block,policy,workload,requests,tokens_s,elapsed_s,joint_slo_fraction_ttft2_tpot02,max_arrival_lateness_ms,coalesced_requests,request_max_itl_mean_s,request_max_itl_p99_s,joint_all_token_slo_ttft1_tbt50ms,joint_all_token_slo_ttft1_tbt100ms,joint_all_token_slo_ttft1_tbt200ms,joint_all_token_slo_ttft2_tbt50ms,joint_all_token_slo_ttft2_tbt100ms,joint_all_token_slo_ttft2_tbt200ms,joint_all_token_slo_ttft5_tbt50ms,joint_all_token_slo_ttft5_tbt100ms,joint_all_token_slo_ttft5_tbt200ms,e2e_s_mean,e2e_s_p50,e2e_s_p90,e2e_s_p99,ttft_s_mean,ttft_s_p50,ttft_s_p90,ttft_s_p99,tpot_s_mean,tpot_s_p50,tpot_s_p90,tpot_s_p99
1,alp,heterogeneous_bursty,48,215.6727829717433,33.235533483792096,0.9375,2.115617617965526,0,0.10060064368493234,0.17627596861682832,0,0.20833333333333334,0.3958333333333333,0,0.4166666666666667,0.9375,0,0.4791666666666667,1,8.070987412686614,7.076297480845824,13.190729550644756,13.629953102525324,1.1509699873665038,1.206996938912198,1.777494045067579,2.074939868375659,0.04717710165641821,0.047095230916240204,0.04956456493024552,0.05270092508046045
1,alp,heterogeneous_steady,48,203.51588337185396,35.2208382030949,1,1.8356959335505962,0,0.2204843339859508,0.5334527627425268,0,0.3958333333333333,0.6041666666666666,0,0.4583333333333333,0.6875,0,0.4583333333333333,0.6875,8.539404018811183,7.303411970846355,15.014479135349394,15.665655954503455,0.688028103148099,0.6931851161643863,1.1032914971001446,1.5687664961488919,0.05351605235004941,0.05214386564191609,0.06290285995919404,0.06962632703277033
1,pp_only,heterogeneous_bursty,48,229.8924942263713,31.179791337344795,1,2.0830399543037004,0,0.11154130403883755,0.15545587437227368,0,0.08333333333333333,1,0,0.08333333333333333,1,0,0.08333333333333333,1,6.798642499294753,5.846143681788817,11.458387655345723,11.533273033783772,0.4842367039430731,0.5042239688336849,0.7475913411937655,0.8583663426106796,0.04301237388213531,0.04282732809364211,0.04630358892581648,0.048081034551566794
1,pp_only,heterogeneous_steady,48,212.6020095007431,33.71557972021401,1,1.9625411368906498,0,0.10750611615367234,0.13004725534003228,0,0.10416666666666667,1,0,0.10416666666666667,1,0,0.10416666666666667,1,7.025930067999677,6.196693172678351,12.312853893404826,12.512753551295027,0.1568148783505118,0.1650502346456051,0.25304665891453626,0.2740352115640417,0.04653811105824428,0.04739395225808428,0.048315627636813276,0.048688247472793586
1,pp_chunk128,heterogeneous_bursty,48,189.3192428981684,37.86197266727686,0.22916666666666666,2.0728349871923513,0,0.11559535549410309,0.1711792685929686,0,0.10416666666666667,0.14583333333333334,0,0.16666666666666666,0.22916666666666666,0,0.3958333333333333,0.625,12.718533209127296,12.099974929355085,19.81421765401028,23.685997991831975,4.09826639277162,4.096167244017124,7.372648849198596,9.121302300444805,0.05971584280195339,0.061531250919002335,0.07022351375334021,0.07368019930759652
1,pp_chunk128,heterogeneous_steady,48,206.05010936287184,34.78765443107113,1,2.371510025113821,0,0.09289686488530909,0.10447312978561968,0,0.3541666666666667,0.75,0,0.5,1,0,0.5,1,7.851149319981535,6.873054007766768,13.39593691858463,13.926576990596951,0.6762862409911273,0.6950784814544022,1.0635016568936408,1.1895350464386867,0.04879024732328495,0.04948167330061308,0.051377955712671355,0.05355852150727832
1,pp_chunk512,heterogeneous_bursty,48,205.7647242111386,34.83590312907472,0.75,3.140716142952443,0,0.15833763109791713,0.27184056819882246,0,0,0.3333333333333333,0,0,0.6041666666666666,0,0,0.8125,9.791502638729677,8.23893843498081,16.579635676695034,17.484272902677766,1.3396984201390296,1.3296516898553818,2.362037253892049,2.921885172687471,0.05835660089533519,0.058628889620451936,0.06952159943895077,0.07397911038641478
1,pp_chunk512,heterogeneous_steady,48,204.52845090204426,35.04646893078461,1,2.022088970988989,0,0.09901376985362731,0.13176183711271733,0,0.5416666666666666,1,0,0.5416666666666666,1,0,0.5416666666666666,1,7.623280525973921,6.616912111872807,13.279282124014571,13.500051133013331,0.20714249319280498,0.2056524376384914,0.3541027492377907,0.37196395922917874,0.05015244202170476,0.050382758649440015,0.052457255735905386,0.05312173374684616
1,greedy,heterogeneous_bursty,48,218.41041727136042,32.81894741812721,1,2.125964816659831,0,0.10885408643904763,0.16944193180650471,0,0.4166666666666667,1,0,0.4166666666666667,1,0,0.4166666666666667,1,7.840396889863769,6.76200684835203,13.193528971448542,13.53677831035573,0.5153702426274928,0.5274078797083348,0.825725327851251,0.9472722398210317,0.050092835623740985,0.049909352322866,0.05349769698943766,0.055537975384587684
1,greedy,heterogeneous_steady,48,172.4310940508123,41.57022861484438,1,1.8464899621903896,0,0.12797738336181888,0.15002837878186256,0,0.14583333333333334,1,0,0.14583333333333334,1,0,0.14583333333333334,1,12.445257015943449,10.971018658950925,21.46721039758995,22.062877852586098,0.46111536868071806,0.5084711606614292,0.7094624517485499,0.8009192113578321,0.08168328382539458,0.08316934252733527,0.08508445266855968,0.08552724419671164
2,pp_chunk128,heterogeneous_steady,48,206.72291126595462,34.67443427583203,1,1.8021170981228352,0,0.0962576007489891,0.12705476445611566,0,0.4375,0.8125,0,0.5833333333333334,1,0,0.5833333333333334,1,7.89074810888269,7.013722168048844,13.533391174068674,14.121783441337756,0.673179282709801,0.6935370245482773,1.057984382007271,1.1599286165740341,0.04908432122836298,0.050217431022182984,0.05231539895134132,0.053195287734122264
2,pp_chunk128,heterogeneous_bursty,48,193.3229328490988,37.07785669481382,0.3541666666666667,2.1752219833430786,0,0.09816149047886331,0.22235502970870585,0,0.14583333333333334,0.16666666666666666,0,0.2916666666666667,0.3333333333333333,0,0.5208333333333334,0.6458333333333334,10.229224552895175,9.361171690979972,16.012784226238733,17.697445121253843,3.281833428860409,3.41933134640567,5.908771266974509,6.780375919607468,0.047405010786343044,0.04766242757747466,0.05095301544633768,0.05160299464491092
2,alp,heterogeneous_steady,48,202.45212015951228,35.40590236522257,1,1.8308460712432861,0,0.18164052429104535,0.3747866252809763,0,0.3333333333333333,0.625,0,0.375,0.6875,0,0.375,0.6875,8.445089442412913,7.553130608750507,14.580187105899677,15.143964042002336,0.6418764864987073,0.7018281694035977,0.9867842986248438,1.1465273052733391,0.0532058801373611,0.05390104653101092,0.05681658865788614,0.05939577083480323
2,alp,heterogeneous_bursty,48,184.73807178230314,38.80088132806122,0.8958333333333334,1.9870757497848501,0,0.3566987082983057,0.8436300109000876,0,0.020833333333333332,0.16666666666666666,0,0.0625,0.4166666666666667,0,0.10416666666666667,0.4583333333333333,11.983467858129492,10.515815009362996,19.953013155097143,20.917335142251105,1.2638080542674288,1.3903389764018357,1.9903668995015324,2.094294031150639,0.07314225714347902,0.072473110684805,0.07636481473228078,0.0896605164943529
2,pp_chunk512,heterogeneous_steady,48,185.25610507384383,38.69238207908347,1,1.98401790112257,0,0.11497881078200105,0.13127595580182969,0,0.3333333333333333,1,0,0.3333333333333333,1,0,0.3333333333333333,1,11.284711824244974,10.26501493086107,19.928099112631752,20.594264647997917,0.2901767562434543,0.2732994840480387,0.5028241126332432,0.5208970077428967,0.0751667443320612,0.07789550100702528,0.07979418815516584,0.08006932136075637
2,pp_chunk512,heterogeneous_bursty,48,173.82653907398472,41.23651105398312,0.5625,2.089416645468134,0,2.7989761339461743,7.301082274010405,0,0.020833333333333332,0.1875,0,0.0625,0.2916666666666667,0,0.10416666666666667,0.3958333333333333,14.177304293223036,11.704263494815677,21.894862560508773,28.1236105145514,2.869055808560612,1.5782519255299121,8.118130701268091,8.151574503453448,0.0748277519564235,0.07894866297612338,0.11684110780256335,0.13168992626202095
2,pp_only,heterogeneous_steady,48,212.6447138688191,33.70880878996104,1,2.237049862742424,0,0.10634908438078128,0.11201678940560669,0,0.08333333333333333,1,0,0.08333333333333333,1,0,0.08333333333333333,1,7.005720281983183,6.156468864995986,12.364284617034718,12.495274788234383,0.144718345196452,0.14012956316582859,0.23318463009782137,0.23809078274760395,0.04650436991831894,0.047236875490477635,0.04837830057074353,0.04978491129264945
2,pp_only,heterogeneous_bursty,48,228.87515397420768,31.318384173791856,1,2.1339240856477204,0,0.11240013520000502,0.1667078454513103,0,0.08333333333333333,1,0,0.08333333333333333,1,0,0.08333333333333333,1,6.883776815811871,5.912529164226726,11.600001294910907,11.666105738929472,0.4784069728630129,0.49693876411765814,0.7397138865664602,0.8509914069762453,0.043649932501235215,0.04342145627953764,0.04715618909307061,0.048567005764648674
2,greedy,heterogeneous_steady,48,210.591894846787,34.03739733295515,1,1.7724251374602318,0,0.09122144334833138,0.13352558354847133,0.020833333333333332,0.625,0.9583333333333334,0.020833333333333332,0.6458333333333334,1,0.020833333333333332,0.6458333333333334,1,7.447868438001024,6.398739405209199,12.626043518027291,14.019655763325282,0.46621639666652,0.528587703127414,0.72882913290523,1.2347380623500797,0.047963903152404674,0.04706626886364514,0.05405103599861239,0.06616880047571151
2,greedy,heterogeneous_bursty,48,216.24635892239468,33.147378923371434,1,2.400071024894146,0,0.10528886233805679,0.17476627255789937,0,0.5,1,0,0.5,1,0,0.5,1,7.762300589306203,6.84706705994904,13.063189216470347,13.487941463137977,0.5139732169336639,0.5320756968576461,0.8350672480184586,0.9489266913942993,0.04932499265021954,0.049477932322706336,0.05218779176414603,0.05503221628100922
