M_per_source_rank,backend,combine_p50_ms,combine_p90_ms,dispatch_p50_ms,dispatch_p90_ms,expert_load_max_over_mean,expert_p50_ms,expert_p90_ms,frac_full_fanout,layer_id,mean_fanout,moe_total_p50_ms,moe_total_p90_ms,n,rank_load_max_over_mean,restart,route_hash,workload_id
539,deepep_ht,0.16859199851751328,0.22152639478445052,0.16728000342845917,0.24339519739150978,9.274234693877553,0.5520320236682892,0.6151647925376892,0.5426716141001855,16,3.510204081632653,0.7887679934501648,0.9174463987350461,10,1.5322356215213357,1,e399a25c0ac6bb9f145abf7a1d5a33da5e2df381413908015380c3c6152e0841,image1024_c2
539,agrs,0.09763199836015701,0.5123423978686322,0.1175840012729168,0.12608639895915985,8.16529452690167,0.4893280118703842,0.5112767904996871,0.6827458256029685,17,3.6711502782931356,0.6504960060119629,1.0945503711700428,10,1.294526901669759,1,d5b0010c57a49e2d25005e9d72a33134359ffef54fd7b9297333ddc27b131cbe,image1024_c2
539,deepep_ht,0.10624000057578087,0.16490560472011567,0.17548799514770508,0.18503359854221343,8.16529452690167,0.5550079941749573,0.5790784060955048,0.6827458256029685,17,3.6711502782931356,0.7906560003757477,0.827513587474823,10,1.294526901669759,1,d5b0010c57a49e2d25005e9d72a33134359ffef54fd7b9297333ddc27b131cbe,image1024_c2
539,agrs,0.10494399815797806,0.10620160326361656,2.380720019340515,2.3873599767684937,9.568877551020408,0.31513600051403046,0.3160256057977676,0.5510204081632653,18,3.522727272727273,2.7438559532165527,2.7495744943618776,10,1.5454545454545454,1,8db0db6793e97032f8ffe8100766bab38fe5dc4f5ef00acbd303719fbd9ffa53,image1024_c2
539,deepep_ht,0.17903999984264374,0.19905279874801635,0.1653279960155487,0.19200320243835448,9.568877551020408,0.5688000023365021,0.5829119920730591,0.5510204081632653,18,3.522727272727273,0.8049280047416687,0.8353056192398072,10,1.5454545454545454,1,8db0db6793e97032f8ffe8100766bab38fe5dc4f5ef00acbd303719fbd9ffa53,image1024_c2
539,agrs,0.09222399815917015,0.10816000327467917,0.10761599987745285,0.11489280387759207,9.914192949907237,0.48051200807094574,0.5010495990514755,0.6688311688311688,19,3.6576994434137293,0.6351520121097565,0.6648095786571503,10,1.1433209647495362,1,24b1ced150cb8c9668d0806635fb25befe4336ea807ef687b9362996c8b09bda,image1024_c2
539,deepep_ht,0.09640000015497208,0.11350400000810623,0.16352000087499619,0.20903680324554436,9.914192949907237,0.5283840000629425,0.5544447839260102,0.6688311688311688,19,3.6576994434137293,0.7586559951305389,0.8266816198825835,10,1.1433209647495362,1,24b1ced150cb8c9668d0806635fb25befe4336ea807ef687b9362996c8b09bda,image1024_c2
539,agrs,0.14183999598026276,0.19626240283250798,0.11489599943161011,0.5304608285427079,6.60702690166976,0.49540799856185913,0.5388288259506225,0.5955473098330241,20,3.549165120593692,0.6585599780082703,1.116771155595778,10,1.280844155844156,1,1086309f39b50d925b216032f2f04c746785f3b04312327cc67988bcd4c2065d,image1024_c2
539,deepep_ht,0.1265919990837574,0.15044160187244415,0.16915199905633926,0.18158720135688783,6.60702690166976,0.5348640084266663,0.5581152141094208,0.5955473098330241,20,3.549165120593692,0.7829279899597168,0.7995744287967682,10,1.280844155844156,1,1086309f39b50d925b216032f2f04c746785f3b04312327cc67988bcd4c2065d,image1024_c2
539,agrs,0.06478399783372879,0.0664415992796421,2.387455940246582,2.39073269367218,7.9272959183673475,0.29609599709510803,0.2967007875442505,0.7300556586270872,21,3.7240259740259742,2.7306400537490845,2.7322591304779054,10,1.2474489795918366,1,7838a37b39863b09a906e074d37366899aa74ad999f870df15aaee668bd10867,image1024_c2
539,deepep_ht,0.12143999710679054,0.14303679913282394,0.16340799629688263,0.18591039925813674,7.9272959183673475,0.548224002122879,0.5670240163803101,0.7300556586270872,21,3.7240259740259742,0.7881439924240112,0.8220927894115447,10,1.2474489795918366,1,7838a37b39863b09a906e074d37366899aa74ad999f870df15aaee668bd10867,image1024_c2
539,agrs,0.06780799850821495,0.06962560042738915,2.386080026626587,2.389452815055847,5.690746753246754,0.29180800914764404,0.2930527895689011,0.674860853432282,22,3.663265306122449,2.724031925201416,2.7289150953292847,10,1.2258812615955472,1,52b188db5efc76a291f201c024f6b8c2e89db9f66fe30f8a03019dbbe8b071a8,image1024_c2
539,deepep_ht,0.10569600015878677,0.11425279974937438,0.16299200057983398,0.1896672010421753,5.690746753246754,0.5299200117588043,0.5593216180801391,0.674860853432282,22,3.663265306122449,0.7582080066204071,0.8125727891921997,10,1.2258812615955472,1,52b188db5efc76a291f201c024f6b8c2e89db9f66fe30f8a03019dbbe8b071a8,image1024_c2
539,agrs,0.11073599755764008,0.143491193652153,0.11158400028944016,0.12828799486160278,8.805368738404452,0.49483199417591095,0.5111263990402222,0.6484230055658627,23,3.6363636363636362,0.6569439768791199,0.691347187757492,10,1.1985157699443414,1,490e736e927449a21ab635c0a8d761c0126fcdb137f73aec4dcdaeb1ce1767d4,image1024_c2
539,deepep_ht,0.14395200461149216,0.16115200221538545,0.16591999679803848,0.17475519925355912,8.805368738404452,0.5353760123252869,0.549155181646347,0.6484230055658627,23,3.6363636363636362,0.7697280049324036,0.7824927747249604,10,1.1985157699443414,1,490e736e927449a21ab635c0a8d761c0126fcdb137f73aec4dcdaeb1ce1767d4,image1024_c2
539,agrs,0.05076799914240837,0.05339840017259121,2.3817280530929565,2.3925472497940063,7.4791280148423,0.28731200098991394,0.28862081170082093,0.6563079777365491,24,3.63265306122449,2.715999960899353,2.7257792949676514,10,1.2455936920222634,1,3f1b66c7b041ef8da6897949e2247815efda8b422e75d78998c5fffa1d030d9b,image1024_c2
539,deepep_ht,0.11027200147509575,0.1387232005596161,0.1722240000963211,0.18222720324993133,7.4791280148423,0.543936014175415,0.5845023930072785,0.6563079777365491,24,3.63265306122449,0.7809759974479675,0.8301695764064789,10,1.2455936920222634,1,3f1b66c7b041ef8da6897949e2247815efda8b422e75d78998c5fffa1d030d9b,image1024_c2
539,agrs,0.09811199828982353,0.25816640779375977,0.10894400253891945,0.12266240119934083,6.434369202226345,0.4968319982290268,0.5084127902984619,0.6043599257884972,25,3.593692022263451,0.660944014787674,0.833078402280807,10,1.3573747680890538,1,a9275530b1fafb54dbbaa817e70cb35bb63c3d474df78e8d04a1729a263c3c51,image1024_c2
539,deepep_ht,0.10142400115728378,0.12946560084819791,0.16121600568294525,0.17817599922418595,6.434369202226345,0.5350880026817322,0.5792960047721862,0.6043599257884972,25,3.593692022263451,0.7596159875392914,0.8160096168518066,10,1.3573747680890538,1,a9275530b1fafb54dbbaa817e70cb35bb63c3d474df78e8d04a1729a263c3c51,image1024_c2
539,agrs,0.1247359998524189,0.18861440569162352,0.11524800211191177,0.47482240051030994,8.555194805194805,0.49510399997234344,0.5404575884342193,0.7119666048237476,26,3.6961966604823746,0.663343995809555,1.0713280320167529,10,1.2769016697588127,1,78526b1570317858818e51ae890d59b8b5bcd315af4f8ef8d7e2b8a0799c0d8a,image1024_c2
539,deepep_ht,0.1393279954791069,0.1531967967748642,0.1663680002093315,0.18142400234937667,8.555194805194805,0.5442080199718475,0.5565471827983857,0.7119666048237476,26,3.6961966604823746,0.7865440249443054,0.7940032243728637,10,1.2769016697588127,1,78526b1570317858818e51ae890d59b8b5bcd315af4f8ef8d7e2b8a0799c0d8a,image1024_c2
539,agrs,0.07020800188183784,0.16229120194911945,0.11350400000810623,0.5592960000038132,6.713068181818182,0.46535998582839966,0.5230719864368438,0.5561224489795918,27,3.5306122448979593,0.6214720010757446,1.1367455959320052,10,1.3689703153988868,1,1c872b34833a90c288669f2bb5c5ecb81e29515d8470a8856bda55ce74136722,image1024_c2
539,deepep_ht,0.11992000043392181,0.1648767977952957,0.17211200296878815,0.1818495973944664,6.713068181818182,0.5269759893417358,0.5774144113063813,0.5561224489795918,27,3.5306122448979593,0.767663985490799,0.8119871914386749,10,1.3689703153988868,1,1c872b34833a90c288669f2bb5c5ecb81e29515d8470a8856bda55ce74136722,image1024_c2
539,agrs,0.10707199946045876,0.1299391984939575,0.11054399982094765,0.12528000026941297,6.510841836734694,0.4867680072784424,0.5082208156585694,0.6948051948051948,28,3.6716141001855287,0.6445119976997375,0.6804447948932647,10,1.1447124304267162,1,26286ba9defe7180217dce03d2279a8b203b9dabc392962cfaa0cc184d178a39,image1024_c2
539,deepep_ht,0.13939199596643448,0.18163200169801708,0.16846399754285812,0.17796159386634827,6.510841836734694,0.5546240210533142,0.590329611301422,0.6948051948051948,28,3.6716141001855287,0.7881920039653778,0.8331008195877074,10,1.1447124304267162,1,26286ba9defe7180217dce03d2279a8b203b9dabc392962cfaa0cc184d178a39,image1024_c2
539,agrs,0.11878399923443794,0.1328447952866554,0.11652800068259239,0.12853439450263976,6.973562152133581,0.4870719909667969,0.5327744007110595,0.6368274582560297,29,3.6154916512059367,0.6498880088329315,0.7110336184501648,10,1.2687847866419295,1,56afbf0b619979aacd2363daadb4428df3133c955f55258042355e9d3b6c8da0,image1024_c2
539,deepep_ht,0.11737599968910217,0.13844160437583922,0.16699200123548508,0.18277759999036788,6.973562152133581,0.5268639922142029,0.5447679758071899,0.6368274582560297,29,3.6154916512059367,0.7618879973888397,0.7898623824119568,10,1.2687847866419295,1,56afbf0b619979aacd2363daadb4428df3133c955f55258042355e9d3b6c8da0,image1024_c2
539,agrs,0.09966399893164635,0.1050080008804798,0.10923200100660324,0.11169920116662979,7.465909090909091,0.484607994556427,0.5154048085212708,0.6484230055658627,30,3.6335807050092765,0.6399040222167969,0.6808543920516967,10,1.3840445269016697,1,0a4109f21438313d915e27cf77f0ad4b7fd8a0c2d428dad46490aa0a94714f37,image1024_c2
539,deepep_ht,0.11180800199508667,0.13999039828777313,0.1706560030579567,0.1824832022190094,7.465909090909091,0.5321919918060303,0.5792160153388977,0.6484230055658627,30,3.6335807050092765,0.7748640179634094,0.8342080056667328,10,1.3840445269016697,1,0a4109f21438313d915e27cf77f0ad4b7fd8a0c2d428dad46490aa0a94714f37,image1024_c2
539,agrs,0.11151999980211258,0.17659520357847194,0.11366399750113487,0.5762016087770445,7.508116883116883,0.49401600658893585,0.5410399794578551,0.5445269016697588,31,3.514842300556586,0.6642239987850189,1.164796829223631,10,1.198051948051948,1,04084be10cefd7ed226951c3879dbb1ce7386a93c0b3078f10b50e14490393bd,image1024_c2
539,deepep_ht,0.16022399812936783,0.19648960381746292,0.16708800196647644,0.1942591995000839,7.508116883116883,0.5638079941272736,0.5806688070297241,0.5445269016697588,31,3.514842300556586,0.8055039942264557,0.8272288143634796,10,1.198051948051948,1,04084be10cefd7ed226951c3879dbb1ce7386a93c0b3078f10b50e14490393bd,image1024_c2
539,agrs,0.07307200133800507,0.07479680180549622,2.3869439363479614,2.3920063972473145,7.0080589053803335,0.28595200181007385,0.28741120994091035,0.5663265306122449,32,3.545918367346939,2.72051203250885,2.725068688392639,10,1.2597402597402598,1,207beef9f69dd8bb8a598fcb17e4d33e2a061333788b50ce24b9b2dfc14743e7,image1024_c2
539,deepep_ht,0.11233599856495857,0.12590719833970068,0.1656159982085228,0.1916736051440239,7.0080589053803335,0.5265600085258484,0.5677759766578674,0.5663265306122449,32,3.545918367346939,0.7630719840526581,0.8218687772750854,10,1.2597402597402598,1,207beef9f69dd8bb8a598fcb17e4d33e2a061333788b50ce24b9b2dfc14743e7,image1024_c2
539,agrs,0.0774880014359951,0.2491072043776511,0.10923200100660324,0.5307520121335971,6.30287569573284,0.46432000398635864,0.6121855914592742,0.6859925788497218,33,3.6697588126159553,0.6154239773750305,1.1903135955333697,10,1.3411410018552876,1,f8f7a16dc3f367ffccb6aea161414752a9e9011c70c85c64a8c1c9983dee993b,image1024_c2
539,deepep_ht,0.09729599952697754,0.10587519854307174,0.1687999963760376,0.1912704035639763,6.30287569573284,0.5230880081653595,0.5414432048797607,0.6859925788497218,33,3.6697588126159553,0.7558239996433258,0.7805312216281891,10,1.3411410018552876,1,f8f7a16dc3f367ffccb6aea161414752a9e9011c70c85c64a8c1c9983dee993b,image1024_c2
539,agrs,0.09441599994897842,0.1114623986184597,0.11017600074410439,0.13000960499048234,5.283858998144712,0.49239999055862427,0.5149376213550567,0.7101113172541744,34,3.6952690166975883,0.6516479849815369,0.6915295839309692,10,1.077922077922078,1,33b00b911a0455ab555ed17acc31c8fe8a7fe25eeea4ce7b61ef5d531598a8ec,image1024_c2
539,deepep_ht,0.09343999996781349,0.1284000016748905,0.17323200404644012,0.18546240627765656,5.283858998144712,0.5312800109386444,0.56872318983078,0.7101113172541744,34,3.6952690166975883,0.7673119902610779,0.8227136135101318,10,1.077922077922078,1,33b00b911a0455ab555ed17acc31c8fe8a7fe25eeea4ce7b61ef5d531598a8ec,image1024_c2
539,agrs,0.12054399773478508,0.14934400171041487,0.11104000359773636,0.1210528016090393,5.853722170686457,0.4989120066165924,0.530707198381424,0.5561224489795918,35,3.5296846011131726,0.651280015707016,0.6924480140209198,10,1.2722634508348794,1,82e25e1ed24ac981a63c4f14b46837770326d56e7c211fda1ca8076d06354ca6,image1024_c2
539,deepep_ht,0.1310879960656166,0.14202240407466887,0.1629280000925064,0.18376959711313248,5.853722170686457,0.5382239818572998,0.5466111719608306,0.5561224489795918,35,3.5296846011131726,0.7678399980068207,0.7929120063781738,10,1.2722634508348794,1,82e25e1ed24ac981a63c4f14b46837770326d56e7c211fda1ca8076d06354ca6,image1024_c2
539,agrs,0.11958399787545204,0.16383039653301237,0.11342399939894676,0.12567040622234343,8.792845547309833,0.49406400322914124,0.5354464232921601,0.6553803339517625,36,3.6442486085343226,0.6629120111465454,0.7113215982913971,10,1.3439239332096475,1,4504253546fc81459dd213b05b5e1e4c4c38c9a992bf41bea3876de746fd99fe,image1024_c2
539,deepep_ht,0.13459200412034988,0.16199680417776108,0.16654399782419205,0.18393280506134033,8.792845547309833,0.5331839919090271,0.5550431907176971,0.6553803339517625,36,3.6442486085343226,0.7680480182170868,0.8131135880947113,10,1.3439239332096475,1,4504253546fc81459dd213b05b5e1e4c4c38c9a992bf41bea3876de746fd99fe,image1024_c2
539,agrs,0.06254399940371513,0.06587840169668198,2.388576030731201,2.392992091178894,6.1875,0.2916000038385391,0.2923327922821045,0.551948051948052,37,3.5259740259740258,2.7266080379486084,2.7322367906570433,10,1.2084879406307978,1,130c945cf2e27b36975dbe5ddd4f6aa7b86ac976df4e5f1412245a9b9b4e7fe7,image1024_c2
539,deepep_ht,0.11846400052309036,0.14761280715465544,0.16921599954366684,0.18899520635604858,6.1875,0.5426879823207855,0.5695071935653686,0.551948051948052,37,3.5259740259740258,0.7812800109386444,0.8282016098499299,10,1.2084879406307978,1,130c945cf2e27b36975dbe5ddd4f6aa7b86ac976df4e5f1412245a9b9b4e7fe7,image1024_c2
539,agrs,0.12033599987626076,0.14581759721040724,0.11259200051426888,0.1288416028022766,6.553629406307978,0.4902400076389313,0.5172352075576783,0.6428571428571429,38,3.6280148423005567,0.6556639969348907,0.6966592073440552,10,1.1941094619666048,1,e63f5979606ea5821e9a28efdd0b61c4c9333af94530bd99e653ece5daa459f2,image1024_c2
539,deepep_ht,0.15654399991035461,0.17136320024728774,0.1674399971961975,0.18225599378347396,6.553629406307978,0.5504480004310608,0.5963680207729339,0.6428571428571429,38,3.6280148423005567,0.7883360087871552,0.8482080101966858,10,1.1941094619666048,1,e63f5979606ea5821e9a28efdd0b61c4c9333af94530bd99e653ece5daa459f2,image1024_c2
539,agrs,0.08111999928951263,0.11098559945821761,0.10912000015377998,0.12142079696059227,5.1187384044526905,0.47574399411678314,0.505375987291336,0.7342300556586271,39,3.7249536178107605,0.6302720010280609,0.6769951939582824,10,1.0781539888682745,1,34bf66d3f2824351b235cafef389829f72289fd39b34986cd5355c2cd7f1990e,image1024_c2
539,deepep_ht,0.11556799709796906,0.13744639605283737,0.16545600444078445,0.1817248001694679,5.1187384044526905,0.5261280238628387,0.5701983869075775,0.7342300556586271,39,3.7249536178107605,0.7683039903640747,0.82049281001091,10,1.0781539888682745,1,34bf66d3f2824351b235cafef389829f72289fd39b34986cd5355c2cd7f1990e,image1024_c2
539,agrs,0.09964799880981445,0.11159359961748123,0.11033599823713303,0.11530560031533241,7.757189239332097,0.49168001115322113,0.5133344233036041,0.6683673469387755,40,3.6521335807050095,0.6472479999065399,0.678924822807312,10,1.2316790352504638,1,0c6e5a15f6fe494e1dfcf2ea5c1067a082a54746b96697429b68ac4af67f5f6f,image1024_c2
