M_per_source_rank,agrs_combine_ms,agrs_dispatch_ms,agrs_expert_ms,agrs_moe_total_ms,combine_deepep_minus_agrs_ms,deepep_combine_ms,deepep_dispatch_ms,deepep_expert_ms,deepep_moe_total_ms,dispatch_deepep_minus_agrs_ms,expert_deepep_minus_agrs_ms,expert_load_max_over_mean,frac_full_fanout,layer_id,mean_fanout,moe_total_deepep_minus_agrs_ms,rank_load_max_over_mean,restart,route_hash,winner,workload_id
539,0.06780799850821495,2.386080026626587,0.29180800914764404,2.724031925201416,0.03788800165057182,0.10569600015878677,0.16299200057983398,0.5299200117588043,0.7582080066204071,-2.223088026046753,0.23811200261116028,5.690746753246754,0.674860853432282,22,3.663265306122449,-1.965823918581009,1.2258812615955472,1,52b188db5efc76a291f201c024f6b8c2e89db9f66fe30f8a03019dbbe8b071a8,deepep_ht,image1024_c2
539,0.11073599755764008,0.11158400028944016,0.49483199417591095,0.6569439768791199,0.03321600705385208,0.14395200461149216,0.16591999679803848,0.5353760123252869,0.7697280049324036,0.05433599650859833,0.040544018149375916,8.805368738404452,0.6484230055658627,23,3.6363636363636362,0.11278402805328369,1.1985157699443414,1,490e736e927449a21ab635c0a8d761c0126fcdb137f73aec4dcdaeb1ce1767d4,agrs,image1024_c2
539,0.05076799914240837,2.3817280530929565,0.28731200098991394,2.715999960899353,0.05950400233268738,0.11027200147509575,0.1722240000963211,0.543936014175415,0.7809759974479675,-2.2095040529966354,0.2566240131855011,7.4791280148423,0.6563079777365491,24,3.63265306122449,-1.9350239634513855,1.2455936920222634,1,3f1b66c7b041ef8da6897949e2247815efda8b422e75d78998c5fffa1d030d9b,deepep_ht,image1024_c2
539,0.09811199828982353,0.10894400253891945,0.4968319982290268,0.660944014787674,0.003312002867460251,0.10142400115728378,0.16121600568294525,0.5350880026817322,0.7596159875392914,0.0522720031440258,0.03825600445270538,6.434369202226345,0.6043599257884972,25,3.593692022263451,0.09867197275161743,1.3573747680890538,1,a9275530b1fafb54dbbaa817e70cb35bb63c3d474df78e8d04a1729a263c3c51,agrs,image1024_c2
539,0.1247359998524189,0.11524800211191177,0.49510399997234344,0.663343995809555,0.014591995626688004,0.1393279954791069,0.1663680002093315,0.5442080199718475,0.7865440249443054,0.05111999809741974,0.04910401999950409,8.555194805194805,0.7119666048237476,26,3.6961966604823746,0.12320002913475037,1.2769016697588127,1,78526b1570317858818e51ae890d59b8b5bcd315af4f8ef8d7e2b8a0799c0d8a,agrs,image1024_c2
539,0.07020800188183784,0.11350400000810623,0.46535998582839966,0.6214720010757446,0.04971199855208397,0.11992000043392181,0.17211200296878815,0.5269759893417358,0.767663985490799,0.058608002960681915,0.06161600351333618,6.713068181818182,0.5561224489795918,27,3.5306122448979593,0.14619198441505432,1.3689703153988868,1,1c872b34833a90c288669f2bb5c5ecb81e29515d8470a8856bda55ce74136722,agrs,image1024_c2
539,0.10707199946045876,0.11054399982094765,0.4867680072784424,0.6445119976997375,0.03231999650597572,0.13939199596643448,0.16846399754285812,0.5546240210533142,0.7881920039653778,0.05791999772191048,0.06785601377487183,6.510841836734694,0.6948051948051948,28,3.6716141001855287,0.14368000626564026,1.1447124304267162,1,26286ba9defe7180217dce03d2279a8b203b9dabc392962cfaa0cc184d178a39,agrs,image1024_c2
539,0.11878399923443794,0.11652800068259239,0.4870719909667969,0.6498880088329315,-0.0014079995453357697,0.11737599968910217,0.16699200123548508,0.5268639922142029,0.7618879973888397,0.050464000552892685,0.039792001247406006,6.973562152133581,0.6368274582560297,29,3.6154916512059367,0.1119999885559082,1.2687847866419295,1,56afbf0b619979aacd2363daadb4428df3133c955f55258042355e9d3b6c8da0,agrs,image1024_c2
539,0.09966399893164635,0.10923200100660324,0.484607994556427,0.6399040222167969,0.012144003063440323,0.11180800199508667,0.1706560030579567,0.5321919918060303,0.7748640179634094,0.061424002051353455,0.04758399724960327,7.465909090909091,0.6484230055658627,30,3.6335807050092765,0.13495999574661255,1.3840445269016697,1,0a4109f21438313d915e27cf77f0ad4b7fd8a0c2d428dad46490aa0a94714f37,agrs,image1024_c2
539,0.11151999980211258,0.11366399750113487,0.49401600658893585,0.6642239987850189,0.04870399832725525,0.16022399812936783,0.16708800196647644,0.5638079941272736,0.8055039942264557,0.05342400446534157,0.06979198753833771,7.508116883116883,0.5445269016697588,31,3.514842300556586,0.14127999544143677,1.198051948051948,1,04084be10cefd7ed226951c3879dbb1ce7386a93c0b3078f10b50e14490393bd,agrs,image1024_c2
539,0.07307200133800507,2.3869439363479614,0.28595200181007385,2.72051203250885,0.039263997226953506,0.11233599856495857,0.1656159982085228,0.5265600085258484,0.7630719840526581,-2.2213279381394386,0.24060800671577454,7.0080589053803335,0.5663265306122449,32,3.545918367346939,-1.957440048456192,1.2597402597402598,1,207beef9f69dd8bb8a598fcb17e4d33e2a061333788b50ce24b9b2dfc14743e7,deepep_ht,image1024_c2
539,0.0774880014359951,0.10923200100660324,0.46432000398635864,0.6154239773750305,0.019807998090982437,0.09729599952697754,0.1687999963760376,0.5230880081653595,0.7558239996433258,0.05956799536943436,0.058768004179000854,6.30287569573284,0.6859925788497218,33,3.6697588126159553,0.1404000222682953,1.3411410018552876,1,f8f7a16dc3f367ffccb6aea161414752a9e9011c70c85c64a8c1c9983dee993b,agrs,image1024_c2
539,0.09441599994897842,0.11017600074410439,0.49239999055862427,0.6516479849815369,-0.0009759999811649323,0.09343999996781349,0.17323200404644012,0.5312800109386444,0.7673119902610779,0.06305600330233574,0.03888002038002014,5.283858998144712,0.7101113172541744,34,3.6952690166975883,0.11566400527954102,1.077922077922078,1,33b00b911a0455ab555ed17acc31c8fe8a7fe25eeea4ce7b61ef5d531598a8ec,agrs,image1024_c2
539,0.12054399773478508,0.11104000359773636,0.4989120066165924,0.651280015707016,0.010543998330831528,0.1310879960656166,0.1629280000925064,0.5382239818572998,0.7678399980068207,0.05188799649477005,0.0393119752407074,5.853722170686457,0.5561224489795918,35,3.5296846011131726,0.11655998229980469,1.2722634508348794,1,82e25e1ed24ac981a63c4f14b46837770326d56e7c211fda1ca8076d06354ca6,agrs,image1024_c2
539,0.11958399787545204,0.11342399939894676,0.49406400322914124,0.6629120111465454,0.015008006244897842,0.13459200412034988,0.16654399782419205,0.5331839919090271,0.7680480182170868,0.053119998425245285,0.039119988679885864,8.792845547309833,0.6553803339517625,36,3.6442486085343226,0.10513600707054138,1.3439239332096475,1,4504253546fc81459dd213b05b5e1e4c4c38c9a992bf41bea3876de746fd99fe,agrs,image1024_c2
539,0.06254399940371513,2.388576030731201,0.2916000038385391,2.7266080379486084,0.05592000111937523,0.11846400052309036,0.16921599954366684,0.5426879823207855,0.7812800109386444,-2.2193600311875343,0.2510879784822464,6.1875,0.551948051948052,37,3.5259740259740258,-1.945328027009964,1.2084879406307978,1,130c945cf2e27b36975dbe5ddd4f6aa7b86ac976df4e5f1412245a9b9b4e7fe7,deepep_ht,image1024_c2
539,0.12033599987626076,0.11259200051426888,0.4902400076389313,0.6556639969348907,0.03620800003409386,0.15654399991035461,0.1674399971961975,0.5504480004310608,0.7883360087871552,0.054847996681928635,0.06020799279212952,6.553629406307978,0.6428571428571429,38,3.6280148423005567,0.1326720118522644,1.1941094619666048,1,e63f5979606ea5821e9a28efdd0b61c4c9333af94530bd99e653ece5daa459f2,agrs,image1024_c2
539,0.08111999928951263,0.10912000015377998,0.47574399411678314,0.6302720010280609,0.03444799780845642,0.11556799709796906,0.16545600444078445,0.5261280238628387,0.7683039903640747,0.05633600428700447,0.0503840297460556,5.1187384044526905,0.7342300556586271,39,3.7249536178107605,0.1380319893360138,1.0781539888682745,1,34bf66d3f2824351b235cafef389829f72289fd39b34986cd5355c2cd7f1990e,agrs,image1024_c2
539,0.09964799880981445,0.11033599823713303,0.49168001115322113,0.6472479999065399,0.017760001122951508,0.11740799993276596,0.1671999990940094,0.5446880161762238,0.7817440032958984,0.05686400085687637,0.053008005023002625,7.757189239332097,0.6683673469387755,40,3.6521335807050095,0.13449600338935852,1.2316790352504638,1,0c6e5a15f6fe494e1dfcf2ea5c1067a082a54746b96697429b68ac4af67f5f6f,agrs,image1024_c2
539,0.11108800023794174,0.11299199983477592,0.49268800020217896,0.6520160138607025,0.003887999802827835,0.11497600004076958,0.16856000572443008,0.5377919971942902,0.7740640044212341,0.05556800588965416,0.045103996992111206,5.569515306122449,0.6637291280148423,41,3.6525974025974026,0.12204799056053162,1.3337198515769944,1,5262e2f649992250eda16e26a06133160e79689b318275480d8a9f40be5c4442,agrs,image1024_c2
539,0.09425599873065948,0.107488002628088,0.46007999777793884,0.61244797706604,0.04321599751710892,0.1374719962477684,0.16553600132465363,0.5324960052967072,0.7619679868221283,0.05804799869656563,0.07241600751876831,6.05762987012987,0.6335807050092764,42,3.608070500927644,0.14952000975608826,1.4482838589981446,1,fa22a3334768753c1ffddd804cee5d9b25075260057118d138a87d9a69ae33c1,agrs,image1024_c2
539,0.09876799955964088,0.10886399820446968,0.4931039959192276,0.6482080221176147,0.009600002318620682,0.10836800187826157,0.16787200421094894,0.5299839973449707,0.7603839933872223,0.05900800600647926,0.0368800014257431,3.9507189239332097,0.6289424860853432,43,3.6094619666048238,0.11217597126960754,1.2820037105751392,1,d053317064193158787b02c7c5a34a58f7383fcbc89ba859c17fe9e681776404,agrs,image1024_c2
539,0.07427199929952621,0.12097600102424622,0.46851199865341187,0.6304320096969604,0.027584001421928406,0.10185600072145462,0.16571199893951416,0.5281919836997986,0.762255996465683,0.044735997915267944,0.05967998504638672,4.258290816326531,0.6307977736549165,44,3.599721706864564,0.13182398676872253,1.24582560296846,1,29509d66229614c8a4bd840c5a2bcf6e7510554f5668e70f3ddf59e7b048eb91,agrs,image1024_c2
539,0.11883199959993362,0.1122560016810894,0.491456001996994,0.6589600145816803,0.01502399891614914,0.13385599851608276,0.16740800440311432,0.5472799837589264,0.7749280035495758,0.05515200272202492,0.05582398176193237,7.736549165120595,0.6307977736549165,45,3.6048237476808906,0.11596798896789551,1.2581168831168832,1,88f4de260304a66fa27e822257a9db131a03c05229dc49e6e1076d9f9e7f94af,agrs,image1024_c2
539,0.08020799979567528,2.3880800008773804,0.28889600932598114,2.723904013633728,0.05543999746441841,0.1356479972600937,0.161360003054142,0.5366080105304718,0.765504002571106,-2.2267199978232384,0.24771200120449066,5.678165584415584,0.6368274582560297,46,3.616883116883117,-1.958400011062622,1.2889610389610389,1,705678323026f888e59044f4a11133f4ba97d4aec601cf9f78a8464d2009a2ee,deepep_ht,image1024_c2
539,0.1335040032863617,0.10971200093626976,0.4869440048933029,0.6477760076522827,0.004047997295856476,0.13755200058221817,0.1629759967327118,0.544624000787735,0.7718400061130524,0.05326399579644203,0.05767999589443207,5.050788497217069,0.601113172541744,47,3.5714285714285716,0.12406399846076965,1.3543599257884973,1,eb8252e06067afbcc47b45c6a413b3cb32263a50ad3a80aa1b87723e983ca149,agrs,image1024_c2
108,0.09135999903082848,0.10550400242209435,0.3939040005207062,0.5548480153083801,0.022352002561092377,0.11371200159192085,0.12947199493646622,0.4785119891166687,0.6690079867839813,0.023967992514371872,0.08460798859596252,8.659722222222223,0.5462962962962963,0,3.5069444444444446,0.1141599714756012,1.2256944444444444,1,359df01c2f14398ef6a262fd502c76ef0c567b8b58baa273c1fb4381657929e5,agrs,image448_c2
108,0.13147200271487236,0.12468800321221352,0.399743989109993,0.5983519852161407,-0.016384001821279526,0.11508800089359283,0.11892800033092499,0.46484801173210144,0.6467040181159973,-0.0057600028812885284,0.06510402262210846,7.041666666666666,0.5740740740740741,1,3.5625,0.04835203289985657,1.4756944444444444,1,c8871b47784121eb798fe858ad871538e07e939c106ff104b19e057026584f48,agrs,image448_c2
108,0.03593599982559681,2.3486239910125732,0.17871999740600586,2.549903988838196,0.06367999874055386,0.09961599856615067,0.1348159983754158,0.4752959907054901,0.6614559888839722,-2.2138079926371574,0.29657599329948425,9.276041666666666,0.7476851851851852,2,3.7337962962962963,-1.8884479999542236,1.2858796296296295,1,fee1a429e1d45e890b5fa8f890755802f3c244296c95e8d67cf2790c4df65dfd,deepep_ht,image448_c2
108,0.04100799933075905,2.3540159463882446,0.18172799795866013,2.556447982788086,0.05488000065088272,0.09588799998164177,0.1271359995007515,0.4671200066804886,0.6659199893474579,-2.226879946887493,0.28539200872182846,8.90625,0.5185185185185185,3,3.4606481481481484,-1.890527993440628,1.7581018518518519,1,81785e8f2381adf17e3158057cb24eda794ac48d754e4ae74b70038e61d8b2db,deepep_ht,image448_c2
108,0.10331200063228607,0.09884800016880035,0.37807999551296234,0.5521279871463776,-0.004464000463485718,0.09884800016880035,0.12478399649262428,0.4679040014743805,0.6504639983177185,0.02593599632382393,0.08982400596141815,8.466435185185185,0.6782407407407407,4,3.6712962962962963,0.09833601117134094,1.181712962962963,1,28b0bc52656f8542aac85ae53d45910fd1808dfbdc6a5a9e9a977d940d5e555a,agrs,image448_c2
108,0.11787199974060059,0.10462399944663048,0.38551999628543854,0.5553759932518005,0.007727999240159988,0.12559999898076057,0.1188960000872612,0.47281600534915924,0.6583519876003265,0.014272000640630722,0.0872960090637207,9.65625,0.6643518518518519,5,3.6550925925925926,0.102975994348526,1.3136574074074074,1,9b67e23dccd6f7391aa468effecb3226aaeef553e5b2d26d997a689974357ec7,agrs,image448_c2
108,0.11907200142741203,0.09695999696850777,0.3707360029220581,0.5299679934978485,-0.011696003377437592,0.10737599804997444,0.12862399965524673,0.4605280011892319,0.6522720158100128,0.03166400268673897,0.08979199826717377,8.270543981481481,0.5185185185185185,6,3.474537037037037,0.1223040223121643,1.7939814814814814,1,e4fe4aeff6518d727ea977a501cdebc9573c1ae525c392a262640f1dcf14cfac,agrs,image448_c2
108,0.10622400045394897,0.10411200299859047,0.38288000226020813,0.5610400140285492,-0.009599998593330383,0.09662400186061859,0.12427200376987457,0.4538719952106476,0.6387680172920227,0.020160000771284103,0.07099199295043945,9.20920138888889,0.6342592592592593,7,3.625,0.07772800326347351,1.3611111111111112,1,844f1ece338a648b9405b68173fcc590bac1935184c69190587c3590c46749c8,agrs,image448_c2
108,0.11886399984359741,0.10577600076794624,0.3733920007944107,0.5551040172576904,-0.00918399915099144,0.10968000069260597,0.11886399984359741,0.442656010389328,0.6417439877986908,0.013087999075651169,0.0692640095949173,7.986111111111111,0.7083333333333334,8,3.7060185185185186,0.08663997054100037,1.1851851851851851,1,b05e91f55979f468ae7dc6f737a738095e02b2832dabdc74c2d72e435f811602,agrs,image448_c2
108,0.11803199723362923,0.11531199887394905,0.39239999651908875,0.5709119737148285,-0.02327999472618103,0.0947520025074482,0.12115199863910675,0.4635839909315109,0.6306400001049042,0.0058399997651577,0.07118399441242218,8.09519675925926,0.7384259259259259,9,3.7337962962962963,0.059728026390075684,1.4641203703703705,1,c0022820d7e86b3b73dade6e90ccbfaafd7853f55d4ffa23b369948b95e552a8,agrs,image448_c2
108,0.04779200069606304,2.348912000656128,0.18033599853515625,2.5472480058670044,0.04854399897158146,0.0963359996676445,0.11990400031208992,0.4713919907808304,0.6633119881153107,-2.229008000344038,0.29105599224567413,8.36111111111111,0.7430555555555556,10,3.740740740740741,-1.8839360177516937,1.0775462962962963,1,b0b6c902a7c3b60e9b44dc398a4ffa31011738ab133f3b41349866208161bf35,deepep_ht,image448_c2
108,0.10515199974179268,0.10505599901080132,0.38438399136066437,0.5498239994049072,0.030703995376825333,0.135855995118618,0.12945599853992462,0.4775040000677109,0.6785440146923065,0.024399999529123306,0.09312000870704651,11.787326388888888,0.6620370370370371,11,3.6481481481481484,0.1287200152873993,1.3564814814814814,1,1d56e2d16cffce415c50d85cea205765c67c441fe819838af10b26c2322e1929,agrs,image448_c2
108,0.10092800110578537,0.09963200241327286,0.38281600177288055,0.5379679799079895,-0.004352003335952759,0.09657599776983261,0.12616000324487686,0.4687200039625168,0.6388639807701111,0.026528000831604004,0.08590400218963623,11.787326388888888,0.7106481481481481,12,3.699074074074074,0.10089600086212158,1.2685185185185186,1,fa42184896734924e90eba4c1f2ba74f53621bee826be78c2549cf865ca86bbf,agrs,image448_c2
108,0.11870399862527847,0.10625600069761276,0.36795200407505035,0.5530080199241638,-0.015087995678186417,0.10361600294709206,0.13315199315547943,0.4615679979324341,0.6774719953536987,0.02689599245786667,0.09361599385738373,9.118055555555555,0.6574074074074074,13,3.6296296296296298,0.12446397542953491,1.6076388888888888,1,3853c25da6222df3b83f70b235debb333fd6ffd55cc2568a5fd49747cf260c51,agrs,image448_c2
108,0.03494399972259998,2.350767970085144,0.17532799392938614,2.5442079305648804,0.06910399906337261,0.1040479987859726,0.11886399984359741,0.4705599993467331,0.6414560079574585,-2.2319039702415466,0.29523200541734695,11.375,0.6643518518518519,14,3.650462962962963,-1.9027519226074219,1.349537037037037,1,b45d6b3406527357c0bc713054329cf450a8e5565d5750d4f8e58cc6d1453aee,deepep_ht,image448_c2
108,0.09811200201511383,0.0976640023291111,0.36396799981594086,0.5458880066871643,0.010975997895002365,0.1090879999101162,0.12520000338554382,0.4609120041131973,0.6561919748783112,0.027536001056432724,0.09694400429725647,10.3125,0.48148148148148145,15,3.4444444444444446,0.11030396819114685,1.443287037037037,1,f7a7a68e583e5513abbeed99e7ea119e196f5ffe2ed836337d722feb0c63067b,agrs,image448_c2
108,0.11031999811530113,0.10177599638700485,0.36985599994659424,0.5423040091991425,-0.025199998170137405,0.08511999994516373,0.11868800222873688,0.44676800072193146,0.6175200045108795,0.016912005841732025,0.07691200077533722,10.633680555555557,0.45601851851851855,16,3.384259259259259,0.07521599531173706,1.5706018518518519,1,d5b7526739dd8162fda4ab520c3c65417d2277b7eb6a0c33e8feabc12f3dbd72,agrs,image448_c2
108,0.12015999853610992,0.1021759994328022,0.3808320015668869,0.5694720149040222,-0.013407997786998749,0.10675200074911118,0.1244639977812767,0.4545760005712509,0.6511200070381165,0.022287998348474503,0.07374399900436401,9.9375,0.7847222222222222,17,3.7800925925925926,0.08164799213409424,1.1597222222222223,1,e23c04672c1f1f84c8c57b0670e29e83bb4e4fa4df28bd84af2136b9178c60e3,agrs,image448_c2
108,0.0912960022687912,0.09515200182795525,0.3817119896411896,0.5306240022182465,0.02651199698448181,0.11780799925327301,0.12345600128173828,0.4756480008363724,0.6539040207862854,0.028303999453783035,0.0939360111951828,10.622685185185185,0.5717592592592593,18,3.550925925925926,0.12328001856803894,1.599537037037037,1,0c0ae519ceec5d3154624fa67f0cde8c0bbd848e7c6b01a1d0f6e0f1902e44ca,agrs,image448_c2
