active_experts,combine_ms,critical_rank,dispatch_ms,expert_backend,expert_load_cv,expert_max_mean_rank,expert_ms,full_moe_ms,iteration,layer,max_expert_load,mean_expert_load,mean_expert_rank_ms,mean_full_rank_ms,modality,prepare_finalize_backend,rank_count,rank_cv,rank_loads,rank_max_mean_load,request_id,topology,total_assignments_local_sum,volume,workload
128,0.018432000651955605,0,0.018719999119639397,TritonExperts,0.6972436484698779,1.0079163861512155,0.754751980304718,10.278592109680176,1,5,4988.0,1483.0,0.7488240003585815,10.267888069152832,mixed,MoEPrepareAndFinalizeNoDPEPModular,4,0.053041647290437206,"[51300, 47620, 44332, 46572]",1.0810013486176668,large_mixed,TP_ONLY,189824,large,mixed
128,0.01772800087928772,0,0.019168000668287277,TritonExperts,0.7841605817278152,1.020775664582048,0.7700160145759583,10.35257625579834,1,6,4616.0,1483.0,0.7543440163135529,10.347360134124756,mixed,MoEPrepareAndFinalizeNoDPEPModular,4,0.13243299581099974,"[51600, 36628, 51584, 50012]",1.0873229939312206,large_mixed,TP_ONLY,189824,large,mixed
127,0.01817600056529045,2,0.018464000895619392,TritonExperts,0.7773387304765228,1.0125608700672764,0.7500159740447998,10.1593599319458,1,7,5640.0,1494.6771653543308,0.7407119870185852,10.155432224273682,mixed,MoEPrepareAndFinalizeNoDPEPModular,4,0.04101383357345899,"[46432, 46496, 50816, 46080]",1.0708024275118004,large_mixed,TP_ONLY,189824,large,mixed
128,0.018559999763965607,0,0.018688000738620758,TritonExperts,0.7816139666797153,1.0452238237290847,0.7972800135612488,10.312800407409668,1,8,6352.0,1483.0,0.7627840042114258,10.309864044189453,mixed,MoEPrepareAndFinalizeNoDPEPModular,4,0.06783381699519826,"[52408, 46544, 43444, 47428]",1.104349291975725,large_mixed,TP_ONLY,189824,large,mixed
128,0.01788800023496151,0,0.019007999449968338,TritonExperts,0.7587480183208576,1.0082540651870706,0.7553920149803162,10.241920471191406,1,9,5860.0,1483.0,0.749208003282547,10.22819995880127,mixed,MoEPrepareAndFinalizeNoDPEPModular,4,0.2833125874279637,"[70560, 37964, 38844, 42456]",1.4868509777478085,large_mixed,TP_ONLY,189824,large,mixed
128,0.018015999346971512,0,0.019328000023961067,TritonExperts,0.7569290111503647,1.0203013980629994,0.7643200159072876,10.368255615234375,1,10,6260.0,1483.0,0.749111995100975,10.365991830825806,mixed,MoEPrepareAndFinalizeNoDPEPModular,4,0.04259823806711241,"[50324, 45008, 46236, 48256]",1.0604349291975725,large_mixed,TP_ONLY,189824,large,mixed
128,0.017823999747633934,1,0.0191040001809597,TritonExperts,0.7320067305545929,1.0123336434974133,0.7630079984664917,10.219840049743652,1,11,5692.0,1483.0,0.7537119835615158,10.216959953308105,mixed,MoEPrepareAndFinalizeNoDPEPModular,4,0.05044400088724552,"[46312, 50148, 44116, 49248]",1.0567262306136211,large_mixed,TP_ONLY,189824,large,mixed
128,0.018464000895619392,1,0.019840000197291374,TritonExperts,0.7141829886373136,1.006471918941158,0.7663679718971252,10.244383811950684,1,12,6044.0,1483.0,0.7614399939775467,10.23361587524414,mixed,MoEPrepareAndFinalizeNoDPEPModular,4,0.06535726628196575,"[42636, 50796, 46972, 49420]",1.070380984490897,large_mixed,TP_ONLY,189824,large,mixed
128,0.01817600056529045,3,0.019807999953627586,TritonExperts,0.7261297263806017,1.0264497546531135,0.7758399844169617,10.267775535583496,1,13,4800.0,1483.0,0.7558479905128479,10.261359930038452,mixed,MoEPrepareAndFinalizeNoDPEPModular,4,0.08319475242770916,"[50052, 43440, 43780, 52552]",1.1073836817262306,large_mixed,TP_ONLY,189824,large,mixed
128,0.018144000321626663,2,0.01833599992096424,TritonExperts,0.6508601627058415,1.0131707037097857,0.7575680017471313,10.331135749816895,1,14,4692.0,1483.0,0.7477200031280518,10.326104164123535,mixed,MoEPrepareAndFinalizeNoDPEPModular,4,0.05174843234155028,"[43856, 49348, 50060, 46560]",1.0548718813216453,large_mixed,TP_ONLY,189824,large,mixed
128,0.0191040001809597,3,0.01961600035429001,TritonExperts,0.6819441289372077,1.023132081500465,0.7692480087280273,10.268287658691406,1,15,4772.0,1483.0,0.7518560141324997,10.265639781951904,mixed,MoEPrepareAndFinalizeNoDPEPModular,4,0.12901449559183045,"[47576, 45664, 39768, 56816]",1.1972353337828725,large_mixed,TP_ONLY,189824,large,mixed
128,0.01817600056529045,1,0.01926399953663349,TritonExperts,0.6663887537908089,1.0415201444630577,0.788864016532898,10.339872360229492,1,16,4404.0,1483.0,0.7574159950017929,10.32863998413086,mixed,MoEPrepareAndFinalizeNoDPEPModular,4,0.07402859899911228,"[46568, 53052, 43344, 46860]",1.11791975724882,large_mixed,TP_ONLY,189824,large,mixed
128,0.018432000651955605,1,0.019328000023961067,TritonExperts,0.539130786411817,1.014593133866815,0.756991982460022,10.232416152954102,1,17,3928.0,1483.0,0.7461039870977402,10.223536014556885,mixed,MoEPrepareAndFinalizeNoDPEPModular,4,0.07861178826626418,"[41972, 51452, 46136, 50264]",1.084204315576534,large_mixed,TP_ONLY,189824,large,mixed
128,0.017791999503970146,0,0.018464000895619392,TritonExperts,0.663297997807615,1.0376906012859295,0.7960000038146973,10.278847694396973,1,18,5092.0,1483.0,0.767087996006012,10.277744054794312,mixed,MoEPrepareAndFinalizeNoDPEPModular,4,0.12519611697005953,"[55276, 41272, 51136, 42140]",1.1647842211732973,large_mixed,TP_ONLY,189824,large,mixed
128,0.01833599992096424,3,0.02038400061428547,TritonExperts,0.6348592599599069,1.0097099531635687,0.7586879730224609,10.290271759033203,1,19,4348.0,1483.0,0.7513919919729233,10.284879922866821,mixed,MoEPrepareAndFinalizeNoDPEPModular,4,0.034903472345777856,"[48916, 45728, 45884, 49296]",1.0387727579231287,large_mixed,TP_ONLY,189824,large,mixed
128,0.01788800023496151,0,0.018592000007629395,TritonExperts,0.6653527791746875,1.0196858153982027,0.7711679935455322,10.26358413696289,1,20,6296.0,1483.0,0.7562800049781799,10.259351968765259,mixed,MoEPrepareAndFinalizeNoDPEPModular,4,0.1057258845143435,"[55880, 43016, 44444, 46484]",1.1775118004045853,large_mixed,TP_ONLY,189824,large,mixed
