case_id,dataset,wave,layer,phase,shape_class,global_fresh_m,max_tokens_contract,policy,layout_ms,dispatch_ms,weight_prep_ms,combine_ms,comm_semantics_ms,p90_comm_semantics_ms,max_relative_l2,max_relative_l2_vs_identity,source_assignments_global,received_assignments_global,assignment_count_match,repeats,timing_unit,restart
real_00_gsm8k_w63_l1,gsm8k,63,1,late,very-small,1,256,normal_fresh,0.042224001,0.091855999,0.132688001,0.105919998,0.312831998,0.332192004,0.000000000,0.000000000,8,8,True,30,critical-rank wall via same-GPU CUDA events,4
real_01_gsm8k_w62_l1,gsm8k,62,1,late,very-small,2,256,low_latency,0.013024000,0.062032001,0.011408000,0.052240001,0.125759996,0.136480004,0.000000000,0.000000000,16,16,True,30,critical-rank wall via same-GPU CUDA events,4
real_01_gsm8k_w62_l1,gsm8k,62,1,late,very-small,2,256,normal_cached,0.012928000,0.069391999,0.130815998,0.138176002,0.270863995,0.291040003,0.000000000,0.000000000,16,16,True,30,critical-rank wall via same-GPU CUDA events,4
real_01_gsm8k_w62_l1,gsm8k,62,1,late,very-small,2,256,normal_fresh,0.042895999,0.099920001,0.131392002,0.110032000,0.321712002,0.340768009,0.000000000,0.000000000,16,16,True,30,critical-rank wall via same-GPU CUDA events,4
real_02_gsm8k_w34_l1,gsm8k,34,1,late,very-small,4,256,low_latency,0.012992000,0.061327999,0.011424000,0.051936001,0.123600002,0.144672006,0.000000000,0.000000000,32,32,True,30,critical-rank wall via same-GPU CUDA events,4
real_02_gsm8k_w34_l1,gsm8k,34,1,late,very-small,4,256,normal_cached,0.013024000,0.068063997,0.130144000,0.110272001,0.263423994,0.282591999,0.000000000,0.000000000,32,32,True,30,critical-rank wall via same-GPU CUDA events,4
real_02_gsm8k_w34_l1,gsm8k,34,1,late,very-small,4,256,normal_fresh,0.042863999,0.096816000,0.133535996,0.084112000,0.314768001,0.332159996,0.000000000,0.000000000,32,32,True,30,critical-rank wall via same-GPU CUDA events,4
real_03_gsm8k_w59_l1,gsm8k,59,1,late,very-small,5,256,low_latency,0.012944000,0.062367998,0.011472000,0.052624000,0.128031999,0.144096002,0.000000000,0.000000000,40,40,True,30,critical-rank wall via same-GPU CUDA events,4
real_03_gsm8k_w59_l1,gsm8k,59,1,late,very-small,5,256,normal_cached,0.013056000,0.068335999,0.125151999,0.107152000,0.261647999,0.278400004,0.000000000,0.000000000,40,40,True,30,critical-rank wall via same-GPU CUDA events,4
real_03_gsm8k_w59_l1,gsm8k,59,1,late,very-small,5,256,normal_fresh,0.042368000,0.096767999,0.132111996,0.090815999,0.316911995,0.346303999,0.000000000,0.000000000,40,40,True,30,critical-rank wall via same-GPU CUDA events,4
real_04_gsm8k_w57_l1,gsm8k,57,1,late,very-small,8,256,low_latency,0.012784000,0.060656002,0.011392000,0.054159999,0.127471998,0.144096002,0.000000000,0.000000000,64,64,True,30,critical-rank wall via same-GPU CUDA events,4
real_04_gsm8k_w57_l1,gsm8k,57,1,late,very-small,8,256,normal_cached,0.012912000,0.061824001,0.129231997,0.110160001,0.261391997,0.288639992,0.000000000,0.000000000,64,64,True,30,critical-rank wall via same-GPU CUDA events,4
real_04_gsm8k_w57_l1,gsm8k,57,1,late,very-small,8,256,normal_fresh,0.042415999,0.090144001,0.130015999,0.089168001,0.312431991,0.324735999,0.000000000,0.000000000,64,64,True,30,critical-rank wall via same-GPU CUDA events,4
real_05_gsm8k_w33_l1,gsm8k,33,1,late,small,9,256,low_latency,0.012848000,0.058288001,0.011312000,0.054256001,0.122304000,0.134463996,0.000402520,0.000000000,72,72,True,30,critical-rank wall via same-GPU CUDA events,4
real_05_gsm8k_w33_l1,gsm8k,33,1,late,small,9,256,normal_cached,0.012928000,0.062336002,0.126096003,0.105168000,0.258016005,0.280191988,0.000000000,0.000402517,72,72,True,30,critical-rank wall via same-GPU CUDA events,4
real_05_gsm8k_w33_l1,gsm8k,33,1,late,small,9,256,normal_fresh,0.041616000,0.090096001,0.129039995,0.087711997,0.309647992,0.333727986,0.000000000,0.000402517,72,72,True,30,critical-rank wall via same-GPU CUDA events,4
real_06_gsm8k_w55_l1,gsm8k,55,1,late,small,15,256,low_latency,0.012992000,0.062896002,0.011440000,0.056624001,0.130255997,0.386431992,0.000000000,0.000000000,120,120,True,30,critical-rank wall via same-GPU CUDA events,4
real_06_gsm8k_w55_l1,gsm8k,55,1,late,small,15,256,normal_cached,0.013120000,0.069520000,0.129728004,0.112383999,0.267424002,0.460895985,0.000000000,0.000000000,120,120,True,30,critical-rank wall via same-GPU CUDA events,4
real_06_gsm8k_w55_l1,gsm8k,55,1,late,small,15,256,normal_fresh,0.044128001,0.101904001,0.141184002,0.095200002,0.331631988,0.499776006,0.000000000,0.000000000,120,120,True,30,critical-rank wall via same-GPU CUDA events,4
real_07_humaneval_w22_l1,humaneval,22,1,late,small,22,256,low_latency,0.012784000,0.062256001,0.011376000,0.052464001,0.127664000,0.133120000,0.000837831,0.000000000,176,176,True,30,critical-rank wall via same-GPU CUDA events,4
real_07_humaneval_w22_l1,humaneval,22,1,late,small,22,256,normal_cached,0.012976000,0.068016000,0.129487999,0.115792003,0.270160004,0.282911986,0.000000000,0.000837815,176,176,True,30,critical-rank wall via same-GPU CUDA events,4
real_07_humaneval_w22_l1,humaneval,22,1,late,small,22,256,normal_fresh,0.043391999,0.100256000,0.131551996,0.092367999,0.323568001,0.367935985,0.000000000,0.000837815,176,176,True,30,critical-rank wall via same-GPU CUDA events,4
real_08_gsm8k_w31_l1,gsm8k,31,1,late,small,26,256,low_latency,0.013200000,0.065408003,0.011424000,0.054944001,0.132639997,0.304735988,0.000896853,0.000000000,208,208,True,30,critical-rank wall via same-GPU CUDA events,4
real_08_gsm8k_w31_l1,gsm8k,31,1,late,small,26,256,normal_cached,0.013328000,0.073743999,0.132640004,0.120543998,0.276975989,0.478240013,0.000000000,0.000896841,208,208,True,30,critical-rank wall via same-GPU CUDA events,4
real_08_gsm8k_w31_l1,gsm8k,31,1,late,small,26,256,normal_fresh,0.044000000,0.100176003,0.133552000,0.093440000,0.323040009,0.440160006,0.000000000,0.000896841,208,208,True,30,critical-rank wall via same-GPU CUDA events,4
real_09_humaneval_w20_l1,humaneval,20,1,late,small,31,256,low_latency,0.012912000,0.063120000,0.011360000,0.052864000,0.127311997,0.135711998,0.000000000,0.000000000,248,248,True,30,critical-rank wall via same-GPU CUDA events,4
real_09_humaneval_w20_l1,humaneval,20,1,late,small,31,256,normal_cached,0.012928000,0.069440000,0.129567996,0.114144001,0.267856002,0.286175996,0.000000000,0.000000000,248,248,True,30,critical-rank wall via same-GPU CUDA events,4
real_09_humaneval_w20_l1,humaneval,20,1,late,small,31,256,normal_fresh,0.042480001,0.098543998,0.134208001,0.097632002,0.324800000,0.349216014,0.000000000,0.000000000,248,248,True,30,critical-rank wall via same-GPU CUDA events,4
real_10_gsm8k_w53_l1,gsm8k,53,1,late,medium-small,33,256,low_latency,0.012896000,0.062816001,0.011408000,0.052912001,0.127216004,0.137695998,0.000751054,0.000000000,264,264,True,30,critical-rank wall via same-GPU CUDA events,4
real_10_gsm8k_w53_l1,gsm8k,53,1,late,medium-small,33,256,normal_cached,0.012896000,0.069760002,0.132384002,0.118496001,0.271295995,0.293119997,0.000000000,0.000751042,264,264,True,30,critical-rank wall via same-GPU CUDA events,4
real_10_gsm8k_w53_l1,gsm8k,53,1,late,medium-small,33,256,normal_fresh,0.042800000,0.097583998,0.133600004,0.091488000,0.318480000,0.343423992,0.000000000,0.000751042,264,264,True,30,critical-rank wall via same-GPU CUDA events,4
real_11_gsm8k_w51_l1,gsm8k,51,1,late,medium-small,44,256,low_latency,0.012768000,0.061840000,0.011264000,0.056464000,0.129967995,0.137280002,0.000648639,0.000000000,352,352,True,30,critical-rank wall via same-GPU CUDA events,4
real_11_gsm8k_w51_l1,gsm8k,51,1,late,medium-small,44,256,normal_cached,0.012752000,0.068496000,0.131215997,0.115359999,0.274511993,0.288960010,0.000000000,0.000648637,352,352,True,30,critical-rank wall via same-GPU CUDA events,4
real_11_gsm8k_w51_l1,gsm8k,51,1,late,medium-small,44,256,normal_fresh,0.042992000,0.099679999,0.132128000,0.092863999,0.322479993,0.338591993,0.000000000,0.000648637,352,352,True,30,critical-rank wall via same-GPU CUDA events,4
real_12_humaneval_w14_l1,humaneval,14,1,middle,medium-small,66,256,low_latency,0.012704000,0.062112000,0.011168000,0.057312001,0.131264001,0.138592005,0.000418206,0.000000000,528,528,True,30,critical-rank wall via same-GPU CUDA events,4
real_12_humaneval_w14_l1,humaneval,14,1,middle,medium-small,66,256,normal_cached,0.012688000,0.069520000,0.128495999,0.115600001,0.267872006,0.290464014,0.000000000,0.000418207,528,528,True,30,critical-rank wall via same-GPU CUDA events,4
real_12_humaneval_w14_l1,humaneval,14,1,middle,medium-small,66,256,normal_fresh,0.042992000,0.098800000,0.130928002,0.091743998,0.317423999,0.342400014,0.000000000,0.000418207,528,528,True,30,critical-rank wall via same-GPU CUDA events,4
real_13_gsm8k_w25_l1,gsm8k,25,1,late,medium-small,92,256,low_latency,0.012704000,0.064032003,0.011184000,0.059536001,0.135407999,0.148128003,0.000290383,0.000000000,736,736,True,30,critical-rank wall via same-GPU CUDA events,4
real_13_gsm8k_w25_l1,gsm8k,25,1,late,medium-small,92,256,normal_cached,0.012656000,0.069775999,0.129312001,0.113808002,0.270367995,0.291904002,0.000000000,0.000290382,736,736,True,30,critical-rank wall via same-GPU CUDA events,4
real_13_gsm8k_w25_l1,gsm8k,25,1,late,medium-small,92,256,normal_fresh,0.043455999,0.100272000,0.133695997,0.092351999,0.320847988,0.338335991,0.000000000,0.000290382,736,736,True,30,critical-rank wall via same-GPU CUDA events,4
real_14_humaneval_w65_l1,humaneval,65,1,middle,medium-small,127,256,low_latency,0.012672000,0.066592000,0.007072000,0.060512001,0.137183994,0.158368006,0.000000000,0.000000000,1016,1016,True,30,critical-rank wall via same-GPU CUDA events,4
real_14_humaneval_w65_l1,humaneval,65,1,middle,medium-small,127,256,normal_cached,0.012768000,0.070303999,0.127952002,0.114208002,0.265919998,0.285407990,0.000000000,0.000000000,1016,1016,True,30,critical-rank wall via same-GPU CUDA events,4
real_14_humaneval_w65_l1,humaneval,65,1,middle,medium-small,127,256,normal_fresh,0.042816000,0.100639999,0.131120004,0.094191998,0.327039987,0.346368015,0.000000000,0.000000000,1016,1016,True,30,critical-rank wall via same-GPU CUDA events,4
real_15_gsm8k_w23_l1,gsm8k,23,1,late,medium,129,256,low_latency,0.012544000,0.065279998,0.008096000,0.060799999,0.139023997,0.158240005,0.000569277,0.000000000,1032,1032,True,30,critical-rank wall via same-GPU CUDA events,4
real_15_gsm8k_w23_l1,gsm8k,23,1,late,medium,129,256,normal_cached,0.012704000,0.070768002,0.131856002,0.118719999,0.272512004,0.298240006,0.000000000,0.000569276,1032,1032,True,30,critical-rank wall via same-GPU CUDA events,4
real_15_gsm8k_w23_l1,gsm8k,23,1,late,medium,129,256,normal_fresh,0.043344000,0.099232003,0.132160001,0.093200002,0.318783998,0.330464005,0.000000000,0.000569276,1032,1032,True,30,critical-rank wall via same-GPU CUDA events,4
real_16_gsm8k_w45_l1,gsm8k,45,1,late,medium,206,256,low_latency,0.012800000,0.069424000,0.003360000,0.070464000,0.151071995,0.170240000,0.000536874,0.000000000,1648,1648,True,30,critical-rank wall via same-GPU CUDA events,4
real_16_gsm8k_w45_l1,gsm8k,45,1,late,medium,206,256,normal_cached,0.012752000,0.073215999,0.133344002,0.125248000,0.285311997,0.305119991,0.000000000,0.000536871,1648,1648,True,30,critical-rank wall via same-GPU CUDA events,4
real_16_gsm8k_w45_l1,gsm8k,45,1,late,medium,206,256,normal_fresh,0.043455999,0.101599999,0.129744001,0.097648002,0.323696002,0.345376015,0.000000000,0.000536871,1648,1648,True,30,critical-rank wall via same-GPU CUDA events,4
real_17_humaneval_w50_l1,humaneval,50,1,middle,medium,302,256,low_latency,0.012816000,0.089391999,0.003200000,0.060528001,0.149679996,0.155231997,0.000141062,0.000000000,2416,2416,True,30,critical-rank wall via same-GPU CUDA events,4
real_17_humaneval_w50_l1,humaneval,50,1,middle,medium,302,256,normal_cached,0.012688000,0.079615999,0.129376002,0.118527997,0.277583987,0.296480000,0.000000000,0.000141062,2416,2416,True,30,critical-rank wall via same-GPU CUDA events,4
real_17_humaneval_w50_l1,humaneval,50,1,middle,medium,302,256,normal_fresh,0.042592000,0.111823998,0.134112000,0.100272004,0.335167989,0.353504002,0.000000000,0.000141062,2416,2416,True,30,critical-rank wall via same-GPU CUDA events,4
real_18_gsm8k_w6_l1,gsm8k,6,1,middle,medium,406,256,low_latency,0.012816000,0.088384002,0.003296000,0.086384002,0.173631996,0.191136003,0.000455067,0.000000000,3248,3248,True,30,critical-rank wall via same-GPU CUDA events,4
real_18_gsm8k_w6_l1,gsm8k,6,1,middle,medium,406,256,normal_cached,0.012704000,0.076480001,0.128399998,0.123471998,0.279440001,0.296992004,0.000000000,0.000455065,3248,3248,True,30,critical-rank wall via same-GPU CUDA events,4
real_18_gsm8k_w6_l1,gsm8k,6,1,middle,medium,406,256,normal_fresh,0.043120001,0.106960002,0.131856002,0.107216001,0.338224009,0.352703989,0.000000000,0.000455065,3248,3248,True,30,critical-rank wall via same-GPU CUDA events,4
real_19_gsm8k_w0_l1,gsm8k,0,1,middle,medium,493,256,low_latency,0.012896000,0.110608000,0.003200000,0.084719997,0.195023999,0.199072003,0.000552340,0.000000000,3944,3944,True,30,critical-rank wall via same-GPU CUDA events,4
real_19_gsm8k_w0_l1,gsm8k,0,1,middle,medium,493,256,normal_cached,0.012672000,0.084224001,0.127952002,0.130847998,0.282416001,0.304031998,0.000000000,0.000552337,3944,3944,True,30,critical-rank wall via same-GPU CUDA events,4
real_19_gsm8k_w0_l1,gsm8k,0,1,middle,medium,493,256,normal_fresh,0.043008000,0.114383999,0.128511995,0.108592000,0.334271997,0.359328002,0.000000000,0.000552337,3944,3944,True,30,critical-rank wall via same-GPU CUDA events,4
real_20_humaneval_w31_l1,humaneval,31,1,middle,large,533,256,low_latency,0.012864000,0.113375999,0.003168000,0.116112001,0.210815996,0.215711996,0.000078193,0.000000000,4264,4264,True,30,critical-rank wall via same-GPU CUDA events,4
real_20_humaneval_w31_l1,humaneval,31,1,middle,large,533,256,normal_cached,0.012816000,0.087456003,0.129536003,0.134639993,0.295535997,0.310431987,0.000000000,0.000078193,4264,4264,True,30,critical-rank wall via same-GPU CUDA events,4
real_20_humaneval_w31_l1,humaneval,31,1,middle,large,533,256,normal_fresh,0.042672001,0.116544001,0.124960002,0.109648000,0.341775998,0.430016011,0.000000000,0.000078193,4264,4264,True,30,critical-rank wall via same-GPU CUDA events,4
real_21_gsm8k_w40_l1,gsm8k,40,1,middle,large,537,256,low_latency,0.012896000,0.098768000,0.003200000,0.104992002,0.195871994,0.199072003,0.000312546,0.000000000,4296,4296,True,30,critical-rank wall via same-GPU CUDA events,4
real_21_gsm8k_w40_l1,gsm8k,40,1,middle,large,537,256,normal_cached,0.012720000,0.084416002,0.127439998,0.133056000,0.291183993,0.321247995,0.000000000,0.000312545,4296,4296,True,30,critical-rank wall via same-GPU CUDA events,4
real_21_gsm8k_w40_l1,gsm8k,40,1,middle,large,537,256,normal_fresh,0.043359999,0.114736002,0.125087995,0.112879999,0.342783988,0.358815998,0.000000000,0.000312545,4296,4296,True,30,critical-rank wall via same-GPU CUDA events,4
real_22_gsm8k_w39_l1,gsm8k,39,1,middle,large,620,256,low_latency,0.012656000,0.104943998,0.003200000,0.116672002,0.209055997,0.215967998,0.000439896,0.000000000,4960,4960,True,30,critical-rank wall via same-GPU CUDA events,4
real_22_gsm8k_w39_l1,gsm8k,39,1,middle,large,620,256,normal_cached,0.012832000,0.085791998,0.126592003,0.135663994,0.292016000,0.312703997,0.000000000,0.000439894,4960,4960,True,30,critical-rank wall via same-GPU CUDA events,4
real_22_gsm8k_w39_l1,gsm8k,39,1,middle,large,620,256,normal_fresh,0.043216001,0.116959997,0.123776000,0.109568000,0.345200002,0.362944007,0.000000000,0.000439894,4960,4960,True,30,critical-rank wall via same-GPU CUDA events,4
real_23_humaneval_w29_l1,humaneval,29,1,early,large,802,256,low_latency,0.012768000,0.124143999,0.003168000,0.140688002,0.239119999,0.244928002,0.000000000,0.000000000,6416,6416,True,30,critical-rank wall via same-GPU CUDA events,4
real_23_humaneval_w29_l1,humaneval,29,1,early,large,802,256,normal_cached,0.012816000,0.091775998,0.116720002,0.141727999,0.292656004,0.313055992,0.000000000,0.000000000,6416,6416,True,30,critical-rank wall via same-GPU CUDA events,4
real_23_humaneval_w29_l1,humaneval,29,1,early,large,802,256,normal_fresh,0.043711999,0.123935997,0.112704001,0.114655998,0.342528000,0.366495997,0.000000000,0.000000000,6416,6416,True,30,critical-rank wall via same-GPU CUDA events,4
real_24_gsm8k_w36_l1,gsm8k,36,1,early,large,1024,256,low_latency,0.012784000,0.147008002,0.003168000,0.157760002,0.275999993,0.284512013,0.000175980,0.000000000,8192,8192,True,30,critical-rank wall via same-GPU CUDA events,4
real_24_gsm8k_w36_l1,gsm8k,36,1,early,large,1024,256,normal_cached,0.012912000,0.100768000,0.112528000,0.142112002,0.301312000,0.320160002,0.000000000,0.000175979,8192,8192,True,30,critical-rank wall via same-GPU CUDA events,4
real_24_gsm8k_w36_l1,gsm8k,36,1,early,large,1024,256,normal_fresh,0.043296000,0.131823994,0.108511999,0.118271999,0.345200002,0.369664013,0.000000000,0.000175979,8192,8192,True,30,critical-rank wall via same-GPU CUDA events,4
real_00_gsm8k_w63_l1,gsm8k,63,1,late,very-small,1,256,low_latency,0.009312000,0.039568000,0.007072000,0.034863999,0.086319998,0.107584000,0.000000000,0.000000000,8,8,True,30,critical-rank wall via same-GPU CUDA events,5
real_00_gsm8k_w63_l1,gsm8k,63,1,late,very-small,1,256,normal_cached,0.009088000,0.045600001,0.101999998,0.068816002,0.195216000,0.214847997,0.000000000,0.000000000,8,8,True,30,critical-rank wall via same-GPU CUDA events,5
real_00_gsm8k_w63_l1,gsm8k,63,1,late,very-small,1,256,normal_fresh,0.031968001,0.064960003,0.110112000,0.071663998,0.244928002,0.266272008,0.000000000,0.000000000,8,8,True,30,critical-rank wall via same-GPU CUDA events,5
real_01_gsm8k_w62_l1,gsm8k,62,1,late,very-small,2,256,low_latency,0.009120000,0.038912000,0.007168000,0.035424002,0.087184001,0.097407997,0.000000000,0.000000000,16,16,True,30,critical-rank wall via same-GPU CUDA events,5
real_01_gsm8k_w62_l1,gsm8k,62,1,late,very-small,2,256,normal_cached,0.009200000,0.046528000,0.102575999,0.068944000,0.198688000,0.226144001,0.000000000,0.000000000,16,16,True,30,critical-rank wall via same-GPU CUDA events,5
real_01_gsm8k_w62_l1,gsm8k,62,1,late,very-small,2,256,normal_fresh,0.031568000,0.062320000,0.105760001,0.069855999,0.237167999,0.262432009,0.000000000,0.000000000,16,16,True,30,critical-rank wall via same-GPU CUDA events,5
real_02_gsm8k_w34_l1,gsm8k,34,1,late,very-small,4,256,low_latency,0.010288000,0.048928000,0.008160000,0.041023999,0.100960001,0.171103999,0.000000000,0.000000000,32,32,True,30,critical-rank wall via same-GPU CUDA events,5
real_02_gsm8k_w34_l1,gsm8k,34,1,late,very-small,4,256,normal_cached,0.009424000,0.049280001,0.109712001,0.057920000,0.209968001,0.441983998,0.000000000,0.000000000,32,32,True,30,critical-rank wall via same-GPU CUDA events,5
real_02_gsm8k_w34_l1,gsm8k,34,1,late,very-small,4,256,normal_fresh,0.033248000,0.070592001,0.116080001,0.057839999,0.258704007,0.546047986,0.000000000,0.000000000,32,32,True,30,critical-rank wall via same-GPU CUDA events,5
real_03_gsm8k_w59_l1,gsm8k,59,1,late,very-small,5,256,low_latency,0.009248000,0.039120000,0.006496000,0.036959998,0.087855998,0.092160001,0.000000000,0.000000000,40,40,True,30,critical-rank wall via same-GPU CUDA events,5
real_03_gsm8k_w59_l1,gsm8k,59,1,late,very-small,5,256,normal_cached,0.009136000,0.045167999,0.101968002,0.053007999,0.201728001,0.217216000,0.000000000,0.000000000,40,40,True,30,critical-rank wall via same-GPU CUDA events,5
real_03_gsm8k_w59_l1,gsm8k,59,1,late,very-small,5,256,normal_fresh,0.031584000,0.061776001,0.107024003,0.049936000,0.242160000,0.259007990,0.000000000,0.000000000,40,40,True,30,critical-rank wall via same-GPU CUDA events,5
real_04_gsm8k_w57_l1,gsm8k,57,1,late,very-small,8,256,low_latency,0.009136000,0.039215999,0.006400000,0.036464000,0.088320002,0.103808001,0.000000000,0.000000000,64,64,True,30,critical-rank wall via same-GPU CUDA events,5
real_04_gsm8k_w57_l1,gsm8k,57,1,late,very-small,8,256,normal_cached,0.009216000,0.045264000,0.105248000,0.056208001,0.201055996,0.233664006,0.000000000,0.000000000,64,64,True,30,critical-rank wall via same-GPU CUDA events,5
real_04_gsm8k_w57_l1,gsm8k,57,1,late,very-small,8,256,normal_fresh,0.031168001,0.064656001,0.105664000,0.049120000,0.242576003,0.271232009,0.000000000,0.000000000,64,64,True,30,critical-rank wall via same-GPU CUDA events,5
real_05_gsm8k_w33_l1,gsm8k,33,1,late,small,9,256,low_latency,0.009136000,0.039536001,0.007008000,0.034496000,0.086400002,0.101631999,0.000402520,0.000000000,72,72,True,30,critical-rank wall via same-GPU CUDA events,5
real_05_gsm8k_w33_l1,gsm8k,33,1,late,small,9,256,normal_cached,0.008960000,0.045040000,0.103008002,0.044607999,0.196063995,0.214368001,0.000000000,0.000402517,72,72,True,30,critical-rank wall via same-GPU CUDA events,5
real_05_gsm8k_w33_l1,gsm8k,33,1,late,small,9,256,normal_fresh,0.031136000,0.063104000,0.102143999,0.044368001,0.233168006,0.267520010,0.000000000,0.000402517,72,72,True,30,critical-rank wall via same-GPU CUDA events,5
real_06_gsm8k_w55_l1,gsm8k,55,1,late,small,15,256,low_latency,0.009248000,0.040336000,0.005904000,0.035375999,0.088863999,0.103744000,0.000000000,0.000000000,120,120,True,30,critical-rank wall via same-GPU CUDA events,5
real_06_gsm8k_w55_l1,gsm8k,55,1,late,small,15,256,normal_cached,0.009072000,0.045328001,0.101216000,0.049951999,0.198608004,0.219551995,0.000000000,0.000000000,120,120,True,30,critical-rank wall via same-GPU CUDA events,5
real_06_gsm8k_w55_l1,gsm8k,55,1,late,small,15,256,normal_fresh,0.032175999,0.063200001,0.105024002,0.048448000,0.240719996,0.266272008,0.000000000,0.000000000,120,120,True,30,critical-rank wall via same-GPU CUDA events,5
real_07_humaneval_w22_l1,humaneval,22,1,late,small,22,256,low_latency,0.009184000,0.039888000,0.005616000,0.037519999,0.090160001,0.097824000,0.000837831,0.000000000,176,176,True,30,critical-rank wall via same-GPU CUDA events,5
real_07_humaneval_w22_l1,humaneval,22,1,late,small,22,256,normal_cached,0.009216000,0.046464000,0.103263997,0.054176001,0.202671997,0.223775998,0.000000000,0.000837815,176,176,True,30,critical-rank wall via same-GPU CUDA events,5
real_07_humaneval_w22_l1,humaneval,22,1,late,small,22,256,normal_fresh,0.031856000,0.063216001,0.107776001,0.052112000,0.244592004,0.265120000,0.000000000,0.000837815,176,176,True,30,critical-rank wall via same-GPU CUDA events,5
real_08_gsm8k_w31_l1,gsm8k,31,1,late,small,26,256,low_latency,0.009200000,0.040240001,0.005280000,0.036464000,0.088911999,0.101024002,0.000896853,0.000000000,208,208,True,30,critical-rank wall via same-GPU CUDA events,5
real_08_gsm8k_w31_l1,gsm8k,31,1,late,small,26,256,normal_cached,0.009104000,0.046352001,0.104127999,0.050208000,0.203439996,0.224767998,0.000000000,0.000896841,208,208,True,30,critical-rank wall via same-GPU CUDA events,5
real_08_gsm8k_w31_l1,gsm8k,31,1,late,small,26,256,normal_fresh,0.031840000,0.063167997,0.106479999,0.049024001,0.241999999,0.262400001,0.000000000,0.000896841,208,208,True,30,critical-rank wall via same-GPU CUDA events,5
real_09_humaneval_w20_l1,humaneval,20,1,late,small,31,256,low_latency,0.008992000,0.039071999,0.004960000,0.036256000,0.086480003,0.096096002,0.000000000,0.000000000,248,248,True,30,critical-rank wall via same-GPU CUDA events,5
real_09_humaneval_w20_l1,humaneval,20,1,late,small,31,256,normal_cached,0.009008000,0.044464000,0.099760000,0.051904000,0.197520003,0.245728001,0.000000000,0.000000000,248,248,True,30,critical-rank wall via same-GPU CUDA events,5
real_09_humaneval_w20_l1,humaneval,20,1,late,small,31,256,normal_fresh,0.031168000,0.061872000,0.107808001,0.050800001,0.243199997,0.265536010,0.000000000,0.000000000,248,248,True,30,critical-rank wall via same-GPU CUDA events,5
real_10_gsm8k_w53_l1,gsm8k,53,1,late,medium-small,33,256,low_latency,0.009136000,0.040927999,0.005024000,0.037184000,0.090415999,0.109407999,0.000751054,0.000000000,264,264,True,30,critical-rank wall via same-GPU CUDA events,5
real_10_gsm8k_w53_l1,gsm8k,53,1,late,medium-small,33,256,normal_cached,0.009088000,0.046048000,0.105343997,0.058176002,0.206928000,0.223296002,0.000000000,0.000751042,264,264,True,30,critical-rank wall via same-GPU CUDA events,5
real_10_gsm8k_w53_l1,gsm8k,53,1,late,medium-small,33,256,normal_fresh,0.031647999,0.063888002,0.105311997,0.050896000,0.240000002,0.280000001,0.000000000,0.000751042,264,264,True,30,critical-rank wall via same-GPU CUDA events,5
real_11_gsm8k_w51_l1,gsm8k,51,1,late,medium-small,44,256,low_latency,0.009216000,0.043232001,0.003344000,0.035776000,0.090112001,0.102399997,0.000648639,0.000000000,352,352,True,30,critical-rank wall via same-GPU CUDA events,5
real_11_gsm8k_w51_l1,gsm8k,51,1,late,medium-small,44,256,normal_cached,0.009056000,0.047232000,0.102928001,0.052703999,0.205199994,0.246528000,0.000000000,0.000648637,352,352,True,30,critical-rank wall via same-GPU CUDA events,5
real_11_gsm8k_w51_l1,gsm8k,51,1,late,medium-small,44,256,normal_fresh,0.032016002,0.064144000,0.106319997,0.048320001,0.245423995,0.270848006,0.000000000,0.000648637,352,352,True,30,critical-rank wall via same-GPU CUDA events,5
real_12_humaneval_w14_l1,humaneval,14,1,middle,medium-small,66,256,low_latency,0.009168000,0.045504000,0.003216000,0.034480000,0.091311999,0.104607999,0.000418206,0.000000000,528,528,True,30,critical-rank wall via same-GPU CUDA events,5
real_12_humaneval_w14_l1,humaneval,14,1,middle,medium-small,66,256,normal_cached,0.008992000,0.046143999,0.105119999,0.054943999,0.202703997,0.235584006,0.000000000,0.000418207,528,528,True,30,critical-rank wall via same-GPU CUDA events,5
real_12_humaneval_w14_l1,humaneval,14,1,middle,medium-small,66,256,normal_fresh,0.031727999,0.063792001,0.106959999,0.050463999,0.243744001,0.273472011,0.000000000,0.000418207,528,528,True,30,critical-rank wall via same-GPU CUDA events,5
real_13_gsm8k_w25_l1,gsm8k,25,1,late,medium-small,92,256,low_latency,0.009072000,0.046096001,0.003232000,0.035519999,0.091887999,0.097888000,0.000290383,0.000000000,736,736,True,30,critical-rank wall via same-GPU CUDA events,5
real_13_gsm8k_w25_l1,gsm8k,25,1,late,medium-small,92,256,normal_cached,0.009104000,0.047567999,0.105407998,0.055504000,0.206848003,0.228223994,0.000000000,0.000290382,736,736,True,30,critical-rank wall via same-GPU CUDA events,5
real_13_gsm8k_w25_l1,gsm8k,25,1,late,medium-small,92,256,normal_fresh,0.031456001,0.064656001,0.103760000,0.052528000,0.242256001,0.257919997,0.000000000,0.000290382,736,736,True,30,critical-rank wall via same-GPU CUDA events,5
real_14_humaneval_w65_l1,humaneval,65,1,middle,medium-small,127,256,low_latency,0.009168000,0.050767999,0.003216000,0.038959999,0.098320000,0.103136003,0.000000000,0.000000000,1016,1016,True,30,critical-rank wall via same-GPU CUDA events,5
