case_id,family,N,perm_index,metric,median_ms,p5_ms,p95_ms,cv,n_iterations,S,I,traffic_entropy,max_peer_fraction
destination_hotspot_N256_p18,destination_hotspot,256,18,combine_ms,0.0491040013730526,0.04684159941971302,0.05261119958013296,0.038837167586262065,50,0.5,1.5,3.0,0.375
destination_hotspot_N256_p18,destination_hotspot,256,18,full_path_ms,0.16713599860668182,0.16438399255275726,0.17598239481449127,0.022402778369277766,50,0.5,1.5,3.0,0.375
destination_hotspot_N256_p18,destination_hotspot,256,18,host_ms,0.18382749999999998,0.18024485,0.19335195,0.02126258198593736,50,0.5,1.5,3.0,0.375
destination_hotspot_N256_p19,destination_hotspot,256,19,layout_ms,0.025887999683618546,0.02415839973837137,0.032424001116305584,0.09136399684321304,50,0.5,1.5,3.0,0.375
destination_hotspot_N256_p19,destination_hotspot,256,19,dispatch_only_ms,0.088639996945858,0.08555999994277955,0.10082720033824444,0.051174222290589294,50,0.5,1.5,3.0,0.375
destination_hotspot_N256_p19,destination_hotspot,256,19,combine_ms,0.049936000257730484,0.046825600974261763,0.05386560037732124,0.05408821919219429,50,0.5,1.5,3.0,0.375
destination_hotspot_N256_p19,destination_hotspot,256,19,full_path_ms,0.1690240055322647,0.16481439992785454,0.18115519285202025,0.029383276119374854,50,0.5,1.5,3.0,0.375
destination_hotspot_N256_p19,destination_hotspot,256,19,host_ms,0.1847765,0.17992945,0.19647325,0.028628698797511936,50,0.5,1.5,3.0,0.375
destination_hotspot_N256_p20,destination_hotspot,256,20,layout_ms,0.025615999475121498,0.023612800147384407,0.030412800703197712,0.09893183837111351,50,0.5,1.5,3.0,0.375
destination_hotspot_N256_p20,destination_hotspot,256,20,dispatch_only_ms,0.08753599971532822,0.08439840190112591,0.09587999917566775,0.044386249635571896,50,0.5,1.5,3.0,0.375
destination_hotspot_N256_p20,destination_hotspot,256,20,combine_ms,0.0490880012512207,0.04689439944922924,0.05524160098284483,0.059497318942876375,50,0.5,1.5,3.0,0.375
destination_hotspot_N256_p20,destination_hotspot,256,20,full_path_ms,0.16763199865818024,0.16405120491981506,0.18298400342464446,0.036388575835604973,50,0.5,1.5,3.0,0.375
destination_hotspot_N256_p20,destination_hotspot,256,20,host_ms,0.184063,0.18002595000000002,0.1985164,0.03325457581653024,50,0.5,1.5,3.0,0.375
destination_hotspot_N256_p21,destination_hotspot,256,21,layout_ms,0.025535999797284603,0.024028800427913666,0.03424799963831901,0.11914305623962909,50,0.5,1.5,3.0,0.375
destination_hotspot_N256_p21,destination_hotspot,256,21,dispatch_only_ms,0.08752000331878662,0.08477279730141163,0.1028655994683504,3.475095659441679,50,0.5,1.5,3.0,0.375
destination_hotspot_N256_p21,destination_hotspot,256,21,combine_ms,0.04979199916124344,0.04643679969012737,0.06199359968304632,0.12346568533549435,50,0.5,1.5,3.0,0.375
destination_hotspot_N256_p21,destination_hotspot,256,21,full_path_ms,0.16795200109481812,0.16424639895558357,0.19860319718718525,2.3859026623379096,50,0.5,1.5,3.0,0.375
destination_hotspot_N256_p21,destination_hotspot,256,21,host_ms,0.183786,0.17983485,0.21712424999999996,2.247966514166781,50,0.5,1.5,3.0,0.375
destination_hotspot_N256_p22,destination_hotspot,256,22,layout_ms,0.025696000084280968,0.023982400074601173,0.031888000667095184,0.10654523720137224,50,0.5,1.5,3.0,0.375
destination_hotspot_N256_p22,destination_hotspot,256,22,dispatch_only_ms,0.08936000242829323,0.08512960001826286,0.09320960193872452,0.03653578355548157,50,0.5,1.5,3.0,0.375
destination_hotspot_N256_p22,destination_hotspot,256,22,combine_ms,0.049327999353408813,0.04764480143785477,0.051735999062657356,0.035396583297026656,50,0.5,1.5,3.0,0.375
destination_hotspot_N256_p22,destination_hotspot,256,22,full_path_ms,0.16883200407028198,0.1648368000984192,0.18146719932556152,0.026635221170130022,50,0.5,1.5,3.0,0.375
destination_hotspot_N256_p22,destination_hotspot,256,22,host_ms,0.185369,0.18058865000000002,0.19726035,0.02578117626605881,50,0.5,1.5,3.0,0.375
destination_hotspot_N256_p23,destination_hotspot,256,23,layout_ms,0.02587199956178665,0.024150400515645744,0.02923679994419217,0.0797368067950342,50,0.5,1.5,3.0,0.375
destination_hotspot_N256_p23,destination_hotspot,256,23,dispatch_only_ms,0.08847999945282936,0.08393599838018417,0.09889759980142115,0.04699851078253148,50,0.5,1.5,3.0,0.375
destination_hotspot_N256_p23,destination_hotspot,256,23,combine_ms,0.04955200105905533,0.046614401042461395,0.05348799917846918,0.21328761947605612,50,0.5,1.5,3.0,0.375
destination_hotspot_N256_p23,destination_hotspot,256,23,full_path_ms,0.1687999963760376,0.16488640382885933,0.17806399911642073,0.08112974633002014,50,0.5,1.5,3.0,0.375
destination_hotspot_N256_p23,destination_hotspot,256,23,host_ms,0.1847945,0.18012155,0.1944457,0.07570142525106875,50,0.5,1.5,3.0,0.375
balanced_spread_N1024_p00,balanced_spread,1024,0,layout_ms,0.026736000552773476,0.025006400421261787,0.033211199566721916,0.10139666533613996,50,0.5,1.0,3.584962156699829,0.25
balanced_spread_N1024_p00,balanced_spread,1024,0,dispatch_only_ms,0.13859200477600098,0.13492000252008438,0.14630079567432402,0.02579957148943838,50,0.5,1.0,3.584962156699829,0.25
balanced_spread_N1024_p00,balanced_spread,1024,0,combine_ms,0.07419199869036674,0.07283200323581696,0.07528159953653812,0.010948788589638233,50,0.5,1.0,3.584962156699829,0.25
balanced_spread_N1024_p00,balanced_spread,1024,0,full_path_ms,0.24855999648571014,0.2435520000755787,0.2609344109892845,0.019324150178625592,50,0.5,1.0,3.584962156699829,0.25
balanced_spread_N1024_p00,balanced_spread,1024,0,host_ms,0.2650765,0.2594868,0.27695935,0.018370766096503968,50,0.5,1.0,3.584962156699829,0.25
balanced_spread_N1024_p01,balanced_spread,1024,1,layout_ms,0.026976000517606735,0.02503519980236888,0.03156479950994253,0.08326557088899808,50,0.5,1.0,3.584962156699829,0.25
balanced_spread_N1024_p01,balanced_spread,1024,1,dispatch_only_ms,0.13920000195503235,0.1341263972222805,0.14776159599423408,0.02649909277745785,50,0.5,1.0,3.584962156699829,0.25
balanced_spread_N1024_p01,balanced_spread,1024,1,combine_ms,0.07478400319814682,0.07304319739341736,0.07751840092241763,0.11485640375466215,50,0.5,1.0,3.584962156699829,0.25
balanced_spread_N1024_p01,balanced_spread,1024,1,full_path_ms,0.2497119978070259,0.24468639716506005,0.26285599917173386,0.04578969273977129,50,0.5,1.0,3.584962156699829,0.25
balanced_spread_N1024_p01,balanced_spread,1024,1,host_ms,0.266045,0.26067235,0.3003280999999999,0.05196202678343638,50,0.5,1.0,3.584962156699829,0.25
balanced_spread_N1024_p02,balanced_spread,1024,2,layout_ms,0.02659199945628643,0.025049599912017585,0.0341648006811738,0.10486700954627648,50,0.5,1.0,3.584962156699829,0.25
balanced_spread_N1024_p02,balanced_spread,1024,2,dispatch_only_ms,0.13857600092887878,0.13444800302386284,0.14651680141687393,0.02590372969326352,50,0.5,1.0,3.584962156699829,0.25
balanced_spread_N1024_p02,balanced_spread,1024,2,combine_ms,0.07415999844670296,0.07315359823405743,0.07577920332551003,0.011265902918517407,50,0.5,1.0,3.584962156699829,0.25
balanced_spread_N1024_p02,balanced_spread,1024,2,full_path_ms,0.24835199862718582,0.244423995167017,0.26096958965063094,0.019212381535331086,50,0.5,1.0,3.584962156699829,0.25
balanced_spread_N1024_p02,balanced_spread,1024,2,host_ms,0.264857,0.26021765,0.27734005,0.018637119534018896,50,0.5,1.0,3.584962156699829,0.25
balanced_spread_N1024_p03,balanced_spread,1024,3,layout_ms,0.026544000022113323,0.02520000021904707,0.029792000260204076,0.07630168184442594,50,0.5,1.0,3.584962156699829,0.25
balanced_spread_N1024_p03,balanced_spread,1024,3,dispatch_only_ms,0.139615997672081,0.13523679822683335,0.14890239387750626,0.028356083238724673,50,0.5,1.0,3.584962156699829,0.25
balanced_spread_N1024_p03,balanced_spread,1024,3,combine_ms,0.07481600344181061,0.07327999919652939,0.07692320048809051,0.0692451910147587,50,0.5,1.0,3.584962156699829,0.25
balanced_spread_N1024_p03,balanced_spread,1024,3,full_path_ms,0.24958400428295135,0.24456480368971825,0.26244000494480135,0.026871495145911674,50,0.5,1.0,3.584962156699829,0.25
balanced_spread_N1024_p03,balanced_spread,1024,3,host_ms,0.2661075,0.26038935,0.27967125,0.025967218047194714,50,0.5,1.0,3.584962156699829,0.25
balanced_spread_N1024_p04,balanced_spread,1024,4,layout_ms,0.02707199938595295,0.025230400264263153,0.033752001263201235,0.10491161483690363,50,0.5,1.0,3.584962156699829,0.25
balanced_spread_N1024_p04,balanced_spread,1024,4,dispatch_only_ms,0.14075200259685516,0.13678079918026925,0.15851360037922857,0.13155737632225117,50,0.5,1.0,3.584962156699829,0.25
balanced_spread_N1024_p04,balanced_spread,1024,4,combine_ms,0.07519999891519547,0.07343040034174919,0.07806560173630714,0.019529215618684856,50,0.5,1.0,3.584962156699829,0.25
balanced_spread_N1024_p04,balanced_spread,1024,4,full_path_ms,0.2505279928445816,0.2463328056037426,0.2695104002952575,0.07666050529574907,50,0.5,1.0,3.584962156699829,0.25
balanced_spread_N1024_p04,balanced_spread,1024,4,host_ms,0.266884,0.2620745,0.2864402,0.07296565333158815,50,0.5,1.0,3.584962156699829,0.25
balanced_spread_N1024_p05,balanced_spread,1024,5,layout_ms,0.026480000466108322,0.025191999971866608,0.029335999861359596,0.06446130428410102,50,0.5,1.0,3.584962156699829,0.25
balanced_spread_N1024_p05,balanced_spread,1024,5,dispatch_only_ms,0.1379999965429306,0.13506560102105142,0.14474239870905875,0.022890054001442183,50,0.5,1.0,3.584962156699829,0.25
balanced_spread_N1024_p05,balanced_spread,1024,5,combine_ms,0.07454400137066841,0.07332639954984188,0.07630559988319874,0.01293989317667533,50,0.5,1.0,3.584962156699829,0.25
balanced_spread_N1024_p05,balanced_spread,1024,5,full_path_ms,0.24836800247430801,0.24308639988303185,0.2571344092488289,0.01590012215005258,50,0.5,1.0,3.584962156699829,0.25
balanced_spread_N1024_p05,balanced_spread,1024,5,host_ms,0.26466100000000004,0.25947135,0.27295795,0.015297938525332023,50,0.5,1.0,3.584962156699829,0.25
balanced_spread_N1024_p06,balanced_spread,1024,6,layout_ms,0.026639999821782112,0.024787199776619674,0.02884160066023469,0.07264238476011395,50,0.5,1.0,3.584962156699829,0.25
balanced_spread_N1024_p06,balanced_spread,1024,6,dispatch_only_ms,0.14019199460744858,0.13614080101251602,0.14643360003829,0.02387127433260899,50,0.5,1.0,3.584962156699829,0.25
balanced_spread_N1024_p06,balanced_spread,1024,6,combine_ms,0.07481600344181061,0.07334399968385696,0.07686240002512931,0.016385010071800415,50,0.5,1.0,3.584962156699829,0.25
balanced_spread_N1024_p06,balanced_spread,1024,6,full_path_ms,0.24983999878168106,0.24645119905471802,0.2576768010854721,0.014513444688325956,50,0.5,1.0,3.584962156699829,0.25
balanced_spread_N1024_p06,balanced_spread,1024,6,host_ms,0.26630600000000004,0.26181355,0.27399260000000003,0.014273231069361497,50,0.5,1.0,3.584962156699829,0.25
balanced_spread_N1024_p07,balanced_spread,1024,7,layout_ms,0.026815999299287796,0.02507360028102994,0.031046399381011714,0.0881022486588993,50,0.5,1.0,3.584962156699829,0.25
balanced_spread_N1024_p07,balanced_spread,1024,7,dispatch_only_ms,0.13947200030088425,0.13475680127739906,0.14732959866523743,0.03547986593099965,50,0.5,1.0,3.584962156699829,0.25
balanced_spread_N1024_p07,balanced_spread,1024,7,combine_ms,0.07452800124883652,0.07340160012245178,0.07721279859542846,0.09434172419887,50,0.5,1.0,3.584962156699829,0.25
balanced_spread_N1024_p07,balanced_spread,1024,7,full_path_ms,0.24942400306463242,0.24498560279607773,0.26336160451173785,0.04342681250807955,50,0.5,1.0,3.584962156699829,0.25
balanced_spread_N1024_p07,balanced_spread,1024,7,host_ms,0.2655835,0.26126845,0.27991825,0.04198120873354543,50,0.5,1.0,3.584962156699829,0.25
balanced_spread_N1024_p08,balanced_spread,1024,8,layout_ms,0.026544000022113323,0.02489279955625534,0.030836800578981634,0.10155838052927746,50,0.5,1.0,3.584962156699829,0.25
balanced_spread_N1024_p08,balanced_spread,1024,8,dispatch_only_ms,0.13911999762058258,0.1355343997478485,0.14906719774007796,0.11566055350850944,50,0.5,1.0,3.584962156699829,0.25
balanced_spread_N1024_p08,balanced_spread,1024,8,combine_ms,0.07438400015234947,0.07278079949319363,0.07725599966943264,0.08603589223879957,50,0.5,1.0,3.584962156699829,0.25
balanced_spread_N1024_p08,balanced_spread,1024,8,full_path_ms,0.24854400008916855,0.24494080245494843,0.26131199300289154,0.07439224560622425,50,0.5,1.0,3.584962156699829,0.25
balanced_spread_N1024_p08,balanced_spread,1024,8,host_ms,0.2653935,0.26075434999999997,0.2777706,0.07402025182026592,50,0.5,1.0,3.584962156699829,0.25
balanced_spread_N1024_p09,balanced_spread,1024,9,layout_ms,0.02659199945628643,0.025287999864667655,0.03483680039644241,0.10682837971368446,50,0.5,1.0,3.584962156699829,0.25
balanced_spread_N1024_p09,balanced_spread,1024,9,dispatch_only_ms,0.1383039951324463,0.13544640317559242,0.14967200309038162,2.3707716075757848,50,0.5,1.0,3.584962156699829,0.25
balanced_spread_N1024_p09,balanced_spread,1024,9,combine_ms,0.07422399893403053,0.07291520051658154,0.07594559714198112,0.06176939949046694,50,0.5,1.0,3.584962156699829,0.25
balanced_spread_N1024_p09,balanced_spread,1024,9,full_path_ms,0.24887999892234802,0.24409759938716888,0.2650272071361542,1.567726537573492,50,0.5,1.0,3.584962156699829,0.25
balanced_spread_N1024_p09,balanced_spread,1024,9,host_ms,0.2650435,0.2598227,0.28072549999999996,1.493081907552016,50,0.5,1.0,3.584962156699829,0.25
balanced_spread_N1024_p10,balanced_spread,1024,10,layout_ms,0.02635199949145317,0.02513439953327179,0.02783200042322278,0.0601530984097602,50,0.5,1.0,3.584962156699829,0.25
balanced_spread_N1024_p10,balanced_spread,1024,10,dispatch_only_ms,0.13830400258302689,0.1349711962044239,0.14378399550914764,0.02229806884838015,50,0.5,1.0,3.584962156699829,0.25
balanced_spread_N1024_p10,balanced_spread,1024,10,combine_ms,0.07459200173616409,0.07318079844117165,0.07670719884335994,0.01465304558877739,50,0.5,1.0,3.584962156699829,0.25
balanced_spread_N1024_p10,balanced_spread,1024,10,full_path_ms,0.24824000149965286,0.2451103962957859,0.25548159927129743,0.013322876500501141,50,0.5,1.0,3.584962156699829,0.25
balanced_spread_N1024_p10,balanced_spread,1024,10,host_ms,0.2648395,0.2609865,0.27197645,0.013178540572050689,50,0.5,1.0,3.584962156699829,0.25
balanced_spread_N1024_p11,balanced_spread,1024,11,layout_ms,0.026736000552773476,0.02513119950890541,0.03214720021933317,0.09315198141248972,50,0.5,1.0,3.584962156699829,0.25
balanced_spread_N1024_p11,balanced_spread,1024,11,dispatch_only_ms,0.1393599957227707,0.13596480712294579,0.14716639891266822,0.10862993545149995,50,0.5,1.0,3.584962156699829,0.25
balanced_spread_N1024_p11,balanced_spread,1024,11,combine_ms,0.0745600014925003,0.07319839857518673,0.07653280161321163,0.08911763288711719,50,0.5,1.0,3.584962156699829,0.25
balanced_spread_N1024_p11,balanced_spread,1024,11,full_path_ms,0.24987199157476425,0.2461823970079422,0.2605312019586563,0.07012735278443549,50,0.5,1.0,3.584962156699829,0.25
balanced_spread_N1024_p11,balanced_spread,1024,11,host_ms,0.266801,0.26224785,0.27690405,0.06705790153540424,50,0.5,1.0,3.584962156699829,0.25
balanced_spread_N1024_p12,balanced_spread,1024,12,layout_ms,0.026575999334454536,0.025291199889034034,0.02868159944191575,0.04672748088362372,50,0.5,1.0,3.584962156699829,0.25
balanced_spread_N1024_p12,balanced_spread,1024,12,dispatch_only_ms,0.1390719935297966,0.13476479798555374,0.14537760093808175,0.02400897664381452,50,0.5,1.0,3.584962156699829,0.25
balanced_spread_N1024_p12,balanced_spread,1024,12,combine_ms,0.07454400137066841,0.07239519990980625,0.07630879990756512,0.014832265262277777,50,0.5,1.0,3.584962156699829,0.25
balanced_spread_N1024_p12,balanced_spread,1024,12,full_path_ms,0.24912000447511673,0.2449728026986122,0.25506560504436493,0.014675892611706003,50,0.5,1.0,3.584962156699829,0.25
balanced_spread_N1024_p12,balanced_spread,1024,12,host_ms,0.2654035,0.26088870000000003,0.2743908,0.01542672991706009,50,0.5,1.0,3.584962156699829,0.25
balanced_spread_N1024_p13,balanced_spread,1024,13,layout_ms,0.026655999943614006,0.024985600262880325,0.029064000118523833,0.06234588927420013,50,0.5,1.0,3.584962156699829,0.25
balanced_spread_N1024_p13,balanced_spread,1024,13,dispatch_only_ms,0.13945600390434265,0.13618240207433702,0.14614720195531844,0.023030130297303806,50,0.5,1.0,3.584962156699829,0.25
balanced_spread_N1024_p13,balanced_spread,1024,13,combine_ms,0.07480000331997871,0.0732783991843462,0.07729759998619556,0.018580853768006455,50,0.5,1.0,3.584962156699829,0.25
balanced_spread_N1024_p13,balanced_spread,1024,13,full_path_ms,0.24990399926900864,0.2452768050134182,0.2565823942422867,0.013252400786958126,50,0.5,1.0,3.584962156699829,0.25
balanced_spread_N1024_p13,balanced_spread,1024,13,host_ms,0.26626550000000004,0.2616942,0.2723524,0.012556727565285,50,0.5,1.0,3.584962156699829,0.25
balanced_spread_N1024_p14,balanced_spread,1024,14,layout_ms,0.026863999664783478,0.025182400085031986,0.029649599827826018,0.06647811267541569,50,0.5,1.0,3.584962156699829,0.25
balanced_spread_N1024_p14,balanced_spread,1024,14,dispatch_only_ms,0.13944000005722046,0.13521439731121063,0.14478079974651337,0.032357448297057105,50,0.5,1.0,3.584962156699829,0.25
balanced_spread_N1024_p14,balanced_spread,1024,14,combine_ms,0.07430399954319,0.0733839999884367,0.07627679966390133,0.09807467703425578,50,0.5,1.0,3.584962156699829,0.25
balanced_spread_N1024_p14,balanced_spread,1024,14,full_path_ms,0.24926400184631348,0.24453119933605194,0.2594383880496025,0.04030995457095242,50,0.5,1.0,3.584962156699829,0.25
balanced_spread_N1024_p14,balanced_spread,1024,14,host_ms,0.2654645,0.26047634999999997,0.27704495,0.039812333693415844,50,0.5,1.0,3.584962156699829,0.25
balanced_spread_N1024_p15,balanced_spread,1024,15,layout_ms,0.026895999908447266,0.025387199595570564,0.029697600379586218,0.08493323885009091,50,0.5,1.0,3.584962156699829,0.25
balanced_spread_N1024_p15,balanced_spread,1024,15,dispatch_only_ms,0.13911999762058258,0.13508000448346139,0.1471136026084423,0.1083913255083855,50,0.5,1.0,3.584962156699829,0.25
balanced_spread_N1024_p15,balanced_spread,1024,15,combine_ms,0.07441600039601326,0.07272320240736008,0.07624479942023754,0.015042201396278735,50,0.5,1.0,3.584962156699829,0.25
balanced_spread_N1024_p15,balanced_spread,1024,15,full_path_ms,0.24929600208997726,0.24561280086636544,0.25999840050935746,0.06264433886658924,50,0.5,1.0,3.584962156699829,0.25
balanced_spread_N1024_p15,balanced_spread,1024,15,host_ms,0.26555249999999997,0.2613839,0.278059,0.06014862216621267,50,0.5,1.0,3.584962156699829,0.25
balanced_spread_N1024_p16,balanced_spread,1024,16,layout_ms,0.026480000466108322,0.024935999885201454,0.03252479946240782,0.10671842223052971,50,0.5,1.0,3.584962156699829,0.25
balanced_spread_N1024_p16,balanced_spread,1024,16,dispatch_only_ms,0.1385279968380928,0.1342400021851063,0.14491840004920958,0.09647787307288172,50,0.5,1.0,3.584962156699829,0.25
balanced_spread_N1024_p16,balanced_spread,1024,16,combine_ms,0.07433599978685379,0.0731279980391264,0.07578559927642345,0.011603441394606354,50,0.5,1.0,3.584962156699829,0.25
balanced_spread_N1024_p16,balanced_spread,1024,16,full_path_ms,0.2484159991145134,0.24385280162096024,0.2552703991532326,0.055835367649428876,50,0.5,1.0,3.584962156699829,0.25
balanced_spread_N1024_p16,balanced_spread,1024,16,host_ms,0.26464849999999995,0.25990225,0.27330475,0.05338640994731152,50,0.5,1.0,3.584962156699829,0.25
balanced_spread_N1024_p17,balanced_spread,1024,17,layout_ms,0.026623999699950218,0.025198400020599365,0.03392160013318061,0.19690223962946382,50,0.5,1.0,3.584962156699829,0.25
balanced_spread_N1024_p17,balanced_spread,1024,17,dispatch_only_ms,0.13971200585365295,0.1346367970108986,0.1499119982123375,0.07170492443534841,50,0.5,1.0,3.584962156699829,0.25
balanced_spread_N1024_p17,balanced_spread,1024,17,combine_ms,0.07494399696588516,0.07297439686954021,0.07791680060327053,0.10086191199568419,50,0.5,1.0,3.584962156699829,0.25
balanced_spread_N1024_p17,balanced_spread,1024,17,full_path_ms,0.24964799731969833,0.24339519888162614,0.26013280302286146,0.053738989256380695,50,0.5,1.0,3.584962156699829,0.25
balanced_spread_N1024_p17,balanced_spread,1024,17,host_ms,0.2661925,0.25971215,0.27637535,0.05104419279601133,50,0.5,1.0,3.584962156699829,0.25
balanced_spread_N1024_p18,balanced_spread,1024,18,layout_ms,0.02684800047427416,0.025128000508993865,0.03243199996650218,0.10221134561102227,50,0.5,1.0,3.584962156699829,0.25
balanced_spread_N1024_p18,balanced_spread,1024,18,dispatch_only_ms,0.13889599591493607,0.134536000341177,0.14799519777297973,2.283022196218434,50,0.5,1.0,3.584962156699829,0.25
balanced_spread_N1024_p18,balanced_spread,1024,18,combine_ms,0.07414399832487106,0.07255520112812519,0.07642240077257156,0.11523828566119508,50,0.5,1.0,3.584962156699829,0.25
balanced_spread_N1024_p18,balanced_spread,1024,18,full_path_ms,0.2481600046157837,0.24323200434446335,0.26552159935235975,1.502969489044571,50,0.5,1.0,3.584962156699829,0.25
balanced_spread_N1024_p18,balanced_spread,1024,18,host_ms,0.26425750000000003,0.25926755,0.28103985,1.4301312051175987,50,0.5,1.0,3.584962156699829,0.25
balanced_spread_N1024_p19,balanced_spread,1024,19,layout_ms,0.026863999664783478,0.02503519980236888,0.03224159935489296,0.09183196642299503,50,0.5,1.0,3.584962156699829,0.25
balanced_spread_N1024_p19,balanced_spread,1024,19,dispatch_only_ms,0.13897599279880524,0.13490240648388863,0.14774719923734664,0.0282031761180942,50,0.5,1.0,3.584962156699829,0.25
balanced_spread_N1024_p19,balanced_spread,1024,19,combine_ms,0.0745600014925003,0.07317439839243889,0.07627999968826771,0.05936436467006201,50,0.5,1.0,3.584962156699829,0.25
balanced_spread_N1024_p19,balanced_spread,1024,19,full_path_ms,0.24883200228214264,0.24471839666366577,0.257171206176281,0.02972348686583634,50,0.5,1.0,3.584962156699829,0.25
balanced_spread_N1024_p19,balanced_spread,1024,19,host_ms,0.265478,0.26076015,0.273037,0.029316492464623135,50,0.5,1.0,3.584962156699829,0.25
balanced_spread_N1024_p20,balanced_spread,1024,20,layout_ms,0.026607999578118324,0.025230400264263153,0.029603200033307076,0.050737724347910136,50,0.5,1.0,3.584962156699829,0.25
balanced_spread_N1024_p20,balanced_spread,1024,20,dispatch_only_ms,0.13937599956989288,0.13520799726247787,0.14927840009331703,0.03215084501443446,50,0.5,1.0,3.584962156699829,0.25
balanced_spread_N1024_p20,balanced_spread,1024,20,combine_ms,0.07465600222349167,0.07342240028083324,0.07729599997401237,0.01766763559620943,50,0.5,1.0,3.584962156699829,0.25
balanced_spread_N1024_p20,balanced_spread,1024,20,full_path_ms,0.24915199726819992,0.24312639608979225,0.25856159776449206,0.019224714509268003,50,0.5,1.0,3.584962156699829,0.25
balanced_spread_N1024_p20,balanced_spread,1024,20,host_ms,0.2656545,0.25980975,0.27673234999999996,0.01936730951730147,50,0.5,1.0,3.584962156699829,0.25
balanced_spread_N1024_p21,balanced_spread,1024,21,layout_ms,0.026623999699950218,0.02513439953327179,0.031179199460893866,0.07781610239720459,50,0.5,1.0,3.584962156699829,0.25
balanced_spread_N1024_p21,balanced_spread,1024,21,dispatch_only_ms,0.13991999626159668,0.13492799922823906,0.1682512007653713,2.28203111811799,50,0.5,1.0,3.584962156699829,0.25
balanced_spread_N1024_p21,balanced_spread,1024,21,combine_ms,0.075119998306036,0.07295040078461171,0.07813119888305664,0.12249644044031939,50,0.5,1.0,3.584962156699829,0.25
balanced_spread_N1024_p21,balanced_spread,1024,21,full_path_ms,0.24940800666809082,0.24560000002384186,0.2781424030661583,1.5259932358441153,50,0.5,1.0,3.584962156699829,0.25
balanced_spread_N1024_p21,balanced_spread,1024,21,host_ms,0.2659285,0.26200460000000003,0.29417465,1.4504694225036154,50,0.5,1.0,3.584962156699829,0.25
balanced_spread_N1024_p22,balanced_spread,1024,22,layout_ms,0.02652799990028143,0.024747200310230255,0.029443199466913938,0.08470867572804068,50,0.5,1.0,3.584962156699829,0.25
balanced_spread_N1024_p22,balanced_spread,1024,22,dispatch_only_ms,0.13835199922323227,0.13591520339250565,0.14581119865179062,0.0255347798852731,50,0.5,1.0,3.584962156699829,0.25
balanced_spread_N1024_p22,balanced_spread,1024,22,combine_ms,0.07443200051784515,0.07323039881885052,0.07641120068728924,0.01412812109135436,50,0.5,1.0,3.584962156699829,0.25
balanced_spread_N1024_p22,balanced_spread,1024,22,full_path_ms,0.24897599965333939,0.24444960281252862,0.2588223874568939,0.018193192600073436,50,0.5,1.0,3.584962156699829,0.25
balanced_spread_N1024_p22,balanced_spread,1024,22,host_ms,0.2649515,0.2614354,0.27607685,0.01738577348284334,50,0.5,1.0,3.584962156699829,0.25
balanced_spread_N1024_p23,balanced_spread,1024,23,layout_ms,0.02659199945628643,0.02484800023958087,0.029126400779932737,0.0537882061598924,50,0.5,1.0,3.584962156699829,0.25
balanced_spread_N1024_p23,balanced_spread,1024,23,dispatch_only_ms,0.13793599605560303,0.13408960103988649,0.14866720288991928,0.09382733939976289,50,0.5,1.0,3.584962156699829,0.25
balanced_spread_N1024_p23,balanced_spread,1024,23,combine_ms,0.07438400015234947,0.07279360294342041,0.0763872005045414,0.015201505238809936,50,0.5,1.0,3.584962156699829,0.25
balanced_spread_N1024_p23,balanced_spread,1024,23,full_path_ms,0.24752000719308853,0.24295519962906836,0.2582896038889885,0.05460198433013485,50,0.5,1.0,3.584962156699829,0.25
balanced_spread_N1024_p23,balanced_spread,1024,23,host_ms,0.26392099999999996,0.25895545,0.2759143,0.05219361285400252,50,0.5,1.0,3.584962156699829,0.25
pair_concentrated_N1024_p00,pair_concentrated,1024,0,layout_ms,0.026704000309109688,0.02524160034954548,0.02982080075889825,0.08147688907137927,50,0.5,1.0,3.0,0.25
pair_concentrated_N1024_p00,pair_concentrated,1024,0,dispatch_only_ms,0.16422399878501892,0.15947040319442748,0.16995839700102805,0.021175753072176878,50,0.5,1.0,3.0,0.25
pair_concentrated_N1024_p00,pair_concentrated,1024,0,combine_ms,0.08820800110697746,0.08499999903142452,0.0926192007958889,0.048256100889149486,50,0.5,1.0,3.0,0.25
pair_concentrated_N1024_p00,pair_concentrated,1024,0,full_path_ms,0.28387199342250824,0.27828640639781954,0.29392800480127335,0.02400047663533611,50,0.5,1.0,3.0,0.25
pair_concentrated_N1024_p00,pair_concentrated,1024,0,host_ms,0.301025,0.29453815,0.3100922,0.023173152830223392,50,0.5,1.0,3.0,0.25
pair_concentrated_N1024_p01,pair_concentrated,1024,1,layout_ms,0.026736000552773476,0.02491839975118637,0.032956800237298,0.09445066316148484,50,0.5,1.0,3.0,0.25
pair_concentrated_N1024_p01,pair_concentrated,1024,1,dispatch_only_ms,0.166703999042511,0.16162240132689476,0.17388479709625243,0.07876840664711891,50,0.5,1.0,3.0,0.25
pair_concentrated_N1024_p01,pair_concentrated,1024,1,combine_ms,0.09060800075531006,0.08731999844312668,0.09328799843788146,0.021718140998866473,50,0.5,1.0,3.0,0.25
pair_concentrated_N1024_p01,pair_concentrated,1024,1,full_path_ms,0.28649599850177765,0.2814911976456642,0.30036480724811554,0.04961239195790826,50,0.5,1.0,3.0,0.25
