N,perm_index,metric,balanced_ms,concentrated_ms,hotspot_ms,family_a_relative,hotspot_relative
1024,12,layout_ms,0.026575999334454536,0.026639999821782112,0.026448000222444534,0.002408206236090699,-0.004816342384689079
1024,12,dispatch_only_ms,0.1390719935297966,0.16521600633859634,0.16113600134849548,0.18798905620920944,0.15865169728779074
1024,12,combine_ms,0.07454400137066841,0.09033600240945816,0.09451199695467949,0.21184804609916727,0.26786857717391177
1024,12,full_path_ms,0.24912000447511673,0.2858880013227463,0.28939200937747955,0.14759150685268274,0.16165704953006044
1024,13,layout_ms,0.026655999943614006,0.026895999908447266,0.02649599965661764,0.009003600140341256,-0.006002411739751521
1024,13,dispatch_only_ms,0.13945600390434265,0.160800002515316,0.1642560064792633,0.15305184440545055,0.17783388223236177
1024,13,combine_ms,0.07480000331997871,0.08471999689936638,0.10262399911880493,0.132620229132237,0.3719785369500721
1024,13,full_path_ms,0.24990399926900864,0.2812480032444,0.29158399999141693,0.1254241791530963,0.1667840484519095
1024,14,layout_ms,0.026863999664783478,0.026895999908447266,0.02684800047427416,0.0011911943144392442,-0.0005955624891662333
1024,14,dispatch_only_ms,0.13944000005722046,0.1616319939494133,0.16182399541139603,0.15915084540365862,0.16052779220446137
1024,14,combine_ms,0.07430399954319,0.08555200323462486,0.10039999708533287,0.15137817291916886,0.35120582610057605
1024,14,full_path_ms,0.24926400184631348,0.28118400275707245,0.28910399973392487,0.1280570025126998,0.159830531454659
1024,15,layout_ms,0.026895999908447266,0.026943999342620373,0.026655999943614006,0.001784630961350944,-0.008923258687173122
1024,15,dispatch_only_ms,0.13911999762058258,0.16593600064516068,0.16104000061750412,0.1927544816217759,0.15756184137310902
1024,15,combine_ms,0.07441600039601326,0.09105600044131279,0.10046399757266045,0.2236078256926987,0.3500322113259217
1024,15,full_path_ms,0.24929600208997726,0.287663996219635,0.2900480031967163,0.153905372761693,0.1634683298773103
1024,16,layout_ms,0.026480000466108322,0.026544000022113323,0.026768000796437263,0.0024169016192773078,0.01087614521372657
1024,16,dispatch_only_ms,0.1385279968380928,0.1653279960155487,0.16595199704170227,0.1934626919407411,0.1979672039556147
1024,16,combine_ms,0.07433599978685379,0.0891680009663105,0.11031999811530113,0.1995264908252398,0.4840722991770544
1024,16,full_path_ms,0.2484159991145134,0.284511998295784,0.29971200227737427,0.14530464748621633,0.20649234890549353
1024,17,layout_ms,0.026623999699950218,0.02652799990028143,0.026607999578118324,-0.003605761746946249,-0.000600966121252016
1024,17,dispatch_only_ms,0.13971200585365295,0.16353599727153778,0.16332799941301346,0.170522148560663,0.1690333870383197
1024,17,combine_ms,0.07494399696588516,0.08619200065732002,0.10830399766564369,0.1500854524286315,0.4451323928578849
1024,17,full_path_ms,0.24964799731969833,0.28334400057792664,0.2969439923763275,0.13497405795359665,0.1894507288839257
1024,18,layout_ms,0.02684800047427416,0.026623999699950218,0.026544000022113323,-0.008343294486253401,-0.011323020217171461
1024,18,dispatch_only_ms,0.13889599591493607,0.16276799887418747,0.16518399864435196,0.1718696266368349,0.18926393490504528
1024,18,combine_ms,0.07414399832487106,0.08871999755501747,0.10862400010228157,0.19659041270312766,0.4650410357738213
1024,18,full_path_ms,0.2481600046157837,0.28280000388622284,0.30024001002311707,0.1395873574554082,0.20986462136784204
1024,19,layout_ms,0.026863999664783478,0.026783999986946583,0.026639999821782112,-0.002977951118044722,-0.008338290864967932
1024,19,dispatch_only_ms,0.13897599279880524,0.16593600064516068,0.16609600186347961,0.19399039577565955,0.19514168252020234
1024,19,combine_ms,0.0745600014925003,0.09134400263428688,0.11073600128293037,0.22510730694492825,0.48519312052413077
1024,19,full_path_ms,0.24883200228214264,0.286080002784729,0.3001440018415451,0.149691358671591,0.20621141609117236
1024,20,layout_ms,0.026607999578118324,0.026560000143945217,0.0266720000654459,-0.0018039474945189243,0.0024053099948260635
1024,20,dispatch_only_ms,0.13937599956989288,0.16385599970817566,0.16567999869585037,0.17563999694227692,0.18872689133803716
1024,20,combine_ms,0.07465600222349167,0.08664000034332275,0.1090560033917427,0.1605229018820959,0.4607801133694585
1024,20,full_path_ms,0.24915199726819992,0.28411199152469635,0.30001600086688995,0.14031593019446562,0.20414848829783783
1024,21,layout_ms,0.026623999699950218,0.0266720000654459,0.026464000344276428,0.0018028983637560481,-0.006009591251388466
1024,21,dispatch_only_ms,0.13991999626159668,0.16142399609088898,0.16222400218248367,0.1536878244985661,0.15940542107496247
1024,21,combine_ms,0.075119998306036,0.08534400165081024,0.10596800222992897,0.136102284016595,0.41064968875823704
