case_id,case_index,iteration,rank,physical_gpu,N,received_tokens,layout_ms,dispatch_only_ms,combine_ms,full_path_ms,host_ms
balanced_spread_N1024_p07,79,0,2,3,1024,2048,0.027264000847935677,0.13923199474811554,0.07187200337648392,0.2504960000514984,0.267698
balanced_spread_N1024_p07,79,1,2,3,1024,2048,0.023679999634623528,0.1366720050573349,0.07363200187683105,0.24531200528144836,0.261354
balanced_spread_N1024_p07,79,2,2,3,1024,2048,0.02332800067961216,0.13971200585365295,0.07440000027418137,0.24844799935817719,0.263953
balanced_spread_N1024_p07,79,3,2,3,1024,2048,0.023903999477624893,0.13868799805641174,0.07513599842786789,0.24886399507522583,0.265277
balanced_spread_N1024_p07,79,4,2,3,1024,2048,0.025087999179959297,0.13446399569511414,0.07347200065851212,0.2441920042037964,0.259353
balanced_spread_N1024_p07,79,5,2,3,1024,2048,0.025151999667286873,0.13769599795341492,0.07302399724721909,0.2481600046157837,0.265374
balanced_spread_N1024_p07,79,6,2,3,1024,2048,0.023423999547958374,0.13619199395179749,0.07280000299215317,0.24329599738121033,0.259011
balanced_spread_N1024_p07,79,7,2,3,1024,2048,0.023423999547958374,0.14921599626541138,0.0753600001335144,0.2584959864616394,0.273292
balanced_spread_N1024_p07,79,8,2,3,1024,2048,0.02518399991095066,0.13808000087738037,0.07372800260782242,0.24774399399757385,0.263485
balanced_spread_N1024_p07,79,9,2,3,1024,2048,0.023231999948620796,0.14028799533843994,0.07260800153017044,0.24780799448490143,0.26401
balanced_spread_N1024_p07,79,10,2,3,1024,2048,0.025887999683618546,0.1348479986190796,0.07215999811887741,0.2449280023574829,0.261987
balanced_spread_N1024_p07,79,11,2,3,1024,2048,0.024288000538945198,0.14137600362300873,0.07235199958086014,0.24902400374412537,0.264569
balanced_spread_N1024_p07,79,12,2,3,1024,2048,0.03683200106024742,0.13996799290180206,0.07148800045251846,0.26047998666763306,0.276472
balanced_spread_N1024_p07,79,13,2,3,1024,2048,0.023744000121951103,0.13884800672531128,0.07491199672222137,0.24854399263858795,0.264561
balanced_spread_N1024_p07,79,14,2,3,1024,2048,0.02425600029528141,0.13548800349235535,0.07295999675989151,0.24374400079250336,0.260165
balanced_spread_N1024_p07,79,15,2,3,1024,2048,0.026176000013947487,0.13766400516033173,0.07081600278615952,0.24665600061416626,0.264106
balanced_spread_N1024_p07,79,16,2,3,1024,2048,0.02377600036561489,0.13952000439167023,0.07507199794054031,0.24911999702453613,0.264365
balanced_spread_N1024_p07,79,17,2,3,1024,2048,0.02582399919629097,0.13795199990272522,0.07289600372314453,0.2486719936132431,0.265984
balanced_spread_N1024_p07,79,18,2,3,1024,2048,0.027936000376939774,0.13795199990272522,0.07555200159549713,0.25356799364089966,0.280492
balanced_spread_N1024_p07,79,19,2,3,1024,2048,0.023744000121951103,0.14025600254535675,0.07225599884986877,0.24799999594688416,0.264484
balanced_spread_N1024_p07,79,20,2,3,1024,2048,0.026048000901937485,0.13699199259281158,0.07340800017118454,0.24774399399757385,0.264055
balanced_spread_N1024_p07,79,21,2,3,1024,2048,0.022272000089287758,0.14256000518798828,0.07363200187683105,0.24969600141048431,0.264402
balanced_spread_N1024_p07,79,22,2,3,1024,2048,0.024224000051617622,0.13868799805641174,0.07315199822187424,0.24819199740886688,0.264891
balanced_spread_N1024_p07,79,23,2,3,1024,2048,0.02332800067961216,0.14057600498199463,0.07257600128650665,0.24668799340724945,0.261312
balanced_spread_N1024_p07,79,24,2,3,1024,2048,0.02521600015461445,0.13923199474811554,0.07804799824953079,0.2535359859466553,0.268668
balanced_spread_N1024_p07,79,25,2,3,1024,2048,0.023903999477624893,0.14185599982738495,0.07340800017118454,0.2502720057964325,0.26669
balanced_spread_N1024_p07,79,26,2,3,1024,2048,0.02470399998128414,0.13913600146770477,0.07372800260782242,0.24854399263858795,0.264134
balanced_spread_N1024_p07,79,27,2,3,1024,2048,0.027008000761270523,0.1348160058259964,0.07481600344181061,0.2487040013074875,0.265268
balanced_spread_N1024_p07,79,28,2,3,1024,2048,0.02627200074493885,0.13439999520778656,0.07407999783754349,0.24668799340724945,0.263317
balanced_spread_N1024_p07,79,29,2,3,1024,2048,0.027264000847935677,0.15347200632095337,0.12246400117874146,0.315775990486145,0.333694
balanced_spread_N1024_p07,79,30,2,3,1024,2048,0.032735999673604965,0.14502400159835815,0.0732479989528656,0.26316800713539124,0.279033
balanced_spread_N1024_p07,79,31,2,3,1024,2048,0.026048000901937485,0.13433599472045898,0.07088000327348709,0.24243199825286865,0.258808
balanced_spread_N1024_p07,79,32,2,3,1024,2048,0.023584000766277313,0.13929599523544312,0.07292799651622772,0.24780799448490143,0.264653
balanced_spread_N1024_p07,79,33,2,3,1024,2048,0.024159999564290047,0.14025600254535675,0.07385600358247757,0.25017601251602173,0.267192
balanced_spread_N1024_p07,79,34,2,3,1024,2048,0.024351999163627625,0.14070400595664978,0.07305599749088287,0.2495039999485016,0.264794
balanced_spread_N1024_p07,79,35,2,3,1024,2048,0.027168000116944313,0.13488000631332397,0.07347200065851212,0.246848002076149,0.264221
balanced_spread_N1024_p07,79,36,2,3,1024,2048,0.023744000121951103,0.1406400054693222,0.07078400254249573,0.24579200148582458,0.261559
balanced_spread_N1024_p07,79,37,2,3,1024,2048,0.022655999287962914,0.13967999815940857,0.07302399724721909,0.24646399915218353,0.261661
balanced_spread_N1024_p07,79,38,2,3,1024,2048,0.024512000381946564,0.13926400244235992,0.07132799923419952,0.24636800587177277,0.262764
balanced_spread_N1024_p07,79,39,2,3,1024,2048,0.02534399926662445,0.13743999600410461,0.07180800288915634,0.24659200012683868,0.264315
balanced_spread_N1024_p07,79,40,2,3,1024,2048,0.02534399926662445,0.1356479972600937,0.0724480003118515,0.24566400051116943,0.262995
balanced_spread_N1024_p07,79,41,2,3,1024,2048,0.024447999894618988,0.13606399297714233,0.07215999811887741,0.2436479926109314,0.258929
balanced_spread_N1024_p07,79,42,2,3,1024,2048,0.022911999374628067,0.142752006649971,0.07372800260782242,0.2500480115413666,0.265473
balanced_spread_N1024_p07,79,43,2,3,1024,2048,0.02598400041460991,0.13756799697875977,0.0721919983625412,0.24726399779319763,0.264294
balanced_spread_N1024_p07,79,44,2,3,1024,2048,0.024447999894618988,0.1388159990310669,0.07273600250482559,0.24694399535655975,0.262987
balanced_spread_N1024_p07,79,45,2,3,1024,2048,0.02502400055527687,0.16476799547672272,0.07401599735021591,0.27484801411628723,0.291692
balanced_spread_N1024_p07,79,46,2,3,1024,2048,0.024224000051617622,0.13967999815940857,0.07318399846553802,0.24851199984550476,0.263807
balanced_spread_N1024_p07,79,47,2,3,1024,2048,0.02566399984061718,0.13184000551700592,0.0745600014925003,0.24435199797153473,0.262409
balanced_spread_N1024_p07,79,48,2,3,1024,2048,0.027904000133275986,0.13763199746608734,0.07231999933719635,0.24953599274158478,0.266951
balanced_spread_N1024_p07,79,49,2,3,1024,2048,0.02287999913096428,0.139615997672081,0.07254400104284286,0.24694399535655975,0.263215
balanced_spread_N1024_p08,80,0,2,3,1024,2048,0.02582399919629097,0.14035199582576752,0.07340800017118454,0.25088000297546387,0.266936
balanced_spread_N1024_p08,80,1,2,3,1024,2048,0.023840000852942467,0.1353600025177002,0.07228799909353256,0.24316799640655518,0.259349
balanced_spread_N1024_p08,80,2,2,3,1024,2048,0.02502400055527687,0.13680000603199005,0.07414399832487106,0.24822400510311127,0.265971
balanced_spread_N1024_p08,80,3,2,3,1024,2048,0.0272000003606081,0.14470399916172028,0.07145600020885468,0.2555199861526489,0.273301
balanced_spread_N1024_p08,80,4,2,3,1024,2048,0.03280000016093254,0.24143999814987183,0.07491199672222137,0.3624959886074066,0.382459
balanced_spread_N1024_p08,80,5,2,3,1024,2048,0.02735999971628189,0.1435520052909851,0.07427199929952621,0.2574079930782318,0.275944
balanced_spread_N1024_p08,80,6,2,3,1024,2048,0.02627200074493885,0.13782399892807007,0.0719359964132309,0.24879999458789825,0.266846
balanced_spread_N1024_p08,80,7,2,3,1024,2048,0.024351999163627625,0.13583999872207642,0.07203199714422226,0.24352000653743744,0.259369
balanced_spread_N1024_p08,80,8,2,3,1024,2048,0.025407999753952026,0.13942399621009827,0.07225599884986877,0.2489600032567978,0.264611
balanced_spread_N1024_p08,80,9,2,3,1024,2048,0.025151999667286873,0.14057600498199463,0.07555200159549713,0.25276800990104675,0.268753
balanced_spread_N1024_p08,80,10,2,3,1024,2048,0.024480000138282776,0.13488000631332397,0.07552000135183334,0.2463040053844452,0.262316
balanced_spread_N1024_p08,80,11,2,3,1024,2048,0.025760000571608543,0.13331200182437897,0.07423999905586243,0.2460159957408905,0.26357
balanced_spread_N1024_p08,80,12,2,3,1024,2048,0.025312000885605812,0.13471999764442444,0.07289600372314453,0.24435199797153473,0.260348
balanced_spread_N1024_p08,80,13,2,3,1024,2048,0.022943999618291855,0.1348160058259964,0.07388799637556076,0.2428160011768341,0.257586
balanced_spread_N1024_p08,80,14,2,3,1024,2048,0.02505600079894066,0.1326719969511032,0.07612799853086472,0.24617600440979004,0.263052
balanced_spread_N1024_p08,80,15,2,3,1024,2048,0.02502400055527687,0.13686400651931763,0.07036799937486649,0.2444480061531067,0.261571
balanced_spread_N1024_p08,80,16,2,3,1024,2048,0.026048000901937485,0.13446399569511414,0.07388799637556076,0.24659200012683868,0.2638
balanced_spread_N1024_p08,80,17,2,3,1024,2048,0.02316799946129322,0.1391039937734604,0.07395199686288834,0.24751999974250793,0.262912
balanced_spread_N1024_p08,80,18,2,3,1024,2048,0.024480000138282776,0.14524799585342407,0.07171200215816498,0.25302401185035706,0.268044
balanced_spread_N1024_p08,80,19,2,3,1024,2048,0.026847999542951584,0.14988799393177032,0.11753600090742111,0.30665600299835205,0.324804
balanced_spread_N1024_p08,80,20,2,3,1024,2048,0.02412799932062626,0.13785600662231445,0.07302399724721909,0.24665600061416626,0.263195
balanced_spread_N1024_p08,80,21,2,3,1024,2048,0.023360000923275948,0.14233599603176117,0.07302399724721909,0.2500799894332886,0.266244
balanced_spread_N1024_p08,80,22,2,3,1024,2048,0.024927999824285507,0.13523200154304504,0.0719359964132309,0.24355199933052063,0.259674
balanced_spread_N1024_p08,80,23,2,3,1024,2048,0.025248000398278236,0.1335040032863617,0.07100799679756165,0.24169600009918213,0.257733
balanced_spread_N1024_p08,80,24,2,3,1024,2048,0.025407999753952026,0.14000000059604645,0.07497599720954895,0.2516799867153168,0.269291
balanced_spread_N1024_p08,80,25,2,3,1024,2048,0.024992000311613083,0.13782399892807007,0.0756480023264885,0.2497279942035675,0.266694
balanced_spread_N1024_p08,80,26,2,3,1024,2048,0.033376000821590424,0.13865600526332855,0.07481600344181061,0.25971201062202454,0.275962
balanced_spread_N1024_p08,80,27,2,3,1024,2048,0.02470399998128414,0.1364479959011078,0.07142399996519089,0.24374400079250336,0.259889
balanced_spread_N1024_p08,80,28,2,3,1024,2048,0.024992000311613083,0.13782399892807007,0.07199999690055847,0.2454719990491867,0.260866
balanced_spread_N1024_p08,80,29,2,3,1024,2048,0.024383999407291412,0.13785600662231445,0.07321599870920181,0.2481279969215393,0.265022
balanced_spread_N1024_p08,80,30,2,3,1024,2048,0.024351999163627625,0.1377280056476593,0.07119999825954437,0.24460799992084503,0.260224
balanced_spread_N1024_p08,80,31,2,3,1024,2048,0.027871999889612198,0.13519999384880066,0.07344000041484833,0.2489279955625534,0.265877
balanced_spread_N1024_p08,80,32,2,3,1024,2048,0.02380800060927868,0.14246399700641632,0.07276800274848938,0.25071999430656433,0.266128
balanced_spread_N1024_p08,80,33,2,3,1024,2048,0.023423999547958374,0.1403840035200119,0.07385600358247757,0.24851199984550476,0.264422
balanced_spread_N1024_p08,80,34,2,3,1024,2048,0.02582399919629097,0.13475200533866882,0.07462400197982788,0.2473600059747696,0.265579
balanced_spread_N1024_p08,80,35,2,3,1024,2048,0.026688000187277794,0.13555200397968292,0.07199999690055847,0.24620799720287323,0.263448
balanced_spread_N1024_p08,80,36,2,3,1024,2048,0.026240000501275063,0.13478399813175201,0.07318399846553802,0.24675199389457703,0.26396
balanced_spread_N1024_p08,80,37,2,3,1024,2048,0.02412799932062626,0.13439999520778656,0.07411199808120728,0.24380800127983093,0.260047
balanced_spread_N1024_p08,80,38,2,3,1024,2048,0.02393599972128868,0.14313599467277527,0.07676800340414047,0.25488001108169556,0.270738
balanced_spread_N1024_p08,80,39,2,3,1024,2048,0.02595200017094612,0.13756799697875977,0.07030399888753891,0.24515199661254883,0.260556
balanced_spread_N1024_p08,80,40,2,3,1024,2048,0.023135999217629433,0.14076800644397736,0.07148800045251846,0.2460480034351349,0.261306
balanced_spread_N1024_p08,80,41,2,3,1024,2048,0.02486399933695793,0.13580800592899323,0.0719040036201477,0.24489599466323853,0.262465
balanced_spread_N1024_p08,80,42,2,3,1024,2048,0.024447999894618988,0.13920000195503235,0.07148800045251846,0.24595199525356293,0.261356
balanced_spread_N1024_p08,80,43,2,3,1024,2048,0.02486399933695793,0.14310400187969208,0.07545600086450577,0.25433599948883057,0.270032
balanced_spread_N1024_p08,80,44,2,3,1024,2048,0.025536000728607178,0.14697599411010742,0.0721919983625412,0.2558720111846924,0.27228
balanced_spread_N1024_p08,80,45,2,3,1024,2048,0.02396799996495247,0.13808000087738037,0.07423999905586243,0.2470400035381317,0.26295
balanced_spread_N1024_p08,80,46,2,3,1024,2048,0.02518399991095066,0.13894400000572205,0.07209599763154984,0.24755200743675232,0.264742
balanced_spread_N1024_p08,80,47,2,3,1024,2048,0.023615999147295952,0.1377599984407425,0.07347200065851212,0.24585600197315216,0.261445
balanced_spread_N1024_p08,80,48,2,3,1024,2048,0.02659199945628643,0.14176000654697418,0.07241600006818771,0.25203201174736023,0.269681
balanced_spread_N1024_p08,80,49,2,3,1024,2048,0.024351999163627625,0.139615997672081,0.07481600344181061,0.2502720057964325,0.266708
balanced_spread_N1024_p09,81,0,2,3,1024,2048,0.025631999596953392,0.13491199910640717,0.07241600006818771,0.24428799748420715,0.26078
balanced_spread_N1024_p09,81,1,2,3,1024,2048,0.024512000381946564,0.14028799533843994,0.07174400240182877,0.2478400021791458,0.264939
balanced_spread_N1024_p09,81,2,2,3,1024,2048,0.024288000538945198,0.13779200613498688,0.07065600156784058,0.2439039945602417,0.25955
balanced_spread_N1024_p09,81,3,2,3,1024,2048,0.024831999093294144,0.15481600165367126,0.07100799679756165,0.26211199164390564,0.277417
balanced_spread_N1024_p09,81,4,2,3,1024,2048,0.02582399919629097,0.13657599687576294,0.07135999947786331,0.24512000381946564,0.261265
balanced_spread_N1024_p09,81,5,2,3,1024,2048,0.02364799939095974,0.1385280042886734,0.07519999891519547,0.24860799312591553,0.264505
balanced_spread_N1024_p09,81,6,2,3,1024,2048,0.026623999699950218,0.13859200477600098,0.07472000271081924,0.25225600600242615,0.269324
balanced_spread_N1024_p09,81,7,2,3,1024,2048,0.023679999634623528,0.1367039978504181,0.07081600278615952,0.24246400594711304,0.257745
balanced_spread_N1024_p09,81,8,2,3,1024,2048,0.027744000777602196,0.13923199474811554,0.07452800124883652,0.25276800990104675,0.269912
balanced_spread_N1024_p09,81,9,2,3,1024,2048,0.03516799956560135,0.14124800264835358,0.07251200079917908,0.26150399446487427,0.278079
balanced_spread_N1024_p09,81,10,2,3,1024,2048,0.023360000923275948,0.1356160044670105,0.07257600128650665,0.24348799884319305,0.260328
balanced_spread_N1024_p09,81,11,2,3,1024,2048,0.026016000658273697,0.13449600338935852,0.07180800288915634,0.24403199553489685,0.25959
balanced_spread_N1024_p09,81,12,2,3,1024,2048,0.02454400062561035,0.13654400408267975,0.07254400104284286,0.24512000381946564,0.260523
balanced_spread_N1024_p09,81,13,2,3,1024,2048,0.02412799932062626,0.1367039978504181,0.07353600114583969,0.2465600073337555,0.26448
balanced_spread_N1024_p09,81,14,2,3,1024,2048,0.023296000435948372,0.14156800508499146,0.07369600236415863,0.24956800043582916,0.265553
balanced_spread_N1024_p09,81,15,2,3,1024,2048,0.025248000398278236,0.13715200126171112,0.0713919997215271,0.24425600469112396,0.259041
balanced_spread_N1024_p09,81,16,2,3,1024,2048,0.02457600086927414,0.1364479959011078,0.07308799773454666,0.24592000246047974,0.262364
balanced_spread_N1024_p09,81,17,2,3,1024,2048,0.02364799939095974,0.13676799833774567,0.07238399982452393,0.24377599358558655,0.259771
balanced_spread_N1024_p09,81,18,2,3,1024,2048,0.026176000013947487,0.13606399297714233,0.07363200187683105,0.24803200364112854,0.265347
balanced_spread_N1024_p09,81,19,2,3,1024,2048,0.02796800062060356,0.1356160044670105,0.07273600250482559,0.24886399507522583,0.266651
balanced_spread_N1024_p09,81,20,2,3,1024,2048,0.024032000452280045,0.14707200229167938,0.07152000069618225,0.25436800718307495,0.27017
balanced_spread_N1024_p09,81,21,2,3,1024,2048,0.024000000208616257,0.1385280042886734,0.07385600358247757,0.2481279969215393,0.264007
balanced_spread_N1024_p09,81,22,2,3,1024,2048,0.02287999913096428,0.13792000710964203,0.07241600006818771,0.2446720004081726,0.260177
balanced_spread_N1024_p09,81,23,2,3,1024,2048,0.026655999943614006,0.13945600390434265,0.07443200051784515,0.2520639896392822,0.268698
balanced_spread_N1024_p09,81,24,2,3,1024,2048,0.02502400055527687,0.13683199882507324,0.07289600372314453,0.245728000998497,0.261481
balanced_spread_N1024_p09,81,25,2,3,1024,2048,0.033984001725912094,0.13788799941539764,0.07123199850320816,0.25574401021003723,0.271571
balanced_spread_N1024_p09,81,26,2,3,1024,2048,0.024288000538945198,0.1350719928741455,0.07344000041484833,0.24480000138282776,0.260669
balanced_spread_N1024_p09,81,27,2,3,1024,2048,0.023264000192284584,0.13894400000572205,0.07302399724721909,0.24639999866485596,0.26229
balanced_spread_N1024_p09,81,28,2,3,1024,2048,0.025151999667286873,0.13526399433612823,0.07257600128650665,0.24486400187015533,0.262771
balanced_spread_N1024_p09,81,29,2,3,1024,2048,0.026559999212622643,0.13648000359535217,0.07468800246715546,0.24911999702453613,0.26625
balanced_spread_N1024_p09,81,30,2,3,1024,2048,0.026399999856948853,0.13872000575065613,0.07331199944019318,0.24956800043582916,0.267058
balanced_spread_N1024_p09,81,31,2,3,1024,2048,0.025631999596953392,0.13260799646377563,0.07196799665689468,0.2415360063314438,0.257783
balanced_spread_N1024_p09,81,32,2,3,1024,2048,0.02457600086927414,0.13814400136470795,0.07443200051784515,0.24806399643421173,0.26349
balanced_spread_N1024_p09,81,33,2,3,1024,2048,0.026208000257611275,3.7117440700531006,0.10601600259542465,3.8553919792175293,3.872375
balanced_spread_N1024_p09,81,34,2,3,1024,2048,0.025439999997615814,0.14748799800872803,0.07081600278615952,0.2561280131340027,0.274058
balanced_spread_N1024_p09,81,35,2,3,1024,2048,0.02470399998128414,0.13519999384880066,0.07260800153017044,0.24540799856185913,0.261181
balanced_spread_N1024_p09,81,36,2,3,1024,2048,0.024831999093294144,0.1382720023393631,0.07401599735021591,0.2495039999485016,0.266754
balanced_spread_N1024_p09,81,37,2,3,1024,2048,0.024671999737620354,0.13436800241470337,0.0732479989528656,0.24355199933052063,0.26005
balanced_spread_N1024_p09,81,38,2,3,1024,2048,0.023360000923275948,0.150176003575325,0.07334399968385696,0.25804799795150757,0.273523
balanced_spread_N1024_p09,81,39,2,3,1024,2048,0.025728000327944756,0.1383039951324463,0.07081600278615952,0.24614399671554565,0.26286
balanced_spread_N1024_p09,81,40,2,3,1024,2048,0.025919999927282333,0.13606399297714233,0.07267200201749802,0.2459840029478073,0.263014
balanced_spread_N1024_p09,81,41,2,3,1024,2048,0.026784000918269157,0.13711999356746674,0.07478400319814682,0.25094398856163025,0.268097
balanced_spread_N1024_p09,81,42,2,3,1024,2048,0.023455999791622162,0.13603200018405914,0.07327999919652939,0.24403199553489685,0.259336
balanced_spread_N1024_p09,81,43,2,3,1024,2048,0.03190400078892708,0.13606399297714233,0.07443200051784515,0.25519999861717224,0.271489
balanced_spread_N1024_p09,81,44,2,3,1024,2048,0.025887999683618546,0.13753600418567657,0.07385600358247757,0.2487040013074875,0.264537
balanced_spread_N1024_p09,81,45,2,3,1024,2048,0.024671999737620354,0.13516800105571747,0.07088000327348709,0.24220800399780273,0.25852
balanced_spread_N1024_p09,81,46,2,3,1024,2048,0.024480000138282776,0.13795199990272522,0.07260800153017044,0.24687999486923218,0.26354
balanced_spread_N1024_p09,81,47,2,3,1024,2048,0.023264000192284584,0.13708800077438354,0.0719040036201477,0.2433599978685379,0.258665
balanced_spread_N1024_p09,81,48,2,3,1024,2048,0.027744000777602196,0.1401280015707016,0.07171200215816498,0.25174400210380554,0.269394
balanced_spread_N1024_p09,81,49,2,3,1024,2048,0.0352960005402565,0.14454400539398193,0.0732479989528656,0.2656640112400055,0.281894
balanced_spread_N1024_p10,82,0,2,3,1024,2048,0.022975999861955643,0.13894400000572205,0.07372800260782242,0.24691200256347656,0.26313
balanced_spread_N1024_p10,82,1,2,3,1024,2048,0.026016000658273697,0.14399999380111694,0.07305599749088287,0.25417599081993103,0.271186
balanced_spread_N1024_p10,82,2,2,3,1024,2048,0.02287999913096428,0.13891200721263885,0.06950400024652481,0.2422720044851303,0.257847
balanced_spread_N1024_p10,82,3,2,3,1024,2048,0.02473600022494793,0.13811199367046356,0.07231999933719635,0.24563199281692505,0.260822
balanced_spread_N1024_p10,82,4,2,3,1024,2048,0.025599999353289604,0.13622400164604187,0.0721919983625412,0.24633599817752838,0.262996
balanced_spread_N1024_p10,82,5,2,3,1024,2048,0.02518399991095066,0.13792000710964203,0.07305599749088287,0.24764800071716309,0.263888
balanced_spread_N1024_p10,82,6,2,3,1024,2048,0.024191999807953835,0.13756799697875977,0.07337599992752075,0.24780799448490143,0.264925
balanced_spread_N1024_p10,82,7,2,3,1024,2048,0.024383999407291412,0.13779200613498688,0.07519999891519547,0.24911999702453613,0.265248
balanced_spread_N1024_p10,82,8,2,3,1024,2048,0.024607999250292778,0.14716799557209015,0.07315199822187424,0.25628799200057983,0.271907
balanced_spread_N1024_p10,82,9,2,3,1024,2048,0.023840000852942467,0.1388159990310669,0.07513599842786789,0.24915200471878052,0.264599
balanced_spread_N1024_p10,82,10,2,3,1024,2048,0.02348800003528595,0.1403840035200119,0.07078400254249573,0.24620799720287323,0.262523
balanced_spread_N1024_p10,82,11,2,3,1024,2048,0.025536000728607178,0.13680000603199005,0.07135999947786331,0.2460159957408905,0.263964
balanced_spread_N1024_p10,82,12,2,3,1024,2048,0.02348800003528595,0.14073599874973297,0.0727040022611618,0.24774399399757385,0.263143
balanced_spread_N1024_p10,82,13,2,3,1024,2048,0.027327999472618103,0.13385599851608276,0.07459200173616409,0.24799999594688416,0.270923
balanced_spread_N1024_p10,82,14,2,3,1024,2048,0.023360000923275948,0.1509760022163391,0.07353600114583969,0.25916799902915955,0.275243
balanced_spread_N1024_p10,82,15,2,3,1024,2048,0.024512000381946564,0.1345279961824417,0.07321599870920181,0.24368000030517578,0.26033
balanced_spread_N1024_p10,82,16,2,3,1024,2048,0.02659199945628643,0.13475200533866882,0.07321599870920181,0.24672000110149384,0.263995
balanced_spread_N1024_p10,82,17,2,3,1024,2048,0.023584000766277313,0.1382720023393631,0.07206399738788605,0.245728000998497,0.261505
balanced_spread_N1024_p10,82,18,2,3,1024,2048,0.02566399984061718,0.1398400068283081,0.07280000299215317,0.24931199848651886,0.266278
balanced_spread_N1024_p10,82,19,2,3,1024,2048,0.025631999596953392,0.13737599551677704,0.0727040022611618,0.2470400035381317,0.262962
balanced_spread_N1024_p10,82,20,2,3,1024,2048,0.023231999948620796,0.1353279948234558,0.07056000083684921,0.2409600019454956,0.25693
balanced_spread_N1024_p10,82,21,2,3,1024,2048,0.027008000761270523,0.13276800513267517,0.07203199714422226,0.24393600225448608,0.261023
balanced_spread_N1024_p10,82,22,2,3,1024,2048,0.02396799996495247,0.13519999384880066,0.07321599870920181,0.2433920055627823,0.25903
balanced_spread_N1024_p10,82,23,2,3,1024,2048,0.026847999542951584,0.13833600282669067,0.07228799909353256,0.24883200228214264,0.265994
balanced_spread_N1024_p10,82,24,2,3,1024,2048,0.02751999907195568,0.1382399946451187,0.07395199686288834,0.25200000405311584,0.269551
balanced_spread_N1024_p10,82,25,2,3,1024,2048,0.0244159996509552,0.1377599984407425,0.07280000299215317,0.24614399671554565,0.262346
balanced_spread_N1024_p10,82,26,2,3,1024,2048,0.023455999791622162,0.1377599984407425,0.07142399996519089,0.24400000274181366,0.260066
balanced_spread_N1024_p10,82,27,2,3,1024,2048,0.024639999493956566,0.13782399892807007,0.07110399752855301,0.24489599466323853,0.260926
balanced_spread_N1024_p10,82,28,2,3,1024,2048,0.025728000327944756,0.14163200557231903,0.07091200351715088,0.2497279942035675,0.266587
balanced_spread_N1024_p10,82,29,2,3,1024,2048,0.02518399991095066,0.13743999600410461,0.07129599899053574,0.2451840043067932,0.26036
balanced_spread_N1024_p10,82,30,2,3,1024,2048,0.022431999444961548,0.14351999759674072,0.07382400333881378,0.25062400102615356,0.266092
balanced_spread_N1024_p10,82,31,2,3,1024,2048,0.023679999634623528,0.13980799913406372,0.0729919970035553,0.24774399399757385,0.263612
balanced_spread_N1024_p10,82,32,2,3,1024,2048,0.025248000398278236,0.13833600282669067,0.07526399940252304,0.2503040134906769,0.266678
balanced_spread_N1024_p10,82,33,2,3,1024,2048,0.025087999179959297,0.13478399813175201,0.07395199686288834,0.24579200148582458,0.262636
balanced_spread_N1024_p10,82,34,2,3,1024,2048,0.024639999493956566,0.13782399892807007,0.07280000299215317,0.24777600169181824,0.265194
balanced_spread_N1024_p10,82,35,2,3,1024,2048,0.035360001027584076,0.13743999600410461,0.07478400319814682,0.26009601354599,0.275294
balanced_spread_N1024_p10,82,36,2,3,1024,2048,0.02566399984061718,0.13740800321102142,0.07196799665689468,0.24665600061416626,0.262805
balanced_spread_N1024_p10,82,37,2,3,1024,2048,0.024768000468611717,0.13551999628543854,0.07363200187683105,0.24502399563789368,0.260742
balanced_spread_N1024_p10,82,38,2,3,1024,2048,0.02489599958062172,0.1363839954137802,0.07152000069618225,0.24544000625610352,0.262586
balanced_spread_N1024_p10,82,39,2,3,1024,2048,0.02537599951028824,0.13635200262069702,0.07407999783754349,0.24726399779319763,0.263272
balanced_spread_N1024_p10,82,40,2,3,1024,2048,0.02751999907195568,0.13619199395179749,0.07356800138950348,0.2495039999485016,0.267374
balanced_spread_N1024_p10,82,41,2,3,1024,2048,0.026048000901937485,0.13209599256515503,0.0761599987745285,0.24588799476623535,0.2622
balanced_spread_N1024_p10,82,42,2,3,1024,2048,0.02236800082027912,0.13843199610710144,0.07327999919652939,0.2451840043067932,0.261365
balanced_spread_N1024_p10,82,43,2,3,1024,2048,0.024960000067949295,0.13577599823474884,0.07286400347948074,0.2462719976902008,0.263959
balanced_spread_N1024_p10,82,44,2,3,1024,2048,0.026976000517606735,0.13811199367046356,0.0751039981842041,0.2516799867153168,0.268555
balanced_spread_N1024_p10,82,45,2,3,1024,2048,0.024992000311613083,0.13686400651931763,0.07238399982452393,0.24672000110149384,0.26432
balanced_spread_N1024_p10,82,46,2,3,1024,2048,0.02287999913096428,0.1353919953107834,0.07187200337648392,0.24160000681877136,0.258089
balanced_spread_N1024_p10,82,47,2,3,1024,2048,0.023423999547958374,0.1369280070066452,0.07718399912118912,0.24883200228214264,0.263912
balanced_spread_N1024_p10,82,48,2,3,1024,2048,0.02611199952661991,0.1356160044670105,0.07011199742555618,0.24323199689388275,0.259677
balanced_spread_N1024_p10,82,49,2,3,1024,2048,0.025119999423623085,0.13734400272369385,0.0727040022611618,0.2459840029478073,0.261325
balanced_spread_N1024_p11,83,0,2,3,1024,2048,0.024927999824285507,0.14044800400733948,0.07318399846553802,0.25040000677108765,0.271076
balanced_spread_N1024_p11,83,1,2,3,1024,2048,0.026016000658273697,0.1393599957227707,0.07308799773454666,0.2502079904079437,0.266749
