dataset,evidence_class,output_budget,ignore_eos,restart,run,label,source_request_id,family,prompt_tokens,ttft_s,e2e_s,processor_s
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:text_image_split:w0,single_006,single_real_image,264,1.7321445271372795,1.7321445271372795,0.017050644848495722
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:text_image_split:w0,single_009,single_real_image,272,1.715076164342463,1.715076164342463,0.019568955060094595
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:text_image_split:w0,single_011,single_real_image,256,1.695490318350494,1.695490318350494,0.018547520972788334
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:text_image_split:w0,single_014,single_real_image,263,1.6769260200671852,1.6769260200671852,0.01770840771496296
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:text_image_split:w0,single_017,single_real_image,270,1.659199903253466,1.659199903253466,0.012916849926114082
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:text_image_split:w0,single_021,single_real_image,267,1.646264766342938,1.646264766342938,0.013312884140759706
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:text_image_split:w0,single_024,single_real_image,266,1.6329331849701703,1.6329331849701703,0.01246146997436881
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:text_image_split:w0,single_025,single_real_image,283,1.620453093200922,1.620453093200922,0.012022064067423344
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:text_image_split:w0,single_026,single_real_image,271,1.6084128031507134,1.6084128031507134,0.011595944873988628
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:text_image_split:w0,single_029,single_real_image,275,1.5967986299656332,1.5967986299656332,0.012451098766177893
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:text_image_split:w0,single_030,single_real_image,275,1.5843292539939284,1.5843292539939284,0.01704313885420561
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:P0_global_fixed:w0,single_000,single_real_image,178,1.6812005969695747,1.6812005969695747,0.03750341897830367
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:P0_global_fixed:w0,multi_000,two_real_images,434,1.6436541541479528,1.6436541541479528,0.049095758236944675
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:P0_global_fixed:w0,single_001,single_real_image,263,1.594535015989095,1.594535015989095,0.019660154823213816
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:P0_global_fixed:w0,single_002,single_real_image,251,1.5748561099171638,1.5748561099171638,0.019918210804462433
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:P0_global_fixed:w0,multi_002,two_real_images,508,1.5549189429730177,1.5549189429730177,0.035702935885638
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:P0_global_fixed:w0,longtext_003,long_text_plus_image,664,1.5191944208927453,1.5191944208927453,0.01761012990027666
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:P0_global_fixed:w0,single_004,single_real_image,214,1.5015371809713542,1.5015371809713542,0.013852333649992943
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:P0_global_fixed:w0,multi_004,two_real_images,459,1.4876675372943282,1.4876675372943282,0.028330722358077765
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:P0_global_fixed:w0,single_005,single_real_image,255,1.459315475076437,1.459315475076437,0.0160838570445776
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:P0_global_fixed:w0,multi_005,two_real_images,514,1.443214165046811,1.443214165046811,0.04125865874812007
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:P0_global_fixed:w0,text_006,text_only_no_image_control,15,1.401934752240777,1.401934752240777,0.00025594932958483696
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:P0_global_fixed:w0,single_006,single_real_image,264,1.4016689551062882,1.4016689551062882,0.01720181619748473
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:P0_global_fixed:w0,text_007,text_only_no_image_control,14,1.3844494610093534,1.3844494610093534,0.0002438579685986042
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:P0_global_fixed:w0,longtext_007,long_text_plus_image,662,1.384196646977216,1.384196646977216,0.01765881385654211
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:P0_global_fixed:w0,text_008,text_only_no_image_control,13,1.3664905610494316,1.3664905610494316,0.00024751294404268265
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:P0_global_fixed:w0,multi_008,two_real_images,475,1.3662333111278713,1.3662333111278713,0.032105664256960154
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:P0_global_fixed:w0,longtext_008,long_text_plus_image,606,1.3341071791946888,1.3341071791946888,0.013883844017982483
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:P0_global_fixed:w0,single_009,single_real_image,272,1.3201801711693406,1.3201801711693406,0.019140881020575762
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:P0_global_fixed:w0,longtext_009,long_text_plus_image,671,1.3010212979279459,1.3010212979279459,0.019540706649422646
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:P0_global_fixed:w0,text_010,text_only_no_image_control,17,1.2814379623159766,1.2814379623159766,0.0002537742257118225
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:P0_global_fixed:w0,multi_010,two_real_images,495,1.2811740199103951,1.2811740199103951,0.03536549070850015
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:P0_global_fixed:w0,longtext_010,long_text_plus_image,652,1.245789626147598,1.245789626147598,0.01870767120271921
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:P0_global_fixed:w0,text_011,text_only_no_image_control,20,1.227038810029626,1.227038810029626,0.0002459511160850525
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:P0_global_fixed:w0,single_011,single_real_image,256,1.2267832760699093,1.2267832760699093,0.018234093207865953
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:P0_global_fixed:w0,text_012,text_only_no_image_control,14,1.2085309969261289,1.2085309969261289,0.00024054478853940964
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:P0_global_fixed:w0,multi_012,two_real_images,443,1.4884308958426118,1.4884308958426118,0.026189250871539116
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:P0_global_fixed:w0,longtext_012,long_text_plus_image,655,1.4622220327146351,1.4622220327146351,0.016152530908584595
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:P0_global_fixed:w0,longtext_013,long_text_plus_image,591,1.4460259238258004,1.4460259238258004,0.012984022963792086
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:P0_global_fixed:w0,text_014,text_only_no_image_control,14,1.4330030209384859,1.4330030209384859,0.00022899312898516655
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:P0_global_fixed:w0,single_014,single_real_image,263,1.4327648868784308,1.4327648868784308,0.018080601003021002
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:P0_global_fixed:w0,multi_014,two_real_images,521,1.4146675588563085,1.4146675588563085,0.0335867190733552
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:P0_global_fixed:w0,text_015,text_only_no_image_control,18,1.3810612787492573,1.3810612787492573,0.0002495250664651394
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:P0_global_fixed:w0,text_016,text_only_no_image_control,16,1.38080246001482,1.38080246001482,0.00015915604308247566
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:P0_global_fixed:w0,multi_016,two_real_images,514,1.3806352117098868,1.3806352117098868,0.023994813673198223
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:P0_global_fixed:w0,longtext_016,long_text_plus_image,657,1.3566202716901898,1.3566202716901898,0.012708861846476793
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:P0_global_fixed:w0,text_017,text_only_no_image_control,21,1.343868157826364,1.343868157826364,0.0002694651484489441
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:P0_global_fixed:w0,single_017,single_real_image,270,1.6543887229636312,1.6543887229636312,0.01288687065243721
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:P0_global_fixed:w0,multi_018,two_real_images,521,1.641483307350427,1.641483307350427,0.023725733160972595
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:P0_global_fixed:w0,longtext_018,long_text_plus_image,667,1.617737821303308,1.617737821303308,0.013127190060913563
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:P0_global_fixed:w0,longtext_019,long_text_plus_image,673,1.6045675342902541,1.6045675342902541,0.012618217151612043
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:P0_global_fixed:w0,text_020,text_only_no_image_control,24,1.2811113437637687,1.2811113437637687,0.00025051599368453026
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:P0_global_fixed:w0,multi_020,two_real_images,521,1.591651237104088,1.591651237104088,0.023271565791219473
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:P0_global_fixed:w0,text_021,text_only_no_image_control,18,1.2575608529150486,1.2575608529150486,0.0002682991325855255
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:P0_global_fixed:w0,single_021,single_real_image,267,1.5680786189623177,1.5680786189623177,0.0128891640342772
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:P0_global_fixed:w0,longtext_021,long_text_plus_image,666,1.5551709551364183,1.5551709551364183,0.013477248139679432
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:P0_global_fixed:w0,multi_022,two_real_images,514,1.541651904117316,1.541651904117316,0.022409481927752495
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:P0_global_fixed:w0,longtext_022,long_text_plus_image,658,1.5192210413515568,1.5192210413515568,0.011969221290200949
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:P0_global_fixed:w0,text_024,text_only_no_image_control,17,1.1964141367934644,1.1964141367934644,0.00024006376042962074
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:P0_global_fixed:w0,single_024,single_real_image,266,1.5069638802669942,1.5069638802669942,0.012381045147776604
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:P0_global_fixed:w0,multi_024,two_real_images,521,1.4945636480115354,1.4945636480115354,0.02321140980347991
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:P0_global_fixed:w0,longtext_024,long_text_plus_image,665,1.4713324569165707,1.4713324569165707,0.01326611777767539
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:P0_global_fixed:w0,text_025,text_only_no_image_control,34,1.147230631671846,1.147230631671846,0.00029033981263637543
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:P0_global_fixed:w0,single_025,single_real_image,283,1.4577296189963818,1.4577296189963818,0.011946311686187983
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:P0_global_fixed:w0,longtext_025,long_text_plus_image,682,1.4457646100781858,1.4457646100781858,0.012842176016420126
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:P0_global_fixed:w0,single_026,single_real_image,271,1.432888065930456,1.432888065930456,0.01181447273120284
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:P0_global_fixed:w0,multi_026,two_real_images,521,1.4210560801438987,1.4210560801438987,0.022571008186787367
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:P0_global_fixed:w0,multi_028,two_real_images,521,1.5796029572375119,1.5796029572375119,0.022845738101750612
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:P0_global_fixed:w0,longtext_028,long_text_plus_image,670,1.5567369339987636,1.5567369339987636,0.012969164177775383
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:P0_global_fixed:w0,single_029,single_real_image,275,1.543711522128433,1.543711522128433,0.012277016881853342
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:P0_global_fixed:w0,longtext_029,long_text_plus_image,674,1.531415618956089,1.531415618956089,0.013186404947191477
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:P0_global_fixed:w0,text_030,text_only_no_image_control,26,1.5181936328299344,1.5181936328299344,0.00026212166994810104
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:P0_global_fixed:w0,single_030,single_real_image,275,1.5179210612550378,1.5179210612550378,0.016719939187169075
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:P0_global_fixed:w0,multi_030,two_real_images,521,1.5011830311268568,1.5011830311268568,0.027258772868663073
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:P0_global_fixed:w0,text_031,text_only_no_image_control,27,1.473903494887054,1.473903494887054,0.00027928873896598816
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:RANDOM:w0,single_004,single_real_image,214,1.710163594223559,1.710163594223559,0.04568991530686617
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:RANDOM:w0,single_017,single_real_image,270,1.6644304459914565,1.6644304459914565,0.025656521786004305
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:RANDOM:w0,longtext_029,long_text_plus_image,674,1.6387461181730032,1.6387461181730032,0.018636744003742933
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:RANDOM:w0,single_001,single_real_image,263,1.620062778238207,1.620062778238207,0.01786067523062229
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:RANDOM:w0,longtext_021,long_text_plus_image,666,1.6021825368516147,1.6021825368516147,0.014299515634775162
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:RANDOM:w0,single_009,single_real_image,272,1.587837572209537,1.587837572209537,0.020262144040316343
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:RANDOM:w0,longtext_016,long_text_plus_image,657,1.5675571919418871,1.5675571919418871,0.012943942099809647
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:RANDOM:w0,multi_000,two_real_images,434,1.5545693249441683,1.5545693249441683,0.0258285547606647
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:RANDOM:w0,multi_002,two_real_images,508,1.528719400987029,1.528719400987029,0.03509724186733365
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:RANDOM:w0,text_010,text_only_no_image_control,17,1.493600940797478,1.493600940797478,0.00025389157235622406
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:RANDOM:w0,longtext_007,long_text_plus_image,662,1.4933368470519781,1.4933368470519781,0.01791195897385478
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:RANDOM:w0,single_006,single_real_image,264,1.4753781449981034,1.4753781449981034,0.01687371591106057
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:RANDOM:w0,single_024,single_real_image,266,1.4584857788868248,1.4584857788868248,0.012850722763687372
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:RANDOM:w0,longtext_010,long_text_plus_image,652,1.445616244804114,1.445616244804114,0.018756712786853313
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:RANDOM:w0,longtext_018,long_text_plus_image,667,1.4268148918636143,1.4268148918636143,0.013541491702198982
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:RANDOM:w0,text_031,text_only_no_image_control,27,1.4132326361723244,1.4132326361723244,0.0002705012448132038
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:RANDOM:w0,longtext_003,long_text_plus_image,664,1.412951737176627,1.412951737176627,0.016987061128020287
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:RANDOM:w0,multi_008,two_real_images,475,1.3959267130121589,1.3959267130121589,0.03092830814421177
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:RANDOM:w0,single_014,single_real_image,263,1.364977430086583,1.364977430086583,0.017356169875711203
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:RANDOM:w0,longtext_009,long_text_plus_image,671,1.6250237221829593,1.6250237221829593,0.019927813205868006
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:RANDOM:w0,multi_024,two_real_images,521,1.6050552912056446,1.6050552912056446,0.023415629286319017
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:RANDOM:w0,text_006,text_only_no_image_control,15,1.5816183281131089,1.5816183281131089,0.0002390258014202118
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:RANDOM:w0,longtext_019,long_text_plus_image,673,1.581368327140808,1.581368327140808,0.01270750816911459
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:RANDOM:w0,longtext_025,long_text_plus_image,682,1.5686181611381471,1.5686181611381471,0.013057959266006947
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:RANDOM:w0,longtext_024,long_text_plus_image,665,1.5555203552357852,1.5555203552357852,0.013427180238068104
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:RANDOM:w0,longtext_012,long_text_plus_image,655,1.5420531341806054,1.5420531341806054,0.016694283112883568
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:RANDOM:w0,text_025,text_only_no_image_control,34,1.5253223101608455,1.5253223101608455,0.00029607396572828293
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:RANDOM:w0,single_021,single_real_image,267,1.5250147678889334,1.5250147678889334,0.013343734666705132
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:RANDOM:w0,multi_020,two_real_images,521,1.511653311084956,1.511653311084956,0.02342901984229684
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:RANDOM:w0,text_015,text_only_no_image_control,18,1.4882043981924653,1.4882043981924653,0.0002578059211373329
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:RANDOM:w0,multi_010,two_real_images,495,1.4879367290996015,1.4879367290996015,0.03499653283506632
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:RANDOM:w0,text_021,text_only_no_image_control,18,1.4529206100851297,1.4529206100851297,0.00025100912898778915
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:RANDOM:w0,multi_014,two_real_images,521,1.45265954406932,1.45265954406932,0.03314211219549179
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:RANDOM:w0,multi_022,two_real_images,514,1.6359601682052016,1.6359601682052016,0.022687382996082306
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:RANDOM:w0,text_012,text_only_no_image_control,14,1.3967891870997846,1.3967891870997846,0.0002405601553618908
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:RANDOM:w0,longtext_028,long_text_plus_image,670,1.6130020450800657,1.6130020450800657,0.01321079395711422
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:RANDOM:w0,multi_026,two_real_images,521,1.5997481578961015,1.5997481578961015,0.02282181801274419
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:RANDOM:w0,text_014,text_only_no_image_control,14,1.360443684272468,1.360443684272468,0.00027640024200081825
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:RANDOM:w0,single_005,single_real_image,255,1.5766205340623856,1.5766205340623856,0.016109084244817495
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:RANDOM:w0,text_024,text_only_no_image_control,17,1.344029770232737,1.344029770232737,0.00025194836780428886
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:RANDOM:w0,text_016,text_only_no_image_control,16,1.3437679060734808,1.3437679060734808,0.00016537075862288475
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:RANDOM:w0,multi_030,two_real_images,521,1.5600560829043388,1.5600560829043388,0.028857579920440912
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:RANDOM:w0,longtext_013,long_text_plus_image,591,1.53117689024657,1.53117689024657,0.013235700316727161
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:RANDOM:w0,single_011,single_real_image,256,1.5178907332010567,1.5178907332010567,0.018649958074092865
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:RANDOM:w0,text_007,text_only_no_image_control,14,1.2827599751763046,1.2827599751763046,0.00023574428632855415
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:RANDOM:w0,longtext_008,long_text_plus_image,606,1.498978699091822,1.498978699091822,0.01377488998696208
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:RANDOM:w0,multi_004,two_real_images,459,1.485163243021816,1.485163243021816,0.02794527681544423
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:RANDOM:w0,multi_018,two_real_images,521,1.4571974268183112,1.4571974268183112,0.023981261998414993
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:RANDOM:w0,single_029,single_real_image,275,1.4331963690929115,1.4331963690929115,0.012841588817536831
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:RANDOM:w0,multi_028,two_real_images,521,1.4203369738534093,1.4203369738534093,0.022986729629337788
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:RANDOM:w0,multi_016,two_real_images,514,1.3973307870328426,1.3973307870328426,0.024064937140792608
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:RANDOM:w0,single_030,single_real_image,275,1.3732447852380574,1.3732447852380574,0.01691046915948391
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:RANDOM:w0,text_017,text_only_no_image_control,21,1.3563155932351947,1.3563155932351947,0.00026093702763319016
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:RANDOM:w0,single_025,single_real_image,283,1.5351295019499958,1.5351295019499958,0.012074956204742193
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:RANDOM:w0,text_020,text_only_no_image_control,24,1.3439507568255067,1.3439507568255067,0.0002622166648507118
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:RANDOM:w0,multi_012,two_real_images,443,1.522763456683606,1.522763456683606,0.02628857782110572
max1_b128_restart_control,caution_no_full_shape_warmup,1,True,1,pool128_b128_balanced_clean_r1,r0:b128:RANDOM:w0,text_030,text_only_no_image_control,26,1.3173695248551667,1.3173695248551667,0.00027273502200841904
