effective_experts,ep_coverage,expert_entropy,layer,modality,pair_id,request_id,sample_tokens,top4_fraction,top8_fraction,unique_experts
37.59461484410896,51,0.7474934451413608,8,vision,1,clock_motion,21,0.24404761904761904,0.40476190476190477,51
40.44037452489047,54,0.7625320647462491,9,vision,1,clock_motion,21,0.25595238095238093,0.3988095238095238,54
48.9555171578643,66,0.801914221687222,10,vision,1,clock_motion,21,0.22023809523809523,0.3392857142857143,66
50.35171157614441,63,0.807709844948247,11,vision,1,clock_motion,21,0.20238095238095236,0.32738095238095233,63
46.53547940752733,62,0.791465594974959,12,vision,1,clock_motion,21,0.22619047619047616,0.363095238095238,62
47.91947985280538,63,0.7975057633155941,13,vision,1,clock_motion,21,0.21428571428571427,0.35119047619047616,63
55.99225767621721,72,0.8295936353338844,14,vision,1,clock_motion,21,0.20238095238095236,0.31547619047619047,72
45.39406902511904,61,0.7863474155699041,15,vision,1,clock_motion,21,0.22023809523809523,0.375,61
43.38515601167692,64,0.7770185159923803,16,vision,1,clock_motion,21,0.26785714285714285,0.44047619047619047,64
45.99993161543404,60,0.7890799730449537,17,vision,1,clock_motion,21,0.22023809523809523,0.369047619047619,60
44.206514935945506,61,0.7808838710544033,18,vision,1,clock_motion,21,0.25,0.39285714285714285,61
36.151428706962584,53,0.7394258226568855,19,vision,1,clock_motion,21,0.27380952380952384,0.44047619047619047,53
50.4651645804059,66,0.8081737076380071,20,vision,1,clock_motion,21,0.17857142857142855,0.32738095238095233,66
41.302560484977256,61,0.7668799024048768,21,vision,1,clock_motion,21,0.27380952380952384,0.4285714285714286,61
49.59053689296976,65,0.8045704199558418,22,vision,1,clock_motion,21,0.20238095238095236,0.3392857142857143,65
50.569353305892264,64,0.8085987748441796,23,vision,1,clock_motion,21,0.18452380952380953,0.31547619047619047,64
51.40047413945213,66,0.8119585374842586,24,vision,1,clock_motion,21,0.21428571428571425,0.33333333333333326,66
51.91832065526081,63,0.8140245448159291,25,vision,1,clock_motion,21,0.1726190476190476,0.30357142857142855,63
57.419313243943606,74,0.8347805957676514,26,vision,1,clock_motion,21,0.19047619047619047,0.3214285714285714,74
55.83083080796914,70,0.8289985885193843,27,vision,1,clock_motion,21,0.17857142857142855,0.29761904761904756,70
42.04803269180531,60,0.7705666281910774,28,vision,1,clock_motion,21,0.26190476190476186,0.4107142857142857,60
56.00129117809458,70,0.8296268836479218,29,vision,1,clock_motion,21,0.1964285714285714,0.2976190476190476,70
49.765451662780926,66,0.8052960903036074,30,vision,1,clock_motion,21,0.1964285714285714,0.34523809523809523,66
57.64141294698665,73,0.8355762564560419,31,vision,1,clock_motion,21,0.19047619047619047,0.30952380952380953,73
60.591372099204186,76,0.845862924404555,32,vision,1,clock_motion,21,0.17261904761904762,0.27976190476190477,76
58.02231727865157,73,0.8369337156448957,33,vision,1,clock_motion,21,0.18452380952380948,0.29761904761904756,73
58.70063943135273,74,0.8393291876736164,34,vision,1,clock_motion,21,0.1607142857142857,0.27976190476190477,74
54.85705331433081,68,0.8253721748233891,35,vision,1,clock_motion,21,0.15476190476190477,0.27976190476190477,68
57.147991532570565,71,0.8338044129526979,36,vision,1,clock_motion,21,0.17857142857142858,0.2738095238095238,71
57.41103782487125,71,0.8347508900671077,37,vision,1,clock_motion,21,0.15476190476190477,0.27380952380952384,71
58.590475272518646,73,0.8389420353846421,38,vision,1,clock_motion,21,0.1607142857142857,0.2857142857142857,73
58.873586831820205,74,0.8399355171992943,39,vision,1,clock_motion,21,0.17857142857142855,0.29166666666666663,74
53.068929864343446,67,0.8185422217094374,40,vision,1,clock_motion,21,0.1845238095238095,0.30952380952380953,67
53.35654824704827,67,0.8196562047571476,41,vision,1,clock_motion,21,0.16666666666666666,0.2857142857142857,67
51.39854382121883,67,0.8119507973865748,42,vision,1,clock_motion,21,0.18452380952380953,0.30357142857142855,67
55.63432219686602,70,0.8282718981340956,43,vision,1,clock_motion,21,0.17857142857142855,0.30357142857142855,70
49.64585345784426,63,0.8048001886117235,44,vision,1,clock_motion,21,0.17857142857142855,0.30357142857142855,63
52.5630896660017,69,0.8165683106946987,45,vision,1,clock_motion,21,0.20833333333333331,0.32738095238095233,69
51.25643836164569,64,0.8113801898499614,46,vision,1,clock_motion,21,0.19047619047619047,0.30952380952380953,64
53.76563975109974,66,0.8212303675076774,47,vision,1,clock_motion,21,0.1607142857142857,0.27976190476190477,66
60.30818747218757,74,0.8448974244812836,0,text,1,clock_motion,21,0.1488095238095238,0.26190476190476186,74
57.69508148664237,72,0.8357680612937823,1,text,1,clock_motion,21,0.17261904761904762,0.29166666666666663,72
44.45299171210393,59,0.7820298016317336,2,text,1,clock_motion,21,0.2202380952380952,0.35119047619047616,59
50.02563469724039,64,0.8063708087487592,3,text,1,clock_motion,21,0.19642857142857142,0.33333333333333326,64
42.96422857171695,59,0.775009155190069,4,text,1,clock_motion,21,0.24404761904761904,0.3928571428571428,59
43.23408472738157,54,0.7762996060603168,5,text,1,clock_motion,21,0.20238095238095236,0.35119047619047616,54
37.30946592293861,51,0.7459242576167873,6,text,1,clock_motion,21,0.25,0.40476190476190477,51
35.66910280598928,51,0.7366575746676199,7,text,1,clock_motion,21,0.30357142857142855,0.4464285714285714,51
42.57355706190405,60,0.7731265326585752,8,text,1,clock_motion,21,0.255952380952381,0.38690476190476186,60
35.36502259260504,51,0.7348930396918122,9,text,1,clock_motion,21,0.2857142857142857,0.47023809523809523,51
47.54432611038516,62,0.7958858966492394,10,text,1,clock_motion,21,0.20833333333333331,0.34523809523809523,62
43.79296859901281,59,0.7789467634468357,11,text,1,clock_motion,21,0.22619047619047616,0.3571428571428571,59
43.705252760214606,59,0.7785335395433151,12,text,1,clock_motion,21,0.22023809523809523,0.375,59
43.78879723190355,56,0.7789271311455562,13,text,1,clock_motion,21,0.22023809523809523,0.35714285714285715,56
35.553609348798425,49,0.7359891603416309,14,text,1,clock_motion,21,0.2619047619047619,0.4285714285714286,49
30.90858115285614,50,0.7071336463162678,15,text,1,clock_motion,21,0.30952380952380953,0.5178571428571428,50
33.25702055315984,50,0.7222267172008718,16,text,1,clock_motion,21,0.30357142857142855,0.4821428571428572,50
37.70912033214699,52,0.7481202272816445,17,text,1,clock_motion,21,0.25,0.4226190476190476,52
34.52503866202177,51,0.7299387321340597,18,text,1,clock_motion,21,0.29166666666666663,0.46428571428571425,51
30.76871950429793,47,0.7061989284935023,19,text,1,clock_motion,21,0.34523809523809523,0.5119047619047619,47
35.13345420703688,54,0.7335390742155091,20,text,1,clock_motion,21,0.2916666666666667,0.47023809523809523,54
36.99147902260348,52,0.7441601542111271,21,text,1,clock_motion,21,0.25595238095238093,0.4345238095238095,52
43.52399020128113,58,0.7776769887471499,22,text,1,clock_motion,21,0.25,0.3988095238095238,58
42.26637235604921,57,0.771634055534787,23,text,1,clock_motion,21,0.23214285714285712,0.38095238095238093,57
43.284943318781046,58,0.7765419093108499,24,text,1,clock_motion,21,0.24404761904761904,0.38690476190476186,58
43.87645051974326,58,0.7793392736309703,25,text,1,clock_motion,21,0.2380952380952381,0.375,58
44.39993886406825,59,0.7817836835662147,26,text,1,clock_motion,21,0.23214285714285715,0.35714285714285715,59
33.75159437683397,50,0.7252691070716922,27,text,1,clock_motion,21,0.30952380952380953,0.49404761904761907,50
30.40042290809116,46,0.7037170697710113,28,text,1,clock_motion,21,0.32142857142857145,0.5059523809523809,46
41.1177021256366,60,0.7659553908933265,29,text,1,clock_motion,21,0.24404761904761904,0.41666666666666663,60
30.936525970674932,49,0.7073198989663139,30,text,1,clock_motion,21,0.31547619047619047,0.5119047619047619,49
26.879441949468927,44,0.6783473258825329,31,text,1,clock_motion,21,0.38095238095238093,0.5833333333333333,44
40.38309728468178,59,0.7622399515682045,32,text,1,clock_motion,21,0.255952380952381,0.41666666666666663,59
37.10065143850183,55,0.7447675162539683,33,text,1,clock_motion,21,0.2738095238095238,0.44047619047619047,55
47.41967865267865,61,0.7953448544397228,34,text,1,clock_motion,21,0.20833333333333331,0.3333333333333333,61
43.41633355339135,59,0.7771665703533898,35,text,1,clock_motion,21,0.2202380952380952,0.375,59
43.9361571256201,58,0.7796195406996447,36,text,1,clock_motion,21,0.21428571428571427,0.3571428571428571,58
46.4738270894339,58,0.7911923642323291,37,text,1,clock_motion,21,0.19047619047619047,0.3214285714285714,58
43.160397528588895,53,0.7759480353869599,38,text,1,clock_motion,21,0.20238095238095238,0.35119047619047616,53
35.181065354546064,52,0.733818180873213,39,text,1,clock_motion,21,0.2976190476190476,0.45833333333333326,52
38.27251658445951,54,0.7511766946411055,40,text,1,clock_motion,21,0.2738095238095238,0.42857142857142855,54
39.060052240525245,58,0.7553745676618888,41,text,1,clock_motion,21,0.26785714285714285,0.43452380952380953,58
40.18008370203367,57,0.7612012377634159,42,text,1,clock_motion,21,0.25595238095238093,0.43452380952380953,57
32.137522749036314,52,0.7151695458829106,43,text,1,clock_motion,21,0.31547619047619047,0.5238095238095237,52
35.041233732049854,53,0.7329973807342431,44,text,1,clock_motion,21,0.3035714285714286,0.47023809523809523,53
38.20421710427928,54,0.7508085701791367,45,text,1,clock_motion,21,0.27380952380952384,0.42261904761904767,54
38.40725681025075,55,0.7519010028238708,46,text,1,clock_motion,21,0.2380952380952381,0.41666666666666663,55
56.46904233292686,67,0.8313411799327886,47,text,1,clock_motion,21,0.15476190476190477,0.25,67
54.18303008670891,66,0.82282416725155,0,vision,2,cat,20,0.17500000000000002,0.29374999999999996,66
54.81433453739591,71,0.8252116168094871,1,vision,2,cat,20,0.16874999999999998,0.31875,71
55.59809036178788,70,0.8281376323093473,2,vision,2,cat,20,0.18125,0.31875,70
59.443073532785384,72,0.841919543990758,3,vision,2,cat,20,0.1625,0.275,72
50.72583013044492,63,0.8092355235471987,4,vision,2,cat,20,0.17500000000000002,0.30625,63
51.11215808861222,63,0.8107992288369427,5,vision,2,cat,20,0.16875,0.30000000000000004,63
46.94283806746866,56,0.7932618802515697,6,vision,2,cat,20,0.15625,0.28125,56
47.211873425233186,60,0.7944396895542337,7,vision,2,cat,20,0.19375,0.325,60
48.144955563808,60,0.7984732487212967,8,vision,2,cat,20,0.19375,0.32499999999999996,60
52.68507770991596,66,0.817046070285469,9,vision,2,cat,20,0.1875,0.30625,66
48.72946284252236,64,0.8009603449006443,10,vision,2,cat,20,0.2,0.34375,64
43.77050548463502,56,0.7788410199936572,11,vision,2,cat,20,0.21875000000000003,0.34375,56
46.4327634492573,61,0.7910101772066052,12,vision,2,cat,20,0.21875,0.35,61
44.34118097686464,62,0.7815107557348465,13,vision,2,cat,20,0.26875,0.4,62
53.21851749516503,64,0.8191223452491229,14,vision,2,cat,20,0.16875,0.29375,64
46.441001431180325,62,0.7910467395715491,15,vision,2,cat,20,0.21875,0.36875,62
54.34141720521543,69,0.8234257551316536,16,vision,2,cat,20,0.1875,0.29375,69
49.85379809931496,67,0.8056616450091105,17,vision,2,cat,20,0.20625,0.35624999999999996,67
39.93556441098894,57,0.7599431711977891,18,vision,2,cat,20,0.25,0.4375,57
47.20088167415098,62,0.7943917004426174,19,vision,2,cat,20,0.2125,0.3375,62
46.75617911291318,59,0.7924407333421554,20,vision,2,cat,20,0.19375,0.31875,59
50.080681847820486,60,0.8065974713664994,21,vision,2,cat,20,0.15625,0.28125,60
51.004330742155126,63,0.8103639779146085,22,vision,2,cat,20,0.16875,0.30000000000000004,63
43.5279249446702,58,0.7776956201080828,23,vision,2,cat,20,0.21875,0.375,58
51.709230716246225,65,0.8131928481057072,24,vision,2,cat,20,0.175,0.3,65
49.4587066364948,64,0.8040218011569414,25,vision,2,cat,20,0.2,0.3375,64
48.915131590039394,60,0.80174413111366,26,vision,2,cat,20,0.1625,0.29374999999999996,60
51.77218086541336,65,0.8134435981205889,27,vision,2,cat,20,0.16874999999999998,0.3,65
60.44919413686528,75,0.8453787430808717,28,vision,2,cat,20,0.15625,0.26875,75
46.46626410939727,60,0.7911588216607449,29,vision,2,cat,20,0.21875,0.35,60
53.73511439920161,69,0.8211133217507521,30,vision,2,cat,20,0.1875,0.31875,69
57.60054501673294,71,0.8354300796299181,31,vision,2,cat,20,0.17500000000000002,0.28125,71
56.626928737623516,67,0.831916625671231,32,vision,2,cat,20,0.15,0.2625,67
61.934514911736166,73,0.8503816735114244,33,vision,2,cat,20,0.13125,0.25625,73
56.198917740346495,68,0.8303529203814873,34,vision,2,cat,20,0.15,0.275,68
57.45524565953379,71,0.834909530245559,35,vision,2,cat,20,0.1625,0.2875,71
55.67367107894985,67,0.8284176159180595,36,vision,2,cat,20,0.15625,0.26875,67
59.00856516396004,72,0.8404074962108086,37,vision,2,cat,20,0.15,0.2625,72
55.036980781022784,69,0.8260470605322972,38,vision,2,cat,20,0.19375000000000003,0.30625,69
56.68795981156093,69,0.8321386346672016,39,vision,2,cat,20,0.15,0.275,69
54.705805826502086,70,0.8248031495143237,40,vision,2,cat,20,0.1625,0.2875,70
46.804057817062834,58,0.792651672693979,41,vision,2,cat,20,0.18125000000000002,0.32499999999999996,58
56.474518449703226,69,0.831361165557133,42,vision,2,cat,20,0.15,0.275,69
59.082872396065895,73,0.8406668659031776,43,vision,2,cat,20,0.14375,0.26875,73
60.982045959540656,75,0.8471875212495885,44,vision,2,cat,20,0.1625,0.28125,75
56.411317489236986,68,0.8311303894915559,45,vision,2,cat,20,0.15625,0.26875,68
59.201856816299795,71,0.841081502909169,46,vision,2,cat,20,0.1375,0.25,71
63.53088046282839,79,0.8556265868872523,47,vision,2,cat,20,0.1625,0.275,79
74.34156419207648,85,0.8880138769420441,0,text,2,cat,20,0.11875,0.20625,85
66.94711263205156,82,0.8664214185223631,1,text,2,cat,20,0.17500000000000002,0.26875,82
54.813682946151296,68,0.8252091668428274,2,text,2,cat,20,0.175,0.29375,68
60.569261691102,74,0.8457877029509542,3,text,2,cat,20,0.1625,0.275,74
53.90369451196288,71,0.8217588931867368,4,text,2,cat,20,0.20625000000000002,0.33125,71
50.75130102950363,69,0.8093389859589071,5,text,2,cat,20,0.23125,0.34375,69
40.65439567294757,55,0.7636199205794834,6,text,2,cat,20,0.2375,0.39375000000000004,55
44.25717192133245,64,0.7811199084684574,7,text,2,cat,20,0.2625,0.425,64
52.936180291590134,73,0.8180260275908582,8,text,2,cat,20,0.21875000000000003,0.35625,73
47.97759546634178,62,0.7977555642235907,9,text,2,cat,20,0.20625000000000002,0.34375,62
63.208243927992804,78,0.85457726127104,10,text,2,cat,20,0.16875,0.28125,78
57.105380450095645,70,0.8336506824471509,11,text,2,cat,20,0.1625,0.2875,70
51.22796562444687,68,0.8112656707448476,12,text,2,cat,20,0.22499999999999998,0.32499999999999996,68
55.36863539876197,70,0.8272852944143624,13,text,2,cat,20,0.19375,0.29374999999999996,70
47.79406649581901,64,0.7969656596457373,14,text,2,cat,20,0.24375,0.35,64
46.76922144444374,64,0.792498215379978,15,text,2,cat,20,0.23125,0.39375,64
48.024500887887,66,0.7979569593032181,16,text,2,cat,20,0.2375,0.38125,66
53.702736002945855,68,0.8209890980305816,17,text,2,cat,20,0.1875,0.3125,68
36.303795459832585,55,0.7402926401010186,18,text,2,cat,20,0.275,0.45,55
36.515616164470025,51,0.7414916671000028,19,text,2,cat,20,0.2875,0.4375,51
42.08556053523628,59,0.7707504896466748,20,text,2,cat,20,0.25625,0.40625,59
43.29076260329276,59,0.7765696157073327,21,text,2,cat,20,0.22500000000000003,0.38749999999999996,59
56.84611820476739,71,0.8327128473520317,22,text,2,cat,20,0.1625,0.2875,71
57.832269178827445,76,0.8362575436422793,23,text,2,cat,20,0.2,0.31875,76
49.4754261197972,68,0.8040914611135328,24,text,2,cat,20,0.23750000000000002,0.3625,68
53.53051394927276,70,0.8203270855710769,25,text,2,cat,20,0.1875,0.3375,70
48.04528242359839,66,0.7980461249015305,26,text,2,cat,20,0.22499999999999998,0.375,66
48.423953136383574,64,0.7996641364058377,27,text,2,cat,20,0.20625,0.35624999999999996,64
39.4160926025837,55,0.7572446944376887,28,text,2,cat,20,0.25,0.425,55
42.28157665345627,61,0.7717081814005161,29,text,2,cat,20,0.275,0.43125,61
34.239555441379345,55,0.7282274378746981,30,text,2,cat,20,0.325,0.49375,55
37.478110863386064,54,0.7468537612364549,31,text,2,cat,20,0.29375,0.45,54
48.87340615003274,67,0.8015682498836949,32,text,2,cat,20,0.23750000000000002,0.3625,67
38.71904527788872,53,0.7535673534878923,33,text,2,cat,20,0.2375,0.4125,53
56.861598235005694,70,0.8327689635662161,34,text,2,cat,20,0.1625,0.2875,70
49.39142137885692,68,0.8037412259801272,35,text,2,cat,20,0.23125,0.36875,68
42.59376988598313,60,0.7732243600520262,36,text,2,cat,20,0.25625,0.39375,60
57.493874644519465,74,0.8350480507791255,37,text,2,cat,20,0.1875,0.33125,74
56.034065223972895,68,0.8297474653650962,38,text,2,cat,20,0.16875,0.2875,68
51.57928226495413,66,0.8126742561130883,39,text,2,cat,20,0.1875,0.34375,66
40.07409266579531,58,0.76065685013976,40,text,2,cat,20,0.26875,0.41874999999999996,58
48.28281345327594,65,0.7990625485257343,41,text,2,cat,20,0.25,0.36874999999999997,65
45.1926119794585,61,0.7854307195969564,42,text,2,cat,20,0.2625,0.38125,61
34.252430730786514,56,0.728304923963362,43,text,2,cat,20,0.35,0.50625,56
45.127592966788775,62,0.7851339892081889,44,text,2,cat,20,0.24375,0.375,62
37.136057140355334,54,0.7449641060748803,45,text,2,cat,20,0.26875,0.45000000000000007,54
37.1688426708117,53,0.7451459803538578,46,text,2,cat,20,0.28125,0.4375,53
50.3156142788244,63,0.8075620387427994,47,text,2,cat,20,0.1875,0.31875,63
58.51963164617328,72,0.8386926833284243,0,vision,3,phantom,21,0.16666666666666663,0.2738095238095238,72
47.68728599278863,66,0.796504681776705,1,vision,3,phantom,21,0.23214285714285712,0.38095238095238093,66
51.49802741113033,66,0.8123493238592305,2,vision,3,phantom,21,0.20833333333333331,0.3333333333333333,66
50.309654070892506,67,0.8075376235108429,3,vision,3,phantom,21,0.22619047619047622,0.3392857142857143,67
48.19154158147499,66,0.7986725780776774,4,vision,3,phantom,21,0.2261904761904762,0.36904761904761907,66
50.100362520244815,66,0.8066784482163966,5,vision,3,phantom,21,0.19047619047619047,0.3392857142857143,66
40.45086200702162,60,0.7625855059530401,6,vision,3,phantom,21,0.2619047619047619,0.4226190476190476,60
