dR0,dR1,dR2,dR3,delta_l2,direction,layer,request_id
1.0,0.0,-2.0,1.0,2.449489742783178,TV,33,cell
1.0,-2.0,-1.0,2.0,3.1622776601683795,VT,33,cell
-1.0,-1.0,1.0,1.0,2.0,TV,34,cell
1.0,1.0,1.0,-3.0,3.4641016151377544,VT,34,cell
-3.0,2.0,1.0,0.0,3.7416573867739413,TV,35,cell
5.0,-1.0,-3.0,-1.0,6.0,VT,35,cell
0.0,0.0,-1.0,1.0,1.4142135623730951,TV,36,cell
-2.0,2.0,-1.0,1.0,3.1622776601683795,VT,36,cell
-2.0,3.0,0.0,-1.0,3.7416573867739413,TV,37,cell
1.0,-1.0,-1.0,1.0,2.0,VT,37,cell
0.0,0.0,0.0,0.0,0.0,TV,38,cell
1.0,0.0,1.0,-2.0,2.449489742783178,VT,38,cell
1.0,-2.0,1.0,0.0,2.449489742783178,TV,39,cell
2.0,1.0,-2.0,-1.0,3.1622776601683795,VT,39,cell
-1.0,0.0,1.0,0.0,1.4142135623730951,TV,40,cell
-2.0,1.0,1.0,0.0,2.449489742783178,VT,40,cell
0.0,1.0,-1.0,0.0,1.4142135623730951,TV,41,cell
-1.0,2.0,0.0,-1.0,2.449489742783178,VT,41,cell
0.0,1.0,1.0,-2.0,2.449489742783178,TV,42,cell
-1.0,2.0,1.0,-2.0,3.1622776601683795,VT,42,cell
-1.0,2.0,-1.0,0.0,2.449489742783178,TV,43,cell
0.0,0.0,1.0,-1.0,1.4142135623730951,VT,43,cell
3.0,-1.0,-1.0,-1.0,3.4641016151377544,TV,44,cell
-1.0,0.0,3.0,-2.0,3.7416573867739413,VT,44,cell
-1.0,0.0,-1.0,2.0,2.449489742783178,TV,45,cell
-1.0,1.0,0.0,0.0,1.4142135623730951,VT,45,cell
-2.0,0.0,3.0,-1.0,3.7416573867739413,TV,46,cell
-1.0,1.0,-3.0,3.0,4.47213595499958,VT,46,cell
-1.0,2.0,-1.0,0.0,2.449489742783178,TV,47,cell
-2.0,0.0,2.0,0.0,2.8284271247461903,VT,47,cell
0.0,1.0,-3.0,2.0,3.7416573867739413,TV,0,motorcycle
2.0,0.0,-2.0,0.0,2.8284271247461903,VT,0,motorcycle
-1.0,1.0,3.0,-3.0,4.47213595499958,TV,1,motorcycle
-3.0,2.0,1.0,0.0,3.7416573867739413,VT,1,motorcycle
0.0,1.0,0.0,-1.0,1.4142135623730951,TV,2,motorcycle
1.0,1.0,-1.0,-1.0,2.0,VT,2,motorcycle
0.0,3.0,-4.0,1.0,5.0990195135927845,TV,3,motorcycle
-1.0,0.0,1.0,0.0,1.4142135623730951,VT,3,motorcycle
0.0,0.0,0.0,0.0,0.0,TV,4,motorcycle
-3.0,-2.0,1.0,4.0,5.477225575051661,VT,4,motorcycle
2.0,-1.0,-1.0,0.0,2.449489742783178,TV,5,motorcycle
0.0,0.0,0.0,0.0,0.0,VT,5,motorcycle
3.0,-1.0,-2.0,0.0,3.7416573867739413,TV,6,motorcycle
-2.0,1.0,2.0,-1.0,3.1622776601683795,VT,6,motorcycle
0.0,-2.0,2.0,0.0,2.8284271247461903,TV,7,motorcycle
-2.0,1.0,-1.0,2.0,3.1622776601683795,VT,7,motorcycle
3.0,-3.0,0.0,0.0,4.242640687119285,TV,8,motorcycle
-1.0,1.0,0.0,0.0,1.4142135623730951,VT,8,motorcycle
3.0,-1.0,-1.0,-1.0,3.4641016151377544,TV,9,motorcycle
-1.0,0.0,1.0,0.0,1.4142135623730951,VT,9,motorcycle
-1.0,0.0,0.0,1.0,1.4142135623730951,TV,10,motorcycle
-3.0,3.0,2.0,-2.0,5.0990195135927845,VT,10,motorcycle
-4.0,1.0,2.0,1.0,4.69041575982343,TV,11,motorcycle
3.0,0.0,-2.0,-1.0,3.7416573867739413,VT,11,motorcycle
-1.0,0.0,1.0,0.0,1.4142135623730951,TV,12,motorcycle
0.0,-1.0,0.0,1.0,1.4142135623730951,VT,12,motorcycle
-1.0,2.0,0.0,-1.0,2.449489742783178,TV,13,motorcycle
2.0,0.0,-1.0,-1.0,2.449489742783178,VT,13,motorcycle
-2.0,2.0,0.0,0.0,2.8284271247461903,TV,14,motorcycle
0.0,2.0,1.0,-3.0,3.7416573867739413,VT,14,motorcycle
-1.0,0.0,0.0,1.0,1.4142135623730951,TV,15,motorcycle
0.0,0.0,1.0,-1.0,1.4142135623730951,VT,15,motorcycle
1.0,0.0,-1.0,0.0,1.4142135623730951,TV,16,motorcycle
-1.0,-2.0,2.0,1.0,3.1622776601683795,VT,16,motorcycle
0.0,-3.0,1.0,2.0,3.7416573867739413,TV,17,motorcycle
-1.0,3.0,0.0,-2.0,3.7416573867739413,VT,17,motorcycle
2.0,0.0,-2.0,0.0,2.8284271247461903,TV,18,motorcycle
0.0,1.0,2.0,-3.0,3.7416573867739413,VT,18,motorcycle
0.0,-2.0,0.0,2.0,2.8284271247461903,TV,19,motorcycle
-1.0,-1.0,-1.0,3.0,3.4641016151377544,VT,19,motorcycle
2.0,-1.0,0.0,-1.0,2.449489742783178,TV,20,motorcycle
0.0,2.0,-1.0,-1.0,2.449489742783178,VT,20,motorcycle
2.0,1.0,-1.0,-2.0,3.1622776601683795,TV,21,motorcycle
-2.0,0.0,0.0,2.0,2.8284271247461903,VT,21,motorcycle
-1.0,-1.0,1.0,1.0,2.0,TV,22,motorcycle
-1.0,2.0,1.0,-2.0,3.1622776601683795,VT,22,motorcycle
-3.0,3.0,1.0,-1.0,4.47213595499958,TV,23,motorcycle
3.0,-1.0,-1.0,-1.0,3.4641016151377544,VT,23,motorcycle
-1.0,1.0,0.0,0.0,1.4142135623730951,TV,24,motorcycle
-2.0,2.0,-2.0,2.0,4.0,VT,24,motorcycle
-1.0,1.0,1.0,-1.0,2.0,TV,25,motorcycle
2.0,-1.0,-1.0,0.0,2.449489742783178,VT,25,motorcycle
-3.0,1.0,2.0,0.0,3.7416573867739413,TV,26,motorcycle
1.0,-2.0,1.0,0.0,2.449489742783178,VT,26,motorcycle
-2.0,-1.0,2.0,1.0,3.1622776601683795,TV,27,motorcycle
0.0,0.0,-3.0,3.0,4.242640687119285,VT,27,motorcycle
1.0,-1.0,0.0,0.0,1.4142135623730951,TV,28,motorcycle
-1.0,-1.0,2.0,0.0,2.449489742783178,VT,28,motorcycle
2.0,-3.0,2.0,-1.0,4.242640687119285,TV,29,motorcycle
-1.0,1.0,1.0,-1.0,2.0,VT,29,motorcycle
-2.0,1.0,-1.0,2.0,3.1622776601683795,TV,30,motorcycle
1.0,1.0,-2.0,0.0,2.449489742783178,VT,30,motorcycle
-1.0,-1.0,0.0,2.0,2.449489742783178,TV,31,motorcycle
0.0,1.0,-3.0,2.0,3.7416573867739413,VT,31,motorcycle
0.0,-1.0,-1.0,2.0,2.449489742783178,TV,32,motorcycle
-1.0,1.0,0.0,0.0,1.4142135623730951,VT,32,motorcycle
1.0,0.0,-2.0,1.0,2.449489742783178,TV,33,motorcycle
-1.0,0.0,0.0,1.0,1.4142135623730951,VT,33,motorcycle
-1.0,0.0,0.0,1.0,1.4142135623730951,TV,34,motorcycle
1.0,1.0,1.0,-3.0,3.4641016151377544,VT,34,motorcycle
-4.0,2.0,1.0,1.0,4.69041575982343,TV,35,motorcycle
4.0,0.0,-3.0,-1.0,5.0990195135927845,VT,35,motorcycle
1.0,-2.0,-1.0,2.0,3.1622776601683795,TV,36,motorcycle
-1.0,1.0,-1.0,1.0,2.0,VT,36,motorcycle
-2.0,2.0,0.0,0.0,2.8284271247461903,TV,37,motorcycle
3.0,-3.0,-1.0,1.0,4.47213595499958,VT,37,motorcycle
-1.0,0.0,1.0,0.0,1.4142135623730951,TV,38,motorcycle
1.0,-1.0,1.0,-1.0,2.0,VT,38,motorcycle
0.0,-2.0,2.0,0.0,2.8284271247461903,TV,39,motorcycle
3.0,-1.0,-1.0,-1.0,3.4641016151377544,VT,39,motorcycle
-1.0,-1.0,3.0,-1.0,3.4641016151377544,TV,40,motorcycle
-2.0,-2.0,4.0,0.0,4.898979485566356,VT,40,motorcycle
0.0,0.0,0.0,0.0,0.0,TV,41,motorcycle
-1.0,1.0,0.0,0.0,1.4142135623730951,VT,41,motorcycle
0.0,-1.0,2.0,-1.0,2.449489742783178,TV,42,motorcycle
-2.0,1.0,1.0,0.0,2.449489742783178,VT,42,motorcycle
-1.0,1.0,-1.0,1.0,2.0,TV,43,motorcycle
-1.0,0.0,2.0,-1.0,2.449489742783178,VT,43,motorcycle
3.0,0.0,-2.0,-1.0,3.7416573867739413,TV,44,motorcycle
-1.0,0.0,2.0,-1.0,2.449489742783178,VT,44,motorcycle
-1.0,0.0,-1.0,2.0,2.449489742783178,TV,45,motorcycle
-1.0,2.0,1.0,-2.0,3.1622776601683795,VT,45,motorcycle
-1.0,0.0,1.0,0.0,1.4142135623730951,TV,46,motorcycle
-2.0,0.0,0.0,2.0,2.8284271247461903,VT,46,motorcycle
0.0,2.0,-1.0,-1.0,2.449489742783178,TV,47,motorcycle
-1.0,0.0,1.0,0.0,1.4142135623730951,VT,47,motorcycle
1.0,0.0,-2.0,1.0,2.449489742783178,TV,0,coffee_rocket
0.0,-2.0,3.0,-1.0,3.7416573867739413,VT,0,coffee_rocket
0.0,1.0,-3.0,2.0,3.7416573867739413,TV,0,coffee_rocket
2.0,-3.0,1.0,0.0,3.7416573867739413,VT,0,coffee_rocket
-1.0,0.0,3.0,-2.0,3.7416573867739413,TV,1,coffee_rocket
-2.0,1.0,2.0,-1.0,3.1622776601683795,VT,1,coffee_rocket
1.0,0.0,1.0,-2.0,2.449489742783178,TV,1,coffee_rocket
-1.0,0.0,1.0,0.0,1.4142135623730951,VT,1,coffee_rocket
-1.0,1.0,0.0,0.0,1.4142135623730951,TV,2,coffee_rocket
1.0,-1.0,0.0,0.0,1.4142135623730951,VT,2,coffee_rocket
3.0,0.0,-2.0,-1.0,3.7416573867739413,TV,2,coffee_rocket
0.0,-1.0,-1.0,2.0,2.449489742783178,VT,2,coffee_rocket
0.0,2.0,-2.0,0.0,2.8284271247461903,TV,3,coffee_rocket
-1.0,-2.0,2.0,1.0,3.1622776601683795,VT,3,coffee_rocket
0.0,3.0,-1.0,-2.0,3.7416573867739413,TV,3,coffee_rocket
-1.0,2.0,-1.0,0.0,2.449489742783178,VT,3,coffee_rocket
1.0,0.0,-1.0,0.0,1.4142135623730951,TV,4,coffee_rocket
-1.0,-3.0,0.0,4.0,5.0990195135927845,VT,4,coffee_rocket
0.0,-1.0,1.0,0.0,1.4142135623730951,TV,4,coffee_rocket
0.0,1.0,-2.0,1.0,2.449489742783178,VT,4,coffee_rocket
1.0,0.0,-1.0,0.0,1.4142135623730951,TV,5,coffee_rocket
0.0,-3.0,2.0,1.0,3.7416573867739413,VT,5,coffee_rocket
0.0,0.0,-1.0,1.0,1.4142135623730951,TV,5,coffee_rocket
0.0,1.0,1.0,-2.0,2.449489742783178,VT,5,coffee_rocket
3.0,0.0,-2.0,-1.0,3.7416573867739413,TV,6,coffee_rocket
-2.0,0.0,1.0,1.0,2.449489742783178,VT,6,coffee_rocket
1.0,0.0,-2.0,1.0,2.449489742783178,TV,6,coffee_rocket
0.0,2.0,-2.0,0.0,2.8284271247461903,VT,6,coffee_rocket
-1.0,-2.0,2.0,1.0,3.1622776601683795,TV,7,coffee_rocket
1.0,2.0,-1.0,-2.0,3.1622776601683795,VT,7,coffee_rocket
0.0,-1.0,0.0,1.0,1.4142135623730951,TV,7,coffee_rocket
0.0,0.0,-1.0,1.0,1.4142135623730951,VT,7,coffee_rocket
1.0,-3.0,1.0,1.0,3.4641016151377544,TV,8,coffee_rocket
1.0,1.0,-2.0,0.0,2.449489742783178,VT,8,coffee_rocket
3.0,0.0,-3.0,0.0,4.242640687119285,TV,8,coffee_rocket
0.0,0.0,0.0,0.0,0.0,VT,8,coffee_rocket
2.0,-1.0,0.0,-1.0,2.449489742783178,TV,9,coffee_rocket
-1.0,1.0,-1.0,1.0,2.0,VT,9,coffee_rocket
3.0,-2.0,-1.0,0.0,3.7416573867739413,TV,9,coffee_rocket
0.0,0.0,1.0,-1.0,1.4142135623730951,VT,9,coffee_rocket
-1.0,0.0,2.0,-1.0,2.449489742783178,TV,10,coffee_rocket
0.0,4.0,-1.0,-3.0,5.0990195135927845,VT,10,coffee_rocket
-1.0,0.0,0.0,1.0,1.4142135623730951,TV,10,coffee_rocket
-2.0,1.0,3.0,-2.0,4.242640687119285,VT,10,coffee_rocket
-3.0,0.0,4.0,-1.0,5.0990195135927845,TV,11,coffee_rocket
3.0,1.0,-1.0,-3.0,4.47213595499958,VT,11,coffee_rocket
-4.0,0.0,4.0,0.0,5.656854249492381,TV,11,coffee_rocket
5.0,-2.0,-2.0,-1.0,5.830951894845301,VT,11,coffee_rocket
-1.0,1.0,0.0,0.0,1.4142135623730951,TV,12,coffee_rocket
-2.0,0.0,2.0,0.0,2.8284271247461903,VT,12,coffee_rocket
-1.0,0.0,1.0,0.0,1.4142135623730951,TV,12,coffee_rocket
0.0,0.0,-1.0,1.0,1.4142135623730951,VT,12,coffee_rocket
-1.0,2.0,0.0,-1.0,2.449489742783178,TV,13,coffee_rocket
2.0,0.0,-2.0,0.0,2.8284271247461903,VT,13,coffee_rocket
0.0,1.0,0.0,-1.0,1.4142135623730951,TV,13,coffee_rocket
2.0,-1.0,-2.0,1.0,3.1622776601683795,VT,13,coffee_rocket
-2.0,2.0,0.0,0.0,2.8284271247461903,TV,14,coffee_rocket
1.0,2.0,-1.0,-2.0,3.1622776601683795,VT,14,coffee_rocket
-2.0,3.0,0.0,-1.0,3.7416573867739413,TV,14,coffee_rocket
1.0,2.0,-1.0,-2.0,3.1622776601683795,VT,14,coffee_rocket
-2.0,2.0,-1.0,1.0,3.1622776601683795,TV,15,coffee_rocket
2.0,-1.0,0.0,-1.0,2.449489742783178,VT,15,coffee_rocket
-1.0,1.0,-2.0,2.0,3.1622776601683795,TV,15,coffee_rocket
0.0,-1.0,2.0,-1.0,2.449489742783178,VT,15,coffee_rocket
2.0,0.0,-1.0,-1.0,2.449489742783178,TV,16,coffee_rocket
-3.0,-1.0,3.0,1.0,4.47213595499958,VT,16,coffee_rocket
2.0,1.0,-3.0,0.0,3.7416573867739413,TV,16,coffee_rocket
-4.0,0.0,3.0,1.0,5.0990195135927845,VT,16,coffee_rocket
-1.0,-2.0,1.0,2.0,3.1622776601683795,TV,17,coffee_rocket
1.0,3.0,-1.0,-3.0,4.47213595499958,VT,17,coffee_rocket
0.0,-3.0,2.0,1.0,3.7416573867739413,TV,17,coffee_rocket
2.0,2.0,-3.0,-1.0,4.242640687119285,VT,17,coffee_rocket
2.0,1.0,-3.0,0.0,3.7416573867739413,TV,18,coffee_rocket
-1.0,2.0,2.0,-3.0,4.242640687119285,VT,18,coffee_rocket
-1.0,0.0,-1.0,2.0,2.449489742783178,TV,18,coffee_rocket
-1.0,3.0,-1.0,-1.0,3.4641016151377544,VT,18,coffee_rocket
-1.0,-1.0,1.0,1.0,2.0,TV,19,coffee_rocket
1.0,1.0,-1.0,-1.0,2.0,VT,19,coffee_rocket
-2.0,-1.0,1.0,2.0,3.1622776601683795,TV,19,coffee_rocket
0.0,1.0,-2.0,1.0,2.449489742783178,VT,19,coffee_rocket
2.0,-3.0,1.0,0.0,3.7416573867739413,TV,20,coffee_rocket
0.0,1.0,-1.0,0.0,1.4142135623730951,VT,20,coffee_rocket
2.0,-1.0,0.0,-1.0,2.449489742783178,TV,20,coffee_rocket
-3.0,0.0,2.0,1.0,3.7416573867739413,VT,20,coffee_rocket
1.0,1.0,0.0,-2.0,2.449489742783178,TV,21,coffee_rocket
-1.0,0.0,0.0,1.0,1.4142135623730951,VT,21,coffee_rocket
2.0,-1.0,5.0,-6.0,8.12403840463596,TV,21,coffee_rocket
-1.0,-2.0,0.0,3.0,3.7416573867739413,VT,21,coffee_rocket
-2.0,-1.0,1.0,2.0,3.1622776601683795,TV,22,coffee_rocket
-2.0,3.0,1.0,-2.0,4.242640687119285,VT,22,coffee_rocket
-2.0,0.0,0.0,2.0,2.8284271247461903,TV,22,coffee_rocket
0.0,0.0,2.0,-2.0,2.8284271247461903,VT,22,coffee_rocket
-3.0,3.0,1.0,-1.0,4.47213595499958,TV,23,coffee_rocket
4.0,-2.0,0.0,-2.0,4.898979485566356,VT,23,coffee_rocket
-2.0,3.0,1.0,-2.0,4.242640687119285,TV,23,coffee_rocket
3.0,-2.0,0.0,-1.0,3.7416573867739413,VT,23,coffee_rocket
-1.0,0.0,0.0,1.0,1.4142135623730951,TV,24,coffee_rocket
0.0,2.0,-1.0,-1.0,2.449489742783178,VT,24,coffee_rocket
-2.0,0.0,0.0,2.0,2.8284271247461903,TV,24,coffee_rocket
-2.0,1.0,1.0,0.0,2.449489742783178,VT,24,coffee_rocket
-2.0,1.0,2.0,-1.0,3.1622776601683795,TV,25,coffee_rocket
2.0,-1.0,-1.0,0.0,2.449489742783178,VT,25,coffee_rocket
-1.0,0.0,3.0,-2.0,3.7416573867739413,TV,25,coffee_rocket
2.0,0.0,-3.0,1.0,3.7416573867739413,VT,25,coffee_rocket
-3.0,1.0,2.0,0.0,3.7416573867739413,TV,26,coffee_rocket
1.0,-2.0,2.0,-1.0,3.1622776601683795,VT,26,coffee_rocket
0.0,0.0,1.0,-1.0,1.4142135623730951,TV,26,coffee_rocket
1.0,-1.0,0.0,0.0,1.4142135623730951,VT,26,coffee_rocket
-2.0,-2.0,2.0,2.0,4.0,TV,27,coffee_rocket
1.0,-2.0,-1.0,2.0,3.1622776601683795,VT,27,coffee_rocket
0.0,-1.0,1.0,0.0,1.4142135623730951,TV,27,coffee_rocket
0.0,1.0,0.0,-1.0,1.4142135623730951,VT,27,coffee_rocket
0.0,-1.0,1.0,0.0,1.4142135623730951,TV,28,coffee_rocket
-3.0,0.0,3.0,0.0,4.242640687119285,VT,28,coffee_rocket
1.0,0.0,0.0,-1.0,1.4142135623730951,TV,28,coffee_rocket
-3.0,1.0,2.0,0.0,3.7416573867739413,VT,28,coffee_rocket
2.0,-3.0,3.0,-2.0,5.0990195135927845,TV,29,coffee_rocket
0.0,1.0,0.0,-1.0,1.4142135623730951,VT,29,coffee_rocket
1.0,-2.0,2.0,-1.0,3.1622776601683795,TV,29,coffee_rocket
2.0,2.0,-2.0,-2.0,4.0,VT,29,coffee_rocket
-2.0,1.0,-1.0,2.0,3.1622776601683795,TV,30,coffee_rocket
1.0,2.0,0.0,-3.0,3.7416573867739413,VT,30,coffee_rocket
-3.0,1.0,-1.0,3.0,4.47213595499958,TV,30,coffee_rocket
2.0,2.0,-2.0,-2.0,4.0,VT,30,coffee_rocket
-1.0,-3.0,1.0,3.0,4.47213595499958,TV,31,coffee_rocket
1.0,0.0,-3.0,2.0,3.7416573867739413,VT,31,coffee_rocket
-1.0,-1.0,-1.0,3.0,3.4641016151377544,TV,31,coffee_rocket
0.0,-1.0,0.0,1.0,1.4142135623730951,VT,31,coffee_rocket
0.0,-1.0,-1.0,2.0,2.449489742783178,TV,32,coffee_rocket
0.0,-1.0,0.0,1.0,1.4142135623730951,VT,32,coffee_rocket
0.0,-1.0,0.0,1.0,1.4142135623730951,TV,32,coffee_rocket
-5.0,3.0,0.0,2.0,6.164414002968976,VT,32,coffee_rocket
1.0,1.0,-2.0,0.0,2.449489742783178,TV,33,coffee_rocket
-1.0,1.0,-1.0,1.0,2.0,VT,33,coffee_rocket
2.0,1.0,-2.0,-1.0,3.1622776601683795,TV,33,coffee_rocket
-1.0,-1.0,-1.0,3.0,3.4641016151377544,VT,33,coffee_rocket
-1.0,0.0,0.0,1.0,1.4142135623730951,TV,34,coffee_rocket
1.0,1.0,1.0,-3.0,3.4641016151377544,VT,34,coffee_rocket
0.0,0.0,-1.0,1.0,1.4142135623730951,TV,34,coffee_rocket
0.0,-1.0,3.0,-2.0,3.7416573867739413,VT,34,coffee_rocket
-3.0,2.0,1.0,0.0,3.7416573867739413,TV,35,coffee_rocket
4.0,1.0,-3.0,-2.0,5.477225575051661,VT,35,coffee_rocket
-2.0,1.0,1.0,0.0,2.449489742783178,TV,35,coffee_rocket
5.0,-3.0,0.0,-2.0,6.164414002968976,VT,35,coffee_rocket
1.0,-2.0,0.0,1.0,2.449489742783178,TV,36,coffee_rocket
-2.0,2.0,-1.0,1.0,3.1622776601683795,VT,36,coffee_rocket
-1.0,0.0,0.0,1.0,1.4142135623730951,TV,36,coffee_rocket
-1.0,-1.0,2.0,0.0,2.449489742783178,VT,36,coffee_rocket
-2.0,2.0,0.0,0.0,2.8284271247461903,TV,37,coffee_rocket
2.0,-2.0,-1.0,1.0,3.1622776601683795,VT,37,coffee_rocket
-1.0,3.0,-1.0,-1.0,3.4641016151377544,TV,37,coffee_rocket
2.0,-1.0,-1.0,0.0,2.449489742783178,VT,37,coffee_rocket
-1.0,0.0,0.0,1.0,1.4142135623730951,TV,38,coffee_rocket
2.0,-1.0,0.0,-1.0,2.449489742783178,VT,38,coffee_rocket
0.0,1.0,-1.0,0.0,1.4142135623730951,TV,38,coffee_rocket
1.0,-3.0,0.0,2.0,3.7416573867739413,VT,38,coffee_rocket
1.0,-3.0,2.0,0.0,3.7416573867739413,TV,39,coffee_rocket
3.0,-1.0,-1.0,-1.0,3.4641016151377544,VT,39,coffee_rocket
0.0,-2.0,1.0,1.0,2.449489742783178,TV,39,coffee_rocket
0.0,0.0,-1.0,1.0,1.4142135623730951,VT,39,coffee_rocket
-1.0,0.0,2.0,-1.0,2.449489742783178,TV,40,coffee_rocket
-2.0,-1.0,3.0,0.0,3.7416573867739413,VT,40,coffee_rocket
0.0,1.0,-1.0,0.0,1.4142135623730951,TV,40,coffee_rocket
-3.0,0.0,2.0,1.0,3.7416573867739413,VT,40,coffee_rocket
2.0,0.0,-2.0,0.0,2.8284271247461903,TV,41,coffee_rocket
-1.0,1.0,0.0,0.0,1.4142135623730951,VT,41,coffee_rocket
1.0,3.0,-4.0,0.0,5.0990195135927845,TV,41,coffee_rocket
0.0,3.0,0.0,-3.0,4.242640687119285,VT,41,coffee_rocket
0.0,-1.0,2.0,-1.0,2.449489742783178,TV,42,coffee_rocket
-3.0,2.0,1.0,0.0,3.7416573867739413,VT,42,coffee_rocket
2.0,-4.0,3.0,-1.0,5.477225575051661,TV,42,coffee_rocket
0.0,2.0,-1.0,-1.0,2.449489742783178,VT,42,coffee_rocket
0.0,1.0,-1.0,0.0,1.4142135623730951,TV,43,coffee_rocket
-1.0,0.0,3.0,-2.0,3.7416573867739413,VT,43,coffee_rocket
0.0,0.0,0.0,0.0,0.0,TV,43,coffee_rocket
1.0,0.0,0.0,-1.0,1.4142135623730951,VT,43,coffee_rocket
2.0,1.0,-2.0,-1.0,3.1622776601683795,TV,44,coffee_rocket
-2.0,-1.0,3.0,0.0,3.7416573867739413,VT,44,coffee_rocket
1.0,1.0,-2.0,0.0,2.449489742783178,TV,44,coffee_rocket
0.0,-3.0,1.0,2.0,3.7416573867739413,VT,44,coffee_rocket
-1.0,0.0,0.0,1.0,1.4142135623730951,TV,45,coffee_rocket
0.0,1.0,0.0,-1.0,1.4142135623730951,VT,45,coffee_rocket
0.0,-2.0,2.0,0.0,2.8284271247461903,TV,45,coffee_rocket
-2.0,-1.0,3.0,0.0,3.7416573867739413,VT,45,coffee_rocket
-1.0,0.0,2.0,-1.0,2.449489742783178,TV,46,coffee_rocket
-3.0,1.0,-1.0,3.0,4.47213595499958,VT,46,coffee_rocket
0.0,1.0,0.0,-1.0,1.4142135623730951,TV,46,coffee_rocket
-1.0,0.0,0.0,1.0,1.4142135623730951,VT,46,coffee_rocket
0.0,2.0,-1.0,-1.0,2.449489742783178,TV,47,coffee_rocket
-2.0,0.0,2.0,0.0,2.8284271247461903,VT,47,coffee_rocket
1.0,1.0,0.0,-2.0,2.449489742783178,TV,47,coffee_rocket
1.0,-2.0,0.0,1.0,2.449489742783178,VT,47,coffee_rocket
0.0,-1.0,0.0,1.0,1.4142135623730951,TV,0,bit_allocate
1.0,-1.0,2.0,-2.0,3.1622776601683795,VT,0,bit_allocate
-1.0,1.0,1.0,-1.0,2.0,TV,1,bit_allocate
-1.0,2.0,-2.0,1.0,3.1622776601683795,VT,1,bit_allocate
-2.0,1.0,1.0,0.0,2.449489742783178,TV,2,bit_allocate
1.0,-2.0,-2.0,3.0,4.242640687119285,VT,2,bit_allocate
0.0,4.0,-4.0,0.0,5.656854249492381,TV,3,bit_allocate
-1.0,-3.0,3.0,1.0,4.47213595499958,VT,3,bit_allocate
0.0,1.0,0.0,-1.0,1.4142135623730951,TV,4,bit_allocate
-1.0,-1.0,0.0,2.0,2.449489742783178,VT,4,bit_allocate
1.0,-1.0,0.0,0.0,1.4142135623730951,TV,5,bit_allocate
0.0,-2.0,2.0,0.0,2.8284271247461903,VT,5,bit_allocate
2.0,3.0,-2.0,-3.0,5.0990195135927845,TV,6,bit_allocate
-2.0,1.0,1.0,0.0,2.449489742783178,VT,6,bit_allocate
0.0,-2.0,1.0,1.0,2.449489742783178,TV,7,bit_allocate
-1.0,2.0,-1.0,0.0,2.449489742783178,VT,7,bit_allocate
1.0,-2.0,0.0,1.0,2.449489742783178,TV,8,bit_allocate
-1.0,1.0,1.0,-1.0,2.0,VT,8,bit_allocate
3.0,-2.0,-1.0,0.0,3.7416573867739413,TV,9,bit_allocate
0.0,-2.0,2.0,0.0,2.8284271247461903,VT,9,bit_allocate
-1.0,0.0,1.0,0.0,1.4142135623730951,TV,10,bit_allocate
0.0,3.0,1.0,-4.0,5.0990195135927845,VT,10,bit_allocate
-3.0,0.0,3.0,0.0,4.242640687119285,TV,11,bit_allocate
3.0,1.0,-4.0,0.0,5.0990195135927845,VT,11,bit_allocate
0.0,1.0,-1.0,0.0,1.4142135623730951,TV,12,bit_allocate
0.0,1.0,-2.0,1.0,2.449489742783178,VT,12,bit_allocate
-1.0,2.0,0.0,-1.0,2.449489742783178,TV,13,bit_allocate
4.0,-1.0,-3.0,0.0,5.0990195135927845,VT,13,bit_allocate
0.0,2.0,0.0,-2.0,2.8284271247461903,TV,14,bit_allocate
0.0,1.0,1.0,-2.0,2.449489742783178,VT,14,bit_allocate
-2.0,0.0,1.0,1.0,2.449489742783178,TV,15,bit_allocate
0.0,1.0,-1.0,0.0,1.4142135623730951,VT,15,bit_allocate
0.0,1.0,0.0,-1.0,1.4142135623730951,TV,16,bit_allocate
-3.0,1.0,1.0,1.0,3.4641016151377544,VT,16,bit_allocate
-1.0,-4.0,1.0,4.0,5.830951894845301,TV,17,bit_allocate
-2.0,3.0,-1.0,0.0,3.7416573867739413,VT,17,bit_allocate
2.0,0.0,-2.0,0.0,2.8284271247461903,TV,18,bit_allocate
1.0,-1.0,1.0,-1.0,2.0,VT,18,bit_allocate
2.0,-2.0,0.0,0.0,2.8284271247461903,TV,19,bit_allocate
1.0,2.0,-4.0,1.0,4.69041575982343,VT,19,bit_allocate
1.0,-2.0,1.0,0.0,2.449489742783178,TV,20,bit_allocate
-3.0,2.0,2.0,-1.0,4.242640687119285,VT,20,bit_allocate
1.0,0.0,-1.0,0.0,1.4142135623730951,TV,21,bit_allocate
0.0,-4.0,0.0,4.0,5.656854249492381,VT,21,bit_allocate
-1.0,-1.0,0.0,2.0,2.449489742783178,TV,22,bit_allocate
-1.0,2.0,1.0,-2.0,3.1622776601683795,VT,22,bit_allocate
-3.0,2.0,1.0,0.0,3.7416573867739413,TV,23,bit_allocate
2.0,0.0,0.0,-2.0,2.8284271247461903,VT,23,bit_allocate
0.0,2.0,-1.0,-1.0,2.449489742783178,TV,24,bit_allocate
0.0,-1.0,-2.0,3.0,3.7416573867739413,VT,24,bit_allocate
1.0,0.0,0.0,-1.0,1.4142135623730951,TV,25,bit_allocate
3.0,0.0,-3.0,0.0,4.242640687119285,VT,25,bit_allocate
