boundary_type,dest_jsd,expert_distance,layer,offset,request_id
TV,0.10060252965230074,0.5454545454545454,17,8,cat
TV,0.07157793923291605,0.9333333333333333,17,9,cat
TV,0.11614315937023174,0.6666666666666667,17,10,cat
TV,0.139097655573916,0.8571428571428572,17,11,cat
TV,0.40563906222956636,0.9333333333333333,17,12,cat
TV,0.40563906222956636,0.9333333333333333,17,13,cat
TV,0.23345859334434962,0.7692307692307692,17,14,cat
TV,0.05342206076708393,0.8571428571428572,17,15,cat
TV,0.05342206076708393,0.6666666666666667,17,16,cat
VT,0.061278124459132804,0.9333333333333333,17,-16,cat
VT,0.32157793923291605,1.0,17,-15,cat
VT,0.19396269048501494,0.6666666666666667,17,-14,cat
VT,0.015540629717931,0.8571428571428572,17,-13,cat
VT,0.02439747034769925,0.9333333333333333,17,-12,cat
VT,0.14678222159979815,0.8571428571428572,17,-11,cat
VT,0.07781953111478321,0.8571428571428572,17,-10,cat
VT,0.05503653257726565,0.7692307692307692,17,-9,cat
VT,0.2780238134816653,0.9333333333333333,17,-8,cat
VT,0.014097655573916075,0.8571428571428572,17,-7,cat
VT,0.317519716341,0.8571428571428572,17,-6,cat
VT,0.2473847512520989,0.8571428571428572,17,-5,cat
VT,0.14939747034769926,0.7692307692307692,17,-4,cat
VT,0.204434002924965,0.9333333333333333,17,-3,cat
VT,0.14939747034769923,0.7692307692307692,17,-2,cat
VT,0.39678222159979815,0.8571428571428572,17,-1,cat
VT,0.35221700146248247,1.0,17,0,cat
VT,0.16755334881353137,0.6666666666666667,17,1,cat
VT,0.07781953111478321,0.8571428571428572,17,2,cat
VT,0.14939747034769923,0.6666666666666667,17,3,cat
VT,0.17842206076708395,0.8571428571428572,17,4,cat
VT,0.2971804688852168,0.8571428571428572,17,5,cat
VT,0.19396269048501497,0.6666666666666667,17,6,cat
VT,0.31896269048501497,0.7692307692307692,17,7,cat
VT,0.15563906222956642,0.8571428571428572,17,8,cat
VT,0.030639062229566402,0.7692307692307692,17,9,cat
VT,0.19396269048501494,0.7692307692307692,17,10,cat
VT,0.14939747034769923,0.7692307692307692,17,11,cat
VT,0.07781953111478321,0.6666666666666667,17,12,cat
VT,0.0933601608327142,0.9333333333333333,17,13,cat
VT,0.11875840811813285,1.0,17,14,cat
VT,0.08973381769874814,0.5454545454545454,17,15,cat
TV,0.02439747034769925,0.9333333333333333,18,-3,cat
TV,0.33406112299665036,1.0,18,-2,cat
TV,0.14533924745578325,0.6666666666666667,18,-1,cat
TV,0.0778195311147832,0.7692307692307692,18,0,cat
TV,0.0487949406953985,0.6666666666666667,18,1,cat
TV,0.0,0.6666666666666667,18,2,cat
TV,0.030639062229566402,0.7692307692307692,18,3,cat
TV,0.030639062229566402,0.5454545454545454,18,4,cat
TV,0.021782221599798153,0.5454545454545454,18,5,cat
TV,0.052421283829364555,0.6666666666666667,18,6,cat
TV,0.06896269048501495,0.8571428571428572,18,7,cat
TV,0.02439747034769925,0.4,18,8,cat
TV,0.2397001852262168,0.7692307692307692,18,9,cat
TV,0.20281953111478318,0.4,18,10,cat
TV,0.21936093777043358,0.8571428571428572,18,11,cat
TV,0.24375840811813282,0.8571428571428572,18,12,cat
TV,0.18003653257726565,0.8571428571428572,18,13,cat
TV,0.07781953111478321,0.6666666666666667,18,14,cat
TV,0.030639062229566402,0.6666666666666667,18,15,cat
TV,0.030639062229566402,0.4,18,16,cat
VT,0.05503653257726565,0.6666666666666667,18,-16,cat
VT,0.061278124459132804,0.8571428571428572,18,-15,cat
VT,0.02439747034769925,0.7692307692307692,18,-14,cat
VT,0.19396269048501497,0.8571428571428572,18,-13,cat
VT,0.07157793923291605,1.0,18,-12,cat
VT,0.1328560636920489,0.9333333333333333,18,-11,cat
VT,0.030639062229566402,0.7692307692307692,18,-10,cat
VT,0.015540629717931,0.6666666666666667,18,-9,cat
VT,0.1431558784658321,0.7692307692307692,18,-8,cat
VT,0.1431558784658321,0.7692307692307692,18,-7,cat
VT,0.22460175271458133,0.8571428571428572,18,-6,cat
VT,0.2743974703476993,0.9333333333333333,18,-5,cat
VT,0.2334585933443496,0.7692307692307692,18,-4,cat
VT,0.139097655573916,0.9333333333333333,18,-3,cat
VT,0.05503653257726565,0.7692307692307692,18,-2,cat
VT,0.1695652201373157,1.0,18,-1,cat
VT,0.5243974703476992,0.9333333333333333,18,0,cat
VT,0.0,0.6666666666666667,18,1,cat
VT,0.06996346742273432,0.6666666666666667,18,2,cat
VT,0.2246017527145814,0.8571428571428572,18,3,cat
VT,0.17117969194749744,0.6666666666666667,18,4,cat
VT,0.052421283829364555,0.6666666666666667,18,5,cat
VT,0.0,0.5454545454545454,18,6,cat
VT,0.22460175271458135,0.7692307692307692,18,7,cat
VT,0.06896269048501495,0.4,18,8,cat
VT,0.06896269048501495,0.8571428571428572,18,9,cat
VT,0.125,0.6666666666666667,18,10,cat
VT,0.1084585933443496,0.8571428571428572,18,11,cat
VT,0.09436093777043358,0.6666666666666667,18,12,cat
VT,0.10221700146248244,1.0,18,13,cat
VT,0.10221700146248244,0.9333333333333333,18,14,cat
VT,0.07157793923291605,0.5454545454545454,18,15,cat
TV,0.1721804688852168,0.8571428571428572,19,-3,cat
TV,0.19033634735104887,0.8571428571428572,19,-2,cat
TV,0.018155878465832095,0.5454545454545454,19,-1,cat
TV,0.11875840811813282,1.0,19,0,cat
TV,0.06533634735104889,0.6666666666666667,19,1,cat
TV,0.02439747034769925,0.6666666666666667,19,2,cat
TV,0.0778195311147832,0.6666666666666667,19,3,cat
TV,0.1084585933443496,0.7692307692307692,19,4,cat
TV,0.18003653257726565,0.7692307692307692,19,5,cat
TV,0.061278124459132804,0.8571428571428572,19,6,cat
TV,0.15563906222956642,0.8571428571428572,19,7,cat
TV,0.0487949406953985,0.5454545454545454,19,8,cat
TV,0.08973381769874814,0.8571428571428572,19,9,cat
TV,0.02439747034769925,0.6666666666666667,19,10,cat
TV,0.02439747034769925,0.6666666666666667,19,11,cat
TV,0.08973381769874815,0.8571428571428572,19,12,cat
TV,0.1431558784658321,0.6666666666666667,19,13,cat
TV,0.061278124459132804,0.6666666666666667,19,14,cat
TV,0.19657793923291605,0.8571428571428572,19,15,cat
TV,0.19657793923291608,0.7692307692307692,19,16,cat
VT,0.2806390622295664,0.8571428571428572,19,-16,cat
VT,0.22721700146248247,1.0,19,-15,cat
VT,0.02439747034769925,0.9333333333333333,19,-14,cat
VT,0.061278124459132804,1.0,19,-13,cat
VT,0.20443400292496494,1.0,19,-12,cat
VT,0.12661447181018173,1.0,19,-11,cat
VT,0.14939747034769926,0.9333333333333333,19,-10,cat
VT,0.11614315937023174,0.8571428571428572,19,-9,cat
VT,0.1431558784658321,1.0,19,-8,cat
VT,0.18003653257726562,0.7692307692307692,19,-7,cat
VT,0.021782221599798153,0.8571428571428572,19,-6,cat
VT,0.14939747034769923,0.6666666666666667,19,-5,cat
VT,0.0778195311147832,0.9333333333333333,19,-4,cat
VT,0.24375840811813285,0.9333333333333333,19,-3,cat
VT,0.0,0.6666666666666667,19,-2,cat
VT,0.1431558784658321,1.0,19,-1,cat
VT,0.061278124459132804,1.0,19,0,cat
VT,0.021782221599798153,0.6666666666666667,19,1,cat
VT,0.018155878465832095,0.6666666666666667,19,2,cat
VT,0.07157793923291604,0.6666666666666667,19,3,cat
VT,0.0,0.4,19,4,cat
VT,0.030639062229566402,0.4,19,5,cat
VT,0.0487949406953985,0.4,19,6,cat
VT,0.06533634735104889,0.4,19,7,cat
VT,0.06896269048501495,0.4,19,8,cat
VT,0.19396269048501494,0.6666666666666667,19,9,cat
VT,0.0,0.7692307692307692,19,10,cat
VT,0.0778195311147832,0.7692307692307692,19,11,cat
VT,0.05503653257726565,0.6666666666666667,19,12,cat
VT,0.030639062229566402,0.9333333333333333,19,13,cat
VT,0.0487949406953985,0.9333333333333333,19,14,cat
VT,0.06533634735104889,0.4,19,15,cat
TV,0.09436093777043358,1.0,20,-3,cat
TV,0.0778195311147832,0.9333333333333333,20,-2,cat
TV,0.0,0.6666666666666667,20,-1,cat
TV,0.018155878465832095,0.9333333333333333,20,0,cat
TV,0.0,0.2222222222222222,20,1,cat
TV,0.02439747034769925,0.7692307692307692,20,2,cat
TV,0.02439747034769925,0.7692307692307692,20,3,cat
TV,0.05503653257726565,0.6666666666666667,20,4,cat
TV,0.1431558784658321,0.6666666666666667,20,5,cat
TV,0.16755334881353137,0.6666666666666667,20,6,cat
TV,0.22097540958061532,0.8571428571428572,20,7,cat
TV,0.06896269048501495,0.5454545454545454,20,8,cat
TV,0.18003653257726565,0.8571428571428572,20,9,cat
TV,0.02439747034769925,0.5454545454545454,20,10,cat
TV,0.0487949406953985,0.7692307692307692,20,11,cat
TV,0.0778195311147832,0.7692307692307692,20,12,cat
TV,0.07157793923291604,0.6666666666666667,20,13,cat
TV,0.05503653257726565,0.6666666666666667,20,14,cat
TV,0.021782221599798153,0.7692307692307692,20,15,cat
TV,0.2665414066556504,0.6666666666666667,20,16,cat
VT,0.10221700146248244,0.9333333333333333,20,-16,cat
VT,0.0487949406953985,1.0,20,-15,cat
VT,0.07157793923291604,0.7692307692307692,20,-14,cat
VT,0.021782221599798153,0.6666666666666667,20,-13,cat
VT,0.32157793923291605,1.0,20,-12,cat
VT,0.07781953111478321,1.0,20,-11,cat
VT,0.06896269048501494,0.8571428571428572,20,-10,cat
VT,0.0933601608327142,0.8571428571428572,20,-9,cat
VT,0.11875840811813285,1.0,20,-8,cat
VT,0.2987949406953986,0.9333333333333333,20,-7,cat
VT,0.2703392474557832,0.8571428571428572,20,-6,cat
VT,0.2780238134816653,1.0,20,-5,cat
VT,0.1903363473510489,1.0,20,-4,cat
VT,0.32157793923291605,0.9333333333333333,20,-3,cat
VT,0.18872187554086717,0.8571428571428572,20,-2,cat
VT,0.39678222159979815,0.9333333333333333,20,-1,cat
VT,0.0,1.0,20,0,cat
VT,0.018155878465832095,0.6666666666666667,20,1,cat
VT,0.22721700146248247,0.8571428571428572,20,2,cat
VT,0.18003653257726562,0.8571428571428572,20,3,cat
VT,0.15563906222956642,0.6666666666666667,20,4,cat
VT,0.22097540958061532,0.5454545454545454,20,5,cat
VT,0.030639062229566402,0.4,20,6,cat
VT,0.14678222159979815,0.5454545454545454,20,7,cat
VT,0.030639062229566402,0.4,20,8,cat
VT,0.2002042823668821,0.7692307692307692,20,9,cat
VT,0.02439747034769925,0.6666666666666667,20,10,cat
VT,0.19033634735104887,0.7692307692307692,20,11,cat
VT,0.3931558784658321,0.7692307692307692,20,12,cat
VT,0.42218046888521676,0.9333333333333333,20,13,cat
VT,0.2987949406953985,0.9333333333333333,20,14,cat
VT,0.02439747034769925,0.4,20,15,cat
TV,0.32157793923291605,0.9333333333333333,21,-3,cat
TV,0.28063906222956636,0.9333333333333333,21,-2,cat
TV,0.125,0.5454545454545454,21,-1,cat
TV,0.15563906222956642,0.9333333333333333,21,0,cat
TV,0.061278124459132804,0.5454545454545454,21,1,cat
TV,0.09815877857056643,0.8571428571428572,21,2,cat
TV,0.14778299853751753,0.8571428571428572,21,3,cat
TV,0.265540629717931,0.8571428571428572,21,4,cat
TV,0.1467822215997982,0.7692307692307692,21,5,cat
TV,0.3812415918818671,0.7692307692307692,21,6,cat
TV,0.25,0.8571428571428572,21,7,cat
TV,0.19033634735104887,0.7692307692307692,21,8,cat
TV,0.07157793923291604,1.0,21,9,cat
TV,0.19396269048501497,0.7692307692307692,21,10,cat
TV,0.2868806541114336,0.9333333333333333,21,11,cat
TV,0.09815877857056643,0.8571428571428572,21,12,cat
TV,0.3199634674227343,0.8571428571428572,21,13,cat
TV,0.11875840811813285,0.8571428571428572,21,14,cat
TV,0.02439747034769925,0.9333333333333333,21,15,cat
TV,0.021782221599798153,0.5454545454545454,21,16,cat
VT,0.06533634735104889,1.0,21,-16,cat
VT,0.08973381769874815,1.0,21,-15,cat
VT,0.015540629717931,0.4,21,-14,cat
VT,0.07781953111478321,0.6666666666666667,21,-13,cat
VT,0.17379494069539858,1.0,21,-12,cat
VT,0.1431558784658321,0.9333333333333333,21,-11,cat
VT,0.19657793923291608,1.0,21,-10,cat
VT,0.021782221599798153,0.9333333333333333,21,-9,cat
VT,0.018155878465832095,1.0,21,-8,cat
VT,0.1721804688852168,0.7692307692307692,21,-7,cat
VT,0.19396269048501497,0.7692307692307692,21,-6,cat
VT,0.061278124459132804,0.7692307692307692,21,-5,cat
VT,0.2002042823668821,0.7692307692307692,21,-4,cat
VT,0.4590611229966504,0.9333333333333333,21,-3,cat
VT,0.06996346742273432,0.8571428571428572,21,-2,cat
VT,0.06533634735104889,1.0,21,-1,cat
VT,0.23345859334434962,1.0,21,0,cat
VT,0.22460175271458133,0.7692307692307692,21,1,cat
VT,0.02439747034769925,0.7692307692307692,21,2,cat
VT,0.09436093777043358,0.8571428571428572,21,3,cat
VT,0.0,0.6666666666666667,21,4,cat
VT,0.07157793923291604,0.6666666666666667,21,5,cat
VT,0.030639062229566402,0.2222222222222222,21,6,cat
VT,0.2743974703476993,0.7692307692307692,21,7,cat
VT,0.07781953111478321,0.2222222222222222,21,8,cat
VT,0.1084585933443496,0.7692307692307692,21,9,cat
VT,0.1084585933443496,0.6666666666666667,21,10,cat
VT,0.204434002924965,0.6666666666666667,21,11,cat
VT,0.1328560636920489,0.5454545454545454,21,12,cat
VT,0.052421283829364555,0.9333333333333333,21,13,cat
VT,0.0778195311147832,0.9333333333333333,21,14,cat
VT,0.06896269048501494,0.4,21,15,cat
TV,0.19033634735104887,0.9333333333333333,22,-3,cat
TV,0.07157793923291604,1.0,22,-2,cat
TV,0.0487949406953985,0.6666666666666667,22,-1,cat
TV,0.1939626904850149,1.0,22,0,cat
TV,0.16332362825544852,0.5454545454545454,22,1,cat
TV,0.06533634735104889,0.7692307692307692,22,2,cat
TV,0.02439747034769925,0.6666666666666667,22,3,cat
TV,0.02439747034769925,0.7692307692307692,22,4,cat
TV,0.021782221599798153,0.4,22,5,cat
TV,0.07157793923291605,0.5454545454545454,22,6,cat
TV,0.140540629717931,0.6666666666666667,22,7,cat
TV,0.018155878465832095,0.5454545454545454,22,8,cat
TV,0.02439747034769925,0.8571428571428572,22,9,cat
TV,0.02439747034769925,0.4,22,10,cat
TV,0.05342206076708393,0.6666666666666667,22,11,cat
TV,0.1223847512520989,0.7692307692307692,22,12,cat
TV,0.09436093777043358,0.5454545454545454,22,13,cat
TV,0.11875840811813282,0.8571428571428572,22,14,cat
TV,0.06896269048501494,0.7692307692307692,22,15,cat
TV,0.1328560636920489,0.7692307692307692,22,16,cat
VT,0.015540629717931,0.9333333333333333,22,-16,cat
VT,0.14939747034769923,1.0,22,-15,cat
VT,0.030639062229566402,0.4,22,-14,cat
VT,0.061278124459132804,0.6666666666666667,22,-13,cat
VT,0.061278124459132804,1.0,22,-12,cat
VT,0.1328560636920489,1.0,22,-11,cat
VT,0.030639062229566402,1.0,22,-10,cat
VT,0.1493974703476993,1.0,22,-9,cat
VT,0.052421283829364555,1.0,22,-8,cat
VT,0.061278124459132804,0.8571428571428572,22,-7,cat
VT,0.061278124459132804,0.7692307692307692,22,-6,cat
VT,0.11614315937023174,0.7692307692307692,22,-5,cat
VT,0.32157793923291605,0.9333333333333333,22,-4,cat
VT,0.2167456890225325,0.8571428571428572,22,-3,cat
VT,0.14778299853751753,0.7692307692307692,22,-2,cat
VT,0.18872187554086717,0.9333333333333333,22,-1,cat
VT,0.21936093777043358,0.9333333333333333,22,0,cat
VT,0.018155878465832095,0.6666666666666667,22,1,cat
VT,0.18003653257726565,0.8571428571428572,22,2,cat
VT,0.15563906222956642,0.7692307692307692,22,3,cat
VT,0.061278124459132804,0.6666666666666667,22,4,cat
VT,0.07157793923291605,0.7692307692307692,22,5,cat
VT,0.0933601608327142,0.5454545454545454,22,6,cat
VT,0.02439747034769925,0.5454545454545454,22,7,cat
VT,0.02439747034769925,0.2222222222222222,22,8,cat
VT,0.07157793923291604,0.9333333333333333,22,9,cat
VT,0.07157793923291604,0.8571428571428572,22,10,cat
VT,0.07157793923291604,0.6666666666666667,22,11,cat
VT,0.07157793923291604,0.6666666666666667,22,12,cat
VT,0.09436093777043358,0.9333333333333333,22,13,cat
VT,0.018155878465832095,0.9333333333333333,22,14,cat
VT,0.07157793923291604,0.5454545454545454,22,15,cat
TV,0.17379494069539858,1.0,23,-3,cat
TV,0.09597540958061529,0.8571428571428572,23,-2,cat
TV,0.019423760724375586,0.4,23,-1,cat
TV,0.35060252965230077,0.8571428571428572,23,0,cat
TV,0.2681558784658321,0.6666666666666667,23,1,cat
TV,0.2397001852262168,0.7692307692307692,23,2,cat
TV,0.030639062229566402,0.7692307692307692,23,3,cat
TV,0.19396269048501497,0.7692307692307692,23,4,cat
TV,0.02439747034769925,0.6666666666666667,23,5,cat
TV,0.06533634735104889,0.6666666666666667,23,6,cat
TV,0.0778195311147832,0.8571428571428572,23,7,cat
TV,0.06896269048501494,0.6666666666666667,23,8,cat
TV,0.02439747034769925,0.9333333333333333,23,9,cat
TV,0.07157793923291604,0.4,23,10,cat
TV,0.05503653257726565,0.7692307692307692,23,11,cat
TV,0.07781953111478321,0.6666666666666667,23,12,cat
TV,0.06896269048501495,0.5454545454545454,23,13,cat
TV,0.0933601608327142,0.7692307692307692,23,14,cat
TV,0.06896269048501495,0.7692307692307692,23,15,cat
TV,0.015540629717931,0.5454545454545454,23,16,cat
VT,0.12661447181018173,1.0,23,-16,cat
VT,0.32781953111478324,0.9333333333333333,23,-15,cat
VT,0.0,0.5454545454545454,23,-14,cat
VT,0.125,0.8571428571428572,23,-13,cat
VT,0.2987949406953985,1.0,23,-12,cat
VT,0.09436093777043358,0.9333333333333333,23,-11,cat
VT,0.018155878465832095,1.0,23,-10,cat
VT,0.0,1.0,23,-9,cat
VT,0.1084585933443496,0.9333333333333333,23,-8,cat
VT,0.140540629717931,0.7692307692307692,23,-7,cat
VT,0.05503653257726565,0.7692307692307692,23,-6,cat
VT,0.061278124459132804,0.7692307692307692,23,-5,cat
VT,0.1084585933443496,0.7692307692307692,23,-4,cat
VT,0.2780238134816653,0.9333333333333333,23,-3,cat
VT,0.09815877857056643,0.7692307692307692,23,-2,cat
VT,0.1431558784658321,0.8571428571428572,23,-1,cat
VT,0.06996346742273432,0.9333333333333333,23,0,cat
VT,0.06996346742273432,0.7692307692307692,23,1,cat
VT,0.19657793923291608,0.7692307692307692,23,2,cat
VT,0.25,0.8571428571428572,23,3,cat
VT,0.02439747034769925,0.8571428571428572,23,4,cat
VT,0.11875840811813285,0.6666666666666667,23,5,cat
VT,0.06272109860314778,0.5454545454545454,23,6,cat
VT,0.012925380970029904,0.7692307692307692,23,7,cat
VT,0.06896269048501495,0.4,23,8,cat
VT,0.06896269048501494,0.9333333333333333,23,9,cat
VT,0.321577939232916,0.8571428571428572,23,10,cat
VT,0.015540629717931,0.8571428571428572,23,11,cat
VT,0.015540629717931,0.6666666666666667,23,12,cat
VT,0.3443609377704336,1.0,23,13,cat
VT,0.14939747034769926,1.0,23,14,cat
VT,0.1084585933443496,0.4,23,15,cat
TV,0.14939747034769923,0.8571428571428572,24,-3,cat
TV,0.09436093777043358,0.8571428571428572,24,-2,cat
TV,0.0,0.5454545454545454,24,-1,cat
TV,0.1084585933443496,0.9333333333333333,24,0,cat
TV,0.140540629717931,0.4,24,1,cat
TV,0.25,0.8571428571428572,24,2,cat
TV,0.12661447181018176,0.7692307692307692,24,3,cat
TV,0.14678222159979815,0.7692307692307692,24,4,cat
TV,0.018155878465832095,0.6666666666666667,24,5,cat
TV,0.06533634735104889,0.7692307692307692,24,6,cat
TV,0.19657793923291605,0.7692307692307692,24,7,cat
TV,0.0933601608327142,0.6666666666666667,24,8,cat
TV,0.1721804688852168,0.9333333333333333,24,9,cat
TV,0.07157793923291605,0.4,24,10,cat
TV,0.25,0.8571428571428572,24,11,cat
TV,0.02439747034769925,0.4,24,12,cat
TV,0.19396269048501497,0.7692307692307692,24,13,cat
TV,0.5243974703476992,0.9333333333333333,24,14,cat
TV,0.23345859334434962,0.9333333333333333,24,15,cat
TV,0.018155878465832095,0.7692307692307692,24,16,cat
VT,0.02439747034769925,0.9333333333333333,24,-16,cat
VT,0.34336016083271426,1.0,24,-15,cat
VT,0.22460175271458133,0.6666666666666667,24,-14,cat
VT,0.19033634735104887,0.9333333333333333,24,-13,cat
VT,0.07157793923291605,1.0,24,-12,cat
VT,0.25,1.0,24,-11,cat
VT,0.47097540958061535,1.0,24,-10,cat
VT,0.125,0.9333333333333333,24,-9,cat
VT,0.19396269048501497,0.9333333333333333,24,-8,cat
VT,0.0778195311147832,0.8571428571428572,24,-7,cat
VT,0.1084585933443496,0.9333333333333333,24,-6,cat
VT,0.14939747034769926,0.9333333333333333,24,-5,cat
VT,0.061278124459132804,0.6666666666666667,24,-4,cat
VT,0.19396269048501494,0.8571428571428572,24,-3,cat
VT,0.21936093777043358,0.8571428571428572,24,-2,cat
VT,0.32520428236688215,0.9333333333333333,24,-1,cat
VT,0.052421283829364555,0.9333333333333333,24,0,cat
VT,0.052421283829364555,0.7692307692307692,24,1,cat
VT,0.204434002924965,0.8571428571428572,24,2,cat
VT,0.24999999999999997,0.7692307692307692,24,3,cat
VT,0.07157793923291605,0.7692307692307692,24,4,cat
VT,0.0933601608327142,0.8571428571428572,24,5,cat
VT,0.07157793923291605,0.6666666666666667,24,6,cat
VT,0.1431558784658321,0.7692307692307692,24,7,cat
VT,0.1431558784658321,0.6666666666666667,24,8,cat
VT,0.021782221599798153,1.0,24,9,cat
VT,0.02439747034769925,0.7692307692307692,24,10,cat
VT,0.02439747034769925,0.7692307692307692,24,11,cat
VT,0.030639062229566402,0.6666666666666667,24,12,cat
VT,0.0,0.9333333333333333,24,13,cat
VT,0.0487949406953985,0.9333333333333333,24,14,cat
VT,0.018155878465832095,0.2222222222222222,24,15,cat
TV,0.07157793923291604,1.0,25,-3,cat
TV,0.2681558784658321,0.9333333333333333,25,-2,cat
TV,0.07157793923291605,0.2222222222222222,25,-1,cat
TV,0.06896269048501494,1.0,25,0,cat
TV,0.06896269048501495,0.4,25,1,cat
TV,0.021782221599798153,0.6666666666666667,25,2,cat
TV,0.0933601608327142,0.8571428571428572,25,3,cat
TV,0.09960175271458135,0.4,25,4,cat
TV,0.021782221599798153,0.5454545454545454,25,5,cat
TV,0.0933601608327142,0.4,25,6,cat
TV,0.021782221599798153,0.7692307692307692,25,7,cat
TV,0.25,0.6666666666666667,25,8,cat
TV,0.2681558784658321,0.9333333333333333,25,9,cat
TV,0.021782221599798153,0.2222222222222222,25,10,cat
TV,0.139097655573916,0.6666666666666667,25,11,cat
TV,0.139097655573916,0.6666666666666667,25,12,cat
TV,0.021782221599798153,0.4,25,13,cat
TV,0.0778195311147832,0.7692307692307692,25,14,cat
TV,0.3812415918818672,0.8571428571428572,25,15,cat
TV,0.2256025296523007,0.6666666666666667,25,16,cat
VT,0.0,0.7692307692307692,25,-16,cat
VT,0.2002042823668821,1.0,25,-15,cat
VT,0.061278124459132804,0.4,25,-14,cat
VT,0.0,0.9333333333333333,25,-13,cat
VT,0.21836016083271423,1.0,25,-12,cat
VT,0.22460175271458135,0.7692307692307692,25,-11,cat
VT,0.6022170014624826,1.0,25,-10,cat
VT,0.6556390622295665,0.9333333333333333,25,-9,cat
VT,0.16755334881353137,0.9333333333333333,25,-8,cat
VT,0.0933601608327142,0.8571428571428572,25,-7,cat
VT,0.139097655573916,0.9333333333333333,25,-6,cat
VT,0.14939747034769923,0.7692307692307692,25,-5,cat
VT,0.22460175271458135,0.7692307692307692,25,-4,cat
VT,0.34336016083271426,0.9333333333333333,25,-3,cat
VT,0.0933601608327142,0.6666666666666667,25,-2,cat
VT,0.19396269048501497,0.9333333333333333,25,-1,cat
VT,0.14533924745578325,0.9333333333333333,25,0,cat
VT,0.021782221599798153,0.6666666666666667,25,1,cat
VT,0.23345859334434962,0.7692307692307692,25,2,cat
VT,0.07781953111478321,0.6666666666666667,25,3,cat
VT,0.17117969194749744,0.8571428571428572,25,4,cat
VT,0.22721700146248247,0.6666666666666667,25,5,cat
VT,0.021782221599798153,0.5454545454545454,25,6,cat
VT,0.0778195311147832,0.7692307692307692,25,7,cat
VT,0.061278124459132804,0.7692307692307692,25,8,cat
VT,0.14939747034769926,0.8571428571428572,25,9,cat
VT,0.2806390622295664,0.7692307692307692,25,10,cat
VT,0.39678222159979815,0.9333333333333333,25,11,cat
VT,0.1721804688852168,0.6666666666666667,25,12,cat
VT,0.1084585933443496,0.8571428571428572,25,13,cat
VT,0.1328560636920489,1.0,25,14,cat
VT,0.06896269048501494,0.5454545454545454,25,15,cat
TV,0.11875840811813285,1.0,26,-3,cat
TV,0.06896269048501495,0.8571428571428572,26,-2,cat
TV,0.021782221599798153,0.5454545454545454,26,-1,cat
TV,0.3931558784658321,0.9333333333333333,26,0,cat
TV,0.1721804688852168,0.6666666666666667,26,1,cat
TV,0.02439747034769925,0.7692307692307692,26,2,cat
TV,0.10584334459644852,0.9333333333333333,26,3,cat
TV,0.1223847512520989,0.5454545454545454,26,4,cat
TV,0.030639062229566402,0.5454545454545454,26,5,cat
TV,0.0,0.5454545454545454,26,6,cat
TV,0.2681558784658321,0.8571428571428572,26,7,cat
TV,0.1084585933443496,0.4,26,8,cat
TV,0.07157793923291604,0.8571428571428572,26,9,cat
TV,0.018155878465832095,0.2222222222222222,26,10,cat
TV,0.021782221599798153,0.7692307692307692,26,11,cat
TV,0.05503653257726565,0.7692307692307692,26,12,cat
TV,0.140540629717931,0.6666666666666667,26,13,cat
TV,0.1084585933443496,0.8571428571428572,26,14,cat
TV,0.07157793923291604,0.8571428571428572,26,15,cat
TV,0.018155878465832095,0.6666666666666667,26,16,cat
VT,0.11875840811813283,0.7692307692307692,26,-16,cat
VT,0.11875840811813285,1.0,26,-15,cat
VT,0.07157793923291604,0.6666666666666667,26,-14,cat
VT,0.0487949406953985,0.8571428571428572,26,-13,cat
VT,0.2743974703476993,1.0,26,-12,cat
VT,0.31127812445913283,0.8571428571428572,26,-11,cat
VT,0.0933601608327142,0.9333333333333333,26,-10,cat
VT,0.0933601608327142,1.0,26,-9,cat
VT,0.2334585933443496,0.9333333333333333,26,-8,cat
VT,0.18003653257726565,0.8571428571428572,26,-7,cat
VT,0.35221700146248247,1.0,26,-6,cat
VT,0.1084585933443496,0.9333333333333333,26,-5,cat
VT,0.2743974703476993,0.8571428571428572,26,-4,cat
VT,0.2743974703476993,0.8571428571428572,26,-3,cat
VT,0.07157793923291604,0.6666666666666667,26,-2,cat
VT,0.14678222159979817,1.0,26,-1,cat
VT,0.2780238134816653,0.8571428571428572,26,0,cat
VT,0.0,0.9333333333333333,26,1,cat
VT,0.18003653257726565,0.8571428571428572,26,2,cat
VT,0.35221700146248247,0.9333333333333333,26,3,cat
VT,0.24375840811813285,0.8571428571428572,26,4,cat
VT,0.06533634735104889,0.7692307692307692,26,5,cat
VT,0.0933601608327142,0.6666666666666667,26,6,cat
VT,0.10221700146248244,0.8571428571428572,26,7,cat
VT,0.021782221599798153,0.7692307692307692,26,8,cat
VT,0.3812415918818672,1.0,26,9,cat
VT,0.14678222159979815,1.0,26,10,cat
VT,0.02439747034769925,0.7692307692307692,26,11,cat
VT,0.06533634735104889,0.8571428571428572,26,12,cat
VT,0.22721700146248247,0.9333333333333333,26,13,cat
VT,0.22721700146248247,1.0,26,14,cat
VT,0.08973381769874814,0.7692307692307692,26,15,cat
TV,0.052421283829364555,1.0,27,-3,cat
TV,0.12661447181018176,0.9333333333333333,27,-2,cat
TV,0.05503653257726565,0.5454545454545454,27,-1,cat
TV,0.14939747034769923,0.9333333333333333,27,0,cat
TV,0.015540629717931,0.4,27,1,cat
TV,0.0933601608327142,0.4,27,2,cat
TV,0.02439747034769925,0.4,27,3,cat
