request_id,category,pair_id,token_bucket,prompt_tokens,vision_tokens,prefix_tokens,tail_tokens,layer,component,duration_ms,dispatch_ms,expert_ms,combine_ms,fastest_rank_ms
brick,fine_grained,10,medium,277,256,261,16,19,language_tail,0.9679999947547913,0.21135999634861946,0.4243839681148529,0.11228799819946289,0.9043840169906616
brick,fine_grained,10,medium,277,256,261,16,19,vision_prefix,0.8811839818954468,0.2087359968572855,0.4657920002937317,0.0894399881362915,0.8432000279426575
brick,fine_grained,10,medium,277,256,261,16,20,language_tail,0.836031973361969,0.1792319966480136,0.407647967338562,0.08819198608398438,0.8125759959220886
brick,fine_grained,10,medium,277,256,261,16,20,vision_prefix,0.896992027759552,0.2081919927150011,0.4766719937324524,0.11459195613861084,0.855679988861084
brick,fine_grained,10,medium,277,256,261,16,21,language_tail,0.8903040289878845,0.21177599485963583,0.42531198263168335,0.13603198528289795,0.8598399758338928
brick,fine_grained,10,medium,277,256,261,16,21,vision_prefix,0.8856639862060547,0.22585599310696125,0.47280001640319824,0.09107202291488647,0.8395839929580688
brick,fine_grained,10,medium,277,256,261,16,22,language_tail,0.8780480027198792,0.2126720044761896,0.44044798612594604,0.10825598239898682,0.856544017791748
brick,fine_grained,10,medium,277,256,261,16,22,vision_prefix,0.8799039721488953,0.2129280036315322,0.47433599829673767,0.09366405010223389,0.8551999926567078
brick,fine_grained,10,medium,277,256,261,16,23,language_tail,0.8675839900970459,0.18704000301659107,0.41174399852752686,0.10944002866744995,0.8292160034179688
brick,fine_grained,10,medium,277,256,261,16,23,vision_prefix,0.8989120125770569,0.2167999967932701,0.4742079973220825,0.12566399574279785,0.8653119802474976
brick,fine_grained,10,medium,277,256,261,16,24,language_tail,0.8929920196533203,0.20313599426299334,0.42451202869415283,0.12000000476837158,0.8459519743919373
brick,fine_grained,10,medium,277,256,261,16,24,vision_prefix,0.8893759846687317,0.20831999834626913,0.4774079918861389,0.1013440489768982,0.8481919765472412
brick,fine_grained,10,medium,277,256,261,16,25,language_tail,0.8600320219993591,0.18256000336259604,0.415039986371994,0.11119997501373291,0.8268160223960876
brick,fine_grained,10,medium,277,256,261,16,25,vision_prefix,0.8850880265235901,0.21481600310653448,0.4673919975757599,0.08812803030014038,0.8391680121421814
brick,fine_grained,10,medium,277,256,261,16,26,language_tail,0.9132800102233887,0.1921280026435852,0.43913596868515015,0.15056002140045166,0.8691840171813965
brick,fine_grained,10,medium,277,256,261,16,26,vision_prefix,0.9195200204849243,0.24176001455634832,0.46432003378868103,0.12985599040985107,0.8693439960479736
brick,fine_grained,10,medium,277,256,261,16,27,language_tail,0.8790720105171204,0.18003200460225344,0.42444801330566406,0.12867200374603271,0.8463039994239807
brick,fine_grained,10,medium,277,256,261,16,27,vision_prefix,0.892799973487854,0.21087999921292067,0.4591679871082306,0.10243195295333862,0.8527680039405823
brick,fine_grained,10,medium,277,256,261,16,28,language_tail,0.8449280261993408,0.17049599904567003,0.41020798683166504,0.10905599594116211,0.8300480246543884
brick,fine_grained,10,medium,277,256,261,16,28,vision_prefix,0.8767039775848389,0.20995199959725142,0.47523200511932373,0.10790395736694336,0.8519039750099182
brick,fine_grained,10,medium,277,256,261,16,29,language_tail,0.8828799724578857,0.19526400696486235,0.4256320297718048,0.1247360110282898,0.8608959913253784
brick,fine_grained,10,medium,277,256,261,16,29,vision_prefix,0.8912320137023926,0.20172799937427044,0.4663039743900299,0.11689603328704834,0.8613119721412659
brick,fine_grained,10,medium,277,256,261,16,30,language_tail,0.8733119964599609,0.20777600165456533,0.41446399688720703,0.10636800527572632,0.8298559784889221
brick,fine_grained,10,medium,277,256,261,16,30,vision_prefix,0.8809919953346252,0.20409599505364895,0.4671040177345276,0.10499197244644165,0.837984025478363
brick,fine_grained,10,medium,277,256,261,16,31,language_tail,0.8518400192260742,0.18675200548022985,0.4039359986782074,0.11193597316741943,0.8210560083389282
brick,fine_grained,10,medium,277,256,261,16,31,vision_prefix,0.9741119742393494,0.22227199748158455,0.5004159808158875,0.14787203073501587,0.8854719996452332
brick,fine_grained,10,medium,277,256,261,16,32,language_tail,0.8844479918479919,0.21024000365287066,0.4175359606742859,0.12000000476837158,0.8375679850578308
brick,fine_grained,10,medium,277,256,261,16,32,vision_prefix,0.8892160058021545,0.22025599423795938,0.4744639992713928,0.10156798362731934,0.8516479730606079
brick,fine_grained,10,medium,277,256,261,16,33,language_tail,0.856607973575592,0.1827520029619336,0.4017599821090698,0.10569602251052856,0.8251519799232483
