request_id,source,category,budget,layer,rank,strategy,total_tokens,vision_tokens,chunks,boundaries,chunk_sizes,wall_median_ms,wall_p25_ms,wall_p75_ms,wall_cv,expert_median_ms,expert_p25_ms,expert_p75_ms,expert_cv,dispatch_median_ms,dispatch_p25_ms,dispatch_p75_ms,dispatch_cv,combine_median_ms,combine_p25_ms,combine_p75_ms,combine_cv,correctness_passed,route_identity,token_partition_identity,min_chunk,max_chunk,chunk_size_cv
coins,short,natural,128,24,0,fixed,128,108,1,"[0, 128]",[128],0.838591992855072,0.8178880214691162,0.8507280200719833,0.024567849545988733,0.4100639969110489,0.40572798252105713,0.42693600058555603,0.03314922946877482,0.1595359961502254,0.15344799682497978,0.17365600052289665,0.07257487194617845,0.07865601778030396,0.06907999515533447,0.08989599347114563,0.16702176357405066,True,True,True,128.0,128.0,0.0
coins,short,natural,128,24,0,balanced,128,108,1,"[0, 128]",[128],0.8442879915237427,0.8338879942893982,0.8583999872207642,0.35756756050668087,0.416112020611763,0.4068879783153534,0.4344320073723793,0.26173690781634246,0.1556159993633628,0.15435199555940926,0.1644720013719052,0.058789809563405133,0.07529601454734802,0.06864798069000244,0.09483200311660767,0.6927763399278439,True,True,True,128.0,128.0,0.0
coins,short,natural,128,24,0,same_count,128,108,1,"[0, 128]",[128],0.8218079805374146,0.8125360012054443,0.8451119959354401,0.032435177134033814,0.4142720103263855,0.3989439904689789,0.42294401675462723,0.051988634361058994,0.15407999884337187,0.15302400151267648,0.15711999707855284,0.05894217376073044,0.07063999772071838,0.06864002346992493,0.08079196512699127,0.17767712218409004,True,True,True,128.0,128.0,0.0
coins,short,natural,128,24,0,strict,128,108,1,"[0, 128]",[128],0.8283679783344269,0.818664014339447,0.8579680025577545,0.0346296985737109,0.4118880182504654,0.40775199234485626,0.42478401213884354,0.040436399931346186,0.1565120001323521,0.15358399925753474,0.16848000744357705,0.10348751867115662,0.07195201516151428,0.06875202059745789,0.086807981133461,0.19883321814410462,True,True,True,128.0,128.0,0.0
coins,short,natural,128,24,0,relaxed,128,108,1,"[0, 128]",[128],0.8432640135288239,0.8165999799966812,0.8531119972467422,0.027884397698573676,0.4144640117883682,0.4026560038328171,0.4222800210118294,0.04109801620539338,0.1631839950568974,0.15462400345131755,0.17340799677185714,0.06712411339241477,0.07203200459480286,0.06916800141334534,0.08521600067615509,0.24186408386891362,True,True,True,128.0,128.0,0.0
coins,short,natural,128,36,0,fixed,128,108,1,"[0, 128]",[128],0.8287999927997589,0.8184880018234253,0.8411840051412582,0.02222295408591062,0.40727998316287994,0.39690401405096054,0.41648799180984497,0.039418161197550254,0.16060800338163972,0.1523119960911572,0.1678800005465746,0.05126142250512448,0.08185601234436035,0.07225596904754639,0.08596797287464142,0.18583623118283818,True,True,True,128.0,128.0,0.0
coins,short,natural,128,36,0,balanced,128,108,1,"[0, 128]",[128],0.8348000049591064,0.8222800195217133,0.8439679890871048,0.030208747073476688,0.4076639860868454,0.40371202677488327,0.42791998386383057,0.04975948417740888,0.16059199627488852,0.15482400311157107,0.16612800164148211,0.08314261863372355,0.07094401121139526,0.0692799985408783,0.08719997107982635,0.1538909538328252,True,True,True,128.0,128.0,0.0
coins,short,natural,128,36,0,same_count,128,108,1,"[0, 128]",[128],0.8365119993686676,0.8195679932832718,0.8680400252342224,0.38169675717381024,0.4124959856271744,0.40407999604940414,0.4270959794521332,0.33404067886949085,0.15980799868702888,0.15619199839420617,0.17350400355644524,0.07195331685463796,0.07662400603294373,0.07063998281955719,0.09192797541618347,0.32956201689606873,True,True,True,128.0,128.0,0.0
coins,short,natural,128,36,0,strict,128,108,1,"[0, 128]",[128],0.8242239952087402,0.8138799965381622,0.8428159803152084,0.022654557306420683,0.4097600281238556,0.3972799777984619,0.42374400794506073,0.035982807727801054,0.15660800132900476,0.1544399994891137,0.16800800035707653,0.0735407799138239,0.07417601346969604,0.06901602447032928,0.08718396723270416,0.15863949302890587,True,True,True,128.0,128.0,0.0
coins,short,natural,128,36,0,relaxed,128,108,1,"[0, 128]",[128],0.8270399868488312,0.8175119906663895,0.8355600237846375,0.027386638695369173,0.40726397931575775,0.40267202258110046,0.42425601929426193,0.042724664968951664,0.15748799592256546,0.15186399780213833,0.16516800178214908,0.08811791080153661,0.0722079873085022,0.06911201775074005,0.07623998820781708,0.10592984447571469,True,True,True,128.0,128.0,0.0
coins,short,natural,128,47,0,fixed,128,108,1,"[0, 128]",[128],0.833983987569809,0.8250319957733154,0.846591979265213,0.03139233920339715,0.43060801923274994,0.4209520146250725,0.4387279972434044,0.048037250721443096,0.15782399848103523,0.15263200155459344,0.16519999806769192,0.06222849998855285,0.0724639892578125,0.0690399706363678,0.09219202399253845,0.22077029073124807,True,True,True,128.0,128.0,0.0
coins,short,natural,128,47,0,balanced,128,108,1,"[0, 128]",[128],0.8352800011634827,0.8216719925403595,0.8468879908323288,0.023724590437049067,0.4309120178222656,0.42369600385427475,0.4394399970769882,0.02772158138385806,0.15894400468096137,0.1543359993956983,0.16657600505277514,0.06507034839065662,0.0734880268573761,0.06961597502231598,0.08777600526809692,0.19856865728002907,True,True,True,128.0,128.0,0.0
coins,short,natural,128,47,0,same_count,128,108,1,"[0, 128]",[128],0.839024007320404,0.8249119818210602,0.8622319996356964,0.05895058414553889,0.4254079908132553,0.41915198415517807,0.4352319985628128,0.027433541290268572,0.16139200422912836,0.15583999990485609,0.17795199947431684,0.10813906507954256,0.08513599634170532,0.07073602080345154,0.10265600681304932,0.3460129051880204,True,True,True,128.0,128.0,0.0
coins,short,natural,128,47,0,strict,128,108,1,"[0, 128]",[128],0.9279360175132751,0.8322400003671646,1.4657680094242096,0.48337248985277875,0.43561600148677826,0.42242399603128433,0.4384879842400551,0.028072201175514698,0.20990399597212672,0.15915199951268733,0.4597199910786003,0.8169719527674112,0.14631998538970947,0.07785598933696747,0.4067520201206207,1.0376547012233992,True,True,True,128.0,128.0,0.0
coins,short,natural,128,47,0,relaxed,128,108,1,"[0, 128]",[128],0.8405919969081879,0.8259119987487793,0.8707680106163025,0.3676826881513244,0.4317919909954071,0.4176640063524246,0.4380960240960121,0.3767026919716448,0.16256000055000186,0.15573599515482783,0.1741199993994087,0.09209622760831494,0.08033603429794312,0.0687120258808136,0.09133599698543549,0.18014509542539703,True,True,True,128.0,128.0,0.0
coins,short,natural,256,0,0,fixed,128,108,1,"[0, 128]",[128],0.8348639905452728,0.8208879977464676,0.8436400145292282,0.02557511865359127,0.41361597180366516,0.4041839838027954,0.42334403097629547,0.03433883179369423,0.16108800377696753,0.15504000219516456,0.16900799749419093,0.07363866909715669,0.07025599479675293,0.06816796958446503,0.07833600044250488,0.1581026283302476,True,True,True,128.0,128.0,0.0
coins,short,natural,256,0,0,balanced,128,108,1,"[0, 128]",[128],0.8932639956474304,0.8455040156841278,1.5614480078220367,0.4762624321000742,0.4185760021209717,0.4055280089378357,0.4326639845967293,0.04130647269463428,0.1713119982741773,0.1571759982034564,0.501439994899556,0.8817330713970021,0.11457598209381104,0.07551997900009155,0.5077359676361084,0.9429700663700612,True,True,True,128.0,128.0,0.0
coins,short,natural,256,0,0,same_count,128,108,1,"[0, 128]",[128],0.8367519974708557,0.8289359956979752,0.8547280132770538,0.027876013862868993,0.4126880168914795,0.4027920141816139,0.4251599982380867,0.042527416195104216,0.17126400023698807,0.15704799606464803,0.17568799620494246,0.09169162809336713,0.07367998361587524,0.06908804178237915,0.07801596820354462,0.14417659466166222,True,True,True,128.0,128.0,0.0
coins,short,natural,256,0,0,strict,128,108,1,"[0, 128]",[128],0.8455840051174164,0.8250160068273544,0.8687760084867477,0.3744918020588889,0.4151199907064438,0.400008000433445,0.4215040057897568,0.38107506850925843,0.15806399891152978,0.15484000160358846,0.17040800373069942,0.06770716013695864,0.07364800572395325,0.07118397951126099,0.08578403294086456,0.17388530847155972,True,True,True,128.0,128.0,0.0
coins,short,natural,256,0,0,relaxed,128,108,1,"[0, 128]",[128],0.8465279936790466,0.8198719918727875,0.8984719961881638,0.1284465888174038,0.4123840034008026,0.4021359831094742,0.41755998134613037,0.035253716091409336,0.1653120033442974,0.1577599982265383,0.19677600055001676,0.2501726847683205,0.07174399495124817,0.06965595483779907,0.10882401466369629,0.6018019599423996,True,True,True,128.0,128.0,0.0
coins,short,natural,256,12,0,fixed,128,108,1,"[0, 128]",[128],0.8379199802875519,0.8209999948740005,0.8548239916563034,0.027199675181927115,0.41392000019550323,0.4068799987435341,0.4230640158057213,0.028871255629005846,0.15790399769321084,0.15413600183092058,0.16455199639312923,0.05887760536739486,0.07419198751449585,0.06955200433731079,0.08544798195362091,0.18503176192268916,True,True,True,128.0,128.0,0.0
coins,short,natural,256,12,0,balanced,128,108,1,"[0, 128]",[128],0.8355840146541595,0.8187279850244522,0.8486160188913345,0.02182789737243862,0.41596800088882446,0.4107600152492523,0.42319201678037643,0.02831903436174021,0.15750400116667151,0.15480000362731516,0.16527999751269817,0.09181048130600297,0.07040002942085266,0.06840799748897552,0.07891997694969177,0.11010688983466456,True,True,True,128.0,128.0,0.0
coins,short,natural,256,12,0,same_count,128,108,1,"[0, 128]",[128],0.8451839983463287,0.8279039859771729,0.8750160187482834,0.3832332162189124,0.4230719804763794,0.4081120043992996,0.42981597036123276,0.3442900800922399,0.15743999788537621,0.15475199883803725,0.16480799880810082,0.06490934520057486,0.07990401983261108,0.07060800492763519,0.08371992409229279,0.5609698894571783,True,True,True,128.0,128.0,0.0
coins,short,natural,256,12,0,strict,128,108,1,"[0, 128]",[128],0.8349760174751282,0.8245999962091446,0.8559680134057999,0.025947317111385978,0.4212160110473633,0.4123919978737831,0.42907997220754623,0.0320717987106988,0.1581920008175075,0.1552240012679249,0.1684479967225343,0.10408715569969086,0.0718880295753479,0.06821601092815399,0.07969601452350616,0.13450342287582312,True,True,True,128.0,128.0,0.0
coins,short,natural,256,12,0,relaxed,128,108,1,"[0, 128]",[128],0.8339999914169312,0.8166240006685257,0.8584959954023361,0.035374502803336164,0.41630399227142334,0.4039120152592659,0.4277360290288925,0.048407231235641356,0.15716799767687917,0.15418400196358562,0.1638160035945475,0.07252070875665076,0.07259202003479004,0.07044801115989685,0.0886479914188385,0.1426777296145461,True,True,True,128.0,128.0,0.0
coins,short,natural,256,24,0,fixed,128,108,1,"[0, 128]",[128],0.8388479948043823,0.8181840032339096,0.8530399948358536,0.024145843043080675,0.4148000031709671,0.40616001188755035,0.42073602229356766,0.02601423875599868,0.15668799867853522,0.1541839966084808,0.16463199979625642,0.059360065222256043,0.07417601346969604,0.06916798651218414,0.08245600759983063,0.1529512685495161,True,True,True,128.0,128.0,0.0
coins,short,natural,256,24,0,balanced,128,108,1,"[0, 128]",[128],0.8316960036754608,0.8245280236005783,0.8480800092220306,0.02514625737304367,0.4177919775247574,0.4045039862394333,0.4248959794640541,0.03035385363558997,0.15663999831303954,0.15303999977186322,0.16236800514161587,0.05730954103170768,0.07924801111221313,0.06941600143909454,0.08928000926971436,0.15332711272819835,True,True,True,128.0,128.0,0.0
coins,short,natural,256,24,0,same_count,128,108,1,"[0, 128]",[128],0.8273119926452637,0.8168559819459915,0.8443680107593536,0.02698646633204634,0.4124480038881302,0.40035999566316605,0.42344799637794495,0.03723179379931759,0.15599999390542507,0.15431999508291483,0.16411200258880854,0.07362920649487212,0.07257598638534546,0.06970399618148804,0.08751998841762543,0.1412437657951312,True,True,True,128.0,128.0,0.0
