layer,region,expert,modality,method,ratio,tokens,representatives,evaluated_nonrepresentatives,median_cosine,mean_cosine,median_relative_l2,mean_relative_l2,pass_fraction,all_token_pass_fraction
12,early,91,visual,practical,0.5,8,4,4,0.2009657621383667,0.26426953077316284,1.2917128801345825,1.2435911893844604,0.0,0.5
12,early,91,visual,practical,0.75,8,6,2,0.4096819758415222,0.4096819758415222,1.195469617843628,1.195469617843628,0.0,0.75
12,early,91,visual,practical,1.0,8,8,0,1.0,1.0,0.0,0.0,1.0,1.0
12,early,91,text,oracle,0.25,8,2,6,0.9835919141769409,0.9828032851219177,0.18047726154327393,0.18452882766723633,0.0,0.25
12,early,91,text,oracle,0.5,8,4,4,0.9856213331222534,0.9853044748306274,0.1696808785200119,0.17092573642730713,0.0,0.5
12,early,91,text,oracle,0.75,8,6,2,0.9870169162750244,0.9870169162750244,0.16137418150901794,0.16137418150901794,0.0,0.75
12,early,91,text,oracle,1.0,8,8,0,1.0,1.0,0.0,0.0,1.0,1.0
12,early,91,text,practical,0.25,8,2,6,0.9819111227989197,0.9821578860282898,0.19029441475868225,0.18780119717121124,0.0,0.25
12,early,91,text,practical,0.5,8,4,4,0.9856213331222534,0.9843363761901855,0.1696808785200119,0.1758342981338501,0.0,0.5
12,early,91,text,practical,0.75,8,6,2,0.9870169162750244,0.9870169162750244,0.16137418150901794,0.16137418150901794,0.0,0.75
12,early,91,text,practical,1.0,8,8,0,1.0,1.0,0.0,0.0,1.0,1.0
12,early,92,visual,oracle,0.25,8,2,6,0.1262170970439911,0.1810125708580017,1.314804196357727,1.2928866147994995,0.0,0.25
12,early,92,visual,oracle,0.5,8,4,4,0.22138801217079163,0.21925002336502075,1.2513500452041626,1.2640281915664673,0.0,0.5
12,early,92,visual,oracle,0.75,8,6,2,0.3057646155357361,0.3057646155357361,1.2513500452041626,1.2513500452041626,0.0,0.75
12,early,92,visual,oracle,1.0,8,8,0,1.0,1.0,0.0,0.0,1.0,1.0
12,early,92,visual,practical,0.25,8,2,6,0.1262170970439911,0.1810125708580017,1.314804196357727,1.2928866147994995,0.0,0.25
12,early,92,visual,practical,0.5,8,4,4,0.22138801217079163,0.21686941385269165,1.2828936576843262,1.2836899757385254,0.0,0.5
12,early,92,visual,practical,0.75,8,6,2,0.3057646155357361,0.3057646155357361,1.2513500452041626,1.2513500452041626,0.0,0.75
12,early,92,visual,practical,1.0,8,8,0,1.0,1.0,0.0,0.0,1.0,1.0
12,early,92,text,oracle,0.25,8,2,6,0.981731653213501,0.9809200763702393,0.19245421886444092,0.19376222789287567,0.0,0.25
12,early,92,text,oracle,0.5,8,4,4,0.9841318130493164,0.9840497374534607,0.17765381932258606,0.17868122458457947,0.0,0.5
12,early,92,text,oracle,0.75,8,6,2,0.9863678216934204,0.9863678216934204,0.16490823030471802,0.16490823030471802,0.0,0.75
12,early,92,text,oracle,1.0,8,8,0,1.0,1.0,0.0,0.0,1.0,1.0
12,early,92,text,practical,0.25,8,2,6,0.9791370630264282,0.9800552725791931,0.20579716563224792,0.19820986688137054,0.0,0.25
12,early,92,text,practical,0.5,8,4,4,0.9832351207733154,0.9827524423599243,0.18451310694217682,0.18535269796848297,0.0,0.5
12,early,92,text,practical,0.75,8,6,2,0.9863678216934204,0.9863678216934204,0.16490823030471802,0.16490823030471802,0.0,0.75
12,early,92,text,practical,1.0,8,8,0,1.0,1.0,0.0,0.0,1.0,1.0
12,early,96,visual,oracle,0.25,11,3,8,0.41361838579177856,0.4592517018318176,0.9809219837188721,1.1210509538650513,0.0,0.2727272727272727
12,early,96,visual,oracle,0.5,11,6,5,0.5460851788520813,0.5494275689125061,0.8919956684112549,0.9059842824935913,0.0,0.5454545454545454
12,early,96,visual,oracle,0.75,11,9,2,0.6869078874588013,0.6869078874588013,0.8380410671234131,0.8380410671234131,0.0,0.8181818181818182
12,early,96,visual,oracle,1.0,11,11,0,1.0,1.0,0.0,0.0,1.0,1.0
12,early,96,visual,practical,0.25,11,3,8,0.41361838579177856,0.45229506492614746,0.9809219837188721,1.1793982982635498,0.0,0.2727272727272727
12,early,96,visual,practical,0.5,11,6,5,0.5460851788520813,0.5494275689125061,0.8919956684112549,0.9059842824935913,0.0,0.5454545454545454
12,early,96,visual,practical,0.75,11,9,2,0.6869078874588013,0.6869078874588013,0.8380410671234131,0.8380410671234131,0.0,0.8181818181818182
12,early,96,visual,practical,1.0,11,11,0,1.0,1.0,0.0,0.0,1.0,1.0
12,early,96,text,oracle,0.25,11,3,8,0.6498271226882935,0.6524600386619568,0.7972606420516968,0.7671294808387756,0.0,0.2727272727272727
12,early,96,text,oracle,0.5,11,6,5,0.9055829644203186,0.9238133430480957,0.4528578221797943,0.38667741417884827,0.0,0.5454545454545454
12,early,96,text,oracle,0.75,11,9,2,0.9658106565475464,0.9658106565475464,0.2640402019023895,0.2640402019023895,0.0,0.8181818181818182
12,early,96,text,oracle,1.0,11,11,0,1.0,1.0,0.0,0.0,1.0,1.0
12,early,96,text,practical,0.25,11,3,8,0.6437029838562012,0.6592559814453125,0.7854907512664795,0.7533050775527954,0.0,0.2727272727272727
12,early,96,text,practical,0.5,11,6,5,0.907829999923706,0.9295174479484558,0.41979750990867615,0.36505258083343506,0.0,0.5454545454545454
12,early,96,text,practical,0.75,11,9,2,0.9658106565475464,0.9658106565475464,0.2640402019023895,0.2640402019023895,0.0,0.8181818181818182
12,early,96,text,practical,1.0,11,11,0,1.0,1.0,0.0,0.0,1.0,1.0
12,early,99,visual,oracle,0.25,13,4,9,0.4201744794845581,0.43206992745399475,1.1330996751785278,1.1978754997253418,0.0,0.3076923076923077
12,early,99,visual,oracle,0.5,13,7,6,0.4591910243034363,0.46043941378593445,1.079843521118164,1.0865637063980103,0.0,0.5384615384615384
12,early,99,visual,oracle,0.75,13,10,3,0.4670761227607727,0.4783160984516144,1.0580203533172607,1.045492172241211,0.0,0.7692307692307693
12,early,99,visual,oracle,1.0,13,13,0,1.0,1.0,0.0,0.0,1.0,1.0
12,early,99,visual,practical,0.25,13,4,9,0.39167487621307373,0.3899522125720978,1.2283586263656616,1.1888853311538696,0.0,0.3076923076923077
12,early,99,visual,practical,0.5,13,7,6,0.42234593629837036,0.401643306016922,1.100013256072998,1.1572574377059937,0.0,0.5384615384615384
12,early,99,visual,practical,0.75,13,10,3,0.4521549940109253,0.4336813986301422,0.9716678261756897,1.104057788848877,0.0,0.7692307692307693
12,early,99,visual,practical,1.0,13,13,0,1.0,1.0,0.0,0.0,1.0,1.0
12,early,99,text,oracle,0.25,13,4,9,0.9553938508033752,0.953307569026947,0.298990935087204,0.3006901443004608,0.0,0.3076923076923077
12,early,99,text,oracle,0.5,13,7,6,0.9593631029129028,0.9631438851356506,0.29474711418151855,0.27095821499824524,0.0,0.5384615384615384
12,early,99,text,oracle,0.75,13,10,3,0.9665431976318359,0.9715225100517273,0.25650790333747864,0.2408107966184616,0.0,0.7692307692307693
12,early,99,text,oracle,1.0,13,13,0,1.0,1.0,0.0,0.0,1.0,1.0
12,early,99,text,practical,0.25,13,4,9,0.9553938508033752,0.9521911144256592,0.298990935087204,0.30059105157852173,0.0,0.3076923076923077
12,early,99,text,practical,0.5,13,7,6,0.9593631029129028,0.9616210460662842,0.2846146821975708,0.2716706395149231,0.0,0.5384615384615384
12,early,99,text,practical,0.75,13,10,3,0.9665431976318359,0.9695532321929932,0.25650790333747864,0.24247978627681732,0.0,0.7692307692307693
12,early,99,text,practical,1.0,13,13,0,1.0,1.0,0.0,0.0,1.0,1.0
12,early,100,visual,oracle,0.25,10,3,7,0.5403645038604736,0.5382815599441528,0.9837293028831482,0.9934527277946472,0.0,0.3
12,early,100,visual,oracle,0.5,10,5,5,0.5558432340621948,0.5921264290809631,0.9767873883247375,0.9609939455986023,0.0,0.5
12,early,100,visual,oracle,0.75,10,8,2,0.6507778763771057,0.6507778763771057,0.8940470218658447,0.8940470218658447,0.0,0.8
12,early,100,visual,oracle,1.0,10,10,0,1.0,1.0,0.0,0.0,1.0,1.0
12,early,100,visual,practical,0.25,10,3,7,0.5403645038604736,0.5382815599441528,0.9837293028831482,0.9934527277946472,0.0,0.3
12,early,100,visual,practical,0.5,10,5,5,0.5558432340621948,0.5833872556686401,0.9694312810897827,0.9399133920669556,0.0,0.5
12,early,100,visual,practical,0.75,10,8,2,0.6507778763771057,0.6507778763771057,0.8670346736907959,0.8670346736907959,0.0,0.8
12,early,100,visual,practical,1.0,10,10,0,1.0,1.0,0.0,0.0,1.0,1.0
12,early,100,text,oracle,0.25,10,3,7,0.9676732420921326,0.9503666758537292,0.25226864218711853,0.30264753103256226,0.0,0.3
12,early,100,text,oracle,0.5,10,5,5,0.9707037210464478,0.9670546650886536,0.24357929825782776,0.2535284161567688,0.0,0.5
12,early,100,text,oracle,0.75,10,8,2,0.9791338443756104,0.9791338443756104,0.20814822614192963,0.20814822614192963,0.0,0.8
12,early,100,text,oracle,1.0,10,10,0,1.0,1.0,0.0,0.0,1.0,1.0
12,early,100,text,practical,0.25,10,3,7,0.9676732420921326,0.9503666758537292,0.25226864218711853,0.3013424277305603,0.0,0.3
12,early,100,text,practical,0.5,10,5,5,0.9707037210464478,0.9670546650886536,0.24357929825782776,0.2535284161567688,0.0,0.5
12,early,100,text,practical,0.75,10,8,2,0.9791338443756104,0.9791338443756104,0.20756462216377258,0.20756462216377258,0.0,0.8
12,early,100,text,practical,1.0,10,10,0,1.0,1.0,0.0,0.0,1.0,1.0
12,early,101,visual,oracle,0.25,11,3,8,0.27916038036346436,0.297575443983078,1.167366862297058,1.1901485919952393,0.0,0.2727272727272727
12,early,101,visual,oracle,0.5,11,6,5,0.3582582473754883,0.3447301983833313,1.1434537172317505,1.1456658840179443,0.0,0.5454545454545454
12,early,101,visual,oracle,0.75,11,9,2,0.36220651865005493,0.36220651865005493,1.1392543315887451,1.1392543315887451,0.0,0.8181818181818182
12,early,101,visual,oracle,1.0,11,11,0,1.0,1.0,0.0,0.0,1.0,1.0
12,early,101,visual,practical,0.25,11,3,8,0.25954169034957886,0.275321900844574,1.2055432796478271,1.2090321779251099,0.0,0.2727272727272727
12,early,101,visual,practical,0.5,11,6,5,0.2640194892883301,0.2950330376625061,1.2390998601913452,1.2217447757720947,0.0,0.5454545454545454
12,early,101,visual,practical,0.75,11,9,2,0.3132110834121704,0.3132110834121704,1.2095253467559814,1.2095253467559814,0.0,0.8181818181818182
12,early,101,visual,practical,1.0,11,11,0,1.0,1.0,0.0,0.0,1.0,1.0
12,early,101,text,oracle,0.25,11,3,8,0.9565345048904419,0.9062228798866272,0.29158246517181396,0.39129728078842163,0.0,0.2727272727272727
12,early,101,text,oracle,0.5,11,6,5,0.9677960276603699,0.964375376701355,0.25358882546424866,0.2664276659488678,0.0,0.5454545454545454
12,early,101,text,oracle,0.75,11,9,2,0.9745430946350098,0.9745430946350098,0.23061886429786682,0.23061886429786682,0.0,0.8181818181818182
12,early,101,text,oracle,1.0,11,11,0,1.0,1.0,0.0,0.0,1.0,1.0
12,early,101,text,practical,0.25,11,3,8,0.9369632005691528,0.9096623659133911,0.3465276062488556,0.40007269382476807,0.0,0.2727272727272727
12,early,101,text,practical,0.5,11,6,5,0.9677960276603699,0.964375376701355,0.25358882546424866,0.2664276659488678,0.0,0.5454545454545454
12,early,101,text,practical,0.75,11,9,2,0.9720854759216309,0.9720854759216309,0.23466259241104126,0.23466259241104126,0.0,0.8181818181818182
12,early,101,text,practical,1.0,11,11,0,1.0,1.0,0.0,0.0,1.0,1.0
12,early,105,visual,oracle,0.25,9,3,6,0.495919406414032,0.48871591687202454,1.086167335510254,1.2431318759918213,0.0,0.3333333333333333
12,early,105,visual,oracle,0.5,9,5,4,0.5576490163803101,0.5347887873649597,0.9969905614852905,0.9984711408615112,0.0,0.5555555555555556
12,early,105,visual,oracle,0.75,9,7,2,0.5736582279205322,0.5736582279205322,1.0191855430603027,1.0191855430603027,0.0,0.7777777777777778
12,early,105,visual,oracle,1.0,9,9,0,1.0,1.0,0.0,0.0,1.0,1.0
12,early,105,visual,practical,0.25,9,3,6,0.4624646008014679,0.4196959435939789,1.2455278635025024,1.293573021888733,0.0,0.3333333333333333
12,early,105,visual,practical,0.5,9,5,4,0.5576490163803101,0.5180613994598389,1.0191855430603027,1.1972295045852661,0.0,0.5555555555555556
12,early,105,visual,practical,0.75,9,7,2,0.5736582279205322,0.5736582279205322,1.0191855430603027,1.0191855430603027,0.0,0.7777777777777778
12,early,105,visual,practical,1.0,9,9,0,1.0,1.0,0.0,0.0,1.0,1.0
12,early,105,text,oracle,0.25,9,3,6,0.981385350227356,0.9449062347412109,0.19318214058876038,0.2870561182498932,0.0,0.3333333333333333
12,early,105,text,oracle,0.5,9,5,4,0.9839602708816528,0.9835395812988281,0.17924821376800537,0.181812584400177,0.0,0.5555555555555556
12,early,105,text,oracle,0.75,9,7,2,0.9864214658737183,0.9864214658737183,0.1664324700832367,0.1664324700832367,0.0,0.7777777777777778
12,early,105,text,oracle,1.0,9,9,0,1.0,1.0,0.0,0.0,1.0,1.0
12,early,105,text,practical,0.25,9,3,6,0.981385350227356,0.9449062347412109,0.19318214058876038,0.2870561182498932,0.0,0.3333333333333333
12,early,105,text,practical,0.5,9,5,4,0.9839602708816528,0.9835395812988281,0.17924821376800537,0.181812584400177,0.0,0.5555555555555556
12,early,105,text,practical,0.75,9,7,2,0.9856938123703003,0.9856938123703003,0.17044302821159363,0.17044302821159363,0.0,0.7777777777777778
12,early,105,text,practical,1.0,9,9,0,1.0,1.0,0.0,0.0,1.0,1.0
12,early,116,visual,oracle,0.25,23,6,17,0.4134584069252014,0.45693016052246094,1.0843915939331055,1.024285078048706,0.058823529411764705,0.30434782608695654
12,early,116,visual,oracle,0.5,23,12,11,0.4552688002586365,0.5212975144386292,1.0584262609481812,0.975764811038971,0.09090909090909091,0.5652173913043478
12,early,116,visual,oracle,0.75,23,18,5,0.5669834017753601,0.6433101892471313,1.0164624452590942,0.8443349003791809,0.2,0.8260869565217391
12,early,116,visual,oracle,1.0,23,23,0,1.0,1.0,0.0,0.0,1.0,1.0
12,early,116,visual,practical,0.25,23,6,17,0.38417401909828186,0.4057842195034027,1.0502538681030273,1.0361647605895996,0.058823529411764705,0.30434782608695654
12,early,116,visual,practical,0.5,23,12,11,0.4156297743320465,0.4723770320415497,1.0195587873458862,0.949595034122467,0.09090909090909091,0.5652173913043478
12,early,116,visual,practical,0.75,23,18,5,0.5280386805534363,0.5699213147163391,0.9252183437347412,0.7951878309249878,0.2,0.8260869565217391
12,early,116,visual,practical,1.0,23,23,0,1.0,1.0,0.0,0.0,1.0,1.0
12,early,116,text,oracle,0.25,23,6,17,0.899557888507843,0.834443211555481,0.46882060170173645,0.5501914024353027,0.0,0.2608695652173913
12,early,116,text,oracle,0.5,23,12,11,0.9441008567810059,0.9317294955253601,0.35332900285720825,0.3600631058216095,0.0,0.5217391304347826
12,early,116,text,oracle,0.75,23,18,5,0.9645739197731018,0.9640310406684875,0.2875613570213318,0.2793509066104889,0.0,0.782608695652174
12,early,116,text,oracle,1.0,23,23,0,1.0,1.0,0.0,0.0,1.0,1.0
12,early,116,text,practical,0.25,23,6,17,0.8730602264404297,0.8273420333862305,0.4942830801010132,0.571306049823761,0.0,0.2608695652173913
12,early,116,text,practical,0.5,23,12,11,0.9441008567810059,0.9299026727676392,0.35670092701911926,0.36685582995414734,0.0,0.5217391304347826
12,early,116,text,practical,0.75,23,18,5,0.9645739197731018,0.9640310406684875,0.2875613570213318,0.2793509066104889,0.0,0.782608695652174
12,early,116,text,practical,1.0,23,23,0,1.0,1.0,0.0,0.0,1.0,1.0
12,early,119,visual,oracle,0.25,21,6,15,0.275584876537323,0.30556610226631165,1.1557948589324951,1.20583176612854,0.0,0.2857142857142857
12,early,119,visual,oracle,0.5,21,11,10,0.2844626307487488,0.37205785512924194,1.125185489654541,1.0756467580795288,0.0,0.5238095238095238
12,early,119,visual,oracle,0.75,21,16,5,0.5011693239212036,0.4718523919582367,0.9305328726768494,0.9582778215408325,0.0,0.7619047619047619
12,early,119,visual,oracle,1.0,21,21,0,1.0,1.0,0.0,0.0,1.0,1.0
12,early,119,visual,practical,0.25,21,6,15,0.27726250886917114,0.2998109459877014,1.2369698286056519,1.2539329528808594,0.0,0.2857142857142857
12,early,119,visual,practical,0.5,21,11,10,0.2823858857154846,0.3319712281227112,1.2193660736083984,1.257527470588684,0.0,0.5238095238095238
12,early,119,visual,practical,0.75,21,16,5,0.5011693239212036,0.46776705980300903,1.1034257411956787,1.0561549663543701,0.0,0.7619047619047619
12,early,119,visual,practical,1.0,21,21,0,1.0,1.0,0.0,0.0,1.0,1.0
12,early,119,text,oracle,0.25,21,6,15,0.9417030215263367,0.9123760461807251,0.3804379403591156,0.41492322087287903,0.0,0.2857142857142857
12,early,119,text,oracle,0.5,21,11,10,0.9538103342056274,0.9533699750900269,0.3079030513763428,0.3165227472782135,0.0,0.5238095238095238
12,early,119,text,oracle,0.75,21,16,5,0.9655978083610535,0.9618297815322876,0.2904001474380493,0.2831594944000244,0.0,0.7619047619047619
12,early,119,text,oracle,1.0,21,21,0,1.0,1.0,0.0,0.0,1.0,1.0
12,early,119,text,practical,0.25,21,6,15,0.9285563230514526,0.8988329768180847,0.3712499141693115,0.4434974789619446,0.0,0.2857142857142857
12,early,119,text,practical,0.5,21,11,10,0.9494292736053467,0.943263828754425,0.3296819031238556,0.35113081336021423,0.0,0.5238095238095238
12,early,119,text,practical,0.75,21,16,5,0.9533056020736694,0.9566656947135925,0.32054996490478516,0.303902804851532,0.0,0.7619047619047619
12,early,119,text,practical,1.0,21,21,0,1.0,1.0,0.0,0.0,1.0,1.0
12,early,126,visual,oracle,0.25,18,5,13,0.33995020389556885,0.3477414846420288,1.2435141801834106,1.1920504570007324,0.0,0.2777777777777778
12,early,126,visual,oracle,0.5,18,9,9,0.44185543060302734,0.4224690794944763,1.0830475091934204,1.0786627531051636,0.0,0.5
12,early,126,visual,oracle,0.75,18,14,4,0.5210146903991699,0.544941246509552,0.9759082198143005,1.0167893171310425,0.0,0.7777777777777778
12,early,126,visual,oracle,1.0,18,18,0,1.0,1.0,0.0,0.0,1.0,1.0
12,early,126,visual,practical,0.25,18,5,13,0.33995020389556885,0.32016128301620483,1.18223237991333,1.183761477470398,0.0,0.2777777777777778
12,early,126,visual,practical,0.5,18,9,9,0.44185543060302734,0.39605629444122314,1.1505908966064453,1.1557579040527344,0.0,0.5
12,early,126,visual,practical,0.75,18,14,4,0.5106922388076782,0.47933346033096313,0.9759082198143005,1.0297585725784302,0.0,0.7777777777777778
12,early,126,visual,practical,1.0,18,18,0,1.0,1.0,0.0,0.0,1.0,1.0
12,early,126,text,oracle,0.25,18,5,13,0.9460329413414001,0.9460150003433228,0.3358292281627655,0.32617804408073425,0.0,0.2777777777777778
12,early,126,text,oracle,0.5,18,9,9,0.9718087911605835,0.9675711393356323,0.24085484445095062,0.2545419931411743,0.0,0.5
12,early,126,text,oracle,0.75,18,14,4,0.9796485304832458,0.9789351224899292,0.2077699899673462,0.20655429363250732,0.0,0.7777777777777778
12,early,126,text,oracle,1.0,18,18,0,1.0,1.0,0.0,0.0,1.0,1.0
12,early,126,text,practical,0.25,18,5,13,0.9469503164291382,0.949097752571106,0.3358292281627655,0.3153960108757019,0.0,0.2777777777777778
12,early,126,text,practical,0.5,18,9,9,0.9721307158470154,0.9691677093505859,0.23670582473278046,0.24727797508239746,0.0,0.5
12,early,126,text,practical,0.75,18,14,4,0.9796485304832458,0.9789350032806396,0.20787234604358673,0.20922084152698517,0.0,0.7777777777777778
12,early,126,text,practical,1.0,18,18,0,1.0,1.0,0.0,0.0,1.0,1.0
24,middle,8,visual,oracle,0.25,13,4,9,0.28760915994644165,0.4013432264328003,1.273565411567688,1.1644560098648071,0.1111111111111111,0.38461538461538464
24,middle,8,visual,oracle,0.5,13,7,6,0.39626064896583557,0.5216172933578491,1.150423288345337,0.9423301815986633,0.16666666666666666,0.6153846153846154
24,middle,8,visual,oracle,0.75,13,10,3,0.7960169911384583,0.7561360001564026,0.6454861164093018,0.5704787969589233,0.3333333333333333,0.8461538461538461
24,middle,8,visual,oracle,1.0,13,13,0,1.0,1.0,0.0,0.0,1.0,1.0
24,middle,8,visual,practical,0.25,13,4,9,0.28760915994644165,0.37895235419273376,1.2478009462356567,1.1474781036376953,0.1111111111111111,0.38461538461538464
24,middle,8,visual,practical,0.5,13,7,6,0.39626064896583557,0.5180661082267761,1.1115691661834717,0.9229459762573242,0.16666666666666666,0.6153846153846154
24,middle,8,visual,practical,0.75,13,10,3,0.7960169911384583,0.7561361193656921,0.6326538920402527,0.566201388835907,0.3333333333333333,0.8461538461538461
24,middle,8,visual,practical,1.0,13,13,0,1.0,1.0,0.0,0.0,1.0,1.0
24,middle,8,text,oracle,0.25,13,4,9,0.9368841648101807,0.8420985341072083,0.3497179448604584,0.4804372787475586,0.0,0.3076923076923077
24,middle,8,text,oracle,0.5,13,7,6,0.9468410015106201,0.9481021761894226,0.32580074667930603,0.2912525236606598,0.16666666666666666,0.6153846153846154
24,middle,8,text,oracle,0.75,13,10,3,0.9640377759933472,0.9713480472564697,0.267799973487854,0.1960708498954773,0.3333333333333333,0.8461538461538461
24,middle,8,text,oracle,1.0,13,13,0,1.0,1.0,0.0,0.0,1.0,1.0
24,middle,8,text,practical,0.25,13,4,9,0.9366816282272339,0.8380828499794006,0.3863208591938019,0.4993849992752075,0.0,0.3076923076923077
24,middle,8,text,practical,0.5,13,7,6,0.940178632736206,0.9458813667297363,0.3713732361793518,0.30644336342811584,0.16666666666666666,0.6153846153846154
24,middle,8,text,practical,0.75,13,10,3,0.9640377759933472,0.9669064879417419,0.267799973487854,0.21804027259349823,0.3333333333333333,0.8461538461538461
24,middle,8,text,practical,1.0,13,13,0,1.0,1.0,0.0,0.0,1.0,1.0
24,middle,9,visual,oracle,0.25,8,2,6,0.07008174061775208,0.1477227360010147,1.2902566194534302,1.257928729057312,0.0,0.25
24,middle,9,visual,oracle,0.5,8,4,4,0.12258957326412201,0.21781025826931,1.2506027221679688,1.1782524585723877,0.0,0.5
24,middle,9,visual,oracle,0.75,8,6,2,0.3655387759208679,0.3655387759208679,1.0662482976913452,1.0662482976913452,0.0,0.75
24,middle,9,visual,oracle,1.0,8,8,0,1.0,1.0,0.0,0.0,1.0,1.0
24,middle,9,visual,practical,0.25,8,2,6,0.03792620450258255,0.13613440096378326,1.3886178731918335,1.3065017461776733,0.0,0.25
24,middle,9,visual,practical,0.5,8,4,4,0.10387594252824783,0.1928417682647705,1.4359760284423828,1.3174718618392944,0.0,0.5
24,middle,9,visual,practical,0.75,8,6,2,0.3130309283733368,0.3130309283733368,1.1888067722320557,1.1888067722320557,0.0,0.75
24,middle,9,visual,practical,1.0,8,8,0,1.0,1.0,0.0,0.0,1.0,1.0
24,middle,9,text,oracle,0.25,8,2,6,0.31671714782714844,0.39662423729896545,1.2716472148895264,1.0754939317703247,0.16666666666666666,0.375
24,middle,9,text,oracle,0.5,8,4,4,0.379090279340744,0.5101786255836487,1.1268467903137207,0.9142764806747437,0.25,0.625
24,middle,9,text,oracle,0.75,8,6,2,0.7036401033401489,0.7036401033401489,0.5216150283813477,0.5216150283813477,0.5,0.875
24,middle,9,text,oracle,1.0,8,8,0,1.0,1.0,0.0,0.0,1.0,1.0
24,middle,9,text,practical,0.25,8,2,6,0.2680714726448059,0.3750368654727936,1.2895140647888184,1.1130062341690063,0.16666666666666666,0.375
24,middle,9,text,practical,0.5,8,4,4,0.3436543941497803,0.4829327464103699,1.1447136402130127,0.9503471851348877,0.25,0.625
24,middle,9,text,practical,0.75,8,6,2,0.7036401033401489,0.7036401033401489,0.5216150283813477,0.5216150283813477,0.5,0.875
24,middle,9,text,practical,1.0,8,8,0,1.0,1.0,0.0,0.0,1.0,1.0
24,middle,17,visual,oracle,0.25,17,5,12,0.18880343437194824,0.25137653946876526,1.1706689596176147,1.1432002782821655,0.0,0.29411764705882354
24,middle,17,visual,oracle,0.5,17,9,8,0.2461424171924591,0.3106729984283447,1.1534667015075684,1.1074321269989014,0.0,0.5294117647058824
24,middle,17,visual,oracle,0.75,17,13,4,0.35057663917541504,0.4272097051143646,1.09920334815979,1.0256918668746948,0.0,0.7647058823529411
24,middle,17,visual,oracle,1.0,17,17,0,1.0,1.0,0.0,0.0,1.0,1.0
24,middle,17,visual,practical,0.25,17,5,12,0.16461226344108582,0.20405863225460052,1.2399120330810547,1.230862021446228,0.0,0.29411764705882354
24,middle,17,visual,practical,0.5,17,9,8,0.2217361032962799,0.27461954951286316,1.1939194202423096,1.1926822662353516,0.0,0.5294117647058824
24,middle,17,visual,practical,0.75,17,13,4,0.3141515254974365,0.4038071036338806,1.173892617225647,1.0754287242889404,0.0,0.7647058823529411
24,middle,17,visual,practical,1.0,17,17,0,1.0,1.0,0.0,0.0,1.0,1.0
24,middle,17,text,oracle,0.25,17,5,12,0.9435354471206665,0.8150671124458313,0.34018993377685547,0.5504633784294128,0.0,0.29411764705882354
24,middle,17,text,oracle,0.5,17,9,8,0.9570095539093018,0.9543247222900391,0.2922319769859314,0.29485416412353516,0.0,0.5294117647058824
24,middle,17,text,oracle,0.75,17,13,4,0.9711308479309082,0.9748536348342896,0.23974573612213135,0.1958945393562317,0.25,0.8235294117647058
24,middle,17,text,oracle,1.0,17,17,0,1.0,1.0,0.0,0.0,1.0,1.0
24,middle,17,text,practical,0.25,17,5,12,0.9337877035140991,0.8129166960716248,0.37041205167770386,0.5452941060066223,0.08333333333333333,0.35294117647058826
24,middle,17,text,practical,0.5,17,9,8,0.942959189414978,0.9510989189147949,0.3364960849285126,0.28710031509399414,0.125,0.5882352941176471
24,middle,17,text,practical,0.75,17,13,4,0.9813745021820068,0.9787262678146362,0.19593310356140137,0.17650660872459412,0.25,0.8235294117647058
24,middle,17,text,practical,1.0,17,17,0,1.0,1.0,0.0,0.0,1.0,1.0
24,middle,21,visual,oracle,0.25,8,2,6,0.33236587047576904,0.3072340786457062,1.1181268692016602,1.1271835565567017,0.0,0.25
24,middle,21,visual,oracle,0.5,8,4,4,0.3985673487186432,0.37760770320892334,1.0956542491912842,1.0769801139831543,0.0,0.5
24,middle,21,visual,oracle,0.75,8,6,2,0.4532869756221771,0.4532869756221771,1.0437933206558228,1.0437933206558228,0.0,0.75
24,middle,21,visual,oracle,1.0,8,8,0,1.0,1.0,0.0,0.0,1.0,1.0
24,middle,21,visual,practical,0.25,8,2,6,0.3434871435165405,0.32195714116096497,1.162935495376587,1.156901240348816,0.0,0.25
24,middle,21,visual,practical,0.5,8,4,4,0.3636884093284607,0.3875512480735779,1.1422958374023438,1.1538841724395752,0.0,0.5
24,middle,21,visual,practical,0.75,8,6,2,0.4532869756221771,0.4532869756221771,1.053812026977539,1.053812026977539,0.0,0.75
24,middle,21,visual,practical,1.0,8,8,0,1.0,1.0,0.0,0.0,1.0,1.0
24,middle,21,text,oracle,0.25,8,2,6,0.9794063568115234,0.9754955172538757,0.2037988305091858,0.21398717164993286,0.0,0.25
24,middle,21,text,oracle,0.5,8,4,4,0.9866589307785034,0.9844502210617065,0.16229456663131714,0.17425432801246643,0.0,0.5
24,middle,21,text,oracle,0.75,8,6,2,0.9894940853118896,0.9894940853118896,0.14470982551574707,0.14470982551574707,0.0,0.75
24,middle,21,text,oracle,1.0,8,8,0,1.0,1.0,0.0,0.0,1.0,1.0
24,middle,21,text,practical,0.25,8,2,6,0.9807162284851074,0.976093053817749,0.19608327746391296,0.2103196233510971,0.0,0.25
24,middle,21,text,practical,0.5,8,4,4,0.9884516000747681,0.9853466153144836,0.15129821002483368,0.1687530130147934,0.0,0.5
24,middle,21,text,practical,0.75,8,6,2,0.9885324239730835,0.9885324239730835,0.15088185667991638,0.15088185667991638,0.0,0.75
