sample_id,layer,modality,cosine,relative_l2
horse,4,visual,0.9999962449073792,0.0027656471356749535
horse,4,visual,0.9999966621398926,0.002587239257991314
horse,4,visual,0.9999960660934448,0.002816778840497136
horse,4,visual,0.9999961853027344,0.0028268974274396896
horse,4,visual,0.9999963045120239,0.002715175971388817
horse,4,visual,0.9999962449073792,0.0027620766777545214
horse,4,visual,0.9999962449073792,0.0027549793012440205
horse,4,visual,0.9999969005584717,0.002483833348378539
horse,4,visual,0.9999964237213135,0.00267989793792367
horse,4,visual,0.9999964833259583,0.002679742407053709
horse,4,visual,0.9999963641166687,0.0026934947818517685
horse,4,visual,0.9999966025352478,0.002650890965014696
horse,4,visual,0.9999963641166687,0.0026969497557729483
horse,4,visual,0.9999959468841553,0.002833327976986766
horse,4,visual,0.9999961256980896,0.0027962862513959408
horse,4,visual,0.9999966025352478,0.0025953170843422413
horse,4,visual,0.9999972581863403,0.002368499059230089
horse,4,visual,0.9999968409538269,0.0025082542560994625
horse,4,visual,0.9999963641166687,0.002648339606821537
horse,4,visual,0.9999960660934448,0.002828810131177306
horse,4,visual,0.9999966621398926,0.002615617820993066
horse,4,visual,0.9999956488609314,0.002935645869001746
horse,4,visual,0.9999963045120239,0.002675441326573491
horse,4,text,0.9999969005584717,0.0025191211607307196
horse,4,text,0.999996542930603,0.002650211099535227
horse,4,text,0.9999966025352478,0.0025914206635206938
horse,12,visual,0.9999961256980896,0.002762304386124015
horse,12,visual,0.9999960660934448,0.0028206862043589354
horse,12,visual,0.9999957084655762,0.0029173565562814474
horse,12,visual,0.9999960064888,0.0028673531487584114
horse,12,visual,0.9999960064888,0.0028530480340123177
horse,12,visual,0.9999961256980896,0.0027631798293441534
horse,12,visual,0.9999963641166687,0.0027137461584061384
horse,12,visual,0.9999961256980896,0.0027707817498594522
horse,12,visual,0.9999963045120239,0.0027144835330545902
horse,12,visual,0.9999957084655762,0.0029305885545909405
horse,12,visual,0.9999964833259583,0.0026672459207475185
horse,12,visual,0.9999959468841553,0.0028502889908850193
horse,12,visual,0.9999958872795105,0.0029009063728153706
horse,12,visual,0.9999955296516418,0.003000628435984254
horse,12,visual,0.9999957084655762,0.002951489295810461
horse,12,visual,0.9999963641166687,0.0027333407197147608
horse,12,visual,0.9999958276748657,0.0028955640736967325
horse,12,visual,0.9999961256980896,0.002788398414850235
horse,12,visual,0.9999960660934448,0.0027779233641922474
horse,12,visual,0.9999959468841553,0.002844784874469042
horse,12,visual,0.9999960064888,0.002800139831379056
horse,12,visual,0.999995768070221,0.0028999794740229845
horse,12,visual,0.9999964237213135,0.00271940347738564
horse,12,visual,0.9999961853027344,0.00278250384144485
horse,12,visual,0.9999964237213135,0.0026691246312111616
horse,12,visual,0.9999958276748657,0.0028838468715548515
horse,12,visual,0.9999961853027344,0.0028170619625598192
horse,12,visual,0.9999962449073792,0.002773716812953353
horse,12,visual,0.9999964237213135,0.0026988666504621506
horse,12,visual,0.9999961853027344,0.0027635213918983936
horse,12,visual,0.9999960064888,0.002819467568770051
horse,12,visual,0.9999958872795105,0.0028725818265229464
horse,12,visual,0.9999960064888,0.0027463985607028008
horse,12,visual,0.9999963641166687,0.0027181978803128004
horse,12,visual,0.999995768070221,0.002904533175751567
horse,12,visual,0.999996542930603,0.0026570220943540335
horse,12,visual,0.9999964237213135,0.0026672170497477055
horse,12,visual,0.9999966621398926,0.002613843884319067
horse,12,visual,0.9999959468841553,0.0028536356985569
horse,12,visual,0.9999958276748657,0.002852705307304859
horse,12,visual,0.9999958872795105,0.0028935077134519815
horse,12,visual,0.9999961256980896,0.002806629752740264
horse,12,visual,0.9999958872795105,0.0029052400495857
horse,12,visual,0.9999955892562866,0.002988843945786357
horse,12,visual,0.999996542930603,0.0026531575713306665
horse,12,visual,0.9999961256980896,0.002808092627674341
horse,24,visual,0.9999961853027344,0.002780406503006816
horse,24,visual,0.9999963045120239,0.00268328795209527
horse,24,visual,0.9999966025352478,0.0025986474938690662
horse,24,visual,0.9999964833259583,0.0026955166831612587
horse,24,visual,0.9999961256980896,0.0028068472165614367
horse,24,visual,0.9999956488609314,0.002929138485342264
horse,24,visual,0.9999963045120239,0.002748494502156973
horse,24,visual,0.9999966025352478,0.0026800225023180246
horse,24,visual,0.9999961853027344,0.002777565037831664
horse,24,visual,0.9999951720237732,0.003128435229882598
horse,24,visual,0.9999962449073792,0.002732559572905302
horse,24,visual,0.9999961256980896,0.002754612360149622
horse,24,visual,0.9999962449073792,0.0026985604781657457
horse,24,visual,0.9999962449073792,0.0027289327699691057
horse,24,visual,0.9999963045120239,0.002766083925962448
horse,24,visual,0.9999963641166687,0.00266831973567605
horse,24,visual,0.9999964237213135,0.0026662948075681925
horse,24,visual,0.9999961256980896,0.0027389158494770527
horse,24,visual,0.9999961853027344,0.0027730471920222044
horse,24,visual,0.999996542930603,0.002703008009120822
horse,24,visual,0.9999966621398926,0.0025899908505380154
horse,24,visual,0.9999966025352478,0.0026338668540120125
horse,24,visual,0.9999962449073792,0.0027527324855327606
horse,24,visual,0.9999961256980896,0.0027681065257638693
horse,24,visual,0.9999966025352478,0.0026169174816459417
horse,24,visual,0.9999969601631165,0.002435521688312292
horse,24,visual,0.9999964237213135,0.002668954897671938
horse,24,visual,0.9999967813491821,0.0025587158743292093
horse,24,visual,0.9999961256980896,0.0027882205322384834
horse,24,visual,0.9999960064888,0.0028337459079921246
horse,24,visual,0.9999963045120239,0.002676953561604023
horse,24,visual,0.9999960660934448,0.0027836814988404512
horse,24,visual,0.9999961853027344,0.002773899817839265
horse,24,visual,0.9999969601631165,0.0025009438395500183
horse,24,visual,0.9999963045120239,0.0026779749896377325
horse,24,visual,0.9999960660934448,0.0028444742783904076
horse,24,visual,0.9999964833259583,0.002695278963074088
horse,24,visual,0.9999956488609314,0.0029167921748012304
horse,24,text,0.9999971389770508,0.0024272517766803503
horse,24,text,0.9999967217445374,0.0025741406716406345
horse,36,visual,0.9999961256980896,0.002781135495752096
horse,36,visual,0.9999958872795105,0.0028874159324914217
horse,36,visual,0.9999963641166687,0.0027245408855378628
horse,36,visual,0.999996542930603,0.0026112340856343508
horse,36,visual,0.9999961256980896,0.002759523456916213
horse,36,visual,0.9999963045120239,0.002735187765210867
horse,36,visual,0.9999961256980896,0.0027796607464551926
horse,36,visual,0.9999961853027344,0.002753277774900198
horse,36,visual,0.9999961256980896,0.00278902193531394
horse,36,visual,0.9999960660934448,0.00277486490085721
horse,36,visual,0.9999963641166687,0.002774161985144019
horse,36,visual,0.9999958872795105,0.002880230313166976
horse,36,visual,0.999995768070221,0.0029152762144804
horse,36,visual,0.9999966621398926,0.002602874068543315
horse,36,visual,0.9999966621398926,0.0026187915354967117
horse,36,visual,0.9999964833259583,0.0026615788228809834
horse,36,visual,0.9999967217445374,0.002563776448369026
horse,36,visual,0.9999957084655762,0.0029321787878870964
horse,36,visual,0.9999963641166687,0.002714441856369376
horse,36,visual,0.9999963045120239,0.002712151501327753
horse,36,visual,0.9999961256980896,0.002807997865602374
horse,36,visual,0.999997079372406,0.0024451478384435177
horse,36,visual,0.999996542930603,0.002619828563183546
horse,36,visual,0.9999961853027344,0.0027796754147857428
horse,36,visual,0.9999962449073792,0.0027439510449767113
horse,36,visual,0.9999957084655762,0.0029200916178524494
horse,36,visual,0.9999960660934448,0.00284098950214684
horse,36,visual,0.9999962449073792,0.0027156248688697815
horse,36,visual,0.999996542930603,0.0026847412809729576
horse,36,visual,0.9999969005584717,0.002499591326341033
horse,36,visual,0.9999961256980896,0.0028129632119089365
horse,36,visual,0.9999964833259583,0.0026796215679496527
horse,36,visual,0.9999957084655762,0.002894001081585884
horse,36,visual,0.9999966025352478,0.002598179504275322
horse,36,visual,0.9999960064888,0.002831830410286784
horse,36,visual,0.9999962449073792,0.002720853313803673
horse,36,visual,0.9999964237213135,0.002663590246811509
horse,36,visual,0.9999961853027344,0.0027606848161667585
horse,36,visual,0.999996542930603,0.0026243985630571842
horse,36,visual,0.999996542930603,0.002633247757330537
horse,36,visual,0.9999958276748657,0.0029087630100548267
horse,36,visual,0.9999964833259583,0.002621416701003909
horse,36,visual,0.9999960064888,0.0028746328316628933
horse,36,visual,0.999995768070221,0.0029015857726335526
horse,36,visual,0.9999960660934448,0.002792359795421362
horse,36,visual,0.9999964833259583,0.0026554688811302185
horse,36,visual,0.9999961256980896,0.0027777233626693487
horse,36,visual,0.9999960660934448,0.0028115466702729464
horse,36,visual,0.9999963045120239,0.002708448562771082
horse,36,visual,0.9999960064888,0.0028606553096324205
horse,36,visual,0.9999966025352478,0.002619210397824645
horse,36,visual,0.9999958872795105,0.0028594958130270243
horse,36,visual,0.9999958872795105,0.0028806652408093214
horse,36,visual,0.9999963045120239,0.002726414008066058
horse,36,visual,0.9999969005584717,0.0025224783457815647
horse,36,visual,0.9999962449073792,0.002771145896986127
horse,36,visual,0.9999964237213135,0.0026850395370274782
horse,36,visual,0.9999960660934448,0.0028207283467054367
horse,36,visual,0.9999961256980896,0.002786983037367463
horse,44,visual,0.9999964833259583,0.0026512041222304106
horse,44,visual,0.9999961256980896,0.0027890303172171116
horse,44,visual,0.9999962449073792,0.0027570342645049095
horse,44,visual,0.9999966621398926,0.002571404678747058
horse,44,visual,0.9999961853027344,0.002786964876577258
horse,44,visual,0.9999966621398926,0.0025853950064629316
horse,44,visual,0.9999963045120239,0.002732075983658433
horse,44,visual,0.9999974370002747,0.0022988514974713326
horse,44,visual,0.9999963045120239,0.0027592096012085676
horse,44,visual,0.9999961256980896,0.00278444099240005
horse,44,visual,0.9999963045120239,0.002730748150497675
horse,44,visual,0.9999963641166687,0.0027082592714577913
horse,44,visual,0.9999960064888,0.0028095755260437727
horse,44,visual,0.9999964833259583,0.0026863578241318464
horse,44,visual,0.9999960064888,0.002875327365472913
horse,44,visual,0.9999957084655762,0.0029013212770223618
horse,44,visual,0.9999964833259583,0.002612057840451598
horse,44,visual,0.9999970197677612,0.002445830265060067
horse,44,visual,0.9999960660934448,0.0028192731551826
horse,44,visual,0.9999956488609314,0.0029649417847394943
horse,44,visual,0.9999957084655762,0.0029083078261464834
horse,44,visual,0.9999962449073792,0.0027561939787119627
horse,44,visual,0.9999961853027344,0.0027550978120416403
horse,44,visual,0.9999959468841553,0.0029523922130465508
horse,44,visual,0.999997079372406,0.0025046360678970814
horse,44,visual,0.9999960064888,0.0028347927145659924
horse,44,visual,0.9999960064888,0.0028601298108696938
horse,44,visual,0.9999966621398926,0.0025957662146538496
horse,44,visual,0.9999963045120239,0.002725448692217469
horse,44,visual,0.9999958276748657,0.002885672729462385
horse,44,visual,0.9999960064888,0.002823496237397194
horse,44,visual,0.9999963641166687,0.0026838488411158323
horse,44,visual,0.9999966025352478,0.0026472231838852167
horse,44,visual,0.9999959468841553,0.0028252413030713797
horse,44,visual,0.9999961256980896,0.0027873176150023937
horse,44,visual,0.9999962449073792,0.002786165103316307
horse,44,visual,0.9999964833259583,0.0026414410676807165
horse,44,visual,0.9999961853027344,0.0027617928571999073
horse,44,visual,0.9999966621398926,0.0025921128690242767
horse,44,visual,0.9999960660934448,0.002817692467942834
horse,44,visual,0.9999958276748657,0.002912369789555669
horse,44,visual,0.9999958872795105,0.002885721158236265
horse,44,visual,0.9999969005584717,0.0025211083702743053
horse,44,visual,0.9999964237213135,0.0026660540606826544
horse,44,visual,0.999996542930603,0.0026150322519242764
horse,44,text,0.999997079372406,0.002413833048194647
horse,44,text,0.9999977946281433,0.0022150008007884026
horse,44,text,0.9999959468841553,0.002857157029211521
horse,44,text,0.9999962449073792,0.0026806241367012262
horse,47,visual,0.9999986290931702,0.0016555825714021921
horse,47,visual,0.999998927116394,0.0015418705297634006
horse,47,visual,0.9999989867210388,0.002196364803239703
horse,47,visual,0.9999990463256836,0.0013469046680256724
horse,47,visual,0.9999984502792358,0.0018339764792472124
horse,47,visual,0.9999993443489075,0.001164187677204609
horse,47,visual,0.9999992847442627,0.0012386624002829194
horse,47,visual,0.9999985694885254,0.0016782927559688687
horse,47,visual,0.9999986886978149,0.001639875816181302
horse,47,visual,0.9999986290931702,0.0016820470336824656
horse,47,visual,0.9999983906745911,0.0018819246906787157
horse,47,visual,0.9999983310699463,0.0018235031748190522
horse,47,visual,0.9999980926513672,0.0019942729268223047
horse,47,visual,0.9999991655349731,0.0013870702823624015
horse,47,visual,0.9999988079071045,0.0014894615160301328
horse,47,visual,0.9999967217445374,0.002826760523021221
horse,47,visual,0.9999992847442627,0.001189810922369361
horse,47,visual,0.9999986290931702,0.0016648235032334924
horse,47,visual,0.9999985098838806,0.0017152924556285143
horse,47,visual,0.9999975562095642,0.0022376629058271646
horse,47,visual,0.9999987483024597,0.001994501333683729
horse,47,visual,0.9999986290931702,0.001695570652373135
horse,47,visual,0.9999987483024597,0.001566095044836402
horse,47,visual,0.9999977350234985,0.0020976224914193153
horse,47,visual,0.9999985694885254,0.001730262883938849
horse,47,visual,0.999998927116394,0.0014697447186335921
horse,47,visual,0.9999985098838806,0.0017032140167430043
horse,47,visual,0.9999991059303284,0.0013812703546136618
horse,47,visual,0.9999975562095642,0.00222223624587059
horse,47,visual,0.999998927116394,0.0014638646971434355
horse,47,visual,0.9999978542327881,0.0021183632779866457
horse,47,visual,0.9999983310699463,0.0019466514931991696
horse,47,visual,0.9999980330467224,0.001975360559299588
horse,47,visual,0.9999990463256836,0.0014999823179095984
horse,47,visual,0.9999986886978149,0.001638007233850658
horse,47,visual,0.9999979138374329,0.002041077706962824
horse,47,visual,0.9999980330467224,0.0019848081283271313
horse,47,visual,0.9999986290931702,0.0018594884313642979
horse,47,visual,0.9999983310699463,0.0017596964025869966
horse,47,visual,0.999998927116394,0.0015358157688751817
horse,47,visual,0.9999985694885254,0.001633495674468577
horse,47,visual,0.9999982714653015,0.0018066471675410867
horse,47,visual,0.999998927116394,0.0015978974988684058
horse,47,visual,0.9999985694885254,0.0017857436323538423
horse,47,visual,0.9999985098838806,0.0016694677760824561
horse,47,visual,0.9999987483024597,0.001800938043743372
horse,47,visual,0.9999987483024597,0.0017645085463300347
horse,47,visual,0.9999992847442627,0.0011086825979873538
horse,47,visual,0.9999991059303284,0.0013554042670875788
horse,47,visual,0.9999989867210388,0.0014918842352926731
horse,47,visual,0.9999985694885254,0.0017778270412236452
horse,47,text,0.9999988675117493,0.0014965515583753586
horse,47,text,0.9999992251396179,0.0013595815980806947
horse,47,text,0.9999986886978149,0.0017252672696486115
horse,47,text,0.9999986290931702,0.001956228632479906
hubble_deep_field,4,visual,0.999995768070221,0.0029107469599694014
hubble_deep_field,4,visual,0.9999963045120239,0.0027301039081066847
hubble_deep_field,4,visual,0.9999959468841553,0.00285550975240767
hubble_deep_field,4,visual,0.9999958872795105,0.002872573211789131
hubble_deep_field,4,visual,0.9999960660934448,0.0028469585813581944
hubble_deep_field,4,visual,0.9999959468841553,0.0028380919247865677
hubble_deep_field,4,visual,0.9999963641166687,0.002657730830833316
hubble_deep_field,4,visual,0.9999961853027344,0.0027287278790026903
hubble_deep_field,4,visual,0.9999960064888,0.0028350811917334795
hubble_deep_field,4,visual,0.9999960064888,0.0028084637597203255
hubble_deep_field,4,visual,0.9999963641166687,0.002701087621971965
hubble_deep_field,4,visual,0.999995768070221,0.002945191226899624
hubble_deep_field,4,visual,0.9999961256980896,0.0027878291439265013
hubble_deep_field,4,visual,0.9999958872795105,0.0028703478164970875
hubble_deep_field,4,visual,0.9999964237213135,0.0026632947847247124
hubble_deep_field,4,visual,0.9999960660934448,0.002788576064631343
hubble_deep_field,4,visual,0.9999959468841553,0.002854140242561698
hubble_deep_field,4,visual,0.9999964833259583,0.0026486741844564676
hubble_deep_field,4,visual,0.9999964237213135,0.002721922704949975
hubble_deep_field,4,visual,0.9999962449073792,0.0027845015283674
hubble_deep_field,4,visual,0.9999963045120239,0.0027142318431288004
hubble_deep_field,4,visual,0.999995768070221,0.002931228606030345
hubble_deep_field,4,visual,0.9999962449073792,0.002780594164505601
hubble_deep_field,4,visual,0.9999958872795105,0.0028381741140037775
hubble_deep_field,4,visual,0.9999967813491821,0.00260950461961329
hubble_deep_field,4,visual,0.9999960660934448,0.00283832591958344
hubble_deep_field,4,visual,0.9999963641166687,0.0027359609957784414
hubble_deep_field,4,visual,0.9999966025352478,0.002688676817342639
hubble_deep_field,4,visual,0.9999958872795105,0.0028499949257820845
hubble_deep_field,4,visual,0.9999964833259583,0.002671650843694806
hubble_deep_field,4,visual,0.999995768070221,0.002899794839322567
hubble_deep_field,4,visual,0.9999962449073792,0.002724142512306571
hubble_deep_field,4,visual,0.9999962449073792,0.0027384054847061634
hubble_deep_field,4,visual,0.9999961853027344,0.0027623933274298906
hubble_deep_field,4,visual,0.9999963045120239,0.0026986657176166773
hubble_deep_field,4,visual,0.9999963045120239,0.002724798396229744
hubble_deep_field,4,visual,0.9999961853027344,0.002781524322926998
hubble_deep_field,4,visual,0.9999962449073792,0.002777035813778639
hubble_deep_field,4,visual,0.9999964237213135,0.002734510460868478
hubble_deep_field,4,visual,0.9999962449073792,0.002723083132877946
hubble_deep_field,4,visual,0.9999960660934448,0.002857815707102418
hubble_deep_field,4,visual,0.999996542930603,0.0026562807615846395
hubble_deep_field,4,visual,0.9999957084655762,0.0029666211921721697
hubble_deep_field,4,visual,0.9999959468841553,0.0028226268477737904
hubble_deep_field,4,visual,0.999996542930603,0.0026533775962889194
hubble_deep_field,4,visual,0.999995768070221,0.002937320852652192
hubble_deep_field,4,visual,0.9999963641166687,0.0027380171231925488
hubble_deep_field,4,visual,0.9999959468841553,0.002822871319949627
hubble_deep_field,4,visual,0.9999961256980896,0.002800018759444356
hubble_deep_field,4,visual,0.999996542930603,0.0026348279789090157
hubble_deep_field,4,text,0.9999963045120239,0.0027629665564745665
hubble_deep_field,12,visual,0.9999958872795105,0.00284252199344337
hubble_deep_field,12,visual,0.9999961853027344,0.0028022294864058495
hubble_deep_field,12,visual,0.9999958872795105,0.002845154609531164
hubble_deep_field,12,visual,0.9999961853027344,0.0027694532182067633
hubble_deep_field,12,visual,0.9999961853027344,0.0027808411978185177
hubble_deep_field,12,visual,0.9999961256980896,0.0028049650136381388
hubble_deep_field,12,visual,0.9999964833259583,0.002712444169446826
hubble_deep_field,12,visual,0.9999960660934448,0.002855721628293395
hubble_deep_field,12,visual,0.9999961256980896,0.0027853799983859062
hubble_deep_field,12,visual,0.9999968409538269,0.002567190444096923
hubble_deep_field,12,visual,0.9999963045120239,0.002747773425653577
hubble_deep_field,12,visual,0.9999964237213135,0.002709248336032033
hubble_deep_field,12,visual,0.9999967217445374,0.0025996731128543615
hubble_deep_field,12,visual,0.9999961853027344,0.002747024642303586
hubble_deep_field,12,visual,0.9999962449073792,0.0027646084781736135
hubble_deep_field,12,visual,0.9999961256980896,0.0028056595474481583
hubble_deep_field,12,visual,0.9999971389770508,0.002439146628603339
hubble_deep_field,12,visual,0.9999962449073792,0.0027524870820343494
hubble_deep_field,12,visual,0.999995768070221,0.0029252544045448303
hubble_deep_field,12,visual,0.9999961853027344,0.0027435796801000834
hubble_deep_field,12,visual,0.9999959468841553,0.0028406092897057533
hubble_deep_field,12,visual,0.9999963641166687,0.0026899254880845547
hubble_deep_field,12,visual,0.9999962449073792,0.0027551837265491486
hubble_deep_field,12,visual,0.9999962449073792,0.002741836477071047
hubble_deep_field,12,visual,0.999996542930603,0.002661079866811633
hubble_deep_field,12,visual,0.9999961256980896,0.0028043969068676233
hubble_deep_field,12,visual,0.9999958872795105,0.0028811502270400524
hubble_deep_field,12,visual,0.999995768070221,0.0028960546478629112
hubble_deep_field,12,visual,0.9999964833259583,0.002691448200494051
hubble_deep_field,12,visual,0.9999959468841553,0.0028211057651787996
hubble_deep_field,12,visual,0.9999964237213135,0.0027080699801445007
hubble_deep_field,12,visual,0.9999959468841553,0.00281756604090333
hubble_deep_field,12,visual,0.9999960660934448,0.0027982150204479694
hubble_deep_field,12,visual,0.9999958872795105,0.002883563982322812
hubble_deep_field,12,visual,0.9999961256980896,0.0027521320153027773
hubble_deep_field,12,visual,0.9999964237213135,0.0027261192444711924
hubble_deep_field,12,visual,0.9999957084655762,0.0028745911549776793
hubble_deep_field,12,visual,0.9999963641166687,0.0026975455693900585
hubble_deep_field,12,visual,0.9999961256980896,0.002740938449278474
hubble_deep_field,12,visual,0.9999963641166687,0.00273231603205204
hubble_deep_field,12,visual,0.9999966621398926,0.0026038296055048704
hubble_deep_field,12,visual,0.9999963641166687,0.002735556336119771
hubble_deep_field,12,visual,0.9999966621398926,0.0026065295096486807
hubble_deep_field,12,text,0.9999963641166687,0.0026332861743867397
hubble_deep_field,12,text,0.9999967217445374,0.0025842066388577223
hubble_deep_field,12,text,0.9999964237213135,0.0026644293684512377
hubble_deep_field,24,visual,0.999996542930603,0.0026742490008473396
hubble_deep_field,24,visual,0.9999967217445374,0.0026002482045441866
hubble_deep_field,24,visual,0.9999972581863403,0.0023722301702946424
hubble_deep_field,24,visual,0.9999962449073792,0.002754444954916835
hubble_deep_field,24,visual,0.9999954104423523,0.0029856900218874216
hubble_deep_field,24,visual,0.9999959468841553,0.002864060690626502
hubble_deep_field,24,visual,0.9999969005584717,0.002493112115189433
hubble_deep_field,24,visual,0.9999968409538269,0.0025068880058825016
hubble_deep_field,24,visual,0.9999962449073792,0.0027367877773940563
hubble_deep_field,24,visual,0.9999962449073792,0.002742213197052479
hubble_deep_field,24,visual,0.999996542930603,0.0026324845384806395
hubble_deep_field,24,visual,0.9999963045120239,0.002738896058872342
hubble_deep_field,24,visual,0.999995768070221,0.0028855858836323023
hubble_deep_field,24,visual,0.9999959468841553,0.0028688570018857718
hubble_deep_field,24,visual,0.9999960660934448,0.0027855446096509695
hubble_deep_field,24,visual,0.9999958276748657,0.0028997452463954687
hubble_deep_field,24,visual,0.9999969005584717,0.0025019049644470215
hubble_deep_field,24,visual,0.9999960064888,0.002846557181328535
hubble_deep_field,24,visual,0.9999961853027344,0.0027597115840762854
hubble_deep_field,24,visual,0.9999960064888,0.002835453487932682
hubble_deep_field,24,visual,0.9999964833259583,0.0026728324592113495
hubble_deep_field,24,visual,0.9999963045120239,0.0027167038060724735
hubble_deep_field,24,visual,0.9999960064888,0.0028113380540162325
hubble_deep_field,24,visual,0.9999966621398926,0.0025763593148440123
hubble_deep_field,24,visual,0.9999957084655762,0.002883950248360634
hubble_deep_field,24,visual,0.9999966621398926,0.0026148126926273108
hubble_deep_field,24,visual,0.9999958276748657,0.0028665962163358927
hubble_deep_field,24,visual,0.9999961853027344,0.00277453544549644
hubble_deep_field,24,visual,0.9999960064888,0.002827627584338188
hubble_deep_field,24,visual,0.9999963641166687,0.0027152965776622295
hubble_deep_field,24,visual,0.9999961853027344,0.0027319644577801228
hubble_deep_field,24,visual,0.9999960064888,0.0028032087720930576
hubble_deep_field,24,visual,0.999996542930603,0.0026437025517225266
hubble_deep_field,24,visual,0.9999959468841553,0.002878973027691245
hubble_deep_field,24,visual,0.9999963641166687,0.002706153318285942
hubble_deep_field,24,visual,0.9999956488609314,0.0029780708719044924
hubble_deep_field,24,visual,0.9999961853027344,0.0027728911954909563
hubble_deep_field,24,visual,0.9999960660934448,0.0028464673087000847
hubble_deep_field,24,visual,0.9999963045120239,0.0027173080015927553
hubble_deep_field,24,visual,0.9999961853027344,0.0027282603550702333
hubble_deep_field,24,visual,0.9999960064888,0.002849406097084284
hubble_deep_field,24,visual,0.9999961256980896,0.0027842761483043432
hubble_deep_field,24,visual,0.9999966621398926,0.002620202023535967
hubble_deep_field,24,visual,0.9999968409538269,0.0025071671698242426
hubble_deep_field,24,visual,0.9999961256980896,0.0027393586933612823
hubble_deep_field,24,visual,0.9999966025352478,0.0026616654358804226
hubble_deep_field,24,visual,0.9999962449073792,0.0027173333801329136
hubble_deep_field,24,visual,0.9999959468841553,0.002819082234054804
hubble_deep_field,24,visual,0.9999962449073792,0.002728644059970975
hubble_deep_field,24,visual,0.9999961853027344,0.0027267797850072384
hubble_deep_field,24,visual,0.9999960064888,0.00279535842128098
hubble_deep_field,24,visual,0.9999964237213135,0.0026738494634628296
hubble_deep_field,24,text,0.9999958872795105,0.002885919762775302
hubble_deep_field,24,text,0.999997079372406,0.002430078573524952
hubble_deep_field,36,visual,0.9999958276748657,0.0029106370639055967
hubble_deep_field,36,visual,0.9999966621398926,0.002623325679451227
hubble_deep_field,36,visual,0.9999966621398926,0.002582435728982091
hubble_deep_field,36,visual,0.9999963045120239,0.002706825267523527
hubble_deep_field,36,visual,0.9999963045120239,0.002734819892793894
hubble_deep_field,36,visual,0.9999961256980896,0.0027670487761497498
hubble_deep_field,36,visual,0.9999964833259583,0.0026771987322717905
hubble_deep_field,36,visual,0.9999969005584717,0.0025266020093113184
hubble_deep_field,36,visual,0.9999962449073792,0.0027828398160636425
hubble_deep_field,36,visual,0.9999962449073792,0.0028266231529414654
hubble_deep_field,36,visual,0.9999960064888,0.0028144565876573324
hubble_deep_field,36,visual,0.9999960064888,0.002897385973483324
hubble_deep_field,36,visual,0.9999970197677612,0.0023849341087043285
hubble_deep_field,36,visual,0.9999963641166687,0.0027242086362093687
hubble_deep_field,36,visual,0.9999960660934448,0.002822329755872488
hubble_deep_field,36,visual,0.9999962449073792,0.002742392709478736
hubble_deep_field,36,visual,0.9999953508377075,0.002990251174196601
hubble_deep_field,36,visual,0.9999955892562866,0.002961939899250865
hubble_deep_field,36,visual,0.9999963045120239,0.002736632712185383
hubble_deep_field,36,visual,0.9999967813491821,0.002538215834647417
hubble_deep_field,36,visual,0.9999962449073792,0.002789580961689353
hubble_deep_field,36,visual,0.9999958872795105,0.0029037795029580593
hubble_deep_field,36,visual,0.9999960660934448,0.002801622962579131
hubble_deep_field,36,visual,0.9999960660934448,0.00280949380248785
hubble_deep_field,36,visual,0.9999960064888,0.0028605815023183823
hubble_deep_field,36,visual,0.9999961256980896,0.0028021344915032387
hubble_deep_field,36,visual,0.9999959468841553,0.0028602727688848972
hubble_deep_field,36,visual,0.9999966025352478,0.0026298260781913996
hubble_deep_field,36,visual,0.9999960660934448,0.0028196964412927628
hubble_deep_field,36,visual,0.9999958872795105,0.0028660926036536694
hubble_deep_field,36,visual,0.9999963641166687,0.002722864504903555
hubble_deep_field,36,visual,0.9999966621398926,0.002585724228993058
hubble_deep_field,36,visual,0.9999959468841553,0.0028615824412554502
hubble_deep_field,36,visual,0.9999961256980896,0.002810026053339243
hubble_deep_field,36,visual,0.9999961256980896,0.002762755611911416
hubble_deep_field,36,visual,0.9999968409538269,0.0025367375928908587
hubble_deep_field,36,visual,0.9999961256980896,0.0028196086641401052
hubble_deep_field,36,visual,0.9999963045120239,0.002759688999503851
hubble_deep_field,36,visual,0.9999962449073792,0.002746688202023506
hubble_deep_field,36,visual,0.9999959468841553,0.002854595659300685
hubble_deep_field,36,visual,0.9999958276748657,0.002887246897444129
hubble_deep_field,36,visual,0.9999963641166687,0.002772986888885498
hubble_deep_field,36,visual,0.9999958872795105,0.0028572450391948223
hubble_deep_field,36,visual,0.9999958872795105,0.0028696893714368343
hubble_deep_field,36,text,0.9999963641166687,0.002748402999714017
hubble_deep_field,36,text,0.9999977350234985,0.0021462528966367245
hubble_deep_field,44,visual,0.9999964237213135,0.0027187224477529526
hubble_deep_field,44,visual,0.9999961256980896,0.0027859280817210674
hubble_deep_field,44,visual,0.9999959468841553,0.0028414027765393257
hubble_deep_field,44,visual,0.9999963641166687,0.0026882607489824295
hubble_deep_field,44,visual,0.9999961853027344,0.002767089754343033
hubble_deep_field,44,visual,0.9999966025352478,0.0026086873840540648
hubble_deep_field,44,visual,0.9999963641166687,0.002700421493500471
hubble_deep_field,44,visual,0.9999963045120239,0.0027346969582140446
hubble_deep_field,44,visual,0.9999964833259583,0.002645923523232341
hubble_deep_field,44,visual,0.9999963045120239,0.0027071901131421328
