fold,policy,fit_source,eval_source,layer,optimizer,tokens,assignments,mean_u,median_u,p90_u,p_u4,p_u_ge3,rank_load_max,rank_load_mean,rank_load_cv,rank_load_max_mean,critical_rank,remote_volume_proxy
A_first12,P_joint_0.75,all,all,27,joint_surrogate_lambda_0.75,13286,106288,3.556676200511817,4.0,4.0,0.5861809423453259,0.9704952581664911,28910,26572.0,0.08749851893485325,1.0879873551106427,1,33968.0
A_first12,P_joint_0.75,all,vision,27,joint_surrogate_lambda_0.75,13020,104160,3.5562980030721967,4.0,4.0,0.5860983102918587,0.9701996927803379,28391,26040.0,0.09006364191083728,1.090284178187404,1,33283.0
A_first12,P_joint_0.75,all,text,27,joint_surrogate_lambda_0.75,266,2128,3.575187969924812,4.0,4.0,0.5902255639097744,0.9849624060150376,761,532.0,0.29872732575152644,1.4304511278195489,3,685.0
A_first12,P_joint_0.75,all,all,28,joint_surrogate_lambda_0.75,13286,106288,3.6113201866626525,4.0,4.0,0.6285563751317176,0.9827638115309348,29387,26572.0,0.10061136719524646,1.1059385819659793,1,34694.0
A_first12,P_joint_0.75,all,vision,28,joint_surrogate_lambda_0.75,13020,104160,3.6100614439324117,4.0,4.0,0.6276497695852534,0.9824116743471583,28623,26040.0,0.09824568774824242,1.0991935483870967,1,33983.0
A_first12,P_joint_0.75,all,text,28,joint_surrogate_lambda_0.75,266,2128,3.672932330827068,4.0,4.0,0.6729323308270677,1.0,764,532.0,0.2673174222105813,1.4360902255639099,1,711.0
A_first12,P_joint_0.75,all,all,29,joint_surrogate_lambda_0.75,13286,106288,3.526569321089869,4.0,4.0,0.5715038386271263,0.9553665512569622,33689,26572.0,0.1783207909621511,1.2678383260575041,1,33568.0
A_first12,P_joint_0.75,all,vision,29,joint_surrogate_lambda_0.75,13020,104160,3.5310291858678955,4.0,4.0,0.5754992319508448,0.955837173579109,32993,26040.0,0.18235681728292802,1.2670122887864823,1,32954.0
A_first12,P_joint_0.75,all,text,29,joint_surrogate_lambda_0.75,266,2128,3.308270676691729,3.0,4.0,0.37593984962406013,0.9323308270676691,794,532.0,0.4225353190903628,1.4924812030075187,0,614.0
A_first12,P_joint_0.75,all,all,30,joint_surrogate_lambda_0.75,13286,106288,3.6505343971097397,4.0,4.0,0.6631792864669577,0.9873551106427819,30523,26572.0,0.10829355426473794,1.1486903507451454,0,35215.0
A_first12,P_joint_0.75,all,vision,30,joint_surrogate_lambda_0.75,13020,104160,3.6497695852534564,4.0,4.0,0.6625960061443933,0.987173579109063,29938,26040.0,0.10985390379241332,1.1496927803379415,0,34500.0
A_first12,P_joint_0.75,all,text,30,joint_surrogate_lambda_0.75,266,2128,3.68796992481203,4.0,4.0,0.6917293233082706,0.9962406015037594,585,532.0,0.061916049218047386,1.099624060150376,0,715.0
A_first12,P_joint_0.75,all,all,31,joint_surrogate_lambda_0.75,13286,106288,3.5258166491043204,4.0,4.0,0.5591600180641276,0.9666566310401927,30537,26572.0,0.10335094612564417,1.1492172211350293,1,33558.0
A_first12,P_joint_0.75,all,vision,31,joint_surrogate_lambda_0.75,13020,104160,3.532258064516129,4.0,4.0,0.5623655913978495,0.9698924731182795,29770,26040.0,0.10210216218227046,1.1432411674347158,1,32970.0
A_first12,P_joint_0.75,all,text,31,joint_surrogate_lambda_0.75,266,2128,3.210526315789474,3.0,4.0,0.40225563909774437,0.8082706766917294,767,532.0,0.43237781699521055,1.4417293233082706,1,588.0
A_first12,P_joint_0.75,all,all,32,joint_surrogate_lambda_0.75,13286,106288,3.639169050127954,4.0,4.0,0.6558031010085804,0.9835917507150383,27290,26572.0,0.022231951224985003,1.0270209242811983,3,35064.0
A_first12,P_joint_0.75,all,vision,32,joint_surrogate_lambda_0.75,13020,104160,3.6407066052227344,4.0,4.0,0.6564516129032258,0.9844854070660523,26719,26040.0,0.02523303030348902,1.0260752688172043,0,34382.0
A_first12,P_joint_0.75,all,text,32,joint_surrogate_lambda_0.75,266,2128,3.56390977443609,4.0,4.0,0.6240601503759399,0.9398496240601504,705,532.0,0.28949504364122947,1.3251879699248121,2,682.0
A_first12,P_joint_0.75,all,all,33,joint_surrogate_lambda_0.75,13286,106288,3.583847659190125,4.0,4.0,0.6031160620201717,0.9807315971699533,26818,26572.0,0.00989509637377118,1.009257865422249,2,34329.0
A_first12,P_joint_0.75,all,vision,33,joint_surrogate_lambda_0.75,13020,104160,3.5842549923195084,4.0,4.0,0.6016129032258064,0.982642089093702,26361,26040.0,0.0089079217133876,1.0123271889400922,0,33647.0
A_first12,P_joint_0.75,all,text,33,joint_surrogate_lambda_0.75,266,2128,3.56390977443609,4.0,4.0,0.6766917293233082,0.8872180451127819,754,532.0,0.33855726478516074,1.4172932330827068,1,682.0
A_first12,P_joint_0.75,all,all,34,joint_surrogate_lambda_0.75,13286,106288,3.5459882583170255,4.0,4.0,0.5755682673490893,0.9704199909679362,29633,26572.0,0.09580823687383232,1.1151964473882283,2,33826.0
A_first12,P_joint_0.75,all,vision,34,joint_surrogate_lambda_0.75,13020,104160,3.5456221198156683,4.0,4.0,0.5758064516129032,0.969815668202765,29286,26040.0,0.0966112612083624,1.1246543778801843,2,33144.0
A_first12,P_joint_0.75,all,text,34,joint_surrogate_lambda_0.75,266,2128,3.56390977443609,4.0,4.0,0.5639097744360902,1.0,844,532.0,0.3555042544282907,1.586466165413534,1,682.0
A_first12,P_joint_0.75,all,all,35,joint_surrogate_lambda_0.75,13286,106288,3.63879271413518,4.0,4.0,0.6573837121782328,0.981484269155502,29653,26572.0,0.07452852856400269,1.115949119373777,2,35059.0
A_first12,P_joint_0.75,all,vision,35,joint_surrogate_lambda_0.75,13020,104160,3.6440092165898617,4.0,4.0,0.6624423963133641,0.9816436251920123,29303,26040.0,0.08126124304700287,1.1253072196620584,2,34425.0
A_first12,P_joint_0.75,all,text,35,joint_surrogate_lambda_0.75,266,2128,3.3834586466165413,3.0,4.0,0.40977443609022557,0.9736842105263158,733,532.0,0.33775794785839114,1.3778195488721805,0,634.0
A_first12,P_joint_0.75,all,all,36,joint_surrogate_lambda_0.75,13286,106288,3.590245371067289,4.0,4.0,0.6205027848863466,0.9698178533794972,29156,26572.0,0.07403605101969946,1.0972452205328918,1,34414.0
A_first12,P_joint_0.75,all,vision,36,joint_surrogate_lambda_0.75,13020,104160,3.597772657450077,4.0,4.0,0.6257296466973886,0.9721198156682027,28574,26040.0,0.07170698860461437,1.0973118279569893,1,33823.0
A_first12,P_joint_0.75,all,text,36,joint_surrogate_lambda_0.75,266,2128,3.2218045112781954,3.0,4.0,0.36466165413533835,0.8571428571428571,861,532.0,0.4111839419977641,1.618421052631579,2,591.0
A_first12,P_joint_0.75,all,all,37,joint_surrogate_lambda_0.75,13286,106288,3.5821917808219177,4.0,4.0,0.6119223242510914,0.9704952581664911,28968,26572.0,0.0522707189369345,1.090170103868734,1,34307.0
A_first12,P_joint_0.75,all,vision,37,joint_surrogate_lambda_0.75,13020,104160,3.5824884792626728,4.0,4.0,0.6125192012288786,0.9701996927803379,28389,26040.0,0.05305336718401253,1.0902073732718893,1,33624.0
A_first12,P_joint_0.75,all,text,37,joint_surrogate_lambda_0.75,266,2128,3.5676691729323307,4.0,4.0,0.5827067669172933,0.9849624060150376,736,532.0,0.26687426847986573,1.3834586466165413,0,683.0
A_first12,P_joint_0.75,all,all,38,joint_surrogate_lambda_0.75,13286,106288,3.600030106879422,4.0,4.0,0.6295348487129309,0.9706457925636007,29731,26572.0,0.08863217193348914,1.1188845401174168,0,34544.0
A_first12,P_joint_0.75,all,vision,38,joint_surrogate_lambda_0.75,13020,104160,3.6027649769585253,4.0,4.0,0.6318740399385561,0.9709677419354839,29458,26040.0,0.0977438136435495,1.1312596006144393,0,33888.0
A_first12,P_joint_0.75,all,text,38,joint_surrogate_lambda_0.75,266,2128,3.4661654135338344,4.0,4.0,0.5150375939849624,0.9548872180451128,804,532.0,0.35759024214385315,1.5112781954887218,3,656.0
A_first12,P_joint_0.75,all,all,39,joint_surrogate_lambda_0.75,13286,106288,3.6325455366551256,4.0,4.0,0.6523408098750565,0.9802047267800692,27674,26572.0,0.0412679400527596,1.0414722264037333,0,34976.0
A_first12,P_joint_0.75,all,vision,39,joint_surrogate_lambda_0.75,13020,104160,3.6304915514592935,4.0,4.0,0.6506144393241168,0.9798771121351767,27185,26040.0,0.039692697484255315,1.0439708141321045,0,34249.0
A_first12,P_joint_0.75,all,text,39,joint_surrogate_lambda_0.75,266,2128,3.7330827067669174,4.0,4.0,0.7368421052631579,0.9962406015037594,649,532.0,0.23195062205898162,1.2199248120300752,2,727.0
A_first12,P_joint_0.75,all,all,40,joint_surrogate_lambda_0.75,13286,106288,3.610266445882884,4.0,4.0,0.64451302122535,0.9657534246575342,29725,26572.0,0.09857621536098156,1.1186587385217521,2,34680.0
A_first12,P_joint_0.75,all,vision,40,joint_surrogate_lambda_0.75,13020,104160,3.6076036866359447,4.0,4.0,0.6422427035330261,0.9653609831029186,29186,26040.0,0.10135686541983421,1.1208141321044547,2,33951.0
A_first12,P_joint_0.75,all,text,40,joint_surrogate_lambda_0.75,266,2128,3.7406015037593985,4.0,4.0,0.7556390977443609,0.9849624060150376,617,532.0,0.11588768903607782,1.1597744360902256,1,729.0
A_first12,P_joint_0.75,all,all,41,joint_surrogate_lambda_0.75,13286,106288,3.6177931657383713,4.0,4.0,0.6393948517236189,0.9784735812133072,27582,26572.0,0.03458256465245014,1.0380099352702092,0,34780.0
A_first12,P_joint_0.75,all,vision,41,joint_surrogate_lambda_0.75,13020,104160,3.6201228878648233,4.0,4.0,0.6411674347158218,0.9790322580645161,26997,26040.0,0.04057762585233263,1.0367511520737327,0,34114.0
A_first12,P_joint_0.75,all,text,41,joint_surrogate_lambda_0.75,266,2128,3.5037593984962405,4.0,4.0,0.5526315789473685,0.9511278195488722,817,532.0,0.3723963640439998,1.5357142857142858,3,666.0
A_first12,P_joint_0.75,all,all,42,joint_surrogate_lambda_0.75,13286,106288,3.6325455366551256,4.0,4.0,0.650835465903959,0.9817853379497216,28082,26572.0,0.06948495070493904,1.0568267349089266,2,34976.0
A_first12,P_joint_0.75,all,vision,42,joint_surrogate_lambda_0.75,13020,104160,3.632872503840246,4.0,4.0,0.6510752688172043,0.981874039938556,27711,26040.0,0.07416546177057082,1.0641705069124423,2,34280.0
A_first12,P_joint_0.75,all,text,42,joint_surrogate_lambda_0.75,266,2128,3.6165413533834587,4.0,4.0,0.6390977443609023,0.9774436090225563,644,532.0,0.21761121593912475,1.2105263157894737,0,696.0
A_first12,P_joint_0.75,all,all,43,joint_surrogate_lambda_0.75,13286,106288,3.5736865873852177,4.0,4.0,0.5948366701791359,0.9788499172060816,28550,26572.0,0.10506740510446226,1.0744392593707661,3,34194.0
A_first12,P_joint_0.75,all,vision,43,joint_surrogate_lambda_0.75,13020,104160,3.572503840245776,4.0,4.0,0.5939324116743472,0.9785714285714285,28123,26040.0,0.10956907655917715,1.0799923195084487,3,33494.0
A_first12,P_joint_0.75,all,text,43,joint_surrogate_lambda_0.75,266,2128,3.6315789473684212,4.0,4.0,0.6390977443609023,0.9924812030075187,632,532.0,0.13651457332357975,1.1879699248120301,2,700.0
A_first12,P_joint_0.75,all,all,44,joint_surrogate_lambda_0.75,13286,106288,3.577449947312961,4.0,4.0,0.6049977419840433,0.9724522053289176,28094,26572.0,0.0624189690928502,1.057278338100256,0,34244.0
A_first12,P_joint_0.75,all,vision,44,joint_surrogate_lambda_0.75,13020,104160,3.579109062980031,4.0,4.0,0.6071428571428571,0.9719662058371735,27640,26040.0,0.05902367184767221,1.0614439324116745,0,33580.0
A_first12,P_joint_0.75,all,text,44,joint_surrogate_lambda_0.75,266,2128,3.4962406015037595,3.5,4.0,0.5,0.9962406015037594,733,532.0,0.36556405282021676,1.3778195488721805,1,664.0
A_first12,P_joint_0.75,all,all,45,joint_surrogate_lambda_0.75,13286,106288,3.659491193737769,4.0,4.0,0.6731145566762005,0.9864519042601234,28649,26572.0,0.045216710802712376,1.0781649856992324,0,35334.0
A_first12,P_joint_0.75,all,vision,45,joint_surrogate_lambda_0.75,13020,104160,3.6644393241167434,4.0,4.0,0.6781874039938556,0.9863287250384024,27805,26040.0,0.039195827408497204,1.0677803379416282,0,34691.0
A_first12,P_joint_0.75,all,text,45,joint_surrogate_lambda_0.75,266,2128,3.417293233082707,3.0,4.0,0.424812030075188,0.9924812030075187,844,532.0,0.37819810459640335,1.586466165413534,0,643.0
A_first12,P_joint_0.75,all,all,46,joint_surrogate_lambda_0.75,13286,106288,3.56059009483667,4.0,4.0,0.591901249435496,0.9690651813939485,27671,26572.0,0.06504650022416113,1.041359325605901,2,34020.0
A_first12,P_joint_0.75,all,vision,46,joint_surrogate_lambda_0.75,13020,104160,3.567741935483871,4.0,4.0,0.5964669738863287,0.9713517665130569,27303,26040.0,0.06242573176865707,1.0485023041474655,3,33432.0
A_first12,P_joint_0.75,all,text,46,joint_surrogate_lambda_0.75,266,2128,3.210526315789474,3.0,4.0,0.3684210526315789,0.8571428571428571,926,532.0,0.4559287926179269,1.7406015037593985,1,588.0
A_first12,P_joint_0.75,all,all,47,joint_surrogate_lambda_0.75,13286,106288,3.5588589492699083,4.0,4.0,0.5961162125545687,0.9631943399066687,27758,26572.0,0.037916621679062304,1.0446334487430378,3,33997.0
A_first12,P_joint_0.75,all,vision,47,joint_surrogate_lambda_0.75,13020,104160,3.5661290322580643,4.0,4.0,0.6005376344086022,0.9658218125960062,27443,26040.0,0.04253153248439701,1.053878648233487,3,33411.0
A_first12,P_joint_0.75,all,text,47,joint_surrogate_lambda_0.75,266,2128,3.2030075187969924,3.0,4.0,0.37969924812030076,0.8345864661654135,640,532.0,0.24144076487192734,1.2030075187969924,1,586.0
B_last12,P0,all,all,0,fixed_linear,2643,21144,3.5709421112372306,4.0,4.0,0.5974271660991298,0.9735149451381007,5600,5286.0,0.05156870719667908,1.0594021944759742,1,6795.0
B_last12,P0,all,vision,0,fixed_linear,2394,19152,3.575187969924812,4.0,4.0,0.6040100250626567,0.9711779448621554,5232,4788.0,0.06836197253839323,1.0927318295739348,1,6165.0
B_last12,P0,all,text,0,fixed_linear,249,1992,3.5301204819277108,4.0,4.0,0.5341365461847389,0.9959839357429718,601,498.0,0.17913740040105536,1.2068273092369477,2,630.0
B_last12,P0,all,all,1,fixed_linear,2643,21144,3.5838062807415816,4.0,4.0,0.6099129776768824,0.9738933030646992,6011,5286.0,0.12584731516662553,1.1371547483919788,3,6829.0
B_last12,P0,all,vision,1,fixed_linear,2394,19152,3.5885547201336676,4.0,4.0,0.6173767752715121,0.9711779448621554,5616,4788.0,0.15278059722925486,1.1729323308270676,1,6197.0
B_last12,P0,all,text,1,fixed_linear,249,1992,3.538152610441767,4.0,4.0,0.5381526104417671,1.0,595,498.0,0.26395885938362756,1.1947791164658634,3,632.0
B_last12,P0,all,all,2,fixed_linear,2643,21144,3.6609912977676884,4.0,4.0,0.6772606886114264,0.9837306091562619,5933,5286.0,0.08678831076706064,1.122398789254635,1,7033.0
B_last12,P0,all,vision,2,fixed_linear,2394,19152,3.657059314954052,4.0,4.0,0.6741854636591479,0.9828738512949039,5321,4788.0,0.08668508562513877,1.1113199665831244,1,6361.0
B_last12,P0,all,text,2,fixed_linear,249,1992,3.6987951807228914,4.0,4.0,0.7068273092369478,0.9919678714859438,612,498.0,0.2046863494943615,1.2289156626506024,1,672.0
B_last12,P0,all,all,3,fixed_linear,2643,21144,3.659477866061294,4.0,4.0,0.6719636776390465,0.9875141884222475,5777,5286.0,0.0706439693006612,1.092886870979947,3,7029.0
B_last12,P0,all,vision,3,fixed_linear,2394,19152,3.665831244778613,4.0,4.0,0.6783625730994152,0.9874686716791979,5188,4788.0,0.06878356202971593,1.0835421888053467,3,6382.0
B_last12,P0,all,text,3,fixed_linear,249,1992,3.5983935742971886,4.0,4.0,0.6104417670682731,0.9879518072289156,589,498.0,0.18434019299414028,1.1827309236947792,3,647.0
B_last12,P0,all,all,4,fixed_linear,2643,21144,3.650775633749527,4.0,4.0,0.6670450245932652,0.9837306091562619,5832,5286.0,0.0657438406646468,1.1032917139614076,0,7006.0
B_last12,P0,all,vision,4,fixed_linear,2394,19152,3.6637426900584797,4.0,4.0,0.6796157059314955,0.9841269841269841,5416,4788.0,0.08540618415088785,1.1311612364243944,0,6377.0
B_last12,P0,all,text,4,fixed_linear,249,1992,3.5261044176706826,4.0,4.0,0.5461847389558233,0.9799196787148594,573,498.0,0.14089890836693478,1.1506024096385543,3,629.0
B_last12,P0,all,all,5,fixed_linear,2643,21144,3.6882330684827846,4.0,4.0,0.7022323117669316,0.9860007567158532,5602,5286.0,0.09102978375996601,1.0597805524025727,1,7105.0
B_last12,P0,all,vision,5,fixed_linear,2394,19152,3.682121971595656,4.0,4.0,0.695906432748538,0.9862155388471178,5216,4788.0,0.09713609568761901,1.089390142021721,1,6421.0
B_last12,P0,all,text,5,fixed_linear,249,1992,3.746987951807229,4.0,4.0,0.7630522088353414,0.9839357429718876,672,498.0,0.21373990507205096,1.3493975903614457,0,684.0
B_last12,P0,all,all,6,fixed_linear,2643,21144,3.6133181990162693,4.0,4.0,0.6382898221717745,0.9750283768444948,6976,5286.0,0.1960662676860083,1.3197124479757851,0,6907.0
B_last12,P0,all,vision,6,fixed_linear,2394,19152,3.6056808688387636,4.0,4.0,0.633249791144528,0.9724310776942355,6499,4788.0,0.21267779480928803,1.3573517126148704,0,6238.0
B_last12,P0,all,text,6,fixed_linear,249,1992,3.6867469879518073,4.0,4.0,0.6867469879518072,1.0,625,498.0,0.21318739110933457,1.2550200803212852,2,669.0
B_last12,P0,all,all,7,fixed_linear,2643,21144,3.6447219069239503,4.0,4.0,0.6602345819144911,0.9844873250094589,6233,5286.0,0.14757141458497808,1.1791524782444192,3,6990.0
B_last12,P0,all,vision,7,fixed_linear,2394,19152,3.6507936507936507,4.0,4.0,0.6637426900584795,0.9870509607351713,5610,4788.0,0.1633470783742148,1.1716791979949874,3,6346.0
B_last12,P0,all,text,7,fixed_linear,249,1992,3.5863453815261046,4.0,4.0,0.6265060240963856,0.9598393574297188,623,498.0,0.19639231762032736,1.251004016064257,3,644.0
B_last12,P0,all,all,8,fixed_linear,2643,21144,3.6485054861899355,4.0,4.0,0.6636398032538782,0.9848656829360575,5707,5286.0,0.06021198195875096,1.0796443435489973,2,7000.0
B_last12,P0,all,vision,8,fixed_linear,2394,19152,3.669172932330827,4.0,4.0,0.6812865497076024,0.9878863826232247,5122,4788.0,0.05176014223428085,1.0697577276524646,2,6390.0
B_last12,P0,all,text,8,fixed_linear,249,1992,3.4497991967871484,3.0,4.0,0.4939759036144578,0.9558232931726908,585,498.0,0.24580970798919474,1.1746987951807228,2,610.0
B_last12,P0,all,all,9,fixed_linear,2643,21144,3.6783957623912222,4.0,4.0,0.6901248581157775,0.9882709042754446,6679,5286.0,0.17516756392563781,1.2635262958758986,0,7079.0
B_last12,P0,all,vision,9,fixed_linear,2394,19152,3.661236424394319,4.0,4.0,0.6741854636591479,0.9870509607351713,6264,4788.0,0.20104620187613784,1.3082706766917294,0,6371.0
B_last12,P0,all,text,9,fixed_linear,249,1992,3.8433734939759034,4.0,4.0,0.8433734939759037,1.0,596,498.0,0.12942853603275292,1.1967871485943775,2,708.0
B_last12,P0,all,all,10,fixed_linear,2643,21144,3.6988270904275447,4.0,4.0,0.7094211123723042,0.9894059780552402,5417,5286.0,0.03608734387316252,1.0247824441922058,0,7133.0
B_last12,P0,all,vision,10,fixed_linear,2394,19152,3.6746031746031744,4.0,4.0,0.6862990810359232,0.9883040935672515,4948,4788.0,0.03953469137804595,1.0334168755221387,0,6403.0
B_last12,P0,all,text,10,fixed_linear,249,1992,3.931726907630522,4.0,4.0,0.9317269076305221,1.0,534,498.0,0.046727213968755406,1.072289156626506,2,730.0
B_last12,P0,all,all,11,fixed_linear,2643,21144,3.6375331063185774,4.0,4.0,0.656829360575104,0.9807037457434733,6122,5286.0,0.11318057380962442,1.158153613318199,1,6971.0
B_last12,P0,all,vision,11,fixed_linear,2394,19152,3.654553049289891,4.0,4.0,0.6695906432748538,0.9849624060150376,5659,4788.0,0.1496333948008659,1.1819131161236425,1,6355.0
B_last12,P0,all,text,11,fixed_linear,249,1992,3.4738955823293174,4.0,4.0,0.5341365461847389,0.9397590361445783,771,498.0,0.3270750881009402,1.5481927710843373,0,616.0
B_last12,P0,all,all,12,fixed_linear,2643,21144,3.639803253878169,4.0,4.0,0.6572077185017026,0.9825955353764662,6131,5286.0,0.10673793297080393,1.1598562239878925,1,6977.0
B_last12,P0,all,vision,12,fixed_linear,2394,19152,3.6215538847117794,4.0,4.0,0.6407685881370092,0.9807852965747702,5696,4788.0,0.1181942069138479,1.189640768588137,1,6276.0
B_last12,P0,all,text,12,fixed_linear,249,1992,3.8152610441767068,4.0,4.0,0.8152610441767069,1.0,649,498.0,0.24478644674410527,1.3032128514056225,3,701.0
B_last12,P0,all,all,13,fixed_linear,2643,21144,3.6598562239878927,4.0,4.0,0.6806659099508134,0.9799470298902762,5837,5286.0,0.1285082268160256,1.104237608777904,3,7030.0
B_last12,P0,all,vision,13,fixed_linear,2394,19152,3.6862990810359233,4.0,4.0,0.7005012531328321,0.985797827903091,5255,4788.0,0.1264700507996165,1.0975355054302423,3,6431.0
B_last12,P0,all,text,13,fixed_linear,249,1992,3.4056224899598395,3.0,4.0,0.4899598393574297,0.9236947791164659,590,498.0,0.18254326389338976,1.1847389558232932,0,599.0
B_last12,P0,all,all,14,fixed_linear,2643,21144,3.6276958002270145,4.0,4.0,0.6500189178963299,0.9776768823306848,6234,5286.0,0.1179699598433866,1.1793416572077184,1,6945.0
B_last12,P0,all,vision,14,fixed_linear,2394,19152,3.6353383458646618,4.0,4.0,0.6595655806182122,0.9757727652464494,5840,4788.0,0.13764502588509495,1.2197159565580618,1,6309.0
B_last12,P0,all,text,14,fixed_linear,249,1992,3.5542168674698793,4.0,4.0,0.5582329317269076,0.9959839357429718,601,498.0,0.15996972544661936,1.2068273092369477,0,636.0
B_last12,P0,all,all,15,fixed_linear,2643,21144,3.6420734014377603,4.0,4.0,0.6541808550889141,0.987892546348846,6319,5286.0,0.14730823008133453,1.1954218690881575,1,6983.0
B_last12,P0,all,vision,15,fixed_linear,2394,19152,3.6319966583124477,4.0,4.0,0.6453634085213033,0.9866332497911445,5719,4788.0,0.16226450591120992,1.1944444444444444,1,6301.0
B_last12,P0,all,text,15,fixed_linear,249,1992,3.7389558232931726,4.0,4.0,0.7389558232931727,1.0,600,498.0,0.17794042756315578,1.2048192771084338,1,682.0
B_last12,P0,all,all,16,fixed_linear,2643,21144,3.6590995081346955,4.0,4.0,0.6723420355656451,0.9867574725690503,5460,5286.0,0.03934763268412698,1.0329171396140748,2,7028.0
B_last12,P0,all,vision,16,fixed_linear,2394,19152,3.6487050960735172,4.0,4.0,0.6608187134502924,0.9878863826232247,5070,4788.0,0.053232544176829294,1.0588972431077694,0,6341.0
B_last12,P0,all,text,16,fixed_linear,249,1992,3.7590361445783134,4.0,4.0,0.7831325301204819,0.9759036144578314,713,498.0,0.31166250011122776,1.4317269076305221,2,687.0
B_last12,P0,all,all,17,fixed_linear,2643,21144,3.6640181611804765,4.0,4.0,0.674233825198638,0.9897843359818388,5745,5286.0,0.08843635986386209,1.08683314415437,1,7041.0
B_last12,P0,all,vision,17,fixed_linear,2394,19152,3.6695906432748537,4.0,4.0,0.6804511278195489,0.9891395154553049,5235,4788.0,0.09804312991624192,1.0933583959899749,1,6391.0
B_last12,P0,all,text,17,fixed_linear,249,1992,3.610441767068273,4.0,4.0,0.6144578313253012,0.9959839357429718,729,498.0,0.3219590071682063,1.463855421686747,2,650.0
B_last12,P0,all,all,18,fixed_linear,2643,21144,3.6659099508134694,4.0,4.0,0.6738554672720394,0.9920544835414302,5831,5286.0,0.06533018241902938,1.1031025349981083,0,7046.0
B_last12,P0,all,vision,18,fixed_linear,2394,19152,3.6775271512113616,4.0,4.0,0.6854636591478697,0.9920634920634921,5330,4788.0,0.07608361473045527,1.1131996658312449,0,6410.0
B_last12,P0,all,text,18,fixed_linear,249,1992,3.5542168674698793,4.0,4.0,0.5622489959839357,0.9919678714859438,740,498.0,0.3429416716842352,1.4859437751004017,2,636.0
B_last12,P0,all,all,19,fixed_linear,2643,21144,3.685206205069996,4.0,4.0,0.6893681422625804,0.9958380628074158,6033,5286.0,0.11599694450489244,1.141316685584563,3,7097.0
B_last12,P0,all,vision,19,fixed_linear,2394,19152,3.672932330827068,4.0,4.0,0.6775271512113618,0.995405179615706,5403,4788.0,0.12419465562925885,1.1284461152882206,3,6399.0
B_last12,P0,all,text,19,fixed_linear,249,1992,3.8032128514056227,4.0,4.0,0.8032128514056225,1.0,630,498.0,0.2161457946206332,1.2650602409638554,3,698.0
B_last12,P0,all,all,20,fixed_linear,2643,21144,3.6053726825576997,4.0,4.0,0.6371547483919788,0.9682179341657208,6661,5286.0,0.16666940447821169,1.2601210745365115,0,6886.0
B_last12,P0,all,vision,20,fixed_linear,2394,19152,3.598579782790309,4.0,4.0,0.6324143692564745,0.9661654135338346,6105,4788.0,0.17430794162993885,1.2750626566416041,0,6221.0
B_last12,P0,all,text,20,fixed_linear,249,1992,3.6706827309236947,4.0,4.0,0.6827309236947792,0.9879518072289156,556,498.0,0.13684853131788632,1.1164658634538152,0,665.0
B_last12,P0,all,all,21,fixed_linear,2643,21144,3.6772606886114265,4.0,4.0,0.6859629209231933,0.9912977676882331,6213,5286.0,0.12257709286457111,1.1753688989784337,0,7076.0
B_last12,P0,all,vision,21,fixed_linear,2394,19152,3.6666666666666665,4.0,4.0,0.6762740183792816,0.9903926482873852,5774,4788.0,0.14719799696464705,1.2059314954051796,0,6384.0
B_last12,P0,all,text,21,fixed_linear,249,1992,3.7791164658634537,4.0,4.0,0.7791164658634538,1.0,581,498.0,0.12327747372024761,1.1666666666666667,3,692.0
B_last12,P0,all,all,22,fixed_linear,2643,21144,3.6598562239878927,4.0,4.0,0.674233825198638,0.9856223987892546,6049,5286.0,0.10278225566628978,1.1443435489973515,3,7030.0
B_last12,P0,all,vision,22,fixed_linear,2394,19152,3.6386800334168754,4.0,4.0,0.6541353383458647,0.9845446950710108,5519,4788.0,0.10615766367427142,1.1526733500417712,3,6317.0
B_last12,P0,all,text,22,fixed_linear,249,1992,3.8634538152610443,4.0,4.0,0.8674698795180723,0.9959839357429718,586,498.0,0.12715775260230974,1.176706827309237,2,713.0
B_last12,P0,all,all,23,fixed_linear,2643,21144,3.653424139235717,4.0,4.0,0.6689368142262581,0.9844873250094589,5957,5286.0,0.1445966607672789,1.1269390843738176,3,7013.0
B_last12,P0,all,vision,23,fixed_linear,2394,19152,3.6574770258980784,4.0,4.0,0.6741854636591479,0.9832915622389307,5538,4788.0,0.15817799853566075,1.1566416040100251,1,6362.0
B_last12,P0,all,text,23,fixed_linear,249,1992,3.6144578313253013,4.0,4.0,0.6184738955823293,0.9959839357429718,687,498.0,0.23402406247725419,1.3795180722891567,0,651.0
B_last12,P0,all,all,24,fixed_linear,2643,21144,3.6572077185017027,4.0,4.0,0.671585319712448,0.9856223987892546,5905,5286.0,0.0764464442789132,1.117101778282255,3,7023.0
B_last12,P0,all,vision,24,fixed_linear,2394,19152,3.6420217209690895,4.0,4.0,0.6574770258980785,0.9845446950710108,5293,4788.0,0.0759675713343498,1.1054720133667502,3,6325.0
B_last12,P0,all,text,24,fixed_linear,249,1992,3.8032128514056227,4.0,4.0,0.8072289156626506,0.9959839357429718,612,498.0,0.17804236995339337,1.2289156626506024,3,698.0
B_last12,P0,all,all,25,fixed_linear,2643,21144,3.574725690503216,4.0,4.0,0.5996973136587211,0.9750283768444948,7016,5286.0,0.2035639926376904,1.3272796065077563,3,6805.0
