layer,placement,fit_source,eval_source,optimizer,tokens,assignments,mean_u,median_u,p90_u,p_u4,p_u_ge3,rank_load_max,rank_load_mean,rank_load_cv,rank_load_max_mean,critical_rank,remote_volume_proxy
23,P_T_load,text,all,modality_greedy_load+swap,15929,127432,3.6819637139807897,4.0,4.0,0.6925732939920899,0.9893904199886998,32681,31858.0,0.015306535945779576,1.0258333856488167,0,42721.0
23,P_T_load,text,vision,modality_greedy_load+swap,15414,123312,3.6775009731413,4.0,4.0,0.6884650317892824,0.9890359413520177,31651,30828.0,0.015817945444422138,1.0266965096665368,0,41271.0
23,P_T_load,text,text,modality_greedy_load+swap,515,4120,3.8155339805825244,4.0,4.0,0.8155339805825242,1.0,1030,1030.0,0.0,1.0,0,1450.0
23,P_V_sat,vision,all,modality_coactivation_surrogate+swap,15929,127432,3.069495888003013,3.0,4.0,0.30202774813233724,0.7842300207169314,55937,31858.0,0.512201235547441,1.7558227132902253,0,32965.0
23,P_V_sat,vision,vision,modality_coactivation_surrogate+swap,15414,123312,3.051316984559491,3.0,4.0,0.2907097443882185,0.7779291553133515,55278,30828.0,0.5320367984301214,1.7931101595951733,0,31619.0
23,P_V_sat,vision,text,modality_coactivation_surrogate+swap,515,4120,3.6135922330097086,4.0,4.0,0.6407766990291263,0.9728155339805825,1556,1030.0,0.3224755491216625,1.5106796116504855,1,1346.0
23,P_T_sat,text,all,modality_coactivation_surrogate+swap,15929,127432,3.4492435181116203,4.0,4.0,0.5411513591562559,0.9192039676062528,32482,31858.0,0.012814040892210422,1.0195869169439387,2,39014.0
23,P_T_sat,text,vision,modality_coactivation_surrogate+swap,15414,123312,3.504606202153886,4.0,4.0,0.5591669910471,0.9468016089269495,32221,30828.0,0.0413288233349407,1.0451861943687557,2,38606.0
23,P_T_sat,text,text,modality_coactivation_surrogate+swap,515,4120,1.7922330097087378,2.0,2.0,0.001941747572815534,0.09320388349514563,3173,1030.0,1.2049740597551535,3.0805825242718448,0,408.0
23,P_joint_0.5,all,all,joint_surrogate_lambda_0.5,15929,127432,3.563563312197878,4.0,4.0,0.5949526021721389,0.9688618243455333,31890,31858.0,0.0006375194931128728,1.0010044572791763,3,40835.0
23,P_joint_0.5,all,vision,joint_surrogate_lambda_0.5,15414,123312,3.569676917088361,4.0,4.0,0.6008174386920981,0.9691189827429609,31118,30828.0,0.009243334143613635,1.0094070325677955,3,39609.0
23,P_joint_0.5,all,text,joint_surrogate_lambda_0.5,515,4120,3.3805825242718446,3.0,4.0,0.41941747572815535,0.9611650485436893,1451,1030.0,0.2614671440078227,1.40873786407767,2,1226.0
23,P_joint_0.75,all,all,joint_surrogate_lambda_0.75,15929,127432,3.5815179860631554,4.0,4.0,0.605562182183439,0.9762069181995103,31873,31858.0,0.000436638450098674,1.000470839349614,0,41121.0
23,P_joint_0.75,all,vision,joint_surrogate_lambda_0.75,15414,123312,3.5856364344102762,4.0,4.0,0.6092513299597768,0.9765797327105229,31043,30828.0,0.00897388370452634,1.0069741793175035,1,39855.0
23,P_joint_0.75,all,text,joint_surrogate_lambda_0.75,515,4120,3.458252427184466,3.0,4.0,0.49514563106796117,0.9650485436893204,1476,1030.0,0.2604431137794368,1.4330097087378642,2,1266.0
24,P0,all,all,fixed_linear,15929,127432,3.5773745997865527,4.0,4.0,0.6017954673865277,0.9757046895599222,34827,31858.0,0.11243030675846498,1.0931948019335802,3,41055.0
24,P0,all,vision,fixed_linear,15414,123312,3.5683145192681978,4.0,4.0,0.593486440897885,0.9749578305436616,33565,30828.0,0.11155756962557743,1.0887829246139873,3,39588.0
24,P0,all,text,fixed_linear,515,4120,3.848543689320388,4.0,4.0,0.8504854368932039,0.9980582524271845,1262,1030.0,0.16370814941976916,1.225242718446602,3,1467.0
24,P_load,all,all,greedy_load+swap,15929,127432,3.704501224182309,4.0,4.0,0.7145457969740725,0.9899554272082366,31867,31858.0,0.00023802107615203562,1.0002825036097684,2,43080.0
24,P_load,all,vision,greedy_load+swap,15414,123312,3.7042947969378486,4.0,4.0,0.714545218632412,0.9897495783054366,31174,30828.0,0.009685811802252493,1.0112235629946802,0,41684.0
24,P_load,all,text,greedy_load+swap,515,4120,3.7106796116504857,4.0,4.0,0.7145631067961165,0.996116504854369,1383,1030.0,0.2872580762578168,1.3427184466019417,3,1396.0
24,P_V_load,vision,all,modality_greedy_load+swap,15929,127432,3.686420993157135,4.0,4.0,0.6979722518676628,0.988448741289472,32087,31858.0,0.00652198899028099,1.0071881474041058,2,42792.0
24,P_V_load,vision,vision,modality_greedy_load+swap,15414,123312,3.6897625535227716,4.0,4.0,0.7015700012975218,0.9881925522252498,30833,30828.0,0.00019053036402735712,1.0001621902166862,1,41460.0
24,P_V_load,vision,text,modality_greedy_load+swap,515,4120,3.586407766990291,4.0,4.0,0.5902912621359223,0.996116504854369,1257,1030.0,0.20046016437246492,1.220388349514563,2,1332.0
24,P_T_load,text,all,modality_greedy_load+swap,15929,127432,3.6156067549752025,4.0,4.0,0.6347542218595016,0.980852533115701,37136,31858.0,0.13665079990555865,1.1656726724841484,0,41664.0
24,P_T_load,text,vision,modality_greedy_load+swap,15414,123312,3.6109381082133125,4.0,4.0,0.6305955624756715,0.9803425457376411,36106,30828.0,0.14121646501204385,1.1712079927338783,0,40245.0
24,P_T_load,text,text,modality_greedy_load+swap,515,4120,3.7553398058252427,4.0,4.0,0.7592233009708738,0.996116504854369,1030,1030.0,0.0,1.0,0,1419.0
24,P_V_sat,vision,all,modality_coactivation_surrogate+swap,15929,127432,3.1160775943248162,3.0,4.0,0.3383137673425827,0.7968485152865842,58475,31858.0,0.5313524448943193,1.8354887312448993,0,33707.0
24,P_V_sat,vision,vision,modality_coactivation_surrogate+swap,15414,123312,3.09705462566498,3.0,4.0,0.32515894641235243,0.7916180096016608,57691,30828.0,0.5545853393530786,1.8713831581678992,0,32324.0
24,P_V_sat,vision,text,modality_coactivation_surrogate+swap,515,4120,3.6854368932038835,4.0,4.0,0.7320388349514563,0.9533980582524272,1358,1030.0,0.21218868064928184,1.3184466019417476,3,1383.0
24,P_T_sat,text,all,modality_coactivation_surrogate+swap,15929,127432,3.3972628539142447,3.0,4.0,0.4888568020591374,0.9194550819260469,34186,31858.0,0.0734048361427533,1.073074267060079,1,38186.0
24,P_T_sat,text,vision,modality_coactivation_surrogate+swap,15414,123312,3.4490722719605555,4.0,4.0,0.5051252108472817,0.9460230958868561,33452,30828.0,0.06432086520341322,1.0851174257168807,1,37750.0
24,P_T_sat,text,text,modality_coactivation_surrogate+swap,515,4120,1.8466019417475728,2.0,3.0,0.001941747572815534,0.12427184466019417,3225,1030.0,1.257349587693312,3.1310679611650487,0,436.0
24,P_joint_0.5,all,all,joint_surrogate_lambda_0.5,15929,127432,3.660179546738653,4.0,4.0,0.6773180990645992,0.9828614476740536,31907,31858.0,0.0010356087441976032,1.0015380752087388,3,42374.0
24,P_joint_0.5,all,vision,joint_surrogate_lambda_0.5,15414,123312,3.660114181912547,4.0,4.0,0.6776307253146491,0.982483456597898,31168,30828.0,0.01113393015202014,1.0110289347346568,0,41003.0
24,P_joint_0.5,all,text,joint_surrogate_lambda_0.5,515,4120,3.662135922330097,4.0,4.0,0.6679611650485436,0.9941747572815534,1610,1030.0,0.36310939202644055,1.5631067961165048,3,1371.0
24,P_joint_0.75,all,all,joint_surrogate_lambda_0.75,15929,127432,3.6763764203653713,4.0,4.0,0.6905016008537886,0.9858748195115826,31880,31858.0,0.000650523629106118,1.0006905643794337,2,42632.0
24,P_joint_0.75,all,vision,joint_surrogate_lambda_0.75,15414,123312,3.6764629557545088,4.0,4.0,0.6908654469962372,0.9855975087582717,31182,30828.0,0.010361327488577569,1.011483067341378,0,41255.0
24,P_joint_0.75,all,text,joint_surrogate_lambda_0.75,515,4120,3.67378640776699,4.0,4.0,0.6796116504854369,0.9941747572815534,1432,1030.0,0.32691570881093784,1.3902912621359222,3,1377.0
25,P0,all,all,fixed_linear,15929,127432,3.5953920522317784,4.0,4.0,0.6188712411325256,0.97664636825915,34074,31858.0,0.06737291203353658,1.069558666582962,1,41342.0
25,P0,all,vision,fixed_linear,15414,123312,3.5968599974049567,4.0,4.0,0.6209939016478526,0.9759958479304528,33184,30828.0,0.06789466123426746,1.0764240301025043,1,40028.0
25,P0,all,text,fixed_linear,515,4120,3.5514563106796118,4.0,4.0,0.5553398058252427,0.996116504854369,1260,1030.0,0.18579490677705982,1.2233009708737863,3,1314.0
25,P_load,all,all,greedy_load+swap,15929,127432,3.626027999246657,4.0,4.0,0.643480444472346,0.982547554774311,31860,31858.0,7.688774382519863e-05,1.0000627785799485,2,41830.0
25,P_load,all,vision,greedy_load+swap,15414,123312,3.632801349422603,4.0,4.0,0.6497988841313092,0.9830024652912936,31323,30828.0,0.011392774668261505,1.0160568314519267,2,40582.0
25,P_load,all,text,greedy_load+swap,515,4120,3.4233009708737865,3.0,4.0,0.45436893203883494,0.9689320388349515,1513,1030.0,0.3412106881629819,1.4689320388349514,3,1248.0
25,P_V_load,vision,all,modality_greedy_load+swap,15929,127432,3.686107100257392,4.0,4.0,0.6984117019273024,0.9876953983300898,32282,31858.0,0.012459432918838578,1.0133090589490865,1,42787.0
25,P_V_load,vision,vision,modality_greedy_load+swap,15414,123312,3.693979499156611,4.0,4.0,0.7062410795380822,0.9877384196185286,30832,30828.0,0.00020643444370957984,1.000129752173349,1,41525.0
25,P_V_load,vision,text,modality_greedy_load+swap,515,4120,3.450485436893204,3.0,4.0,0.4640776699029126,0.9864077669902913,1450,1030.0,0.38003291501582914,1.4077669902912622,1,1262.0
25,P_T_load,text,all,modality_greedy_load+swap,15929,127432,3.5812040931634126,4.0,4.0,0.5999121099880721,0.9812919831753406,37180,31858.0,0.13261487078138656,1.1670538012430158,0,41116.0
25,P_T_load,text,vision,modality_greedy_load+swap,15414,123312,3.5815492409497858,4.0,4.0,0.6006876865187492,0.9808615544310367,36150,30828.0,0.1370456907147208,1.1726352666407163,0,39792.0
25,P_T_load,text,text,modality_greedy_load+swap,515,4120,3.570873786407767,4.0,4.0,0.5766990291262136,0.9941747572815534,1030,1030.0,0.0,1.0,0,1324.0
25,P_V_sat,vision,all,modality_coactivation_surrogate+swap,15929,127432,2.9790319542971937,3.0,4.0,0.26505116454265804,0.7552890953606629,59788,31858.0,0.5736371955405174,1.8767028689811036,0,31524.0
25,P_V_sat,vision,vision,modality_coactivation_surrogate+swap,15414,123312,2.9607499675619566,3.0,4.0,0.25567665758401453,0.7477617750097314,59237,30828.0,0.5976641879569946,1.9215323731672505,0,30223.0
25,P_V_sat,vision,text,modality_coactivation_surrogate+swap,515,4120,3.5262135922330096,4.0,4.0,0.545631067961165,0.9805825242718447,1487,1030.0,0.38897219497123553,1.4436893203883494,2,1301.0
25,P_T_sat,text,all,modality_coactivation_surrogate+swap,15929,127432,3.3963211752150166,3.0,4.0,0.4933140812354824,0.9190784104463557,33459,31858.0,0.05736441479721981,1.0502542532487915,3,38171.0
25,P_T_sat,text,vision,modality_coactivation_surrogate+swap,15414,123312,3.4582846762683275,4.0,4.0,0.5097962890878422,0.9486181393538342,33136,30828.0,0.05483890356770776,1.0748670040223174,3,37892.0
25,P_T_sat,text,text,modality_coactivation_surrogate+swap,515,4120,1.5417475728155339,2.0,2.0,0.0,0.03495145631067961,3352,1030.0,1.302186253041237,3.254368932038835,0,279.0
25,P_joint_0.5,all,all,joint_surrogate_lambda_0.5,15929,127432,3.554899868164982,4.0,4.0,0.5874819511582648,0.9674179170067173,31880,31858.0,0.0005119438266777604,1.0006905643794337,2,40697.0
25,P_joint_0.5,all,vision,joint_surrogate_lambda_0.5,15414,123312,3.5589074867004022,4.0,4.0,0.5915401582976515,0.9673673284027507,31302,30828.0,0.010958130864542387,1.015375632541845,2,39443.0
25,P_joint_0.5,all,text,joint_surrogate_lambda_0.5,515,4120,3.4349514563106798,3.0,4.0,0.46601941747572817,0.9689320388349515,1513,1030.0,0.32181134417321433,1.4689320388349514,3,1254.0
25,P_joint_0.75,all,all,joint_surrogate_lambda_0.75,15929,127432,3.554899868164982,4.0,4.0,0.5874819511582648,0.9674179170067173,31880,31858.0,0.0005119438266777604,1.0006905643794337,2,40697.0
25,P_joint_0.75,all,vision,joint_surrogate_lambda_0.75,15414,123312,3.5589074867004022,4.0,4.0,0.5915401582976515,0.9673673284027507,31302,30828.0,0.010958130864542387,1.015375632541845,2,39443.0
25,P_joint_0.75,all,text,joint_surrogate_lambda_0.75,515,4120,3.4349514563106798,3.0,4.0,0.46601941747572817,0.9689320388349515,1513,1030.0,0.32181134417321433,1.4689320388349514,3,1254.0
26,P0,all,all,fixed_linear,15929,127432,3.6690313265113943,4.0,4.0,0.6805825852219223,0.988448741289472,36135,31858.0,0.07956521595726972,1.1342519932199133,0,42515.0
26,P0,all,vision,fixed_linear,15414,123312,3.6673803036200856,4.0,4.0,0.6791877513948359,0.9881925522252498,34937,30828.0,0.07972425414432978,1.1332879200726613,0,41115.0
26,P0,all,text,fixed_linear,515,4120,3.7184466019417477,4.0,4.0,0.7223300970873786,0.996116504854369,1198,1030.0,0.146629265119165,1.163106796116505,0,1400.0
26,P_load,all,all,greedy_load+swap,15929,127432,3.679954799422437,4.0,4.0,0.69596333730931,0.9840542406930756,31869,31858.0,0.0005114624501475399,1.000345282189717,0,42689.0
26,P_load,all,vision,greedy_load+swap,15414,123312,3.676787336187881,4.0,4.0,0.693136110029843,0.9837161022447126,31151,30828.0,0.00668038644304495,1.010477487997924,0,41260.0
26,P_load,all,text,greedy_load+swap,515,4120,3.774757281553398,4.0,4.0,0.7805825242718447,0.9941747572815534,1246,1030.0,0.1890401211516578,1.2097087378640776,1,1429.0
26,P_V_load,vision,all,modality_greedy_load+swap,15929,127432,3.6615606754975203,4.0,4.0,0.6786364492435181,0.9829870048339506,32295,31858.0,0.012204784034564622,1.013717119718752,0,42396.0
26,P_V_load,vision,vision,modality_greedy_load+swap,15414,123312,3.666601790579992,4.0,4.0,0.6837290774620475,0.9829375892046192,30843,30828.0,0.0005200213942481315,1.0004865706500583,3,41103.0
26,P_V_load,vision,text,modality_greedy_load+swap,515,4120,3.5106796116504855,4.0,4.0,0.5262135922330097,0.9844660194174757,1462,1030.0,0.36763184279280575,1.4194174757281552,0,1293.0
26,P_T_load,text,all,modality_greedy_load+swap,15929,127432,3.6380187080168245,4.0,4.0,0.6525833385648817,0.985435369451943,34823,31858.0,0.10031266936019115,1.0930692447736832,2,42021.0
26,P_T_load,text,vision,modality_greedy_load+swap,15414,123312,3.63786168418321,4.0,4.0,0.652653431944985,0.985208252238225,33793,30828.0,0.10366423447764919,1.0961787984948748,2,40660.0
26,P_T_load,text,text,modality_greedy_load+swap,515,4120,3.6427184466019416,4.0,4.0,0.6504854368932039,0.9922330097087378,1030,1030.0,0.0,1.0,0,1361.0
26,P_V_sat,vision,all,modality_coactivation_surrogate+swap,15929,127432,3.0779082177161152,3.0,4.0,0.32299579383514343,0.7747504551447046,60537,31858.0,0.5696506062551827,1.900213447171825,0,33099.0
26,P_V_sat,vision,vision,modality_coactivation_surrogate+swap,15414,123312,3.0580640975736344,3.0,4.0,0.3107564551706241,0.767808485792137,59417,30828.0,0.5860047124811391,1.9273712209679512,0,31723.0
26,P_V_sat,vision,text,modality_coactivation_surrogate+swap,515,4120,3.6718446601941745,4.0,4.0,0.6893203883495146,0.9825242718446602,1251,1030.0,0.17856821025068043,1.2145631067961165,2,1376.0
26,P_T_sat,text,all,modality_coactivation_surrogate+swap,15929,127432,3.440266181178982,4.0,4.0,0.5176721702555088,0.9306296691568837,35292,31858.0,0.08110279132629956,1.1077908217716115,0,38871.0
26,P_T_sat,text,vision,modality_coactivation_surrogate+swap,15414,123312,3.48877643700532,4.0,4.0,0.5347087063708317,0.9545218632412092,33254,30828.0,0.06419599825372213,1.07869469313611,2,38362.0
26,P_T_sat,text,text,modality_coactivation_surrogate+swap,515,4120,1.9883495145631067,2.0,3.0,0.007766990291262136,0.21553398058252426,3006,1030.0,1.1367006295576183,2.9184466019417474,0,509.0
26,P_joint_0.5,all,all,joint_surrogate_lambda_0.5,15929,127432,3.6233285203088705,4.0,4.0,0.6430409944127063,0.9803503044761127,31883,31858.0,0.0007919188782436351,1.0007847322493566,1,41787.0
26,P_joint_0.5,all,vision,joint_surrogate_lambda_0.5,15414,123312,3.6180096016608276,4.0,4.0,0.6381860646165823,0.9798884131309199,30999,30828.0,0.0033823563254694,1.0055469054106656,0,40354.0
26,P_joint_0.5,all,text,joint_surrogate_lambda_0.5,515,4120,3.78252427184466,4.0,4.0,0.7883495145631068,0.9941747572815534,1147,1030.0,0.12537811601959736,1.1135922330097088,1,1433.0
26,P_joint_0.75,all,all,joint_surrogate_lambda_0.75,15929,127432,3.6385209366564126,4.0,4.0,0.6587984179797853,0.979785297256576,31869,31858.0,0.0002745441597798967,1.000345282189717,0,42029.0
26,P_joint_0.75,all,vision,joint_surrogate_lambda_0.75,15414,123312,3.6334501102893473,4.0,4.0,0.654210458025172,0.9793045283508499,31156,30828.0,0.007334692790534404,1.01063967821461,0,40592.0
26,P_joint_0.75,all,text,joint_surrogate_lambda_0.75,515,4120,3.790291262135922,4.0,4.0,0.7961165048543689,0.9941747572815534,1334,1030.0,0.21326210144715874,1.2951456310679612,1,1437.0
27,P0,all,all,fixed_linear,15929,127432,3.5953920522317784,4.0,4.0,0.6151045263356143,0.9802875258961642,40035,31858.0,0.17134751414568952,1.2566702241195304,1,41342.0
27,P0,all,vision,fixed_linear,15414,123312,3.5903723887375114,4.0,4.0,0.6106137277799403,0.979758660957571,38874,30828.0,0.17465062613626267,1.2609964966913196,1,39928.0
27,P0,all,text,fixed_linear,515,4120,3.745631067961165,4.0,4.0,0.7495145631067961,0.996116504854369,1241,1030.0,0.1914505503377324,1.2048543689320388,3,1414.0
27,P_load,all,all,greedy_load+swap,15929,127432,3.655659488982359,4.0,4.0,0.6706635695900559,0.9849959193923034,31861,31858.0,8.002730104828904e-05,1.000094167869923,2,42302.0
27,P_load,all,vision,greedy_load+swap,15414,123312,3.6545348384585443,4.0,4.0,0.6699753470870637,0.9845594913714805,31035,30828.0,0.005145444683753251,1.0067146749708058,2,40917.0
27,P_load,all,text,greedy_load+swap,515,4120,3.6893203883495147,4.0,4.0,0.6912621359223301,0.9980582524271845,1245,1030.0,0.15184323243189404,1.2087378640776698,0,1385.0
27,P_V_load,vision,all,modality_greedy_load+swap,15929,127432,3.644484901751522,4.0,4.0,0.6675874191725784,0.9769602611588926,31979,31858.0,0.004266577043692938,1.0037981040868855,3,42124.0
27,P_V_load,vision,vision,modality_greedy_load+swap,15414,123312,3.647593097184378,4.0,4.0,0.6697158427403659,0.9779421305306863,30831,30828.0,7.253366995912125e-05,1.0000973141300116,3,40810.0
27,P_V_load,vision,text,modality_greedy_load+swap,515,4120,3.5514563106796118,4.0,4.0,0.6038834951456311,0.9475728155339805,1148,1030.0,0.13152563028694153,1.1145631067961166,3,1314.0
27,P_T_load,text,all,modality_greedy_load+swap,15929,127432,3.555339318224622,4.0,4.0,0.5778140498461924,0.9775252683784292,41659,31858.0,0.18083117682992475,1.3076464310377298,0,40704.0
27,P_T_load,text,vision,modality_greedy_load+swap,15414,123312,3.54794342805242,4.0,4.0,0.5711690670818736,0.9767743609705463,40629,30828.0,0.18687296066717735,1.317925262748151,0,39274.0
27,P_T_load,text,text,modality_greedy_load+swap,515,4120,3.7766990291262137,4.0,4.0,0.7766990291262136,1.0,1030,1030.0,0.0,1.0,0,1430.0
27,P_V_sat,vision,all,modality_coactivation_surrogate+swap,15929,127432,3.054052357335677,3.0,4.0,0.30818004896729234,0.7775754912423881,59380,31858.0,0.5506166725860314,1.8638960386716052,0,32719.0
27,P_V_sat,vision,vision,modality_coactivation_surrogate+swap,15414,123312,3.043402101985208,3.0,4.0,0.3042039704165045,0.771960555339302,58414,30828.0,0.5694116634325694,1.8948358635007136,0,31497.0
27,P_V_sat,vision,text,modality_coactivation_surrogate+swap,515,4120,3.3728155339805825,3.0,4.0,0.42718446601941745,0.945631067961165,1281,1030.0,0.22623338385857017,1.2436893203883495,1,1222.0
27,P_T_sat,text,all,modality_coactivation_surrogate+swap,15929,127432,3.3305920020089146,3.0,4.0,0.46487538451880217,0.876514533241258,34810,31858.0,0.09118873721889766,1.092661184004018,0,37124.0
27,P_T_sat,text,vision,modality_coactivation_surrogate+swap,15414,123312,3.380952380952381,3.0,4.0,0.4798235370442455,0.9018424808615544,34261,30828.0,0.07606454529639764,1.1113598027766964,2,36700.0
27,P_T_sat,text,text,modality_coactivation_surrogate+swap,515,4120,1.8233009708737864,2.0,3.0,0.017475728155339806,0.11844660194174757,3209,1030.0,1.2225034000389512,3.115533980582524,0,424.0
27,P_joint_0.5,all,all,joint_surrogate_lambda_0.5,15929,127432,3.495071881474041,4.0,4.0,0.5319856864837718,0.9630861949902694,31953,31858.0,0.0031841955462754506,1.0029819825475548,3,39744.0
27,P_joint_0.5,all,vision,joint_surrogate_lambda_0.5,15414,123312,3.494874789152718,4.0,4.0,0.5322434150772025,0.9626313740755158,31038,30828.0,0.007019932839607181,1.0068119891008174,0,38456.0
27,P_joint_0.5,all,text,joint_surrogate_lambda_0.5,515,4120,3.500970873786408,4.0,4.0,0.5242718446601942,0.9766990291262136,1477,1030.0,0.2509685264016717,1.4339805825242717,3,1288.0
27,P_joint_0.75,all,all,joint_surrogate_lambda_0.75,15929,127432,3.486157323121351,4.0,4.0,0.5209994349927805,0.965220666708519,31953,31858.0,0.003011654746513897,1.0029819825475548,1,39602.0
27,P_joint_0.75,all,vision,joint_surrogate_lambda_0.75,15414,123312,3.4888413130919944,4.0,4.0,0.5241339042428961,0.9647722849357727,31084,30828.0,0.007203290972768657,1.00830413909433,2,38363.0
27,P_joint_0.75,all,text,joint_surrogate_lambda_0.75,515,4120,3.4058252427184468,3.0,4.0,0.42718446601941745,0.9786407766990292,1477,1030.0,0.27672713194027415,1.4339805825242717,3,1239.0
28,P0,all,all,fixed_linear,15929,127432,3.5959570594513153,4.0,4.0,0.6201895913114446,0.9757674681398707,38590,31858.0,0.13999670658703772,1.2113127001067236,2,41351.0
28,P0,all,vision,fixed_linear,15414,123312,3.5967302452316074,4.0,4.0,0.6199558842610614,0.9767743609705463,36986,30828.0,0.13424344030077667,1.199753470870637,2,40026.0
28,P0,all,text,fixed_linear,515,4120,3.5728155339805827,4.0,4.0,0.6271844660194175,0.945631067961165,1604,1030.0,0.3488721172163045,1.5572815533980582,2,1325.0
28,P_load,all,all,greedy_load+swap,15929,127432,3.6522066670851907,4.0,4.0,0.6644484901751523,0.9877581769100383,31863,31858.0,0.00020221135549508955,1.0001569464498714,0,42247.0
28,P_load,all,vision,greedy_load+swap,15414,123312,3.6511612819514725,4.0,4.0,0.6637472427663164,0.9874140391851564,31159,30828.0,0.0064998829651175495,1.0107369923446217,1,40865.0
28,P_load,all,text,greedy_load+swap,515,4120,3.683495145631068,4.0,4.0,0.6854368932038835,0.9980582524271845,1219,1030.0,0.1933014341229034,1.183495145631068,0,1382.0
28,P_V_load,vision,all,modality_greedy_load+swap,15929,127432,3.6512022098060144,4.0,4.0,0.6628162470964907,0.9883859627095235,32020,31858.0,0.005969868316280423,1.0050850649758303,2,42231.0
28,P_V_load,vision,vision,modality_greedy_load+swap,15414,123312,3.6486959906578433,4.0,4.0,0.6606331906059426,0.9880628000519008,30834,30828.0,0.000283717005393407,1.0001946282600234,0,40827.0
28,P_V_load,vision,text,modality_greedy_load+swap,515,4120,3.7262135922330097,4.0,4.0,0.7281553398058253,0.9980582524271845,1207,1030.0,0.18794622021947516,1.1718446601941748,2,1404.0
28,P_T_load,text,all,modality_greedy_load+swap,15929,127432,3.6657040617741226,4.0,4.0,0.6790758993031578,0.9866281624709649,33655,31858.0,0.0918057074614753,1.0564065540837466,3,42462.0
28,P_T_load,text,vision,modality_greedy_load+swap,15414,123312,3.6637472427663162,4.0,4.0,0.6775658492279746,0.9861813935383418,32625,30828.0,0.09487304490423253,1.058291163876995,3,41059.0
28,P_T_load,text,text,modality_greedy_load+swap,515,4120,3.724271844660194,4.0,4.0,0.7242718446601941,1.0,1030,1030.0,0.0,1.0,0,1403.0
28,P_V_sat,vision,all,modality_coactivation_surrogate+swap,15929,127432,3.076213196057505,3.0,4.0,0.3100006277857995,0.7866783853349237,59044,31858.0,0.5618546750505738,1.8533492372402536,0,33072.0
28,P_V_sat,vision,vision,modality_coactivation_surrogate+swap,15414,123312,3.0629298040742183,3.0,4.0,0.3033605812897366,0.7806539509536785,57909,30828.0,0.5761010857265523,1.8784546516154146,0,31798.0
28,P_V_sat,vision,text,modality_coactivation_surrogate+swap,515,4120,3.4737864077669904,4.0,4.0,0.5087378640776699,0.9669902912621359,1597,1030.0,0.4121230571939673,1.550485436893204,2,1274.0
28,P_T_sat,text,all,modality_coactivation_surrogate+swap,15929,127432,3.4423378743172828,4.0,4.0,0.5324251365434114,0.9166928244083119,38978,31858.0,0.18620798426652568,1.2234917446167368,1,38904.0
28,P_T_sat,text,vision,modality_coactivation_surrogate+swap,15414,123312,3.493966523939276,4.0,4.0,0.5501492149993512,0.9440119371999481,38096,30828.0,0.17021299236442997,1.2357596989749577,1,38442.0
28,P_T_sat,text,text,modality_coactivation_surrogate+swap,515,4120,1.8970873786407767,2.0,2.0,0.001941747572815534,0.09902912621359224,2979,1030.0,1.1326446363197922,2.892233009708738,0,462.0
28,P_joint_0.5,all,all,joint_surrogate_lambda_0.5,15929,127432,3.5934459162533745,4.0,4.0,0.6154184192353569,0.9781530541779145,31919,31858.0,0.0020168687481655198,1.00191474668843,3,41311.0
28,P_joint_0.5,all,vision,joint_surrogate_lambda_0.5,15414,123312,3.591864538731024,4.0,4.0,0.6143116647203841,0.9776826261839886,30875,30828.0,0.0011052760501752187,1.0015245880368495,2,39951.0
28,P_joint_0.5,all,text,joint_surrogate_lambda_0.5,515,4120,3.6407766990291264,4.0,4.0,0.6485436893203883,0.9922330097087378,1135,1030.0,0.08400443008395363,1.1019417475728155,0,1360.0
28,P_joint_0.75,all,all,joint_surrogate_lambda_0.75,15929,127432,3.612530604557725,4.0,4.0,0.6306736141628476,0.9819197689748258,31879,31858.0,0.0009181031955684391,1.0006591750894596,0,41615.0
28,P_joint_0.75,all,vision,joint_surrogate_lambda_0.75,15414,123312,3.613273647333593,4.0,4.0,0.6318930842091605,0.9814454392111068,31104,30828.0,0.0054428291595723655,1.0089528999610744,1,40281.0
28,P_joint_0.75,all,text,joint_surrogate_lambda_0.75,515,4120,3.5902912621359224,4.0,4.0,0.5941747572815534,0.996116504854369,1213,1030.0,0.18975677860583529,1.1776699029126214,0,1334.0
29,P0,all,all,fixed_linear,15929,127432,3.6449871303911108,4.0,4.0,0.6660179546738653,0.9789691757172453,37018,31858.0,0.11248411516508984,1.1619687362671856,2,42132.0
29,P0,all,vision,fixed_linear,15414,123312,3.6432463993771895,4.0,4.0,0.6646555079797587,0.9785908913974309,35581,30828.0,0.11292912873774122,1.1541780199818348,2,40743.0
29,P0,all,text,fixed_linear,515,4120,3.6970873786407767,4.0,4.0,0.7067961165048544,0.9902912621359223,1437,1030.0,0.2753604138699467,1.395145631067961,2,1389.0
29,P_load,all,all,greedy_load+swap,15929,127432,3.688492686295436,4.0,4.0,0.7039362169627723,0.9845564693326637,31861,31858.0,0.00011533161573779796,1.000094167869923,2,42825.0
29,P_load,all,vision,greedy_load+swap,15414,123312,3.6866485013623977,4.0,4.0,0.702608018684313,0.9840404826780849,31159,30828.0,0.007732579110587919,1.0107369923446217,0,41412.0
29,P_load,all,text,greedy_load+swap,515,4120,3.7436893203883495,4.0,4.0,0.7436893203883496,1.0,1376,1030.0,0.23250045482741988,1.3359223300970873,3,1413.0
