scope,key,source,tokens,assignments,mean_u,median_u,p90_u,p_u4,p_u_ge3,rank_load_max,rank_load_mean,rank_load_cv,rank_load_max_mean,critical_rank,remote_volume_proxy
request_layer,deep_field:L26,all,857,6856,3.6686114352392067,4.0,4.0,0.6744457409568262,0.9941656942823804,2059,1714.0,0.14397205937636912,1.2012835472578762,0,2287.0
request_layer,deep_field:L27,all,857,6856,3.5390898483080515,4.0,4.0,0.5624270711785297,0.9766627771295215,2135,1714.0,0.17020280786467198,1.2456242707117853,1,2176.0
request_layer,deep_field:L28,all,857,6856,3.603267211201867,4.0,4.0,0.6219369894982497,0.9813302217036173,2129,1714.0,0.15083175458364115,1.2421236872812136,1,2231.0
request_layer,deep_field:L29,all,857,6856,3.5962660443407235,4.0,4.0,0.6184364060676779,0.9778296382730455,2136,1714.0,0.2160474209250118,1.2462077012835473,2,2225.0
request_layer,deep_field:L30,all,857,6856,3.634772462077013,4.0,4.0,0.646441073512252,0.9883313885647608,2098,1714.0,0.1296345444976859,1.2240373395565927,0,2258.0
request_layer,deep_field:L31,all,857,6856,3.7841306884480748,4.0,4.0,0.7864644107351225,0.9976662777129521,1928,1714.0,0.1102321006181659,1.1248541423570595,2,2386.0
request_layer,deep_field:L32,all,857,6856,3.6406067677946323,4.0,4.0,0.6814469078179697,0.9591598599766628,1875,1714.0,0.05547347955101685,1.0939323220536756,0,2263.0
request_layer,deep_field:L33,all,857,6856,3.6966161026837807,4.0,4.0,0.7141190198366394,0.9824970828471412,2027,1714.0,0.11921486869034432,1.1826137689614935,0,2311.0
request_layer,deep_field:L34,all,857,6856,3.6266044340723456,4.0,4.0,0.6511085180863477,0.9754959159859977,1882,1714.0,0.11371584195084625,1.0980163360560093,3,2251.0
request_layer,deep_field:L35,all,857,6856,3.6254375729288215,4.0,4.0,0.6452742123687282,0.9801633605600933,1805,1714.0,0.048797611252202874,1.0530921820303385,3,2250.0
request_layer,deep_field:L36,all,857,6856,3.5810968494749127,4.0,4.0,0.6079346557759626,0.9731621936989499,1998,1714.0,0.1711188042024357,1.1656942823803966,3,2212.0
request_layer,deep_field:L37,all,857,6856,3.614935822637106,4.0,4.0,0.6242707117852976,0.9906651108518086,1957,1714.0,0.10635172802884443,1.1417736289381564,2,2241.0
request_layer,deep_field:L38,all,857,6856,3.732788798133022,4.0,4.0,0.7432905484247374,0.9894982497082847,1782,1714.0,0.028483723450954828,1.0396732788798133,1,2342.0
request_layer,deep_field:L39,all,857,6856,3.656942823803967,4.0,4.0,0.6674445740956826,0.9894982497082847,2060,1714.0,0.1596943371007166,1.2018669778296382,1,2277.0
request_layer,deep_field:L40,all,857,6856,3.67561260210035,4.0,4.0,0.6896149358226371,0.9859976662777129,2123,1714.0,0.1384901229922275,1.2386231038506417,1,2293.0
request_layer,deep_field:L41,all,857,6856,3.676779463243874,4.0,4.0,0.6861143523920653,0.9906651108518086,1953,1714.0,0.09308871999513484,1.1394399066511085,2,2294.0
request_layer,deep_field:L42,all,857,6856,3.646441073512252,4.0,4.0,0.6639439906651109,0.9824970828471412,2318,1714.0,0.2138553599103215,1.352392065344224,1,2268.0
request_layer,deep_field:L43,all,857,6856,3.627771295215869,4.0,4.0,0.646441073512252,0.9813302217036173,2217,1714.0,0.1836495429955105,1.293465577596266,1,2252.0
request_layer,deep_field:L44,all,857,6856,3.673278879813302,4.0,4.0,0.6872812135355892,0.9859976662777129,1946,1714.0,0.09205547196072188,1.1353558926487748,1,2291.0
request_layer,deep_field:L45,all,857,6856,3.663943990665111,4.0,4.0,0.6802800466744457,0.9836639439906651,1859,1714.0,0.0500153492885596,1.0845974329054842,0,2283.0
request_layer,deep_field:L46,all,857,6856,3.632438739789965,4.0,4.0,0.6441073512252042,0.9883313885647608,1910,1714.0,0.07174061213040558,1.1143523920653442,0,2256.0
request_layer,deep_field:L47,all,857,6856,3.6837806301050176,4.0,4.0,0.6942823803967327,0.9894982497082847,2012,1714.0,0.15431049299376598,1.1738623103850643,0,2300.0
request_layer,tui_main:L0,all,1255,10040,3.6135458167330676,4.0,4.0,0.6326693227091633,0.9808764940239044,2946,2510.0,0.12752614030716786,1.1737051792828685,0,3280.0
request_layer,tui_main:L1,all,1255,10040,3.6063745019920317,4.0,4.0,0.6270916334661355,0.9792828685258964,2835,2510.0,0.10049124588814087,1.1294820717131475,3,3271.0
request_layer,tui_main:L2,all,1255,10040,3.637450199203187,4.0,4.0,0.6589641434262948,0.9784860557768924,3195,2510.0,0.19557228807978919,1.2729083665338645,0,3310.0
request_layer,tui_main:L3,all,1255,10040,3.656573705179283,4.0,4.0,0.6701195219123506,0.9864541832669322,3169,2510.0,0.20206745568428355,1.2625498007968128,1,3334.0
request_layer,tui_main:L4,all,1255,10040,3.6693227091633465,4.0,4.0,0.6764940239043825,0.9928286852589642,3054,2510.0,0.15019471180155292,1.2167330677290837,1,3350.0
request_layer,tui_main:L5,all,1255,10040,3.698804780876494,4.0,4.0,0.7123505976095618,0.9864541832669322,3237,2510.0,0.194969960515472,1.2896414342629483,0,3387.0
request_layer,tui_main:L6,all,1255,10040,3.6207171314741036,4.0,4.0,0.6350597609561753,0.9856573705179282,3462,2510.0,0.2776136384128519,1.3792828685258964,2,3289.0
request_layer,tui_main:L7,all,1255,10040,3.599203187250996,4.0,4.0,0.6103585657370518,0.9888446215139443,3518,2510.0,0.2533457332785913,1.401593625498008,3,3262.0
request_layer,tui_main:L8,all,1255,10040,3.553784860557769,4.0,4.0,0.5800796812749004,0.9737051792828685,3748,2510.0,0.3405641681617026,1.4932270916334662,1,3205.0
request_layer,tui_main:L9,all,1255,10040,3.49800796812749,4.0,4.0,0.5394422310756972,0.9593625498007968,3866,2510.0,0.3411090372762102,1.5402390438247011,1,3135.0
request_layer,tui_main:L10,all,1255,10040,3.641434262948207,4.0,4.0,0.6645418326693228,0.9768924302788845,3434,2510.0,0.21501822614375454,1.3681274900398406,1,3315.0
request_layer,tui_main:L11,all,1255,10040,3.5187250996015935,4.0,4.0,0.5561752988047809,0.9625498007968127,3778,2510.0,0.316400762810804,1.505179282868526,0,3161.0
request_layer,tui_main:L12,all,1255,10040,3.468525896414343,4.0,4.0,0.5067729083665339,0.9617529880478087,3447,2510.0,0.32026953993947693,1.3733067729083666,2,3098.0
request_layer,tui_main:L13,all,1255,10040,3.5729083665338646,4.0,4.0,0.5960159362549801,0.9768924302788845,3591,2510.0,0.287326826887292,1.4306772908366534,1,3229.0
request_layer,tui_main:L14,all,1255,10040,3.7203187250996015,4.0,4.0,0.7290836653386454,0.9912350597609562,3038,2510.0,0.17485388122568524,1.2103585657370517,1,3414.0
request_layer,tui_main:L15,all,1255,10040,3.552988047808765,4.0,4.0,0.5657370517928287,0.9872509960159362,3458,2510.0,0.2850317096512912,1.3776892430278884,1,3204.0
request_layer,tui_main:L16,all,1255,10040,3.653386454183267,4.0,4.0,0.6645418326693228,0.9888446215139443,3510,2510.0,0.25902175270948274,1.3984063745019921,2,3330.0
request_layer,tui_main:L17,all,1255,10040,3.6167330677290837,4.0,4.0,0.6254980079681275,0.9912350597609562,3383,2510.0,0.2705732242565923,1.347808764940239,0,3284.0
request_layer,tui_main:L18,all,1255,10040,3.6231075697211157,4.0,4.0,0.650199203187251,0.9729083665338646,3597,2510.0,0.31372686977159836,1.4330677290836653,2,3292.0
request_layer,tui_main:L19,all,1255,10040,3.6247011952191235,4.0,4.0,0.6358565737051792,0.9888446215139443,3083,2510.0,0.2445439616481758,1.2282868525896415,3,3294.0
request_layer,tui_main:L20,all,1255,10040,3.513147410358566,4.0,4.0,0.5338645418326693,0.9792828685258964,3644,2510.0,0.3718602254895701,1.451792828685259,1,3154.0
request_layer,tui_main:L21,all,1255,10040,3.6430278884462153,4.0,4.0,0.6605577689243027,0.9824701195219123,3307,2510.0,0.24320335250304334,1.3175298804780877,1,3317.0
request_layer,tui_main:L22,all,1255,10040,3.4796812749003982,4.0,4.0,0.5306772908366534,0.949003984063745,3988,2510.0,0.35892158084353065,1.5888446215139442,1,3112.0
request_layer,tui_main:L23,all,1255,10040,3.5816733067729083,4.0,4.0,0.6031872509960159,0.9784860557768924,3483,2510.0,0.22684983982313173,1.3876494023904382,0,3240.0
request_layer,tui_main:L24,all,1255,10040,3.4294820717131476,3.0,4.0,0.46294820717131474,0.9665338645418327,3258,2510.0,0.35994500108087935,1.29800796812749,0,3049.0
request_layer,tui_main:L25,all,1255,10040,3.6223107569721114,4.0,4.0,0.6446215139442231,0.9776892430278884,3570,2510.0,0.25837951169536544,1.4223107569721116,1,3291.0
request_layer,tui_main:L26,all,1255,10040,3.69800796812749,4.0,4.0,0.7115537848605578,0.9864541832669322,2816,2510.0,0.10877187199720152,1.1219123505976096,3,3386.0
request_layer,tui_main:L27,all,1255,10040,3.551394422310757,4.0,4.0,0.5792828685258964,0.9721115537848606,3553,2510.0,0.3117889443770904,1.4155378486055776,1,3202.0
request_layer,tui_main:L28,all,1255,10040,3.551394422310757,4.0,4.0,0.5697211155378487,0.9816733067729083,3619,2510.0,0.3017763265839246,1.4418326693227093,2,3202.0
request_layer,tui_main:L29,all,1255,10040,3.7314741035856573,4.0,4.0,0.7410358565737052,0.9904382470119522,3139,2510.0,0.15296288596203203,1.250597609561753,2,3428.0
request_layer,tui_main:L30,all,1255,10040,3.60796812749004,4.0,4.0,0.6382470119521912,0.9697211155378486,3541,2510.0,0.2500175387889182,1.4107569721115538,2,3273.0
request_layer,tui_main:L31,all,1255,10040,3.656573705179283,4.0,4.0,0.6661354581673307,0.9904382470119522,3069,2510.0,0.16206645386288612,1.2227091633466136,0,3334.0
request_layer,tui_main:L32,all,1255,10040,3.5721115537848607,4.0,4.0,0.5904382470119522,0.9816733067729083,3255,2510.0,0.29380059324422286,1.296812749003984,1,3228.0
request_layer,tui_main:L33,all,1255,10040,3.6247011952191235,4.0,4.0,0.6541832669322709,0.9705179282868526,2855,2510.0,0.10830573053979024,1.1374501992031874,1,3294.0
request_layer,tui_main:L34,all,1255,10040,3.6247011952191235,4.0,4.0,0.6478087649402391,0.9768924302788845,3400,2510.0,0.2178033393459429,1.3545816733067728,1,3294.0
request_layer,tui_main:L35,all,1255,10040,3.6310756972111555,4.0,4.0,0.6438247011952192,0.9872509960159362,3187,2510.0,0.16900016149825164,1.2697211155378485,0,3302.0
request_layer,tui_main:L36,all,1255,10040,3.6135458167330676,4.0,4.0,0.6270916334661355,0.9864541832669322,2883,2510.0,0.20863241284789638,1.148605577689243,2,3280.0
request_layer,tui_main:L37,all,1255,10040,3.4111553784860558,3.0,4.0,0.45737051792828687,0.9537848605577689,3351,2510.0,0.2771103215605507,1.3350597609561754,1,3026.0
request_layer,tui_main:L38,all,1255,10040,3.6908366533864543,4.0,4.0,0.700398406374502,0.9904382470119522,2918,2510.0,0.10113559745644389,1.1625498007968127,3,3377.0
request_layer,tui_main:L39,all,1255,10040,3.5705179282868524,4.0,4.0,0.6039840637450199,0.9665338645418327,3309,2510.0,0.2660276340013352,1.3183266932270916,1,3226.0
request_layer,tui_main:L40,all,1255,10040,3.7258964143426296,4.0,4.0,0.7354581673306773,0.9904382470119522,2701,2510.0,0.051493927577799505,1.0760956175298806,2,3421.0
request_layer,tui_main:L41,all,1255,10040,3.7243027888446214,4.0,4.0,0.7346613545816733,0.9896414342629483,2825,2510.0,0.12156357160448612,1.1254980079681276,2,3419.0
request_layer,tui_main:L42,all,1255,10040,3.6613545816733066,4.0,4.0,0.6725099601593626,0.9888446215139443,3131,2510.0,0.18593395433336452,1.247410358565737,1,3340.0
request_layer,tui_main:L43,all,1255,10040,3.5760956175298806,4.0,4.0,0.599203187250996,0.9768924302788845,3639,2510.0,0.26621745283644926,1.449800796812749,2,3233.0
request_layer,tui_main:L44,all,1255,10040,3.696414342629482,4.0,4.0,0.7123505976095618,0.9840637450199203,2609,2510.0,0.03029591678638225,1.0394422310756972,0,3384.0
request_layer,tui_main:L45,all,1255,10040,3.6294820717131473,4.0,4.0,0.650996015936255,0.9784860557768924,2902,2510.0,0.09517952468037572,1.1561752988047809,0,3300.0
request_layer,tui_main:L46,all,1255,10040,3.5585657370517927,4.0,4.0,0.5880478087649402,0.9705179282868526,3664,2510.0,0.26747299101740135,1.4597609561752989,0,3211.0
request_layer,tui_main:L47,all,1255,10040,3.539442231075697,4.0,4.0,0.5641434262948207,0.9752988047808765,3009,2510.0,0.28311770070110165,1.1988047808764941,3,3187.0
request_layer,tui_log:L0,all,1255,10040,3.5912350597609564,4.0,4.0,0.6079681274900398,0.9832669322709163,2915,2510.0,0.14323055479026317,1.1613545816733069,0,3252.0
request_layer,tui_log:L1,all,1255,10040,3.60796812749004,4.0,4.0,0.6270916334661355,0.9808764940239044,2807,2510.0,0.10198347200135621,1.1183266932270917,1,3273.0
request_layer,tui_log:L2,all,1255,10040,3.6,4.0,4.0,0.6175298804780877,0.9824701195219123,3518,2510.0,0.24628008143141605,1.401593625498008,0,3263.0
request_layer,tui_log:L3,all,1255,10040,3.706772908366534,4.0,4.0,0.7147410358565737,0.9920318725099602,2974,2510.0,0.17596667414145845,1.1848605577689244,1,3397.0
request_layer,tui_log:L4,all,1255,10040,3.6717131474103586,4.0,4.0,0.6820717131474103,0.9896414342629483,3031,2510.0,0.16399226203860823,1.2075697211155378,1,3353.0
request_layer,tui_log:L5,all,1255,10040,3.71394422310757,4.0,4.0,0.7258964143426295,0.9880478087649402,3127,2510.0,0.18595956289579815,1.245816733067729,0,3406.0
request_layer,tui_log:L6,all,1255,10040,3.658167330677291,4.0,4.0,0.6669322709163347,0.9912350597609562,3524,2510.0,0.26530738722118447,1.4039840637450198,2,3336.0
request_layer,tui_log:L7,all,1255,10040,3.5752988047808767,4.0,4.0,0.5904382470119522,0.9848605577689243,3608,2510.0,0.2893682573286007,1.4374501992031872,3,3232.0
request_layer,tui_log:L8,all,1255,10040,3.586454183266932,4.0,4.0,0.6079681274900398,0.9784860557768924,3626,2510.0,0.3090933865478094,1.4446215139442231,1,3246.0
request_layer,tui_log:L9,all,1255,10040,3.4828685258964143,4.0,4.0,0.5274900398406375,0.9553784860557769,4222,2510.0,0.4240253100138303,1.6820717131474103,1,3116.0
request_layer,tui_log:L10,all,1255,10040,3.649402390438247,4.0,4.0,0.6693227091633466,0.9800796812749004,3489,2510.0,0.2342471943641823,1.3900398406374501,1,3325.0
request_layer,tui_log:L11,all,1255,10040,3.545816733067729,4.0,4.0,0.5729083665338646,0.9729083665338646,3876,2510.0,0.3630944641267968,1.544223107569721,0,3195.0
request_layer,tui_log:L12,all,1255,10040,3.504382470119522,4.0,4.0,0.5386454183266932,0.9665338645418327,3755,2510.0,0.3257567230008868,1.49601593625498,2,3143.0
request_layer,tui_log:L13,all,1255,10040,3.498804780876494,4.0,4.0,0.5378486055776892,0.9617529880478087,3925,2510.0,0.3769489652096962,1.5637450199203187,1,3136.0
request_layer,tui_log:L14,all,1255,10040,3.7418326693227093,4.0,4.0,0.749800796812749,0.9920318725099602,2958,2510.0,0.16492219428979954,1.1784860557768924,1,3441.0
request_layer,tui_log:L15,all,1255,10040,3.543426294820717,4.0,4.0,0.5537848605577689,0.9896414342629483,3493,2510.0,0.3290704009365764,1.3916334661354581,1,3192.0
request_layer,tui_log:L16,all,1255,10040,3.654183266932271,4.0,4.0,0.6709163346613546,0.9832669322709163,3547,2510.0,0.27227264777037974,1.4131474103585657,2,3331.0
request_layer,tui_log:L17,all,1255,10040,3.603187250996016,4.0,4.0,0.6135458167330677,0.9896414342629483,3753,2510.0,0.3438043878715457,1.4952191235059762,0,3267.0
request_layer,tui_log:L18,all,1255,10040,3.70597609561753,4.0,4.0,0.7163346613545817,0.9896414342629483,3387,2510.0,0.26157813415484915,1.349402390438247,2,3396.0
request_layer,tui_log:L19,all,1255,10040,3.651792828685259,4.0,4.0,0.6613545816733067,0.9904382470119522,3234,2510.0,0.2723178244404432,1.2884462151394422,3,3328.0
request_layer,tui_log:L20,all,1255,10040,3.535458167330677,4.0,4.0,0.5553784860557769,0.9800796812749004,3408,2510.0,0.3301239790716065,1.3577689243027888,1,3182.0
request_layer,tui_log:L21,all,1255,10040,3.649402390438247,4.0,4.0,0.6693227091633466,0.9800796812749004,3298,2510.0,0.2460811726980581,1.3139442231075698,1,3325.0
request_layer,tui_log:L22,all,1255,10040,3.409561752988048,3.0,4.0,0.47649402390438245,0.9330677290836653,4119,2510.0,0.39835876209522775,1.641035856573705,1,3024.0
request_layer,tui_log:L23,all,1255,10040,3.5888446215139442,4.0,4.0,0.6127490039840637,0.9760956175298805,3773,2510.0,0.29944327532688036,1.503187250996016,0,3249.0
request_layer,tui_log:L24,all,1255,10040,3.4342629482071714,3.0,4.0,0.46693227091633466,0.9681274900398407,3293,2510.0,0.3372710569334205,1.3119521912350598,0,3055.0
request_layer,tui_log:L25,all,1255,10040,3.555378486055777,4.0,4.0,0.5920318725099601,0.9633466135458167,3924,2510.0,0.3385061818282647,1.5633466135458167,1,3207.0
request_layer,tui_log:L26,all,1255,10040,3.7171314741035855,4.0,4.0,0.7250996015936255,0.9920318725099602,2789,2510.0,0.12684911104561955,1.1111553784860557,0,3410.0
request_layer,tui_log:L27,all,1255,10040,3.4964143426294823,4.0,4.0,0.5227091633466135,0.9737051792828685,3606,2510.0,0.3445121075442307,1.4366533864541833,1,3133.0
request_layer,tui_log:L28,all,1255,10040,3.5912350597609564,4.0,4.0,0.6183266932270917,0.9729083665338646,3539,2510.0,0.2848821489045322,1.4099601593625497,2,3252.0
request_layer,tui_log:L29,all,1255,10040,3.71394422310757,4.0,4.0,0.7219123505976096,0.9920318725099602,3065,2510.0,0.1876483450457011,1.2211155378486056,2,3406.0
request_layer,tui_log:L30,all,1255,10040,3.6828685258964144,4.0,4.0,0.7059760956175298,0.9768924302788845,3207,2510.0,0.1732043934446847,1.2776892430278886,2,3367.0
request_layer,tui_log:L31,all,1255,10040,3.6788844621513945,4.0,4.0,0.6852589641434262,0.9936254980079682,2949,2510.0,0.16923996103192865,1.1749003984063744,0,3362.0
request_layer,tui_log:L32,all,1255,10040,3.556175298804781,4.0,4.0,0.5673306772908366,0.9888446215139443,3151,2510.0,0.2654531774875993,1.2553784860557768,3,3208.0
request_layer,tui_log:L33,all,1255,10040,3.6167330677290837,4.0,4.0,0.6446215139442231,0.9721115537848606,2873,2510.0,0.12729972099253925,1.144621513944223,1,3284.0
request_layer,tui_log:L34,all,1255,10040,3.6063745019920317,4.0,4.0,0.6286852589641434,0.9784860557768924,3475,2510.0,0.23182373085305988,1.3844621513944224,1,3271.0
request_layer,tui_log:L35,all,1255,10040,3.6286852589641434,4.0,4.0,0.6358565737051792,0.9928286852589642,3363,2510.0,0.21355975306846697,1.3398406374501992,0,3299.0
request_layer,tui_log:L36,all,1255,10040,3.638247011952191,4.0,4.0,0.648605577689243,0.9896414342629483,2905,2510.0,0.20857363273067836,1.157370517928287,2,3311.0
request_layer,tui_log:L37,all,1255,10040,3.4223107569721116,3.0,4.0,0.48446215139442234,0.9386454183266932,3437,2510.0,0.32195795700764784,1.3693227091633466,1,3040.0
request_layer,tui_log:L38,all,1255,10040,3.659760956175299,4.0,4.0,0.6733067729083665,0.9864541832669322,3136,2510.0,0.16034879087280107,1.249402390438247,3,3338.0
request_layer,tui_log:L39,all,1255,10040,3.5195219123505974,4.0,4.0,0.5553784860557769,0.9641434262948207,3451,2510.0,0.28445085182954516,1.3749003984063746,1,3162.0
request_layer,tui_log:L40,all,1255,10040,3.749800796812749,4.0,4.0,0.7553784860557768,0.9944223107569721,2626,2510.0,0.03146023195249598,1.046215139442231,2,3451.0
request_layer,tui_log:L41,all,1255,10040,3.644621513944223,4.0,4.0,0.6589641434262948,0.9856573705179282,3023,2510.0,0.2081273908958111,1.2043824701195218,2,3319.0
request_layer,tui_log:L42,all,1255,10040,3.6573705179282867,4.0,4.0,0.6661354581673307,0.9912350597609562,3157,2510.0,0.17579452725848632,1.2577689243027887,1,3335.0
request_layer,tui_log:L43,all,1255,10040,3.551394422310757,4.0,4.0,0.5784860557768924,0.9729083665338646,3780,2510.0,0.32417440707991707,1.5059760956175299,2,3202.0
request_layer,tui_log:L44,all,1255,10040,3.7227091633466136,4.0,4.0,0.7370517928286853,0.9856573705179282,2865,2510.0,0.08236226756448126,1.1414342629482073,0,3417.0
request_layer,tui_log:L45,all,1255,10040,3.634262948207171,4.0,4.0,0.6581673306772908,0.9760956175298805,3011,2510.0,0.1261026980131012,1.199601593625498,0,3306.0
request_layer,tui_log:L46,all,1255,10040,3.5266932270916334,4.0,4.0,0.5641434262948207,0.9625498007968127,3819,2510.0,0.3089264453588994,1.5215139442231076,0,3171.0
request_layer,tui_log:L47,all,1255,10040,3.5752988047808767,4.0,4.0,0.5944223107569722,0.9808764940239044,3072,2510.0,0.27580470810359803,1.2239043824701195,0,3232.0
request_layer,tui_model_selection:L0,all,1255,10040,3.59601593625498,4.0,4.0,0.6175298804780877,0.9784860557768924,2925,2510.0,0.13272195455297356,1.1653386454183268,0,3258.0
request_layer,tui_model_selection:L1,all,1255,10040,3.604780876494024,4.0,4.0,0.6286852589641434,0.9760956175298805,2796,2510.0,0.10427559079160917,1.1139442231075698,3,3269.0
request_layer,tui_model_selection:L2,all,1255,10040,3.647808764940239,4.0,4.0,0.6661354581673307,0.9816733067729083,3217,2510.0,0.19721920382787841,1.2816733067729085,0,3323.0
request_layer,tui_model_selection:L3,all,1255,10040,3.655776892430279,4.0,4.0,0.6653386454183267,0.9904382470119522,3181,2510.0,0.19854332942575967,1.2673306772908366,1,3333.0
request_layer,tui_model_selection:L4,all,1255,10040,3.659760956175299,4.0,4.0,0.6693227091633466,0.9904382470119522,3101,2510.0,0.16068796437471775,1.2354581673306773,1,3338.0
request_layer,tui_model_selection:L5,all,1255,10040,3.707569721115538,4.0,4.0,0.7227091633466135,0.9848605577689243,3172,2510.0,0.18284465467540786,1.2637450199203186,0,3398.0
request_layer,tui_model_selection:L6,all,1255,10040,3.6239043824701196,4.0,4.0,0.6390438247011953,0.9848605577689243,3493,2510.0,0.2845996632149983,1.3916334661354581,2,3293.0
request_layer,tui_model_selection:L7,all,1255,10040,3.5784860557768923,4.0,4.0,0.5944223107569722,0.9840637450199203,3612,2510.0,0.2754051604684635,1.4390438247011952,3,3236.0
request_layer,tui_model_selection:L8,all,1255,10040,3.5872509960159364,4.0,4.0,0.602390438247012,0.9848605577689243,3723,2510.0,0.32928919524511113,1.4832669322709164,1,3247.0
request_layer,tui_model_selection:L9,all,1255,10040,3.4884462151394424,4.0,4.0,0.5266932270916335,0.9617529880478087,3877,2510.0,0.3381790789552552,1.5446215139442232,1,3123.0
request_layer,tui_model_selection:L10,all,1255,10040,3.650996015936255,4.0,4.0,0.6725099601593626,0.9784860557768924,3506,2510.0,0.22916454487715138,1.396812749003984,1,3327.0
request_layer,tui_model_selection:L11,all,1255,10040,3.5410358565737052,4.0,4.0,0.5721115537848606,0.9689243027888447,3759,2510.0,0.3120746657046214,1.497609561752988,0,3189.0
request_layer,tui_model_selection:L12,all,1255,10040,3.448605577689243,3.0,4.0,0.49083665338645416,0.9577689243027888,3391,2510.0,0.3317749267055071,1.350996015936255,2,3073.0
request_layer,tui_model_selection:L13,all,1255,10040,3.590438247011952,4.0,4.0,0.6159362549800796,0.9745019920318725,3580,2510.0,0.28538858369610404,1.4262948207171315,1,3251.0
request_layer,tui_model_selection:L14,all,1255,10040,3.7282868525896413,4.0,4.0,0.7402390438247012,0.9880478087649402,3042,2510.0,0.18283423716587466,1.2119521912350597,1,3424.0
request_layer,tui_model_selection:L15,all,1255,10040,3.5872509960159364,4.0,4.0,0.5976095617529881,0.9896414342629483,3438,2510.0,0.29114661755725946,1.3697211155378486,1,3247.0
request_layer,tui_model_selection:L16,all,1255,10040,3.650199203187251,4.0,4.0,0.6565737051792828,0.9936254980079682,3428,2510.0,0.24288154433847944,1.3657370517928287,2,3326.0
request_layer,tui_model_selection:L17,all,1255,10040,3.6262948207171313,4.0,4.0,0.6398406374501993,0.9864541832669322,3400,2510.0,0.2685904671322142,1.3545816733067728,0,3296.0
request_layer,tui_model_selection:L18,all,1255,10040,3.6318725099601594,4.0,4.0,0.6525896414342629,0.9792828685258964,3615,2510.0,0.3120722497468789,1.4402390438247012,2,3303.0
request_layer,tui_model_selection:L19,all,1255,10040,3.6262948207171313,4.0,4.0,0.6406374501992032,0.9856573705179282,3102,2510.0,0.24826104305604976,1.2358565737051792,0,3296.0
request_layer,tui_model_selection:L20,all,1255,10040,3.498804780876494,4.0,4.0,0.5258964143426295,0.9729083665338646,3658,2510.0,0.39611943223424156,1.4573705179282868,1,3136.0
request_layer,tui_model_selection:L21,all,1255,10040,3.6175298804780875,4.0,4.0,0.6334661354581673,0.9840637450199203,3306,2510.0,0.23724137853866376,1.3171314741035856,1,3285.0
request_layer,tui_model_selection:L22,all,1255,10040,3.4693227091633467,4.0,4.0,0.5187250996015936,0.950597609561753,3941,2510.0,0.34953683240310107,1.5701195219123505,1,3099.0
request_layer,tui_model_selection:L23,all,1255,10040,3.593625498007968,4.0,4.0,0.6135458167330677,0.9800796812749004,3485,2510.0,0.22527388098759918,1.3884462151394423,0,3255.0
request_layer,tui_model_selection:L24,all,1255,10040,3.4159362549800796,3.0,4.0,0.45737051792828687,0.9593625498007968,3372,2510.0,0.3623423293235626,1.3434262948207172,0,3032.0
request_layer,tui_model_selection:L25,all,1255,10040,3.6398406374501993,4.0,4.0,0.6629482071713148,0.9768924302788845,3497,2510.0,0.2435864849387811,1.3932270916334661,1,3313.0
request_layer,tui_model_selection:L26,all,1255,10040,3.688446215139442,4.0,4.0,0.699601593625498,0.9888446215139443,2804,2510.0,0.11060603375611422,1.1171314741035856,3,3374.0
request_layer,tui_model_selection:L27,all,1255,10040,3.537848605577689,4.0,4.0,0.5705179282868525,0.9673306772908367,3492,2510.0,0.3009416289480474,1.3912350597609562,1,3185.0
request_layer,tui_model_selection:L28,all,1255,10040,3.542629482071713,4.0,4.0,0.5689243027888446,0.9737051792828685,3626,2510.0,0.30676812227859623,1.4446215139442231,2,3191.0
request_layer,tui_model_selection:L29,all,1255,10040,3.745816733067729,4.0,4.0,0.7529880478087649,0.9928286852589642,3143,2510.0,0.15251576753983279,1.252191235059761,2,3446.0
request_layer,tui_model_selection:L30,all,1255,10040,3.6286852589641434,4.0,4.0,0.6533864541832669,0.9752988047808765,3559,2510.0,0.25564684981522323,1.4179282868525895,2,3299.0
request_layer,tui_model_selection:L31,all,1255,10040,3.658964143426295,4.0,4.0,0.6701195219123506,0.9888446215139443,3165,2510.0,0.17821171823760115,1.2609561752988048,0,3337.0
request_layer,tui_model_selection:L32,all,1255,10040,3.5625498007968126,4.0,4.0,0.5832669322709163,0.9792828685258964,3309,2510.0,0.3066521985310957,1.3183266932270916,1,3216.0
request_layer,tui_model_selection:L33,all,1255,10040,3.6023904382470118,4.0,4.0,0.6406374501992032,0.9617529880478087,2932,2510.0,0.11954149905912018,1.1681274900398406,1,3266.0
request_layer,tui_model_selection:L34,all,1255,10040,3.6103585657370516,4.0,4.0,0.6366533864541832,0.9737051792828685,3379,2510.0,0.21061835039328491,1.346215139442231,1,3276.0
request_layer,tui_model_selection:L35,all,1255,10040,3.6231075697211157,4.0,4.0,0.6366533864541832,0.9864541832669322,3147,2510.0,0.1606820374628715,1.2537848605577688,0,3292.0
request_layer,tui_model_selection:L36,all,1255,10040,3.604780876494024,4.0,4.0,0.6191235059760957,0.9856573705179282,2870,2510.0,0.2107929310559964,1.1434262948207172,0,3269.0
request_layer,tui_model_selection:L37,all,1255,10040,3.4247011952191233,3.0,4.0,0.4701195219123506,0.9545816733067729,3260,2510.0,0.2713476470558918,1.298804780876494,1,3043.0
