block,policy,workload,requests,tokens_s,elapsed_s,joint_slo_fraction_ttft2_tpot02,max_arrival_lateness_ms,e2e_s_mean,e2e_s_p50,e2e_s_p90,e2e_s_p99,ttft_s_mean,ttft_s_p50,ttft_s_p90,ttft_s_p99,tpot_s_mean,tpot_s_p50,tpot_s_p90,tpot_s_p99
2,pp_only,heterogeneous_steady,48,219.49629505922636,32.656587657053024,1,2.273167949169874,9.071408926907074,8.644710541004315,17.130436541838574,17.906441276050174,0.3334409739569916,0.3353344809729606,0.5381179173476994,0.5477775485627353,0.06096112104704463,0.065707315149974,0.06897740409658899,0.07382611789696274
2,pp_only,heterogeneous_bursty,48,229.27690287725045,31.263506746850908,0.875,2.070157844572762,7.880519822763745,6.700561234727502,13.167924738908187,13.23313946976792,1.264959401936115,1.3332393884193152,2.072675047721714,2.370204318272881,0.04614951867096904,0.04518839956955144,0.057786859050836595,0.06778428942046409
2,alp,short_high_concurrency,512,5158.3037213280295,12.704951771069318,1,85.03409406170226,8.956696713605197,9.088540785713121,9.693976449919864,9.775491032036953,1.2133841321183354,1.3072269703261554,1.4202110895421356,1.689908098001033,0.06097062583620303,0.06258954533456465,0.06804264028057984,0.06832227608317319
2,alp,fastpp_official_azure_conv_192,192,533.411260505297,83.6933962693438,1,16.983160490376292,9.920227233616364,7.848570032045245,18.824533368786796,22.14627781326417,0.29077389772282913,0.17939878208562732,0.7482361195608974,1.562610845398158,0.040769359302027304,0.039881135126086265,0.04584097731071559,0.05431791948440387
2,alp,heterogeneous_steady,48,215.58543617809588,33.24899922311306,1,1.8828320316970348,7.025031854088108,6.214781226357445,12.0694807829801,12.599029322536662,0.5799577428260818,0.5772920695599169,0.9644807130098343,1.0078032018616796,0.04373127848492797,0.04474682449727506,0.046511862394648454,0.04671929510177246
2,alp,heterogeneous_bursty,48,220.36823430944995,32.52737411297858,0.6875,2.110819146036391,8.70927001994763,7.361302449600771,14.366119779739535,15.593138604601846,1.5332290058625706,1.645389492623508,2.4072436816524716,2.746225442253053,0.049490315538120694,0.04998913839152717,0.06004958820588414,0.06771491492965392
2,alp_rebalance,short_high_concurrency,512,5145.621625056051,12.736264882143587,1,71.66173286735989,9.0094885331373,9.134566672379151,9.763331160647795,9.848365599261596,1.1984383071230695,1.299343770602718,1.3736466027796268,1.5940924260765315,0.06150399878068014,0.06305045472076676,0.0685027648082487,0.06879363755937519
2,alp_rebalance,fastpp_official_azure_conv_192,192,534.7501865179339,83.48384184902534,1,4.334324246479504,9.885971936317219,7.82927029998973,18.692816579854117,21.993543189624326,0.23156585960047474,0.18034582305699587,0.48138295793905855,1.154497222439386,0.041272813033631825,0.04096654907923002,0.04561290719847503,0.05699779560731259
2,alp_rebalance,heterogeneous_steady,48,216.41872676319082,33.120978517923504,1,3.3069951459765434,6.931855308357626,6.063279996393248,11.86210293690674,12.38232168140821,0.5751882253292327,0.5663984592538327,0.9602874165866524,0.9793732827436179,0.043180591137580986,0.044120979525837045,0.04524873211928533,0.04618605890725222
2,alp_rebalance,heterogeneous_bursty,48,225.37611407758672,31.80461261095479,0.6875,2.1770220063626056,9.08907215486397,7.304352820850909,15.7254517682828,15.930371972955763,1.5228129150442935,1.6198519414756447,2.4086126440670346,2.7255345157999544,0.05353531062792148,0.05224556739735031,0.06794874264548222,0.09003757419301169
2,greedy,short_high_concurrency,512,5675.008596748215,11.548176338896155,1,46.19328288361402,8.326132018045428,8.397448343457654,9.66040339777246,9.830618626237847,0.5980947580555949,0.5831653943751007,0.7387274430133403,0.8575760937063023,0.06085042696380926,0.06172147879787669,0.07118994845517392,0.07206106295952149
2,greedy,fastpp_official_azure_conv_192,192,541.2767524104253,82.47721669403836,1,19.096801005716202,8.96105983282905,7.290002185152844,16.6596719621215,19.973056617709812,0.18581606657486796,0.15692354459315538,0.3998039022553712,0.6436907785991207,0.037318209144805985,0.03757245395545672,0.04043004059804265,0.04278171079637276
2,greedy,heterogeneous_steady,48,218.36987620388408,32.82504036091268,1,2.0502107217907906,6.570646191432995,5.724822859745473,11.231098755868151,11.6723498564912,0.5195669797152126,0.5178682738915086,0.896306821424514,0.909665270713158,0.0410421927342268,0.04178083241898932,0.042736467512608296,0.04390322610854157
2,greedy,heterogeneous_bursty,48,229.38598297450233,31.24863998685032,0.7916666666666666,2.1353479288518384,7.966199493103583,6.74730506981723,13.05651584463194,13.885132505772635,1.3983681344737608,1.329266797285527,2.441965760476888,2.9759623344009745,0.0458862017799944,0.044661265162839366,0.058332527600347045,0.06389292098020041
