dataset,wave,layer,phase,moe_output_rel_l2_lag1,moe_output_cosine_lag1,hidden_matched_rows,hidden_cosine_mean,hidden_cosine_p50,hidden_rel_l2_mean,hidden_near_equal_fraction,hidden_live_cosine_mean,hidden_live_rel_l2_mean,moe_output_matched_rows,moe_output_cosine_mean,moe_output_cosine_p50,moe_output_rel_l2_mean,moe_output_near_equal_fraction,moe_output_live_cosine_mean,moe_output_live_rel_l2_mean
humaneval,24,1,late,1.0903282165527344,0.42481619119644165,96,0.9182428121566772,0.9969789981842041,0.2832759618759155,0.0,0.8553817272186279,0.4198635220527649,96,0.9467374086380005,0.9988711476325989,0.1904037445783615,0.0,0.9149470329284668,0.35031288862228394
humaneval,25,1,late,,,64,0.9763262271881104,0.9997456669807434,0.10440734028816223,0.0,0.9969342947006226,0.0673493891954422,64,0.9738451242446899,0.9998875856399536,0.10373663902282715,0.0,0.9953298568725586,0.08124801516532898
humaneval,26,1,late,,,32,0.9464345574378967,0.9943027496337891,0.21232084929943085,0.0,0.9678114056587219,0.23587021231651306,32,0.9363621473312378,0.9974680542945862,0.20220766961574554,0.0,0.9825713634490967,0.19010548293590546
humaneval,27,1,late,0.022688400000333786,0.9997470378875732,32,0.9741130471229553,0.9984342455863953,0.12766902148723602,0.0,0.9989907145500183,0.0455428808927536,32,0.9743747711181641,0.9991291761398315,0.1209615021944046,0.0,0.9994907379150391,0.03729782998561859
humaneval,28,1,late,0.015743330121040344,0.9998822212219238,32,0.9874266386032104,0.9997982978820801,0.06079282611608505,0.0,,,32,0.980979859828949,0.9999294281005859,0.07231435179710388,0.0,,
humaneval,29,1,early,,,,,,,,,,,,,,,,
humaneval,30,1,middle,0.32954493165016174,0.9501364827156067,928,0.7428275942802429,0.9734262228012085,0.8065245747566223,0.0,0.9284509420394897,0.30808544158935547,928,0.87736576795578,0.9973083734512329,0.4374396800994873,0.0,0.9793427586555481,0.126137837767601
humaneval,31,1,middle,0.5351729989051819,0.866162896156311,864,0.8298988342285156,0.9864516854286194,0.5510644316673279,0.0,0.9252701997756958,0.3184642791748047,864,0.9137680530548096,0.9965689182281494,0.36744463443756104,0.0,0.978752076625824,0.13485661149024963
humaneval,32,1,middle,0.6548523306846619,0.812820315361023,928,0.8444924354553223,0.9920521378517151,0.4994186758995056,0.0,0.942335307598114,0.2701807916164398,928,0.928013265132904,0.9982436299324036,0.28542181849479675,0.0,0.9818551540374756,0.11778289079666138
humaneval,33,1,middle,0.9743269681930542,0.604731023311615,800,0.84340500831604,0.9918586611747742,0.512285053730011,0.0,0.9369320273399353,0.28893953561782837,800,0.9191499352455139,0.9981237649917603,0.3128490746021271,0.0,0.9806483387947083,0.12343289703130722
humaneval,34,1,middle,0.934005081653595,0.6037315130233765,896,0.8059670329093933,0.9853653907775879,0.6204944849014282,0.0,0.9285669326782227,0.3115661144256592,896,0.9004117846488953,0.9970834255218506,0.38805732131004333,0.0,0.9794483780860901,0.13102824985980988
humaneval,35,1,middle,0.5293009877204895,0.8688315153121948,736,0.861358106136322,0.9914386868476868,0.4545063376426697,0.0,0.9373447299003601,0.27970215678215027,736,0.9312812089920044,0.9982545375823975,0.26124465465545654,0.0,0.9782060980796814,0.12629401683807373
humaneval,36,1,middle,0.49674394726753235,0.8810189962387085,928,0.8398176431655884,0.9905092716217041,0.5206133127212524,0.0,0.9464774131774902,0.2585862874984741,928,0.917984664440155,0.9983848333358765,0.3143254518508911,0.0,0.9841087460517883,0.11053649336099625
humaneval,37,1,middle,,,896,0.8777767419815063,0.9913209676742554,0.42163142561912537,0.0,0.9423750042915344,0.28061550855636597,896,0.932519793510437,0.9981805086135864,0.28149306774139404,0.0,0.981141209602356,0.12262332439422607
humaneval,38,1,middle,,,800,0.9101181626319885,0.9918826818466187,0.331784725189209,0.0,0.9400085210800171,0.2955215871334076,800,0.9430028796195984,0.9987338781356812,0.2315530776977539,0.0,0.9799208045005798,0.12845702469348907
humaneval,39,1,middle,0.13395948708057404,0.9912101030349731,768,0.8865771293640137,0.9950010776519775,0.3887852132320404,0.0,0.9442357420921326,0.27679842710494995,768,0.9430661201477051,0.9989509582519531,0.23306339979171753,0.0,0.9795199036598206,0.13001605868339539
humaneval,40,1,middle,,,768,0.9155757427215576,0.996519923210144,0.31094613671302795,0.0,0.9491671919822693,0.2542853057384491,768,0.9499315619468689,0.9991939067840576,0.18815910816192627,0.0,0.9781338572502136,0.12952518463134766
humaneval,41,1,middle,,,736,0.9185510873794556,0.9957718253135681,0.2954671382904053,0.0,0.953242838382721,0.2370278537273407,736,0.9509643912315369,0.9989523887634277,0.22066450119018555,0.0,0.9830307960510254,0.11218711733818054
humaneval,42,1,middle,0.6425615549087524,0.7662372589111328,704,0.9585641026496887,0.9976440072059631,0.18205565214157104,0.0,0.9678056240081787,0.19161857664585114,704,0.9711468815803528,0.9996396899223328,0.126114159822464,0.0,0.9874692559242249,0.09170123934745789
humaneval,43,1,middle,,,704,0.901421308517456,0.9946752786636353,0.35233274102211,0.0,0.9315395355224609,0.31466159224510193,704,0.9510605931282043,0.9988409876823425,0.24999424815177917,0.0,0.9798022508621216,0.13306331634521484
humaneval,44,1,middle,0.2209194004535675,0.9764966368675232,736,0.9413092136383057,0.997053325176239,0.2293044626712799,0.0,0.9521987438201904,0.24927958846092224,736,0.9622249603271484,0.999377965927124,0.15386620163917542,0.0,0.9827755689620972,0.11624816060066223
humaneval,45,1,middle,,,672,0.923546552658081,0.9977594017982483,0.27335256338119507,0.0,0.950185239315033,0.25461649894714355,672,0.9548691511154175,0.9993226528167725,0.20005203783512115,0.0,0.9782896041870117,0.1294989138841629
humaneval,46,1,middle,,,672,0.9178094863891602,0.9977126121520996,0.2855437099933624,0.0,0.9321436882019043,0.30669769644737244,672,0.9536458253860474,0.999377965927124,0.18565601110458374,0.0,0.9752756357192993,0.14993764460086823
humaneval,47,1,late,0.2770084738731384,0.9795377850532532,640,0.9245705008506775,0.9985051155090332,0.2709248960018158,0.0,0.9195128679275513,0.33898088335990906,640,0.9517306685447693,0.9992822408676147,0.19421003758907318,0.0,0.9681838154792786,0.1744358092546463
humaneval,48,1,late,1.2820059061050415,0.28687286376953125,672,0.9083589911460876,0.9952845573425293,0.31161773204803467,0.0,0.9189226031303406,0.3664458394050598,672,0.9427626729011536,0.9981310367584229,0.23504915833473206,0.0,0.9700237512588501,0.17888832092285156
humaneval,49,1,middle,,,448,0.9538155794143677,0.9986420273780823,0.18674294650554657,0.0,0.9363376498222351,0.30239659547805786,448,0.9680435061454773,0.9993823170661926,0.14135406911373138,0.0,0.9775517582893372,0.14514534175395966
humaneval,50,1,middle,,,512,0.933600902557373,0.9962641596794128,0.2552918493747711,0.0,0.9510379433631897,0.24456171691417694,512,0.9609788060188293,0.9990134239196777,0.165312260389328,0.0,0.9807602763175964,0.11794692277908325
humaneval,51,1,middle,,,544,0.8921229839324951,0.9930343627929688,0.37050342559814453,0.0,0.9294017553329468,0.31333988904953003,544,0.9397078156471252,0.9976797103881836,0.2296665757894516,0.0,0.9758009314537048,0.14350736141204834
humaneval,52,1,middle,0.7829939126968384,0.7081385850906372,448,0.929915189743042,0.9970664978027344,0.2596031725406647,0.0,0.9572539925575256,0.23717981576919556,448,0.9597680568695068,0.9989204406738281,0.17073194682598114,0.0,0.9818054437637329,0.12323272228240967
humaneval,53,1,middle,0.5897600054740906,0.8253267407417297,544,0.8856759071350098,0.9957348108291626,0.3880452811717987,0.0,0.9292178153991699,0.3058948516845703,544,0.9398316740989685,0.998772382736206,0.23858636617660522,0.0,0.977783739566803,0.1345641314983368
humaneval,54,1,middle,,,512,0.9338228702545166,0.9956753849983215,0.2586844563484192,0.0,0.9467844367027283,0.2570953369140625,512,0.9572465419769287,0.9986878633499146,0.1888069063425064,0.0,0.9780917167663574,0.13136859238147736
humaneval,55,1,middle,,,416,0.9480721950531006,0.9968491792678833,0.2105443775653839,0.0,0.9503979086875916,0.2530679404735565,416,0.965484082698822,0.9993001222610474,0.1426728218793869,0.0,0.9797483086585999,0.12444955110549927
humaneval,56,1,middle,,,416,0.8986875414848328,0.9927808046340942,0.3642445504665375,0.0,0.9257932305335999,0.333845853805542,416,0.9374740719795227,0.9983031153678894,0.23727644979953766,0.0,0.9732295870780945,0.1552388072013855
humaneval,57,1,middle,0.3504036068916321,0.9420239925384521,448,0.8709230422973633,0.9962383508682251,0.44293296337127686,0.0,0.9503551721572876,0.23717884719371796,448,0.9220333695411682,0.9989078044891357,0.28453534841537476,0.0,0.9840366244316101,0.10507681965827942
humaneval,58,1,middle,,,416,0.9368415474891663,0.9981874823570251,0.24007581174373627,0.0,0.9257711172103882,0.3296554386615753,416,0.9616199135780334,0.9995497465133667,0.14559999108314514,0.0,0.9687354564666748,0.16847959160804749
humaneval,59,1,middle,0.28820642828941345,0.9609822034835815,384,0.9302432537078857,0.9946310520172119,0.25875234603881836,0.0,0.9620092511177063,0.22369544208049774,384,0.9554570913314819,0.9985229969024658,0.18730497360229492,0.0,0.9857226610183716,0.11303498595952988
humaneval,60,1,middle,,,320,0.9619562029838562,0.9987509846687317,0.1707547903060913,0.0,0.9619497060775757,0.20922456681728363,320,0.9734535217285156,0.9997531771659851,0.11116833984851837,0.0,0.9850335121154785,0.09595821052789688
humaneval,61,1,middle,0.2300545573234558,0.9744243025779724,320,0.8992266058921814,0.9948557615280151,0.34786590933799744,0.0,0.9415069222450256,0.2815895974636078,320,0.9459592700004578,0.9989666938781738,0.20912151038646698,0.0,0.9798228740692139,0.1281852424144745
humaneval,62,1,middle,,,320,0.9330353140830994,0.9951976537704468,0.25129157304763794,0.0,0.964055597782135,0.20415258407592773,320,0.9569249153137207,0.9987059235572815,0.16702596843242645,0.0,0.9877391457557678,0.09316445142030716
humaneval,63,1,middle,,,288,0.9572780728340149,0.9982936382293701,0.1842634230852127,0.0,0.9666799902915955,0.18612365424633026,288,0.9696095585823059,0.9996248483657837,0.12833526730537415,0.0,0.9858296513557434,0.09119244664907455
humaneval,64,1,middle,0.7063648104667664,0.7149124145507812,256,0.9392586946487427,0.9975178837776184,0.23776768147945404,0.0,0.9591642618179321,0.22715969383716583,256,0.9596965312957764,0.9991519451141357,0.16273298859596252,0.0,0.9836916327476501,0.10698307305574417
humaneval,65,1,middle,,,256,0.9104501008987427,0.9965924024581909,0.3299330174922943,0.0,0.9382417798042297,0.2978005111217499,256,0.9497625827789307,0.9980994462966919,0.1950094848871231,0.0,0.9808128476142883,0.13075833022594452
humaneval,66,1,middle,0.2835763990879059,0.960936427116394,256,0.8725558519363403,0.9964464902877808,0.43646061420440674,0.0,0.9099615812301636,0.367992103099823,256,0.9249085187911987,0.998762845993042,0.2722673714160919,0.0,0.9600158333778381,0.19084613025188446
humaneval,67,1,late,,,224,0.8838455677032471,0.9942975044250488,0.3739169239997864,0.0,0.9564443230628967,0.2230217456817627,224,0.9228001236915588,0.9979292154312134,0.3503490686416626,0.0,0.9815326929092407,0.11804800480604172
humaneval,68,1,middle,,,128,0.8815796375274658,0.9838508367538452,0.38806039094924927,0.0,0.9231571555137634,0.3560178279876709,128,0.9246705174446106,0.996088981628418,0.2939586639404297,0.0,0.9733517169952393,0.172816202044487
humaneval,69,1,late,,,128,0.7558188438415527,0.9843746423721313,0.7915453910827637,0.0,0.9425580501556396,0.2919538915157318,128,0.8656214475631714,0.99757981300354,0.43353700637817383,0.0,0.9788678288459778,0.13250865042209625
humaneval,70,1,middle,,,96,0.9223188161849976,0.9937804937362671,0.2909988760948181,0.0,0.9622096419334412,0.2011926770210266,96,0.9499763250350952,0.9983296394348145,0.2680755853652954,0.0,0.9789062738418579,0.12025637179613113
humaneval,71,1,late,0.1932213455438614,0.9814404249191284,96,0.9713358879089355,0.9978598356246948,0.14410308003425598,0.0,0.9733748435974121,0.1942240595817566,96,0.9736151695251465,0.9993139505386353,0.11768188327550888,0.0,0.9888545274734497,0.09694510698318481
humaneval,72,1,middle,,,64,0.9633004665374756,0.9985907673835754,0.16446341574192047,0.0,0.9534660577774048,0.25192394852638245,64,0.9768072366714478,0.9995094537734985,0.11022676527500153,0.0,0.9812170267105103,0.11878963559865952
humaneval,73,1,middle,0.031258758157491684,0.9995194673538208,64,0.9608570337295532,0.9988430738449097,0.1667199432849884,0.0,0.9486901760101318,0.2595908045768738,64,0.975560188293457,0.9995394945144653,0.10746069252490997,0.0,0.9757474660873413,0.14396928250789642
humaneval,74,1,middle,0.05449625104665756,0.9985264539718628,64,0.9716173410415649,0.9995977878570557,0.13847801089286804,0.0,0.9720592498779297,0.19902271032333374,64,0.9742993712425232,0.9998254776000977,0.12103848904371262,0.0,0.989093005657196,0.10115844011306763
humaneval,75,1,middle,0.028988607227802277,0.9995825290679932,64,0.9705480337142944,0.9998025894165039,0.13611388206481934,0.0,0.9541612267494202,0.25184351205825806,64,0.979254961013794,0.9997802972793579,0.09638332575559616,0.0,0.9803950786590576,0.11493620276451111
humaneval,76,1,late,0.00947157945483923,0.9999551773071289,64,0.9543050527572632,0.9997236728668213,0.19147752225399017,0.0,0.9221550822257996,0.35659241676330566,64,0.9724576473236084,0.9998350739479065,0.11910834163427353,0.0,0.9673671722412109,0.17644040286540985
humaneval,77,1,late,0.07552680373191833,0.9971461892127991,64,0.9405720829963684,0.9996058940887451,0.23834337294101715,0.0,0.9292175769805908,0.3533799648284912,64,0.9552448391914368,0.9997395277023315,0.19653654098510742,0.0,0.959753155708313,0.20032437145709991
humaneval,78,1,late,0.049994852393865585,0.9987503290176392,64,0.9482796788215637,0.9989321231842041,0.2025918960571289,0.0,0.9400949478149414,0.2956121563911438,64,0.9538246393203735,0.9993497133255005,0.17553697526454926,0.0,0.9667205810546875,0.1585523635149002
humaneval,79,1,late,0.03591016307473183,0.9993550777435303,64,0.9603548049926758,0.9994699954986572,0.1546827256679535,0.0,0.8771476745605469,0.5072193145751953,64,0.9736231565475464,0.9996832609176636,0.20303913950920105,0.0,0.946662425994873,0.28670579195022583
humaneval,80,1,late,0.051108360290527344,0.9986989498138428,64,0.9411035776138306,0.9967902898788452,0.21228474378585815,0.0,0.8614423871040344,0.5431720018386841,64,0.9690655469894409,0.9987228512763977,0.16437971591949463,0.0,0.9559917449951172,0.26096853613853455
humaneval,81,1,late,,,32,0.9462223052978516,0.998629093170166,0.19067221879959106,0.0,0.7646773457527161,0.7581906318664551,32,0.9777112007141113,0.999417781829834,0.11151915788650513,0.0,0.9249409437179565,0.33996641635894775
humaneval,82,1,late,0.02212933823466301,0.9997586011886597,32,0.9457756280899048,0.9992150068283081,0.17067572474479675,0.0,0.7900697588920593,0.7442870736122131,32,0.9717984199523926,0.9996452331542969,0.13213953375816345,0.0,0.8743491172790527,0.5035502314567566
humaneval,83,1,late,0.057847730815410614,0.9983278512954712,32,0.9692310094833374,0.9993036985397339,0.14263689517974854,0.0,0.818274974822998,0.6789416074752808,32,0.9769788980484009,0.9997174739837646,0.09821407496929169,0.0,0.8848555684089661,0.5535323619842529
humaneval,84,1,late,0.05079656094312668,0.998710036277771,32,0.9703036546707153,0.9997962713241577,0.09975229203701019,0.0,,,32,0.9756311178207397,0.9999058246612549,0.09936603158712387,0.0,,
humaneval,0,16,middle,,,224,0.17019346356391907,0.11350247263908386,1.3149464130401611,0.0,0.22953401505947113,1.2281639575958252,224,0.46673348546028137,0.4942801892757416,1.2897863388061523,0.0,0.4823906421661377,1.16153085231781
humaneval,1,16,middle,0.6355676054954529,0.8166481852531433,576,0.746525764465332,0.8041722774505615,0.6101884841918945,0.0,0.558046817779541,0.9436303973197937,576,0.7646977305412292,0.8180484771728516,0.6183955073356628,0.0,0.6025264263153076,0.9137455821037292
humaneval,2,16,late,0.9101986885070801,0.64943927526474,576,0.6985601782798767,0.8117585778236389,0.6999059319496155,0.0,0.7940371036529541,0.5981829762458801,576,0.7585886716842651,0.8311419486999512,0.9021381735801697,0.0,0.7940233945846558,0.609187662601471
humaneval,3,16,middle,,,288,0.7777841687202454,0.9400085210800171,0.5011820793151855,0.0,0.5428109765052795,0.8301951289176941,288,0.8088945150375366,0.9365518093109131,0.5175493359565735,0.0,0.6203323602676392,0.7905162572860718
humaneval,4,16,late,1.1541908979415894,0.4042479693889618,352,0.6553609371185303,0.6606703996658325,0.7598128318786621,0.0,0.6597451567649841,0.7724077105522156,352,0.6974954605102539,0.7092620134353638,0.9553970098495483,0.0,0.689624547958374,0.8029288053512573
humaneval,5,16,middle,,,288,0.8119762539863586,0.914774477481842,0.5270222425460815,0.0,0.7222899794578552,0.6793836355209351,288,0.8147326707839966,0.911709189414978,0.6536577939987183,0.0,0.7296553254127502,0.6915485858917236
humaneval,6,16,middle,,,224,0.7710134983062744,0.9257340431213379,0.5788192749023438,0.0,0.7278426885604858,0.6883386373519897,224,0.7877854108810425,0.9191033840179443,0.7321235537528992,0.0,0.7281621098518372,0.7194488644599915
humaneval,7,16,late,,,224,0.7486861944198608,0.8904403448104858,0.6119139194488525,0.0,0.6489610075950623,0.8068633079528809,224,0.7939375638961792,0.871433436870575,0.7143771648406982,0.0,0.6972615718841553,0.7814423441886902
humaneval,8,16,middle,,,160,0.8255380988121033,0.8936504125595093,0.4963472783565521,0.0,0.707402765750885,0.7469751238822937,160,0.8188685774803162,0.873882532119751,0.5413839221000671,0.0,0.7236428260803223,0.7582678198814392
humaneval,9,16,middle,0.9839141368865967,0.7348623275756836,192,0.7580663561820984,0.8163666725158691,0.6209390759468079,0.0,0.6545056104660034,0.8144411444664001,192,0.7636680603027344,0.8076992034912109,0.7354586124420166,0.0,0.6659731864929199,0.8332939743995667
humaneval,10,16,middle,,,128,0.8272582292556763,0.9082385897636414,0.4957788288593292,0.0,0.7774092555046082,0.6094183325767517,128,0.8284351825714111,0.8753960132598877,0.5454884767532349,0.0,0.7696216106414795,0.6569757461547852
humaneval,11,16,middle,0.7525919675827026,0.7060638070106506,160,0.7927495241165161,0.8749401569366455,0.5370232462882996,0.0,0.6966471672058105,0.7315249443054199,160,0.7839698195457458,0.8510934710502625,0.582939624786377,0.0,0.6869025230407715,0.7772672772407532
humaneval,12,16,middle,0.956957221031189,0.6335618495941162,160,0.7424201369285583,0.8211724758148193,0.5980586409568787,0.0,0.5930370688438416,0.8614668846130371,160,0.7556219100952148,0.8097598552703857,0.6744734644889832,0.0,0.622188925743103,0.974298357963562
humaneval,13,16,middle,0.5831745862960815,0.8303026556968689,160,0.8128727078437805,0.8953740000724792,0.5309211015701294,0.0,0.7160614728927612,0.7127401828765869,160,0.8267369270324707,0.8621704578399658,0.5930687785148621,0.0,0.7313714027404785,0.7504720091819763
humaneval,14,16,middle,,,128,0.7635558843612671,0.8137131929397583,0.6043246984481812,0.0,0.7127116322517395,0.7193251252174377,128,0.7631350159645081,0.8052058815956116,0.6535468101501465,0.0,0.7097805142402649,0.7622090578079224
humaneval,15,16,middle,0.7498961687088013,0.750925600528717,128,0.752826988697052,0.8359024524688721,0.6051225066184998,0.0,0.6914536952972412,0.7299233675003052,128,0.7859456539154053,0.8418704271316528,0.6815811991691589,0.0,0.7208831906318665,0.7322835922241211
humaneval,16,16,middle,,,96,0.8411948084831238,0.9472273588180542,0.4388602674007416,0.0,0.754508376121521,0.6258374452590942,96,0.8560158610343933,0.9293846487998962,0.4590091407299042,0.0,0.7708802223205566,0.6592187285423279
humaneval,17,16,middle,0.48103609681129456,0.8903017044067383,96,0.8293833136558533,0.9656091928482056,0.44898390769958496,0.0,0.6760175824165344,0.7320336103439331,96,0.8398286700248718,0.9575942158699036,0.48450738191604614,0.0,0.700859010219574,0.7672909498214722
humaneval,18,16,middle,0.9650415778160095,0.4944680631160736,96,0.9421437978744507,0.9854528903961182,0.2531411051750183,0.0,0.8858597278594971,0.41452521085739136,96,0.9338763952255249,0.9804127216339111,0.27904993295669556,0.0,0.8722967505455017,0.4604937732219696
humaneval,19,16,middle,0.282930850982666,0.9612862467765808,96,0.8883783221244812,0.98338782787323,0.34151768684387207,0.0,0.7578362226486206,0.6121090054512024,96,0.8820990324020386,0.9820093512535095,0.3976679742336273,0.0,0.7574039697647095,0.7177585959434509
humaneval,20,16,late,0.36716821789741516,0.9326280355453491,96,0.870658278465271,0.9719046354293823,0.3899984061717987,0.0,0.7136682868003845,0.7265552282333374,96,0.863198459148407,0.9618355631828308,0.4164731204509735,0.0,0.7092474699020386,0.7621090412139893
humaneval,21,16,late,0.6589991450309753,0.808167576789856,96,0.8632561564445496,0.9728233814239502,0.3792654871940613,0.0,0.7009876370429993,0.6961618661880493,96,0.8540124297142029,0.9597570896148682,0.44362717866897583,0.0,0.6911983489990234,0.7940084338188171
humaneval,22,16,late,0.2983722984790802,0.9553093910217285,96,0.927489161491394,0.9892833232879639,0.27818912267684937,0.0,0.8586474657058716,0.5017017126083374,96,0.9173539876937866,0.9886124730110168,0.30517905950546265,0.0,0.826850414276123,0.5534477829933167
humaneval,23,16,late,1.0399529933929443,0.5049581527709961,96,0.911946177482605,0.9828897714614868,0.3312302827835083,0.0,0.7832371592521667,0.6253494620323181,96,0.8970156908035278,0.9791807532310486,0.38371872901916504,0.0,0.7439040541648865,0.6975536942481995
humaneval,24,16,late,0.9539005756378174,0.4942954480648041,96,0.9114086031913757,0.9833111763000488,0.3145066201686859,0.0,0.8449150919914246,0.4190230369567871,96,0.9105584025382996,0.9827749729156494,0.35070642828941345,0.0,0.8210555911064148,0.5163650512695312
humaneval,25,16,late,,,64,0.9284427762031555,0.9767604470252991,0.30533719062805176,0.0,0.9832791090011597,0.15295171737670898,64,0.923324465751648,0.9616193771362305,0.42590028047561646,0.0,0.9495489597320557,0.25063663721084595
humaneval,26,16,late,,,32,0.9796249270439148,0.9970568418502808,0.14003968238830566,0.0,0.9933803081512451,0.11036355793476105,32,0.969425618648529,0.99532151222229,0.19205787777900696,0.0,0.9955798983573914,0.09259900450706482
humaneval,27,16,late,0.15505225956439972,0.9879525899887085,32,0.9923117160797119,0.9973264932632446,0.10150285065174103,0.0,0.9975085258483887,0.07057002186775208,32,0.9835129380226135,0.9976898431777954,0.13564535975456238,0.0,0.9983080625534058,0.05824178829789162
humaneval,28,16,late,0.5306873917579651,0.9011498093605042,32,0.8666033148765564,0.9467201232910156,0.4566323161125183,0.0,,,32,0.8604471683502197,0.9399239420890808,0.6274439096450806,0.0,,
humaneval,29,16,early,,,,,,,,,,,,,,,,
humaneval,30,16,middle,1.1616182327270508,0.355003297328949,928,0.5752042531967163,0.5594292879104614,0.930053174495697,0.0,0.6168056726455688,0.8623515963554382,928,0.6158604025840759,0.6192458868026733,1.0849051475524902,0.0,0.640130341053009,0.8647763133049011
humaneval,31,16,middle,1.1179769039154053,0.40973061323165894,864,0.7080724835395813,0.7600510716438293,0.6845033764839172,0.0,0.6816966533660889,0.7550345659255981,864,0.7218431830406189,0.7514112591743469,0.7848830223083496,0.0,0.6710481643676758,0.8073564171791077
humaneval,32,16,middle,1.075934886932373,0.464749813079834,928,0.6996170282363892,0.777957558631897,0.7156241536140442,0.0,0.6894925832748413,0.74494868516922,928,0.710010290145874,0.7824437618255615,0.869824230670929,0.0,0.685388445854187,0.7963470220565796
humaneval,33,16,middle,1.0894889831542969,0.4414758086204529,800,0.7163543701171875,0.8061547875404358,0.675688624382019,0.0,0.6957010626792908,0.7288877964019775,800,0.723883867263794,0.784934937953949,0.793872594833374,0.0,0.6818829774856567,0.7804355025291443
humaneval,34,16,middle,0.9584857821464539,0.558082103729248,896,0.6648858189582825,0.7023422718048096,0.7801535725593567,0.0,0.6651464700698853,0.7866722345352173,896,0.6913828253746033,0.7245872020721436,0.9524495601654053,0.0,0.659904956817627,0.846188485622406
humaneval,35,16,middle,0.8129844069480896,0.6926023960113525,736,0.7308900356292725,0.817439615726471,0.6508652567863464,0.0,0.7052704691886902,0.7180842757225037,736,0.7409281730651855,0.7972824573516846,0.7334527969360352,0.0,0.6960530877113342,0.7831537127494812
humaneval,36,16,middle,0.8238255381584167,0.6768749356269836,928,0.6934093832969666,0.7552618384361267,0.723684549331665,0.0,0.6787508130073547,0.7620707750320435,928,0.7056915163993835,0.7404264211654663,0.8530378341674805,0.0,0.6764729022979736,0.8242031335830688
humaneval,37,16,middle,,,896,0.7320751547813416,0.7783790826797485,0.6653405427932739,0.0,0.6886032819747925,0.7563886642456055,896,0.7412653565406799,0.7733960151672363,0.7515343427658081,0.0,0.6943966150283813,0.7834100127220154
humaneval,38,16,middle,,,800,0.7706536054611206,0.8435403108596802,0.5933912396430969,0.0,0.6930877566337585,0.7479038834571838,800,0.7757987976074219,0.8346015214920044,0.6578388810157776,0.0,0.6963824033737183,0.7814469337463379
humaneval,39,16,middle,0.44844067096710205,0.8996583223342896,768,0.7607536315917969,0.8648244738578796,0.5947739481925964,0.0,0.6871387958526611,0.7507294416427612,768,0.7656687498092651,0.84913170337677,0.6982640624046326,0.0,0.6909363865852356,0.7803241610527039
humaneval,40,16,middle,,,768,0.793525218963623,0.8934600949287415,0.5407199859619141,0.0,0.712652325630188,0.718917727470398,768,0.794873833656311,0.8798598051071167,0.6210371851921082,0.0,0.7109610438346863,0.7618588805198669
humaneval,41,16,middle,,,736,0.8105366230010986,0.9170337915420532,0.5127674341201782,0.0,0.7409265637397766,0.6638370156288147,736,0.8112368583679199,0.8853648900985718,0.5612955093383789,0.0,0.7384138703346252,0.7029855847358704
humaneval,42,16,middle,0.7437665462493896,0.6833884119987488,704,0.8307639956474304,0.9287081956863403,0.4797567129135132,0.0,0.7332143783569336,0.6823277473449707,704,0.8242198824882507,0.9162979125976562,0.5396766066551208,0.0,0.7162177562713623,0.7446600794792175
humaneval,43,16,middle,,,704,0.8005709648132324,0.9145422577857971,0.5181865096092224,0.0,0.7055891156196594,0.7130770087242126,704,0.7925687432289124,0.9056776762008667,0.5892646312713623,0.0,0.6907758712768555,0.7965824604034424
humaneval,44,16,middle,0.5492578148841858,0.862204909324646,736,0.8216093182563782,0.9180463552474976,0.49629950523376465,0.0,0.7224183082580566,0.7030547261238098,736,0.8164761662483215,0.9148921966552734,0.5436990857124329,0.0,0.7063460350036621,0.7681807279586792
humaneval,45,16,middle,,,672,0.8432475924491882,0.9304072260856628,0.45638665556907654,0.0,0.7691873908042908,0.6316103935241699,672,0.8367718458175659,0.9240989685058594,0.5041012763977051,0.0,0.7505620121955872,0.6812747716903687
humaneval,46,16,middle,,,672,0.8251122832298279,0.9405100345611572,0.4759174585342407,0.0,0.7211896777153015,0.6944146156311035,672,0.8156135082244873,0.9280823469161987,0.5477383136749268,0.0,0.7008697390556335,0.7557520866394043
humaneval,47,16,late,0.4642639458179474,0.8947392106056213,640,0.8763307929039001,0.9737980961799622,0.3826182186603546,0.0,0.7522398829460144,0.6599891185760498,640,0.8644134402275085,0.9634959697723389,0.4306442439556122,0.0,0.7275911569595337,0.7273989319801331
humaneval,48,16,late,1.0245105028152466,0.5654910206794739,672,0.8175163269042969,0.9276894330978394,0.5043367743492126,0.0,0.7143919467926025,0.7134435176849365,672,0.8205786347389221,0.9124929904937744,0.5964779853820801,0.0,0.6983852386474609,0.7748544216156006
humaneval,49,16,middle,,,448,0.8344085216522217,0.9388571977615356,0.46949952840805054,0.0,0.6421040296554565,0.8079382181167603,448,0.8233750462532043,0.9234248995780945,0.547810435295105,0.0,0.6351301074028015,0.8744720220565796
humaneval,50,16,middle,,,512,0.7912631034851074,0.8676614761352539,0.5527714490890503,0.0,0.6849260926246643,0.7591803073883057,512,0.7772271633148193,0.8538504838943481,0.6291207671165466,0.0,0.6630793809890747,0.8225080370903015
humaneval,51,16,middle,,,544,0.7204412817955017,0.7778593301773071,0.6690244078636169,0.0,0.634949803352356,0.83733069896698,544,0.7110744714736938,0.7465517520904541,0.770897388458252,0.0,0.6190732717514038,0.9088099598884583
