dataset,wave,layer,rank,phase,physical_rows,live_ratio,full_pairs,full_active_experts,full_rows_mean,full_rows_p50,full_rows_p90,full_rows_max,full_tiny_le1,full_tiny_le2,full_tiny_le4,full_tiny_le8,compact_pairs,compact_active_experts,compact_rows_mean,compact_rows_p50,compact_rows_p90,compact_rows_max,compact_tiny_le1,compact_tiny_le2,compact_tiny_le4,compact_tiny_le8,global_rank_load_cv,global_compact_rank_load_cv,rank_fanout_mean,remote_fraction,router_ms,dispatch_ms,expert_ms,combine_ms,shared_ms,gather_ms,fragment_ideal_expert_ms,fragment_ideal_expert_ms_p99_trimmed,expert_ms_p99_winsorized,compact_predicted_expert_ms,compact_ideal_expert_ms,compact_predicted_expert_ms_p99_trimmed,compact_ideal_expert_ms_p99_trimmed
humaneval,7,4,2,late,224,0.2857142857142857,170,39,4.358974358974359,3.0,11.000000000000014,24.0,0.3333333333333333,0.48717948717948717,0.7948717948717948,0.8717948717948718,21,8,2.625,2.0,4.6,6.0,0.25,0.625,0.875,1.0,0.5811550147318348,0.7356413615958696,2.767857313156128,0.7527901785714286,0.19593599438667297,0.36924800276756287,0.745311975479126,0.1472959965467453,0.031007999554276466,0.020927999168634415,0.5226848065853119,0.5226848065853119,0.745311975479126,0.4987741355381179,0.4699519872665405,0.501189853975261,0.4699519872665405
humaneval,7,4,3,late,224,0.2857142857142857,428,45,9.511111111111111,7.0,25.6,36.0,0.13333333333333333,0.2222222222222222,0.4,0.6888888888888889,164,19,8.631578947368421,5.0,19.39999999999999,30.0,0.15789473684210525,0.21052631578947367,0.47368421052631576,0.6842105263157895,0.5811550147318348,0.7356413615958696,2.767857313156128,0.7527901785714286,0.19257600605487823,0.2521919906139374,0.7772160172462463,0.1178240031003952,0.030719999223947525,0.021888000890612602,0.6888576209545135,0.6888576209545135,0.7772160172462463,0.47905873606112404,0.514627206325531,0.4775485885595894,0.514627206325531
humaneval,7,5,0,late,224,0.2857142857142857,563,51,11.03921568627451,5.0,37.0,80.0,0.23529411764705882,0.3137254901960784,0.45098039215686275,0.6862745098039216,159,26,6.115384615384615,3.0,18.0,26.0,0.19230769230769232,0.34615384615384615,0.6153846153846154,0.8461538461538461,0.18400630075655627,0.3224490481795147,3.0714287757873535,0.7527901785714286,0.17001600563526154,0.18758399784564972,0.8540160059928894,0.05398400127887726,0.031007999554276466,0.02099199965596199,0.742108815908432,0.742108815908432,0.8540160059928894,0.5285421122205963,0.49695040881633756,0.5276022157598189,0.49695040881633756
humaneval,7,5,1,late,224,0.2857142857142857,354,45,7.866666666666666,4.0,20.0,58.0,0.13333333333333333,0.3111111111111111,0.5555555555555556,0.7555555555555555,60,11,5.454545454545454,2.0,18.0,20.0,0.36363636363636365,0.6363636363636364,0.7272727272727273,0.7272727272727273,0.18400630075655627,0.3224490481795147,3.0714287757873535,0.7527901785714286,0.15942400693893433,0.2264000028371811,0.7835839986801147,0.12319999933242798,0.031007999554276466,0.020927999168634415,0.7185375988483429,0.7185375988483429,0.7835839986801147,0.4817724041560522,0.47181440591812135,0.4850017963384502,0.47181440591812135
humaneval,7,5,2,late,224,0.2857142857142857,388,52,7.461538461538462,4.0,14.0,57.0,0.17307692307692307,0.34615384615384615,0.5384615384615384,0.6923076923076923,130,19,6.842105263157895,2.0,16.99999999999999,29.0,0.42105263157894735,0.5789473684210527,0.631578947368421,0.6842105263157895,0.18400630075655627,0.3224490481795147,3.0714287757873535,0.7527901785714286,0.16595199704170227,0.26976001262664795,0.8723199963569641,0.036896001547575,0.030880000442266464,0.020864000543951988,0.7735199928283691,0.7735199928283691,0.8723199963569641,0.4750262055254974,0.5195327997207642,0.4709532974917764,0.5195327997207642
humaneval,7,5,3,late,224,0.2857142857142857,487,52,9.365384615384615,5.0,14.899999999999999,67.0,0.07692307692307693,0.17307692307692307,0.4423076923076923,0.7115384615384616,163,25,6.52,3.0,21.0,26.0,0.32,0.48,0.64,0.76,0.18400630075655627,0.3224490481795147,3.0714287757873535,0.7527901785714286,0.15254400670528412,0.1719679981470108,0.8691200017929077,0.03916800022125244,0.030688000842928886,0.021056000143289566,0.7661695837974548,0.7661695837974548,0.8691200017929077,0.513909826976176,0.5260927975177765,0.5136463804785952,0.5260927975177765
humaneval,7,6,0,late,224,0.2857142857142857,564,50,11.28,5.5,20.400000000000006,99.0,0.14,0.24,0.4,0.58,154,24,6.416666666666667,3.5,14.199999999999996,32.0,0.2916666666666667,0.4166666666666667,0.625,0.8333333333333334,0.1687815895413722,0.35822676619094923,3.107142984867096,0.7377232142857143,0.1608320027589798,0.19203199446201324,0.8617280125617981,0.09484799951314926,0.03017600066959858,0.021695999428629875,0.7689472019672394,0.7689472019672394,0.8617280125617981,0.49334949237372266,0.4814720034599304,0.49335252010318253,0.4814720034599304
humaneval,7,6,1,late,224,0.2857142857142857,461,52,8.865384615384615,5.5,17.9,46.0,0.17307692307692307,0.19230769230769232,0.4807692307692308,0.5769230769230769,190,29,6.551724137931035,5.0,12.599999999999994,25.0,0.2413793103448276,0.3448275862068966,0.4827586206896552,0.7241379310344828,0.1687815895413722,0.35822676619094923,3.107142984867096,0.7377232142857143,0.16047999262809753,0.18291200697422028,0.8666880130767822,0.09391999989748001,0.0331839993596077,0.021376000717282295,0.7579584062099457,0.7579584062099457,0.8666880130767822,0.555165870176043,0.5685599982738495,0.5529735640694013,0.5685599982738495
humaneval,7,6,2,late,224,0.2857142857142857,405,55,7.363636363636363,5.0,15.0,35.0,0.09090909090909091,0.2545454545454545,0.45454545454545453,0.6545454545454545,81,27,3.0,2.0,6.0,11.0,0.3333333333333333,0.5185185185185185,0.8148148148148148,0.9629629629629629,0.1687815895413722,0.35822676619094923,3.107142984867096,0.7377232142857143,0.16742399334907532,0.31248000264167786,0.9227839708328247,0.03702399879693985,0.03219199925661087,0.021023999899625778,0.7722335815429687,0.7722335815429687,0.9227839708328247,0.5028615351031349,0.47642879486083983,0.5014334174535081,0.47642879486083983
humaneval,7,6,3,late,224,0.2857142857142857,362,50,7.24,5.0,15.200000000000003,44.0,0.14,0.22,0.48,0.72,87,26,3.3461538461538463,1.0,5.0,34.0,0.5384615384615384,0.7307692307692307,0.8461538461538461,0.9230769230769231,0.1687815895413722,0.35822676619094923,3.107142984867096,0.7377232142857143,0.16460800170898438,0.2608639895915985,0.8465279936790466,0.11376000195741653,0.031199999153614044,0.020864000543951988,0.7602176070213318,0.7602176070213318,0.8465279936790466,0.494942535241907,0.5131455957889557,0.4939984718695504,0.5131455957889557
humaneval,7,7,0,late,224,0.2857142857142857,332,38,8.736842105263158,3.0,19.70000000000004,68.0,0.2894736842105263,0.4473684210526316,0.5789473684210527,0.6842105263157895,86,18,4.777777777777778,2.5,12.3,17.0,0.3333333333333333,0.5,0.7222222222222222,0.7777777777777778,0.40673722255027034,0.5362528682178539,3.1339287161827087,0.7438616071428571,0.17510400712490082,0.17318400740623474,0.7252479791641235,0.15750400722026825,0.029791999608278275,0.020864000543951988,0.6463776111602784,0.6463776111602784,0.7252479791641235,0.48451595248017293,0.45211840569972994,0.48141762317217907,0.45211840569972994
humaneval,7,7,1,late,224,0.2857142857142857,761,49,15.53061224489796,8.0,31.400000000000006,169.0,0.1836734693877551,0.30612244897959184,0.3877551020408163,0.5102040816326531,239,27,8.851851851851851,5.0,23.0,53.0,0.2962962962962963,0.3333333333333333,0.48148148148148145,0.7037037037037037,0.40673722255027034,0.5362528682178539,3.1339287161827087,0.7438616071428571,0.17174400389194489,0.22463999688625336,0.8448960185050964,0.036959998309612274,0.03097599931061268,0.02195199951529503,0.7986112117767334,0.7986112117767334,0.8448960185050964,0.5570968122465412,0.5350304245948792,0.5560949351967934,0.5350304245948792
humaneval,7,7,2,late,224,0.2857142857142857,381,41,9.292682926829269,5.0,23.0,58.0,0.21951219512195122,0.3902439024390244,0.4634146341463415,0.7073170731707317,128,24,5.333333333333333,3.0,11.7,25.0,0.375,0.4583333333333333,0.625,0.7083333333333334,0.40673722255027034,0.5362528682178539,3.1339287161827087,0.7438616071428571,0.17475199699401855,0.17427200078964233,0.7751680016517639,0.10745599865913391,0.030719999223947525,0.02175999991595745,0.5710016191005707,0.5710016191005707,0.7751680016517639,0.48271093427237566,0.46837120652198794,0.480646952708524,0.46837120652198794
humaneval,7,7,3,late,224,0.2857142857142857,318,39,8.153846153846153,5.0,19.200000000000003,43.0,0.1282051282051282,0.2564102564102564,0.4358974358974359,0.6410256410256411,59,12,4.916666666666667,4.5,7.0,16.0,0.25,0.25,0.5,0.9166666666666666,0.40673722255027034,0.5362528682178539,3.1339287161827087,0.7438616071428571,0.19116799533367157,0.24489599466323853,0.7359679937362671,0.1462399959564209,0.030688000842928886,0.02051199972629547,0.6553408086299897,0.6553408086299897,0.7359679937362671,0.4922260387873057,0.45194880962371825,0.4885619479348502,0.45194880962371825
humaneval,7,8,0,late,224,0.2857142857142857,563,45,12.511111111111111,9.0,26.6,42.0,0.08888888888888889,0.15555555555555556,0.26666666666666666,0.4888888888888889,119,21,5.666666666666667,4.0,13.0,16.0,0.19047619047619047,0.38095238095238093,0.6190476190476191,0.7619047619047619,0.4094202732404761,0.4421488499009694,2.9062501192092896,0.7511160714285714,0.1480640023946762,0.34121599793434143,0.7935360074043274,0.05942400172352791,0.0315839983522892,0.0208320003002882,0.7483104050159455,0.7483104050159455,0.7935360074043274,0.47749626163032854,0.48767359256744386,0.476049293716289,0.48767359256744386
humaneval,7,8,1,late,224,0.2857142857142857,623,46,13.543478260869565,8.0,30.0,73.0,0.13043478260869565,0.2608695652173913,0.3695652173913043,0.5434782608695652,175,23,7.608695652173913,7.0,13.8,24.0,0.13043478260869565,0.17391304347826086,0.30434782608695654,0.6086956521739131,0.4094202732404761,0.4421488499009694,2.9062501192092896,0.7511160714285714,0.15680000185966492,0.18960000574588776,0.7985919713973999,0.06345599889755249,0.031039999797940254,0.020896000787615776,0.7088895797729492,0.7088895797729492,0.7985919713973999,0.5032356491849482,0.47895040214061735,0.5031172676957849,0.47895040214061735
humaneval,7,8,2,late,224,0.2857142857142857,459,49,9.36734693877551,5.0,26.200000000000003,52.0,0.14285714285714285,0.2653061224489796,0.4489795918367347,0.673469387755102,179,30,5.966666666666667,3.5,13.0,23.0,0.2,0.43333333333333335,0.5333333333333333,0.7666666666666667,0.4094202732404761,0.4421488499009694,2.9062501192092896,0.7511160714285714,0.07654400169849396,0.40723198652267456,0.8188160061836243,0.03702399879693985,0.031328000128269196,0.020640000700950623,0.7566399872303009,0.7566399872303009,0.8188160061836243,0.5722805655867504,0.5116704106330872,0.5709868310677922,0.5116704106330872
humaneval,7,8,3,late,224,0.2857142857142857,147,36,4.083333333333333,2.5,8.0,18.0,0.2222222222222222,0.5,0.6944444444444444,0.9166666666666666,39,15,2.6,1.0,7.199999999999999,9.0,0.6,0.7333333333333333,0.8,0.9333333333333333,0.4094202732404761,0.4421488499009694,2.9062501192092896,0.7511160714285714,0.15343999862670898,0.2677440047264099,0.6840639710426331,0.1754560023546219,0.029952000826597214,0.02239999920129776,0.4842719942331314,0.4842719942331314,0.6840639710426331,0.49416289300179633,0.47420160174369813,0.49374764775034785,0.47420160174369813
humaneval,7,9,0,late,224,0.2857142857142857,542,39,13.897435897435898,5.0,29.400000000000006,122.0,0.1794871794871795,0.358974358974359,0.4358974358974359,0.5641025641025641,132,20,6.6,3.0,20.000000000000014,37.0,0.25,0.4,0.7,0.85,0.26100327213964586,0.4975219353675524,3.080357313156128,0.7650669642857143,0.15942400693893433,0.21958400309085846,0.7533119916915894,0.14457599818706512,0.0318400003015995,0.021056000143289566,0.7322463870048523,0.7322463870048523,0.7533119916915894,0.47171015023493407,0.45087999999523165,0.4717213715827135,0.45087999999523165
humaneval,7,9,1,late,224,0.2857142857142857,286,39,7.333333333333333,4.0,15.600000000000009,37.0,0.1794871794871795,0.4358974358974359,0.5128205128205128,0.7435897435897436,37,13,2.8461538461538463,1.0,6.0,7.0,0.5384615384615384,0.5384615384615384,0.7692307692307693,1.0,0.26100327213964586,0.4975219353675524,3.080357313156128,0.7650669642857143,0.15692800283432007,0.17190399765968323,0.7358080148696899,0.15967999398708344,0.0307839997112751,0.021247999742627144,0.6600544095039368,0.6600544095039368,0.7358080148696899,0.493627341989987,0.43222399353981017,0.49111249759255243,0.43222399353981017
humaneval,7,9,2,late,224,0.2857142857142857,389,38,10.236842105263158,5.5,19.300000000000004,82.0,0.15789473684210525,0.2631578947368421,0.4473684210526316,0.631578947368421,126,24,5.25,2.5,12.099999999999998,33.0,0.3333333333333333,0.5,0.75,0.75,0.26100327213964586,0.4975219353675524,3.080357313156128,0.7650669642857143,0.13167999684810638,0.3293760120868683,0.7446720004081726,0.1528639942407608,0.031136000528931618,0.021088000386953354,0.6341984152793885,0.6341984152793885,0.7446720004081726,0.4927157231398582,0.4735519915819168,0.4858200090664099,0.4735519915819168
humaneval,7,9,3,late,224,0.2857142857142857,575,51,11.27450980392157,6.0,24.0,72.0,0.17647058823529413,0.23529411764705882,0.37254901960784315,0.5882352941176471,217,30,7.233333333333333,4.5,14.400000000000006,25.0,0.16666666666666666,0.23333333333333334,0.5,0.6666666666666666,0.26100327213964586,0.4975219353675524,3.080357313156128,0.7650669642857143,0.1555519998073578,0.2165759950876236,0.8602240085601807,0.03625600039958954,0.03129599988460541,0.020735999569296837,0.7194880068302154,0.7194880068302154,0.8602240085601807,0.576306257048175,0.49836799800395964,0.5760465498309988,0.49836799800395964
humaneval,7,10,0,late,224,0.2857142857142857,498,50,9.96,7.5,18.0,56.0,0.16,0.24,0.4,0.52,130,31,4.193548387096774,3.0,8.0,21.0,0.25806451612903225,0.41935483870967744,0.7419354838709677,0.9032258064516129,0.07965654410739054,0.09309668193603894,3.0982145071029663,0.71875,0.16873599588871002,0.2067520022392273,0.8199999928474426,0.06537599861621857,0.030559999868273735,0.02163200080394745,0.7523391902446747,0.7523391902446747,0.8199999928474426,0.5484319444953577,0.5003263771533966,0.5487939784822335,0.5003263771533966
humaneval,7,10,1,late,224,0.2857142857142857,409,43,9.511627906976743,6.0,18.60000000000001,59.0,0.20930232558139536,0.32558139534883723,0.4186046511627907,0.5813953488372093,108,22,4.909090909090909,4.0,10.800000000000004,13.0,0.22727272727272727,0.2727272727272727,0.5454545454545454,0.8181818181818182,0.07965654410739054,0.09309668193603894,3.0982145071029663,0.71875,0.15836800634860992,0.3134720027446747,0.750976026058197,0.13606399297714233,0.03200000151991844,0.021088000386953354,0.6786464214324951,0.6786464214324951,0.750976026058197,0.4740941930788131,0.484307199716568,0.4739842655668003,0.484307199716568
humaneval,7,10,2,late,224,0.2857142857142857,465,45,10.333333333333334,6.0,23.200000000000003,76.0,0.15555555555555556,0.24444444444444444,0.4222222222222222,0.7111111111111111,136,23,5.913043478260869,4.0,10.8,30.0,0.21739130434782608,0.34782608695652173,0.5217391304347826,0.8260869565217391,0.07965654410739054,0.09309668193603894,3.0982145071029663,0.71875,0.07017599791288376,0.4087679982185364,0.7839040160179138,0.10150399804115295,0.03110400028526783,0.020896000787615776,0.7134816110134125,0.7134816110134125,0.7839040160179138,0.47998108293913144,0.5149856209754944,0.4802939860015994,0.5149856209754944
humaneval,7,10,3,late,224,0.2857142857142857,420,50,8.4,7.0,21.1,26.0,0.14,0.2,0.42,0.6,138,31,4.451612903225806,3.0,10.0,16.0,0.25806451612903225,0.45161290322580644,0.6774193548387096,0.8387096774193549,0.07965654410739054,0.09309668193603894,3.0982145071029663,0.71875,0.1629440039396286,0.16988800466060638,0.8487039804458618,0.03625600039958954,0.03142400085926056,0.028736000880599022,0.7509728133678436,0.7509728133678436,0.8487039804458618,0.5506736715459774,0.5414368093013764,0.5503158196137612,0.5414368093013764
humaneval,7,11,0,late,224,0.2857142857142857,675,40,16.875,5.0,39.60000000000001,169.0,0.25,0.375,0.475,0.55,220,18,12.222222222222221,7.0,29.900000000000016,54.0,0.1111111111111111,0.2777777777777778,0.3888888888888889,0.5,0.3364284351777856,0.42622897904544804,3.0089287161827087,0.7611607142857143,0.09059199690818787,0.42796799540519714,0.7518079876899719,0.03651199862360954,0.0306560005992651,0.02143999934196472,0.6424832046031952,0.6424832046031952,0.7518079876899719,0.4813892845468231,0.47973438799381257,0.47948495989257417,0.47973438799381257
humaneval,7,11,1,late,224,0.2857142857142857,461,32,14.40625,7.0,32.900000000000006,99.0,0.1875,0.25,0.375,0.59375,116,17,6.823529411764706,2.0,12.600000000000001,43.0,0.17647058823529413,0.5294117647058824,0.5882352941176471,0.7058823529411765,0.3364284351777856,0.42622897904544804,3.0089287161827087,0.7611607142857143,0.1895039975643158,0.29577600955963135,0.6340159773826599,0.15692800283432007,0.03161599859595299,0.022016000002622604,0.5226880133152008,0.5226880133152008,0.6340159773826599,0.4633467550398894,0.46483839154243467,0.4618402241984822,0.46483839154243467
humaneval,7,11,2,late,224,0.2857142857142857,400,30,13.333333333333334,6.0,33.0,90.0,0.16666666666666666,0.26666666666666666,0.4666666666666667,0.6666666666666666,95,17,5.588235294117647,3.0,12.600000000000001,23.0,0.35294117647058826,0.4117647058823529,0.5882352941176471,0.8235294117647058,0.3364284351777856,0.42622897904544804,3.0089287161827087,0.7611607142857143,0.09551999717950821,0.4243519902229309,0.6114559769630432,0.17740799486637115,0.030848000198602676,0.021727999672293663,0.6039135932922364,0.6039135932922364,0.6114559769630432,0.46528811187389774,0.4535040080547333,0.46265289433562506,0.4535040080547333
humaneval,7,11,3,late,224,0.2857142857142857,256,26,9.846153846153847,6.0,20.0,68.0,0.23076923076923078,0.34615384615384615,0.4230769230769231,0.6538461538461539,81,11,7.363636363636363,3.0,14.0,30.0,0.18181818181818182,0.45454545454545453,0.5454545454545454,0.6363636363636364,0.3364284351777856,0.42622897904544804,3.0089287161827087,0.7611607142857143,0.17552000284194946,0.17292800545692444,0.548416018486023,0.24476799368858337,0.03126399964094162,0.020896000787615776,0.44326079785823824,0.44326079785823824,0.548416018486023,0.46947067443474605,0.40862399339675903,0.467271854220102,0.40862399339675903
humaneval,7,12,0,late,224,0.2857142857142857,264,26,10.153846153846153,6.0,27.5,44.0,0.19230769230769232,0.23076923076923078,0.38461538461538464,0.6153846153846154,70,16,4.375,3.0,7.0,24.0,0.375,0.5,0.6875,0.9375,0.4750532831285607,0.6161234894863813,3.2142858505249023,0.7232142857142857,0.1589439958333969,0.32019200921058655,0.5640320181846619,0.20652799308300018,0.030432000756263733,0.020479999482631683,0.4506879925727844,0.4506879925727844,0.5640320181846619,0.5140201051857275,0.4224255919456482,0.48702651358979515,0.4224255919456482
humaneval,7,12,1,late,224,0.2857142857142857,786,34,23.11764705882353,6.5,60.89999999999999,156.0,0.14705882352941177,0.23529411764705882,0.29411764705882354,0.6176470588235294,260,22,11.818181818181818,7.0,33.800000000000026,38.0,0.22727272727272727,0.36363636363636365,0.4090909090909091,0.5454545454545454,0.4750532831285607,0.6161234894863813,3.2142858505249023,0.7232142857142857,0.1563200056552887,0.19091199338436127,0.7020159959793091,0.07395199686288834,0.03167999908328056,0.0208320003002882,0.6361440181732178,0.6361440181732178,0.7020159959793091,0.5056306673030442,0.48875519931316375,0.5064783594115412,0.48875519931316375
humaneval,7,12,2,late,224,0.2857142857142857,268,41,6.536585365853658,3.0,17.0,25.0,0.24390243902439024,0.43902439024390244,0.5609756097560976,0.7560975609756098,65,17,3.823529411764706,3.0,7.4,9.0,0.29411764705882354,0.47058823529411764,0.6470588235294118,0.9411764705882353,0.4750532831285607,0.6161234894863813,3.2142858505249023,0.7232142857142857,0.04620800167322159,0.42710399627685547,0.7368959784507751,0.03699199855327606,0.030880000442266464,0.02160000056028366,0.5660031914710999,0.5660031914710999,0.7368959784507751,0.49313437924413517,0.43696640729904174,0.4935992637325263,0.43696640729904174
humaneval,7,12,3,late,224,0.2857142857142857,474,40,11.85,5.0,30.200000000000017,78.0,0.2,0.275,0.45,0.6,117,22,5.318181818181818,3.0,12.700000000000006,22.0,0.36363636363636365,0.45454545454545453,0.6363636363636364,0.7727272727272727,0.4750532831285607,0.6161234894863813,3.2142858505249023,0.7232142857142857,0.12195199728012085,0.3537279963493347,0.727840006351471,0.044895999133586884,0.03046399913728237,0.021568000316619873,0.6028896152973175,0.6028896152973175,0.727840006351471,0.47677406736943306,0.46583679914474485,0.4724720748308451,0.46583679914474485
humaneval,7,13,0,late,224,0.2857142857142857,629,44,14.295454545454545,6.5,37.400000000000006,106.0,0.18181818181818182,0.25,0.36363636363636365,0.5909090909090909,182,29,6.275862068965517,3.0,15.2,31.0,0.3448275862068966,0.41379310344827586,0.5517241379310345,0.7241379310344828,0.29569785420618605,0.3191193478984391,3.2276787161827087,0.7354910714285714,0.12415999919176102,0.3911359906196594,0.7951359748840332,0.036768000572919846,0.031072000041604042,0.020896000787615776,0.6869055926799774,0.6869055926799774,0.7951359748840332,0.5644341578474539,0.5109023749828339,0.5647315070608611,0.5109023749828339
humaneval,7,13,1,late,224,0.2857142857142857,259,36,7.194444444444445,5.0,14.0,33.0,0.25,0.3333333333333333,0.3888888888888889,0.6944444444444444,67,18,3.7222222222222223,2.0,8.200000000000003,13.0,0.3333333333333333,0.5555555555555556,0.7222222222222222,0.8888888888888888,0.29569785420618605,0.3191193478984391,3.2276787161827087,0.7354910714285714,0.1863040030002594,0.2009280025959015,0.7325760126113892,0.0974079966545105,0.03126399964094162,0.02131200022995472,0.5746335983276367,0.5746335983276367,0.7325760126113892,0.49523167527745887,0.4583680033683777,0.4976526873078951,0.4583680033683777
humaneval,7,13,2,late,224,0.2857142857142857,423,40,10.575,5.0,27.500000000000007,73.0,0.225,0.3,0.45,0.675,134,22,6.090909090909091,3.5,12.900000000000002,30.0,0.3181818181818182,0.4090909090909091,0.5909090909090909,0.7272727272727273,0.29569785420618605,0.3191193478984391,3.2276787161827087,0.7354910714285714,0.16470399498939514,0.298335999250412,0.7634239792823792,0.06870400160551071,0.03136000037193298,0.021247999742627144,0.6295967996120453,0.6295967996120453,0.7634239792823792,0.4667001658585895,0.47583999037742614,0.46621280154484807,0.47583999037742614
humaneval,7,13,3,late,224,0.2857142857142857,481,39,12.333333333333334,6.0,34.20000000000002,54.0,0.1794871794871795,0.23076923076923078,0.38461538461538464,0.5897435897435898,129,25,5.16,3.0,13.000000000000007,24.0,0.24,0.4,0.68,0.84,0.29569785420618605,0.3191193478984391,3.2276787161827087,0.7354910714285714,0.16755199432373047,0.19183999300003052,0.7496960163116455,0.07875200361013412,0.029791999608278275,0.02131200022995472,0.6462303936481476,0.6462303936481476,0.7496960163116455,0.5009144144442648,0.4348320037126541,0.5013347542301598,0.4348320037126541
humaneval,7,14,0,late,224,0.2857142857142857,370,40,9.25,4.5,21.400000000000006,45.0,0.275,0.375,0.5,0.625,104,23,4.521739130434782,3.0,11.8,13.0,0.30434782608695654,0.43478260869565216,0.6521739130434783,0.8260869565217391,0.3156845076757483,0.37086752973181003,3.0714287757873535,0.7700892857142857,0.1695680022239685,0.2598400115966797,0.7462720274925232,0.10947199910879135,0.029952000826597214,0.02179200015962124,0.6539615988731384,0.6539615988731384,0.7462720274925232,0.4729424616095586,0.4877760082483292,0.4736987406046174,0.4877760082483292
humaneval,7,14,1,late,224,0.2857142857142857,688,49,14.040816326530612,9.0,34.400000000000006,103.0,0.12244897959183673,0.20408163265306123,0.3673469387755102,0.4897959183673469,197,34,5.794117647058823,3.5,13.7,33.0,0.3235294117647059,0.4117647058823529,0.5882352941176471,0.7941176470588235,0.3156845076757483,0.37086752973181003,3.0714287757873535,0.7700892857142857,0.17363199591636658,0.21900799870491028,0.8195840120315552,0.03654399886727333,0.03161599859595299,0.02127999998629093,0.7564480245113373,0.7564480245113373,0.8195840120315552,0.6422193806649702,0.5261216044425965,0.6376788268919511,0.5261216044425965
humaneval,7,14,2,late,224,0.2857142857142857,327,43,7.604651162790698,6.0,17.800000000000004,36.0,0.18604651162790697,0.2558139534883721,0.4418604651162791,0.7441860465116279,69,22,3.1363636363636362,2.0,6.0,12.0,0.36363636363636365,0.5454545454545454,0.8181818181818182,0.9545454545454546,0.3156845076757483,0.37086752973181003,3.0714287757873535,0.7700892857142857,0.1467839926481247,0.4123519957065582,0.7508479952812195,0.10921599715948105,0.03190400078892708,0.020864000543951988,0.5372063875198364,0.5372063875198364,0.7508479952812195,0.4987917489075162,0.4776960015296936,0.495314513526146,0.4776960015296936
humaneval,7,14,3,late,224,0.2857142857142857,407,42,9.69047619047619,5.5,23.0,68.0,0.16666666666666666,0.23809523809523808,0.38095238095238093,0.6666666666666666,142,28,5.071428571428571,3.0,11.0,27.0,0.35714285714285715,0.39285714285714285,0.6428571428571429,0.8571428571428571,0.3156845076757483,0.37086752973181003,3.0714287757873535,0.7700892857142857,0.19392000138759613,0.19539199769496918,0.7530239820480347,0.10390400141477585,0.030112000182271004,0.021376000717282295,0.6750656127929687,0.6750656127929687,0.7530239820480347,0.5388782512961681,0.46954559683799746,0.53926444898287,0.46954559683799746
humaneval,7,15,0,late,224,0.2857142857142857,294,45,6.533333333333333,2.0,16.6,33.0,0.35555555555555557,0.5333333333333333,0.6444444444444445,0.7111111111111111,65,19,3.4210526315789473,2.0,6.199999999999999,8.0,0.10526315789473684,0.5789473684210527,0.6842105263157895,1.0,0.4202479490110084,0.5564726994510827,3.0580357909202576,0.7449776785714286,0.16153599321842194,0.2726399898529053,0.7793599963188171,0.11340799927711487,0.03014400042593479,0.021088000386953354,0.5833440065383911,0.5833440065383911,0.7793599963188171,0.4844924765835195,0.43688000440597535,0.48480395322860664,0.43688000440597535
humaneval,7,15,1,late,224,0.2857142857142857,440,39,11.282051282051283,6.0,23.80000000000001,93.0,0.10256410256410256,0.28205128205128205,0.38461538461538464,0.5897435897435898,100,22,4.545454545454546,3.0,7.900000000000002,16.0,0.18181818181818182,0.36363636363636365,0.5909090909090909,0.9090909090909091,0.4202479490110084,0.5564726994510827,3.0580357909202576,0.7449776785714286,0.17318400740623474,0.1873600035905838,0.7195519804954529,0.1977279931306839,0.031136000528931618,0.022112000733613968,0.6522623836994171,0.6522623836994171,0.7195519804954529,0.46086477754538435,0.4620800018310547,0.4603053812442223,0.4620800018310547
humaneval,7,15,2,late,224,0.2857142857142857,300,30,10.0,5.0,31.1,38.0,0.3,0.36666666666666664,0.43333333333333335,0.6,98,21,4.666666666666667,4.0,9.0,14.0,0.19047619047619047,0.2857142857142857,0.6666666666666666,0.8571428571428571,0.4202479490110084,0.5564726994510827,3.0580357909202576,0.7449776785714286,0.1847040057182312,0.23814399540424347,0.6026239991188049,0.31251201033592224,0.030592000111937523,0.02179200015962124,0.5607040166854859,0.5607040166854859,0.6026239991188049,0.46948953949763544,0.43544640839099885,0.46972923290488455,0.43544640839099885
humaneval,7,15,3,late,224,0.2857142857142857,758,52,14.576923076923077,8.0,33.8,83.0,0.09615384615384616,0.2692307692307692,0.40384615384615385,0.5192307692307693,249,36,6.916666666666667,4.5,17.5,29.0,0.2777777777777778,0.3888888888888889,0.5,0.75,0.4202479490110084,0.5564726994510827,3.0580357909202576,0.7449776785714286,0.19139200448989868,0.17555199563503265,0.8805440068244934,0.03619199991226196,0.031039999797940254,0.02131200022995472,0.7499936044216156,0.7499936044216156,0.8805440068244934,0.6973290861786818,0.49398080110549925,0.696936682094421,0.49398080110549925
humaneval,7,16,0,late,224,0.2857142857142857,629,44,14.295454545454545,8.5,37.20000000000002,81.0,0.11363636363636363,0.18181818181818182,0.25,0.5,178,30,5.933333333333334,3.5,13.200000000000003,25.0,0.2,0.3333333333333333,0.5666666666666667,0.8,0.25181203161600846,0.33788498008290485,3.022321581840515,0.7444196428571429,0.1627199947834015,0.25174400210380554,0.7996799945831299,0.035679999738931656,0.030079999938607216,0.029600000008940697,0.7079071998596191,0.7079071998596191,0.7996799945831299,0.5687990856647295,0.496207994222641,0.5699012648285143,0.4961984008550644
