result,topology,tp,dp,batch_id,scheduler_iteration,layer,condition,modality,workload_kind,mode,max_num_batched_tokens,concurrency,control_iteration,scheduled_tokens_sum,scheduled_tokens_max,scheduled_tokens_median,scheduled_requests_max,scheduler_rows,pre_moe_max_ms,pre_moe_min_ms,arrival_skew_ms,arrival_skew_ratio,pre_moe_mean_ms,pre_moe_std_ms,ep_done_max_ms,ep_done_min_ms,ep_wait_proxy_ms,sync_stall_fraction,rank_load_max,rank_load_mean,rank_load_ratio,rank_load_cv,hottest_rank,expert_max_ms,expert_mean_ms,expert_ratio,dispatch_max_ms,dispatch_mean_ms,dispatch_ratio,combine_max_ms,combine_mean_ms,combine_ratio,active_experts,effective_experts,dp_pre_moe_values
poc_flashvep/deepep_revalidation/results/dp_ep_arrival_skew_two_topologies_20260901_1530_A,A,2,2,vision_heterogeneous_c2_i2,451,20,vision_heterogeneous,vision,vision,heterogeneous,16384,2,1,3952.0,2363.0,1976.0,1,6,1.0021120309829712,0.9866560101509094,0.015456020832061768,0.015423446036169195,0.9943840205669403,0.007728010416030884,2.1826560497283936,2.17142391204834,0.011232137680053711,0.005146086888702149,9186.0,7908.0,1.161608497723824,0.16821033316507447,1,0.6766719818115234,0.6454159915447235,1.0484276663055598,0.35491201281547546,0.31144800037145615,1.1395546363828983,0.16310399770736694,0.13324799947440624,1.2240633881989,126,64.8690609454047,"{""0"": 1.0021120309829712, ""1"": 0.9866560101509094}"
poc_flashvep/deepep_revalidation/results/dp_ep_arrival_skew_two_topologies_20260901_1530_A,A,2,2,vision_heterogeneous_c2_i2,451,21,vision_heterogeneous,vision,vision,heterogeneous,16384,2,1,3952.0,2363.0,1976.0,1,6,0.967199981212616,0.9438080191612244,0.0233919620513916,0.024185238322755338,0.9555040001869202,0.0116959810256958,2.2035200595855713,2.1962239742279053,0.007296085357666016,0.00331110457829834,9300.0,7908.0,1.1760242792109257,0.13701964302471667,3,0.7073919773101807,0.6696319878101349,1.0563891662695661,0.3806079924106598,0.34517600387334824,1.1026490490060608,0.18534399569034576,0.14175199903547764,1.307522976405842,127,68.01158831292443,"{""0"": 0.9438080191612244, ""1"": 0.967199981212616}"
poc_flashvep/deepep_revalidation/results/dp_ep_arrival_skew_two_topologies_20260901_1530_A,A,2,2,vision_heterogeneous_c2_i2,451,22,vision_heterogeneous,vision,vision,heterogeneous,16384,2,1,3952.0,2363.0,1976.0,1,6,0.9853760004043579,0.9713919758796692,0.01398402452468872,0.014191561920475281,0.9783839881420135,0.00699201226234436,2.1973440647125244,2.188607931137085,0.008736133575439453,0.0039757695281928416,9063.0,7908.0,1.1460546282245827,0.08556882700714771,1,0.6881279945373535,0.6663920134305954,1.032617409375693,0.3890880048274994,0.3322880044579506,1.1709360542888227,0.15491199493408203,0.12310399860143661,1.258383128850489,128,78.56211081546371,"{""0"": 0.9713919758796692, ""1"": 0.9853760004043579}"
poc_flashvep/deepep_revalidation/results/dp_ep_arrival_skew_two_topologies_20260901_1530_A,A,2,2,vision_heterogeneous_c2_i2,451,23,vision_heterogeneous,vision,vision,heterogeneous,16384,2,1,3952.0,2363.0,1976.0,1,6,0.9872959852218628,0.9503679871559143,0.036927998065948486,0.037403168470952625,0.9688319861888885,0.018463999032974243,2.1541121006011963,2.149888038635254,0.004224061965942383,0.001960929500727227,9743.0,7908.0,1.2320435002529084,0.14867379075192474,0,0.6733760237693787,0.6450080126523972,1.0439808662226175,0.33980798721313477,0.3311600014567375,1.026114221881736,0.1566080003976822,0.139079999178648,1.1260281947264,128,82.8604652318327,"{""0"": 0.9503679871559143, ""1"": 0.9872959852218628}"
poc_flashvep/deepep_revalidation/results/dp_ep_arrival_skew_two_topologies_20260901_1530_A,A,2,2,vision_heterogeneous_c2_i2,451,24,vision_heterogeneous,vision,vision,heterogeneous,16384,2,1,3952.0,2363.0,1976.0,1,6,0.9896960258483887,0.9866880178451538,0.0030080080032348633,0.0030393251308211875,0.9881920218467712,0.0015040040016174316,2.1361279487609863,2.129823923110962,0.006304025650024414,0.002951146092948657,9106.0,7908.0,1.1514921598381387,0.13567026664707127,2,0.6564800143241882,0.6320720016956329,1.038615873766085,0.33580800890922546,0.3115039989352226,1.0780215023148285,0.17584000527858734,0.14234399981796741,1.2353172982595357,127,78.54069644908226,"{""0"": 0.9866880178451538, ""1"": 0.9896960258483887}"
poc_flashvep/deepep_revalidation/results/dp_ep_arrival_skew_two_topologies_20260901_1530_A,A,2,2,vision_heterogeneous_c2_i2,451,25,vision_heterogeneous,vision,vision,heterogeneous,16384,2,1,3952.0,2363.0,1976.0,1,6,0.9683200120925903,0.9642239809036255,0.004096031188964844,0.004230038765916967,0.9662719964981079,0.002048015594482422,2.2060160636901855,2.2005441188812256,0.005471944808959961,0.002480464625360246,9436.0,7908.0,1.1932220536165907,0.20566511189550127,1,0.7083520293235779,0.6677360087633133,1.06082646439195,0.4063679873943329,0.34485600143671036,1.1783700608409202,0.19679999351501465,0.14593599922955036,1.3485363073812764,128,82.03021861572446,"{""0"": 0.9642239809036255, ""1"": 0.9683200120925903}"
poc_flashvep/deepep_revalidation/results/dp_ep_arrival_skew_two_topologies_20260901_1530_A,A,2,2,vision_heterogeneous_c2_i2,451,26,vision_heterogeneous,vision,vision,heterogeneous,16384,2,1,3952.0,2363.0,1976.0,1,6,1.017408013343811,0.9428160190582275,0.0745919942855835,0.07331571336894586,0.9801120162010193,0.03729599714279175,2.3821120262145996,2.1823039054870605,0.19980812072753906,0.08387855756937385,11087.0,7908.0,1.4019979767324229,0.2578859734158001,0,0.7078080177307129,0.6600000113248825,1.0724363720992378,0.5664960145950317,0.47597599774599075,1.1901776923157958,0.21369600296020508,0.14506400004029274,1.4731153346167845,126,73.28375467040908,"{""0"": 0.9428160190582275, ""1"": 1.017408013343811}"
poc_flashvep/deepep_revalidation/results/dp_ep_arrival_skew_two_topologies_20260901_1530_A,A,2,2,vision_heterogeneous_c2_i2,451,27,vision_heterogeneous,vision,vision,heterogeneous,16384,2,1,3952.0,2363.0,1976.0,1,6,0.9998080134391785,0.9442880153656006,0.05551999807357788,0.0555306592138605,0.9720480144023895,0.02775999903678894,2.3368639945983887,2.3253118991851807,0.011552095413208008,0.004943417948117832,10973.0,7908.0,1.3875821952453211,0.2502474291301225,1,0.8380799889564514,0.7290399968624115,1.1495665430748905,0.3450559973716736,0.3211119994521141,1.0745658772030104,0.3808639943599701,0.22525599598884583,1.6908051334572671,127,83.39866542051908,"{""0"": 0.9442880153656006, ""1"": 0.9998080134391785}"
poc_flashvep/deepep_revalidation/results/dp_ep_arrival_skew_two_topologies_20260901_1530_A,A,2,2,vision_heterogeneous_c2_i2,451,28,vision_heterogeneous,vision,vision,heterogeneous,16384,2,1,3952.0,2363.0,1976.0,1,6,1.0356800556182861,0.7988160252571106,0.23686403036117554,0.2287038637813404,0.9172480404376984,0.11843201518058777,2.2690560817718506,2.2141120433807373,0.05494403839111328,0.02421449114127176,10502.0,7908.0,1.3280222559433486,0.20177385172801507,2,0.7306560277938843,0.6640320122241974,1.1003325356958733,0.5888640284538269,0.45498400181531906,1.2942521629427546,0.24649600684642792,0.16225600242614746,1.5191795875694842,128,76.67900677582102,"{""0"": 0.7988160252571106, ""1"": 1.0356800556182861}"
poc_flashvep/deepep_revalidation/results/dp_ep_arrival_skew_two_topologies_20260901_1530_A,A,2,2,vision_heterogeneous_c2_i2,451,29,vision_heterogeneous,vision,vision,heterogeneous,16384,2,1,3952.0,2363.0,1976.0,1,6,0.9897599816322327,0.9741119742393494,0.0156480073928833,0.015809901070235093,0.981935977935791,0.00782400369644165,2.2041280269622803,2.1955199241638184,0.008608102798461914,0.003905445914739156,10453.0,7908.0,1.3218259989883663,0.2184242416428567,3,0.7246720194816589,0.6601759940385818,1.097695199500556,0.3632639944553375,0.3125679939985275,1.1621919116166732,0.24048000574111938,0.1868080012500286,1.2873110580486047,128,79.1202447543965,"{""0"": 0.9897599816322327, ""1"": 0.9741119742393494}"
poc_flashvep/deepep_revalidation/results/dp_ep_arrival_skew_two_topologies_20260901_1530_A,A,2,2,vision_heterogeneous_c2_i2,451,30,vision_heterogeneous,vision,vision,heterogeneous,16384,2,1,3952.0,2363.0,1976.0,1,6,0.9257599711418152,0.9064000248908997,0.019359946250915527,0.02091249012099468,0.9160799980163574,0.009679973125457764,2.115231990814209,2.108544111251831,0.00668787956237793,0.003161771187000433,10139.0,7908.0,1.282119372787051,0.2563463071867383,2,0.6935359835624695,0.6476719826459885,1.070813625022205,0.40825599431991577,0.3426079973578453,1.1916125644127997,0.19100800156593323,0.14981600269675255,1.274950593579504,128,62.365813746640676,"{""0"": 0.9064000248908997, ""1"": 0.9257599711418152}"
poc_flashvep/deepep_revalidation/results/dp_ep_arrival_skew_two_topologies_20260901_1530_A,A,2,2,vision_heterogeneous_c2_i2,451,31,vision_heterogeneous,vision,vision,heterogeneous,16384,2,1,3952.0,2363.0,1976.0,1,6,0.9575999975204468,0.9297279715538025,0.027872025966644287,0.02910612577152723,0.9436639845371246,0.013936012983322144,2.159775972366333,2.154815912246704,0.004960060119628906,0.0022965623208570447,9394.0,7908.0,1.187910976226606,0.17118308195827217,3,0.6790720224380493,0.6436640024185181,1.055010098260099,0.34694400429725647,0.32423199713230133,1.0700486298879615,0.20070399343967438,0.14820799976587296,1.3542048590948557,128,73.72157999125913,"{""0"": 0.9297279715538025, ""1"": 0.9575999975204468}"
poc_flashvep/deepep_revalidation/results/dp_ep_arrival_skew_two_topologies_20260901_1530_A,A,2,2,vision_heterogeneous_c2_i2,451,32,vision_heterogeneous,vision,vision,heterogeneous,16384,2,1,3952.0,2363.0,1976.0,1,6,0.9805120229721069,0.9008640050888062,0.07964801788330078,0.0812310466544545,0.9406880140304565,0.03982400894165039,2.15775990486145,2.1487679481506348,0.00899195671081543,0.004167264713074184,8857.0,7908.0,1.120005058168943,0.11528766442402037,1,0.6985920071601868,0.673104003071785,1.0378663683057663,0.3800959885120392,0.33113599568605423,1.1478546381662575,0.15881599485874176,0.13935199938714504,1.139675035573205,128,78.60611437007312,"{""0"": 0.9008640050888062, ""1"": 0.9805120229721069}"
poc_flashvep/deepep_revalidation/results/dp_ep_arrival_skew_two_topologies_20260901_1530_A,A,2,2,vision_heterogeneous_c2_i2,451,33,vision_heterogeneous,vision,vision,heterogeneous,16384,2,1,3952.0,2363.0,1976.0,1,6,0.9980800151824951,0.9760000109672546,0.02208000421524048,0.02212247903912116,0.9870400130748749,0.01104000210762024,2.1531519889831543,2.1379199028015137,0.015232086181640625,0.007074320001364194,9175.0,7908.0,1.1602175012645422,0.12865662384257587,3,0.676800012588501,0.6671760082244873,1.0144249856790046,0.33983999490737915,0.29580000042915344,1.1488843624554816,0.16969600319862366,0.142408000305295,1.1916184683081603,128,86.31261438326207,"{""0"": 0.9980800151824951, ""1"": 0.9760000109672546}"
poc_flashvep/deepep_revalidation/results/dp_ep_arrival_skew_two_topologies_20260901_1530_A,A,2,2,vision_heterogeneous_c2_i2,451,34,vision_heterogeneous,vision,vision,heterogeneous,16384,2,1,3952.0,2363.0,1976.0,1,6,0.9766719937324524,0.9333440065383911,0.04332798719406128,0.04436288484988591,0.9550080001354218,0.02166399359703064,2.2047998905181885,2.200576066970825,0.004223823547363281,0.0019157400930252073,8712.0,7908.0,1.1016691957511382,0.05928201784191042,1,0.6674240231513977,0.6514720022678375,1.024486118863174,0.42607998847961426,0.3741439953446388,1.1388128468749983,0.15967999398708344,0.12811999954283237,1.2463315216739452,128,89.03563041403467,"{""0"": 0.9333440065383911, ""1"": 0.9766719937324524}"
poc_flashvep/deepep_revalidation/results/dp_ep_arrival_skew_two_topologies_20260901_1530_A,A,2,2,vision_heterogeneous_c2_i2,451,35,vision_heterogeneous,vision,vision,heterogeneous,16384,2,1,3952.0,2363.0,1976.0,1,6,0.9642879962921143,0.9333119988441467,0.03097599744796753,0.03212318059239212,0.9487999975681305,0.015487998723983765,2.281791925430298,2.278304100036621,0.003487825393676758,0.0015285466456451886,9382.0,7908.0,1.1863935255437532,0.14016117345882395,0,0.7225919961929321,0.6676319986581802,1.082320795955274,0.39711999893188477,0.3543519973754883,1.120693552944976,0.2750079929828644,0.2147359997034073,1.2806795011675014,128,95.75436817756065,"{""0"": 0.9333119988441467, ""1"": 0.9642879962921143}"
poc_flashvep/deepep_revalidation/results/dp_ep_arrival_skew_two_topologies_20260901_1530_A,A,2,2,vision_heterogeneous_c2_i2,451,36,vision_heterogeneous,vision,vision,heterogeneous,16384,2,1,3952.0,2363.0,1976.0,1,6,1.0363520383834839,0.8451200127601624,0.19123202562332153,0.18452419500385975,0.9407360255718231,0.09561601281166077,2.3294079303741455,2.240959882736206,0.08844804763793945,0.03797018396160997,9557.0,7908.0,1.2085230146686898,0.13343458419470813,3,0.6967999935150146,0.6549519896507263,1.0638947656096214,0.5656639933586121,0.48074400424957275,1.1766428460019942,0.21641600131988525,0.18023199774324894,1.2007634827872382,127,89.76056366594902,"{""0"": 0.8451200127601624, ""1"": 1.0363520383834839}"
poc_flashvep/deepep_revalidation/results/dp_ep_arrival_skew_two_topologies_20260901_1530_A,A,2,2,vision_heterogeneous_c2_i2,451,37,vision_heterogeneous,vision,vision,heterogeneous,16384,2,1,3952.0,2363.0,1976.0,1,6,0.9715520143508911,0.9117119908332825,0.05984002351760864,0.06159219746725417,0.9416320025920868,0.02992001175880432,2.1958398818969727,2.189728021621704,0.006111860275268555,0.0027833815778901673,8708.0,7908.0,1.1011633788568538,0.07725892554410675,0,0.7500799894332886,0.6813839972019196,1.1008183234614648,0.3503040075302124,0.3312399983406067,1.0575534636067792,0.20521600544452667,0.1778160035610199,1.1540918777544344,127,97.04922292186767,"{""0"": 0.9117119908332825, ""1"": 0.9715520143508911}"
poc_flashvep/deepep_revalidation/results/dp_ep_arrival_skew_two_topologies_20260901_1530_A,A,2,2,vision_heterogeneous_c2_i2,451,38,vision_heterogeneous,vision,vision,heterogeneous,16384,2,1,3952.0,2363.0,1976.0,1,6,1.0069119930267334,0.9057919979095459,0.1011199951171875,0.10042585232620502,0.9563519954681396,0.05055999755859375,2.1736319065093994,2.169600009918213,0.0040318965911865234,0.0018549123147816142,8782.0,7908.0,1.1105209914011127,0.11849307309754911,0,0.6655359864234924,0.6411599963903427,1.0380185759722749,0.435263991355896,0.39319999516010284,1.1069786284678502,0.1756799966096878,0.132295997813344,1.3279313018792462,128,91.1325381306205,"{""0"": 1.0069119930267334, ""1"": 0.9057919979095459}"
poc_flashvep/deepep_revalidation/results/dp_ep_arrival_skew_two_topologies_20260901_1530_A,A,2,2,vision_heterogeneous_c2_i2,451,39,vision_heterogeneous,vision,vision,heterogeneous,16384,2,1,3952.0,2363.0,1976.0,1,6,0.9954879879951477,0.9082239866256714,0.08726400136947632,0.0876595221859188,0.9518559873104095,0.04363200068473816,2.1669440269470215,2.1580801010131836,0.00886392593383789,0.0040905191013752935,10155.0,7908.0,1.2841426403641882,0.1886546781742287,1,0.700543999671936,0.6455040127038956,1.0852666844586887,0.3662720024585724,0.33105599880218506,1.1063747637372667,0.2149759978055954,0.1485199984163046,1.447454888889867,128,97.35892727219175,"{""0"": 0.9082239866256714, ""1"": 0.9954879879951477}"
poc_flashvep/deepep_revalidation/results/dp_ep_arrival_skew_two_topologies_20260901_1530_A,A,2,2,vision_heterogeneous_c2_i2,451,40,vision_heterogeneous,vision,vision,heterogeneous,16384,2,1,3952.0,2363.0,1976.0,1,6,1.0012160539627075,0.9735040068626404,0.02771204710006714,0.02767838868582438,0.987360030412674,0.01385602355003357,2.1324799060821533,2.1256320476531982,0.006847858428955078,0.003211218267250236,8362.0,7908.0,1.0574102175012645,0.03723137483464804,3,0.6624000072479248,0.6520320028066635,1.0159010668136417,0.33315199613571167,0.2956000044941902,1.1270365056515401,0.15148800611495972,0.12933600321412086,1.171274837248259,128,87.43382860587243,"{""0"": 0.9735040068626404, ""1"": 1.0012160539627075}"
poc_flashvep/deepep_revalidation/results/dp_ep_arrival_skew_two_topologies_20260901_1530_A,A,2,2,vision_heterogeneous_c2_i2,451,41,vision_heterogeneous,vision,vision,heterogeneous,16384,2,1,3952.0,2363.0,1976.0,1,6,1.0358079671859741,0.9532480239868164,0.08255994319915771,0.07970583912716177,0.9945279955863953,0.04127997159957886,2.2360000610351562,2.2293760776519775,0.006623983383178711,0.002962425403562886,8428.0,7908.0,1.065756196256955,0.04883843180832776,2,0.6933119893074036,0.6652480065822601,1.0421857449364236,0.39606401324272156,0.35357600450515747,1.1201665503207086,0.1613440066576004,0.13735200092196465,1.1746753274403816,127,91.73623392601857,"{""0"": 0.9532480239868164, ""1"": 1.0358079671859741}"
poc_flashvep/deepep_revalidation/results/dp_ep_arrival_skew_two_topologies_20260901_1530_A,A,2,2,vision_heterogeneous_c2_i2,451,42,vision_heterogeneous,vision,vision,heterogeneous,16384,2,1,3952.0,2363.0,1976.0,1,6,1.0009280443191528,0.9812480211257935,0.019680023193359375,0.019661776193658397,0.9910880327224731,0.009840011596679688,2.1421759128570557,2.137887954711914,0.0042879581451416016,0.0020016834842581533,9069.0,7908.0,1.146813353566009,0.12838519993552613,1,0.6888960003852844,0.6507759988307953,1.0585762253417101,0.3495360016822815,0.30448800325393677,1.1479467103693266,0.13929599523544312,0.12073599733412266,1.1537238132050862,125,90.88551442734737,"{""0"": 0.9812480211257935, ""1"": 1.0009280443191528}"
poc_flashvep/deepep_revalidation/results/dp_ep_arrival_skew_two_topologies_20260901_1530_A,A,2,2,vision_heterogeneous_c2_i2,451,43,vision_heterogeneous,vision,vision,heterogeneous,16384,2,1,3952.0,2363.0,1976.0,1,6,1.016767978668213,0.9652159810066223,0.051551997661590576,0.050701830450162896,0.9909919798374176,0.025775998830795288,2.2211201190948486,2.2117440700531006,0.009376049041748047,0.004221315615100086,8767.0,7908.0,1.1086241780475468,0.08427327293855705,2,0.6573119759559631,0.6407599896192551,1.0258318038030798,0.400160014629364,0.36372000724077225,1.1001869753193685,0.16486400365829468,0.1349520031362772,1.2216491776843932,124,88.89119116569442,"{""0"": 0.9652159810066223, ""1"": 1.016767978668213}"
poc_flashvep/deepep_revalidation/results/dp_ep_arrival_skew_two_topologies_20260901_1530_A,A,2,2,vision_heterogeneous_c2_i2,451,44,vision_heterogeneous,vision,vision,heterogeneous,16384,2,1,3952.0,2363.0,1976.0,1,6,0.9768000245094299,0.9356799721717834,0.041120052337646484,0.04209669462108978,0.9562399983406067,0.020560026168823242,2.1705920696258545,2.1647040843963623,0.0058879852294921875,0.0027126171296235784,9881.0,7908.0,1.2494941831057158,0.149862527038888,2,0.7066559791564941,0.6737040132284164,1.0489116366847373,0.35014399886131287,0.3121440038084984,1.1217386673752274,0.18614399433135986,0.15245599672198296,1.2209686619989764,123,89.75333286708147,"{""0"": 0.9356799721717834, ""1"": 0.9768000245094299}"
poc_flashvep/deepep_revalidation/results/dp_ep_arrival_skew_two_topologies_20260901_1530_A,A,2,2,vision_heterogeneous_c2_i2,451,45,vision_heterogeneous,vision,vision,heterogeneous,16384,2,1,3952.0,2363.0,1976.0,1,6,0.9974079728126526,0.9831039905548096,0.014303982257843018,0.01434115492129698,0.9902559816837311,0.007151991128921509,2.3239359855651855,2.318432092666626,0.00550389289855957,0.002368349615801062,10446.0,7908.0,1.3209408194233687,0.1998417472820988,0,0.6972799897193909,0.6613199859857559,1.0543761030902965,0.446399986743927,0.3601599931716919,1.2394491204111158,0.3015359938144684,0.2094319984316826,1.4397799575637933,122,89.81997265254283,"{""0"": 0.9831039905548096, ""1"": 0.9974079728126526}"
poc_flashvep/deepep_revalidation/results/dp_ep_arrival_skew_two_topologies_20260901_1530_A,A,2,2,vision_heterogeneous_c2_i2,451,46,vision_heterogeneous,vision,vision,heterogeneous,16384,2,1,3952.0,2363.0,1976.0,1,6,1.0046080350875854,0.8864960074424744,0.11811202764511108,0.11757025976286725,0.9455520212650299,0.05905601382255554,2.1557440757751465,2.136672019958496,0.01907205581665039,0.008847087198786619,8639.0,7908.0,1.09243803743045,0.07743093730677901,3,0.6661440134048462,0.6528560072183609,1.020353655384289,0.4585919976234436,0.39872000366449356,1.1501604971124797,0.12883199751377106,0.11656799912452698,1.1052089637066063,121,84.41150117576521,"{""0"": 0.8864960074424744, ""1"": 1.0046080350875854}"
poc_flashvep/deepep_revalidation/results/dp_ep_arrival_skew_two_topologies_20260901_1530_A,A,2,2,vision_heterogeneous_c2_i2,451,47,vision_heterogeneous,vision,vision,heterogeneous,16384,2,1,3952.0,2363.0,1976.0,1,6,1.0234559774398804,0.9858880043029785,0.037567973136901855,0.03670697515576205,1.0046719908714294,0.018783986568450928,2.2103679180145264,2.1841280460357666,0.026239871978759766,0.011871268925369608,9086.0,7908.0,1.1489630753667173,0.18800787678764205,0,0.6909760236740112,0.6469359993934631,1.068074777600625,0.36774399876594543,0.34095200151205063,1.0785799676642986,0.17827199399471283,0.13411200046539307,1.3292769727994254,123,91.51700947221875,"{""0"": 0.9858880043029785, ""1"": 1.0234559774398804}"
poc_flashvep/deepep_revalidation/results/dp_ep_arrival_skew_two_topologies_20260901_1530_A,A,2,2,vision_heterogeneous_c4_i1,515,0,vision_heterogeneous,vision,vision,heterogeneous,16384,4,0,4591.0,2363.0,1050.0,1,10,1.446239948272705,1.3884479999542236,0.057791948318481445,0.03996013827961563,1.4173439741134644,0.028895974159240723,3.153599977493286,2.917056083679199,0.23654389381408691,0.07500757721406044,6379.0,5752.0,1.1090055632823366,0.1101423626837885,0,0.6362559795379639,0.6267439872026443,1.015176838596848,0.9752320051193237,0.6301840022206306,1.5475353256871316,0.15228800475597382,0.12624800391495228,1.20626069350422,128,107.58231047246261,"{""0"": 1.446239948272705, ""1"": 1.3884479999542236}"
poc_flashvep/deepep_revalidation/results/dp_ep_arrival_skew_two_topologies_20260901_1530_A,A,2,2,vision_heterogeneous_c4_i1,515,1,vision_heterogeneous,vision,vision,heterogeneous,16384,4,0,4591.0,2363.0,1050.0,1,10,1.0449600219726562,1.044800043106079,0.00015997886657714844,0.00015309568137845435,1.0448800325393677,7.998943328857422e-05,2.204576015472412,2.1701760292053223,0.034399986267089844,0.015603901169957331,6774.0,5752.0,1.1776773296244785,0.1642935790194188,3,0.618399977684021,0.5820159912109375,1.0625137230291273,0.45504000782966614,0.38228000700473785,1.1903316927166074,0.192671999335289,0.14181599952280521,1.358605516892371,128,104.56864646394074,"{""0"": 1.0449600219726562, ""1"": 1.044800043106079}"
poc_flashvep/deepep_revalidation/results/dp_ep_arrival_skew_two_topologies_20260901_1530_A,A,2,2,vision_heterogeneous_c4_i1,515,2,vision_heterogeneous,vision,vision,heterogeneous,16384,4,0,4591.0,2363.0,1050.0,1,10,0.9955840110778809,0.9766079783439636,0.018976032733917236,0.019060202376465055,0.9860959947109222,0.009488016366958618,2.266592025756836,2.240096092224121,0.026495933532714844,0.011689767382759413,7012.0,5752.0,1.2190542420027817,0.13018870734839885,0,0.7658560276031494,0.6345280110836029,1.2069696124136011,0.3760640025138855,0.3131359964609146,1.2009606265781887,0.34355199337005615,0.26743199676275253,1.2846330937536696,128,94.51376391192628,"{""0"": 0.9955840110778809, ""1"": 0.9766079783439636}"
poc_flashvep/deepep_revalidation/results/dp_ep_arrival_skew_two_topologies_20260901_1530_A,A,2,2,vision_heterogeneous_c4_i1,515,3,vision_heterogeneous,vision,vision,heterogeneous,16384,4,0,4591.0,2363.0,1050.0,1,10,1.0050560235977173,0.8394560217857361,0.1656000018119812,0.1647669362939554,0.9222560226917267,0.0828000009059906,2.393440008163452,2.2438080310821533,0.14963197708129883,0.06251753817557151,7134.0,5752.0,1.2402642559109875,0.1684674042931076,1,0.7440320253372192,0.6257199943065643,1.1890814295646261,0.6330559849739075,0.5403439849615097,1.1715795911358242,0.2704319953918457,0.21344799920916557,1.2669689872653218,127,85.69628508272754,"{""0"": 0.8394560217857361, ""1"": 1.0050560235977173}"
poc_flashvep/deepep_revalidation/results/dp_ep_arrival_skew_two_topologies_20260901_1530_A,A,2,2,vision_heterogeneous_c4_i1,515,4,vision_heterogeneous,vision,vision,heterogeneous,16384,4,0,4591.0,2363.0,1050.0,1,10,0.8612160086631775,0.8586559891700745,0.0025600194931030273,0.002972563755609719,0.859935998916626,0.0012800097465515137,2.1810240745544434,2.1317760944366455,0.04924798011779785,0.022580209311930045,6905.0,5752.0,1.200452016689847,0.18995468182674757,1,0.601248025894165,0.58822400867939,1.022141254050502,0.5416319966316223,0.46088799834251404,1.1751922345113932,0.13222399353981018,0.11156799830496311,1.1851426533474714,128,73.4444886664768,"{""0"": 0.8612160086631775, ""1"": 0.8586559891700745}"
poc_flashvep/deepep_revalidation/results/dp_ep_arrival_skew_two_topologies_20260901_1530_A,A,2,2,vision_heterogeneous_c4_i1,515,5,vision_heterogeneous,vision,vision,heterogeneous,16384,4,0,4591.0,2363.0,1050.0,1,10,1.028607964515686,1.0247999429702759,0.0038080215454101562,0.003702111666229554,1.026703953742981,0.0019040107727050781,2.220736026763916,2.1092801094055176,0.11145591735839844,0.050188728428391095,6928.0,5752.0,1.2044506258692629,0.12675468178111943,0,0.6258879899978638,0.5930400043725967,1.0553891565207618,0.37481600046157837,0.3455839976668358,1.0845872580677882,0.17212800681591034,0.13660800270736217,1.2600140797361492,128,82.63328018112335,"{""0"": 1.0247999429702759, ""1"": 1.028607964515686}"
poc_flashvep/deepep_revalidation/results/dp_ep_arrival_skew_two_topologies_20260901_1530_A,A,2,2,vision_heterogeneous_c4_i1,515,6,vision_heterogeneous,vision,vision,heterogeneous,16384,4,0,4591.0,2363.0,1050.0,1,10,1.0066879987716675,0.9970239996910095,0.009663999080657959,0.009599795659081761,1.0018559992313385,0.0048319995403289795,2.1554880142211914,2.070591926574707,0.08489608764648438,0.03938601703482844,7482.0,5752.0,1.3007649513212796,0.2610873233609403,2,0.6410239934921265,0.604432001709938,1.0605394679280211,0.3912000060081482,0.33208800107240677,1.1780010260679457,0.15907199680805206,0.1272399965673685,1.250172910243909,127,71.46449856881817,"{""0"": 0.9970239996910095, ""1"": 1.0066879987716675}"
poc_flashvep/deepep_revalidation/results/dp_ep_arrival_skew_two_topologies_20260901_1530_A,A,2,2,vision_heterogeneous_c4_i1,515,7,vision_heterogeneous,vision,vision,heterogeneous,16384,4,0,4591.0,2363.0,1050.0,1,10,1.0154240131378174,1.0064959526062012,0.008928060531616211,0.008792445733115098,1.0109599828720093,0.0044640302658081055,2.1912319660186768,2.1342720985412598,0.05695986747741699,0.025994448949605866,7468.0,5752.0,1.2983310152990264,0.20156303419188015,3,0.5976639986038208,0.581839993596077,1.0271964890380656,0.39241600036621094,0.3521519973874092,1.1143370001519728,0.17558400332927704,0.14204800128936768,1.2360892214990957,128,68.40580201518587,"{""0"": 1.0154240131378174, ""1"": 1.0064959526062012}"
poc_flashvep/deepep_revalidation/results/dp_ep_arrival_skew_two_topologies_20260901_1530_A,A,2,2,vision_heterogeneous_c4_i1,515,8,vision_heterogeneous,vision,vision,heterogeneous,16384,4,0,4591.0,2363.0,1050.0,1,10,0.9889919757843018,0.9717440009117126,0.01724797487258911,0.017439954311976015,0.9803679883480072,0.008623987436294556,2.169248104095459,2.1687679290771484,0.0004801750183105469,0.00022135550903743765,6859.0,5752.0,1.1924547983310152,0.1276995374539893,1,0.5996159911155701,0.5768639892339706,1.0394408427397457,0.44143998622894287,0.387703999876976,1.1386005467289944,0.14550399780273438,0.12831199914216995,1.1339858998028365,128,77.82229303005924,"{""0"": 0.9717440009117126, ""1"": 0.9889919757843018}"
