B_s,B_e,seed,cost,max_rank_load,mean_rank_load,cv_mean,critical_rank_mode,critical_set_3pct_mean,critical_set_5pct_mean,critical_set_10pct_mean,window_id,layer,group_count,method
12,4,-1,30736,30736,26572.0,0.12015339997275654,2,1.3333333333333333,1.3333333333333333,1.6666666666666667,1,29,3,fifo
12,4,-1,30485,30485,26572.0,0.10156315274233545,2,1.3333333333333333,2.3333333333333335,2.3333333333333335,1,30,3,fifo
12,4,-1,30340,30340,26572.0,0.09741181848608114,0,1.3333333333333333,1.3333333333333333,2.0,1,31,3,fifo
12,4,-1,30351,30351,26572.0,0.1273480975989196,1,1.3333333333333333,1.6666666666666667,1.6666666666666667,1,32,3,fifo
12,4,-1,28521,28521,26572.0,0.07664087059113396,0,1.6666666666666667,2.0,2.0,1,33,3,fifo
12,4,-1,30834,30834,26572.0,0.08118775204523437,1,1.6666666666666667,1.6666666666666667,2.0,1,34,3,fifo
12,4,-1,30636,30636,26572.0,0.08847804654100538,0,1.0,1.0,1.3333333333333333,1,35,3,fifo
12,4,-1,30641,30641,26572.0,0.11391664418248064,3,1.0,1.3333333333333333,2.0,1,36,3,fifo
12,4,-1,29367,29367,26572.0,0.09668775491085259,0,1.3333333333333333,1.6666666666666667,2.3333333333333335,1,37,3,fifo
12,4,-1,28742,28742,26572.0,0.06268000991838867,3,2.0,2.3333333333333335,2.6666666666666665,1,38,3,fifo
12,4,-1,33290,33290,26572.0,0.17715906948336055,1,1.0,1.3333333333333333,1.3333333333333333,1,39,3,fifo
12,4,-1,27848,27848,26572.0,0.03609904334201034,1,1.6666666666666667,2.3333333333333335,3.6666666666666665,1,40,3,fifo
12,4,-1,29609,29609,26572.0,0.10486359732245298,2,1.0,1.3333333333333333,2.3333333333333335,1,41,3,fifo
12,4,-1,30977,30977,26572.0,0.12507685494468482,1,1.3333333333333333,1.3333333333333333,1.6666666666666667,1,42,3,fifo
12,4,-1,31031,31031,26572.0,0.11505626701615268,2,1.0,1.0,1.6666666666666667,1,43,3,fifo
12,4,-1,28804,28804,26572.0,0.07015599317633309,2,1.3333333333333333,2.0,2.3333333333333335,1,44,3,fifo
12,4,-1,31240,31240,26572.0,0.09141119696498111,0,1.0,1.0,1.6666666666666667,1,45,3,fifo
12,4,-1,30811,30811,26572.0,0.11308762172540508,0,1.3333333333333333,1.3333333333333333,2.6666666666666665,1,46,3,fifo
12,4,-1,30921,30921,26572.0,0.18311416445877393,0,1.3333333333333333,1.6666666666666667,2.3333333333333335,1,47,3,fifo
12,4,-1,5600,5600,5286.0,0.050854574167362686,1,2.3333333333333335,2.6666666666666665,2.6666666666666665,0,0,3,oracle_l
12,4,-1,6011,6011,5286.0,0.1217789305202287,3,1.6666666666666667,1.6666666666666667,2.0,0,1,3,oracle_l
12,4,-1,5933,5933,5286.0,0.09562713995570625,1,1.3333333333333333,1.6666666666666667,2.3333333333333335,0,2,3,oracle_l
12,4,-1,5777,5777,5286.0,0.09061469002972812,3,1.6666666666666667,2.0,2.0,0,3,3,oracle_l
12,4,-1,5832,5832,5286.0,0.07431831552103878,0,1.3333333333333333,1.3333333333333333,2.0,0,4,3,oracle_l
12,4,-1,5608,5608,5286.0,0.09122464400616538,1,2.6666666666666665,3.0,3.0,0,5,3,oracle_l
12,4,-1,6976,6976,5286.0,0.213769520773051,0,1.0,1.0,1.0,0,6,3,oracle_l
12,4,-1,6233,6233,5286.0,0.157679347273917,3,1.3333333333333333,1.3333333333333333,1.6666666666666667,0,7,3,oracle_l
12,4,-1,5707,5707,5286.0,0.07761837555536484,2,1.6666666666666667,2.0,3.0,0,8,3,oracle_l
12,4,-1,6679,6679,5286.0,0.17251785895780017,0,1.0,1.0,1.3333333333333333,0,9,3,oracle_l
12,4,-1,5431,5431,5286.0,0.03664157144639488,0,3.3333333333333335,3.3333333333333335,3.6666666666666665,0,10,3,oracle_l
12,4,-1,6122,6122,5286.0,0.11164671079628068,1,1.0,1.0,1.3333333333333333,0,11,3,oracle_l
12,4,-1,6131,6131,5286.0,0.11420770992990197,1,1.0,1.0,1.3333333333333333,0,12,3,oracle_l
12,4,-1,5837,5837,5286.0,0.13055267739435902,3,1.6666666666666667,2.3333333333333335,3.0,0,13,3,oracle_l
12,4,-1,6234,6234,5286.0,0.1291965787689299,1,1.3333333333333333,1.3333333333333333,1.3333333333333333,0,14,3,oracle_l
12,4,-1,6319,6319,5286.0,0.16378137203060653,1,1.3333333333333333,1.3333333333333333,1.6666666666666667,0,15,3,oracle_l
12,4,-1,5461,5461,5286.0,0.03803782110390955,1,2.6666666666666665,3.3333333333333335,3.3333333333333335,0,16,3,oracle_l
12,4,-1,5745,5745,5286.0,0.09853088578784593,1,2.3333333333333335,2.3333333333333335,2.3333333333333335,0,17,3,oracle_l
12,4,-1,5831,5831,5286.0,0.07119368115265573,0,1.0,1.0,1.6666666666666667,0,18,3,oracle_l
12,4,-1,6033,6033,5286.0,0.13493565658814696,3,1.6666666666666667,1.6666666666666667,1.6666666666666667,0,19,3,oracle_l
12,4,-1,6661,6661,5286.0,0.17990177038027466,0,1.0,1.0,1.3333333333333333,0,20,3,oracle_l
12,4,-1,6213,6213,5286.0,0.12311990298178392,0,1.6666666666666667,1.6666666666666667,1.6666666666666667,0,21,3,oracle_l
12,4,-1,6049,6049,5286.0,0.11166518309316464,3,1.0,1.3333333333333333,1.6666666666666667,0,22,3,oracle_l
12,4,-1,5958,5958,5286.0,0.14285990476308,3,2.0,2.0,2.0,0,23,3,oracle_l
12,4,-1,5905,5905,5286.0,0.07559833556095309,3,1.3333333333333333,1.3333333333333333,2.0,0,24,3,oracle_l
12,4,-1,7016,7016,5286.0,0.20693942662499032,3,1.0,1.0,1.0,0,25,3,oracle_l
12,4,-1,5729,5729,5286.0,0.08916779414431993,1,1.6666666666666667,2.3333333333333335,2.6666666666666665,0,26,3,oracle_l
12,4,-1,6145,6145,5286.0,0.1671548692247997,1,2.0,2.0,2.0,0,27,3,oracle_l
12,4,-1,5678,5678,5286.0,0.05456876393445167,1,1.3333333333333333,1.6666666666666667,2.6666666666666665,0,28,3,oracle_l
12,4,-1,6647,6647,5286.0,0.17006742963951127,2,1.0,1.0,1.0,0,29,3,oracle_l
12,4,-1,5571,5571,5286.0,0.056421093225015484,0,2.3333333333333335,2.3333333333333335,3.0,0,30,3,oracle_l
12,4,-1,5781,5781,5286.0,0.0791594872630848,3,1.6666666666666667,1.6666666666666667,2.3333333333333335,0,31,3,oracle_l
12,4,-1,6739,6739,5286.0,0.1603766824841858,0,1.0,1.0,1.0,0,32,3,oracle_l
12,4,-1,5839,5839,5286.0,0.08130091079988681,0,1.3333333333333333,1.6666666666666667,2.3333333333333335,0,33,3,oracle_l
12,4,-1,5527,5527,5286.0,0.042204890193700745,3,1.6666666666666667,2.3333333333333335,3.3333333333333335,0,34,3,oracle_l
12,4,-1,6027,6027,5286.0,0.11200426450066343,3,1.3333333333333333,1.3333333333333333,2.0,0,35,3,oracle_l
12,4,-1,6164,6164,5286.0,0.13626770285139436,3,1.6666666666666667,1.6666666666666667,1.6666666666666667,0,36,3,oracle_l
12,4,-1,5989,5989,5286.0,0.12302747610618749,0,1.0,1.3333333333333333,2.6666666666666665,0,37,3,oracle_l
12,4,-1,5590,5590,5286.0,0.052660745079385195,1,2.0,2.0,3.3333333333333335,0,38,3,oracle_l
12,4,-1,6387,6387,5286.0,0.19233908980283396,1,1.3333333333333333,1.3333333333333333,1.6666666666666667,0,39,3,oracle_l
12,4,-1,5666,5666,5286.0,0.050165226374844295,1,1.0,1.3333333333333333,3.0,0,40,3,oracle_l
12,4,-1,6112,6112,5286.0,0.12525608472230743,2,1.0,1.3333333333333333,2.0,0,41,3,oracle_l
12,4,-1,6609,6609,5286.0,0.16050130972804297,1,1.0,1.0,1.0,0,42,3,oracle_l
12,4,-1,5920,5920,5286.0,0.12451192213209859,1,1.3333333333333333,1.6666666666666667,2.3333333333333335,0,43,3,oracle_l
12,4,-1,5491,5491,5286.0,0.03501744228163961,1,2.0,2.6666666666666665,4.0,0,44,3,oracle_l
12,4,-1,5788,5788,5286.0,0.09565835381557976,3,2.0,2.0,2.0,0,45,3,oracle_l
12,4,-1,5709,5709,5286.0,0.06748575227537591,2,1.3333333333333333,1.3333333333333333,2.6666666666666665,0,46,3,oracle_l
12,4,-1,6458,6458,5286.0,0.16231571020210409,0,1.0,1.0,1.0,0,47,3,oracle_l
12,4,-1,28594,28594,26572.0,0.08045607587346955,1,1.6666666666666667,2.0,3.0,1,0,3,oracle_l
12,4,-1,30034,30034,26572.0,0.12080983153803042,1,1.6666666666666667,1.6666666666666667,2.0,1,1,3,oracle_l
12,4,-1,30827,30827,26572.0,0.08412055581702671,0,1.3333333333333333,1.3333333333333333,2.0,1,2,3,oracle_l
12,4,-1,31141,31141,26572.0,0.13389099634901672,1,1.0,1.3333333333333333,2.0,1,3,3,oracle_l
12,4,-1,30081,30081,26572.0,0.11350723896768762,1,1.0,1.0,1.6666666666666667,1,4,3,oracle_l
12,4,-1,31400,31400,26572.0,0.1202781807215592,0,1.0,1.6666666666666667,1.6666666666666667,1,5,3,oracle_l
12,4,-1,31305,31305,26572.0,0.17268748831047417,2,1.6666666666666667,2.0,2.3333333333333335,1,6,3,oracle_l
12,4,-1,35099,35099,26572.0,0.18666313321393432,3,1.0,1.0,1.0,1,7,3,oracle_l
12,4,-1,33146,33146,26572.0,0.15568799873952166,1,1.0,1.3333333333333333,1.3333333333333333,1,8,3,oracle_l
12,4,-1,29936,29936,26572.0,0.11017712754380159,1,1.6666666666666667,1.6666666666666667,1.6666666666666667,1,9,3,oracle_l
12,4,-1,29554,29554,26572.0,0.07334085890020067,1,1.0,1.3333333333333333,1.3333333333333333,1,10,3,oracle_l
12,4,-1,31762,31762,26572.0,0.15100239186943676,0,1.6666666666666667,1.6666666666666667,1.6666666666666667,1,11,3,oracle_l
12,4,-1,31490,31490,26572.0,0.13177927389411756,2,1.0,1.0,1.6666666666666667,1,12,3,oracle_l
12,4,-1,29745,29745,26572.0,0.09628535544703008,1,1.0,1.3333333333333333,2.3333333333333335,1,13,3,oracle_l
12,4,-1,29759,29759,26572.0,0.11694844308672402,1,1.6666666666666667,2.0,2.3333333333333335,1,14,3,oracle_l
12,4,-1,35008,35008,26572.0,0.19759667123969704,1,1.0,1.0,1.3333333333333333,1,15,3,oracle_l
12,4,-1,32910,32910,26572.0,0.1397226222597341,2,1.0,1.0,1.0,1,16,3,oracle_l
12,4,-1,28896,28896,26572.0,0.08068254592898524,0,1.3333333333333333,1.6666666666666667,2.3333333333333335,1,17,3,oracle_l
12,4,-1,31261,31261,26572.0,0.14553636800859004,2,1.0,1.3333333333333333,1.6666666666666667,1,18,3,oracle_l
12,4,-1,30803,30803,26572.0,0.15043900253570874,3,1.0,1.0,2.3333333333333335,1,19,3,oracle_l
12,4,-1,31483,31483,26572.0,0.14918987164833938,1,1.0,1.0,1.3333333333333333,1,20,3,oracle_l
12,4,-1,28403,28403,26572.0,0.07034720984374492,0,1.3333333333333333,2.0,3.0,1,21,3,oracle_l
12,4,-1,31576,31576,26572.0,0.11617249087316274,1,1.0,1.0,1.0,1,22,3,oracle_l
12,4,-1,31222,31222,26572.0,0.10266461334600956,0,1.0,1.0,1.0,1,23,3,oracle_l
12,4,-1,29046,29046,26572.0,0.135952588605582,2,2.6666666666666665,2.6666666666666665,3.0,1,24,3,oracle_l
12,4,-1,29994,29994,26572.0,0.09009360494070107,1,1.0,1.0,2.0,1,25,3,oracle_l
12,4,-1,30532,30532,26572.0,0.07993176038690836,0,1.0,1.0,1.3333333333333333,1,26,3,oracle_l
12,4,-1,33890,33890,26572.0,0.18075004102287684,1,1.0,1.3333333333333333,1.3333333333333333,1,27,3,oracle_l
12,4,-1,33202,33202,26572.0,0.13790136690225704,2,1.3333333333333333,1.3333333333333333,1.6666666666666667,1,28,3,oracle_l
12,4,-1,30371,30371,26572.0,0.1184428561355617,2,1.3333333333333333,1.3333333333333333,1.6666666666666667,1,29,3,oracle_l
12,4,-1,30412,30412,26572.0,0.11602769770327968,2,1.3333333333333333,1.6666666666666667,2.0,1,30,3,oracle_l
12,4,-1,30340,30340,26572.0,0.09741181848608114,0,1.3333333333333333,1.3333333333333333,2.0,1,31,3,oracle_l
12,4,-1,29406,29406,26572.0,0.11262068366967948,1,1.6666666666666667,2.3333333333333335,2.6666666666666665,1,32,3,oracle_l
12,4,-1,27505,27505,26572.0,0.03297758583816516,0,2.0,2.6666666666666665,3.6666666666666665,1,33,3,oracle_l
12,4,-1,30633,30633,26572.0,0.09118307655329483,1,1.0,1.0,1.0,1,34,3,oracle_l
12,4,-1,30389,30389,26572.0,0.08776817592335949,0,1.0,1.0,1.0,1,35,3,oracle_l
12,4,-1,30641,30641,26572.0,0.11391664418248064,3,1.0,1.3333333333333333,2.0,1,36,3,oracle_l
12,4,-1,28718,28718,26572.0,0.08182989488743996,1,1.3333333333333333,2.0,2.6666666666666665,1,37,3,oracle_l
12,4,-1,28693,28693,26572.0,0.0632762255063632,3,2.0,2.3333333333333335,2.6666666666666665,1,38,3,oracle_l
12,4,-1,33290,33290,26572.0,0.17715906948336055,1,1.0,1.3333333333333333,1.3333333333333333,1,39,3,oracle_l
12,4,-1,27098,27098,26572.0,0.01933071433615759,2,2.6666666666666665,3.6666666666666665,4.0,1,40,3,oracle_l
12,4,-1,29609,29609,26572.0,0.10486359732245298,2,1.0,1.3333333333333333,2.3333333333333335,1,41,3,oracle_l
12,4,-1,30977,30977,26572.0,0.12507685494468482,1,1.3333333333333333,1.3333333333333333,1.6666666666666667,1,42,3,oracle_l
12,4,-1,30772,30772,26572.0,0.11443531491725871,2,1.3333333333333333,1.3333333333333333,2.0,1,43,3,oracle_l
12,4,-1,28419,28419,26572.0,0.06466913314119654,2,1.3333333333333333,1.6666666666666667,2.3333333333333335,1,44,3,oracle_l
12,4,-1,31240,31240,26572.0,0.09141119696498111,0,1.0,1.0,1.6666666666666667,1,45,3,oracle_l
12,4,-1,30724,30724,26572.0,0.11317241659129523,0,1.0,1.0,2.0,1,46,3,oracle_l
12,4,-1,30921,30921,26572.0,0.18311416445877393,0,1.3333333333333333,1.6666666666666667,2.3333333333333335,1,47,3,oracle_l
12,4,-1,5983,5983,5286.0,0.09901027983000688,1,1.3333333333333333,1.6666666666666667,1.6666666666666667,0,0,3,oracle_f
12,4,-1,6305,6305,5286.0,0.14023193219818927,3,1.0,1.3333333333333333,1.3333333333333333,0,1,3,oracle_f
12,4,-1,6060,6060,5286.0,0.10291504364028092,1,1.0,1.0,1.6666666666666667,0,2,3,oracle_f
12,4,-1,5777,5777,5286.0,0.08610777352383274,3,1.3333333333333333,1.3333333333333333,2.6666666666666665,0,3,3,oracle_f
12,4,-1,5832,5832,5286.0,0.08021811990764763,0,1.0,1.6666666666666667,1.6666666666666667,0,4,3,oracle_f
12,4,-1,6047,6047,5286.0,0.12335696544045562,0,1.3333333333333333,1.6666666666666667,2.0,0,5,3,oracle_f
12,4,-1,6976,6976,5286.0,0.20520034876673265,0,1.0,1.0,1.0,0,6,3,oracle_f
12,4,-1,6235,6235,5286.0,0.17518753144739715,3,1.6666666666666667,1.6666666666666667,1.6666666666666667,0,7,3,oracle_f
12,4,-1,5797,5797,5286.0,0.07459049804320174,2,1.6666666666666667,2.3333333333333335,2.6666666666666665,0,8,3,oracle_f
12,4,-1,6679,6679,5286.0,0.17514260453510122,0,1.0,1.0,1.0,0,9,3,oracle_f
12,4,-1,5673,5673,5286.0,0.05433984365752168,0,2.3333333333333335,2.3333333333333335,2.6666666666666665,0,10,3,oracle_f
12,4,-1,6122,6122,5286.0,0.11661593794871972,1,1.0,1.0,1.6666666666666667,0,11,3,oracle_f
12,4,-1,6131,6131,5286.0,0.11171162416785481,1,1.0,1.0,1.3333333333333333,0,12,3,oracle_f
12,4,-1,5844,5844,5286.0,0.13235723177633646,3,2.0,2.3333333333333335,2.6666666666666665,0,13,3,oracle_f
12,4,-1,6265,6265,5286.0,0.13234062469475624,1,1.3333333333333333,1.3333333333333333,1.3333333333333333,0,14,3,oracle_f
12,4,-1,6392,6392,5286.0,0.1724684267048223,1,1.3333333333333333,1.6666666666666667,1.6666666666666667,0,15,3,oracle_f
12,4,-1,5690,5690,5286.0,0.07230259658283926,2,1.6666666666666667,2.0,2.6666666666666665,0,16,3,oracle_f
12,4,-1,5823,5823,5286.0,0.09793236487678103,1,1.0,2.3333333333333335,2.3333333333333335,0,17,3,oracle_f
12,4,-1,5886,5886,5286.0,0.09319861715486151,0,1.3333333333333333,1.3333333333333333,2.0,0,18,3,oracle_f
12,4,-1,6099,6099,5286.0,0.1305315774216404,3,1.6666666666666667,1.6666666666666667,1.6666666666666667,0,19,3,oracle_f
12,4,-1,6661,6661,5286.0,0.18623558079346939,0,1.3333333333333333,1.3333333333333333,1.3333333333333333,0,20,3,oracle_f
12,4,-1,6246,6246,5286.0,0.13104232902736088,0,1.3333333333333333,1.3333333333333333,1.3333333333333333,0,21,3,oracle_f
12,4,-1,6049,6049,5286.0,0.11117134917337355,3,1.6666666666666667,2.0,2.0,0,22,3,oracle_f
12,4,-1,6125,6125,5286.0,0.1447180568385089,3,1.3333333333333333,1.6666666666666667,1.6666666666666667,0,23,3,oracle_f
12,4,-1,5905,5905,5286.0,0.08402564633288745,3,1.3333333333333333,1.6666666666666667,2.0,0,24,3,oracle_f
12,4,-1,7016,7016,5286.0,0.20887129907330793,3,1.0,1.0,1.0,0,25,3,oracle_f
12,4,-1,5984,5984,5286.0,0.10010835730811035,1,1.0,1.0,1.6666666666666667,0,26,3,oracle_f
12,4,-1,6321,6321,5286.0,0.16819211769599016,3,1.0,1.6666666666666667,2.0,0,27,3,oracle_f
12,4,-1,5703,5703,5286.0,0.07264328836642453,1,1.6666666666666667,2.0,2.3333333333333335,0,28,3,oracle_f
12,4,-1,6647,6647,5286.0,0.17221685432327863,2,1.0,1.0,1.3333333333333333,0,29,3,oracle_f
12,4,-1,5658,5658,5286.0,0.06843301041236265,0,1.6666666666666667,2.0,3.0,0,30,3,oracle_f
12,4,-1,5930,5930,5286.0,0.10072994899963905,3,1.0,1.3333333333333333,2.3333333333333335,0,31,3,oracle_f
12,4,-1,6739,6739,5286.0,0.17101570858319978,0,1.0,1.0,1.0,0,32,3,oracle_f
12,4,-1,5896,5896,5286.0,0.09167642163469171,0,1.0,1.3333333333333333,2.3333333333333335,0,33,3,oracle_f
12,4,-1,5809,5809,5286.0,0.06167211160065803,1,1.3333333333333333,2.0,3.0,0,34,3,oracle_f
12,4,-1,6033,6033,5286.0,0.10997794907738934,3,1.3333333333333333,1.3333333333333333,2.0,0,35,3,oracle_f
12,4,-1,6164,6164,5286.0,0.1329321649919634,3,1.0,1.6666666666666667,2.0,0,36,3,oracle_f
12,4,-1,5989,5989,5286.0,0.11989012736515002,0,1.0,1.3333333333333333,2.0,0,37,3,oracle_f
12,4,-1,5775,5775,5286.0,0.06737307521540285,1,1.0,1.3333333333333333,2.3333333333333335,0,38,3,oracle_f
12,4,-1,6492,6492,5286.0,0.18919445458608794,1,1.0,1.3333333333333333,1.6666666666666667,0,39,3,oracle_f
12,4,-1,5666,5666,5286.0,0.05214919608127901,1,1.3333333333333333,1.6666666666666667,3.0,0,40,3,oracle_f
12,4,-1,6116,6116,5286.0,0.125967413207922,2,1.3333333333333333,1.6666666666666667,1.6666666666666667,0,41,3,oracle_f
12,4,-1,6609,6609,5286.0,0.15689048323731233,1,1.0,1.0,1.0,0,42,3,oracle_f
12,4,-1,5920,5920,5286.0,0.12316764753835881,1,1.3333333333333333,1.6666666666666667,2.3333333333333335,0,43,3,oracle_f
12,4,-1,5547,5547,5286.0,0.03978438121461201,1,1.3333333333333333,2.3333333333333335,3.0,0,44,3,oracle_f
12,4,-1,5836,5836,5286.0,0.09373783539965495,3,1.6666666666666667,2.0,2.3333333333333335,0,45,3,oracle_f
12,4,-1,5723,5723,5286.0,0.07309862209066681,2,1.3333333333333333,1.6666666666666667,2.6666666666666665,0,46,3,oracle_f
12,4,-1,6458,6458,5286.0,0.1593258012381111,0,1.0,1.0,1.0,0,47,3,oracle_f
12,4,-1,28594,28594,26572.0,0.08045607587346955,1,1.6666666666666667,2.0,3.0,1,0,3,oracle_f
12,4,-1,30034,30034,26572.0,0.12080983153803042,1,1.6666666666666667,1.6666666666666667,2.0,1,1,3,oracle_f
12,4,-1,31092,31092,26572.0,0.09595057611546783,0,1.0,1.0,1.3333333333333333,1,2,3,oracle_f
12,4,-1,31486,31486,26572.0,0.12997163411302604,1,1.0,2.0,2.3333333333333335,1,3,3,oracle_f
12,4,-1,30210,30210,26572.0,0.09919531523921672,1,1.0,1.3333333333333333,2.0,1,4,3,oracle_f
12,4,-1,31400,31400,26572.0,0.1202781807215592,0,1.0,1.6666666666666667,1.6666666666666667,1,5,3,oracle_f
12,4,-1,31844,31844,26572.0,0.17479260427536172,2,1.0,1.0,1.6666666666666667,1,6,3,oracle_f
12,4,-1,35099,35099,26572.0,0.18666313321393432,3,1.0,1.0,1.0,1,7,3,oracle_f
12,4,-1,33146,33146,26572.0,0.15568799873952166,1,1.0,1.3333333333333333,1.3333333333333333,1,8,3,oracle_f
12,4,-1,31557,31557,26572.0,0.1464903306448566,0,1.6666666666666667,2.0,2.0,1,9,3,oracle_f
12,4,-1,30644,30644,26572.0,0.11212974490280032,1,1.0,1.6666666666666667,1.6666666666666667,1,10,3,oracle_f
12,4,-1,32997,32997,26572.0,0.16383937745936605,0,1.0,1.0,1.0,1,11,3,oracle_f
12,4,-1,31567,31567,26572.0,0.11726144821855829,2,1.6666666666666667,1.6666666666666667,2.0,1,12,3,oracle_f
12,4,-1,30678,30678,26572.0,0.1163245494370131,1,1.0,1.3333333333333333,2.0,1,13,3,oracle_f
12,4,-1,30922,30922,26572.0,0.11854216940053748,0,1.0,1.3333333333333333,2.0,1,14,3,oracle_f
12,4,-1,35008,35008,26572.0,0.19759667123969704,1,1.0,1.0,1.3333333333333333,1,15,3,oracle_f
12,4,-1,32910,32910,26572.0,0.1397226222597341,2,1.0,1.0,1.0,1,16,3,oracle_f
12,4,-1,29801,29801,26572.0,0.09482647984876365,0,1.0,1.3333333333333333,1.6666666666666667,1,17,3,oracle_f
12,4,-1,31399,31399,26572.0,0.13994115726773437,2,1.0,1.3333333333333333,2.0,1,18,3,oracle_f
12,4,-1,30803,30803,26572.0,0.15043900253570874,3,1.0,1.0,2.3333333333333335,1,19,3,oracle_f
12,4,-1,31545,31545,26572.0,0.14548691610461637,1,1.6666666666666667,1.6666666666666667,1.6666666666666667,1,20,3,oracle_f
12,4,-1,30597,30597,26572.0,0.12498099655507584,0,1.0,1.0,1.3333333333333333,1,21,3,oracle_f
12,4,-1,32443,32443,26572.0,0.1322412639056022,1,1.3333333333333333,1.3333333333333333,1.6666666666666667,1,22,3,oracle_f
12,4,-1,31688,31688,26572.0,0.10715776807708277,0,1.0,1.0,1.3333333333333333,1,23,3,oracle_f
12,4,-1,29522,29522,26572.0,0.13394592097683858,3,1.6666666666666667,2.3333333333333335,3.0,1,24,3,oracle_f
12,4,-1,30946,30946,26572.0,0.11274779060838806,1,1.0,1.0,1.3333333333333333,1,25,3,oracle_f
12,4,-1,30607,30607,26572.0,0.090711483396628,0,1.6666666666666667,1.6666666666666667,1.6666666666666667,1,26,3,oracle_f
12,4,-1,33890,33890,26572.0,0.18075004102287684,1,1.0,1.3333333333333333,1.3333333333333333,1,27,3,oracle_f
12,4,-1,33202,33202,26572.0,0.13790136690225704,2,1.3333333333333333,1.3333333333333333,1.6666666666666667,1,28,3,oracle_f
12,4,-1,30736,30736,26572.0,0.12015339997275654,2,1.3333333333333333,1.3333333333333333,1.6666666666666667,1,29,3,oracle_f
12,4,-1,30485,30485,26572.0,0.10156315274233545,2,1.3333333333333333,2.3333333333333335,2.3333333333333335,1,30,3,oracle_f
12,4,-1,30340,30340,26572.0,0.09741181848608114,0,1.3333333333333333,1.3333333333333333,2.0,1,31,3,oracle_f
12,4,-1,30351,30351,26572.0,0.1273480975989196,1,1.3333333333333333,1.6666666666666667,1.6666666666666667,1,32,3,oracle_f
12,4,-1,28521,28521,26572.0,0.07664087059113396,0,1.6666666666666667,2.0,2.0,1,33,3,oracle_f
12,4,-1,30834,30834,26572.0,0.08118775204523437,1,1.6666666666666667,1.6666666666666667,2.0,1,34,3,oracle_f
12,4,-1,30636,30636,26572.0,0.08847804654100538,0,1.0,1.0,1.3333333333333333,1,35,3,oracle_f
12,4,-1,30641,30641,26572.0,0.11391664418248064,3,1.0,1.3333333333333333,2.0,1,36,3,oracle_f
12,4,-1,29367,29367,26572.0,0.09668775491085259,0,1.3333333333333333,1.6666666666666667,2.3333333333333335,1,37,3,oracle_f
12,4,-1,28742,28742,26572.0,0.06268000991838867,3,2.0,2.3333333333333335,2.6666666666666665,1,38,3,oracle_f
12,4,-1,33290,33290,26572.0,0.17715906948336055,1,1.0,1.3333333333333333,1.3333333333333333,1,39,3,oracle_f
12,4,-1,27848,27848,26572.0,0.03609904334201034,1,1.6666666666666667,2.3333333333333335,3.6666666666666665,1,40,3,oracle_f
12,4,-1,29609,29609,26572.0,0.10486359732245298,2,1.0,1.3333333333333333,2.3333333333333335,1,41,3,oracle_f
12,4,-1,30977,30977,26572.0,0.12507685494468482,1,1.3333333333333333,1.3333333333333333,1.6666666666666667,1,42,3,oracle_f
12,4,-1,31031,31031,26572.0,0.11505626701615268,2,1.0,1.0,1.6666666666666667,1,43,3,oracle_f
12,4,-1,28804,28804,26572.0,0.07015599317633309,2,1.3333333333333333,2.0,2.3333333333333335,1,44,3,oracle_f
12,4,-1,31240,31240,26572.0,0.09141119696498111,0,1.0,1.0,1.6666666666666667,1,45,3,oracle_f
12,4,-1,30811,30811,26572.0,0.11308762172540508,0,1.3333333333333333,1.3333333333333333,2.6666666666666665,1,46,3,oracle_f
12,4,-1,30921,30921,26572.0,0.18311416445877393,0,1.3333333333333333,1.6666666666666667,2.3333333333333335,1,47,3,oracle_f
12,6,-1,5672,5672,5286.0,0.04885694996930488,1,1.0,2.0,3.0,0,0,2,fifo
12,6,-1,6358,6358,5286.0,0.1378542815381216,1,1.0,1.0,1.5,0,1,2,fifo
12,6,-1,5996,5996,5286.0,0.09280916316175318,0,1.0,2.0,2.0,0,2,2,fifo
12,6,-1,5777,5777,5286.0,0.07694924267533484,3,1.5,1.5,2.5,0,3,2,fifo
12,6,-1,5832,5832,5286.0,0.07091154166120568,0,1.0,1.0,1.5,0,4,2,fifo
12,6,-1,5790,5790,5286.0,0.09702673490642602,1,1.5,1.5,2.5,0,5,2,fifo
12,6,-1,6976,6976,5286.0,0.21452021631607468,0,1.0,1.0,1.0,0,6,2,fifo
12,6,-1,6233,6233,5286.0,0.1585352690750516,3,1.0,1.5,1.5,0,7,2,fifo
12,6,-1,5829,5829,5286.0,0.08081037888083913,1,1.0,2.0,2.0,0,8,2,fifo
12,6,-1,6679,6679,5286.0,0.1701068736088821,0,1.0,1.0,1.0,0,9,2,fifo
12,6,-1,5560,5560,5286.0,0.042211512494868694,2,1.5,2.0,3.5,0,10,2,fifo
12,6,-1,6122,6122,5286.0,0.11065619437027269,1,1.0,1.0,1.5,0,11,2,fifo
12,6,-1,6131,6131,5286.0,0.1112343314268176,1,1.5,1.5,1.5,0,12,2,fifo
12,6,-1,5837,5837,5286.0,0.13024180477828162,3,1.5,2.5,3.0,0,13,2,fifo
12,6,-1,6234,6234,5286.0,0.12479895985604375,1,1.0,1.0,1.5,0,14,2,fifo
12,6,-1,6319,6319,5286.0,0.1562912130330013,1,1.0,1.0,2.0,0,15,2,fifo
12,6,-1,5777,5777,5286.0,0.0656924712271194,1,1.0,1.0,2.0,0,16,2,fifo
