record_type,pair_id,request_id,category,token_bucket,modality,layer,vision_fraction,V_critical_rank,T_critical_rank,R_critical_rank,V_equals_R,T_equals_R,R_total,V_total,T_total,B_s,B_e,window_id,optimizer,group_cost,source_assignments,rank_load_mean,rank_load_cv_mean,critical_rank,grouping_source
request_layer,22,retina,fine_grained,large,vision,8,0.9892692897291773,2.0,0.0,2.0,True,False,15656.0,15488.0,168.0,,,,,,,,,,
request_layer,22,retina,fine_grained,large,vision,9,0.9892692897291773,0.0,2.0,0.0,True,False,15656.0,15488.0,168.0,,,,,,,,,,
request_layer,22,retina,fine_grained,large,vision,10,0.9892692897291773,1.0,3.0,1.0,True,False,15656.0,15488.0,168.0,,,,,,,,,,
request_layer,22,retina,fine_grained,large,vision,11,0.9892692897291773,3.0,0.0,3.0,True,False,15656.0,15488.0,168.0,,,,,,,,,,
request_layer,22,retina,fine_grained,large,vision,12,0.9892692897291773,3.0,3.0,3.0,True,True,15656.0,15488.0,168.0,,,,,,,,,,
request_layer,22,retina,fine_grained,large,vision,13,0.9892692897291773,0.0,3.0,0.0,True,False,15656.0,15488.0,168.0,,,,,,,,,,
request_layer,22,retina,fine_grained,large,vision,14,0.9892692897291773,1.0,1.0,1.0,True,True,15656.0,15488.0,168.0,,,,,,,,,,
request_layer,22,retina,fine_grained,large,vision,15,0.9892692897291773,1.0,1.0,1.0,True,True,15656.0,15488.0,168.0,,,,,,,,,,
request_layer,22,retina,fine_grained,large,vision,16,0.9892692897291773,2.0,2.0,2.0,True,True,15656.0,15488.0,168.0,,,,,,,,,,
request_layer,22,retina,fine_grained,large,vision,17,0.9892692897291773,1.0,2.0,1.0,True,False,15656.0,15488.0,168.0,,,,,,,,,,
request_layer,22,retina,fine_grained,large,vision,18,0.9892692897291773,0.0,2.0,0.0,True,False,15656.0,15488.0,168.0,,,,,,,,,,
request_layer,22,retina,fine_grained,large,vision,19,0.9892692897291773,2.0,0.0,2.0,True,False,15656.0,15488.0,168.0,,,,,,,,,,
request_layer,22,retina,fine_grained,large,vision,20,0.9892692897291773,0.0,1.0,0.0,True,False,15656.0,15488.0,168.0,,,,,,,,,,
request_layer,22,retina,fine_grained,large,vision,21,0.9892692897291773,0.0,3.0,0.0,True,False,15656.0,15488.0,168.0,,,,,,,,,,
request_layer,22,retina,fine_grained,large,vision,22,0.9892692897291773,3.0,3.0,3.0,True,True,15656.0,15488.0,168.0,,,,,,,,,,
request_layer,22,retina,fine_grained,large,vision,23,0.9892692897291773,3.0,0.0,3.0,True,False,15656.0,15488.0,168.0,,,,,,,,,,
request_layer,22,retina,fine_grained,large,vision,24,0.9892692897291773,3.0,3.0,3.0,True,True,15656.0,15488.0,168.0,,,,,,,,,,
request_layer,22,retina,fine_grained,large,vision,25,0.9892692897291773,2.0,3.0,2.0,True,False,15656.0,15488.0,168.0,,,,,,,,,,
request_layer,22,retina,fine_grained,large,vision,26,0.9892692897291773,1.0,0.0,1.0,True,False,15656.0,15488.0,168.0,,,,,,,,,,
request_layer,22,retina,fine_grained,large,vision,27,0.9892692897291773,3.0,1.0,3.0,True,False,15656.0,15488.0,168.0,,,,,,,,,,
request_layer,22,retina,fine_grained,large,vision,28,0.9892692897291773,0.0,2.0,0.0,True,False,15656.0,15488.0,168.0,,,,,,,,,,
request_layer,22,retina,fine_grained,large,vision,29,0.9892692897291773,1.0,2.0,1.0,True,False,15656.0,15488.0,168.0,,,,,,,,,,
request_layer,22,retina,fine_grained,large,vision,30,0.9892692897291773,0.0,2.0,0.0,True,False,15656.0,15488.0,168.0,,,,,,,,,,
request_layer,22,retina,fine_grained,large,vision,31,0.9892692897291773,0.0,0.0,0.0,True,True,15656.0,15488.0,168.0,,,,,,,,,,
request_layer,22,retina,fine_grained,large,vision,32,0.9892692897291773,0.0,0.0,0.0,True,True,15656.0,15488.0,168.0,,,,,,,,,,
request_layer,22,retina,fine_grained,large,vision,33,0.9892692897291773,2.0,3.0,2.0,True,False,15656.0,15488.0,168.0,,,,,,,,,,
request_layer,22,retina,fine_grained,large,vision,34,0.9892692897291773,1.0,2.0,1.0,True,False,15656.0,15488.0,168.0,,,,,,,,,,
request_layer,22,retina,fine_grained,large,vision,35,0.9892692897291773,3.0,0.0,0.0,False,True,15656.0,15488.0,168.0,,,,,,,,,,
request_layer,22,retina,fine_grained,large,vision,36,0.9892692897291773,3.0,3.0,3.0,True,True,15656.0,15488.0,168.0,,,,,,,,,,
request_layer,22,retina,fine_grained,large,vision,37,0.9892692897291773,0.0,0.0,0.0,True,True,15656.0,15488.0,168.0,,,,,,,,,,
request_layer,22,retina,fine_grained,large,vision,38,0.9892692897291773,3.0,2.0,3.0,True,False,15656.0,15488.0,168.0,,,,,,,,,,
request_layer,22,retina,fine_grained,large,vision,39,0.9892692897291773,1.0,1.0,1.0,True,True,15656.0,15488.0,168.0,,,,,,,,,,
request_layer,22,retina,fine_grained,large,vision,40,0.9892692897291773,2.0,2.0,2.0,True,True,15656.0,15488.0,168.0,,,,,,,,,,
request_layer,22,retina,fine_grained,large,vision,41,0.9892692897291773,2.0,2.0,2.0,True,True,15656.0,15488.0,168.0,,,,,,,,,,
request_layer,22,retina,fine_grained,large,vision,42,0.9892692897291773,2.0,1.0,2.0,True,False,15656.0,15488.0,168.0,,,,,,,,,,
request_layer,22,retina,fine_grained,large,vision,43,0.9892692897291773,3.0,1.0,3.0,True,False,15656.0,15488.0,168.0,,,,,,,,,,
request_layer,22,retina,fine_grained,large,vision,44,0.9892692897291773,1.0,2.0,1.0,True,False,15656.0,15488.0,168.0,,,,,,,,,,
request_layer,22,retina,fine_grained,large,vision,45,0.9892692897291773,0.0,0.0,0.0,True,True,15656.0,15488.0,168.0,,,,,,,,,,
request_layer,22,retina,fine_grained,large,vision,46,0.9892692897291773,1.0,3.0,1.0,True,False,15656.0,15488.0,168.0,,,,,,,,,,
request_layer,22,retina,fine_grained,large,vision,47,0.9892692897291773,1.0,3.0,1.0,True,False,15656.0,15488.0,168.0,,,,,,,,,,
request_layer,23,method,chart_document,large,vision,0,0.9902666102412188,1.0,2.0,1.0,True,False,18904.0,18720.0,184.0,,,,,,,,,,
request_layer,23,method,chart_document,large,vision,1,0.9902666102412188,3.0,2.0,3.0,True,False,18904.0,18720.0,184.0,,,,,,,,,,
request_layer,23,method,chart_document,large,vision,2,0.9902666102412188,0.0,1.0,0.0,True,False,18904.0,18720.0,184.0,,,,,,,,,,
request_layer,23,method,chart_document,large,vision,3,0.9902666102412188,1.0,0.0,1.0,True,False,18904.0,18720.0,184.0,,,,,,,,,,
request_layer,23,method,chart_document,large,vision,4,0.9902666102412188,1.0,2.0,1.0,True,False,18904.0,18720.0,184.0,,,,,,,,,,
request_layer,23,method,chart_document,large,vision,5,0.9902666102412188,0.0,0.0,0.0,True,True,18904.0,18720.0,184.0,,,,,,,,,,
request_layer,23,method,chart_document,large,vision,6,0.9902666102412188,2.0,2.0,2.0,True,True,18904.0,18720.0,184.0,,,,,,,,,,
request_layer,23,method,chart_document,large,vision,7,0.9902666102412188,3.0,0.0,3.0,True,False,18904.0,18720.0,184.0,,,,,,,,,,
request_layer,23,method,chart_document,large,vision,8,0.9902666102412188,1.0,1.0,1.0,True,True,18904.0,18720.0,184.0,,,,,,,,,,
request_layer,23,method,chart_document,large,vision,9,0.9902666102412188,3.0,2.0,3.0,True,False,18904.0,18720.0,184.0,,,,,,,,,,
request_layer,23,method,chart_document,large,vision,10,0.9902666102412188,2.0,1.0,2.0,True,False,18904.0,18720.0,184.0,,,,,,,,,,
request_layer,23,method,chart_document,large,vision,11,0.9902666102412188,0.0,0.0,0.0,True,True,18904.0,18720.0,184.0,,,,,,,,,,
request_layer,23,method,chart_document,large,vision,12,0.9902666102412188,2.0,3.0,2.0,True,False,18904.0,18720.0,184.0,,,,,,,,,,
request_layer,23,method,chart_document,large,vision,13,0.9902666102412188,1.0,0.0,1.0,True,False,18904.0,18720.0,184.0,,,,,,,,,,
request_layer,23,method,chart_document,large,vision,14,0.9902666102412188,0.0,0.0,0.0,True,True,18904.0,18720.0,184.0,,,,,,,,,,
request_layer,23,method,chart_document,large,vision,15,0.9902666102412188,1.0,0.0,1.0,True,False,18904.0,18720.0,184.0,,,,,,,,,,
request_layer,23,method,chart_document,large,vision,16,0.9902666102412188,2.0,2.0,2.0,True,True,18904.0,18720.0,184.0,,,,,,,,,,
request_layer,23,method,chart_document,large,vision,17,0.9902666102412188,2.0,2.0,2.0,True,True,18904.0,18720.0,184.0,,,,,,,,,,
request_layer,23,method,chart_document,large,vision,18,0.9902666102412188,2.0,2.0,2.0,True,True,18904.0,18720.0,184.0,,,,,,,,,,
request_layer,23,method,chart_document,large,vision,19,0.9902666102412188,0.0,0.0,0.0,True,True,18904.0,18720.0,184.0,,,,,,,,,,
request_layer,23,method,chart_document,large,vision,20,0.9902666102412188,1.0,1.0,1.0,True,True,18904.0,18720.0,184.0,,,,,,,,,,
request_layer,23,method,chart_document,large,vision,21,0.9902666102412188,3.0,3.0,3.0,True,True,18904.0,18720.0,184.0,,,,,,,,,,
request_layer,23,method,chart_document,large,vision,22,0.9902666102412188,1.0,1.0,1.0,True,True,18904.0,18720.0,184.0,,,,,,,,,,
request_layer,23,method,chart_document,large,vision,23,0.9902666102412188,0.0,0.0,0.0,True,True,18904.0,18720.0,184.0,,,,,,,,,,
request_layer,23,method,chart_document,large,vision,24,0.9902666102412188,2.0,3.0,2.0,True,False,18904.0,18720.0,184.0,,,,,,,,,,
request_layer,23,method,chart_document,large,vision,25,0.9902666102412188,1.0,0.0,1.0,True,False,18904.0,18720.0,184.0,,,,,,,,,,
request_layer,23,method,chart_document,large,vision,26,0.9902666102412188,0.0,0.0,0.0,True,True,18904.0,18720.0,184.0,,,,,,,,,,
request_layer,23,method,chart_document,large,vision,27,0.9902666102412188,1.0,3.0,1.0,True,False,18904.0,18720.0,184.0,,,,,,,,,,
request_layer,23,method,chart_document,large,vision,28,0.9902666102412188,2.0,2.0,2.0,True,True,18904.0,18720.0,184.0,,,,,,,,,,
request_layer,23,method,chart_document,large,vision,29,0.9902666102412188,3.0,2.0,3.0,True,False,18904.0,18720.0,184.0,,,,,,,,,,
request_layer,23,method,chart_document,large,vision,30,0.9902666102412188,2.0,1.0,2.0,True,False,18904.0,18720.0,184.0,,,,,,,,,,
request_layer,23,method,chart_document,large,vision,31,0.9902666102412188,3.0,0.0,3.0,True,False,18904.0,18720.0,184.0,,,,,,,,,,
request_layer,23,method,chart_document,large,vision,32,0.9902666102412188,1.0,3.0,0.0,False,False,18904.0,18720.0,184.0,,,,,,,,,,
request_layer,23,method,chart_document,large,vision,33,0.9902666102412188,3.0,3.0,3.0,True,True,18904.0,18720.0,184.0,,,,,,,,,,
request_layer,23,method,chart_document,large,vision,34,0.9902666102412188,1.0,3.0,1.0,True,False,18904.0,18720.0,184.0,,,,,,,,,,
request_layer,23,method,chart_document,large,vision,35,0.9902666102412188,0.0,0.0,0.0,True,True,18904.0,18720.0,184.0,,,,,,,,,,
request_layer,23,method,chart_document,large,vision,36,0.9902666102412188,3.0,3.0,3.0,True,True,18904.0,18720.0,184.0,,,,,,,,,,
request_layer,23,method,chart_document,large,vision,37,0.9902666102412188,1.0,0.0,1.0,True,False,18904.0,18720.0,184.0,,,,,,,,,,
request_layer,23,method,chart_document,large,vision,38,0.9902666102412188,0.0,2.0,0.0,True,False,18904.0,18720.0,184.0,,,,,,,,,,
request_layer,23,method,chart_document,large,vision,39,0.9902666102412188,1.0,3.0,1.0,True,False,18904.0,18720.0,184.0,,,,,,,,,,
request_layer,23,method,chart_document,large,vision,40,0.9902666102412188,3.0,2.0,3.0,True,False,18904.0,18720.0,184.0,,,,,,,,,,
request_layer,23,method,chart_document,large,vision,41,0.9902666102412188,2.0,2.0,2.0,True,True,18904.0,18720.0,184.0,,,,,,,,,,
request_layer,23,method,chart_document,large,vision,42,0.9902666102412188,1.0,1.0,1.0,True,True,18904.0,18720.0,184.0,,,,,,,,,,
request_layer,23,method,chart_document,large,vision,43,0.9902666102412188,2.0,2.0,2.0,True,True,18904.0,18720.0,184.0,,,,,,,,,,
request_layer,23,method,chart_document,large,vision,44,0.9902666102412188,2.0,2.0,2.0,True,True,18904.0,18720.0,184.0,,,,,,,,,,
request_layer,23,method,chart_document,large,vision,45,0.9902666102412188,0.0,2.0,0.0,True,False,18904.0,18720.0,184.0,,,,,,,,,,
request_layer,23,method,chart_document,large,vision,46,0.9902666102412188,3.0,3.0,3.0,True,True,18904.0,18720.0,184.0,,,,,,,,,,
request_layer,23,method,chart_document,large,vision,47,0.9902666102412188,0.0,3.0,0.0,True,False,18904.0,18720.0,184.0,,,,,,,,,,
request_layer,0,text_00_coins,text_only,small,text,0,0.0,-1.0,2.0,2.0,False,True,1024.0,0.0,1024.0,,,,,,,,,,
request_layer,0,text_00_coins,text_only,small,text,1,0.0,-1.0,3.0,3.0,False,True,1024.0,0.0,1024.0,,,,,,,,,,
request_layer,0,text_00_coins,text_only,small,text,2,0.0,-1.0,2.0,2.0,False,True,1024.0,0.0,1024.0,,,,,,,,,,
request_layer,0,text_00_coins,text_only,small,text,3,0.0,-1.0,0.0,0.0,False,True,1024.0,0.0,1024.0,,,,,,,,,,
request_layer,0,text_00_coins,text_only,small,text,4,0.0,-1.0,2.0,2.0,False,True,1024.0,0.0,1024.0,,,,,,,,,,
request_layer,0,text_00_coins,text_only,small,text,5,0.0,-1.0,2.0,2.0,False,True,1024.0,0.0,1024.0,,,,,,,,,,
request_layer,0,text_00_coins,text_only,small,text,6,0.0,-1.0,2.0,2.0,False,True,1024.0,0.0,1024.0,,,,,,,,,,
request_layer,0,text_00_coins,text_only,small,text,7,0.0,-1.0,3.0,3.0,False,True,1024.0,0.0,1024.0,,,,,,,,,,
request_layer,0,text_00_coins,text_only,small,text,8,0.0,-1.0,1.0,1.0,False,True,1024.0,0.0,1024.0,,,,,,,,,,
request_layer,0,text_00_coins,text_only,small,text,9,0.0,-1.0,3.0,3.0,False,True,1024.0,0.0,1024.0,,,,,,,,,,
request_layer,0,text_00_coins,text_only,small,text,10,0.0,-1.0,1.0,1.0,False,True,1024.0,0.0,1024.0,,,,,,,,,,
request_layer,0,text_00_coins,text_only,small,text,11,0.0,-1.0,2.0,2.0,False,True,1024.0,0.0,1024.0,,,,,,,,,,
request_layer,0,text_00_coins,text_only,small,text,12,0.0,-1.0,3.0,3.0,False,True,1024.0,0.0,1024.0,,,,,,,,,,
request_layer,0,text_00_coins,text_only,small,text,13,0.0,-1.0,3.0,3.0,False,True,1024.0,0.0,1024.0,,,,,,,,,,
request_layer,0,text_00_coins,text_only,small,text,14,0.0,-1.0,0.0,0.0,False,True,1024.0,0.0,1024.0,,,,,,,,,,
request_layer,0,text_00_coins,text_only,small,text,15,0.0,-1.0,2.0,2.0,False,True,1024.0,0.0,1024.0,,,,,,,,,,
request_layer,0,text_00_coins,text_only,small,text,16,0.0,-1.0,2.0,2.0,False,True,1024.0,0.0,1024.0,,,,,,,,,,
request_layer,0,text_00_coins,text_only,small,text,17,0.0,-1.0,2.0,2.0,False,True,1024.0,0.0,1024.0,,,,,,,,,,
request_layer,0,text_00_coins,text_only,small,text,18,0.0,-1.0,2.0,2.0,False,True,1024.0,0.0,1024.0,,,,,,,,,,
request_layer,0,text_00_coins,text_only,small,text,19,0.0,-1.0,0.0,0.0,False,True,1024.0,0.0,1024.0,,,,,,,,,,
request_layer,0,text_00_coins,text_only,small,text,20,0.0,-1.0,1.0,1.0,False,True,1024.0,0.0,1024.0,,,,,,,,,,
request_layer,0,text_00_coins,text_only,small,text,21,0.0,-1.0,3.0,3.0,False,True,1024.0,0.0,1024.0,,,,,,,,,,
request_layer,0,text_00_coins,text_only,small,text,22,0.0,-1.0,1.0,1.0,False,True,1024.0,0.0,1024.0,,,,,,,,,,
request_layer,0,text_00_coins,text_only,small,text,23,0.0,-1.0,0.0,0.0,False,True,1024.0,0.0,1024.0,,,,,,,,,,
request_layer,0,text_00_coins,text_only,small,text,24,0.0,-1.0,3.0,3.0,False,True,1024.0,0.0,1024.0,,,,,,,,,,
request_layer,0,text_00_coins,text_only,small,text,25,0.0,-1.0,3.0,3.0,False,True,1024.0,0.0,1024.0,,,,,,,,,,
request_layer,0,text_00_coins,text_only,small,text,26,0.0,-1.0,0.0,0.0,False,True,1024.0,0.0,1024.0,,,,,,,,,,
request_layer,0,text_00_coins,text_only,small,text,27,0.0,-1.0,2.0,2.0,False,True,1024.0,0.0,1024.0,,,,,,,,,,
request_layer,0,text_00_coins,text_only,small,text,28,0.0,-1.0,2.0,2.0,False,True,1024.0,0.0,1024.0,,,,,,,,,,
request_layer,0,text_00_coins,text_only,small,text,29,0.0,-1.0,2.0,2.0,False,True,1024.0,0.0,1024.0,,,,,,,,,,
request_layer,0,text_00_coins,text_only,small,text,30,0.0,-1.0,2.0,2.0,False,True,1024.0,0.0,1024.0,,,,,,,,,,
request_layer,0,text_00_coins,text_only,small,text,31,0.0,-1.0,0.0,0.0,False,True,1024.0,0.0,1024.0,,,,,,,,,,
request_layer,0,text_00_coins,text_only,small,text,32,0.0,-1.0,1.0,1.0,False,True,1024.0,0.0,1024.0,,,,,,,,,,
request_layer,0,text_00_coins,text_only,small,text,33,0.0,-1.0,3.0,3.0,False,True,1024.0,0.0,1024.0,,,,,,,,,,
request_layer,0,text_00_coins,text_only,small,text,34,0.0,-1.0,2.0,2.0,False,True,1024.0,0.0,1024.0,,,,,,,,,,
request_layer,0,text_00_coins,text_only,small,text,35,0.0,-1.0,0.0,0.0,False,True,1024.0,0.0,1024.0,,,,,,,,,,
request_layer,0,text_00_coins,text_only,small,text,36,0.0,-1.0,3.0,3.0,False,True,1024.0,0.0,1024.0,,,,,,,,,,
request_layer,0,text_00_coins,text_only,small,text,37,0.0,-1.0,3.0,3.0,False,True,1024.0,0.0,1024.0,,,,,,,,,,
request_layer,0,text_00_coins,text_only,small,text,38,0.0,-1.0,2.0,2.0,False,True,1024.0,0.0,1024.0,,,,,,,,,,
request_layer,0,text_00_coins,text_only,small,text,39,0.0,-1.0,2.0,2.0,False,True,1024.0,0.0,1024.0,,,,,,,,,,
request_layer,0,text_00_coins,text_only,small,text,40,0.0,-1.0,2.0,2.0,False,True,1024.0,0.0,1024.0,,,,,,,,,,
request_layer,0,text_00_coins,text_only,small,text,41,0.0,-1.0,2.0,2.0,False,True,1024.0,0.0,1024.0,,,,,,,,,,
request_layer,0,text_00_coins,text_only,small,text,42,0.0,-1.0,2.0,2.0,False,True,1024.0,0.0,1024.0,,,,,,,,,,
request_layer,0,text_00_coins,text_only,small,text,43,0.0,-1.0,2.0,2.0,False,True,1024.0,0.0,1024.0,,,,,,,,,,
request_layer,0,text_00_coins,text_only,small,text,44,0.0,-1.0,2.0,2.0,False,True,1024.0,0.0,1024.0,,,,,,,,,,
request_layer,0,text_00_coins,text_only,small,text,45,0.0,-1.0,0.0,0.0,False,True,1024.0,0.0,1024.0,,,,,,,,,,
request_layer,0,text_00_coins,text_only,small,text,46,0.0,-1.0,0.0,0.0,False,True,1024.0,0.0,1024.0,,,,,,,,,,
request_layer,0,text_00_coins,text_only,small,text,47,0.0,-1.0,3.0,3.0,False,True,1024.0,0.0,1024.0,,,,,,,,,,
request_layer,1,text_01_clock_motion,text_only,small,text,0,0.0,-1.0,2.0,2.0,False,True,1032.0,0.0,1032.0,,,,,,,,,,
request_layer,1,text_01_clock_motion,text_only,small,text,1,0.0,-1.0,0.0,0.0,False,True,1032.0,0.0,1032.0,,,,,,,,,,
request_layer,1,text_01_clock_motion,text_only,small,text,2,0.0,-1.0,2.0,2.0,False,True,1032.0,0.0,1032.0,,,,,,,,,,
request_layer,1,text_01_clock_motion,text_only,small,text,3,0.0,-1.0,0.0,0.0,False,True,1032.0,0.0,1032.0,,,,,,,,,,
request_layer,1,text_01_clock_motion,text_only,small,text,4,0.0,-1.0,2.0,2.0,False,True,1032.0,0.0,1032.0,,,,,,,,,,
request_layer,1,text_01_clock_motion,text_only,small,text,5,0.0,-1.0,0.0,0.0,False,True,1032.0,0.0,1032.0,,,,,,,,,,
request_layer,1,text_01_clock_motion,text_only,small,text,6,0.0,-1.0,2.0,2.0,False,True,1032.0,0.0,1032.0,,,,,,,,,,
request_layer,1,text_01_clock_motion,text_only,small,text,7,0.0,-1.0,0.0,0.0,False,True,1032.0,0.0,1032.0,,,,,,,,,,
request_layer,1,text_01_clock_motion,text_only,small,text,8,0.0,-1.0,1.0,1.0,False,True,1032.0,0.0,1032.0,,,,,,,,,,
request_layer,1,text_01_clock_motion,text_only,small,text,9,0.0,-1.0,3.0,3.0,False,True,1032.0,0.0,1032.0,,,,,,,,,,
request_layer,1,text_01_clock_motion,text_only,small,text,10,0.0,-1.0,1.0,1.0,False,True,1032.0,0.0,1032.0,,,,,,,,,,
request_layer,1,text_01_clock_motion,text_only,small,text,11,0.0,-1.0,1.0,1.0,False,True,1032.0,0.0,1032.0,,,,,,,,,,
request_layer,1,text_01_clock_motion,text_only,small,text,12,0.0,-1.0,3.0,3.0,False,True,1032.0,0.0,1032.0,,,,,,,,,,
request_layer,1,text_01_clock_motion,text_only,small,text,13,0.0,-1.0,3.0,3.0,False,True,1032.0,0.0,1032.0,,,,,,,,,,
request_layer,1,text_01_clock_motion,text_only,small,text,14,0.0,-1.0,0.0,0.0,False,True,1032.0,0.0,1032.0,,,,,,,,,,
request_layer,1,text_01_clock_motion,text_only,small,text,15,0.0,-1.0,2.0,2.0,False,True,1032.0,0.0,1032.0,,,,,,,,,,
request_layer,1,text_01_clock_motion,text_only,small,text,16,0.0,-1.0,2.0,2.0,False,True,1032.0,0.0,1032.0,,,,,,,,,,
request_layer,1,text_01_clock_motion,text_only,small,text,17,0.0,-1.0,2.0,2.0,False,True,1032.0,0.0,1032.0,,,,,,,,,,
request_layer,1,text_01_clock_motion,text_only,small,text,18,0.0,-1.0,2.0,2.0,False,True,1032.0,0.0,1032.0,,,,,,,,,,
request_layer,1,text_01_clock_motion,text_only,small,text,19,0.0,-1.0,0.0,0.0,False,True,1032.0,0.0,1032.0,,,,,,,,,,
request_layer,1,text_01_clock_motion,text_only,small,text,20,0.0,-1.0,1.0,1.0,False,True,1032.0,0.0,1032.0,,,,,,,,,,
request_layer,1,text_01_clock_motion,text_only,small,text,21,0.0,-1.0,3.0,3.0,False,True,1032.0,0.0,1032.0,,,,,,,,,,
request_layer,1,text_01_clock_motion,text_only,small,text,22,0.0,-1.0,0.0,0.0,False,True,1032.0,0.0,1032.0,,,,,,,,,,
request_layer,1,text_01_clock_motion,text_only,small,text,23,0.0,-1.0,1.0,1.0,False,True,1032.0,0.0,1032.0,,,,,,,,,,
request_layer,1,text_01_clock_motion,text_only,small,text,24,0.0,-1.0,3.0,3.0,False,True,1032.0,0.0,1032.0,,,,,,,,,,
request_layer,1,text_01_clock_motion,text_only,small,text,25,0.0,-1.0,3.0,3.0,False,True,1032.0,0.0,1032.0,,,,,,,,,,
request_layer,1,text_01_clock_motion,text_only,small,text,26,0.0,-1.0,3.0,3.0,False,True,1032.0,0.0,1032.0,,,,,,,,,,
request_layer,1,text_01_clock_motion,text_only,small,text,27,0.0,-1.0,2.0,2.0,False,True,1032.0,0.0,1032.0,,,,,,,,,,
request_layer,1,text_01_clock_motion,text_only,small,text,28,0.0,-1.0,2.0,2.0,False,True,1032.0,0.0,1032.0,,,,,,,,,,
request_layer,1,text_01_clock_motion,text_only,small,text,29,0.0,-1.0,2.0,2.0,False,True,1032.0,0.0,1032.0,,,,,,,,,,
request_layer,1,text_01_clock_motion,text_only,small,text,30,0.0,-1.0,2.0,2.0,False,True,1032.0,0.0,1032.0,,,,,,,,,,
request_layer,1,text_01_clock_motion,text_only,small,text,31,0.0,-1.0,0.0,0.0,False,True,1032.0,0.0,1032.0,,,,,,,,,,
request_layer,1,text_01_clock_motion,text_only,small,text,32,0.0,-1.0,1.0,1.0,False,True,1032.0,0.0,1032.0,,,,,,,,,,
request_layer,1,text_01_clock_motion,text_only,small,text,33,0.0,-1.0,1.0,1.0,False,True,1032.0,0.0,1032.0,,,,,,,,,,
request_layer,1,text_01_clock_motion,text_only,small,text,34,0.0,-1.0,0.0,0.0,False,True,1032.0,0.0,1032.0,,,,,,,,,,
request_layer,1,text_01_clock_motion,text_only,small,text,35,0.0,-1.0,0.0,0.0,False,True,1032.0,0.0,1032.0,,,,,,,,,,
request_layer,1,text_01_clock_motion,text_only,small,text,36,0.0,-1.0,3.0,3.0,False,True,1032.0,0.0,1032.0,,,,,,,,,,
request_layer,1,text_01_clock_motion,text_only,small,text,37,0.0,-1.0,3.0,3.0,False,True,1032.0,0.0,1032.0,,,,,,,,,,
request_layer,1,text_01_clock_motion,text_only,small,text,38,0.0,-1.0,3.0,3.0,False,True,1032.0,0.0,1032.0,,,,,,,,,,
request_layer,1,text_01_clock_motion,text_only,small,text,39,0.0,-1.0,3.0,3.0,False,True,1032.0,0.0,1032.0,,,,,,,,,,
request_layer,1,text_01_clock_motion,text_only,small,text,40,0.0,-1.0,2.0,2.0,False,True,1032.0,0.0,1032.0,,,,,,,,,,
request_layer,1,text_01_clock_motion,text_only,small,text,41,0.0,-1.0,2.0,2.0,False,True,1032.0,0.0,1032.0,,,,,,,,,,
request_layer,1,text_01_clock_motion,text_only,small,text,42,0.0,-1.0,1.0,1.0,False,True,1032.0,0.0,1032.0,,,,,,,,,,
request_layer,1,text_01_clock_motion,text_only,small,text,43,0.0,-1.0,2.0,2.0,False,True,1032.0,0.0,1032.0,,,,,,,,,,
request_layer,1,text_01_clock_motion,text_only,small,text,44,0.0,-1.0,2.0,2.0,False,True,1032.0,0.0,1032.0,,,,,,,,,,
request_layer,1,text_01_clock_motion,text_only,small,text,45,0.0,-1.0,0.0,0.0,False,True,1032.0,0.0,1032.0,,,,,,,,,,
request_layer,1,text_01_clock_motion,text_only,small,text,46,0.0,-1.0,0.0,0.0,False,True,1032.0,0.0,1032.0,,,,,,,,,,
request_layer,1,text_01_clock_motion,text_only,small,text,47,0.0,-1.0,3.0,3.0,False,True,1032.0,0.0,1032.0,,,,,,,,,,
request_layer,2,text_02_cat,text_only,small,text,0,0.0,-1.0,3.0,3.0,False,True,1168.0,0.0,1168.0,,,,,,,,,,
request_layer,2,text_02_cat,text_only,small,text,1,0.0,-1.0,3.0,3.0,False,True,1168.0,0.0,1168.0,,,,,,,,,,
request_layer,2,text_02_cat,text_only,small,text,2,0.0,-1.0,2.0,2.0,False,True,1168.0,0.0,1168.0,,,,,,,,,,
request_layer,2,text_02_cat,text_only,small,text,3,0.0,-1.0,0.0,0.0,False,True,1168.0,0.0,1168.0,,,,,,,,,,
request_layer,2,text_02_cat,text_only,small,text,4,0.0,-1.0,2.0,2.0,False,True,1168.0,0.0,1168.0,,,,,,,,,,
request_layer,2,text_02_cat,text_only,small,text,5,0.0,-1.0,2.0,2.0,False,True,1168.0,0.0,1168.0,,,,,,,,,,
request_layer,2,text_02_cat,text_only,small,text,6,0.0,-1.0,2.0,2.0,False,True,1168.0,0.0,1168.0,,,,,,,,,,
request_layer,2,text_02_cat,text_only,small,text,7,0.0,-1.0,3.0,3.0,False,True,1168.0,0.0,1168.0,,,,,,,,,,
request_layer,2,text_02_cat,text_only,small,text,8,0.0,-1.0,1.0,1.0,False,True,1168.0,0.0,1168.0,,,,,,,,,,
request_layer,2,text_02_cat,text_only,small,text,9,0.0,-1.0,1.0,1.0,False,True,1168.0,0.0,1168.0,,,,,,,,,,
request_layer,2,text_02_cat,text_only,small,text,10,0.0,-1.0,1.0,1.0,False,True,1168.0,0.0,1168.0,,,,,,,,,,
request_layer,2,text_02_cat,text_only,small,text,11,0.0,-1.0,1.0,1.0,False,True,1168.0,0.0,1168.0,,,,,,,,,,
