dp_rank,active_wave,local_invocation_id,layer,phase,M,cuda_ms,baseline_p25,baseline_p50,baseline_trimmed_mean,excess_p25,excess_p50,excess_trimmed_mean,scheduled_request_ids,event_wait_cuda_ms
0,2,6322,33,decode,1,2.7814080715179443,2.798624038696289,2.859231948852539,2.830164713018081,0.0,0.0,0.0,"[""8-ac9b921f""]",0.43539200723171234
1,2,6323,34,decode,1,2.079103946685791,2.075455904006958,2.086911916732788,2.0891520135542927,0.003648042678833008,0.0,0.0,"[""8-9cec86b6""]",0.4595200028270483
0,2,6323,34,decode,1,2.897279977798462,2.846656084060669,2.870176076889038,2.8637138815487133,0.05062389373779297,0.027103900909423828,0.0335660962497486,"[""8-ac9b921f""]",0.48323198687285185
1,2,6324,35,decode,1,2.0857601165771484,2.0524160861968994,2.0787839889526367,2.076286091524012,0.03334403038024902,0.006976127624511719,0.009474025053136437,"[""8-9cec86b6""]",0.9033279959112406
0,2,6324,35,decode,1,2.8874878883361816,2.883807897567749,2.910399913787842,2.9089355188257553,0.003679990768432617,0.0,0.0,"[""8-ac9b921f""]",0.43692798539996147
1,2,6325,36,decode,1,2.0634241104125977,2.0634241104125977,2.0761280059814453,2.089583060320686,0.0,0.0,0.0,"[""8-9cec86b6""]",0.4766399944201112
0,2,6325,36,decode,1,2.8565120697021484,2.868896007537842,2.90230393409729,2.9045308056999657,0.0,0.0,0.0,"[""8-ac9b921f""]",0.44841601327061653
1,2,6326,37,decode,1,2.1030399799346924,2.0707199573516846,2.0916800498962402,2.0911058678346524,0.03232002258300781,0.011359930038452148,0.011934112100040029,"[""8-9cec86b6""]",0.47660800628364086
0,2,6326,37,decode,1,2.9093759059906006,2.869472026824951,2.8930881023406982,2.9021025825949276,0.039903879165649414,0.016287803649902344,0.007273323395672993,"[""8-ac9b921f""]",0.4590400094166398
1,2,6327,38,decode,1,2.080319881439209,2.066688060760498,2.0759360790252686,2.072225907269646,0.013631820678710938,0.00438380241394043,0.008093974169562923,"[""8-9cec86b6""]",0.42716798931360245
0,2,6327,38,decode,1,2.821984052658081,2.8381760120391846,2.872191905975342,2.872178821002736,0.0,0.0,0.0,"[""8-ac9b921f""]",0.4548159949481487
0,2,6328,39,decode,1,2.803584098815918,2.8453760147094727,2.8749120235443115,2.8747971899369182,0.0,0.0,0.0,"[""8-ac9b921f""]",0.44047999288886786
1,2,6328,39,decode,1,2.0644800662994385,2.0562241077423096,2.065920114517212,2.0690070881563076,0.008255958557128906,0.0,0.0,"[""8-9cec86b6""]",0.4758399911224842
1,2,6329,40,decode,1,2.0930559635162354,1.655776023864746,1.6934720277786255,1.837007059770472,0.43727993965148926,0.39958393573760986,0.2560489037457634,"[""8-9cec86b6""]",0.46537601482123137
0,2,6329,40,decode,1,2.9704959392547607,2.464832067489624,2.5167360305786133,2.6108103780185474,0.5056638717651367,0.45375990867614746,0.3596855612362133,"[""8-ac9b921f""]",0.4821119951084256
1,2,6330,41,decode,1,2.0878078937530518,2.079263925552368,2.0901119709014893,2.0949364690219654,0.008543968200683594,0.0,0.0,"[""8-9cec86b6""]",0.4685760037973523
0,2,6330,41,decode,1,2.8560640811920166,2.696863889694214,2.779007911682129,2.7928583481732536,0.15920019149780273,0.0770561695098877,0.06320573301876298,"[""8-ac9b921f""]",0.4710400141775608
1,2,6331,42,decode,1,2.0670719146728516,2.056544065475464,2.0744640827178955,2.0807736340691063,0.010527849197387695,0.0,0.0,"[""8-9cec86b6""]",0.4843200044706464
0,2,6331,42,decode,1,2.8525760173797607,2.8578240871429443,2.9129600524902344,2.90006965749404,0.0,0.0,0.0,"[""8-ac9b921f""]",0.4958719927817583
1,2,6332,43,decode,1,2.121567964553833,2.0538558959960938,2.079648017883301,2.077490820604212,0.06771206855773926,0.04191994667053223,0.04407714394962081,"[""8-9cec86b6""]",0.4633280001580715
0,2,6332,43,decode,1,2.921247959136963,2.8599040508270264,2.9141759872436523,2.8931576364180622,0.06134390830993652,0.007071971893310547,0.028090322718900662,"[""8-ac9b921f""]",0.49734401144087315
1,2,6333,44,decode,1,2.0936319828033447,2.0639359951019287,2.0791358947753906,2.0857581110561596,0.029695987701416016,0.014496088027954102,0.007873871747185124,"[""8-9cec86b6""]",0.4466239884495735
0,2,6333,44,decode,1,2.9000000953674316,2.874239921569824,2.8903679847717285,2.895678099463968,0.025760173797607422,0.009632110595703125,0.004321995903463716,"[""8-ac9b921f""]",0.45056000631302595
1,2,6334,45,decode,1,2.0716800689697266,2.0627520084381104,2.075648069381714,2.079868260551901,0.008928060531616211,0.0,0.0,"[""8-9cec86b6""]",0.9440959887579083
0,2,6334,45,decode,1,2.8732800483703613,2.8732800483703613,2.900831937789917,2.9132856200723087,0.0,0.0,0.0,"[""8-ac9b921f""]",0.4915199987590313
1,2,6335,46,decode,1,1.6873600482940674,2.022752046585083,2.0560638904571533,1.999689403702231,0.0,0.0,0.0,"[""8-9cec86b6""]",0.016736000310629606
0,2,6335,46,decode,1,2.4687678813934326,2.4898879528045654,2.8672640323638916,2.7772856319651886,0.0,0.0,0.0,"[""8-ac9b921f""]",0.01657600002363324
0,2,6336,47,decode,1,2.689728021621704,2.689728021621704,2.8762240409851074,2.8405157678267536,0.0,0.0,0.0,"[""8-ac9b921f""]",0.44940799940377474
1,2,6336,47,decode,1,2.1165120601654053,2.0682880878448486,2.0826239585876465,2.0926061097313378,0.04822397232055664,0.03388810157775879,0.023905950434067513,"[""8-9cec86b6""]",0.48729598987847567
0,2,6337,0,prefill,536,8.507136344909668,3.1075360774993896,3.108992099761963,4.9074028333028155,5.399600267410278,5.398144245147705,3.5997335116068525,"[""8-ac9b921f"", ""9-9a39ae90"", ""10-898324ad"", ""11-8da54715""]",0.830111981369555
1,2,6337,0,prefill,536,7.21289587020874,2.1595360040664673,2.1823039054870605,3.843989292780558,5.053359866142273,5.03059196472168,3.368906577428182,"[""8-9cec86b6"", ""9-82dc4c5b"", ""10-a57e26b8"", ""11-aeb8c631""]",0.7947840159758925
0,2,6338,1,prefill,536,6.885663986206055,4.924576044082642,4.937119960784912,5.578272024790446,1.961087942123413,1.9485440254211426,1.3073919614156084,"[""8-ac9b921f"", ""9-9a39ae90"", ""10-898324ad"", ""11-8da54715""]",2.028608030639589
1,2,6338,1,prefill,536,3.6734719276428223,2.119839906692505,2.134399890899658,2.6377172470092773,1.5536320209503174,1.539072036743164,1.035754680633545,"[""8-9cec86b6"", ""9-82dc4c5b"", ""10-a57e26b8"", ""11-aeb8c631""]",0.6746880263090134
0,2,6339,2,prefill,536,5.922719955444336,5.5023839473724365,5.922719955444336,5.705909252166748,0.4203360080718994,0.0,0.2168107032775879,"[""8-ac9b921f"", ""9-9a39ae90"", ""10-898324ad"", ""11-8da54715""]",0.8486080253496766
1,2,6339,2,prefill,536,2.5027520656585693,2.313680052757263,2.5027520656585693,2.5699520111083984,0.18907201290130615,0.0,0.0,"[""8-9cec86b6"", ""9-82dc4c5b"", ""10-a57e26b8"", ""11-aeb8c631""]",0.07907199952751398
0,2,6340,3,prefill,536,5.8537278175354,3.7428479194641113,4.972479820251465,4.446474552154541,2.110879898071289,0.8812479972839355,1.4072532653808594,"[""8-ac9b921f"", ""9-9a39ae90"", ""10-898324ad"", ""11-8da54715""]",1.4469760032370687
1,2,6340,3,prefill,536,3.0833919048309326,2.1634559631347656,2.23088002204895,2.470101277033488,0.919935941696167,0.8525118827819824,0.6132906277974448,"[""8-9cec86b6"", ""9-82dc4c5b"", ""10-a57e26b8"", ""11-aeb8c631""]",1.4509440492838621
0,2,6341,4,prefill,536,6.0808000564575195,4.208671927452087,5.004447937011719,4.8327146371205645,1.8721281290054321,1.0763521194458008,1.248085419336955,"[""8-ac9b921f"", ""9-9a39ae90"", ""10-898324ad"", ""11-8da54715""]",0.8244799915701151
1,2,6341,4,prefill,536,2.4454400539398193,2.093727946281433,2.112895965576172,2.210965315500895,0.35171210765838623,0.33254408836364746,0.2344747384389243,"[""8-9cec86b6"", ""9-82dc4c5b"", ""10-a57e26b8"", ""11-aeb8c631""]",0.8466880116611719
0,2,6342,5,prefill,536,5.152639865875244,4.711168050765991,4.950943946838379,4.858325322469075,0.44147181510925293,0.20169591903686523,0.2943145434061689,"[""8-ac9b921f"", ""9-9a39ae90"", ""10-898324ad"", ""11-8da54715""]",0.8017600188031793
1,2,6342,5,prefill,536,2.4293758869171143,2.073744058609009,2.092736005783081,2.1922880013783774,0.35563182830810547,0.3366398811340332,0.23708788553873683,"[""8-9cec86b6"", ""9-82dc4c5b"", ""10-a57e26b8"", ""11-aeb8c631""]",0.8011839939281344
0,2,6343,6,prefill,536,5.062079906463623,5.015920162200928,5.019040107727051,5.031306743621826,0.04615974426269531,0.043039798736572266,0.030773162841796875,"[""8-ac9b921f"", ""9-9a39ae90"", ""10-898324ad"", ""11-8da54715""]",0.517600029706955
1,2,6343,6,prefill,536,2.138592004776001,2.0910240411758423,2.1122241020202637,2.106880029042562,0.04756796360015869,0.026367902755737305,0.03171197573343898,"[""8-9cec86b6"", ""9-82dc4c5b"", ""10-a57e26b8"", ""11-aeb8c631""]",0.5391039773821831
0,2,6344,7,prefill,536,5.0853118896484375,5.103231906890869,5.121151924133301,5.137994607289632,0.0,0.0,0.0,"[""8-ac9b921f"", ""9-9a39ae90"", ""10-898324ad"", ""11-8da54715""]",0.44716800656169653
1,2,6344,7,prefill,536,2.0692479610443115,2.077023983001709,2.0848000049591064,2.0940372943878174,0.0,0.0,0.0,"[""8-9cec86b6"", ""9-82dc4c5b"", ""10-a57e26b8"", ""11-aeb8c631""]",0.4949760138988495
0,2,6345,8,prefill,536,5.397696018218994,5.0141761302948,5.051072120666504,5.142016092936198,0.38351988792419434,0.34662389755249023,0.25567992528279593,"[""8-ac9b921f"", ""9-9a39ae90"", ""10-898324ad"", ""11-8da54715""]",0.7599679967388511
1,2,6345,8,prefill,536,2.426208019256592,2.099727988243103,2.135999917984009,2.208554665247599,0.32648003101348877,0.290208101272583,0.21765335400899266,"[""8-9cec86b6"", ""9-82dc4c5b"", ""10-a57e26b8"", ""11-aeb8c631""]",0.0694080013781786
0,2,6346,9,prefill,536,5.050367832183838,5.078320026397705,5.106272220611572,5.109663963317871,0.0,0.0,0.0,"[""8-ac9b921f"", ""9-9a39ae90"", ""10-898324ad"", ""11-8da54715""]",0.5116480020806193
1,2,6346,9,prefill,536,2.121920108795166,2.1106079816818237,2.1175360679626465,2.1143786907196045,0.011312127113342285,0.004384040832519531,0.0075414180755615234,"[""8-9cec86b6"", ""9-82dc4c5b"", ""10-a57e26b8"", ""11-aeb8c631""]",0.4897920088842511
0,2,6347,10,prefill,536,5.1635518074035645,5.171119928359985,5.178688049316406,5.174474557240804,0.0,0.0,0.0,"[""8-ac9b921f"", ""9-9a39ae90"", ""10-898324ad"", ""11-8da54715""]",0.4810880133882165
1,2,6347,10,prefill,536,2.107935905456543,2.1111199855804443,2.1143040657043457,2.1154133478800454,0.0,0.0,0.0,"[""8-9cec86b6"", ""9-82dc4c5b"", ""10-a57e26b8"", ""11-aeb8c631""]",0.48256000597029924
0,2,6348,11,prefill,536,5.567615985870361,5.189007997512817,5.214079856872559,5.315210660298665,0.37860798835754395,0.35353612899780273,0.25240532557169626,"[""8-ac9b921f"", ""9-9a39ae90"", ""10-898324ad"", ""11-8da54715""]",0.8825280079618096
1,2,6348,11,prefill,536,2.4721601009368896,2.1462559700012207,2.1494719982147217,2.2548906803131104,0.32590413093566895,0.32268810272216797,0.2172694206237793,"[""8-9cec86b6"", ""9-82dc4c5b"", ""10-a57e26b8"", ""11-aeb8c631""]",0.8435200285166502
0,2,6349,12,prefill,536,4.750879764556885,4.962223768234253,5.173567771911621,5.050634543100993,0.0,0.0,0.0,"[""8-ac9b921f"", ""9-9a39ae90"", ""10-898324ad"", ""11-8da54715""]",0.4796800008043647
1,2,6349,12,prefill,536,2.0937280654907227,2.093280076980591,2.0937280654907227,2.1048746903737388,0.00044798851013183594,0.0,0.0,"[""8-9cec86b6"", ""9-82dc4c5b"", ""10-a57e26b8"", ""11-aeb8c631""]",0.4712959984317422
0,2,6350,13,prefill,536,5.5299201011657715,5.2619359493255615,5.311071872711182,5.351263999938965,0.26798415184020996,0.21884822845458984,0.17865610122680664,"[""8-ac9b921f"", ""9-9a39ae90"", ""10-898324ad"", ""11-8da54715""]",0.4873279854655266
1,2,6350,13,prefill,536,2.119904041290283,2.11081600189209,2.11411190032959,2.1138453483581543,0.00908803939819336,0.005792140960693359,0.006058692932128906,"[""8-9cec86b6"", ""9-82dc4c5b"", ""10-a57e26b8"", ""11-aeb8c631""]",0.4505600016564131
0,2,6351,14,prefill,536,5.08457612991333,5.067424058914185,5.08457612991333,5.102816104888916,0.017152070999145508,0.0,0.0,"[""8-ac9b921f"", ""9-9a39ae90"", ""10-898324ad"", ""11-8da54715""]",0.43740801233798265
1,2,6351,14,prefill,536,2.087615966796875,2.0971839427948,2.1067519187927246,2.1069119771321616,0.0,0.0,0.0,"[""8-9cec86b6"", ""9-82dc4c5b"", ""10-a57e26b8"", ""11-aeb8c631""]",0.4465279979631305
0,2,6352,15,prefill,536,5.119487762451172,5.112287998199463,5.119487762451172,5.136223951975505,0.007199764251708984,0.0,0.0,"[""8-ac9b921f"", ""9-9a39ae90"", ""10-898324ad"", ""11-8da54715""]",0.5327680101618171
1,2,6352,15,prefill,536,2.173151969909668,2.1048319339752197,2.114527940750122,2.1276052792867026,0.06832003593444824,0.0586240291595459,0.04554669062296535,"[""8-9cec86b6"", ""9-82dc4c5b"", ""10-a57e26b8"", ""11-aeb8c631""]",0.5659199822694063
0,2,6353,16,prefill,536,5.294591903686523,5.1960320472717285,5.199840068817139,5.228885332743327,0.09855985641479492,0.09475183486938477,0.06570657094319632,"[""8-ac9b921f"", ""9-9a39ae90"", ""10-898324ad"", ""11-8da54715""]",0.4958080006763339
1,2,6353,16,prefill,536,2.142496109008789,2.116111993789673,2.1198079586029053,2.1249066988627114,0.02638411521911621,0.02268815040588379,0.017589410146077622,"[""8-9cec86b6"", ""9-82dc4c5b"", ""10-a57e26b8"", ""11-aeb8c631""]",0.5116480253636837
0,2,6354,17,prefill,536,5.183775901794434,5.173536062240601,5.183775901794434,5.1791361172993975,0.010239839553833008,0.0,0.004639784495036103,"[""8-ac9b921f"", ""9-9a39ae90"", ""10-898324ad"", ""11-8da54715""]",0.4622079972177744
1,2,6354,17,prefill,536,2.071647882461548,2.0696319341659546,2.071647882461548,2.076693296432495,0.0020159482955932617,0.0,0.0,"[""8-9cec86b6"", ""9-82dc4c5b"", ""10-a57e26b8"", ""11-aeb8c631""]",0.45068800635635853
0,2,6355,18,prefill,536,5.158048152923584,5.118175983428955,5.13651180267334,5.131466706593831,0.039872169494628906,0.02153635025024414,0.0265814463297529,"[""8-ac9b921f"", ""9-9a39ae90"", ""10-898324ad"", ""11-8da54715""]",0.520479996688664
1,2,6355,18,prefill,536,2.1365439891815186,2.104207992553711,2.1176960468292236,2.1149866580963135,0.03233599662780762,0.018847942352294922,0.021557331085205078,"[""8-9cec86b6"", ""9-82dc4c5b"", ""10-a57e26b8"", ""11-aeb8c631""]",0.48383999057114124
0,2,6356,19,prefill,536,5.089471817016602,5.0709919929504395,5.089471817016602,5.08461872736613,0.01847982406616211,0.0,0.004853089650471709,"[""8-ac9b921f"", ""9-9a39ae90"", ""10-898324ad"", ""11-8da54715""]",0.4738879930227995
1,2,6356,19,prefill,536,2.0996479988098145,2.1013280153274536,2.1030080318450928,2.1046293576558432,0.0,0.0,0.0,"[""8-9cec86b6"", ""9-82dc4c5b"", ""10-a57e26b8"", ""11-aeb8c631""]",0.4806079976260662
0,2,6357,20,prefill,536,5.1249918937683105,5.1058878898620605,5.1249918937683105,5.117983976999919,0.01910400390625,0.0,0.007007916768391631,"[""8-ac9b921f"", ""9-9a39ae90"", ""10-898324ad"", ""11-8da54715""]",0.48886399157345295
1,2,6357,20,prefill,536,2.126431941986084,2.1358399391174316,2.1452479362487793,2.1450133323669434,0.0,0.0,0.0,"[""8-9cec86b6"", ""9-82dc4c5b"", ""10-a57e26b8"", ""11-aeb8c631""]",0.4875840116292238
0,2,6358,21,prefill,536,5.0999040603637695,5.079999923706055,5.0999040603637695,5.101898670196533,0.019904136657714844,0.0,0.0,"[""8-ac9b921f"", ""9-9a39ae90"", ""10-898324ad"", ""11-8da54715""]",0.5146240061149001
1,2,6358,21,prefill,536,2.1331520080566406,2.05295991897583,2.069119930267334,2.0796906153361,0.08019208908081055,0.06403207778930664,0.05346139272054051,"[""8-9cec86b6"", ""9-82dc4c5b"", ""10-a57e26b8"", ""11-aeb8c631""]",0.4871039902791381
0,2,6359,22,prefill,536,5.216576099395752,5.194159984588623,5.216576099395752,5.211893399556478,0.022416114807128906,0.0,0.004682699839274385,"[""8-ac9b921f"", ""9-9a39ae90"", ""10-898324ad"", ""11-8da54715""]",0.4848319962620735
1,2,6359,22,prefill,536,2.0992960929870605,2.091856002807617,2.0992960929870605,2.1064639886220298,0.007440090179443359,0.0,0.0,"[""8-9cec86b6"", ""9-82dc4c5b"", ""10-a57e26b8"", ""11-aeb8c631""]",0.47798401210457087
0,2,6360,23,prefill,536,5.257631778717041,5.1441919803619385,5.197792053222656,5.182005246480306,0.11343979835510254,0.059839725494384766,0.07562653223673532,"[""8-ac9b921f"", ""9-9a39ae90"", ""10-898324ad"", ""11-8da54715""]",0.523487975820899
1,2,6360,23,prefill,536,2.1301119327545166,2.1132320165634155,2.1301119327545166,2.1239893436431885,0.016879916191101074,0.0,0.006122589111328125,"[""8-9cec86b6"", ""9-82dc4c5b"", ""10-a57e26b8"", ""11-aeb8c631""]",0.5113280145451427
0,2,6361,24,prefill,536,5.14031982421875,5.15340781211853,5.1664958000183105,5.191061178843181,0.0,0.0,0.0,"[""8-ac9b921f"", ""9-9a39ae90"", ""10-898324ad"", ""11-8da54715""]",0.48316801339387894
1,2,6361,24,prefill,536,2.088063955307007,2.082159996032715,2.088063955307007,2.094933350880941,0.005903959274291992,0.0,0.0,"[""8-9cec86b6"", ""9-82dc4c5b"", ""10-a57e26b8"", ""11-aeb8c631""]",0.45075200218707323
0,2,6362,25,prefill,536,5.219168186187744,5.204560041427612,5.219168186187744,5.213386694590251,0.014608144760131836,0.0,0.0057814915974931935,"[""8-ac9b921f"", ""9-9a39ae90"", ""10-898324ad"", ""11-8da54715""]",0.488992003723979
1,2,6362,25,prefill,536,2.1300480365753174,2.115823984146118,2.1202239990234375,2.120565334955851,0.014224052429199219,0.009824037551879883,0.009482701619466294,"[""8-9cec86b6"", ""9-82dc4c5b"", ""10-a57e26b8"", ""11-aeb8c631""]",0.4934400003403425
0,2,6363,26,prefill,536,5.485599994659424,5.221663951873779,5.232639789581299,5.309642632802327,0.26393604278564453,0.252960205078125,0.17595736185709665,"[""8-ac9b921f"", ""9-9a39ae90"", ""10-898324ad"", ""11-8da54715""]",0.7907200250774622
1,2,6363,26,prefill,536,2.42739200592041,2.09990394115448,2.1310079097747803,2.20906662940979,0.3274880647659302,0.2963840961456299,0.21832537651062012,"[""8-9cec86b6"", ""9-82dc4c5b"", ""10-a57e26b8"", ""11-aeb8c631""]",0.07958400249481201
0,2,6364,27,prefill,536,5.046624183654785,5.111392021179199,5.176159858703613,5.162037372589111,0.0,0.0,0.0,"[""8-ac9b921f"", ""9-9a39ae90"", ""10-898324ad"", ""11-8da54715""]",0.48198401369154453
1,2,6364,27,prefill,536,2.1176960468292236,2.10971200466156,2.1176960468292236,2.124938646952311,0.007984042167663574,0.0,0.0,"[""8-9cec86b6"", ""9-82dc4c5b"", ""10-a57e26b8"", ""11-aeb8c631""]",0.5130560006946325
0,2,6365,28,prefill,536,5.255712032318115,5.168623924255371,5.188960075378418,5.197653293609619,0.08708810806274414,0.06675195693969727,0.058058738708496094,"[""8-ac9b921f"", ""9-9a39ae90"", ""10-898324ad"", ""11-8da54715""]",0.4625919861719012
1,2,6365,28,prefill,536,2.1085119247436523,2.1165919303894043,2.1246719360351562,2.119765281677246,0.0,0.0,0.0,"[""8-9cec86b6"", ""9-82dc4c5b"", ""10-a57e26b8"", ""11-aeb8c631""]",0.4826880060136318
0,2,6366,29,prefill,536,5.261631965637207,5.23739218711853,5.241824150085449,5.245472113291423,0.024239778518676758,0.019807815551757812,0.01615985234578421,"[""8-ac9b921f"", ""9-9a39ae90"", ""10-898324ad"", ""11-8da54715""]",0.4808320067822933
1,2,6366,29,prefill,536,2.1239359378814697,2.110144019126892,2.1239359378814697,2.1289920012156167,0.013791918754577637,0.0,0.0,"[""8-9cec86b6"", ""9-82dc4c5b"", ""10-a57e26b8"", ""11-aeb8c631""]",0.5095999864861369
0,2,6367,30,prefill,536,5.18236780166626,5.153408050537109,5.16048002243042,5.163061300913493,0.02895975112915039,0.021887779235839844,0.01930650075276663,"[""8-ac9b921f"", ""9-9a39ae90"", ""10-898324ad"", ""11-8da54715""]",0.5102720027789474
1,2,6367,30,prefill,536,2.11628794670105,2.100224018096924,2.11628794670105,2.1184000174204507,0.016063928604125977,0.0,0.0,"[""8-9cec86b6"", ""9-82dc4c5b"", ""10-a57e26b8"", ""11-aeb8c631""]",0.5062080007046461
0,2,6368,31,prefill,536,5.097663879394531,5.1243040561676025,5.150944232940674,5.1561174392700195,0.0,0.0,0.0,"[""8-ac9b921f"", ""9-9a39ae90"", ""10-898324ad"", ""11-8da54715""]",0.4559359895065427
1,2,6368,31,prefill,536,2.121119976043701,2.1086560487747192,2.1206719875335693,2.1128106911977134,0.012463927268981934,0.00044798851013183594,0.008309284845987808,"[""8-9cec86b6"", ""9-82dc4c5b"", ""10-a57e26b8"", ""11-aeb8c631""]",0.4914879919961095
0,2,6369,32,prefill,536,5.240384101867676,5.223536014556885,5.240384101867676,5.258389314015706,0.016848087310791016,0.0,0.0,"[""8-ac9b921f"", ""9-9a39ae90"", ""10-898324ad"", ""11-8da54715""]",0.4136319952085614
1,2,6369,32,prefill,536,2.0884480476379395,2.1017919778823853,2.115135908126831,2.112287998199463,0.0,0.0,0.0,"[""8-9cec86b6"", ""9-82dc4c5b"", ""10-a57e26b8"", ""11-aeb8c631""]",0.4579840051010251
0,2,6370,33,prefill,536,5.221504211425781,5.197407960891724,5.205984115600586,5.205440044403076,0.024096250534057617,0.015520095825195312,0.016064167022705078,"[""8-ac9b921f"", ""9-9a39ae90"", ""10-898324ad"", ""11-8da54715""]",0.4529599901288748
1,2,6370,33,prefill,536,2.0989439487457275,2.0826560258865356,2.0989439487457275,2.091872056325277,0.016287922859191895,0.0,0.007071892420450698,"[""8-9cec86b6"", ""9-82dc4c5b"", ""10-a57e26b8"", ""11-aeb8c631""]",0.4751680037006736
0,2,6371,34,prefill,536,5.327424049377441,5.2090559005737305,5.228799819946289,5.248511950174968,0.11836814880371094,0.09862422943115234,0.07891209920247366,"[""8-ac9b921f"", ""9-9a39ae90"", ""10-898324ad"", ""11-8da54715""]",0.4575360016897321
1,2,6371,34,prefill,536,2.1245760917663574,2.104688048362732,2.1245760917663574,2.1248533725738525,0.01988804340362549,0.0,0.0,"[""8-9cec86b6"", ""9-82dc4c5b"", ""10-a57e26b8"", ""11-aeb8c631""]",0.5062080081552267
0,2,6372,35,prefill,536,5.258240222930908,5.185088157653809,5.200096130371094,5.209472179412842,0.07315206527709961,0.05814409255981445,0.048768043518066406,"[""8-ac9b921f"", ""9-9a39ae90"", ""10-898324ad"", ""11-8da54715""]",0.48918398935347795
1,2,6372,35,prefill,536,2.0982398986816406,2.1012479066848755,2.1042559146881104,2.1093332767486572,0.0,0.0,0.0,"[""8-9cec86b6"", ""9-82dc4c5b"", ""10-a57e26b8"", ""11-aeb8c631""]",0.48604801017791033
0,2,6373,36,prefill,536,5.209343910217285,5.14734411239624,5.183872222900391,5.168010711669922,0.06199979782104492,0.02547168731689453,0.04133319854736328,"[""8-ac9b921f"", ""9-9a39ae90"", ""10-898324ad"", ""11-8da54715""]",0.4535039905458689
1,2,6373,36,prefill,536,2.1258881092071533,2.0733439922332764,2.0766079425811768,2.0908586978912354,0.05254411697387695,0.04928016662597656,0.03502941131591797,"[""8-9cec86b6"", ""9-82dc4c5b"", ""10-a57e26b8"", ""11-aeb8c631""]",0.47907199431210756
0,2,6374,37,prefill,536,5.252223968505859,5.250272035598755,5.252223968505859,5.264309406280518,0.0019519329071044922,0.0,0.0,"[""8-ac9b921f"", ""9-9a39ae90"", ""10-898324ad"", ""11-8da54715""]",0.5239039724692702
1,2,6374,37,prefill,536,2.13919997215271,2.1200640201568604,2.1243200302124023,2.1264426708221436,0.01913595199584961,0.014879941940307617,0.012757301330566406,"[""8-9cec86b6"", ""9-82dc4c5b"", ""10-a57e26b8"", ""11-aeb8c631""]",0.5152640156447887
0,2,6375,38,prefill,536,5.509696006774902,5.166399955749512,5.18009614944458,5.280831972757976,0.3432960510253906,0.32959985733032227,0.2288640340169268,"[""8-ac9b921f"", ""9-9a39ae90"", ""10-898324ad"", ""11-8da54715""]",0.7816000124439597
1,2,6375,38,prefill,536,2.456831932067871,2.0959360599517822,2.101792097091675,2.2162346839904785,0.36089587211608887,0.3550398349761963,0.24059724807739258,"[""8-9cec86b6"", ""9-82dc4c5b"", ""10-a57e26b8"", ""11-aeb8c631""]",0.05014399904757738
0,2,6376,39,prefill,536,5.132800102233887,5.14300799369812,5.1532158851623535,5.161685307820638,0.0,0.0,0.0,"[""8-ac9b921f"", ""9-9a39ae90"", ""10-898324ad"", ""11-8da54715""]",0.5294720288366079
1,2,6376,39,prefill,536,2.1485440731048584,2.122223973274231,2.1260159015655518,2.13099733988444,0.02632009983062744,0.02252817153930664,0.017546733220418442,"[""8-9cec86b6"", ""9-82dc4c5b"", ""10-a57e26b8"", ""11-aeb8c631""]",0.5279359808191657
0,2,6377,40,prefill,536,5.249120235443115,5.165872097015381,5.187808036804199,5.193621476491292,0.08324813842773438,0.061312198638916016,0.05549875895182321,"[""8-ac9b921f"", ""9-9a39ae90"", ""10-898324ad"", ""11-8da54715""]",0.5080000068992376
1,2,6377,40,prefill,536,2.0855040550231934,2.1074880361557007,2.129472017288208,2.115648031234741,0.0,0.0,0.0,"[""8-9cec86b6"", ""9-82dc4c5b"", ""10-a57e26b8"", ""11-aeb8c631""]",0.47353599313646555
0,2,6378,41,prefill,536,5.177311897277832,5.225647926330566,5.273983955383301,5.25494400660197,0.0,0.0,0.0,"[""8-ac9b921f"", ""9-9a39ae90"", ""10-898324ad"", ""11-8da54715""]",0.5185600128024817
1,2,6378,41,prefill,536,2.136575937271118,2.12774395942688,2.1343679428100586,2.130687952041626,0.008831977844238281,0.0022079944610595703,0.0058879852294921875,"[""8-9cec86b6"", ""9-82dc4c5b"", ""10-a57e26b8"", ""11-aeb8c631""]",0.4788479879498482
0,2,6379,42,prefill,536,5.1242241859436035,5.138576030731201,5.152927875518799,5.1715413729349775,0.0,0.0,0.0,"[""8-ac9b921f"", ""9-9a39ae90"", ""10-898324ad"", ""11-8da54715""]",0.49923200532794
1,2,6379,42,prefill,536,2.1172800064086914,2.105056047439575,2.1172800064086914,2.1164587338765464,0.012223958969116211,0.0,0.0008212725321450343,"[""8-9cec86b6"", ""9-82dc4c5b"", ""10-a57e26b8"", ""11-aeb8c631""]",0.46847999934107065
0,2,6380,43,prefill,536,5.310527801513672,5.267184019088745,5.310527801513672,5.617621421813965,0.04334378242492676,0.0,0.0,"[""8-ac9b921f"", ""9-9a39ae90"", ""10-898324ad"", ""11-8da54715""]",0.512384002096951
1,2,6380,43,prefill,536,2.1569600105285645,2.138767957687378,2.1569600105285645,2.4277013142903647,0.018192052841186523,0.0,0.0,"[""8-9cec86b6"", ""9-82dc4c5b"", ""10-a57e26b8"", ""11-aeb8c631""]",0.5102399913594127
