case_id,rank,layer,M,active_experts,expert_entropy,expert_hhi,rank_cv,fanout,max_expert_mean_ratio,condition,source_dir,phase,latency_ms
balanced_rank_A8_M128,3,44,128,32,32.0,0.03125,0.0,4.0,1.0,synthetic_route_diagnostic,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H1b_layer44,expert,0.9705279469490051
balanced_rank_A8_M128,3,44,128,32,32.0,0.03125,0.0,4.0,1.0,synthetic_route_diagnostic,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H1b_layer44,combine,0.12428796291351318
balanced_rank_A8_M128,3,44,128,32,32.0,0.03125,0.0,4.0,1.0,synthetic_route_diagnostic,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H1b_layer44,wall,1.9815360307693481
balanced_rank_A16_M128,3,44,128,64,63.99999999999998,0.015625,0.0,4.0,1.0,synthetic_route_diagnostic,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H1b_layer44,dispatch,0.16480000782757998
balanced_rank_A16_M128,3,44,128,64,63.99999999999998,0.015625,0.0,4.0,1.0,synthetic_route_diagnostic,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H1b_layer44,expert,0.9809600114822388
balanced_rank_A16_M128,3,44,128,64,63.99999999999998,0.015625,0.0,4.0,1.0,synthetic_route_diagnostic,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H1b_layer44,combine,0.09401595592498779
balanced_rank_A16_M128,3,44,128,64,63.99999999999998,0.015625,0.0,4.0,1.0,synthetic_route_diagnostic,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H1b_layer44,wall,1.9680960178375244
balanced_rank_A1_M512,3,44,512,4,4.0,0.25,0.0,4.0,1.0,synthetic_route_diagnostic,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H1b_layer44,dispatch,0.19993599690496922
balanced_rank_A1_M512,3,44,512,4,4.0,0.25,0.0,4.0,1.0,synthetic_route_diagnostic,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H1b_layer44,expert,0.878432035446167
balanced_rank_A1_M512,3,44,512,4,4.0,0.25,0.0,4.0,1.0,synthetic_route_diagnostic,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H1b_layer44,combine,0.10617601871490479
balanced_rank_A1_M512,3,44,512,4,4.0,0.25,0.0,4.0,1.0,synthetic_route_diagnostic,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H1b_layer44,wall,1.7408640384674072
balanced_rank_A2_M512,3,44,512,8,7.999999999999998,0.125,0.0,4.0,1.0,synthetic_route_diagnostic,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H1b_layer44,dispatch,0.20326400268822908
balanced_rank_A2_M512,3,44,512,8,7.999999999999998,0.125,0.0,4.0,1.0,synthetic_route_diagnostic,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H1b_layer44,expert,0.883296012878418
balanced_rank_A2_M512,3,44,512,8,7.999999999999998,0.125,0.0,4.0,1.0,synthetic_route_diagnostic,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H1b_layer44,combine,0.13859200477600098
balanced_rank_A2_M512,3,44,512,8,7.999999999999998,0.125,0.0,4.0,1.0,synthetic_route_diagnostic,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H1b_layer44,wall,1.7423039674758911
balanced_rank_A4_M512,3,44,512,16,15.999999999999998,0.0625,0.0,4.0,1.0,synthetic_route_diagnostic,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H1b_layer44,dispatch,0.20099199563264847
balanced_rank_A4_M512,3,44,512,16,15.999999999999998,0.0625,0.0,4.0,1.0,synthetic_route_diagnostic,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H1b_layer44,expert,0.875711977481842
balanced_rank_A4_M512,3,44,512,16,15.999999999999998,0.0625,0.0,4.0,1.0,synthetic_route_diagnostic,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H1b_layer44,combine,0.10838401317596436
balanced_rank_A4_M512,3,44,512,16,15.999999999999998,0.0625,0.0,4.0,1.0,synthetic_route_diagnostic,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H1b_layer44,wall,1.747167944908142
balanced_rank_A8_M512,3,44,512,32,32.0,0.03125,0.0,4.0,1.0,synthetic_route_diagnostic,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H1b_layer44,dispatch,0.2019839957356453
balanced_rank_A8_M512,3,44,512,32,32.0,0.03125,0.0,4.0,1.0,synthetic_route_diagnostic,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H1b_layer44,expert,0.8686080574989319
balanced_rank_A8_M512,3,44,512,32,32.0,0.03125,0.0,4.0,1.0,synthetic_route_diagnostic,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H1b_layer44,combine,0.11145591735839844
balanced_rank_A8_M512,3,44,512,32,32.0,0.03125,0.0,4.0,1.0,synthetic_route_diagnostic,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H1b_layer44,wall,1.7591999769210815
balanced_rank_A16_M512,3,44,512,64,63.99999999999998,0.015625,0.0,4.0,1.0,synthetic_route_diagnostic,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H1b_layer44,dispatch,0.200832006521523
balanced_rank_A16_M512,3,44,512,64,63.99999999999998,0.015625,0.0,4.0,1.0,synthetic_route_diagnostic,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H1b_layer44,expert,0.8744319677352905
balanced_rank_A16_M512,3,44,512,64,63.99999999999998,0.015625,0.0,4.0,1.0,synthetic_route_diagnostic,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H1b_layer44,combine,0.10796797275543213
balanced_rank_A16_M512,3,44,512,64,63.99999999999998,0.015625,0.0,4.0,1.0,synthetic_route_diagnostic,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H1b_layer44,wall,1.7587840557098389
balanced_rank_A1_M1024,3,44,1024,4,4.0,0.25,0.0,4.0,1.0,synthetic_route_diagnostic,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H1b_layer44,dispatch,0.2502720095217228
balanced_rank_A1_M1024,3,44,1024,4,4.0,0.25,0.0,4.0,1.0,synthetic_route_diagnostic,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H1b_layer44,expert,0.8499520421028137
balanced_rank_A1_M1024,3,44,1024,4,4.0,0.25,0.0,4.0,1.0,synthetic_route_diagnostic,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H1b_layer44,combine,0.1640639305114746
balanced_rank_A1_M1024,3,44,1024,4,4.0,0.25,0.0,4.0,1.0,synthetic_route_diagnostic,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H1b_layer44,wall,1.784991979598999
balanced_rank_A2_M1024,3,44,1024,8,7.999999999999998,0.125,0.0,4.0,1.0,synthetic_route_diagnostic,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H1b_layer44,dispatch,0.25193601101636887
balanced_rank_A2_M1024,3,44,1024,8,7.999999999999998,0.125,0.0,4.0,1.0,synthetic_route_diagnostic,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H1b_layer44,expert,0.8872960209846497
balanced_rank_A2_M1024,3,44,1024,8,7.999999999999998,0.125,0.0,4.0,1.0,synthetic_route_diagnostic,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H1b_layer44,combine,0.15193593502044678
balanced_rank_A2_M1024,3,44,1024,8,7.999999999999998,0.125,0.0,4.0,1.0,synthetic_route_diagnostic,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H1b_layer44,wall,1.8165440559387207
balanced_rank_A4_M1024,3,44,1024,16,15.999999999999998,0.0625,0.0,4.0,1.0,synthetic_route_diagnostic,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H1b_layer44,dispatch,0.2515839971601963
balanced_rank_A4_M1024,3,44,1024,16,15.999999999999998,0.0625,0.0,4.0,1.0,synthetic_route_diagnostic,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H1b_layer44,expert,0.8650559782981873
balanced_rank_A4_M1024,3,44,1024,16,15.999999999999998,0.0625,0.0,4.0,1.0,synthetic_route_diagnostic,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H1b_layer44,combine,0.14815998077392578
balanced_rank_A4_M1024,3,44,1024,16,15.999999999999998,0.0625,0.0,4.0,1.0,synthetic_route_diagnostic,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H1b_layer44,wall,1.786463975906372
balanced_rank_A8_M1024,3,44,1024,32,32.0,0.03125,0.0,4.0,1.0,synthetic_route_diagnostic,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H1b_layer44,dispatch,0.2528960118070245
balanced_rank_A8_M1024,3,44,1024,32,32.0,0.03125,0.0,4.0,1.0,synthetic_route_diagnostic,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H1b_layer44,expert,0.8884479403495789
balanced_rank_A8_M1024,3,44,1024,32,32.0,0.03125,0.0,4.0,1.0,synthetic_route_diagnostic,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H1b_layer44,combine,0.1488959789276123
balanced_rank_A8_M1024,3,44,1024,32,32.0,0.03125,0.0,4.0,1.0,synthetic_route_diagnostic,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H1b_layer44,wall,1.8040319681167603
balanced_rank_A16_M1024,3,44,1024,64,63.99999999999998,0.015625,0.0,4.0,1.0,synthetic_route_diagnostic,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H1b_layer44,dispatch,0.25420799758285284
balanced_rank_A16_M1024,3,44,1024,64,63.99999999999998,0.015625,0.0,4.0,1.0,synthetic_route_diagnostic,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H1b_layer44,expert,0.8803200125694275
balanced_rank_A16_M1024,3,44,1024,64,63.99999999999998,0.015625,0.0,4.0,1.0,synthetic_route_diagnostic,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H1b_layer44,combine,0.14716792106628418
balanced_rank_A16_M1024,3,44,1024,64,63.99999999999998,0.015625,0.0,4.0,1.0,synthetic_route_diagnostic,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H1b_layer44,wall,1.8116799592971802
A_prime_0,0,24,32,71,46.755009078506795,0.03021240234375,0.32344127413256957,3.46875,6.1015625,prime_A,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,dispatch,0.2184640010818839
A_prime_0,0,24,32,71,46.755009078506795,0.03021240234375,0.32344127413256957,3.46875,6.1015625,prime_A,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,expert,0.4930880069732666
A_prime_0,0,24,32,71,46.755009078506795,0.03021240234375,0.32344127413256957,3.46875,6.1015625,prime_A,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,combine,0.20937597751617432
A_prime_0,0,24,32,71,46.755009078506795,0.03021240234375,0.32344127413256957,3.46875,6.1015625,prime_A,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,wall,1.7390080094337463
B_after_A_0,0,24,256,117,77.3162658751777,0.01696300506591797,0.20352837052219985,3.5390625,5.827148437499999,target_B_alternating,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,dispatch,0.3319840133190155
B_after_A_0,0,24,256,117,77.3162658751777,0.01696300506591797,0.20352837052219985,3.5390625,5.827148437499999,target_B_alternating,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,expert,0.922527939081192
B_after_A_0,0,24,256,117,77.3162658751777,0.01696300506591797,0.20352837052219985,3.5390625,5.827148437499999,target_B_alternating,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,combine,0.29592007398605347
B_after_A_0,0,24,256,117,77.3162658751777,0.01696300506591797,0.20352837052219985,3.5390625,5.827148437499999,target_B_alternating,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,wall,2.279312014579773
A_prime_1,0,24,32,71,46.755009078506795,0.03021240234375,0.32344127413256957,3.46875,6.1015625,prime_A,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,dispatch,0.2786240051500499
A_prime_1,0,24,32,71,46.755009078506795,0.03021240234375,0.32344127413256957,3.46875,6.1015625,prime_A,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,expert,0.437936007976532
A_prime_1,0,24,32,71,46.755009078506795,0.03021240234375,0.32344127413256957,3.46875,6.1015625,prime_A,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,combine,0.14502400159835815
A_prime_1,0,24,32,71,46.755009078506795,0.03021240234375,0.32344127413256957,3.46875,6.1015625,prime_A,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,wall,1.6883519887924194
B_after_A_1,0,24,256,117,77.3162658751777,0.01696300506591797,0.20352837052219985,3.5390625,5.827148437499999,target_B_alternating,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,dispatch,0.2198400069028139
B_after_A_1,0,24,256,117,77.3162658751777,0.01696300506591797,0.20352837052219985,3.5390625,5.827148437499999,target_B_alternating,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,expert,0.942080020904541
B_after_A_1,0,24,256,117,77.3162658751777,0.01696300506591797,0.20352837052219985,3.5390625,5.827148437499999,target_B_alternating,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,combine,0.14604806900024414
B_after_A_1,0,24,256,117,77.3162658751777,0.01696300506591797,0.20352837052219985,3.5390625,5.827148437499999,target_B_alternating,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,wall,2.151408076286316
S_prime_2,0,24,256,124,90.2015710949722,0.013587474822998047,0.15566908614070685,3.546875,3.814453125,prime_similar,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,dispatch,0.2668319954536855
S_prime_2,0,24,256,124,90.2015710949722,0.013587474822998047,0.15566908614070685,3.546875,3.814453125,prime_similar,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,expert,0.8826079964637756
S_prime_2,0,24,256,124,90.2015710949722,0.013587474822998047,0.15566908614070685,3.546875,3.814453125,prime_similar,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,combine,0.17177599668502808
S_prime_2,0,24,256,124,90.2015710949722,0.013587474822998047,0.15566908614070685,3.546875,3.814453125,prime_similar,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,wall,2.1149280071258545
B_after_S_2,0,24,256,117,77.3162658751777,0.01696300506591797,0.20352837052219985,3.5390625,5.827148437499999,target_B_similar,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,dispatch,0.20326400455087423
B_after_S_2,0,24,256,117,77.3162658751777,0.01696300506591797,0.20352837052219985,3.5390625,5.827148437499999,target_B_similar,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,expert,0.8959040343761444
B_after_S_2,0,24,256,117,77.3162658751777,0.01696300506591797,0.20352837052219985,3.5390625,5.827148437499999,target_B_similar,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,combine,0.22196811437606812
B_after_S_2,0,24,256,117,77.3162658751777,0.01696300506591797,0.20352837052219985,3.5390625,5.827148437499999,target_B_similar,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,wall,2.0835520029067993
B_steady_3,0,24,256,117,77.3162658751777,0.01696300506591797,0.20352837052219985,3.5390625,5.827148437499999,target_B_steady,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,dispatch,0.2033920013345778
B_steady_3,0,24,256,117,77.3162658751777,0.01696300506591797,0.20352837052219985,3.5390625,5.827148437499999,target_B_steady,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,expert,0.8773439824581146
B_steady_3,0,24,256,117,77.3162658751777,0.01696300506591797,0.20352837052219985,3.5390625,5.827148437499999,target_B_steady,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,combine,0.1687200665473938
B_steady_3,0,24,256,117,77.3162658751777,0.01696300506591797,0.20352837052219985,3.5390625,5.827148437499999,target_B_steady,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,wall,2.0769920349121094
D_prime_4,0,24,256,99,53.71822340823748,0.026013851165771484,0.24592317997541174,3.54296875,7.927734374999999,prime_disjoint,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,dispatch,0.3353439997881651
D_prime_4,0,24,256,99,53.71822340823748,0.026013851165771484,0.24592317997541174,3.54296875,7.927734374999999,prime_disjoint,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,expert,0.9525279998779297
D_prime_4,0,24,256,99,53.71822340823748,0.026013851165771484,0.24592317997541174,3.54296875,7.927734374999999,prime_disjoint,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,combine,0.13545596599578857
D_prime_4,0,24,256,99,53.71822340823748,0.026013851165771484,0.24592317997541174,3.54296875,7.927734374999999,prime_disjoint,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,wall,2.2221759557724
B_after_D_4,0,24,256,117,77.3162658751777,0.01696300506591797,0.20352837052219985,3.5390625,5.827148437499999,target_B_disjoint,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,dispatch,0.9340000338852406
B_after_D_4,0,24,256,117,77.3162658751777,0.01696300506591797,0.20352837052219985,3.5390625,5.827148437499999,target_B_disjoint,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,expert,0.7046240568161011
B_after_D_4,0,24,256,117,77.3162658751777,0.01696300506591797,0.20352837052219985,3.5390625,5.827148437499999,target_B_disjoint,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,combine,0.9907361268997192
B_after_D_4,0,24,256,117,77.3162658751777,0.01696300506591797,0.20352837052219985,3.5390625,5.827148437499999,target_B_disjoint,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,wall,3.478879928588867
D_prime_5,0,24,256,99,53.71822340823748,0.026013851165771484,0.24592317997541174,3.54296875,7.927734374999999,prime_disjoint,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,dispatch,0.35916799819096923
D_prime_5,0,24,256,99,53.71822340823748,0.026013851165771484,0.24592317997541174,3.54296875,7.927734374999999,prime_disjoint,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,expert,0.7152800858020782
D_prime_5,0,24,256,99,53.71822340823748,0.026013851165771484,0.24592317997541174,3.54296875,7.927734374999999,prime_disjoint,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,combine,0.2576160132884979
D_prime_5,0,24,256,99,53.71822340823748,0.026013851165771484,0.24592317997541174,3.54296875,7.927734374999999,prime_disjoint,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,wall,1.8223680257797241
B_after_D_5,0,24,256,117,77.3162658751777,0.01696300506591797,0.20352837052219985,3.5390625,5.827148437499999,target_B_disjoint,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,dispatch,0.22441599378362298
B_after_D_5,0,24,256,117,77.3162658751777,0.01696300506591797,0.20352837052219985,3.5390625,5.827148437499999,target_B_disjoint,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,expert,0.8548160046339035
B_after_D_5,0,24,256,117,77.3162658751777,0.01696300506591797,0.20352837052219985,3.5390625,5.827148437499999,target_B_disjoint,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,combine,0.4531039595603943
B_after_D_5,0,24,256,117,77.3162658751777,0.01696300506591797,0.20352837052219985,3.5390625,5.827148437499999,target_B_disjoint,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,wall,1.9529919624328613
A_prime_6,0,24,32,71,46.755009078506795,0.03021240234375,0.32344127413256957,3.46875,6.1015625,prime_A,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,dispatch,0.16796800307929516
A_prime_6,0,24,32,71,46.755009078506795,0.03021240234375,0.32344127413256957,3.46875,6.1015625,prime_A,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,expert,0.39134399592876434
A_prime_6,0,24,32,71,46.755009078506795,0.03021240234375,0.32344127413256957,3.46875,6.1015625,prime_A,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,combine,0.5723839700222015
A_prime_6,0,24,32,71,46.755009078506795,0.03021240234375,0.32344127413256957,3.46875,6.1015625,prime_A,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,wall,1.3216639757156372
B_after_A_6,0,24,256,117,77.3162658751777,0.01696300506591797,0.20352837052219985,3.5390625,5.827148437499999,target_B_alternating,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,dispatch,0.19857599958777428
B_after_A_6,0,24,256,117,77.3162658751777,0.01696300506591797,0.20352837052219985,3.5390625,5.827148437499999,target_B_alternating,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,expert,0.6276800185441971
B_after_A_6,0,24,256,117,77.3162658751777,0.01696300506591797,0.20352837052219985,3.5390625,5.827148437499999,target_B_alternating,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,combine,0.629391998052597
B_after_A_6,0,24,256,117,77.3162658751777,0.01696300506591797,0.20352837052219985,3.5390625,5.827148437499999,target_B_alternating,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,wall,1.6202879548072815
B_steady_7,0,24,256,117,77.3162658751777,0.01696300506591797,0.20352837052219985,3.5390625,5.827148437499999,target_B_steady,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,dispatch,0.18760000029578805
B_steady_7,0,24,256,117,77.3162658751777,0.01696300506591797,0.20352837052219985,3.5390625,5.827148437499999,target_B_steady,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,expert,0.6204800009727478
B_steady_7,0,24,256,117,77.3162658751777,0.01696300506591797,0.20352837052219985,3.5390625,5.827148437499999,target_B_steady,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,combine,0.6194400191307068
B_steady_7,0,24,256,117,77.3162658751777,0.01696300506591797,0.20352837052219985,3.5390625,5.827148437499999,target_B_steady,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,wall,1.5974400043487549
A_prime_8,0,24,32,71,46.755009078506795,0.03021240234375,0.32344127413256957,3.46875,6.1015625,prime_A,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,dispatch,0.19212800543755293
A_prime_8,0,24,32,71,46.755009078506795,0.03021240234375,0.32344127413256957,3.46875,6.1015625,prime_A,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,expert,0.3909440040588379
A_prime_8,0,24,32,71,46.755009078506795,0.03021240234375,0.32344127413256957,3.46875,6.1015625,prime_A,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,combine,0.425711989402771
A_prime_8,0,24,32,71,46.755009078506795,0.03021240234375,0.32344127413256957,3.46875,6.1015625,prime_A,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,wall,1.2069600224494934
B_after_A_8,0,24,256,117,77.3162658751777,0.01696300506591797,0.20352837052219985,3.5390625,5.827148437499999,target_B_alternating,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,dispatch,0.23369600251317024
B_after_A_8,0,24,256,117,77.3162658751777,0.01696300506591797,0.20352837052219985,3.5390625,5.827148437499999,target_B_alternating,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,expert,0.44646400213241577
B_after_A_8,0,24,256,117,77.3162658751777,0.01696300506591797,0.20352837052219985,3.5390625,5.827148437499999,target_B_alternating,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,combine,0.5874239802360535
B_after_A_8,0,24,256,117,77.3162658751777,0.01696300506591797,0.20352837052219985,3.5390625,5.827148437499999,target_B_alternating,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,wall,1.40174400806427
S_prime_9,0,24,256,124,90.2015710949722,0.013587474822998047,0.15566908614070685,3.546875,3.814453125,prime_similar,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,dispatch,0.20254400046542287
S_prime_9,0,24,256,124,90.2015710949722,0.013587474822998047,0.15566908614070685,3.546875,3.814453125,prime_similar,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,expert,0.45766399800777435
S_prime_9,0,24,256,124,90.2015710949722,0.013587474822998047,0.15566908614070685,3.546875,3.814453125,prime_similar,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,combine,0.5771360099315643
S_prime_9,0,24,256,124,90.2015710949722,0.013587474822998047,0.15566908614070685,3.546875,3.814453125,prime_similar,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,wall,1.358128011226654
B_after_S_9,0,24,256,117,77.3162658751777,0.01696300506591797,0.20352837052219985,3.5390625,5.827148437499999,target_B_similar,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,dispatch,0.21067200182005763
B_after_S_9,0,24,256,117,77.3162658751777,0.01696300506591797,0.20352837052219985,3.5390625,5.827148437499999,target_B_similar,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,expert,0.47172799706459045
B_after_S_9,0,24,256,117,77.3162658751777,0.01696300506591797,0.20352837052219985,3.5390625,5.827148437499999,target_B_similar,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,combine,0.32281598448753357
B_after_S_9,0,24,256,117,77.3162658751777,0.01696300506591797,0.20352837052219985,3.5390625,5.827148437499999,target_B_similar,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,wall,1.135664016008377
D_prime_10,0,24,256,99,53.71822340823748,0.026013851165771484,0.24592317997541174,3.54296875,7.927734374999999,prime_disjoint,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,dispatch,0.3116799960844219
D_prime_10,0,24,256,99,53.71822340823748,0.026013851165771484,0.24592317997541174,3.54296875,7.927734374999999,prime_disjoint,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,expert,0.4452800005674362
