M,active_experts,cuda_ms,dp_rank,ep_rank,ep_size,expert_cv,expert_entropy,expert_hhi,expert_max_load,expert_max_mean,expert_p90_load,fanout_f1,fanout_f2,fanout_f3,fanout_f4,fanout_max,fanout_mean,fanout_median,fanout_p10,fanout_p90,layer,padded_work_proxy,phase,rank_cv,rank_max_mean,request_context,route_file,timestamp_ns,top_k,total_assignments,traffic_concentration,traffic_entropy,wall_ms
1.0,8.0,0.8082240223884583,1,2,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4,4.0,4.0,4.0,4.0,44,8.0,decode,0.6123724356957945,2.0,mixed_online,routes/route_00005229_dp1_l44.npz,3282513246750537,8,8.0,0.34375,1.2130075659759043,0.814116
1.0,8.0,0.862559974193573,1,3,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,44,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00005229_dp1_l44.npz,3282513246680138,8,8.0,1.0,-1.000088900581841e-12,0.868579
1.0,8.0,0.9097920060157776,0,0,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4,4.0,4.0,4.0,4.0,44,8.0,decode,0.6123724356957945,2.0,mixed_online,routes/route_00005229_dp0_l44.npz,3282513246678376,8,8.0,0.34375,1.2130075659759043,0.916143
1.0,8.0,0.7407039999961853,1,3,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,45,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00005230_dp1_l45.npz,3282513249683142,8,8.0,1.0,-1.000088900581841e-12,0.746683
1.0,8.0,0.8401920199394226,1,2,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3,3.0,3.0,3.0,3.0,45,8.0,decode,0.6123724356957945,1.5,mixed_online,routes/route_00005230_dp1_l45.npz,3282513249631339,8,8.0,0.34375,1.0821955300357673,0.846125
1.0,8.0,0.8400319814682007,0,0,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3,3.0,3.0,3.0,3.0,45,8.0,decode,0.6123724356957945,1.5,mixed_online,routes/route_00005230_dp0_l45.npz,3282513249619409,8,8.0,0.34375,1.0821955300357673,0.846478
1.0,8.0,0.8449599742889404,0,1,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,45,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00005230_dp0_l45.npz,3282513249624811,8,8.0,1.0,-1.000088900581841e-12,0.850778
1.0,8.0,0.8222079873085022,1,2,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4,4.0,4.0,4.0,4.0,46,8.0,decode,0.3535533905932738,1.5,mixed_online,routes/route_00005231_dp1_l46.npz,3282513252535348,8,8.0,0.28125,1.320888343145322,0.828314
1.0,8.0,0.8612160086631775,1,3,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,46,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00005231_dp1_l46.npz,3282513252496176,8,8.0,1.0,-1.000088900581841e-12,0.867837
1.0,8.0,0.851423978805542,0,0,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4,4.0,4.0,4.0,4.0,46,8.0,decode,0.3535533905932738,1.5,mixed_online,routes/route_00005231_dp0_l46.npz,3282513252555974,8,8.0,0.28125,1.320888343145322,0.857624
1.0,8.0,0.8023999929428101,0,1,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,46,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00005231_dp0_l46.npz,3282513252554858,8,8.0,1.0,-1.000088900581841e-12,0.808477
1.0,8.0,0.8203840255737305,1,3,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,47,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00005232_dp1_l47.npz,3282513255454557,8,8.0,1.0,-1.000088900581841e-12,0.82644
1.0,8.0,0.8649600148200989,1,2,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4,4.0,4.0,4.0,4.0,47,8.0,decode,0.5,1.5,mixed_online,routes/route_00005232_dp1_l47.npz,3282513255433798,8,8.0,0.3125,1.2554823251747536,0.871109
1.0,8.0,0.7909119725227356,0,1,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,47,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00005232_dp0_l47.npz,3282513255481186,8,8.0,1.0,-1.000088900581841e-12,0.797071
1.0,8.0,0.8473600149154663,0,0,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4,4.0,4.0,4.0,4.0,47,8.0,decode,0.5,1.5,mixed_online,routes/route_00005232_dp0_l47.npz,3282513255420716,8,8.0,0.3125,1.2554823251747536,0.853807
1.0,8.0,0.7720959782600403,1,3,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00005233_dp1_l0.npz,3282513260117361,8,8.0,1.0,-1.000088900581841e-12,0.777968
1.0,8.0,0.799232006072998,1,2,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3,3.0,3.0,3.0,3.0,0,8.0,decode,0.7905694150420949,2.0,mixed_online,routes/route_00005233_dp1_l0.npz,3282513260093778,8,8.0,0.40625,0.9743147528663495,0.804743
1.0,8.0,0.774399995803833,0,0,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3,3.0,3.0,3.0,3.0,0,8.0,decode,0.7905694150420949,2.0,mixed_online,routes/route_00005233_dp0_l0.npz,3282513260108440,8,8.0,0.40625,0.9743147528663495,0.780315
1.0,8.0,0.7800639867782593,0,1,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00005233_dp0_l0.npz,3282513260102353,8,8.0,1.0,-1.000088900581841e-12,0.785623
1.0,8.0,0.9010559916496277,1,3,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00005234_dp1_l1.npz,3282513262932163,8,8.0,1.0,-1.000088900581841e-12,0.907701
1.0,8.0,0.8201919794082642,1,2,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4,4.0,4.0,4.0,4.0,1,8.0,decode,0.5,1.5,mixed_online,routes/route_00005234_dp1_l1.npz,3282513263017918,8,8.0,0.3125,1.2554823251747536,0.826212
1.0,8.0,0.8753920197486877,0,1,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00005234_dp0_l1.npz,3282513263010873,8,8.0,1.0,-1.000088900581841e-12,0.881277
1.0,8.0,0.7898880243301392,0,0,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4,4.0,4.0,4.0,4.0,1,8.0,decode,0.5,1.5,mixed_online,routes/route_00005234_dp0_l1.npz,3282513263049554,8,8.0,0.3125,1.2554823251747536,0.796177
1.0,8.0,0.8241279721260071,1,3,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,2,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00005235_dp1_l2.npz,3282513265939535,8,8.0,1.0,-1.000088900581841e-12,0.830321
1.0,8.0,0.8517119884490967,1,2,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3,3.0,3.0,3.0,3.0,2,8.0,decode,0.6123724356957945,1.5,mixed_online,routes/route_00005235_dp1_l2.npz,3282513265951463,8,8.0,0.34375,1.0821955300357673,0.8574
1.0,8.0,0.8087999820709229,0,1,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,2,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00005235_dp0_l2.npz,3282513265938915,8,8.0,1.0,-1.000088900581841e-12,0.814472
1.0,8.0,0.7822080254554749,0,0,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3,3.0,3.0,3.0,3.0,2,8.0,decode,0.6123724356957945,1.5,mixed_online,routes/route_00005235_dp0_l2.npz,3282513265963774,8,8.0,0.34375,1.0821955300357673,0.788281
1.0,8.0,0.7616639733314514,1,2,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3,3.0,3.0,3.0,3.0,3,8.0,decode,0.7905694150420949,2.0,mixed_online,routes/route_00005236_dp1_l3.npz,3282513268876071,8,8.0,0.40625,0.9743147528663494,0.767206
1.0,8.0,0.7906240224838257,1,3,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,3,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00005236_dp1_l3.npz,3282513268895265,8,8.0,1.0,-1.000088900581841e-12,0.798091
1.0,8.0,0.7971519827842712,0,1,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,3,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00005236_dp0_l3.npz,3282513268878134,8,8.0,1.0,-1.000088900581841e-12,0.803214
1.0,8.0,0.8033599853515625,0,0,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3,3.0,3.0,3.0,3.0,3,8.0,decode,0.7905694150420949,2.0,mixed_online,routes/route_00005236_dp0_l3.npz,3282513268858572,8,8.0,0.40625,0.9743147528663494,0.810031
1.0,8.0,0.8049280047416687,1,3,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,4,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00005237_dp1_l4.npz,3282513271760032,8,8.0,1.0,-1.000088900581841e-12,0.811143
1.0,8.0,0.8323519825935364,1,2,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4,4.0,4.0,4.0,4.0,4,8.0,decode,0.3535533905932738,1.5,mixed_online,routes/route_00005237_dp1_l4.npz,3282513271743806,8,8.0,0.28125,1.320888343145322,0.838154
1.0,8.0,0.8259199857711792,0,1,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,4,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00005237_dp0_l4.npz,3282513271740255,8,8.0,1.0,-1.000088900581841e-12,0.831911
1.0,8.0,0.838591992855072,0,0,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4,4.0,4.0,4.0,4.0,4,8.0,decode,0.3535533905932738,1.5,mixed_online,routes/route_00005237_dp0_l4.npz,3282513271763528,8,8.0,0.28125,1.320888343145322,0.845027
1.0,8.0,0.8594239950180054,1,2,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4,4.0,4.0,4.0,4.0,5,8.0,decode,0.6123724356957945,2.0,mixed_online,routes/route_00005238_dp1_l5.npz,3282513274643428,8,8.0,0.34375,1.2130075659759043,0.865667
1.0,8.0,0.8866559863090515,1,3,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,5,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00005238_dp1_l5.npz,3282513274613627,8,8.0,1.0,-1.000088900581841e-12,0.892839
1.0,8.0,0.8119360208511353,0,0,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4,4.0,4.0,4.0,4.0,5,8.0,decode,0.6123724356957945,2.0,mixed_online,routes/route_00005238_dp0_l5.npz,3282513274701059,8,8.0,0.34375,1.2130075659759043,0.818204
1.0,8.0,0.8116480112075806,0,1,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,5,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00005238_dp0_l5.npz,3282513274689843,8,8.0,1.0,-1.000088900581841e-12,0.81768
1.0,8.0,0.8115519881248474,0,1,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,6,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00005239_dp0_l6.npz,3282513277613252,8,8.0,1.0,-1.000088900581841e-12,0.817337
1.0,8.0,0.7930240035057068,0,0,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4,4.0,4.0,4.0,4.0,6,8.0,decode,0.8660254037844386,2.5,mixed_online,routes/route_00005239_dp0_l6.npz,3282513277636576,8,8.0,0.4375,1.0735428464045231,0.79939
1.0,8.0,0.8967360258102417,1,3,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,6,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00005239_dp1_l6.npz,3282513277570667,8,8.0,1.0,-1.000088900581841e-12,0.903125
1.0,8.0,0.865119993686676,1,2,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4,4.0,4.0,4.0,4.0,6,8.0,decode,0.8660254037844386,2.5,mixed_online,routes/route_00005239_dp1_l6.npz,3282513277562627,8,8.0,0.4375,1.0735428464045231,0.871226
1.0,8.0,0.7997440099716187,1,2,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3,3.0,3.0,3.0,3.0,7,8.0,decode,0.7905694150420949,2.0,mixed_online,routes/route_00005240_dp1_l7.npz,3282513280593029,8,8.0,0.40625,0.9743147528663494,0.805951
1.0,8.0,0.8761600255966187,1,3,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,7,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00005240_dp1_l7.npz,3282513280521195,8,8.0,1.0,-1.000088900581841e-12,0.882599
1.0,8.0,0.8249920010566711,0,0,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3,3.0,3.0,3.0,3.0,7,8.0,decode,0.7905694150420949,2.0,mixed_online,routes/route_00005240_dp0_l7.npz,3282513280541186,8,8.0,0.40625,0.9743147528663494,0.831234
1.0,8.0,0.8661440014839172,0,1,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,7,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00005240_dp0_l7.npz,3282513280516568,8,8.0,1.0,-1.000088900581841e-12,0.872206
1.0,8.0,0.8638399839401245,0,1,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,8,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00005241_dp0_l8.npz,3282513283487894,8,8.0,1.0,-1.000088900581841e-12,0.870273
1.0,8.0,0.8334400057792664,0,0,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3,3.0,3.0,3.0,3.0,8,8.0,decode,0.6123724356957945,1.5,mixed_online,routes/route_00005241_dp0_l8.npz,3282513283567023,8,8.0,0.34375,1.0821955300357673,0.839451
1.0,8.0,0.9034879803657532,1,3,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,8,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00005241_dp1_l8.npz,3282513283484742,8,8.0,1.0,-1.000088900581841e-12,0.910304
1.0,8.0,0.9031040072441101,1,2,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3,3.0,3.0,3.0,3.0,8,8.0,decode,0.6123724356957945,1.5,mixed_online,routes/route_00005241_dp1_l8.npz,3282513283470789,8,8.0,0.34375,1.0821955300357673,0.90896
1.0,8.0,0.8541759848594666,1,3,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,9,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00005242_dp1_l9.npz,3282513286441402,8,8.0,1.0,-1.000088900581841e-12,0.860621
1.0,8.0,0.804639995098114,1,2,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4,4.0,4.0,4.0,4.0,9,8.0,decode,0.5,1.5,mixed_online,routes/route_00005242_dp1_l9.npz,3282513286522329,8,8.0,0.3125,1.2554823251747536,0.810772
1.0,8.0,0.8591679930686951,0,1,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,9,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00005242_dp0_l9.npz,3282513286424601,8,8.0,1.0,-1.000088900581841e-12,0.865163
1.0,8.0,0.8207679986953735,0,0,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4,4.0,4.0,4.0,4.0,9,8.0,decode,0.5,1.5,mixed_online,routes/route_00005242_dp0_l9.npz,3282513286505825,8,8.0,0.3125,1.2554823251747536,0.827857
1.0,8.0,0.7865279912948608,0,0,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4,4.0,4.0,4.0,4.0,10,8.0,decode,0.3535533905932738,1.5,mixed_online,routes/route_00005243_dp0_l10.npz,3282513289428210,8,8.0,0.28125,1.3208883431453222,0.792676
1.0,8.0,0.8277119994163513,0,1,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,10,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00005243_dp0_l10.npz,3282513289391538,8,8.0,1.0,-1.000088900581841e-12,0.833666
1.0,8.0,0.8284159898757935,1,3,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,10,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00005243_dp1_l10.npz,3282513289436060,8,8.0,1.0,-1.000088900581841e-12,0.834907
1.0,8.0,0.812608003616333,1,2,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4,4.0,4.0,4.0,4.0,10,8.0,decode,0.3535533905932738,1.5,mixed_online,routes/route_00005243_dp1_l10.npz,3282513289414019,8,8.0,0.28125,1.3208883431453222,0.818559
1.0,8.0,0.8449599742889404,1,3,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,11,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00005244_dp1_l11.npz,3282513292324140,8,8.0,1.0,-1.000088900581841e-12,0.851549
1.0,8.0,0.7682240009307861,1,2,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3,3.0,3.0,3.0,3.0,11,8.0,decode,0.9354143466934853,2.5,mixed_online,routes/route_00005244_dp1_l11.npz,3282513292384491,8,8.0,0.46875,0.9002560512655369,0.774314
1.0,8.0,0.8166080117225647,0,1,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,11,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00005244_dp0_l11.npz,3282513292350783,8,8.0,1.0,-1.000088900581841e-12,0.822806
1.0,8.0,0.8498560190200806,0,0,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3,3.0,3.0,3.0,3.0,11,8.0,decode,0.9354143466934853,2.5,mixed_online,routes/route_00005244_dp0_l11.npz,3282513292352963,8,8.0,0.46875,0.9002560512655369,0.856763
1.0,8.0,0.8629119992256165,1,3,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,12,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00005245_dp1_l12.npz,3282513295239442,8,8.0,1.0,-1.000088900581841e-12,0.868972
1.0,8.0,0.8485119938850403,1,2,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4,4.0,4.0,4.0,4.0,12,8.0,decode,0.3535533905932738,1.5,mixed_online,routes/route_00005245_dp1_l12.npz,3282513295257967,8,8.0,0.28125,1.320888343145322,0.854099
1.0,8.0,0.7917119860649109,0,1,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,12,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00005245_dp0_l12.npz,3282513295308155,8,8.0,1.0,-1.000088900581841e-12,0.797795
1.0,8.0,0.8405119776725769,0,0,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4,4.0,4.0,4.0,4.0,12,8.0,decode,0.3535533905932738,1.5,mixed_online,routes/route_00005245_dp0_l12.npz,3282513295253827,8,8.0,0.28125,1.320888343145322,0.846673
1.0,8.0,0.8156800270080566,1,2,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3,3.0,3.0,3.0,3.0,13,8.0,decode,0.9354143466934853,2.5,mixed_online,routes/route_00005246_dp1_l13.npz,3282513298228569,8,8.0,0.46875,0.9002560512655369,0.821633
1.0,8.0,0.8512960076332092,0,1,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,13,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00005246_dp0_l13.npz,3282513298187024,8,8.0,1.0,-1.000088900581841e-12,0.857099
1.0,8.0,0.9152320027351379,1,3,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,13,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00005246_dp1_l13.npz,3282513298183389,8,8.0,1.0,-1.000088900581841e-12,0.921944
1.0,8.0,0.7878720164299011,0,0,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3,3.0,3.0,3.0,3.0,13,8.0,decode,0.9354143466934853,2.5,mixed_online,routes/route_00005246_dp0_l13.npz,3282513298258005,8,8.0,0.46875,0.9002560512655369,0.794187
1.0,8.0,0.7462400197982788,1,3,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,14,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00005247_dp1_l14.npz,3282513301314128,8,8.0,1.0,-1.000088900581841e-12,0.752346
1.0,8.0,0.9560959935188293,1,2,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3,3.0,3.0,3.0,3.0,14,8.0,decode,0.7071067811865476,2.0,mixed_online,routes/route_00005247_dp1_l14.npz,3282513301158221,8,8.0,0.375,1.039720770836918,0.961714
1.0,8.0,0.9809920191764832,0,1,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,14,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00005247_dp0_l14.npz,3282513301125009,8,8.0,1.0,-1.000088900581841e-12,0.987719
1.0,8.0,0.9202880263328552,0,0,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3,3.0,3.0,3.0,3.0,14,8.0,decode,0.7071067811865476,2.0,mixed_online,routes/route_00005247_dp0_l14.npz,3282513301159895,8,8.0,0.375,1.039720770836918,0.926123
1.0,8.0,0.7635200023651123,0,1,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,15,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00005248_dp0_l15.npz,3282513304197420,8,8.0,1.0,-1.000088900581841e-12,0.769436
1.0,8.0,0.7730879783630371,0,0,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4,4.0,4.0,4.0,4.0,15,8.0,decode,0.5,1.5,mixed_online,routes/route_00005248_dp0_l15.npz,3282513304191870,8,8.0,0.3125,1.2554823251747536,0.779455
1.0,8.0,0.8953279852867126,1,3,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,15,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00005248_dp1_l15.npz,3282513304128811,8,8.0,1.0,-1.000088900581841e-12,0.901553
1.0,8.0,0.7747200131416321,1,2,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4,4.0,4.0,4.0,4.0,15,8.0,decode,0.5,1.5,mixed_online,routes/route_00005248_dp1_l15.npz,3282513304199466,8,8.0,0.3125,1.2554823251747536,0.780305
1.0,8.0,0.8427199721336365,1,3,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,16,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00005249_dp1_l16.npz,3282513307041895,8,8.0,1.0,-1.000088900581841e-12,0.848392
1.0,8.0,0.7575039863586426,1,2,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3,3.0,3.0,3.0,3.0,16,8.0,decode,0.9354143466934853,2.5,mixed_online,routes/route_00005249_dp1_l16.npz,3282513307115848,8,8.0,0.46875,0.9002560512655369,0.76266
1.0,8.0,0.830847978591919,0,1,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,16,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00005249_dp0_l16.npz,3282513307047104,8,8.0,1.0,-1.000088900581841e-12,0.836402
1.0,8.0,0.8632959723472595,0,0,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3,3.0,3.0,3.0,3.0,16,8.0,decode,0.9354143466934853,2.5,mixed_online,routes/route_00005249_dp0_l16.npz,3282513307056899,8,8.0,0.46875,0.9002560512655369,0.869591
