per_tp_M,prompt_length,layer,samples,expert_critical_median_ms,expert_rank_spread_median_ms,rank_max_mean_median,load_balance_tail_oracle_median_ms,dispatch_critical_median_ms,combine_critical_median_ms,moe_critical_median_ms
4096,8192,41,6,1.5474400520324707,0.12532001733779907,1.18548583984375,0.25351038925304836,0.1955839991569519,0.0031679999083280563,2.823456048965454
4096,8192,42,6,1.527072012424469,0.14325597882270813,1.2613525390625,0.31637012844895707,0.16548799723386765,0.0031679999083280563,2.7379839420318604
4096,8192,43,6,1.5704160332679749,0.08136004209518433,1.26861572265625,0.32851544976268954,0.14527999609708786,0.0031839999137446284,2.7447839975357056
4096,8192,44,6,1.5837119817733765,0.18966403603553772,1.4365234375,0.48087855261157586,0.08244799822568893,0.00311999989207834,2.7746559381484985
4096,8192,45,6,1.5599200129508972,0.1560080349445343,1.82135009765625,0.7047823734508067,0.11054399982094765,0.0031519999029114842,2.9732800722122192
4096,8192,46,6,1.5137760043144226,0.10882401466369629,1.16021728515625,0.2090217672091953,0.11049599945545197,0.0031519999029114842,2.6245920658111572
4096,8192,47,6,1.519327998161316,0.10804799199104309,1.2578125,0.3112892469898544,0.12612800300121307,0.0031519999029114842,2.7366080284118652
8192,16384,0,6,2.731343984603882,0.10619199275970459,1.270721435546875,0.5819135817324883,0.08871999755501747,0.003008000086992979,4.829855918884277
8192,16384,1,6,2.8504639863967896,0.2070080041885376,1.26873779296875,0.6037772682982456,0.0965919978916645,0.0031679999083280563,4.8749120235443115
8192,16384,2,6,2.921280026435852,0.47175997495651245,1.785125732421875,1.2848646298835062,0.09887999668717384,0.0031999999191612005,5.4058239459991455
8192,16384,3,6,2.7521759271621704,0.12354397773742676,1.14373779296875,0.3456914047844507,0.1268319971859455,0.0029280000599101186,4.754816055297852
8192,16384,4,6,3.0470880270004272,0.46510404348373413,1.36480712890625,0.8145151602534846,0.11843199655413628,0.0029600000707432628,5.014879941940308
8192,16384,5,6,3.156432032585144,0.6305919885635376,1.4835205078125,1.0287832322882546,0.13385599851608276,0.0031679999083280563,5.124799966812134
8192,16384,6,6,2.9632320404052734,0.3065120577812195,1.47369384765625,0.9524017235863158,0.12299199774861336,0.0031679999083280563,5.085423946380615
8192,16384,7,6,2.693903923034668,0.04502403736114502,1.25701904296875,0.5507834417262134,0.11209600046277046,0.0031839999137446284,4.708384037017822
8192,16384,8,6,2.75980806350708,0.13792002201080322,1.281341552734375,0.6060825106051102,0.13724800199270248,0.0030559999868273735,5.001744031906128
8192,16384,9,6,2.948367953300476,0.4214400053024292,1.4560546875,0.9235990137132062,0.10047999769449234,0.0031999999191612005,5.0622239112854
8192,16384,10,6,2.8505280017852783,0.2743520140647888,1.494720458984375,0.9432686827754804,0.12993600219488144,0.0031519999029114842,4.892816066741943
8192,16384,11,6,2.7773759365081787,0.1942480206489563,1.270660400390625,0.5916830647555118,0.11315200105309486,0.002992000081576407,4.893791913986206
8192,16384,12,6,2.723312020301819,0.10691201686859131,1.310455322265625,0.6457650482095529,0.09284799918532372,0.0030720001086592674,4.81443190574646
8192,16384,13,6,2.8729439973831177,0.1969519853591919,1.30126953125,0.6651468220441801,0.09758399799466133,0.0031839999137446284,4.824911832809448
8192,16384,14,6,2.8403199911117554,0.3086960017681122,1.32293701171875,0.6931139499373177,0.13089600205421448,0.0031679999083280563,4.869040012359619
8192,16384,15,6,2.7381919622421265,0.10267996788024902,1.287933349609375,0.6129059206485281,0.11775999888777733,0.0030400000978261232,4.802016019821167
8192,16384,16,6,2.8283040523529053,0.23317599296569824,1.533233642578125,0.9836990080873464,0.18507200479507446,0.0029600000707432628,5.206432104110718
8192,16384,17,6,2.7837440967559814,0.14589601755142212,1.356231689453125,0.7315692403525123,0.1194239966571331,0.0031679999083280563,4.962847948074341
8192,16384,18,6,2.9014079570770264,0.25864797830581665,1.3370361328125,0.7313674601390532,0.1329919956624508,0.0031519999029114842,4.968159914016724
8192,16384,19,6,2.7596960067749023,0.1342960000038147,1.574920654296875,1.0075318737713181,0.119936004281044,0.0030879999976605177,5.177199840545654
8192,16384,20,6,3.0128800868988037,0.4214800000190735,1.324981689453125,0.7389834750832064,0.13043200224637985,0.0030400000978261232,4.9773759841918945
