rank,case,repeat,policy,prefill_ms,token_ids,relative_logit_l2,logit_max_abs,logit_cosine,logit_kl_vanilla_to_policy,greedy_first_equal,scope,concurrent_other_workload,hidden_diagnostic,fixed_current_routes_diagnostic,oracle_kind,oracle_prediction_calls,dataset_request,hf_reference_greedy_equal,hf_reference_cosine,hf_reference_max_abs,hf_reference_relative_l2,hf_reference_kl_to_policy,oracle_realized_topk_recall_mean,oracle_realized_topk_recall_min,group,M_per_source,profiled_diagnostic
3,0,0,libra_oracle,193.32230184227228,[2152],0.11109396070241928,1.0234375,0.9947196245193481,0.0002731449785642326,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,False,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,47,gqa_5687,True,0.9977791905403137,1.0,0.07416850328445435,0.00013468190445564687,0.91995137433211,0.7878919839859009,gqa_0,287,
3,0,0,libra_frozen_oracle,199.55170806497335,[2152],0.018347978591918945,0.21875,0.9998563528060913,1.1452498682729129e-07,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,True,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,47,gqa_5687,True,0.9972102046012878,0.90625,0.0754433274269104,3.459364961599931e-05,1.0,1.0,gqa_0,287,
3,0,0,libra,185.79214811325073,[2152],0.07222967594861984,0.875,0.997394323348999,0.00027297958149574697,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,False,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,0,gqa_5687,True,0.9992238283157349,0.75,0.03969565033912659,0.00013455134467221797,,,gqa_0,287,
3,0,0,vanilla,87.85407291725278,[2152],0.0,0.0,1.0,0.0,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,False,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,0,gqa_5687,True,0.9977568984031677,0.859375,0.06708355247974396,3.4481625334592536e-05,,,gqa_0,287,
3,0,1,vanilla,89.34745285660028,[2152],0.0,0.0,1.0,0.0,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,False,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,0,gqa_5687,True,0.9977568984031677,0.859375,0.06708355247974396,3.4481625334592536e-05,,,gqa_0,287,
3,0,1,libra_oracle,185.87714666500688,[2152],0.11109396070241928,1.0234375,0.9947196245193481,0.0002731449785642326,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,False,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,47,gqa_5687,True,0.9977791905403137,1.0,0.07416850328445435,0.00013468190445564687,0.91995137433211,0.7878919839859009,gqa_0,287,
3,0,1,libra,185.26576412841678,[2152],0.07222967594861984,0.875,0.997394323348999,0.00027297958149574697,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,False,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,0,gqa_5687,True,0.9992238283157349,0.75,0.03969565033912659,0.00013455134467221797,,,gqa_0,287,
3,0,1,libra_frozen_oracle,187.59682308882475,[2152],0.018347978591918945,0.21875,0.9998563528060913,1.1452498682729129e-07,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,True,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,47,gqa_5687,True,0.9972102046012878,0.90625,0.0754433274269104,3.459364961599931e-05,1.0,1.0,gqa_0,287,
3,0,1,libra_frozen,186.84223107993603,[2152],0.013805164955556393,0.171875,0.9999155402183533,7.618587716251568e-08,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,True,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,0,gqa_5687,True,0.9974721074104309,0.859375,0.07160146534442902,3.4562395740067586e-05,,,gqa_0,287,
3,0,2,vanilla,87.57003815844655,[2152],0.0,0.0,1.0,0.0,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,False,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,0,gqa_5687,True,0.9977568984031677,0.859375,0.06708355247974396,3.4481625334592536e-05,,,gqa_0,287,
3,0,2,libra_oracle,197.42142409086227,[2152],0.11109396070241928,1.0234375,0.9947196245193481,0.0002731449785642326,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,False,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,47,gqa_5687,True,0.9977791905403137,1.0,0.07416850328445435,0.00013468190445564687,0.91995137433211,0.7878919839859009,gqa_0,287,
3,0,2,libra_frozen,186.5476258099079,[2152],0.013805164955556393,0.171875,0.9999155402183533,7.618587716251568e-08,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,True,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,0,gqa_5687,True,0.9974721074104309,0.859375,0.07160146534442902,3.4562395740067586e-05,,,gqa_0,287,
3,0,2,libra,195.8681452088058,[2152],0.07222967594861984,0.875,0.997394323348999,0.00027297958149574697,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,False,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,0,gqa_5687,True,0.9992238283157349,0.75,0.03969565033912659,0.00013455134467221797,,,gqa_0,287,
3,0,2,libra_frozen_oracle,186.34627014398575,[2152],0.018347978591918945,0.21875,0.9998563528060913,1.1452498682729129e-07,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,True,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,47,gqa_5687,True,0.9972102046012878,0.90625,0.0754433274269104,3.459364961599931e-05,1.0,1.0,gqa_0,287,
3,0,3,libra,221.75132110714912,[2152],0.07222967594861984,0.875,0.997394323348999,0.00027297958149574697,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,False,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,0,gqa_5687,True,0.9992238283157349,0.75,0.03969565033912659,0.00013455134467221797,,,gqa_0,287,
3,0,3,libra_oracle,193.2349568232894,[2152],0.11109396070241928,1.0234375,0.9947196245193481,0.0002731449785642326,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,False,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,47,gqa_5687,True,0.9977791905403137,1.0,0.07416850328445435,0.00013468190445564687,0.91995137433211,0.7878919839859009,gqa_0,287,
3,0,3,vanilla,87.81626028940082,[2152],0.0,0.0,1.0,0.0,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,False,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,0,gqa_5687,True,0.9977568984031677,0.859375,0.06708355247974396,3.4481625334592536e-05,,,gqa_0,287,
3,0,3,libra_frozen,185.65090605989099,[2152],0.013805164955556393,0.171875,0.9999155402183533,7.618587716251568e-08,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,True,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,0,gqa_5687,True,0.9974721074104309,0.859375,0.07160146534442902,3.4562395740067586e-05,,,gqa_0,287,
3,0,3,libra_frozen_oracle,185.32551312819123,[2152],0.018347978591918945,0.21875,0.9998563528060913,1.1452498682729129e-07,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,True,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,47,gqa_5687,True,0.9972102046012878,0.90625,0.0754433274269104,3.459364961599931e-05,1.0,1.0,gqa_0,287,
3,0,4,libra_oracle,184.47773484513164,[2152],0.11109396070241928,1.0234375,0.9947196245193481,0.0002731449785642326,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,False,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,47,gqa_5687,True,0.9977791905403137,1.0,0.07416850328445435,0.00013468190445564687,0.91995137433211,0.7878919839859009,gqa_0,287,
3,0,4,libra,183.79535106942058,[2152],0.07222967594861984,0.875,0.997394323348999,0.00027297958149574697,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,False,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,0,gqa_5687,True,0.9992238283157349,0.75,0.03969565033912659,0.00013455134467221797,,,gqa_0,287,
3,0,4,vanilla,88.27073313295841,[2152],0.0,0.0,1.0,0.0,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,False,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,0,gqa_5687,True,0.9977568984031677,0.859375,0.06708355247974396,3.4481625334592536e-05,,,gqa_0,287,
3,0,4,libra_frozen,186.20612798258662,[2152],0.013805164955556393,0.171875,0.9999155402183533,7.618587716251568e-08,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,True,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,0,gqa_5687,True,0.9974721074104309,0.859375,0.07160146534442902,3.4562395740067586e-05,,,gqa_0,287,
3,0,4,libra_frozen_oracle,197.10121396929026,[2152],0.018347978591918945,0.21875,0.9998563528060913,1.1452498682729129e-07,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,True,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,47,gqa_5687,True,0.9972102046012878,0.90625,0.0754433274269104,3.459364961599931e-05,1.0,1.0,gqa_0,287,
3,0,5,libra_frozen_oracle,186.42005324363708,[2152],0.018347978591918945,0.21875,0.9998563528060913,1.1452498682729129e-07,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,True,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,47,gqa_5687,True,0.9972102046012878,0.90625,0.0754433274269104,3.459364961599931e-05,1.0,1.0,gqa_0,287,
3,0,5,vanilla,87.9354658536613,[2152],0.0,0.0,1.0,0.0,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,False,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,0,gqa_5687,True,0.9977568984031677,0.859375,0.06708355247974396,3.4481625334592536e-05,,,gqa_0,287,
3,0,5,libra_oracle,184.8373468965292,[2152],0.11109396070241928,1.0234375,0.9947196245193481,0.0002731449785642326,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,False,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,47,gqa_5687,True,0.9977791905403137,1.0,0.07416850328445435,0.00013468190445564687,0.91995137433211,0.7878919839859009,gqa_0,287,
3,0,5,libra,184.4993531703949,[2152],0.07222967594861984,0.875,0.997394323348999,0.00027297958149574697,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,False,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,0,gqa_5687,True,0.9992238283157349,0.75,0.03969565033912659,0.00013455134467221797,,,gqa_0,287,
3,0,5,libra_frozen,185.52987929433584,[2152],0.013805164955556393,0.171875,0.9999155402183533,7.618587716251568e-08,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,True,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,0,gqa_5687,True,0.9974721074104309,0.859375,0.07160146534442902,3.4562395740067586e-05,,,gqa_0,287,
3,0,6,libra_frozen_oracle,191.24663108959794,[2152],0.018347978591918945,0.21875,0.9998563528060913,1.1452498682729129e-07,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,True,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,47,gqa_5687,True,0.9972102046012878,0.90625,0.0754433274269104,3.459364961599931e-05,1.0,1.0,gqa_0,287,
3,0,6,libra_frozen,196.662203874439,[2152],0.013805164955556393,0.171875,0.9999155402183533,7.618587716251568e-08,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,True,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,0,gqa_5687,True,0.9974721074104309,0.859375,0.07160146534442902,3.4562395740067586e-05,,,gqa_0,287,
3,0,6,vanilla,88.29827606678009,[2152],0.0,0.0,1.0,0.0,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,False,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,0,gqa_5687,True,0.9977568984031677,0.859375,0.06708355247974396,3.4481625334592536e-05,,,gqa_0,287,
3,0,6,libra,196.5324329212308,[2152],0.07222967594861984,0.875,0.997394323348999,0.00027297958149574697,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,False,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,0,gqa_5687,True,0.9992238283157349,0.75,0.03969565033912659,0.00013455134467221797,,,gqa_0,287,
3,0,6,libra_oracle,185.69550197571516,[2152],0.11109396070241928,1.0234375,0.9947196245193481,0.0002731449785642326,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,False,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,47,gqa_5687,True,0.9977791905403137,1.0,0.07416850328445435,0.00013468190445564687,0.91995137433211,0.7878919839859009,gqa_0,287,
3,0,7,libra_oracle,184.50547195971012,[2152],0.11109396070241928,1.0234375,0.9947196245193481,0.0002731449785642326,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,False,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,47,gqa_5687,True,0.9977791905403137,1.0,0.07416850328445435,0.00013468190445564687,0.91995137433211,0.7878919839859009,gqa_0,287,
3,0,7,libra,185.9600991010666,[2152],0.07222967594861984,0.875,0.997394323348999,0.00027297958149574697,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,False,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,0,gqa_5687,True,0.9992238283157349,0.75,0.03969565033912659,0.00013455134467221797,,,gqa_0,287,
3,0,7,libra_frozen_oracle,186.37655023485422,[2152],0.018347978591918945,0.21875,0.9998563528060913,1.1452498682729129e-07,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,True,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,47,gqa_5687,True,0.9972102046012878,0.90625,0.0754433274269104,3.459364961599931e-05,1.0,1.0,gqa_0,287,
3,0,7,vanilla,87.91365986689925,[2152],0.0,0.0,1.0,0.0,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,False,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,0,gqa_5687,True,0.9977568984031677,0.859375,0.06708355247974396,3.4481625334592536e-05,,,gqa_0,287,
3,0,7,libra_frozen,186.84719828888774,[2152],0.013805164955556393,0.171875,0.9999155402183533,7.618587716251568e-08,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,True,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,0,gqa_5687,True,0.9974721074104309,0.859375,0.07160146534442902,3.4562395740067586e-05,,,gqa_0,287,
3,0,8,libra_oracle,191.87410827726126,[2152],0.11109396070241928,1.0234375,0.9947196245193481,0.0002731449785642326,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,False,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,47,gqa_5687,True,0.9977791905403137,1.0,0.07416850328445435,0.00013468190445564687,0.91995137433211,0.7878919839859009,gqa_0,287,
3,0,8,libra_frozen,207.5127367861569,[2152],0.013805164955556393,0.171875,0.9999155402183533,7.618587716251568e-08,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,True,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,0,gqa_5687,True,0.9974721074104309,0.859375,0.07160146534442902,3.4562395740067586e-05,,,gqa_0,287,
3,0,8,vanilla,88.43132806941867,[2152],0.0,0.0,1.0,0.0,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,False,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,0,gqa_5687,True,0.9977568984031677,0.859375,0.06708355247974396,3.4481625334592536e-05,,,gqa_0,287,
3,0,8,libra_frozen_oracle,187.29557190090418,[2152],0.018347978591918945,0.21875,0.9998563528060913,1.1452498682729129e-07,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,True,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,47,gqa_5687,True,0.9972102046012878,0.90625,0.0754433274269104,3.459364961599931e-05,1.0,1.0,gqa_0,287,
3,0,8,libra,184.7289940342307,[2152],0.07222967594861984,0.875,0.997394323348999,0.00027297958149574697,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,False,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,0,gqa_5687,True,0.9992238283157349,0.75,0.03969565033912659,0.00013455134467221797,,,gqa_0,287,
3,0,9,libra_frozen_oracle,186.51414243504405,[2152],0.018347978591918945,0.21875,0.9998563528060913,1.1452498682729129e-07,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,True,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,47,gqa_5687,True,0.9972102046012878,0.90625,0.0754433274269104,3.459364961599931e-05,1.0,1.0,gqa_0,287,
3,0,9,libra_oracle,186.24955508857965,[2152],0.11109396070241928,1.0234375,0.9947196245193481,0.0002731449785642326,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,False,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,47,gqa_5687,True,0.9977791905403137,1.0,0.07416850328445435,0.00013468190445564687,0.91995137433211,0.7878919839859009,gqa_0,287,
3,0,9,libra_frozen,186.2618001177907,[2152],0.013805164955556393,0.171875,0.9999155402183533,7.618587716251568e-08,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,True,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,0,gqa_5687,True,0.9974721074104309,0.859375,0.07160146534442902,3.4562395740067586e-05,,,gqa_0,287,
3,0,9,vanilla,87.87794504314661,[2152],0.0,0.0,1.0,0.0,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,False,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,0,gqa_5687,True,0.9977568984031677,0.859375,0.06708355247974396,3.4481625334592536e-05,,,gqa_0,287,
3,0,9,libra,183.82997158914804,[2152],0.07222967594861984,0.875,0.997394323348999,0.00027297958149574697,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,False,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,0,gqa_5687,True,0.9992238283157349,0.75,0.03969565033912659,0.00013455134467221797,,,gqa_0,287,
1,0,0,libra_frozen,189.67326590791345,[12203],0.012993955984711647,0.25,0.9999250173568726,0.00013252542703412473,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,True,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,0,gqa_7812,True,0.9990547895431519,0.58203125,0.044585540890693665,0.00017286851652897894,,,gqa_0,287,
1,0,0,libra_oracle,193.4581669047475,[12203],0.028980785980820656,0.453125,0.9995902180671692,7.459078915417194e-05,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,False,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,47,gqa_7812,True,0.9992046356201172,0.5,0.040940381586551666,8.100061677396297e-05,0.9367922569314638,0.8318815231323242,gqa_0,287,
1,0,0,libra_frozen_oracle,199.65504482388496,[12203],0.013812093995511532,0.1875,0.9999111890792847,2.3855527615523897e-05,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,True,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,47,gqa_7812,True,0.999116063117981,0.55859375,0.04335477575659752,4.1721228626556695e-05,1.0,1.0,gqa_0,287,
1,0,0,libra,185.7369989156723,[12203],0.03283880278468132,0.59375,0.999460756778717,0.000349025969626382,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,False,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,0,gqa_7812,True,0.9984647035598755,0.625,0.05733640119433403,0.0003778347163461149,,,gqa_0,287,
1,0,0,vanilla,88.16350298002362,[12203],0.0,0.0,1.0000001192092896,0.0,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,False,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,0,gqa_7812,True,0.998883843421936,0.54296875,0.049429234117269516,6.429339919122867e-06,,,gqa_0,287,
1,0,1,vanilla,89.5740706473589,[12203],0.0,0.0,1.0000001192092896,0.0,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,False,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,0,gqa_7812,True,0.998883843421936,0.54296875,0.049429234117269516,6.429339919122867e-06,,,gqa_0,287,
1,0,1,libra_oracle,185.9446237795055,[12203],0.028980785980820656,0.453125,0.9995902180671692,7.459078915417194e-05,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,False,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,47,gqa_7812,True,0.9992046356201172,0.5,0.040940381586551666,8.100061677396297e-05,0.9367922569314638,0.8318815231323242,gqa_0,287,
1,0,1,libra,185.17732433974743,[12203],0.03283880278468132,0.59375,0.999460756778717,0.000349025969626382,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,False,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,0,gqa_7812,True,0.9984647035598755,0.625,0.05733640119433403,0.0003778347163461149,,,gqa_0,287,
1,0,1,libra_frozen_oracle,187.74078600108624,[12203],0.013812093995511532,0.1875,0.9999111890792847,2.3855527615523897e-05,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,True,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,47,gqa_7812,True,0.999116063117981,0.55859375,0.04335477575659752,4.1721228626556695e-05,1.0,1.0,gqa_0,287,
1,0,1,libra_frozen,186.80226104333997,[12203],0.012993955984711647,0.25,0.9999250173568726,0.00013252542703412473,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,True,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,0,gqa_7812,True,0.9990547895431519,0.58203125,0.044585540890693665,0.00017286851652897894,,,gqa_0,287,
1,0,2,vanilla,87.84663025289774,[12203],0.0,0.0,1.0000001192092896,0.0,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,False,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,0,gqa_7812,True,0.998883843421936,0.54296875,0.049429234117269516,6.429339919122867e-06,,,gqa_0,287,
1,0,2,libra_oracle,197.54423201084137,[12203],0.028980785980820656,0.453125,0.9995902180671692,7.459078915417194e-05,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,False,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,47,gqa_7812,True,0.9992046356201172,0.5,0.040940381586551666,8.100061677396297e-05,0.9367922569314638,0.8318815231323242,gqa_0,287,
1,0,2,libra_frozen,186.64480419829488,[12203],0.012993955984711647,0.25,0.9999250173568726,0.00013252542703412473,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,True,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,0,gqa_7812,True,0.9990547895431519,0.58203125,0.044585540890693665,0.00017286851652897894,,,gqa_0,287,
1,0,2,libra,195.91433275491,[12203],0.03283880278468132,0.59375,0.999460756778717,0.000349025969626382,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,False,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,0,gqa_7812,True,0.9984647035598755,0.625,0.05733640119433403,0.0003778347163461149,,,gqa_0,287,
1,0,2,libra_frozen_oracle,186.36050587520003,[12203],0.013812093995511532,0.1875,0.9999111890792847,2.3855527615523897e-05,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,True,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,47,gqa_7812,True,0.999116063117981,0.55859375,0.04335477575659752,4.1721228626556695e-05,1.0,1.0,gqa_0,287,
1,0,3,libra,221.75561729818583,[12203],0.03283880278468132,0.59375,0.999460756778717,0.000349025969626382,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,False,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,0,gqa_7812,True,0.9984647035598755,0.625,0.05733640119433403,0.0003778347163461149,,,gqa_0,287,
1,0,3,libra_oracle,193.3906082995236,[12203],0.028980785980820656,0.453125,0.9995902180671692,7.459078915417194e-05,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,False,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,47,gqa_7812,True,0.9992046356201172,0.5,0.040940381586551666,8.100061677396297e-05,0.9367922569314638,0.8318815231323242,gqa_0,287,
1,0,3,vanilla,88.05326698347926,[12203],0.0,0.0,1.0000001192092896,0.0,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,False,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,0,gqa_7812,True,0.998883843421936,0.54296875,0.049429234117269516,6.429339919122867e-06,,,gqa_0,287,
1,0,3,libra_frozen,185.55720569565892,[12203],0.012993955984711647,0.25,0.9999250173568726,0.00013252542703412473,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,True,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,0,gqa_7812,True,0.9990547895431519,0.58203125,0.044585540890693665,0.00017286851652897894,,,gqa_0,287,
1,0,3,libra_frozen_oracle,185.45926129445434,[12203],0.013812093995511532,0.1875,0.9999111890792847,2.3855527615523897e-05,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,True,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,47,gqa_7812,True,0.999116063117981,0.55859375,0.04335477575659752,4.1721228626556695e-05,1.0,1.0,gqa_0,287,
