wave,rep,condition,layer,moe_stage_sum_keep,moe_stage_sum_temp,expert_max_ms_keep,expert_max_ms_temp,A0_KEEP_cost_ms,A1_TEMP_cost_ms,A2_PERSIST_predicted_cost_ms,A1_TEMP_safe_cost_ms,best_action
11,1,long_math,22,3.1342719197273254,2.2239360213279724,1.3407679796218872,1.0035200119018557,3.1342719197273254,2.2239360213279724,11.857279464453983,inf,KEEP
11,1,long_math,23,2.717408001422882,2.1892800331115723,1.2676479816436768,1.0348800420761108,2.717408001422882,2.1892800331115723,11.475603434741323,inf,KEEP
11,1,long_math,24,3.233440011739731,2.346048057079315,1.4553600549697876,1.043936014175415,3.233440011739731,2.346048057079315,11.901301860455225,inf,KEEP
11,1,long_math,25,2.730688065290451,2.5645759999752045,1.30457603931427,1.0131839513778689,2.730688065290451,2.5645759999752045,11.47111243166205,inf,KEEP
11,1,long_math,26,3.030463933944702,2.428319990634918,1.285599946975708,1.0397759675979614,3.030463933944702,2.428319990634918,11.780020256574227,inf,KEEP
11,1,long_math,27,2.814751982688904,2.0764159858226776,1.33788800239563,0.9535999894142152,2.814751982688904,2.0764159858226776,11.539145472718987,inf,KEEP
11,1,long_math,28,3.109344005584717,2.2887040376663204,1.4270399808883667,1.0060160160064695,3.109344005584717,2.2887040376663204,11.790834459869718,inf,KEEP
11,1,long_math,29,2.92192006111145,2.3582080006599426,1.381376028060913,0.991424024105072,2.92192006111145,2.3582080006599426,11.625385599220055,inf,KEEP
11,1,long_math,30,3.1825279891490936,2.155456006526947,1.485983967781067,0.9630720019340516,3.1825279891490936,2.155456006526947,11.835652544893533,inf,KEEP
11,1,long_math,31,2.709119975566864,2.325984001159668,1.3409279584884644,0.989952027797699,2.709119975566864,2.325984001159668,11.432050532893497,inf,KEEP
11,1,long_math,32,3.150687962770462,6.814911782741547,1.3613439798355105,1.043455958366394,3.150687962770462,6.814911782741547,11.863793619871284,inf,KEEP
11,1,long_math,33,3.2351999282836914,2.234655976295471,1.4298559427261353,0.9897599816322328,3.2351999282836914,2.234655976295471,11.915335243698808,inf,KEEP
11,1,long_math,34,3.2438400089740753,2.3328639566898346,1.48089599609375,1.005247950553894,3.2438400089740753,2.3328639566898346,11.899413073824666,inf,KEEP
11,1,long_math,35,2.8153280913829803,2.1806400418281555,1.4160640239715576,1.0030720233917236,2.8153280913829803,2.1806400418281555,11.502100558248069,inf,KEEP
11,1,long_math,36,2.8756160140037537,2.50982403755188,1.3615039587020874,1.04585599899292,2.8756160140037537,2.50982403755188,11.588644683704551,inf,KEEP
11,1,long_math,37,3.118975967168808,2.4173440635204315,1.468127965927124,1.0044480562210083,3.118975967168808,2.4173440635204315,11.780693452635681,inf,KEEP
11,1,long_math,38,3.221888095140457,2.4749439656734467,1.4526400566101074,1.0061759948730469,3.221888095140457,2.4749439656734467,11.891058901759353,inf,KEEP
11,1,long_math,39,3.125343978404999,2.34758397936821,1.4388480186462402,1.0236799716949463,3.125343978404999,2.34758397936821,11.801151993841525,inf,KEEP
11,1,long_math,40,2.903424024581909,2.4629760086536407,1.3886079788208008,1.0069760084152222,2.903424024581909,2.4629760086536407,11.603409296215178,inf,KEEP
11,1,long_math,41,3.300511956214905,2.2131839990615845,1.531775951385498,1.0103679895401,3.300511956214905,2.2131839990615845,11.931599815268656,inf,KEEP
11,1,long_math,42,2.6792959570884705,2.4778239727020264,1.3008639812469482,1.110975980758667,2.6792959570884705,2.4778239727020264,11.42150669503188,inf,KEEP
11,1,long_math,43,3.4948799312114716,2.2985599637031555,1.513375997543335,1.0083839893341064,3.4948799312114716,2.2985599637031555,12.134822488621273,inf,KEEP
11,1,long_math,44,2.7704000174999237,2.257216066122055,1.340031981468201,0.9993600249290466,2.7704000174999237,2.257216066122055,11.493761750160822,inf,KEEP
11,1,long_math,45,2.699616014957428,5.075488030910492,1.2377920150756836,1.0292799472808838,2.699616014957428,5.075488030910492,11.47217917877974,inf,KEEP
11,1,long_math,46,2.873088002204895,2.2207360565662384,1.2527680397033691,1.0137920379638672,2.873088002204895,2.2207360565662384,11.6384441816082,inf,KEEP
11,1,long_math,47,2.8358400464057922,2.241888016462326,1.262943983078003,1.0049279928207395,2.8358400464057922,2.241888016462326,11.596299207596793,inf,KEEP
10,1,short_mixed,0,2.142304003238678,2.2955200374126434,0.5799999833106995,0.4720000028610229,2.142304003238678,2.2955200374126434,11.231419592803768,inf,KEEP
10,1,short_mixed,1,1.9023360311985016,2.21321602165699,0.566431999206543,0.5048959851264954,1.9023360311985016,2.21321602165699,10.997981007063828,inf,KEEP
10,1,short_mixed,2,1.9089279770851135,2.1147839725017548,0.5303679704666138,0.4303680062294006,1.9089279770851135,2.1147839725017548,11.021928219095956,inf,KEEP
10,1,short_mixed,3,1.9280960261821747,1.871391989290714,0.5751360058784485,0.4335039854049682,1.9280960261821747,1.871391989290714,11.01955233101985,inf,KEEP
10,1,short_mixed,4,1.9724479615688324,1.8709439784288406,0.5533440113067627,0.4366720020771026,1.9724479615688324,1.8709439784288406,11.074391332850489,inf,KEEP
10,1,short_mixed,5,1.9175679683685303,2.0482239872217174,0.5745279788970947,0.4760000109672546,1.9175679683685303,2.0482239872217174,11.009316876957195,inf,KEEP
10,1,short_mixed,6,1.8263999819755554,2.029632046818733,0.5153599977493286,0.4483200013637543,1.8263999819755554,2.029632046818733,10.946622582938346,inf,KEEP
10,1,short_mixed,7,1.9309760332107544,1.8956799954175947,0.5590720176696777,0.4321599900722503,1.9309760332107544,1.8956799954175947,11.0301628884185,inf,KEEP
10,1,short_mixed,8,1.911679983139038,1.7876800149679184,0.5755839943885803,0.429280012845993,1.911679983139038,1.7876800149679184,11.00292070030958,inf,KEEP
10,1,short_mixed,9,1.8538880050182343,2.02156800031662,0.5332159996032715,0.4758400022983551,1.8538880050182343,2.02156800031662,10.965517676258592,inf,KEEP
10,1,short_mixed,10,1.8940480053424835,2.165759950876236,0.5443519949913025,0.4495039880275726,1.8940480053424835,2.165759950876236,11.000318647918899,inf,KEEP
10,1,short_mixed,11,1.918368011713028,2.338912010192871,0.5389760136604309,0.5448639988899231,1.918368011713028,2.338912010192871,11.027225763662704,inf,KEEP
10,1,short_mixed,12,1.883872002363205,2.0142079889774323,0.5671679973602295,0.6147840023040771,1.883872002363205,2.0142079889774323,10.97916279029429,inf,KEEP
10,1,short_mixed,13,1.9197440445423126,1.7875199913978577,0.5468800067901611,0.4350079894065857,1.9197440445423126,1.7875199913978577,11.024798119832123,inf,KEEP
10,1,short_mixed,14,1.8824320137500763,2.0077120512723923,0.554751992225647,0.4737280011177063,1.8824320137500763,2.0077120512723923,10.983697815596791,inf,KEEP
10,1,short_mixed,15,1.878464013338089,1.96204799413681,0.5587520003318787,0.4446719884872436,1.878464013338089,1.96204799413681,10.977804872029715,inf,KEEP
10,1,short_mixed,16,1.982015997171402,2.042752057313919,0.5767040252685547,0.442111998796463,1.982015997171402,2.042752057313919,11.072717716490281,inf,KEEP
10,1,short_mixed,17,1.9153280556201935,1.9191680401563644,0.5799360275268555,0.4339520037174225,1.9153280556201935,1.9191680401563644,11.004474422934996,inf,KEEP
10,1,short_mixed,18,1.8098559975624084,1.948672041296959,0.5171840190887451,0.431872010231018,1.8098559975624084,1.948672041296959,10.929200815956065,inf,KEEP
10,1,short_mixed,19,1.9350079894065857,1.7954560220241547,0.5862399935722351,0.4310080111026764,1.9350079894065857,1.7954560220241547,11.02112066879709,inf,KEEP
10,1,short_mixed,20,1.866016000509262,2.0184319466352463,0.5487359762191772,0.4349440038204193,1.866016000509262,2.0184319466352463,10.970176918696996,inf,KEEP
10,1,short_mixed,21,2.252351939678192,1.9379200190305708,0.7351359724998474,0.4710400104522705,2.252351939678192,1.9379200190305708,11.26681069041527,inf,KEEP
10,1,short_mixed,22,2.0822399854660034,2.664192020893097,0.5606080293655396,0.5382400155067444,2.0822399854660034,2.664192020893097,11.180687658371724,inf,KEEP
10,1,short_mixed,23,1.8720319867134094,2.2747199535369873,0.5239999890327454,0.4387199878692627,1.8720319867134094,2.2747199535369873,10.988096723082093,inf,KEEP
10,1,short_mixed,24,1.9673280119895935,2.0351040214300156,0.586080014705658,0.4656319916248321,1.9673280119895935,2.0351040214300156,11.053517678780123,inf,KEEP
10,1,short_mixed,25,1.940576046705246,2.1092479377985,0.5630080103874207,0.4615359902381897,1.940576046705246,2.1092479377985,11.037868765191444,inf,KEEP
10,1,short_mixed,26,1.9229119718074799,6.288928031921387,0.5996159911155701,0.514240026473999,1.9229119718074799,6.288928031921387,11.002587655514544,inf,KEEP
10,1,short_mixed,27,1.90447998046875,7.055840253829956,0.538815975189209,0.5440000295639038,1.90447998046875,7.055840253829956,11.013414748502282,inf,KEEP
10,1,short_mixed,28,1.8872959911823273,7.244704067707062,0.5782399773597717,0.5154560208320618,1.8872959911823273,7.244704067707062,10.97725855688301,inf,KEEP
10,1,short_mixed,29,1.9060799479484558,7.4082560539245605,0.5658239722251892,0.5195519924163818,1.9060799479484558,7.4082560539245605,11.002017527564771,inf,KEEP
10,1,short_mixed,30,1.8971200287342072,6.336735874414444,0.5349760055541992,0.5332800149917603,1.8971200287342072,6.336735874414444,11.007902723838972,inf,KEEP
10,1,short_mixed,31,1.9093759953975677,7.172544240951538,0.5565760135650635,0.5245440006256104,1.9093759953975677,7.172544240951538,11.009764014675149,inf,KEEP
10,1,short_mixed,32,1.8536320328712463,7.229152113199234,0.5400000214576721,0.5253440141677856,1.8536320328712463,7.229152113199234,10.961996996619572,inf,KEEP
10,1,short_mixed,33,1.9146240055561066,7.324159860610962,0.5640000104904175,0.5416960120201111,1.9146240055561066,7.324159860610962,11.011439339057725,inf,KEEP
10,1,short_mixed,34,1.8816320300102234,1.8527040034532547,0.5616000294685364,0.431551992893219,1.8816320300102234,1.8527040034532547,10.979602317931363,inf,KEEP
10,1,short_mixed,35,1.8740480244159698,1.850207969546318,0.5542719960212708,0.4490239918231964,1.8740480244159698,1.850207969546318,10.97554481714659,inf,KEEP
10,1,short_mixed,36,1.847424030303955,1.8502719849348068,0.5449280142784119,0.4401600062847137,1.847424030303955,1.8502719849348068,10.953417472346153,inf,KEEP
10,1,short_mixed,37,1.905823975801468,2.2052479684352875,0.5739520192146301,0.5814719796180725,1.905823975801468,2.2052479684352875,10.99785005624052,inf,KEEP
10,1,short_mixed,38,1.9062399566173553,9.567743986845016,0.5695679783821106,0.5672000050544739,1.9062399566173553,9.567743986845016,11.000375790128917,inf,KEEP
10,1,short_mixed,39,1.968863993883133,3.942143991589546,0.579584002494812,0.451231986284256,1.968863993883133,3.942143991589546,11.058179767898586,inf,KEEP
10,1,short_mixed,40,1.8838080167770386,1.8720000088214874,0.54448002576828,0.4393599927425384,1.8838080167770386,1.8720000088214874,10.99001704648637,inf,KEEP
10,1,short_mixed,41,1.9781439900398254,1.8763840347528455,0.5782399773597717,0.4534719884395599,1.9781439900398254,1.8763840347528455,11.068106555740508,inf,KEEP
10,1,short_mixed,42,1.9439359903335571,1.7069760262966156,0.5550079941749573,0.4425919950008392,1.9439359903335571,1.7069760262966156,11.045078595129935,inf,KEEP
10,1,short_mixed,43,2.016928017139435,1.9567999839782715,0.5582720041275024,0.4490239918231964,2.016928017139435,1.9567999839782715,11.116499866714964,inf,KEEP
10,1,short_mixed,44,1.8967679738998413,1.7218240648508072,0.5607680082321167,0.4320000112056732,1.8967679738998413,1.7218240648508072,10.995138659405537,inf,KEEP
10,1,short_mixed,45,1.907776027917862,1.7112639993429184,0.5568320155143738,0.4541440010070801,1.907776027917862,1.7112639993429184,11.008040850145104,inf,KEEP
10,1,short_mixed,46,1.8925119638442993,1.7873600125312805,0.5554559826850891,0.4376640021800995,1.8925119638442993,1.7873600125312805,10.993438980973544,inf,KEEP
10,1,short_mixed,47,1.9256960153579712,1.8326399475336075,0.5451840162277222,0.4339199960231781,1.9256960153579712,1.8326399475336075,11.031566260349832,inf,KEEP
8,1,vision_proxy_long,0,2.702143967151642,2.9348159730434418,0.9268800020217896,0.8064960241317749,2.702143967151642,2.9348159730434418,11.624328815597742,inf,KEEP
8,1,vision_proxy_long,1,2.9825599789619446,2.8416959941387177,1.0490880012512207,0.7599679827690125,2.9825599789619446,2.8416959941387177,11.845934083687954,inf,KEEP
8,1,vision_proxy_long,2,3.1694400310516357,2.891199916601181,1.0638079643249512,0.8015679717063904,3.1694400310516357,2.891199916601181,12.025730377092806,inf,KEEP
8,1,vision_proxy_long,3,3.1523199677467346,2.552223950624466,1.0518079996109009,0.7914559841156006,3.1523199677467346,2.552223950624466,12.014385114569343,inf,KEEP
8,1,vision_proxy_long,4,2.510528028011322,2.7066880762577057,0.887328028678894,0.7900800108909607,2.510528028011322,2.7066880762577057,11.451746662973523,inf,KEEP
8,1,vision_proxy_long,5,2.8801600337028503,3.066624015569687,0.9423040151596068,0.7810239791870117,2.8801600337028503,3.066624015569687,11.794922310062809,inf,KEEP
8,1,vision_proxy_long,6,2.896063983440399,3.0875199735164642,0.9652799963951112,0.7607679963111877,2.896063983440399,3.0875199735164642,11.799769417755002,inf,KEEP
8,1,vision_proxy_long,7,2.7146559357643127,3.223199993371964,0.9376959800720216,0.7870079874992371,2.7146559357643127,3.223199993371964,11.631635759030349,inf,KEEP
8,1,vision_proxy_long,8,2.747488021850586,2.9599679708480835,0.9368320107460022,0.7560639977455139,2.747488021850586,2.9599679708480835,11.664883617234118,inf,KEEP
8,1,vision_proxy_long,9,3.080832004547119,2.946784019470215,1.0335999727249146,0.7742400169372559,3.080832004547119,2.946784019470215,11.95165948779281,inf,KEEP
8,1,vision_proxy_long,10,3.074463903903961,2.9903360307216644,1.031551957130432,0.7790079712867737,3.074463903903961,2.9903360307216644,11.946276963552354,inf,KEEP
8,1,vision_proxy_long,11,2.68723201751709,2.678975999355316,0.904416024684906,0.7645760178565979,2.68723201751709,2.678975999355316,11.62022731390787,inf,KEEP
8,1,vision_proxy_long,12,2.8004799485206604,2.6595839858055115,0.9028480052947998,0.8173120021820068,2.8004799485206604,2.6595839858055115,11.734229830430237,inf,KEEP
8,1,vision_proxy_long,13,3.265151858329773,2.692607969045639,1.158687949180603,0.7804800271987915,3.265151858329773,2.692607969045639,12.075782652551949,inf,KEEP
8,1,vision_proxy_long,14,2.8625279664993286,2.5727680027484894,1.0080959796905518,0.776960015296936,2.8625279664993286,2.5727680027484894,11.745628859076982,inf,KEEP
8,1,vision_proxy_long,15,2.908768057823181,2.6436480283737183,0.9901440143585204,0.7785279750823975,2.908768057823181,2.6436480283737183,11.80050806108975,inf,KEEP
8,1,vision_proxy_long,16,3.05184006690979,2.4155200123786926,1.1124160289764404,0.7619519829750061,3.05184006690979,2.4155200123786926,11.884738520022728,inf,KEEP
8,1,vision_proxy_long,17,3.016256093978882,2.539552003145218,1.0797760486602783,0.7801920175552368,3.016256093978882,2.539552003145218,11.864862041932634,inf,KEEP
8,1,vision_proxy_long,18,2.7343679666519165,2.6124480068683624,0.9895359873771667,0.7859200239181519,2.7343679666519165,2.6124480068683624,11.626400573669475,inf,KEEP
8,1,vision_proxy_long,19,2.5537279844284058,2.9590080082416534,0.9144960045814514,0.7656639814376831,2.5537279844284058,2.9590080082416534,11.481872443573366,inf,KEEP
8,1,vision_proxy_long,20,3.2066239714622498,2.5811840295791626,1.071871995925903,0.7567359805107117,3.2066239714622498,2.5811840295791626,12.0590336247597,inf,KEEP
8,1,vision_proxy_long,21,2.970304012298584,2.5457600355148315,1.022752046585083,0.7575680017471313,2.970304012298584,2.5457600355148315,11.84635189525728,inf,KEEP
8,1,vision_proxy_long,22,3.036736011505127,2.7153280377388,0.9945600032806396,0.7501440048217773,3.036736011505127,2.7153280377388,11.926350887166244,inf,KEEP
8,1,vision_proxy_long,23,2.5004160404205322,2.757984012365341,0.8752639889717102,0.7832639813423157,2.5004160404205322,2.757984012365341,11.447440311281543,inf,KEEP
8,1,vision_proxy_long,24,8.196607828140259,2.712671995162964,1.519327998161316,0.7995839715003967,8.196607828140259,2.712671995162964,16.833686075642582,inf,KEEP
8,1,vision_proxy_long,25,5.580832004547119,2.7383360266685486,1.29584002494812,0.8107839822769165,5.580832004547119,2.7383360266685486,14.325460445163138,inf,KEEP
8,1,vision_proxy_long,26,4.697695970535278,2.6859520077705383,1.1771520376205444,0.7663360238075256,4.697695970535278,2.6859520077705383,13.499441202600202,inf,KEEP
8,1,vision_proxy_long,27,3.745664060115814,2.8007680475711823,1.096896052360535,0.7623680233955383,3.745664060115814,2.8007680475711823,12.586031266281376,inf,KEEP
8,1,vision_proxy_long,28,3.5788480639457703,2.630623936653137,1.1238080263137815,0.7322239875793457,3.5788480639457703,2.630623936653137,12.406264291344428,inf,KEEP
8,1,vision_proxy_long,29,3.1481279730796814,2.6982719898223877,1.008031964302063,0.7738239765167236,3.1481279730796814,2.6982719898223877,12.031259672090878,inf,KEEP
8,1,vision_proxy_long,30,3.044991970062256,2.7651840150356293,1.017408013343811,0.7663679718971252,3.044991970062256,2.7651840150356293,11.923611587861272,inf,KEEP
8,1,vision_proxy_long,31,2.8946239948272705,2.72160005569458,0.9742400050163268,0.7796159982681274,2.8946239948272705,2.72160005569458,11.794017561063885,inf,KEEP
8,1,vision_proxy_long,32,2.886303961277008,2.7811839878559113,0.9800959825515748,0.8763840198516846,2.886303961277008,2.7811839878559113,11.782879427256457,inf,KEEP
8,1,vision_proxy_long,33,2.8854079842567444,2.941023975610733,0.9571200013160706,0.7529280185699463,2.8854079842567444,2.941023975610733,11.79304029228155,inf,KEEP
8,1,vision_proxy_long,34,3.242464065551758,2.8145599365234375,1.0896960496902466,0.7795839905738831,3.242464065551758,2.8145599365234375,12.086296163659714,inf,KEEP
8,1,vision_proxy_long,35,2.858143925666809,2.6631040573120117,1.0022399425506592,0.7716479897499084,2.858143925666809,2.6631040573120117,11.744062947185459,inf,KEEP
8,1,vision_proxy_long,36,2.8907840251922607,2.669824004173279,0.956991970539093,0.7601919770240784,2.8907840251922607,2.669824004173279,11.798477946084152,inf,KEEP
8,1,vision_proxy_long,37,3.014144003391266,2.5193600058555603,1.123136043548584,0.7752000093460083,3.014144003391266,2.5193600058555603,11.841883612290623,inf,KEEP
8,1,vision_proxy_long,38,3.0147520303726196,2.9638400077819824,1.0376960039138794,0.7776640057563782,3.0147520303726196,2.9638400077819824,11.883608360812909,inf,KEEP
8,1,vision_proxy_long,39,2.8109440207481384,2.947711944580078,1.0040960311889648,0.7643200159072876,2.8109440207481384,2.947711944580078,11.695969827797052,inf,KEEP
8,1,vision_proxy_long,40,2.952096104621887,2.9428799748420715,1.0780160427093506,0.7893120050430298,2.952096104621887,2.9428799748420715,11.801549028711232,inf,KEEP
8,1,vision_proxy_long,41,3.105631947517395,2.985247939825058,1.109887957572937,0.7857919931411743,3.105631947517395,2.985247939825058,11.939746996600768,inf,KEEP
8,1,vision_proxy_long,42,4.396255970001221,2.5719040632247925,1.6958719491958618,0.7741760015487671,4.396255970001221,2.5719040632247925,12.94837512214897,inf,KEEP
8,1,vision_proxy_long,43,3.714240074157715,2.714399963617325,1.1424319744110107,0.7740479707717896,3.714240074157715,2.714399963617325,12.532693809366755,inf,KEEP
8,1,vision_proxy_long,44,3.984768033027649,2.695136070251465,1.6934720277786257,0.762112021446228,3.984768033027649,2.695136070251465,12.53804211091109,inf,KEEP
8,1,vision_proxy_long,45,2.282751977443695,6.857951879501343,0.8752319812774658,1.312000036239624,2.282751977443695,6.857951879501343,11.229791651521477,inf,KEEP
8,1,vision_proxy_long,46,2.6223039627075195,10.111519813537598,0.9057279825210572,0.8062719702720642,2.6223039627075195,10.111519813537598,11.55466789931367,inf,KEEP
8,1,vision_proxy_long,47,2.659231960773468,3.167072057723999,0.9071679711341858,0.7755839824676514,2.659231960773468,3.167072057723999,11.590902924727907,inf,KEEP
