duration_ms,layer,modality,p10_ms,p90_ms,repetitions,stage,tokens
0.7782880067825317,25,text,0.4121920019388199,1.089855968952179,6,dispatch,1182
0.8463680148124695,25,text,0.043616000562906265,0.9366400241851807,21,expert,4098
3.041935920715332,25,text,2.9268639087677,3.483247995376587,6,layer_total,2363
2.207039952278137,25,text,1.9822720289230347,2.418784022331238,6,moe,2363
0.9419040083885193,26,text,0.7762079834938049,1.0827839970588684,6,attention,2363
0.38518400490283966,26,text,0.20771199464797974,0.7740800082683563,6,combine,1182
0.7655839771032333,26,text,0.40534399449825287,1.2389600276947021,6,dispatch,1182
0.8902400135993958,26,text,0.02051199972629547,0.9396799802780151,21,expert,4634
3.03931200504303,26,text,2.9521600008010864,3.3201760053634644,6,layer_total,2363
2.1744000911712646,26,text,2.0273120403289795,2.358415961265564,6,moe,2363
0.894351989030838,27,text,0.7699840068817139,1.0823839902877808,6,attention,2363
0.29046399891376495,27,text,0.2799679934978485,0.4243520051240921,6,combine,1182
0.6073760092258453,27,text,0.37004800140857697,1.063295990228653,6,dispatch,1182
0.821040004491806,27,text,0.5790143847465515,0.9247200071811675,18,expert,3024
2.9145920276641846,27,text,2.844655990600586,3.118831992149353,6,layer_total,2363
1.9928320050239563,27,text,1.9446560144424438,2.244223952293396,6,moe,2363
0.8998720049858093,28,text,0.7835520207881927,1.0149439573287964,6,attention,2363
0.4073279872536659,28,text,0.23903999477624893,0.5697279870510101,6,combine,1182
0.698496013879776,28,text,0.43273599445819855,1.0279360115528107,6,dispatch,1182
0.8303040266036987,28,text,0.02505600079894066,0.9364799857139587,21,expert,4174
3.023311972618103,28,text,2.8880640268325806,3.2044320106506348,6,layer_total,2363
