attention_concurrent_ms,attention_ms,concurrent_wall_ms,eta,iteration,modality,phase,stage_concurrent_ms,stage_ms,wall_saving_pct
1.060703992843628,0.9664319753646851,1.5147520303726196,-0.4114498666919929,6,vision,combine,0.7335039973258972,0.388480007648468,-11.797079763366058
0.8849920034408569,0.9576640129089355,1.2598400115966797,0.18327279575512806,7,vision,combine,0.5075839757919312,0.3699840009212494,5.107377974217975
0.8297280073165894,0.7255039811134338,1.1429760456085205,0.127124162948428,8,vision,combine,0.3908799886703491,0.4782719910144806,5.050767578614979
1.2464319467544556,1.094048023223877,1.8348159790039062,-0.5401861653676896,9,vision,combine,1.0707520246505737,0.48096001148223877,-16.495658344134647
0.8281919956207275,0.7714560031890869,1.2216960191726685,0.1664197706338798,10,vision,combine,0.46649599075317383,0.5401279926300049,6.853390780381385
0.8301759958267212,0.7698879837989807,1.1847039461135864,0.09025201527842258,11,vision,combine,0.4044800102710724,0.4559679925441742,3.3570036793660663
0.7238079905509949,0.7834240198135376,2.0294079780578613,0.03476029609377104,0,vision,expert,1.12227201461792,1.2732160091400146,1.3241039030805535
0.7326080203056335,0.7180479764938354,2.0587520599365234,0.19991971342540613,1,vision,expert,1.13811194896698,1.4842560291290283,6.518262025579913
0.7095999717712402,0.7531200051307678,2.0063040256500244,0.036456322178488335,2,vision,expert,1.1176320314407349,1.2806400060653687,1.3500110826726308
0.7759680151939392,0.7097600102424622,2.057568073272705,-0.11681698974209923,3,vision,expert,1.128607988357544,1.264896035194397,-4.198808598968085
0.7290239930152893,0.7958400249481201,2.036895990371704,0.03011658196012876,4,vision,expert,1.1261119842529297,1.265023946762085,1.1630064704664211
0.7686079740524292,0.7789760231971741,2.0692479610443115,-0.007763916104377602,5,vision,expert,1.1176320314407349,1.284224033355713,-0.2931322375751222
0.7164160013198853,1.1917120218276978,2.0340158939361572,0.3808169710222416,6,vision,expert,1.1280640363693237,1.2961280345916748,18.2416936857421
0.7354239821434021,0.7336000204086304,2.0241920948028564,0.01029431336279874,7,vision,expert,1.1100159883499146,1.298143982887268,0.3716958672348114
0.7650240063667297,0.7496960163116455,2.040640115737915,-0.009049109654365959,8,vision,expert,1.1241600513458252,1.2841600179672241,-0.3335576041128663
0.7693759799003601,0.7248960137367249,2.0752639770507812,-0.039906388371989954,9,vision,expert,1.1169919967651367,1.3214399814605713,-1.4136477060159525
0.866752028465271,0.7101439833641052,2.2365760803222656,-0.30839963844942175,10,vision,expert,1.1554559469223022,1.3074239492416382,-10.855056931523844
0.7203840017318726,0.7233279943466187,2.0260159969329834,-0.015262747179127564,11,vision,expert,1.1319680213928223,1.291648030281067,-0.5478959635431657
0.6792320013046265,0.7622079849243164,2.375648021697998,0.04844863763132903,0,vision,moe,2.372512102127075,1.6503679752349854,1.5306435557314146
0.6511359810829163,0.7285439968109131,2.37772798538208,0.03452360888624177,1,vision,moe,2.3746559619903564,1.6743359565734863,1.0467425959791887
0.7260159850120544,0.7342079877853394,2.4131839275360107,0.01926438179809881,2,vision,moe,2.410144090652466,1.693120002746582,0.5827009391018101
0.699679970741272,0.7807999849319458,2.4727039337158203,-0.00684415232468043,3,vision,moe,2.469696044921875,1.686560034751892,-0.21658428398572127
0.6875839829444885,0.7432960271835327,2.4081599712371826,0.009729730423261798,4,vision,moe,2.405087947845459,1.6720960140228271,0.2994159890319592
0.6970880031585693,0.7217599749565125,2.3763840198516846,0.014409218570163999,5,vision,moe,2.373215913772583,1.6650240421295166,0.43573264945194756
0.7696959972381592,0.730783998966217,2.4828479290008545,-0.07956374773959443,6,vision,moe,2.4797439575195312,1.6939200162887573,-2.3979798515641138
0.7383360266685486,0.7408639788627625,2.436863899230957,-0.020041376918952164,7,vision,moe,2.433824062347412,1.6811519861221313,-0.6130403127279083
0.7514879703521729,0.7943040132522583,2.4630401134490967,0.170695193907345,8,vision,moe,2.4599039554595947,1.804319977760315,5.21752581490812
0.7275199890136719,0.7040640115737915,2.404927968978882,-0.07949266836400294,9,vision,moe,2.401792049407959,1.6448960304260254,-2.3826683288923123
0.7556800246238708,0.7225279808044434,3.0145280361175537,-0.909429196878933,10,vision,moe,3.011359930038452,1.6349120140075684,-27.872948738953585
0.7662079930305481,0.9947199821472168,2.4792640209198,0.21283577946952154,11,vision,moe,2.4760000705718994,1.6962560415267944,7.86748008498267
