task,trajectory_complete,request_id,call_index,sequence_id,block_start,iteration,phase,masked_before,transfer_count,selected_cutoff,best_unselected,cutoff_gap,delta,alternatives,swappable_selected,future_step_available,future_positions_traced,base_rank_load,best_rank_load,base_max_rank,best_max_rank,max_rank_reduction_pct,best_swap,one_swap_only,frozen_baseline_route_not_rollout
gsm8k,1,measured_0,198,5,192,9,late,8,5,0.9046439528465272,0.8760452270507812,0.0285987257957458,0.002,0,2,1,8,"[24, 25, 41, 30]","[24, 25, 41, 30]",41,41,0.0,,1,1
gsm8k,1,measured_0,198,5,192,9,late,8,5,0.9046439528465272,0.8760452270507812,0.0285987257957458,0.005,0,2,1,8,"[24, 25, 41, 30]","[24, 25, 41, 30]",41,41,0.0,,1,1
gsm8k,1,measured_0,198,5,192,9,late,8,5,0.9046439528465272,0.8760452270507812,0.0285987257957458,0.01,0,2,1,8,"[24, 25, 41, 30]","[24, 25, 41, 30]",41,41,0.0,,1,1
gsm8k,1,measured_0,198,5,192,9,late,8,5,0.9046439528465272,0.8760452270507812,0.0285987257957458,0.02,0,3,1,8,"[24, 25, 41, 30]","[24, 25, 41, 30]",41,41,0.0,,1,1
gsm8k,1,measured_0,198,5,192,9,late,8,5,0.9046439528465272,0.8760452270507812,0.0285987257957458,0.05,1,5,1,8,"[24, 25, 41, 30]","[16, 31, 37, 36]",41,37,9.75609756097561,"[31, 28]",1,1
gsm8k,1,measured_0,198,5,192,9,late,8,5,0.9046439528465272,0.8760452270507812,0.0285987257957458,0.1,2,5,1,8,"[24, 25, 41, 30]","[20, 33, 34, 33]",41,34,17.073170731707318,"[31, 26]",1,1
gsm8k,1,measured_0,199,3,160,21,late,5,1,0.5519551038742065,0.5360904335975647,0.0158646702766418,0.001,0,1,1,5,"[27, 40, 60, 33]","[27, 40, 60, 33]",60,60,0.0,,1,1
gsm8k,1,measured_0,199,3,160,21,late,5,1,0.5519551038742065,0.5360904335975647,0.0158646702766418,0.002,0,1,1,5,"[27, 40, 60, 33]","[27, 40, 60, 33]",60,60,0.0,,1,1
gsm8k,1,measured_0,199,3,160,21,late,5,1,0.5519551038742065,0.5360904335975647,0.0158646702766418,0.005,0,1,1,5,"[27, 40, 60, 33]","[27, 40, 60, 33]",60,60,0.0,,1,1
gsm8k,1,measured_0,199,3,160,21,late,5,1,0.5519551038742065,0.5360904335975647,0.0158646702766418,0.01,0,1,1,5,"[27, 40, 60, 33]","[27, 40, 60, 33]",60,60,0.0,,1,1
gsm8k,1,measured_0,199,3,160,21,late,5,1,0.5519551038742065,0.5360904335975647,0.0158646702766418,0.02,1,1,1,5,"[27, 40, 60, 33]","[27, 40, 60, 33]",60,60,0.0,,1,1
gsm8k,1,measured_0,199,3,160,21,late,5,1,0.5519551038742065,0.5360904335975647,0.0158646702766418,0.05,1,1,1,5,"[27, 40, 60, 33]","[27, 40, 60, 33]",60,60,0.0,,1,1
gsm8k,1,measured_0,199,3,160,21,late,5,1,0.5519551038742065,0.5360904335975647,0.0158646702766418,0.1,2,1,1,5,"[27, 40, 60, 33]","[25, 39, 59, 37]",60,59,1.6666666666666667,"[28, 31]",1,1
gsm8k,1,measured_0,199,6,192,1,early,31,1,0.6985015273094177,0.6072953939437866,0.0912061333656311,0.001,0,1,1,31,"[164, 297, 384, 355]","[164, 297, 384, 355]",384,384,0.0,,1,1
gsm8k,1,measured_0,199,6,192,1,early,31,1,0.6985015273094177,0.6072953939437866,0.0912061333656311,0.002,0,1,1,31,"[164, 297, 384, 355]","[164, 297, 384, 355]",384,384,0.0,,1,1
gsm8k,1,measured_0,199,6,192,1,early,31,1,0.6985015273094177,0.6072953939437866,0.0912061333656311,0.005,0,1,1,31,"[164, 297, 384, 355]","[164, 297, 384, 355]",384,384,0.0,,1,1
gsm8k,1,measured_0,199,6,192,1,early,31,1,0.6985015273094177,0.6072953939437866,0.0912061333656311,0.01,0,1,1,31,"[164, 297, 384, 355]","[164, 297, 384, 355]",384,384,0.0,,1,1
gsm8k,1,measured_0,199,6,192,1,early,31,1,0.6985015273094177,0.6072953939437866,0.0912061333656311,0.02,0,1,1,31,"[164, 297, 384, 355]","[164, 297, 384, 355]",384,384,0.0,,1,1
gsm8k,1,measured_0,199,6,192,1,early,31,1,0.6985015273094177,0.6072953939437866,0.0912061333656311,0.05,0,1,1,31,"[164, 297, 384, 355]","[164, 297, 384, 355]",384,384,0.0,,1,1
gsm8k,1,measured_0,199,6,192,1,early,31,1,0.6985015273094177,0.6072953939437866,0.0912061333656311,0.1,1,1,1,31,"[164, 297, 384, 355]","[164, 299, 377, 360]",384,377,1.8229166666666667,"[2, 1]",1,1
gsm8k,1,measured_0,199,7,192,3,early,24,1,0.7539823651313782,0.7301152944564819,0.0238670706748962,0.001,0,1,1,24,"[113, 248, 322, 237]","[113, 248, 322, 237]",322,322,0.0,,1,1
gsm8k,1,measured_0,199,7,192,3,early,24,1,0.7539823651313782,0.7301152944564819,0.0238670706748962,0.002,0,1,1,24,"[113, 248, 322, 237]","[113, 248, 322, 237]",322,322,0.0,,1,1
gsm8k,1,measured_0,199,7,192,3,early,24,1,0.7539823651313782,0.7301152944564819,0.0238670706748962,0.005,0,1,1,24,"[113, 248, 322, 237]","[113, 248, 322, 237]",322,322,0.0,,1,1
gsm8k,1,measured_0,199,7,192,3,early,24,1,0.7539823651313782,0.7301152944564819,0.0238670706748962,0.01,0,1,1,24,"[113, 248, 322, 237]","[113, 248, 322, 237]",322,322,0.0,,1,1
gsm8k,1,measured_0,199,7,192,3,early,24,1,0.7539823651313782,0.7301152944564819,0.0238670706748962,0.02,0,1,1,24,"[113, 248, 322, 237]","[113, 248, 322, 237]",322,322,0.0,,1,1
gsm8k,1,measured_0,199,7,192,3,early,24,1,0.7539823651313782,0.7301152944564819,0.0238670706748962,0.05,1,1,1,24,"[113, 248, 322, 237]","[113, 248, 322, 237]",322,322,0.0,,1,1
gsm8k,1,measured_0,199,7,192,3,early,24,1,0.7539823651313782,0.7301152944564819,0.0238670706748962,0.1,2,1,1,24,"[113, 248, 322, 237]","[113, 248, 322, 237]",322,322,0.0,,1,1
gsm8k,1,measured_0,199,4,192,10,middle,16,1,0.8189409375190735,0.5926697850227356,0.2262711524963379,0.001,0,1,1,16,"[129, 163, 175, 133]","[129, 163, 175, 133]",175,175,0.0,,1,1
gsm8k,1,measured_0,199,4,192,10,middle,16,1,0.8189409375190735,0.5926697850227356,0.2262711524963379,0.002,0,1,1,16,"[129, 163, 175, 133]","[129, 163, 175, 133]",175,175,0.0,,1,1
gsm8k,1,measured_0,199,4,192,10,middle,16,1,0.8189409375190735,0.5926697850227356,0.2262711524963379,0.005,0,1,1,16,"[129, 163, 175, 133]","[129, 163, 175, 133]",175,175,0.0,,1,1
gsm8k,1,measured_0,199,4,192,10,middle,16,1,0.8189409375190735,0.5926697850227356,0.2262711524963379,0.01,0,1,1,16,"[129, 163, 175, 133]","[129, 163, 175, 133]",175,175,0.0,,1,1
gsm8k,1,measured_0,199,4,192,10,middle,16,1,0.8189409375190735,0.5926697850227356,0.2262711524963379,0.02,0,1,1,16,"[129, 163, 175, 133]","[129, 163, 175, 133]",175,175,0.0,,1,1
gsm8k,1,measured_0,199,4,192,10,middle,16,1,0.8189409375190735,0.5926697850227356,0.2262711524963379,0.05,0,1,1,16,"[129, 163, 175, 133]","[129, 163, 175, 133]",175,175,0.0,,1,1
gsm8k,1,measured_0,199,4,192,10,middle,16,1,0.8189409375190735,0.5926697850227356,0.2262711524963379,0.1,0,1,1,16,"[129, 163, 175, 133]","[129, 163, 175, 133]",175,175,0.0,,1,1
gsm8k,1,measured_0,200,3,160,22,late,4,1,0.9999756813049316,0.7319656014442444,0.2680100798606872,0.001,0,1,1,4,"[19, 28, 47, 26]","[19, 28, 47, 26]",47,47,0.0,,1,1
gsm8k,1,measured_0,200,3,160,22,late,4,1,0.9999756813049316,0.7319656014442444,0.2680100798606872,0.002,0,1,1,4,"[19, 28, 47, 26]","[19, 28, 47, 26]",47,47,0.0,,1,1
gsm8k,1,measured_0,200,3,160,22,late,4,1,0.9999756813049316,0.7319656014442444,0.2680100798606872,0.005,0,1,1,4,"[19, 28, 47, 26]","[19, 28, 47, 26]",47,47,0.0,,1,1
gsm8k,1,measured_0,200,3,160,22,late,4,1,0.9999756813049316,0.7319656014442444,0.2680100798606872,0.01,0,1,1,4,"[19, 28, 47, 26]","[19, 28, 47, 26]",47,47,0.0,,1,1
gsm8k,1,measured_0,200,3,160,22,late,4,1,0.9999756813049316,0.7319656014442444,0.2680100798606872,0.02,0,1,1,4,"[19, 28, 47, 26]","[19, 28, 47, 26]",47,47,0.0,,1,1
gsm8k,1,measured_0,200,3,160,22,late,4,1,0.9999756813049316,0.7319656014442444,0.2680100798606872,0.05,0,1,1,4,"[19, 28, 47, 26]","[19, 28, 47, 26]",47,47,0.0,,1,1
gsm8k,1,measured_0,200,3,160,22,late,4,1,0.9999756813049316,0.7319656014442444,0.2680100798606872,0.1,0,1,1,4,"[19, 28, 47, 26]","[19, 28, 47, 26]",47,47,0.0,,1,1
gsm8k,1,measured_0,200,6,192,2,early,30,1,0.6222125887870789,0.595154881477356,0.0270577073097229,0.001,0,1,1,30,"[195, 284, 342, 339]","[195, 284, 342, 339]",342,342,0.0,,1,1
gsm8k,1,measured_0,200,6,192,2,early,30,1,0.6222125887870789,0.595154881477356,0.0270577073097229,0.002,0,1,1,30,"[195, 284, 342, 339]","[195, 284, 342, 339]",342,342,0.0,,1,1
gsm8k,1,measured_0,200,6,192,2,early,30,1,0.6222125887870789,0.595154881477356,0.0270577073097229,0.005,0,1,1,30,"[195, 284, 342, 339]","[195, 284, 342, 339]",342,342,0.0,,1,1
gsm8k,1,measured_0,200,6,192,2,early,30,1,0.6222125887870789,0.595154881477356,0.0270577073097229,0.01,0,1,1,30,"[195, 284, 342, 339]","[195, 284, 342, 339]",342,342,0.0,,1,1
gsm8k,1,measured_0,200,6,192,2,early,30,1,0.6222125887870789,0.595154881477356,0.0270577073097229,0.02,0,1,1,30,"[195, 284, 342, 339]","[195, 284, 342, 339]",342,342,0.0,,1,1
gsm8k,1,measured_0,200,6,192,2,early,30,1,0.6222125887870789,0.595154881477356,0.0270577073097229,0.05,1,1,1,30,"[195, 284, 342, 339]","[195, 284, 342, 339]",342,342,0.0,,1,1
gsm8k,1,measured_0,200,6,192,2,early,30,1,0.6222125887870789,0.595154881477356,0.0270577073097229,0.1,3,1,1,30,"[195, 284, 342, 339]","[195, 284, 342, 339]",342,342,0.0,,1,1
gsm8k,1,measured_0,200,7,192,4,early,23,3,0.950185477733612,0.6929996013641357,0.2571858763694763,0.001,0,1,1,23,"[109, 216, 254, 221]","[109, 216, 254, 221]",254,254,0.0,,1,1
gsm8k,1,measured_0,200,7,192,4,early,23,3,0.950185477733612,0.6929996013641357,0.2571858763694763,0.002,0,1,1,23,"[109, 216, 254, 221]","[109, 216, 254, 221]",254,254,0.0,,1,1
gsm8k,1,measured_0,200,7,192,4,early,23,3,0.950185477733612,0.6929996013641357,0.2571858763694763,0.005,0,1,1,23,"[109, 216, 254, 221]","[109, 216, 254, 221]",254,254,0.0,,1,1
gsm8k,1,measured_0,200,7,192,4,early,23,3,0.950185477733612,0.6929996013641357,0.2571858763694763,0.01,0,1,1,23,"[109, 216, 254, 221]","[109, 216, 254, 221]",254,254,0.0,,1,1
gsm8k,1,measured_0,200,7,192,4,early,23,3,0.950185477733612,0.6929996013641357,0.2571858763694763,0.02,0,1,1,23,"[109, 216, 254, 221]","[109, 216, 254, 221]",254,254,0.0,,1,1
gsm8k,1,measured_0,200,7,192,4,early,23,3,0.950185477733612,0.6929996013641357,0.2571858763694763,0.05,0,3,1,23,"[109, 216, 254, 221]","[109, 216, 254, 221]",254,254,0.0,,1,1
gsm8k,1,measured_0,200,7,192,4,early,23,3,0.950185477733612,0.6929996013641357,0.2571858763694763,0.1,0,3,1,23,"[109, 216, 254, 221]","[109, 216, 254, 221]",254,254,0.0,,1,1
gsm8k,1,measured_0,200,4,192,11,middle,15,3,0.9999711513519288,0.6731038689613342,0.3268672823905945,0.001,0,3,1,15,"[88, 136, 146, 110]","[88, 136, 146, 110]",146,146,0.0,,1,1
gsm8k,1,measured_0,200,4,192,11,middle,15,3,0.9999711513519288,0.6731038689613342,0.3268672823905945,0.002,0,3,1,15,"[88, 136, 146, 110]","[88, 136, 146, 110]",146,146,0.0,,1,1
gsm8k,1,measured_0,200,4,192,11,middle,15,3,0.9999711513519288,0.6731038689613342,0.3268672823905945,0.005,0,3,1,15,"[88, 136, 146, 110]","[88, 136, 146, 110]",146,146,0.0,,1,1
gsm8k,1,measured_0,200,4,192,11,middle,15,3,0.9999711513519288,0.6731038689613342,0.3268672823905945,0.01,0,3,1,15,"[88, 136, 146, 110]","[88, 136, 146, 110]",146,146,0.0,,1,1
gsm8k,1,measured_0,200,4,192,11,middle,15,3,0.9999711513519288,0.6731038689613342,0.3268672823905945,0.02,0,3,1,15,"[88, 136, 146, 110]","[88, 136, 146, 110]",146,146,0.0,,1,1
gsm8k,1,measured_0,200,4,192,11,middle,15,3,0.9999711513519288,0.6731038689613342,0.3268672823905945,0.05,0,3,1,15,"[88, 136, 146, 110]","[88, 136, 146, 110]",146,146,0.0,,1,1
gsm8k,1,measured_0,200,4,192,11,middle,15,3,0.9999711513519288,0.6731038689613342,0.3268672823905945,0.1,0,3,1,15,"[88, 136, 146, 110]","[88, 136, 146, 110]",146,146,0.0,,1,1
gsm8k,1,measured_0,201,3,160,23,late,3,1,0.7483022212982178,0.662463903427124,0.0858383178710937,0.001,0,1,1,3,"[17, 19, 26, 18]","[17, 19, 26, 18]",26,26,0.0,,1,1
gsm8k,1,measured_0,201,3,160,23,late,3,1,0.7483022212982178,0.662463903427124,0.0858383178710937,0.002,0,1,1,3,"[17, 19, 26, 18]","[17, 19, 26, 18]",26,26,0.0,,1,1
gsm8k,1,measured_0,201,3,160,23,late,3,1,0.7483022212982178,0.662463903427124,0.0858383178710937,0.005,0,1,1,3,"[17, 19, 26, 18]","[17, 19, 26, 18]",26,26,0.0,,1,1
gsm8k,1,measured_0,201,3,160,23,late,3,1,0.7483022212982178,0.662463903427124,0.0858383178710937,0.01,0,1,1,3,"[17, 19, 26, 18]","[17, 19, 26, 18]",26,26,0.0,,1,1
gsm8k,1,measured_0,201,3,160,23,late,3,1,0.7483022212982178,0.662463903427124,0.0858383178710937,0.02,0,1,1,3,"[17, 19, 26, 18]","[17, 19, 26, 18]",26,26,0.0,,1,1
gsm8k,1,measured_0,201,3,160,23,late,3,1,0.7483022212982178,0.662463903427124,0.0858383178710937,0.05,0,1,1,3,"[17, 19, 26, 18]","[17, 19, 26, 18]",26,26,0.0,,1,1
gsm8k,1,measured_0,201,3,160,23,late,3,1,0.7483022212982178,0.662463903427124,0.0858383178710937,0.1,1,1,1,3,"[17, 19, 26, 18]","[17, 19, 26, 18]",26,26,0.0,,1,1
gsm8k,1,measured_0,201,6,192,3,early,29,4,0.9821475744247437,0.699744701385498,0.2824028730392456,0.001,0,1,1,29,"[167, 251, 294, 288]","[167, 251, 294, 288]",294,294,0.0,,1,1
gsm8k,1,measured_0,201,6,192,3,early,29,4,0.9821475744247437,0.699744701385498,0.2824028730392456,0.002,0,1,1,29,"[167, 251, 294, 288]","[167, 251, 294, 288]",294,294,0.0,,1,1
gsm8k,1,measured_0,201,6,192,3,early,29,4,0.9821475744247437,0.699744701385498,0.2824028730392456,0.005,0,1,1,29,"[167, 251, 294, 288]","[167, 251, 294, 288]",294,294,0.0,,1,1
gsm8k,1,measured_0,201,6,192,3,early,29,4,0.9821475744247437,0.699744701385498,0.2824028730392456,0.01,0,1,1,29,"[167, 251, 294, 288]","[167, 251, 294, 288]",294,294,0.0,,1,1
gsm8k,1,measured_0,201,6,192,3,early,29,4,0.9821475744247437,0.699744701385498,0.2824028730392456,0.02,0,4,1,29,"[167, 251, 294, 288]","[167, 251, 294, 288]",294,294,0.0,,1,1
gsm8k,1,measured_0,201,6,192,3,early,29,4,0.9821475744247437,0.699744701385498,0.2824028730392456,0.05,0,4,1,29,"[167, 251, 294, 288]","[167, 251, 294, 288]",294,294,0.0,,1,1
gsm8k,1,measured_0,201,6,192,3,early,29,4,0.9821475744247437,0.699744701385498,0.2824028730392456,0.1,0,4,1,29,"[167, 251, 294, 288]","[167, 251, 294, 288]",294,294,0.0,,1,1
gsm8k,1,measured_0,201,7,192,5,middle,20,1,0.6989151835441589,0.6737930178642273,0.0251221656799316,0.001,0,1,1,20,"[114, 209, 245, 192]","[114, 209, 245, 192]",245,245,0.0,,1,1
gsm8k,1,measured_0,201,7,192,5,middle,20,1,0.6989151835441589,0.6737930178642273,0.0251221656799316,0.002,0,1,1,20,"[114, 209, 245, 192]","[114, 209, 245, 192]",245,245,0.0,,1,1
gsm8k,1,measured_0,201,7,192,5,middle,20,1,0.6989151835441589,0.6737930178642273,0.0251221656799316,0.005,0,1,1,20,"[114, 209, 245, 192]","[114, 209, 245, 192]",245,245,0.0,,1,1
gsm8k,1,measured_0,201,7,192,5,middle,20,1,0.6989151835441589,0.6737930178642273,0.0251221656799316,0.01,0,1,1,20,"[114, 209, 245, 192]","[114, 209, 245, 192]",245,245,0.0,,1,1
gsm8k,1,measured_0,201,7,192,5,middle,20,1,0.6989151835441589,0.6737930178642273,0.0251221656799316,0.02,0,1,1,20,"[114, 209, 245, 192]","[114, 209, 245, 192]",245,245,0.0,,1,1
gsm8k,1,measured_0,201,7,192,5,middle,20,1,0.6989151835441589,0.6737930178642273,0.0251221656799316,0.05,1,1,1,20,"[114, 209, 245, 192]","[114, 206, 242, 198]",245,242,1.2244897959183674,"[20, 14]",1,1
gsm8k,1,measured_0,201,7,192,5,middle,20,1,0.6989151835441589,0.6737930178642273,0.0251221656799316,0.1,2,1,1,20,"[114, 209, 245, 192]","[114, 206, 242, 198]",245,242,1.2244897959183674,"[20, 14]",1,1
gsm8k,1,measured_0,201,4,192,12,middle,12,1,0.7887071371078491,0.559032142162323,0.2296749949455261,0.001,0,1,1,12,"[98, 78, 134, 130]","[98, 78, 134, 130]",134,134,0.0,,1,1
gsm8k,1,measured_0,201,4,192,12,middle,12,1,0.7887071371078491,0.559032142162323,0.2296749949455261,0.002,0,1,1,12,"[98, 78, 134, 130]","[98, 78, 134, 130]",134,134,0.0,,1,1
gsm8k,1,measured_0,201,4,192,12,middle,12,1,0.7887071371078491,0.559032142162323,0.2296749949455261,0.005,0,1,1,12,"[98, 78, 134, 130]","[98, 78, 134, 130]",134,134,0.0,,1,1
gsm8k,1,measured_0,201,4,192,12,middle,12,1,0.7887071371078491,0.559032142162323,0.2296749949455261,0.01,0,1,1,12,"[98, 78, 134, 130]","[98, 78, 134, 130]",134,134,0.0,,1,1
gsm8k,1,measured_0,201,4,192,12,middle,12,1,0.7887071371078491,0.559032142162323,0.2296749949455261,0.02,0,1,1,12,"[98, 78, 134, 130]","[98, 78, 134, 130]",134,134,0.0,,1,1
gsm8k,1,measured_0,201,4,192,12,middle,12,1,0.7887071371078491,0.559032142162323,0.2296749949455261,0.05,0,1,1,12,"[98, 78, 134, 130]","[98, 78, 134, 130]",134,134,0.0,,1,1
gsm8k,1,measured_0,201,4,192,12,middle,12,1,0.7887071371078491,0.559032142162323,0.2296749949455261,0.1,0,1,1,12,"[98, 78, 134, 130]","[98, 78, 134, 130]",134,134,0.0,,1,1
gsm8k,1,measured_0,201,5,224,0,early,32,5,0.911526083946228,0.8689627051353455,0.0425633788108825,0.001,0,1,1,32,"[144, 290, 335, 311]","[144, 290, 335, 311]",335,335,0.0,,1,1
gsm8k,1,measured_0,201,5,224,0,early,32,5,0.911526083946228,0.8689627051353455,0.0425633788108825,0.002,0,1,1,32,"[144, 290, 335, 311]","[144, 290, 335, 311]",335,335,0.0,,1,1
gsm8k,1,measured_0,201,5,224,0,early,32,5,0.911526083946228,0.8689627051353455,0.0425633788108825,0.005,0,1,1,32,"[144, 290, 335, 311]","[144, 290, 335, 311]",335,335,0.0,,1,1
gsm8k,1,measured_0,201,5,224,0,early,32,5,0.911526083946228,0.8689627051353455,0.0425633788108825,0.01,0,1,1,32,"[144, 290, 335, 311]","[144, 290, 335, 311]",335,335,0.0,,1,1
gsm8k,1,measured_0,201,5,224,0,early,32,5,0.911526083946228,0.8689627051353455,0.0425633788108825,0.02,0,1,1,32,"[144, 290, 335, 311]","[144, 290, 335, 311]",335,335,0.0,,1,1
gsm8k,1,measured_0,201,5,224,0,early,32,5,0.911526083946228,0.8689627051353455,0.0425633788108825,0.05,1,2,1,32,"[144, 290, 335, 311]","[144, 290, 335, 311]",335,335,0.0,,1,1
gsm8k,1,measured_0,201,5,224,0,early,32,5,0.911526083946228,0.8689627051353455,0.0425633788108825,0.1,1,5,1,32,"[144, 290, 335, 311]","[143, 291, 326, 320]",335,326,2.6865671641791047,"[1, 4]",1,1
gsm8k,1,measured_0,202,6,192,4,early,25,1,0.8669150471687317,0.8096469044685364,0.0572681427001953,0.001,0,1,1,25,"[166, 234, 280, 280]","[166, 234, 280, 280]",280,280,0.0,,1,1
gsm8k,1,measured_0,202,6,192,4,early,25,1,0.8669150471687317,0.8096469044685364,0.0572681427001953,0.002,0,1,1,25,"[166, 234, 280, 280]","[166, 234, 280, 280]",280,280,0.0,,1,1
gsm8k,1,measured_0,202,6,192,4,early,25,1,0.8669150471687317,0.8096469044685364,0.0572681427001953,0.005,0,1,1,25,"[166, 234, 280, 280]","[166, 234, 280, 280]",280,280,0.0,,1,1
gsm8k,1,measured_0,202,6,192,4,early,25,1,0.8669150471687317,0.8096469044685364,0.0572681427001953,0.01,0,1,1,25,"[166, 234, 280, 280]","[166, 234, 280, 280]",280,280,0.0,,1,1
gsm8k,1,measured_0,202,6,192,4,early,25,1,0.8669150471687317,0.8096469044685364,0.0572681427001953,0.02,0,1,1,25,"[166, 234, 280, 280]","[166, 234, 280, 280]",280,280,0.0,,1,1
gsm8k,1,measured_0,202,6,192,4,early,25,1,0.8669150471687317,0.8096469044685364,0.0572681427001953,0.05,0,1,1,25,"[166, 234, 280, 280]","[166, 234, 280, 280]",280,280,0.0,,1,1
gsm8k,1,measured_0,202,6,192,4,early,25,1,0.8669150471687317,0.8096469044685364,0.0572681427001953,0.1,2,1,1,25,"[166, 234, 280, 280]","[169, 238, 277, 276]",280,277,1.0714285714285714,"[8, 11]",1,1
gsm8k,1,measured_0,202,7,192,6,middle,19,1,0.6903446316719055,0.6134833693504333,0.0768612623214721,0.001,0,1,1,19,"[115, 179, 245, 181]","[115, 179, 245, 181]",245,245,0.0,,1,1
gsm8k,1,measured_0,202,7,192,6,middle,19,1,0.6903446316719055,0.6134833693504333,0.0768612623214721,0.002,0,1,1,19,"[115, 179, 245, 181]","[115, 179, 245, 181]",245,245,0.0,,1,1
gsm8k,1,measured_0,202,7,192,6,middle,19,1,0.6903446316719055,0.6134833693504333,0.0768612623214721,0.005,0,1,1,19,"[115, 179, 245, 181]","[115, 179, 245, 181]",245,245,0.0,,1,1
gsm8k,1,measured_0,202,7,192,6,middle,19,1,0.6903446316719055,0.6134833693504333,0.0768612623214721,0.01,0,1,1,19,"[115, 179, 245, 181]","[115, 179, 245, 181]",245,245,0.0,,1,1
gsm8k,1,measured_0,202,7,192,6,middle,19,1,0.6903446316719055,0.6134833693504333,0.0768612623214721,0.02,0,1,1,19,"[115, 179, 245, 181]","[115, 179, 245, 181]",245,245,0.0,,1,1
gsm8k,1,measured_0,202,7,192,6,middle,19,1,0.6903446316719055,0.6134833693504333,0.0768612623214721,0.05,0,1,1,19,"[115, 179, 245, 181]","[115, 179, 245, 181]",245,245,0.0,,1,1
gsm8k,1,measured_0,202,7,192,6,middle,19,1,0.6903446316719055,0.6134833693504333,0.0768612623214721,0.1,2,1,1,19,"[115, 179, 245, 181]","[115, 179, 245, 181]",245,245,0.0,,1,1
gsm8k,1,measured_0,202,4,192,13,middle,11,3,0.9827175736427308,0.4810693860054016,0.5016481876373291,0.001,0,1,1,11,"[75, 54, 92, 99]","[75, 54, 92, 99]",99,99,0.0,,1,1
gsm8k,1,measured_0,202,4,192,13,middle,11,3,0.9827175736427308,0.4810693860054016,0.5016481876373291,0.002,0,1,1,11,"[75, 54, 92, 99]","[75, 54, 92, 99]",99,99,0.0,,1,1
gsm8k,1,measured_0,202,4,192,13,middle,11,3,0.9827175736427308,0.4810693860054016,0.5016481876373291,0.005,0,1,1,11,"[75, 54, 92, 99]","[75, 54, 92, 99]",99,99,0.0,,1,1
gsm8k,1,measured_0,202,4,192,13,middle,11,3,0.9827175736427308,0.4810693860054016,0.5016481876373291,0.01,0,2,1,11,"[75, 54, 92, 99]","[75, 54, 92, 99]",99,99,0.0,,1,1
gsm8k,1,measured_0,202,4,192,13,middle,11,3,0.9827175736427308,0.4810693860054016,0.5016481876373291,0.02,0,3,1,11,"[75, 54, 92, 99]","[75, 54, 92, 99]",99,99,0.0,,1,1
gsm8k,1,measured_0,202,4,192,13,middle,11,3,0.9827175736427308,0.4810693860054016,0.5016481876373291,0.05,0,3,1,11,"[75, 54, 92, 99]","[75, 54, 92, 99]",99,99,0.0,,1,1
gsm8k,1,measured_0,202,4,192,13,middle,11,3,0.9827175736427308,0.4810693860054016,0.5016481876373291,0.1,0,3,1,11,"[75, 54, 92, 99]","[75, 54, 92, 99]",99,99,0.0,,1,1
gsm8k,1,measured_0,202,5,224,1,early,27,1,0.9999998807907104,0.7099412083625793,0.2900586724281311,0.001,0,1,1,27,"[122, 290, 319, 309]","[122, 290, 319, 309]",319,319,0.0,,1,1
gsm8k,1,measured_0,202,5,224,1,early,27,1,0.9999998807907104,0.7099412083625793,0.2900586724281311,0.002,0,1,1,27,"[122, 290, 319, 309]","[122, 290, 319, 309]",319,319,0.0,,1,1
gsm8k,1,measured_0,202,5,224,1,early,27,1,0.9999998807907104,0.7099412083625793,0.2900586724281311,0.005,0,1,1,27,"[122, 290, 319, 309]","[122, 290, 319, 309]",319,319,0.0,,1,1
gsm8k,1,measured_0,202,5,224,1,early,27,1,0.9999998807907104,0.7099412083625793,0.2900586724281311,0.01,0,1,1,27,"[122, 290, 319, 309]","[122, 290, 319, 309]",319,319,0.0,,1,1
gsm8k,1,measured_0,202,5,224,1,early,27,1,0.9999998807907104,0.7099412083625793,0.2900586724281311,0.02,0,1,1,27,"[122, 290, 319, 309]","[122, 290, 319, 309]",319,319,0.0,,1,1
gsm8k,1,measured_0,202,5,224,1,early,27,1,0.9999998807907104,0.7099412083625793,0.2900586724281311,0.05,0,1,1,27,"[122, 290, 319, 309]","[122, 290, 319, 309]",319,319,0.0,,1,1
gsm8k,1,measured_0,202,5,224,1,early,27,1,0.9999998807907104,0.7099412083625793,0.2900586724281311,0.1,0,1,1,27,"[122, 290, 319, 309]","[122, 290, 319, 309]",319,319,0.0,,1,1
gsm8k,1,measured_0,203,6,192,5,early,24,2,0.9609416127204896,0.7852590084075928,0.1756826043128967,0.001,0,1,1,24,"[143, 235, 254, 248]","[143, 235, 254, 248]",254,254,0.0,,1,1
gsm8k,1,measured_0,203,6,192,5,early,24,2,0.9609416127204896,0.7852590084075928,0.1756826043128967,0.002,0,1,1,24,"[143, 235, 254, 248]","[143, 235, 254, 248]",254,254,0.0,,1,1
gsm8k,1,measured_0,203,6,192,5,early,24,2,0.9609416127204896,0.7852590084075928,0.1756826043128967,0.005,0,1,1,24,"[143, 235, 254, 248]","[143, 235, 254, 248]",254,254,0.0,,1,1
gsm8k,1,measured_0,203,6,192,5,early,24,2,0.9609416127204896,0.7852590084075928,0.1756826043128967,0.01,0,1,1,24,"[143, 235, 254, 248]","[143, 235, 254, 248]",254,254,0.0,,1,1
