workload_id,layer,tokens,split,split_fraction,is_modality_boundary,attention_all_ms,moe_all_ms,attention_head_ms,attention_tail_ms,moe_head_ms,moe_tail_ms,base_ms,ideal_wave_ms,ideal_improvement_pct
W2_standard,16,248,82,0.33064516129032256,False,0.633215993642807,1.292672038078308,0.20936980434963778,0.42384618929316925,0.4274157545258922,0.865256283552416,1.9258880317211151,1.502041842427946,22.007831312726367
W2_standard,16,248,104,0.41935483870967744,False,0.633215993642807,1.292672038078308,0.26554219088246744,0.3676738027603395,0.5420882740328389,0.7505837640454691,1.9258880317211151,1.5582142289607754,19.09113077730481
W2_standard,16,248,124,0.5,False,0.633215993642807,1.292672038078308,0.3166079968214035,0.3166079968214035,0.646336019039154,0.646336019039154,1.9258880317211151,1.6092800348997116,16.439584836012465
W2_standard,16,248,132,0.532258064516129,False,0.633215993642807,1.292672038078308,0.3370343191969779,0.2961816744458291,0.6880351170416801,0.604636921036628,1.9258880317211151,1.629706357275286,15.378966459495548
W2_standard,16,248,166,0.6693548387096774,False,0.633215993642807,1.292672038078308,0.4238461892931692,0.20936980434963784,0.8652562835524159,0.42741575452589226,1.9258880317211151,1.7165182273714774,10.871338359298566
W2_standard,16,248,186,0.75,False,0.633215993642807,1.292672038078308,0.47491199523210526,0.15830399841070175,0.9695040285587311,0.323168009519577,1.9258880317211151,1.7675840333104134,8.219792418006232
W2_standard,16,248,198,0.7983870967741935,False,0.633215993642807,1.292672038078308,0.5055514787954668,0.12766451484734015,1.0320526755625201,0.260619362515788,1.9258880317211151,1.7982235168737748,6.6288648532308425
W2_standard,16,248,223,0.8991935483870968,False,0.633215993642807,1.292672038078308,0.569383736219137,0.06383225742367007,1.1623623568204142,0.130309681257894,1.9258880317211151,1.862055774297445,3.3144324266154213
W2_standard,16,248,232,0.9354838709677419,True,0.633215993642807,1.292672038078308,0.5923633488916581,0.04085264475114887,1.2092738420732558,0.0833981960050522,1.9258880317211151,1.8850353869699663,2.1212367530338616
W2_standard,16,248,247,0.9959677419354839,False,0.633215993642807,1.292672038078308,0.6306627033458602,0.0025532902969468,1.2874596508279923,0.005212387250315754,1.9258880317211151,1.9233347414241682,0.13257729706462884
W2_standard,17,248,1,0.004032258064516129,False,0.6276479959487915,1.304527997970581,0.0025308386933419014,0.6251171572554496,0.005260193540203956,1.2992678044303771,1.9321759939193726,1.9269158003791687,0.2722419467355963
W2_standard,17,248,4,0.016129032258064516,True,0.6276479959487915,1.304527997970581,0.010123354773367605,0.6175246411754239,0.021040774160815824,1.2834872238097652,1.9321759939193726,1.9111352197585567,1.0889677869423853
