run_id,wave,request_id,workload_id,iteration,layer,stage,tokens,duration_ms,source_run
baseline_r1,8,W1_text,W1_text,0,31,expert,-1,0.566431999206543,baseline_v2
baseline_r1,8,W1_text,W1_text,0,31,layer_total,2363,2.069632053375244,baseline_v2
baseline_r1,8,W1_text,W1_text,0,31,moe_total,2363,1.2836799621582031,baseline_v2
baseline_r1,8,W1_text,W1_text,0,32,attention_total,2363,0.705024003982544,baseline_v2
baseline_r1,8,W1_text,W1_text,0,32,combine,1182,0.1579200029373169,baseline_v2
baseline_r1,8,W1_text,W1_text,0,32,dispatch,1182,0.3355199992656708,baseline_v2
baseline_r1,8,W1_text,W1_text,0,32,expert,-1,0.5732160210609436,baseline_v2
baseline_r1,8,W1_text,W1_text,0,32,layer_total,2363,2.1223039627075195,baseline_v2
baseline_r1,8,W1_text,W1_text,0,32,moe_total,2363,1.341312050819397,baseline_v2
baseline_r1,8,W1_text,W1_text,0,33,attention_total,2363,0.677951991558075,baseline_v2
baseline_r1,8,W1_text,W1_text,0,33,combine,1182,0.18345600366592407,baseline_v2
baseline_r1,8,W1_text,W1_text,0,33,dispatch,1182,0.2914240062236786,baseline_v2
baseline_r1,8,W1_text,W1_text,0,33,expert,-1,0.5716480016708374,baseline_v2
baseline_r1,8,W1_text,W1_text,0,33,layer_total,2363,2.0787200927734375,baseline_v2
baseline_r1,8,W1_text,W1_text,0,33,moe_total,2363,1.3132799863815308,baseline_v2
baseline_r1,8,W1_text,W1_text,0,34,attention_total,2363,0.6767680048942566,baseline_v2
baseline_r1,8,W1_text,W1_text,0,34,combine,1182,0.1531520038843155,baseline_v2
baseline_r1,8,W1_text,W1_text,0,34,dispatch,1182,0.3495680093765259,baseline_v2
baseline_r1,8,W1_text,W1_text,0,34,expert,-1,0.5546240210533142,baseline_v2
baseline_r1,8,W1_text,W1_text,0,34,layer_total,2363,2.1824638843536377,baseline_v2
baseline_r1,8,W1_text,W1_text,0,34,moe_total,2363,1.4062399864196777,baseline_v2
baseline_r1,8,W1_text,W1_text,0,35,attention_total,2363,0.7264959812164307,baseline_v2
baseline_r1,8,W1_text,W1_text,0,35,combine,1182,0.13180799782276154,baseline_v2
baseline_r1,8,W1_text,W1_text,0,35,dispatch,1182,0.332863986492157,baseline_v2
baseline_r1,8,W1_text,W1_text,0,35,expert,-1,0.5428799986839294,baseline_v2
baseline_r1,8,W1_text,W1_text,0,35,layer_total,2363,2.090303897857666,baseline_v2
baseline_r1,8,W1_text,W1_text,0,35,moe_total,2363,1.2999680042266846,baseline_v2
baseline_r1,8,W1_text,W1_text,0,36,attention_total,2363,0.6590719819068909,baseline_v2
baseline_r1,8,W1_text,W1_text,0,36,combine,1182,0.17843200266361237,baseline_v2
baseline_r1,8,W1_text,W1_text,0,36,dispatch,1182,0.27478399872779846,baseline_v2
baseline_r1,8,W1_text,W1_text,0,36,expert,-1,0.5624319911003113,baseline_v2
baseline_r1,8,W1_text,W1_text,0,36,layer_total,2363,2.1019840240478516,baseline_v2
baseline_r1,8,W1_text,W1_text,0,36,moe_total,2363,1.3327360153198242,baseline_v2
baseline_r1,8,W1_text,W1_text,0,37,attention_total,2363,0.6989439725875854,baseline_v2
baseline_r1,8,W1_text,W1_text,0,37,combine,1182,0.12486399710178375,baseline_v2
baseline_r1,8,W1_text,W1_text,0,37,dispatch,1182,0.2983039915561676,baseline_v2
baseline_r1,8,W1_text,W1_text,0,37,expert,-1,0.5453439950942993,baseline_v2
baseline_r1,8,W1_text,W1_text,0,37,layer_total,2363,2.107775926589966,baseline_v2
baseline_r1,8,W1_text,W1_text,0,37,moe_total,2363,1.326367974281311,baseline_v2
baseline_r1,8,W1_text,W1_text,0,38,attention_total,2363,0.6888319849967957,baseline_v2
baseline_r1,8,W1_text,W1_text,0,38,combine,1182,0.17100800573825836,baseline_v2
baseline_r1,8,W1_text,W1_text,0,38,dispatch,1182,0.3131519854068756,baseline_v2
baseline_r1,8,W1_text,W1_text,0,38,expert,-1,0.5390080213546753,baseline_v2
baseline_r1,8,W1_text,W1_text,0,38,layer_total,2363,2.09881591796875,baseline_v2
baseline_r1,8,W1_text,W1_text,0,38,moe_total,2363,1.3203200101852417,baseline_v2
baseline_r1,8,W1_text,W1_text,0,39,attention_total,2363,0.6866880059242249,baseline_v2
baseline_r1,8,W1_text,W1_text,0,39,combine,1182,0.16105599701404572,baseline_v2
baseline_r1,8,W1_text,W1_text,0,39,dispatch,1182,0.25894400477409363,baseline_v2
baseline_r1,8,W1_text,W1_text,0,39,expert,-1,0.582368016242981,baseline_v2
baseline_r1,8,W1_text,W1_text,0,39,layer_total,2363,2.0667200088500977,baseline_v2
baseline_r1,8,W1_text,W1_text,0,39,moe_total,2363,1.2668800354003906,baseline_v2
baseline_r1,8,W1_text,W1_text,0,40,attention_total,2363,0.7117120027542114,baseline_v2
baseline_r1,8,W1_text,W1_text,0,40,combine,1182,0.14368000626564026,baseline_v2
baseline_r1,8,W1_text,W1_text,0,40,dispatch,1182,0.3127039968967438,baseline_v2
baseline_r1,8,W1_text,W1_text,0,40,expert,-1,0.5589439868927002,baseline_v2
baseline_r1,8,W1_text,W1_text,0,40,layer_total,2363,2.1347200870513916,baseline_v2
baseline_r1,8,W1_text,W1_text,0,40,moe_total,2363,1.363968014717102,baseline_v2
baseline_r1,8,W1_text,W1_text,0,41,attention_total,2363,0.6834560036659241,baseline_v2
baseline_r1,8,W1_text,W1_text,0,41,combine,1182,0.14537599682807922,baseline_v2
baseline_r1,8,W1_text,W1_text,0,41,dispatch,1182,0.30300799012184143,baseline_v2
baseline_r1,8,W1_text,W1_text,0,41,expert,-1,0.539680004119873,baseline_v2
baseline_r1,8,W1_text,W1_text,0,41,layer_total,2363,2.087712049484253,baseline_v2
baseline_r1,8,W1_text,W1_text,0,41,moe_total,2363,1.3108799457550049,baseline_v2
baseline_r1,8,W1_text,W1_text,0,42,attention_total,2363,0.6866880059242249,baseline_v2
baseline_r1,8,W1_text,W1_text,0,42,combine,1182,0.12867200374603271,baseline_v2
baseline_r1,8,W1_text,W1_text,0,42,dispatch,1182,0.29017600417137146,baseline_v2
baseline_r1,8,W1_text,W1_text,0,42,expert,-1,0.5583999752998352,baseline_v2
baseline_r1,8,W1_text,W1_text,0,42,layer_total,2363,2.0868799686431885,baseline_v2
baseline_r1,8,W1_text,W1_text,0,42,moe_total,2363,1.3200639486312866,baseline_v2
baseline_r1,8,W1_text,W1_text,0,43,attention_total,2363,0.690496027469635,baseline_v2
baseline_r1,8,W1_text,W1_text,0,43,combine,1182,0.21055999398231506,baseline_v2
baseline_r1,8,W1_text,W1_text,0,43,dispatch,1182,0.2950400114059448,baseline_v2
baseline_r1,8,W1_text,W1_text,0,43,expert,-1,0.5660480260848999,baseline_v2
baseline_r1,8,W1_text,W1_text,0,43,layer_total,2363,2.1428799629211426,baseline_v2
baseline_r1,8,W1_text,W1_text,0,43,moe_total,2363,1.3661760091781616,baseline_v2
baseline_r1,8,W1_text,W1_text,0,44,attention_total,2363,0.6615039706230164,baseline_v2
baseline_r1,8,W1_text,W1_text,0,44,combine,1182,0.1297920048236847,baseline_v2
baseline_r1,8,W1_text,W1_text,0,44,dispatch,1182,0.26009601354599,baseline_v2
baseline_r1,8,W1_text,W1_text,0,44,expert,-1,0.5543040037155151,baseline_v2
baseline_r1,8,W1_text,W1_text,0,44,layer_total,2363,2.04531192779541,baseline_v2
baseline_r1,8,W1_text,W1_text,0,44,moe_total,2363,1.2976959943771362,baseline_v2
baseline_r1,8,W1_text,W1_text,0,45,attention_total,2363,0.6693120002746582,baseline_v2
baseline_r1,8,W1_text,W1_text,0,45,combine,1182,0.1817599982023239,baseline_v2
baseline_r1,8,W1_text,W1_text,0,45,dispatch,1182,0.3134079873561859,baseline_v2
baseline_r1,8,W1_text,W1_text,0,45,expert,-1,0.5631359815597534,baseline_v2
baseline_r1,8,W1_text,W1_text,0,45,layer_total,2363,2.072256088256836,baseline_v2
baseline_r1,8,W1_text,W1_text,0,45,moe_total,2363,1.3260480165481567,baseline_v2
baseline_r1,8,W1_text,W1_text,0,46,attention_total,2363,0.6985599994659424,baseline_v2
baseline_r1,8,W1_text,W1_text,0,46,combine,1182,0.1656000018119812,baseline_v2
baseline_r1,8,W1_text,W1_text,0,46,dispatch,1182,0.2752639949321747,baseline_v2
baseline_r1,8,W1_text,W1_text,0,46,expert,-1,0.5788159966468811,baseline_v2
baseline_r1,8,W1_text,W1_text,0,46,layer_total,2363,2.108128070831299,baseline_v2
baseline_r1,8,W1_text,W1_text,0,46,moe_total,2363,1.2982399463653564,baseline_v2
baseline_r1,8,W1_text,W1_text,0,47,attention_total,2363,0.6858879923820496,baseline_v2
baseline_r1,8,W1_text,W1_text,0,47,combine,1182,0.15542399883270264,baseline_v2
baseline_r1,8,W1_text,W1_text,0,47,dispatch,1182,0.26761600375175476,baseline_v2
baseline_r1,8,W1_text,W1_text,0,47,expert,-1,0.5642240047454834,baseline_v2
baseline_r1,8,W1_text,W1_text,0,47,layer_total,2363,2.087264060974121,baseline_v2
baseline_r1,8,W1_text,W1_text,0,47,moe_total,2363,1.2931519746780396,baseline_v2
baseline_r1,9,W2_standard,W2_standard,3,-1,decoder_total,-1,98.6434555053711,baseline_v2
baseline_r1,9,W2_standard,W2_standard,3,0,attention_total,248,1.0404160022735596,baseline_v2
baseline_r1,9,W2_standard,W2_standard,3,0,combine,124,0.09855999797582626,baseline_v2
baseline_r1,9,W2_standard,W2_standard,3,0,dispatch,124,0.6522240042686462,baseline_v2
baseline_r1,9,W2_standard,W2_standard,3,0,expert,-1,0.4467200040817261,baseline_v2
baseline_r1,9,W2_standard,W2_standard,3,0,layer_total,248,2.5543999671936035,baseline_v2
baseline_r1,9,W2_standard,W2_standard,3,0,moe_total,248,1.4684799909591675,baseline_v2
baseline_r1,9,W2_standard,W2_standard,3,1,attention_total,248,0.6424959897994995,baseline_v2
baseline_r1,9,W2_standard,W2_standard,3,1,combine,124,0.11139199882745743,baseline_v2
