workload_id,request_id,prompt_tokens,prefix_tokens,tail_tokens,split_fraction,layer,attention_head_ms,attention_tail_ms,moe_head_ms,moe_tail_ms,fragment_attention_ms,fragment_moe_ms,fragment_wave_ms,attention_total,moe_total,base_affected_ms,attention_fragment_ratio,moe_fragment_ratio,fragment_wave_gain_pct
W3_vision_heavy,method,2363,1,2362,0.00042319085907744394,19,1.0078399777412415,0.9237439930438995,2.124336063861847,2.2109920382499695,1.931583970785141,4.335328102111816,5.343168079853058,0.6955039799213409,1.3589119911193848,2.0544159710407257,2.7772435910483164,3.190293507190742,-160.0820941411547
W3_vision_heavy,method,2363,1,2362,0.00042319085907744394,20,0.745824009180069,1.0815999805927277,1.9181600213050842,2.58951997756958,1.8274239897727966,4.507679998874664,5.253504008054733,0.6816319823265076,1.340975999832153,2.022607982158661,2.6809540003324623,3.361491927848731,-159.73911179999632
W3_vision_heavy,method,2363,1,2362,0.00042319085907744394,21,0.9467839896678925,0.8244480192661285,1.9900479316711426,2.0064480304718018,1.771232008934021,3.9964959621429443,4.943279951810837,0.6915520131587982,1.3583199977874756,2.049872010946274,2.56124192429659,2.9422345019234863,-141.15066332989693
W3_vision_heavy,method,2363,1,2362,0.00042319085907744394,22,0.9175199866294861,0.7022079825401306,1.9424159526824951,1.6147519946098328,1.6197279691696167,3.557167947292328,4.474687933921814,0.6838879883289337,1.3521119952201843,2.035999983549118,2.3684111971719064,2.6308234523968275,-119.77838752835446
W3_vision_heavy,method,2363,1,2362,0.00042319085907744394,23,0.9718559682369232,0.7205280065536499,2.149680018424988,2.0208799242973328,1.6923839747905731,4.170559942722321,5.142415910959244,0.6814559996128082,1.35972797870636,2.041183978319168,2.483482390282215,3.0672016815379317,-151.93299406522942
W3_vision_heavy,method,2363,1,2362,0.00042319085907744394,24,1.0522240102291107,1.1816959977149963,2.0927200317382812,2.797216057777405,2.233920007944107,4.889936089515686,5.942160099744797,0.6841599941253662,1.333184003829956,2.0173439979553223,3.2652011621930077,3.6678628572409604,-194.55363615563184
W3_vision_heavy,method,2363,1,2362,0.00042319085907744394,25,0.7898400127887726,1.252336025238037,1.7017439603805542,2.9265120029449463,2.0421760380268097,4.6282559633255005,5.418095976114273,0.6965759992599487,1.354640007019043,2.0512160062789917,2.931734714082087,3.416594770082291,-164.14068335703806
W3_vision_heavy,method,2363,1,2362,0.00042319085907744394,26,0.7118559777736664,1.0762720108032227,1.8401600122451782,2.546639919281006,1.788127988576889,4.386799931526184,5.0986559092998505,0.6886079907417297,1.3418079614639282,2.030415952205658,2.5967284908367363,3.269320243665967,-151.11386185481538
W3_vision_heavy,method,2363,1,2362,0.00042319085907744394,27,1.2211359739303589,1.171280026435852,2.670159935951233,2.7169439792633057,2.392416000366211,5.387103915214539,6.6082398891448975,0.7011200189590454,1.3444960117340088,2.045616030693054,3.4122774071096083,4.006783112927752,-223.0440019042101
W3_vision_heavy,method,2363,1,2362,0.00042319085907744394,28,1.1779199838638306,0.8908160030841827,2.5695199966430664,2.6942400336265564,2.0687359869480133,5.263760030269623,6.441680014133453,0.6719840168952942,1.38017600774765,2.0521600246429443,3.0785493924483553,3.8138324392841088,-213.8975487671456
W3_vision_heavy,method,2363,1,2362,0.00042319085907744394,29,1.145039975643158,2.182768017053604,2.6345438957214355,3.9238559007644653,3.327807992696762,6.558399796485901,7.703439772129059,0.68681600689888,1.3510879874229431,2.037903994321823,4.845268542476931,4.854161873643294,-278.0079823972582
W3_vision_heavy,method,2363,1,2362,0.00042319085907744394,30,1.208847999572754,1.4618079662322998,2.712991952896118,3.2981760501861572,2.6706559658050537,6.011168003082275,7.220016002655029,0.6895679831504822,1.3934879899024963,2.0830559730529785,3.8729407847554387,4.3137565925508135,-246.6069129229012
W3_vision_heavy,method,2363,1,2362,0.00042319085907744394,31,0.9332799911499023,1.0189119577407837,2.0052639842033386,2.360960006713867,1.952191948890686,4.366223990917206,5.299503982067108,0.6773600280284882,1.3466879725456238,2.024048000574112,2.882059566716242,3.2421942424151893,-161.82699128498572
W3_vision_heavy,method,2363,1,2362,0.00042319085907744394,32,0.8680639863014221,1.1985759735107422,1.8345440030097961,2.5314719676971436,2.0666399598121643,4.36601597070694,5.234079957008362,0.6937759816646576,1.3606879711151123,2.05446395277977,2.9788289223467124,3.208682713002084,-154.76621042323217
W3_vision_heavy,method,2363,1,2362,0.00042319085907744394,33,0.7986560165882111,1.2669599652290344,1.9047840237617493,2.6374399662017822,2.0656159818172455,4.5422239899635315,5.3408800065517426,0.6919200122356415,1.360096037387848,2.0520160496234894,2.9853392665188236,3.3396347501218853,-160.2747677110861
W3_vision_heavy,method,2363,1,2362,0.00042319085907744394,34,0.9882560074329376,1.1008319854736328,2.242032051086426,2.51283198595047,2.0890879929065704,4.754864037036896,5.743120044469833,0.7151359915733337,1.3513919711112976,2.0665279626846313,2.9212457735632573,3.5184936263361117,-177.9115573645049
W3_vision_heavy,method,2363,1,2362,0.00042319085907744394,35,0.9511200189590454,1.0428320169448853,2.117392063140869,2.4259360432624817,1.9939520359039307,4.543328106403351,5.494448125362396,0.6815199851989746,1.3389919996261597,2.0205119848251343,2.9257425742574257,3.3930957822539844,-171.9334587781678
W3_vision_heavy,method,2363,1,2362,0.00042319085907744394,36,0.9678240120410919,1.0952000319957733,2.212287962436676,2.6169439554214478,2.0630240440368652,4.829231917858124,5.797055929899216,0.6944479942321777,1.3477759957313538,2.0422239899635315,2.970739437901128,3.58311168410267,-183.8599467241953
W3_vision_heavy,method,2363,1,2362,0.00042319085907744394,37,0.8500000238418579,1.247808039188385,1.898080050945282,3.0234880447387695,2.097808063030243,4.9215680956840515,5.771568119525909,0.684799998998642,1.342191994190216,2.026991993188858,3.063387946988597,3.6668137770061566,-184.73561508479838
W3_vision_heavy,method,2363,1,2362,0.00042319085907744394,38,0.7729600071907043,1.2759680151939392,1.7744000554084778,2.9291679859161377,2.0489280223846436,4.7035680413246155,5.47652804851532,0.7054240107536316,1.3490559458732605,2.054479956626892,2.904533998205838,3.4865626260443467,-166.56517289693352
W3_vision_heavy,method,2363,1,2362,0.00042319085907744394,39,0.9357919991016388,1.207248032093048,1.9736799597740173,2.8872960805892944,2.143040031194687,4.860976040363312,5.796768039464951,0.6956959962844849,1.3672639727592468,2.0629599690437317,3.08042599445743,3.5552578998724567,-180.99275441355243
W3_vision_heavy,method,2363,1,2362,0.00042319085907744394,40,0.8122720122337341,1.0300320088863373,1.8615840077400208,2.237327992916107,1.8423040211200714,4.098912000656128,4.911184012889862,0.6995199918746948,1.3343679904937744,2.0338879823684692,2.633668862247591,3.0718003053560596,-141.4677728303784
W3_vision_heavy,method,2363,1,2362,0.00042319085907744394,41,1.0372480154037476,0.7964639961719513,2.2910240292549133,1.8074079751968384,1.8337120115756989,4.098432004451752,5.135680019855499,0.6874240040779114,1.3773120045661926,2.064736008644104,2.6675123369242564,2.975674350375405,-148.7330098547591
W3_vision_heavy,method,2363,1,2362,0.00042319085907744394,42,1.1587679982185364,0.674127995967865,2.5559839010238647,1.746608018875122,1.8328959941864014,4.302591919898987,5.461359918117523,0.682015985250473,1.3746880292892456,2.0567040145397186,2.687467792288275,3.1298678887336746,-165.53942033023898
W3_vision_heavy,method,2363,1,2362,0.00042319085907744394,43,1.2097760438919067,0.966623991727829,2.789695978164673,2.2552639842033386,2.1764000356197357,5.0449599623680115,6.254736006259918,0.6771360039710999,1.3648479580879211,2.041983962059021,3.2141254088633935,3.6963530864168415,-206.30681349490115
W3_vision_heavy,method,2363,1,2362,0.00042319085907744394,44,1.0094240307807922,0.9977759718894958,2.3530720472335815,2.265888035297394,2.007200002670288,4.618960082530975,5.628384113311768,0.6755520105361938,1.3417440056800842,2.017296016216278,2.97119980603292,3.4425047274124263,-179.00635643293407
W3_vision_heavy,method,2363,1,2362,0.00042319085907744394,45,0.8811679780483246,0.9982719719409943,2.18201607465744,2.39737606048584,1.8794399499893188,4.57939213514328,5.460560113191605,0.6844960153102875,1.338304042816162,2.0228000581264496,2.7457281093701527,3.4217875674252403,-169.95056141382872
W3_vision_heavy,method,2363,1,2362,0.00042319085907744394,46,0.9900639951229095,1.244975984096527,1.9666720032691956,2.65174400806427,2.2350399792194366,4.618416011333466,5.608480006456375,0.6918239891529083,1.3287839889526367,2.020607978105545,3.230648277976154,3.4756710268414324,-177.56398406952246
W3_vision_heavy,method,2363,1,2362,0.00042319085907744394,47,0.784496009349823,0.9625119864940643,1.5026400089263916,2.1217600107192993,1.7470079958438873,3.624400019645691,4.408896028995514,0.6946879923343658,1.3657919764518738,2.0604799687862396,2.514809547770362,2.653698427092351,-113.97422424798664
W3_vision_heavy,method,2363,4,2359,0.0016927634363097758,0,1.6716639995574951,0.9393599927425385,2.382143974304199,1.699679970741272,2.6110239923000336,4.081823945045471,5.753487944602966,1.0760639905929563,1.5849440097808838,2.6610080003738403,2.4264579199060923,2.5753742213327633,-116.21460528471425
W3_vision_heavy,method,2363,4,2359,0.0016927634363097758,1,0.8972800076007843,0.7293600142002106,1.4828479886054993,1.6707199811935425,1.6266400218009949,3.1535679697990417,4.050847977399826,0.7358080148696899,1.408352017402649,2.144160032272339,2.210685381143979,2.239190153336099,-88.92470321381826
W3_vision_heavy,method,2363,4,2359,0.0016927634363097758,2,0.7486239969730377,0.6764639914035797,1.4434080123901367,1.5678560137748718,1.4250879883766174,3.0112640261650085,3.7598880231380463,0.6705280244350433,1.3789920210838318,2.049520045518875,2.1253220394141352,2.1836703767134757,-83.4521224302619
W3_vision_heavy,method,2363,4,2359,0.0016927634363097758,3,0.6928319931030273,0.6943680047988892,1.4202720522880554,1.6081119775772095,1.3871999979019165,3.028384029865265,3.7212160229682922,0.6821599900722504,1.3431519865989685,2.025311976671219,2.033540544872754,2.254684548048444,-83.73544746841634
W3_vision_heavy,method,2363,4,2359,0.0016927634363097758,4,0.6787519752979279,0.7347200214862823,1.4341760277748108,1.6632319688796997,1.4134719967842102,3.0974079966545105,3.7761599719524384,0.6879680156707764,1.365488052368164,2.0534560680389404,2.054560625766969,2.268352323759025,-83.8929028347165
W3_vision_heavy,method,2363,4,2359,0.0016927634363097758,5,0.6982880234718323,0.6935999989509583,1.5284479856491089,1.6301440000534058,1.3918880224227905,3.1585919857025146,3.856880009174347,0.6953920125961304,1.3532000184059143,2.0485920310020447,2.001587589748706,2.3341649000443954,-88.26979461048667
W3_vision_heavy,method,2363,4,2359,0.0016927634363097758,6,0.7314239740371704,0.7174399793148041,1.5815359950065613,1.6916800141334534,1.4488639533519745,3.2732160091400146,4.004639983177185,0.6904639899730682,1.4151040315628052,2.1055680215358734,2.098391769002302,2.3130568043998556,-90.19285732958954
W3_vision_heavy,method,2363,4,2359,0.0016927634363097758,7,0.7384320199489594,0.6642400026321411,1.480064034461975,1.6366080045700073,1.4026720225811005,3.1166720390319824,3.8551040589809418,0.6752640008926392,1.342703998088837,2.017967998981476,2.0772201993988904,2.3211907043310784,-91.03890948353587
W3_vision_heavy,method,2363,4,2359,0.0016927634363097758,8,0.7364799976348877,0.7621920108795166,1.401248037815094,1.7285760045051575,1.4986720085144043,3.1298240423202515,3.866304039955139,0.6935839951038361,1.353215992450714,2.04679998755455,2.160764981738137,2.3128784021034576,-88.89505879734116
W3_vision_heavy,method,2363,4,2359,0.0016927634363097758,9,0.6705600023269653,0.7043040096759796,1.3894240260124207,1.564464032649994,1.374864012002945,2.9538880586624146,3.62444806098938,0.6785440146923065,1.333407998085022,2.0119520127773285,2.0261972432641566,2.215291990827001,-80.14585029720156
W3_vision_heavy,method,2363,4,2359,0.0016927634363097758,10,0.7563839852809906,0.6417760252952576,1.3948959708213806,1.5832319855690002,1.3981600105762482,2.978127956390381,3.7345119416713715,0.7046079933643341,1.3620960116386414,2.0667040050029755,1.9843090395559801,2.186430274329638,-80.69892604993501
W3_vision_heavy,method,2363,4,2359,0.0016927634363097758,11,0.7195039987564087,0.6607199907302856,1.4279040098190308,1.5889919996261597,1.3802239894866943,3.0168960094451904,3.736400008201599,0.691103994846344,1.37391996383667,2.065023958683014,1.9971292305922284,2.1958309718569864,-80.93736842571644
W3_vision_heavy,method,2363,4,2359,0.0016927634363097758,12,0.7030239999294281,0.6429440081119537,1.3802559971809387,1.597104012966156,1.3459680080413818,2.9773600101470947,3.680384010076523,0.7054399847984314,1.3551040291786194,2.060544013977051,1.907983722280743,2.1971449763541675,-78.6122492464028
W3_vision_heavy,method,2363,4,2359,0.0016927634363097758,13,0.687360018491745,0.6380800008773804,1.9298239946365356,1.5752320289611816,1.3254400193691254,3.5050560235977173,4.192416042089462,0.6780479848384857,1.3455359935760498,2.0235839784145355,1.9547879339024237,2.604951513992785,-107.17776414568138
W3_vision_heavy,method,2363,4,2359,0.0016927634363097758,14,0.7286399900913239,0.7007680237293243,1.8410720229148865,1.6237600445747375,1.4294080138206482,3.464832067489624,4.193472057580948,0.6788800060749054,1.3370559811592102,2.0159359872341156,2.1055385355728564,2.5913889293443493,-108.01613166965849
W3_vision_heavy,method,2363,4,2359,0.0016927634363097758,15,0.6972320079803467,0.6318399906158447,1.398959994316101,1.638047993183136,1.3290719985961914,3.037007987499237,3.7342399954795837,0.6873120069503784,1.3610879778862,2.0483999848365784,1.9337244004994458,2.2313090974587686,-82.3003330952232
W3_vision_heavy,method,2363,4,2359,0.0016927634363097758,16,0.683104008436203,0.6569280028343201,1.4327360391616821,1.5753600001335144,1.340032011270523,3.0080960392951965,3.6912000477313995,0.6778879761695862,1.3567999601364136,2.0346879363059998,1.976775010588607,2.2170519808924234,-81.41357118540829
W3_vision_heavy,method,2363,4,2359,0.0016927634363097758,17,0.6751520037651062,0.7112320065498352,1.371791958808899,1.6414079666137695,1.3863840103149414,3.0131999254226685,3.6883519291877747,0.6913279891014099,1.3576800227165222,2.049008011817932,2.0053925664386414,2.2193741345576328,-80.00671095060163
W3_vision_heavy,method,2363,4,2359,0.0016927634363097758,18,0.666703999042511,0.6591839790344238,1.4040639996528625,1.5942720174789429,1.3258879780769348,2.9983360171318054,3.6650400161743164,0.689056009054184,1.3501920104026794,2.0392480194568634,1.9242092959857977,2.220673796045931,-79.72507420409161
W3_vision_heavy,method,2363,4,2359,0.0016927634363097758,19,0.7137440145015717,0.6200799942016602,1.4214079976081848,1.6096320152282715,1.3338240087032318,3.0310400128364563,3.744784027338028,0.6955039799213409,1.3589119911193848,2.0544159710407257,1.9177805551221758,2.230490298595187,-82.27973692401717
W3_vision_heavy,method,2363,4,2359,0.0016927634363097758,20,0.6723840236663818,0.6512639820575714,1.4118720293045044,1.6074880361557007,1.3236480057239532,3.019360065460205,3.691744089126587,0.6816319823265076,1.340975999832153,2.022607982158661,1.9418807216265779,2.251613799082259,-82.52395529392274
W3_vision_heavy,method,2363,4,2359,0.0016927634363097758,21,0.7118400037288666,0.6517920196056366,1.3936799764633179,1.6361120343208313,1.3636320233345032,3.029792010784149,3.7416320145130157,0.6915520131587982,1.3583199977874756,2.049872010946274,1.9718430391169695,2.2305436242706294,-82.53003087669761
W3_vision_heavy,method,2363,4,2359,0.0016927634363097758,22,0.6711840033531189,0.6356799900531769,1.377951979637146,1.5863680243492126,1.3068639934062958,2.9643200039863586,3.6355040073394775,0.6838879883289337,1.3521119952201843,2.035999983549118,1.9109328072855778,2.192362773546458,-78.56110199972268
W3_vision_heavy,method,2363,4,2359,0.0016927634363097758,23,0.6707679927349091,0.7038559913635254,1.3831680417060852,1.566543996334076,1.3746239840984344,2.949712038040161,3.62048003077507,0.6814559996128082,1.35972797870636,2.041183978319168,2.0171867074021983,2.1693398122516427,-77.37156813058999
W3_vision_heavy,method,2363,4,2359,0.0016927634363097758,24,0.6850239932537079,0.6620959937572479,1.390175998210907,1.541920006275177,1.3471199870109558,2.932096004486084,3.617119997739792,0.6841599941253662,1.333184003829956,2.0173439979553223,1.9690130942735422,2.1993183206990117,-79.30110092309104
W3_vision_heavy,method,2363,4,2359,0.0016927634363097758,25,0.713232010602951,0.6546719968318939,1.416864037513733,1.571664035320282,1.367904007434845,2.988528072834015,3.701760083436966,0.6965759992599487,1.354640007019043,2.0512160062789917,1.9637541472691045,2.206141895521327,-80.46661454013045
W3_vision_heavy,method,2363,4,2359,0.0016927634363097758,26,0.6910879909992218,0.6580640077590942,1.402016043663025,1.6402559876441956,1.349151998758316,3.0422720313072205,3.7333600223064423,0.6886079907417297,1.3418079614639282,2.030415952205658,1.9592453426296803,2.267293173598453,-83.87168492499588
W3_vision_heavy,method,2363,4,2359,0.0016927634363097758,27,0.6600960195064545,0.6581920087337494,1.4100800156593323,1.635919988155365,1.3182880282402039,3.0460000038146973,3.7060960233211517,0.7011200189590454,1.3444960117340088,2.045616030693054,1.8802601446147114,2.2655329411399614,-81.17261341883048
W3_vision_heavy,method,2363,4,2359,0.0016927634363097758,28,0.6814720034599304,0.646367996931076,1.4016799926757812,1.6862559914588928,1.3278400003910065,3.087935984134674,3.7694079875946045,0.6719840168952942,1.38017600774765,2.0521600246429443,1.975999379458314,2.2373494154372153,-83.68002213913334
W3_vision_heavy,method,2363,4,2359,0.0016927634363097758,29,0.6555359959602356,0.5864959955215454,1.3734399676322937,1.617408037185669,1.242031991481781,2.9908480048179626,3.6463840007781982,0.68681600689888,1.3510879874229431,2.037903994321823,1.8083911542624334,2.2136589420224864,-78.92815416909016
W3_vision_heavy,method,2363,4,2359,0.0016927634363097758,30,0.6893759965896606,0.7289599776268005,1.4162240028381348,1.6956639885902405,1.4183359742164612,3.1118879914283752,3.801263988018036,0.6895679831504822,1.3934879899024963,2.0830559730529785,2.0568471983522216,2.2331645582723083,-82.48496618392875
W3_vision_heavy,method,2363,4,2359,0.0016927634363097758,31,0.6756160259246826,0.6140159964561462,1.4166240096092224,1.5956960320472717,1.2896320223808289,3.012320041656494,3.6879360675811768,0.6773600280284882,1.3466879725456238,2.024048000574112,1.9039092491690253,2.2368359286393207,-82.20595887721589
W3_vision_heavy,method,2363,4,2359,0.0016927634363097758,32,0.6711199879646301,0.6516320109367371,1.4022560119628906,1.5747199654579163,1.3227519989013672,2.976975977420807,3.648095965385437,0.6937759816646576,1.3606879711151123,2.05446395277977,1.9065981438670363,2.1878461782690066,-77.56923699972545
W3_vision_heavy,method,2363,4,2359,0.0016927634363097758,33,0.6956480145454407,0.6457599997520447,1.4687359929084778,1.55377596616745,1.3414080142974854,3.0225119590759277,3.7181599736213684,0.6919200122356415,1.360096037387848,2.0520160496234894,1.9386749777092054,2.2222783362275336,-81.19546259414436
W3_vision_heavy,method,2363,4,2359,0.0016927634363097758,34,0.7101919949054718,0.6391359865665436,1.4445439577102661,1.5311999917030334,1.3493279814720154,2.9757439494132996,3.6859359443187714,0.7151359915733337,1.3513919711112976,2.0665279626846313,1.8868131339655114,2.2019843339503042,-78.36371009131486
W3_vision_heavy,method,2363,4,2359,0.0016927634363097758,35,0.6692000031471252,0.6943680047988892,1.3992800116539001,1.5691360235214233,1.3635680079460144,2.9684160351753235,3.6376160383224487,0.6815199851989746,1.3389919996261597,2.0205119848251343,2.0007747939305274,2.216903488597461,-80.03437077544815
W3_vision_heavy,method,2363,4,2359,0.0016927634363097758,36,0.6585440039634705,0.661871999502182,1.4168959856033325,1.5565119981765747,1.3204160034656525,2.9734079837799072,3.6319519877433777,0.6944479942321777,1.3477759957313538,2.0422239899635315,1.9013893256694931,2.2061588818892894,-77.84297930063168
W3_vision_heavy,method,2363,4,2359,0.0016927634363097758,37,0.6899040043354034,0.6657919883728027,1.4074400067329407,1.5596799850463867,1.3556959927082062,2.9671199917793274,3.657023996114731,0.684799998998642,1.342191994190216,2.026991993188858,1.979696253929017,2.2106524287305693,-80.41630200825367
W3_vision_heavy,method,2363,4,2359,0.0016927634363097758,38,0.6643680036067963,0.6982720196247101,1.3799840211868286,1.5436639785766602,1.3626400232315063,2.9236479997634888,3.588016003370285,0.7054240107536316,1.3490559458732605,2.054479956626892,1.931660962001769,2.1671806930667916,-74.64351461774295
W3_vision_heavy,method,2363,4,2359,0.0016927634363097758,39,0.7013439834117889,0.6685760021209717,1.4052319526672363,1.572704017162323,1.3699199855327606,2.9779359698295593,3.6792799532413483,0.6956959962844849,1.3672639727592468,2.0629599690437317,1.969135934156751,2.1780256257464674,-78.34955638750705
W3_vision_heavy,method,2363,4,2359,0.0016927634363097758,40,0.6844159960746765,0.6122400164604187,1.8313120007514954,1.5823360085487366,1.2966560125350952,3.413648009300232,4.0980640053749084,0.6995199918746948,1.3343679904937744,2.0338879823684692,1.853636818956513,2.558250822576337,-101.48916955606863
W3_vision_heavy,method,2363,4,2359,0.0016927634363097758,41,0.6984160244464874,0.6544800102710724,1.7883840203285217,1.5529600381851196,1.3528960347175598,3.3413440585136414,4.039760082960129,0.6874240040779114,1.3773120045661926,2.064736008644104,1.968066326884077,2.4259892075550837,-95.65504093731614
W3_vision_heavy,method,2363,4,2359,0.0016927634363097758,42,0.7337760031223297,0.6668640077114105,1.4345600008964539,1.5378719568252563,1.4006400108337402,2.97243195772171,3.70620796084404,0.682015985250473,1.3746880292892456,2.0567040145397186,2.0536762203885144,2.16225928675508,-80.20132866194037
W3_vision_heavy,method,2363,4,2359,0.0016927634363097758,43,0.6868320107460022,0.6451199948787689,1.3726879954338074,1.5379359722137451,1.3319520056247711,2.9106239676475525,3.5974559783935547,0.6771360039710999,1.3648479580879211,2.041983962059021,1.9670376376584147,2.132562788697124,-76.17454618821216
W3_vision_heavy,method,2363,4,2359,0.0016927634363097758,44,0.6843520104885101,0.7015999853610992,1.4179520010948181,1.6375839710235596,1.3859519958496094,3.0555359721183777,3.739887982606888,0.6755520105361938,1.3417440056800842,2.017296016216278,2.051584443882511,2.2772868439755993,-85.39113509090117
W3_vision_heavy,method,2363,4,2359,0.0016927634363097758,45,0.6780480146408081,0.789247989654541,1.3650400042533875,1.7149600386619568,1.4672960042953491,3.0800000429153442,3.7580480575561523,0.6844960153102875,1.338304042816162,2.0228000581264496,2.1436151145893994,2.3014202635405416,-85.7844546947916
W3_vision_heavy,method,2363,4,2359,0.0016927634363097758,46,0.6648640036582947,0.6595200002193451,1.4077759981155396,1.5447999835014343,1.3243840038776398,2.952575981616974,3.6174399852752686,0.6918239891529083,1.3287839889526367,2.020607978105545,1.9143366298981022,2.222013514735551,-79.02730388439127
W3_vision_heavy,method,2363,4,2359,0.0016927634363097758,47,0.6705600023269653,0.6553919911384583,1.3981280326843262,1.5445600152015686,1.3259519934654236,2.9426880478858948,3.61324805021286,0.6946879923343658,1.3657919764518738,2.0604799687862396,1.9087014718792188,2.1545653354404415,-75.35953297043234
W3_vision_heavy,method,2363,118,2245,0.04993652137113838,0,1.3413439989089966,3.627871870994568,2.4547359943389893,1.724128007888794,4.9692158699035645,4.178864002227783,6.693343877792358,1.0760639905929563,1.5849440097808838,2.6610080003738403,4.61795572879018,2.6366003949915586,-151.53415085005463
W3_vision_heavy,method,2363,118,2245,0.04993652137113838,1,0.8902879953384399,0.7341919839382172,1.4989280104637146,1.6443359851837158,1.624479979276657,3.1432639956474304,4.03355199098587,0.7358080148696899,1.408352017402649,2.144160032272339,2.2077497750066626,2.231873819050148,-88.11804763990452
W3_vision_heavy,method,2363,118,2245,0.04993652137113838,2,0.7009600102901459,0.70278400182724,1.4158400297164917,1.6211519837379456,1.4037440121173859,3.0369920134544373,3.737952023744583,0.6705280244350433,1.3789920210838318,2.049520045518875,2.093490444788072,2.202327473271009,-82.38182309645326
W3_vision_heavy,method,2363,118,2245,0.04993652137113838,3,0.6908800005912781,0.7260800004005432,1.4298719763755798,1.5958719849586487,1.4169600009918213,3.0257439613342285,3.7166239619255066,0.6821599900722504,1.3431519865989685,2.025311976671219,2.077166678804697,2.252718971138774,-83.50871395300344
W3_vision_heavy,method,2363,118,2245,0.04993652137113838,4,0.6937920153141022,0.6565279960632324,1.5244479775428772,1.6939359903335571,1.3503200113773346,3.2183839678764343,3.9121759831905365,0.6879680156707764,1.365488052368164,2.0534560680389404,1.9627656818620525,2.356947731834633,-90.51666330152763
W3_vision_heavy,method,2363,118,2245,0.04993652137113838,5,0.8357760012149811,0.8872799575328827,1.5775200128555298,1.7569119930267334,1.7230559587478638,3.334432005882263,4.170208007097244,0.6953920125961304,1.3532000184059143,2.0485920310020447,2.477819600364866,2.464108750020757,-103.56459187520302
W3_vision_heavy,method,2363,118,2245,0.04993652137113838,6,0.6969600021839142,0.7286239862442017,1.4338560104370117,1.6834399700164795,1.4255839884281158,3.117295980453491,3.8142559826374054,0.6904639899730682,1.4151040315628052,2.1055680215358734,2.0646753619746647,2.2028740720997226,-81.15092666800462
W3_vision_heavy,method,2363,118,2245,0.04993652137113838,7,0.6683039963245392,0.6993919909000397,1.397376000881195,1.7039040327072144,1.3676959872245789,3.1012800335884094,3.7695840299129486,0.6752640008926392,1.342703998088837,2.017967998981476,2.0254241088175973,2.309727265281607,-86.80098157233225
W3_vision_heavy,method,2363,118,2245,0.04993652137113838,8,0.7117120027542114,0.8177279829978943,1.4113439917564392,1.7056480050086975,1.5294399857521057,3.1169919967651367,3.828703999519348,0.6935839951038361,1.353215992450714,2.04679998755455,2.2051258341437565,2.303395772850846,-87.0580429352923
W3_vision_heavy,method,2363,118,2245,0.04993652137113838,9,0.7084159851074219,0.6855840086936951,1.3930079936981201,1.6113120317459106,1.393999993801117,3.0043200254440308,3.7127360105514526,0.6785440146923065,1.333407998085022,2.0119520127773285,2.054398776818099,2.2531138479435358,-84.53402402109664
W3_vision_heavy,method,2363,118,2245,0.04993652137113838,10,0.7156639993190765,0.7133120000362396,1.4171519875526428,1.5368479490280151,1.4289759993553162,2.953999936580658,3.6696639358997345,0.7046079933643341,1.3620960116386414,2.0667040050029755,2.028043980216998,2.1687163836761476,-77.56117600858141
W3_vision_heavy,method,2363,118,2245,0.04993652137113838,11,0.929248034954071,0.6751199960708618,2.8036160469055176,1.5826240181922913,1.6043680310249329,4.386240065097809,5.31548810005188,0.691103994846344,1.37391996383667,2.065023958683014,2.3214567460019366,3.192500422549534,-157.40563821070032
W3_vision_heavy,method,2363,118,2245,0.04993652137113838,12,1.2669760286808014,0.6539520025253296,2.1802240014076233,1.5447839498519897,1.920928031206131,3.725007951259613,4.991983979940414,0.7054399847984314,1.3551040291786194,2.060544013977051,2.72302119613337,2.748872316111025,-142.2653409040945
W3_vision_heavy,method,2363,118,2245,0.04993652137113838,13,1.0463680028915405,0.6787520051002502,1.9327200055122375,1.632815957069397,1.7251200079917908,3.5655359625816345,4.611903965473175,0.6780479848384857,1.3455359935760498,2.0235839784145355,2.5442447239227803,2.649900098997322,-127.90771298192283
W3_vision_heavy,method,2363,118,2245,0.04993652137113838,14,0.9924159944057465,0.6823999881744385,1.8866239786148071,1.5851199626922607,1.674815982580185,3.471743941307068,4.464159935712814,0.6788800060749054,1.3370559811592102,2.0159359872341156,2.4670279984580827,2.596558401613903,-121.44353610342988
W3_vision_heavy,method,2363,118,2245,0.04993652137113838,15,0.9955840110778809,0.6813600063323975,1.7695199847221375,1.601472020149231,1.6769440174102783,3.3709920048713684,4.366576015949249,0.6873120069503784,1.3610879778862,2.0483999848365784,2.439858463772404,2.4766892806639835,-113.17008632460106
W3_vision_heavy,method,2363,118,2245,0.04993652137113838,16,0.8681280016899109,0.6186879873275757,1.6168479919433594,1.6005120277404785,1.4868159890174866,3.217360019683838,4.085488021373749,0.6778879761695862,1.3567999601364136,2.0346879363059998,2.193306329784395,2.3712854615358054,-100.7918732142778
W3_vision_heavy,method,2363,118,2245,0.04993652137113838,17,0.8692319989204407,0.6804960072040558,1.551472008228302,1.5479039549827576,1.5497280061244965,3.0993759632110596,3.9686079621315002,0.6913279891014099,1.3576800227165222,2.049008011817932,2.241668253789113,2.282847144653167,-93.68435551457166
