wave,request_id,iteration,layer,segment,stage,duration_ms,workload_id,prefix_tokens,tail_tokens,prompt_tokens,split_fraction,repetition
29,coffee,28,26,prefix,dispatch,0.3444159924983978,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,26,prefix,expert,0.4482879936695099,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,26,prefix,moe_total,1.3803839683532715,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,26,tail,attention,0.642911970615387,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,26,tail,combine,0.1175680011510849,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,26,tail,decoder_layer,2.1139519214630127,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,26,tail,dispatch,0.32342401146888733,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,26,tail,expert,0.40432000160217285,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,26,tail,moe_total,1.3912960290908813,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,27,prefix,attention,0.6824319958686829,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,27,prefix,combine,0.10486400127410889,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,27,prefix,decoder_layer,2.1765758991241455,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,27,prefix,dispatch,0.4140160083770752,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,27,prefix,expert,0.4379200041294098,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,27,prefix,moe_total,1.4209599494934082,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,27,tail,attention,0.6423680186271667,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,27,tail,combine,0.11817599833011627,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,27,tail,decoder_layer,2.1316800117492676,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,27,tail,dispatch,0.3222399950027466,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,27,tail,expert,0.42262399196624756,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,27,tail,moe_total,1.3893120288848877,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,28,prefix,attention,0.6656960248947144,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,28,prefix,combine,0.11011199653148651,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,28,prefix,decoder_layer,2.166271924972534,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,28,prefix,dispatch,0.33686399459838867,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,28,prefix,expert,0.4660159945487976,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,28,prefix,moe_total,1.4052480459213257,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,28,tail,attention,0.6420800089836121,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,28,tail,combine,0.1340160071849823,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,28,tail,decoder_layer,2.144416093826294,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,28,tail,dispatch,0.3343999981880188,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,28,tail,expert,0.431551992893219,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,28,tail,moe_total,1.3909120559692383,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,29,prefix,attention,0.6555520296096802,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,29,prefix,combine,0.10127999633550644,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,29,prefix,decoder_layer,2.1368319988250732,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,29,prefix,dispatch,0.38441601395606995,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,29,prefix,expert,0.4398080110549927,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,29,prefix,moe_total,1.4067519903182983,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,29,tail,attention,0.807424008846283,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,29,tail,combine,0.10633599758148193,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,29,tail,decoder_layer,2.279167890548706,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,29,tail,dispatch,0.469760000705719,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,29,tail,expert,0.40905600786209106,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,29,tail,moe_total,1.4836479425430298,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,30,prefix,attention,0.6303039789199829,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,30,prefix,combine,0.20278400182724,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,30,prefix,decoder_layer,2.2310080528259277,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,30,prefix,dispatch,0.39129599928855896,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,30,prefix,expert,0.4482559859752655,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,30,prefix,moe_total,1.5054080486297607,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,30,tail,attention,0.6498559713363647,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,30,tail,combine,0.11260800063610077,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,30,tail,decoder_layer,2.1389119625091553,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,30,tail,dispatch,0.35043200850486755,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,30,tail,expert,0.43011200428009033,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,30,tail,moe_total,1.3831360340118408,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,31,prefix,attention,0.7137600183486938,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,31,prefix,combine,0.17139199376106262,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,31,prefix,decoder_layer,2.1774721145629883,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,31,prefix,dispatch,0.34751999378204346,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,31,prefix,expert,0.4736959934234619,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,31,prefix,moe_total,1.4232959747314453,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,31,tail,attention,0.6204479932785034,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,31,tail,combine,0.10364799946546555,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,31,tail,decoder_layer,2.1188158988952637,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,31,tail,dispatch,0.33081600069999695,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,31,tail,expert,0.40761598944664,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,31,tail,moe_total,1.3711680173873901,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,32,prefix,attention,0.6904640197753906,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,32,prefix,combine,0.11894399672746658,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,32,prefix,decoder_layer,2.193567991256714,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,32,prefix,dispatch,0.36665600538253784,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,32,prefix,expert,0.4641920030117035,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,32,prefix,moe_total,1.4236160516738892,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,32,tail,attention,0.632319986820221,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,32,tail,combine,0.130048006772995,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,32,tail,decoder_layer,2.169503927230835,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,32,tail,dispatch,0.3755519986152649,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,32,tail,expert,0.41145598888397217,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,32,tail,moe_total,1.4515199661254883,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,33,prefix,attention,0.6454079747200012,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,33,prefix,combine,0.10665600001811981,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,33,prefix,decoder_layer,2.115679979324341,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,33,prefix,dispatch,0.33852800726890564,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,33,prefix,expert,0.4487040042877197,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,33,prefix,moe_total,1.3568320274353027,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,33,tail,attention,0.6256319880485535,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,33,tail,combine,0.11356800049543381,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,33,tail,decoder_layer,2.1244800090789795,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,33,tail,dispatch,0.3651840090751648,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,33,tail,expert,0.41945600509643555,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,33,tail,moe_total,1.410431981086731,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,34,prefix,attention,0.6886720061302185,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,34,prefix,combine,0.10540799796581268,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,34,prefix,decoder_layer,2.131455898284912,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,34,prefix,dispatch,0.3818880021572113,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,34,prefix,expert,0.43353599309921265,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,34,prefix,moe_total,1.3602880239486694,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,34,tail,attention,0.6614720225334167,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,34,tail,combine,0.11926399916410446,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,34,tail,decoder_layer,2.173151969909668,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,34,tail,dispatch,0.3685440123081207,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,34,tail,expert,0.434143990278244,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,34,tail,moe_total,1.4451520442962646,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,35,prefix,attention,0.6346240043640137,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,35,prefix,combine,0.10768000036478043,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,35,prefix,decoder_layer,2.14630389213562,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,35,prefix,dispatch,0.3875199854373932,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,35,prefix,expert,0.4419519901275635,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,35,prefix,moe_total,1.4136639833450317,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,35,tail,attention,0.6632320284843445,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,35,tail,combine,0.13283200562000275,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,35,tail,decoder_layer,2.1399359703063965,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,35,tail,dispatch,0.33004799485206604,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,35,tail,expert,0.446399986743927,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,35,tail,moe_total,1.3980480432510376,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,36,prefix,attention,0.6655679941177368,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,36,prefix,combine,0.13184000551700592,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,36,prefix,decoder_layer,2.165663957595825,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,36,prefix,dispatch,0.3503359854221344,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,36,prefix,expert,0.4410879909992218,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,36,prefix,moe_total,1.394271969795227,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,36,tail,attention,0.6570240259170532,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,36,tail,combine,0.10505600273609161,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,36,tail,decoder_layer,2.12556791305542,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,36,tail,dispatch,0.33686399459838867,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,36,tail,expert,0.403872013092041,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,36,tail,moe_total,1.3527679443359375,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,37,prefix,attention,0.6405439972877502,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,37,prefix,combine,0.1210239976644516,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,37,prefix,decoder_layer,2.1376640796661377,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,37,prefix,dispatch,0.32182401418685913,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,37,prefix,expert,0.43321600556373596,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,37,prefix,moe_total,1.3743679523468018,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,37,tail,attention,0.6472960114479065,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,37,tail,combine,0.11833599954843521,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,37,tail,decoder_layer,2.0993599891662598,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,37,tail,dispatch,0.36976000666618347,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,37,tail,expert,0.4143039882183075,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,37,tail,moe_total,1.3801920413970947,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,38,prefix,attention,0.6817600131034851,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,38,prefix,combine,0.1117440015077591,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,38,prefix,decoder_layer,2.1555519104003906,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,38,prefix,dispatch,0.38383999466896057,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,38,prefix,expert,0.45769599080085754,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,38,prefix,moe_total,1.404255986213684,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,38,tail,attention,0.6743360161781311,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,38,tail,combine,0.1255040019750595,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,38,tail,decoder_layer,2.1845760345458984,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,38,tail,dispatch,0.3656960129737854,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,38,tail,expert,0.40755200386047363,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,38,tail,moe_total,1.3999040126800537,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,39,prefix,attention,0.6718720197677612,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,39,prefix,combine,0.13225600123405457,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,39,prefix,decoder_layer,2.1828160285949707,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,39,prefix,dispatch,0.35651201009750366,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,39,prefix,expert,0.4626559913158417,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,39,prefix,moe_total,1.4293760061264038,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,39,tail,attention,0.6434879899024963,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,39,tail,combine,0.11657600104808807,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,39,tail,decoder_layer,2.0965120792388916,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,39,tail,dispatch,0.3447679877281189,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,39,tail,expert,0.39427199959754944,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,39,tail,moe_total,1.3805760145187378,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,40,prefix,attention,0.6603519916534424,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,40,prefix,combine,0.10380800068378448,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,40,prefix,decoder_layer,2.1197121143341064,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,40,prefix,dispatch,0.36953601241111755,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,40,prefix,expert,0.4408000111579895,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,40,prefix,moe_total,1.377344012260437,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,40,tail,attention,0.657151997089386,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,40,tail,combine,0.11321599781513214,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,40,tail,decoder_layer,2.1395840644836426,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,40,tail,dispatch,0.31935998797416687,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,40,tail,expert,0.4302400052547455,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,40,tail,moe_total,1.3889919519424438,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,41,prefix,attention,0.6342719793319702,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,41,prefix,combine,0.10521599650382996,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,41,prefix,decoder_layer,2.186624050140381,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,41,prefix,dispatch,0.40323200821876526,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,41,prefix,expert,0.44841599464416504,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,41,prefix,moe_total,1.446560025215149,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,41,tail,attention,0.6483200192451477,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,41,tail,combine,0.11129599809646606,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,41,tail,decoder_layer,2.1462719440460205,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,41,tail,dispatch,0.33296000957489014,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,41,tail,expert,0.4120959937572479,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,41,tail,moe_total,1.3968960046768188,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,42,prefix,attention,0.6196159720420837,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,42,prefix,combine,0.12559999525547028,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,42,prefix,decoder_layer,2.1124799251556396,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,42,prefix,dispatch,0.33875200152397156,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,42,prefix,expert,0.4322560131549835,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,42,prefix,moe_total,1.4038079977035522,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,42,tail,attention,0.6562560200691223,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,42,tail,combine,0.10812799632549286,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,42,tail,decoder_layer,2.197279930114746,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,42,tail,dispatch,0.32390400767326355,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,42,tail,expert,0.5115519762039185,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,42,tail,moe_total,1.4262399673461914,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,43,prefix,attention,0.6381120085716248,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,43,prefix,combine,0.11849600076675415,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,43,prefix,decoder_layer,2.130687952041626,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,43,prefix,dispatch,0.35977599024772644,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,43,prefix,expert,0.44441598653793335,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,43,prefix,moe_total,1.4118399620056152,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,43,tail,attention,0.662880003452301,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,43,tail,combine,0.1042879968881607,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,43,tail,decoder_layer,2.1345601081848145,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,43,tail,dispatch,0.37408000230789185,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,43,tail,expert,0.43110400438308716,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,43,tail,moe_total,1.3992960453033447,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,44,prefix,attention,0.6521279811859131,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,44,prefix,combine,0.11695999652147293,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,44,prefix,decoder_layer,2.1416640281677246,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,44,prefix,dispatch,0.33641600608825684,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,44,prefix,expert,0.4469760060310364,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,44,prefix,moe_total,1.369696021080017,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,44,tail,attention,0.641759991645813,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,44,tail,combine,0.1103999987244606,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,44,tail,decoder_layer,2.1425600051879883,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,44,tail,dispatch,0.348224014043808,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,44,tail,expert,0.4180159866809845,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,44,tail,moe_total,1.3778879642486572,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,45,prefix,attention,0.6633920073509216,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,45,prefix,combine,0.1085439994931221,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,45,prefix,decoder_layer,2.1595520973205566,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,45,prefix,dispatch,0.3534719944000244,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,45,prefix,expert,0.4551360011100769,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,45,prefix,moe_total,1.41103994846344,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,45,tail,attention,0.6516799926757812,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,45,tail,combine,0.10281600058078766,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,45,tail,decoder_layer,2.166368007659912,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,45,tail,dispatch,0.37644800543785095,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,45,tail,expert,0.412992000579834,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,45,tail,moe_total,1.4396799802780151,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,46,prefix,attention,0.6983360052108765,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,46,prefix,combine,0.11542399972677231,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,46,prefix,decoder_layer,2.1282238960266113,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,46,prefix,dispatch,0.36716800928115845,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,46,prefix,expert,0.4394240081310272,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,46,prefix,moe_total,1.3742079734802246,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,46,tail,attention,0.6179839968681335,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,46,tail,combine,0.12511999905109406,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,46,tail,decoder_layer,2.100480079650879,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,46,tail,dispatch,0.3198400139808655,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,46,tail,expert,0.40348801016807556,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,46,tail,moe_total,1.3699840307235718,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,47,prefix,attention,0.7017279863357544,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,47,prefix,combine,0.10214400291442871,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,47,prefix,decoder_layer,2.1965761184692383,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,47,prefix,dispatch,0.40198400616645813,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,47,prefix,expert,0.4244160056114197,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,47,prefix,moe_total,1.431712031364441,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,47,tail,attention,0.6448959708213806,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,47,tail,combine,0.11222399771213531,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,47,tail,decoder_layer,2.1441280841827393,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,47,tail,dispatch,0.37040001153945923,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,47,tail,expert,0.42905598878860474,W2_standard,223,25,248,0.8991935483870968,0.0
29,coffee,28,47,tail,moe_total,1.4187519550323486,W2_standard,223,25,248,0.8991935483870968,0.0
30,coffee,29,0,prefix,attention,1.361631989479065,W2_standard,223,25,248,0.8991935483870968,1.0
30,coffee,29,0,prefix,combine,0.11334399878978729,W2_standard,223,25,248,0.8991935483870968,1.0
30,coffee,29,0,prefix,decoder_layer,3.3123838901519775,W2_standard,223,25,248,0.8991935483870968,1.0
30,coffee,29,0,prefix,dispatch,1.3854399919509888,W2_standard,223,25,248,0.8991935483870968,1.0
30,coffee,29,0,prefix,expert,0.4830079972743988,W2_standard,223,25,248,0.8991935483870968,1.0
30,coffee,29,0,prefix,moe_total,2.3659839630126953,W2_standard,223,25,248,0.8991935483870968,1.0
30,coffee,29,0,tail,attention,1.3075840473175049,W2_standard,223,25,248,0.8991935483870968,1.0
30,coffee,29,0,tail,combine,0.40463998913764954,W2_standard,223,25,248,0.8991935483870968,1.0
