wave,layer,request_id,budget,strategy,base_assignments,removed_assignments,actual_removed_fraction,base_critical_rank,new_critical_rank,critical_rank_load_reduction,max_rank_load_reduction,predicted_expert_latency_reduction,pair_cosine_median,selected_critical_pair_fraction,quality_error_proxy_1_minus_cosine
16,31,quad_repeated,0.05,REDUNDANCY_ONLY,6496,0,0.0,6,6,0.0,0.0,0.0,,,
16,31,quad_repeated,0.05,CRITICAL_RANK_AWARE,6496,0,0.0,6,6,0.0,0.0,0.0,,,
16,31,quad_repeated,0.1,RANDOM,6496,650,0.1000615763546798,6,6,0.1045576407506702,0.1045576407506702,0.1045576407506702,,,
16,31,quad_repeated,0.1,REDUNDANCY_ONLY,6496,0,0.0,6,6,0.0,0.0,0.0,,,
16,31,quad_repeated,0.1,CRITICAL_RANK_AWARE,6496,0,0.0,6,6,0.0,0.0,0.0,,,
16,31,quad_repeated,0.2,RANDOM,6496,1300,0.2001231527093596,6,1,0.19660411081322604,0.19392314566577307,0.19392314566577307,,,
16,31,quad_repeated,0.2,REDUNDANCY_ONLY,6496,0,0.0,6,6,0.0,0.0,0.0,,,
16,31,quad_repeated,0.2,CRITICAL_RANK_AWARE,6496,0,0.0,6,6,0.0,0.0,0.0,,,
16,31,quad_repeated,0.3,RANDOM,6496,1949,0.3000307881773399,6,6,0.2788203753351206,0.2788203753351206,0.2788203753351206,,,
16,31,quad_repeated,0.3,REDUNDANCY_ONLY,6496,0,0.0,6,6,0.0,0.0,0.0,,,
16,31,quad_repeated,0.3,CRITICAL_RANK_AWARE,6496,0,0.0,6,6,0.0,0.0,0.0,,,
16,32,quad_repeated,0.05,RANDOM,6496,325,0.0500307881773399,1,0,0.07226354941551538,0.057385759829968075,0.057385759829968075,,,
16,32,quad_repeated,0.05,REDUNDANCY_ONLY,6496,0,0.0,1,1,0.0,0.0,0.0,,,
16,32,quad_repeated,0.05,CRITICAL_RANK_AWARE,6496,0,0.0,1,1,0.0,0.0,0.0,,,
16,32,quad_repeated,0.1,RANDOM,6496,650,0.1000615763546798,1,0,0.12752391073326252,0.09351753453772582,0.09351753453772582,,,
16,32,quad_repeated,0.1,REDUNDANCY_ONLY,6496,0,0.0,1,1,0.0,0.0,0.0,,,
16,32,quad_repeated,0.1,CRITICAL_RANK_AWARE,6496,0,0.0,1,1,0.0,0.0,0.0,,,
16,32,quad_repeated,0.2,RANDOM,6496,1300,0.2001231527093596,1,0,0.2263549415515409,0.20828905419766208,0.20828905419766208,,,
16,32,quad_repeated,0.2,REDUNDANCY_ONLY,6496,0,0.0,1,1,0.0,0.0,0.0,,,
16,32,quad_repeated,0.2,CRITICAL_RANK_AWARE,6496,0,0.0,1,1,0.0,0.0,0.0,,,
16,32,quad_repeated,0.3,RANDOM,6496,1949,0.3000307881773399,1,0,0.3166843783209352,0.29968119022316686,0.29968119022316686,,,
16,32,quad_repeated,0.3,REDUNDANCY_ONLY,6496,0,0.0,1,1,0.0,0.0,0.0,,,
16,32,quad_repeated,0.3,CRITICAL_RANK_AWARE,6496,0,0.0,1,1,0.0,0.0,0.0,,,
16,33,quad_repeated,0.05,RANDOM,6496,325,0.0500307881773399,5,5,0.06321243523316067,0.06321243523316067,0.06321243523316067,,,
16,33,quad_repeated,0.05,REDUNDANCY_ONLY,6496,0,0.0,5,5,0.0,0.0,0.0,,,
16,33,quad_repeated,0.05,CRITICAL_RANK_AWARE,6496,0,0.0,5,5,0.0,0.0,0.0,,,
16,33,quad_repeated,0.1,RANDOM,6496,650,0.1000615763546798,5,5,0.10984455958549222,0.10984455958549222,0.10984455958549222,,,
16,33,quad_repeated,0.1,REDUNDANCY_ONLY,6496,0,0.0,5,5,0.0,0.0,0.0,,,
16,33,quad_repeated,0.1,CRITICAL_RANK_AWARE,6496,0,0.0,5,5,0.0,0.0,0.0,,,
16,33,quad_repeated,0.2,RANDOM,6496,1300,0.2001231527093596,5,5,0.21761658031088082,0.21761658031088082,0.21761658031088082,,,
16,33,quad_repeated,0.2,REDUNDANCY_ONLY,6496,0,0.0,5,5,0.0,0.0,0.0,,,
16,33,quad_repeated,0.2,CRITICAL_RANK_AWARE,6496,0,0.0,5,5,0.0,0.0,0.0,,,
16,33,quad_repeated,0.3,RANDOM,6496,1949,0.3000307881773399,5,5,0.31295336787564765,0.31295336787564765,0.31295336787564765,,,
16,33,quad_repeated,0.3,REDUNDANCY_ONLY,6496,0,0.0,5,5,0.0,0.0,0.0,,,
16,33,quad_repeated,0.3,CRITICAL_RANK_AWARE,6496,0,0.0,5,5,0.0,0.0,0.0,,,
16,34,quad_repeated,0.05,RANDOM,6496,325,0.0500307881773399,2,2,0.053715308863026,0.053715308863026,0.053715308863026,,,
16,34,quad_repeated,0.05,REDUNDANCY_ONLY,6496,0,0.0,2,2,0.0,0.0,0.0,,,
16,34,quad_repeated,0.05,CRITICAL_RANK_AWARE,6496,0,0.0,2,2,0.0,0.0,0.0,,,
16,34,quad_repeated,0.1,RANDOM,6496,650,0.1000615763546798,2,2,0.09489704565801249,0.09489704565801249,0.09489704565801249,,,
16,34,quad_repeated,0.1,REDUNDANCY_ONLY,6496,0,0.0,2,2,0.0,0.0,0.0,,,
16,34,quad_repeated,0.1,CRITICAL_RANK_AWARE,6496,0,0.0,2,2,0.0,0.0,0.0,,,
16,34,quad_repeated,0.2,RANDOM,6496,1300,0.2001231527093596,2,2,0.2023276633840645,0.2023276633840645,0.2023276633840645,,,
16,34,quad_repeated,0.2,REDUNDANCY_ONLY,6496,0,0.0,2,2,0.0,0.0,0.0,,,
16,34,quad_repeated,0.2,CRITICAL_RANK_AWARE,6496,0,0.0,2,2,0.0,0.0,0.0,,,
16,34,quad_repeated,0.3,RANDOM,6496,1949,0.3000307881773399,2,2,0.30349149507609674,0.30349149507609674,0.30349149507609674,,,
16,34,quad_repeated,0.3,REDUNDANCY_ONLY,6496,0,0.0,2,2,0.0,0.0,0.0,,,
16,34,quad_repeated,0.3,CRITICAL_RANK_AWARE,6496,0,0.0,2,2,0.0,0.0,0.0,,,
16,35,quad_repeated,0.05,RANDOM,6496,325,0.0500307881773399,5,5,0.04936974789915971,0.04936974789915971,0.04936974789915971,,,
16,35,quad_repeated,0.05,REDUNDANCY_ONLY,6496,0,0.0,5,5,0.0,0.0,0.0,,,
16,35,quad_repeated,0.05,CRITICAL_RANK_AWARE,6496,0,0.0,5,5,0.0,0.0,0.0,,,
16,35,quad_repeated,0.1,RANDOM,6496,650,0.1000615763546798,5,5,0.10399159663865543,0.10399159663865543,0.10399159663865543,,,
16,35,quad_repeated,0.1,REDUNDANCY_ONLY,6496,0,0.0,5,5,0.0,0.0,0.0,,,
16,35,quad_repeated,0.1,CRITICAL_RANK_AWARE,6496,0,0.0,5,5,0.0,0.0,0.0,,,
16,35,quad_repeated,0.2,RANDOM,6496,1300,0.2001231527093596,5,5,0.19327731092436973,0.19327731092436973,0.19327731092436973,,,
16,35,quad_repeated,0.2,REDUNDANCY_ONLY,6496,0,0.0,5,5,0.0,0.0,0.0,,,
16,35,quad_repeated,0.2,CRITICAL_RANK_AWARE,6496,0,0.0,5,5,0.0,0.0,0.0,,,
16,35,quad_repeated,0.3,RANDOM,6496,1949,0.3000307881773399,5,5,0.28361344537815125,0.28361344537815125,0.28361344537815125,,,
16,35,quad_repeated,0.3,REDUNDANCY_ONLY,6496,0,0.0,5,5,0.0,0.0,0.0,,,
16,35,quad_repeated,0.3,CRITICAL_RANK_AWARE,6496,0,0.0,5,5,0.0,0.0,0.0,,,
16,36,quad_repeated,0.05,RANDOM,6496,325,0.0500307881773399,6,6,0.04784688995215314,0.04784688995215314,0.04784688995215314,,,
16,36,quad_repeated,0.05,REDUNDANCY_ONLY,6496,0,0.0,6,6,0.0,0.0,0.0,,,
16,36,quad_repeated,0.05,CRITICAL_RANK_AWARE,6496,0,0.0,6,6,0.0,0.0,0.0,,,
16,36,quad_repeated,0.1,RANDOM,6496,650,0.1000615763546798,6,6,0.09569377990430628,0.09569377990430628,0.09569377990430628,,,
16,36,quad_repeated,0.1,REDUNDANCY_ONLY,6496,0,0.0,6,6,0.0,0.0,0.0,,,
16,36,quad_repeated,0.1,CRITICAL_RANK_AWARE,6496,0,0.0,6,6,0.0,0.0,0.0,,,
16,36,quad_repeated,0.2,RANDOM,6496,1300,0.2001231527093596,6,6,0.19425837320574157,0.19425837320574157,0.19425837320574157,,,
16,36,quad_repeated,0.2,REDUNDANCY_ONLY,6496,0,0.0,6,6,0.0,0.0,0.0,,,
16,36,quad_repeated,0.2,CRITICAL_RANK_AWARE,6496,0,0.0,6,6,0.0,0.0,0.0,,,
16,36,quad_repeated,0.3,RANDOM,6496,1949,0.3000307881773399,6,6,0.2889952153110048,0.2889952153110048,0.2889952153110048,,,
16,36,quad_repeated,0.3,REDUNDANCY_ONLY,6496,0,0.0,6,6,0.0,0.0,0.0,,,
16,36,quad_repeated,0.3,CRITICAL_RANK_AWARE,6496,0,0.0,6,6,0.0,0.0,0.0,,,
16,37,quad_repeated,0.05,RANDOM,6496,325,0.0500307881773399,6,6,0.0473537604456824,0.0473537604456824,0.0473537604456824,,,
16,37,quad_repeated,0.05,REDUNDANCY_ONLY,6496,0,0.0,6,6,0.0,0.0,0.0,,,
16,37,quad_repeated,0.05,CRITICAL_RANK_AWARE,6496,0,0.0,6,6,0.0,0.0,0.0,,,
16,37,quad_repeated,0.1,RANDOM,6496,650,0.1000615763546798,6,6,0.1049210770659239,0.1049210770659239,0.1049210770659239,,,
16,37,quad_repeated,0.1,REDUNDANCY_ONLY,6496,0,0.0,6,6,0.0,0.0,0.0,,,
16,37,quad_repeated,0.1,CRITICAL_RANK_AWARE,6496,0,0.0,6,6,0.0,0.0,0.0,,,
16,37,quad_repeated,0.2,RANDOM,6496,1300,0.2001231527093596,6,6,0.2079851439182916,0.2079851439182916,0.2079851439182916,,,
16,37,quad_repeated,0.2,REDUNDANCY_ONLY,6496,0,0.0,6,6,0.0,0.0,0.0,,,
16,37,quad_repeated,0.2,CRITICAL_RANK_AWARE,6496,0,0.0,6,6,0.0,0.0,0.0,,,
16,37,quad_repeated,0.3,RANDOM,6496,1949,0.3000307881773399,6,6,0.3129062209842154,0.3129062209842154,0.3129062209842154,,,
16,37,quad_repeated,0.3,REDUNDANCY_ONLY,6496,0,0.0,6,6,0.0,0.0,0.0,,,
16,37,quad_repeated,0.3,CRITICAL_RANK_AWARE,6496,0,0.0,6,6,0.0,0.0,0.0,,,
16,38,quad_repeated,0.05,RANDOM,6496,325,0.0500307881773399,3,3,0.044378698224852076,0.044378698224852076,0.044378698224852076,,,
16,38,quad_repeated,0.05,REDUNDANCY_ONLY,6496,0,0.0,3,3,0.0,0.0,0.0,,,
16,38,quad_repeated,0.05,CRITICAL_RANK_AWARE,6496,0,0.0,3,3,0.0,0.0,0.0,,,
16,38,quad_repeated,0.1,RANDOM,6496,650,0.1000615763546798,3,3,0.0986193293885601,0.0986193293885601,0.0986193293885601,,,
16,38,quad_repeated,0.1,REDUNDANCY_ONLY,6496,0,0.0,3,3,0.0,0.0,0.0,,,
16,38,quad_repeated,0.1,CRITICAL_RANK_AWARE,6496,0,0.0,3,3,0.0,0.0,0.0,,,
16,38,quad_repeated,0.2,RANDOM,6496,1300,0.2001231527093596,3,3,0.19822485207100593,0.19822485207100593,0.19822485207100593,,,
16,38,quad_repeated,0.2,REDUNDANCY_ONLY,6496,0,0.0,3,3,0.0,0.0,0.0,,,
16,38,quad_repeated,0.2,CRITICAL_RANK_AWARE,6496,0,0.0,3,3,0.0,0.0,0.0,,,
16,38,quad_repeated,0.3,RANDOM,6496,1949,0.3000307881773399,3,3,0.3086785009861933,0.3086785009861933,0.3086785009861933,,,
16,38,quad_repeated,0.3,REDUNDANCY_ONLY,6496,0,0.0,3,3,0.0,0.0,0.0,,,
16,38,quad_repeated,0.3,CRITICAL_RANK_AWARE,6496,0,0.0,3,3,0.0,0.0,0.0,,,
16,39,quad_repeated,0.05,RANDOM,6496,325,0.0500307881773399,3,3,0.03951081843838189,0.03951081843838189,0.03951081843838189,,,
16,39,quad_repeated,0.05,REDUNDANCY_ONLY,6496,0,0.0,3,3,0.0,0.0,0.0,,,
16,39,quad_repeated,0.05,CRITICAL_RANK_AWARE,6496,0,0.0,3,3,0.0,0.0,0.0,,,
16,39,quad_repeated,0.1,RANDOM,6496,650,0.1000615763546798,3,3,0.09501411100658519,0.09501411100658519,0.09501411100658519,,,
16,39,quad_repeated,0.1,REDUNDANCY_ONLY,6496,0,0.0,3,3,0.0,0.0,0.0,,,
16,39,quad_repeated,0.1,CRITICAL_RANK_AWARE,6496,0,0.0,3,3,0.0,0.0,0.0,,,
16,39,quad_repeated,0.2,RANDOM,6496,1300,0.2001231527093596,3,3,0.18344308560677325,0.18344308560677325,0.18344308560677325,,,
16,39,quad_repeated,0.2,REDUNDANCY_ONLY,6496,0,0.0,3,3,0.0,0.0,0.0,,,
16,39,quad_repeated,0.2,CRITICAL_RANK_AWARE,6496,0,0.0,3,3,0.0,0.0,0.0,,,
16,39,quad_repeated,0.3,RANDOM,6496,1949,0.3000307881773399,3,3,0.30103480714957664,0.30103480714957664,0.30103480714957664,,,
16,39,quad_repeated,0.3,REDUNDANCY_ONLY,6496,0,0.0,3,3,0.0,0.0,0.0,,,
16,39,quad_repeated,0.3,CRITICAL_RANK_AWARE,6496,0,0.0,3,3,0.0,0.0,0.0,,,
16,40,quad_repeated,0.05,RANDOM,6496,325,0.0500307881773399,0,0,0.0557244174265451,0.0557244174265451,0.0557244174265451,0.9187129139900208,0.17647058823529413,0.08128708600997925
16,40,quad_repeated,0.05,REDUNDANCY_ONLY,6496,34,0.005233990147783251,0,0,0.006079027355623046,0.006079027355623046,0.006079027355623046,0.9187129139900208,0.17647058823529413,0.08128708600997925
16,40,quad_repeated,0.05,CRITICAL_RANK_AWARE,6496,34,0.005233990147783251,0,0,0.006079027355623046,0.006079027355623046,0.006079027355623046,0.9187129139900208,0.17647058823529413,0.08128708600997925
16,40,quad_repeated,0.1,RANDOM,6496,650,0.1000615763546798,0,0,0.10233029381965553,0.10233029381965553,0.10233029381965553,0.9187129139900208,0.17647058823529413,0.08128708600997925
16,40,quad_repeated,0.1,REDUNDANCY_ONLY,6496,34,0.005233990147783251,0,0,0.006079027355623046,0.006079027355623046,0.006079027355623046,0.9187129139900208,0.17647058823529413,0.08128708600997925
16,40,quad_repeated,0.1,CRITICAL_RANK_AWARE,6496,34,0.005233990147783251,0,0,0.006079027355623046,0.006079027355623046,0.006079027355623046,0.9187129139900208,0.17647058823529413,0.08128708600997925
16,40,quad_repeated,0.2,RANDOM,6496,1300,0.2001231527093596,0,0,0.19756838905775076,0.19756838905775076,0.19756838905775076,0.9187129139900208,0.17647058823529413,0.08128708600997925
16,40,quad_repeated,0.2,REDUNDANCY_ONLY,6496,34,0.005233990147783251,0,0,0.006079027355623046,0.006079027355623046,0.006079027355623046,0.9187129139900208,0.17647058823529413,0.08128708600997925
16,40,quad_repeated,0.2,CRITICAL_RANK_AWARE,6496,34,0.005233990147783251,0,0,0.006079027355623046,0.006079027355623046,0.006079027355623046,0.9187129139900208,0.17647058823529413,0.08128708600997925
16,40,quad_repeated,0.3,RANDOM,6496,1949,0.3000307881773399,0,0,0.2948328267477204,0.2948328267477204,0.2948328267477204,0.9187129139900208,0.17647058823529413,0.08128708600997925
16,40,quad_repeated,0.3,REDUNDANCY_ONLY,6496,34,0.005233990147783251,0,0,0.006079027355623046,0.006079027355623046,0.006079027355623046,0.9187129139900208,0.17647058823529413,0.08128708600997925
16,40,quad_repeated,0.3,CRITICAL_RANK_AWARE,6496,34,0.005233990147783251,0,0,0.006079027355623046,0.006079027355623046,0.006079027355623046,0.9187129139900208,0.17647058823529413,0.08128708600997925
16,41,quad_repeated,0.05,RANDOM,6496,325,0.0500307881773399,4,4,0.05058717253839207,0.05058717253839207,0.05058717253839207,,,
16,41,quad_repeated,0.05,REDUNDANCY_ONLY,6496,0,0.0,4,4,0.0,0.0,0.0,,,
16,41,quad_repeated,0.05,CRITICAL_RANK_AWARE,6496,0,0.0,4,4,0.0,0.0,0.0,,,
16,41,quad_repeated,0.1,RANDOM,6496,650,0.1000615763546798,4,4,0.10027100271002709,0.10027100271002709,0.10027100271002709,,,
16,41,quad_repeated,0.1,REDUNDANCY_ONLY,6496,0,0.0,4,4,0.0,0.0,0.0,,,
16,41,quad_repeated,0.1,CRITICAL_RANK_AWARE,6496,0,0.0,4,4,0.0,0.0,0.0,,,
16,41,quad_repeated,0.2,RANDOM,6496,1300,0.2001231527093596,4,4,0.19692863595302623,0.19692863595302623,0.19692863595302623,,,
16,41,quad_repeated,0.2,REDUNDANCY_ONLY,6496,0,0.0,4,4,0.0,0.0,0.0,,,
16,41,quad_repeated,0.2,CRITICAL_RANK_AWARE,6496,0,0.0,4,4,0.0,0.0,0.0,,,
16,41,quad_repeated,0.3,RANDOM,6496,1949,0.3000307881773399,4,4,0.2899728997289973,0.2899728997289973,0.2899728997289973,,,
16,41,quad_repeated,0.3,REDUNDANCY_ONLY,6496,0,0.0,4,4,0.0,0.0,0.0,,,
16,41,quad_repeated,0.3,CRITICAL_RANK_AWARE,6496,0,0.0,4,4,0.0,0.0,0.0,,,
16,42,quad_repeated,0.05,RANDOM,6496,325,0.0500307881773399,2,2,0.051169590643274865,0.051169590643274865,0.051169590643274865,,,
16,42,quad_repeated,0.05,REDUNDANCY_ONLY,6496,0,0.0,2,2,0.0,0.0,0.0,,,
16,42,quad_repeated,0.05,CRITICAL_RANK_AWARE,6496,0,0.0,2,2,0.0,0.0,0.0,,,
16,42,quad_repeated,0.1,RANDOM,6496,650,0.1000615763546798,2,2,0.10818713450292394,0.10818713450292394,0.10818713450292394,,,
16,42,quad_repeated,0.1,REDUNDANCY_ONLY,6496,0,0.0,2,2,0.0,0.0,0.0,,,
16,42,quad_repeated,0.1,CRITICAL_RANK_AWARE,6496,0,0.0,2,2,0.0,0.0,0.0,,,
16,42,quad_repeated,0.2,RANDOM,6496,1300,0.2001231527093596,2,2,0.19663742690058483,0.19663742690058483,0.19663742690058483,,,
16,42,quad_repeated,0.2,REDUNDANCY_ONLY,6496,0,0.0,2,2,0.0,0.0,0.0,,,
16,42,quad_repeated,0.2,CRITICAL_RANK_AWARE,6496,0,0.0,2,2,0.0,0.0,0.0,,,
16,42,quad_repeated,0.3,RANDOM,6496,1949,0.3000307881773399,2,2,0.3055555555555556,0.3055555555555556,0.3055555555555556,,,
16,42,quad_repeated,0.3,REDUNDANCY_ONLY,6496,0,0.0,2,2,0.0,0.0,0.0,,,
16,42,quad_repeated,0.3,CRITICAL_RANK_AWARE,6496,0,0.0,2,2,0.0,0.0,0.0,,,
16,43,quad_repeated,0.05,RANDOM,6496,325,0.0500307881773399,4,4,0.054001928640308616,0.054001928640308616,0.054001928640308616,,,
16,43,quad_repeated,0.05,REDUNDANCY_ONLY,6496,0,0.0,4,4,0.0,0.0,0.0,,,
16,43,quad_repeated,0.05,CRITICAL_RANK_AWARE,6496,0,0.0,4,4,0.0,0.0,0.0,,,
16,43,quad_repeated,0.1,RANDOM,6496,650,0.1000615763546798,4,4,0.11571841851494691,0.11571841851494691,0.11571841851494691,,,
16,43,quad_repeated,0.1,REDUNDANCY_ONLY,6496,0,0.0,4,4,0.0,0.0,0.0,,,
16,43,quad_repeated,0.1,CRITICAL_RANK_AWARE,6496,0,0.0,4,4,0.0,0.0,0.0,,,
16,43,quad_repeated,0.2,RANDOM,6496,1300,0.2001231527093596,4,4,0.21311475409836067,0.21311475409836067,0.21311475409836067,,,
16,43,quad_repeated,0.2,REDUNDANCY_ONLY,6496,0,0.0,4,4,0.0,0.0,0.0,,,
16,43,quad_repeated,0.2,CRITICAL_RANK_AWARE,6496,0,0.0,4,4,0.0,0.0,0.0,,,
16,43,quad_repeated,0.3,RANDOM,6496,1949,0.3000307881773399,4,4,0.3056894889103182,0.3056894889103182,0.3056894889103182,,,
16,43,quad_repeated,0.3,REDUNDANCY_ONLY,6496,0,0.0,4,4,0.0,0.0,0.0,,,
16,43,quad_repeated,0.3,CRITICAL_RANK_AWARE,6496,0,0.0,4,4,0.0,0.0,0.0,,,
16,44,quad_repeated,0.05,RANDOM,6496,325,0.0500307881773399,2,2,0.05278592375366564,0.05278592375366564,0.05278592375366564,,,
16,44,quad_repeated,0.05,REDUNDANCY_ONLY,6496,0,0.0,2,2,0.0,0.0,0.0,,,
16,44,quad_repeated,0.05,CRITICAL_RANK_AWARE,6496,0,0.0,2,2,0.0,0.0,0.0,,,
16,44,quad_repeated,0.1,RANDOM,6496,650,0.1000615763546798,2,2,0.09384164222873903,0.09384164222873903,0.09384164222873903,,,
16,44,quad_repeated,0.1,REDUNDANCY_ONLY,6496,0,0.0,2,2,0.0,0.0,0.0,,,
16,44,quad_repeated,0.1,CRITICAL_RANK_AWARE,6496,0,0.0,2,2,0.0,0.0,0.0,,,
16,44,quad_repeated,0.2,RANDOM,6496,1300,0.2001231527093596,2,2,0.19941348973607043,0.19941348973607043,0.19941348973607043,,,
16,44,quad_repeated,0.2,REDUNDANCY_ONLY,6496,0,0.0,2,2,0.0,0.0,0.0,,,
16,44,quad_repeated,0.2,CRITICAL_RANK_AWARE,6496,0,0.0,2,2,0.0,0.0,0.0,,,
16,44,quad_repeated,0.3,RANDOM,6496,1949,0.3000307881773399,2,2,0.303030303030303,0.303030303030303,0.303030303030303,,,
16,44,quad_repeated,0.3,REDUNDANCY_ONLY,6496,0,0.0,2,2,0.0,0.0,0.0,,,
16,44,quad_repeated,0.3,CRITICAL_RANK_AWARE,6496,0,0.0,2,2,0.0,0.0,0.0,,,
16,45,quad_repeated,0.05,RANDOM,6496,325,0.0500307881773399,4,4,0.051652892561983466,0.051652892561983466,0.051652892561983466,,,
16,45,quad_repeated,0.05,REDUNDANCY_ONLY,6496,0,0.0,4,4,0.0,0.0,0.0,,,
16,45,quad_repeated,0.05,CRITICAL_RANK_AWARE,6496,0,0.0,4,4,0.0,0.0,0.0,,,
16,45,quad_repeated,0.1,RANDOM,6496,650,0.1000615763546798,4,4,0.09917355371900827,0.09917355371900827,0.09917355371900827,,,
16,45,quad_repeated,0.1,REDUNDANCY_ONLY,6496,0,0.0,4,4,0.0,0.0,0.0,,,
16,45,quad_repeated,0.1,CRITICAL_RANK_AWARE,6496,0,0.0,4,4,0.0,0.0,0.0,,,
16,45,quad_repeated,0.2,RANDOM,6496,1300,0.2001231527093596,4,4,0.20351239669421484,0.20351239669421484,0.20351239669421484,,,
16,45,quad_repeated,0.2,REDUNDANCY_ONLY,6496,0,0.0,4,4,0.0,0.0,0.0,,,
16,45,quad_repeated,0.2,CRITICAL_RANK_AWARE,6496,0,0.0,4,4,0.0,0.0,0.0,,,
16,45,quad_repeated,0.3,RANDOM,6496,1949,0.3000307881773399,4,4,0.2975206611570248,0.2975206611570248,0.2975206611570248,,,
16,45,quad_repeated,0.3,REDUNDANCY_ONLY,6496,0,0.0,4,4,0.0,0.0,0.0,,,
16,45,quad_repeated,0.3,CRITICAL_RANK_AWARE,6496,0,0.0,4,4,0.0,0.0,0.0,,,
16,46,quad_repeated,0.05,RANDOM,6496,325,0.0500307881773399,1,1,0.050397877984084904,0.050397877984084904,0.050397877984084904,,,
16,46,quad_repeated,0.05,REDUNDANCY_ONLY,6496,0,0.0,1,1,0.0,0.0,0.0,,,
16,46,quad_repeated,0.05,CRITICAL_RANK_AWARE,6496,0,0.0,1,1,0.0,0.0,0.0,,,
16,46,quad_repeated,0.1,RANDOM,6496,650,0.1000615763546798,1,1,0.11229000884173301,0.11229000884173301,0.11229000884173301,,,
16,46,quad_repeated,0.1,REDUNDANCY_ONLY,6496,0,0.0,1,1,0.0,0.0,0.0,,,
16,46,quad_repeated,0.1,CRITICAL_RANK_AWARE,6496,0,0.0,1,1,0.0,0.0,0.0,,,
16,46,quad_repeated,0.2,RANDOM,6496,1300,0.2001231527093596,1,1,0.2122015915119363,0.2122015915119363,0.2122015915119363,,,
16,46,quad_repeated,0.2,REDUNDANCY_ONLY,6496,0,0.0,1,1,0.0,0.0,0.0,,,
16,46,quad_repeated,0.2,CRITICAL_RANK_AWARE,6496,0,0.0,1,1,0.0,0.0,0.0,,,
16,46,quad_repeated,0.3,RANDOM,6496,1949,0.3000307881773399,1,1,0.2961980548187445,0.2961980548187445,0.2961980548187445,,,
16,46,quad_repeated,0.3,REDUNDANCY_ONLY,6496,0,0.0,1,1,0.0,0.0,0.0,,,
16,46,quad_repeated,0.3,CRITICAL_RANK_AWARE,6496,0,0.0,1,1,0.0,0.0,0.0,,,
16,47,quad_repeated,0.05,RANDOM,6496,325,0.0500307881773399,0,0,0.05913503971756395,0.05913503971756395,0.05913503971756395,,,
16,47,quad_repeated,0.05,REDUNDANCY_ONLY,6496,0,0.0,0,0,0.0,0.0,0.0,,,
16,47,quad_repeated,0.05,CRITICAL_RANK_AWARE,6496,0,0.0,0,0,0.0,0.0,0.0,,,
16,47,quad_repeated,0.1,RANDOM,6496,650,0.1000615763546798,0,0,0.10856134157105035,0.10856134157105035,0.10856134157105035,,,
16,47,quad_repeated,0.1,REDUNDANCY_ONLY,6496,0,0.0,0,0,0.0,0.0,0.0,,,
16,47,quad_repeated,0.1,CRITICAL_RANK_AWARE,6496,0,0.0,0,0,0.0,0.0,0.0,,,
16,47,quad_repeated,0.2,RANDOM,6496,1300,0.2001231527093596,0,0,0.20300088261253313,0.20300088261253313,0.20300088261253313,,,
16,47,quad_repeated,0.2,REDUNDANCY_ONLY,6496,0,0.0,0,0,0.0,0.0,0.0,,,
16,47,quad_repeated,0.2,CRITICAL_RANK_AWARE,6496,0,0.0,0,0,0.0,0.0,0.0,,,
16,47,quad_repeated,0.3,RANDOM,6496,1949,0.3000307881773399,0,0,0.29567519858782,0.29567519858782,0.29567519858782,,,
16,47,quad_repeated,0.3,REDUNDANCY_ONLY,6496,0,0.0,0,0,0.0,0.0,0.0,,,
16,47,quad_repeated,0.3,CRITICAL_RANK_AWARE,6496,0,0.0,0,0,0.0,0.0,0.0,,,
17,0,quad_fine,0.05,RANDOM,5712,286,0.050070028011204484,2,2,0.05222222222222217,0.05222222222222217,0.05222222222222217,,,
17,0,quad_fine,0.05,REDUNDANCY_ONLY,5712,0,0.0,2,2,0.0,0.0,0.0,,,
17,0,quad_fine,0.05,CRITICAL_RANK_AWARE,5712,0,0.0,2,2,0.0,0.0,0.0,,,
17,0,quad_fine,0.1,RANDOM,5712,572,0.10014005602240897,2,2,0.11222222222222222,0.11222222222222222,0.11222222222222222,,,
17,0,quad_fine,0.1,REDUNDANCY_ONLY,5712,0,0.0,2,2,0.0,0.0,0.0,,,
17,0,quad_fine,0.1,CRITICAL_RANK_AWARE,5712,0,0.0,2,2,0.0,0.0,0.0,,,
17,0,quad_fine,0.2,RANDOM,5712,1143,0.20010504201680673,2,2,0.2055555555555556,0.2055555555555556,0.2055555555555556,,,
17,0,quad_fine,0.2,REDUNDANCY_ONLY,5712,0,0.0,2,2,0.0,0.0,0.0,,,
17,0,quad_fine,0.2,CRITICAL_RANK_AWARE,5712,0,0.0,2,2,0.0,0.0,0.0,,,
17,0,quad_fine,0.3,RANDOM,5712,1714,0.30007002801120447,2,2,0.3122222222222222,0.3122222222222222,0.3122222222222222,,,
17,0,quad_fine,0.3,REDUNDANCY_ONLY,5712,0,0.0,2,2,0.0,0.0,0.0,,,
17,0,quad_fine,0.3,CRITICAL_RANK_AWARE,5712,0,0.0,2,2,0.0,0.0,0.0,,,
17,1,quad_fine,0.05,RANDOM,5712,286,0.050070028011204484,3,3,0.05107832009080593,0.05107832009080593,0.05107832009080593,,,
17,1,quad_fine,0.05,REDUNDANCY_ONLY,5712,0,0.0,3,3,0.0,0.0,0.0,,,
