wave,layer,request_id,pair_budget_fraction,strategy,available_pairs,removed_assignments,actual_removed_fraction,max_rank_load_reduction,critical_pair_fraction,pair_cosine_median
19,16,pair_natural,0.25,RANDOM_MATCHED,7,2,0.0006009615384615385,0.0,0.0,0.9007489681243896
19,16,pair_natural,0.25,REDUNDANCY_ONLY,7,2,0.0006009615384615385,0.001677852348993314,0.5,0.9007489681243896
19,16,pair_natural,0.25,CRITICAL_RANK_AWARE,7,2,0.0006009615384615385,0.001677852348993314,0.5,0.9007489681243896
19,16,pair_natural,0.5,RANDOM_MATCHED,7,4,0.001201923076923077,0.001677852348993314,0.25,0.9007489681243896
19,16,pair_natural,0.5,REDUNDANCY_ONLY,7,4,0.001201923076923077,0.001677852348993314,0.25,0.9007489681243896
19,16,pair_natural,0.5,CRITICAL_RANK_AWARE,7,4,0.001201923076923077,0.001677852348993314,0.25,0.9007489681243896
19,16,pair_natural,0.75,RANDOM_MATCHED,7,6,0.0018028846153846155,0.001677852348993314,0.16666666666666666,0.9007489681243896
19,16,pair_natural,0.75,REDUNDANCY_ONLY,7,6,0.0018028846153846155,0.001677852348993314,0.16666666666666666,0.9007489681243896
19,16,pair_natural,0.75,CRITICAL_RANK_AWARE,7,6,0.0018028846153846155,0.001677852348993314,0.16666666666666666,0.9007489681243896
19,16,pair_natural,1.0,RANDOM_MATCHED,7,7,0.0021033653846153845,0.001677852348993314,0.14285714285714285,0.9007489681243896
19,16,pair_natural,1.0,REDUNDANCY_ONLY,7,7,0.0021033653846153845,0.001677852348993314,0.14285714285714285,0.9007489681243896
19,16,pair_natural,1.0,CRITICAL_RANK_AWARE,7,7,0.0021033653846153845,0.001677852348993314,0.14285714285714285,0.9007489681243896
19,40,pair_natural,0.25,RANDOM_MATCHED,6,2,0.0006009615384615385,0.0019011406844106071,0.5,0.9115833044052124
19,40,pair_natural,0.25,REDUNDANCY_ONLY,6,2,0.0006009615384615385,0.0019011406844106071,0.5,0.9115833044052124
19,40,pair_natural,0.25,CRITICAL_RANK_AWARE,6,2,0.0006009615384615385,0.0019011406844106071,0.5,0.9115833044052124
19,40,pair_natural,0.5,RANDOM_MATCHED,6,3,0.0009014423076923077,0.0019011406844106071,0.3333333333333333,0.9115833044052124
19,40,pair_natural,0.5,REDUNDANCY_ONLY,6,3,0.0009014423076923077,0.0019011406844106071,0.3333333333333333,0.9115833044052124
19,40,pair_natural,0.5,CRITICAL_RANK_AWARE,6,3,0.0009014423076923077,0.0019011406844106071,0.3333333333333333,0.9115833044052124
19,40,pair_natural,0.75,RANDOM_MATCHED,6,5,0.0015024038461538462,0.0019011406844106071,0.2,0.9115833044052124
19,40,pair_natural,0.75,REDUNDANCY_ONLY,6,5,0.0015024038461538462,0.0019011406844106071,0.2,0.9115833044052124
19,40,pair_natural,0.75,CRITICAL_RANK_AWARE,6,5,0.0015024038461538462,0.0019011406844106071,0.2,0.9115833044052124
19,40,pair_natural,1.0,RANDOM_MATCHED,6,6,0.0018028846153846155,0.0019011406844106071,0.16666666666666666,0.9115833044052124
19,40,pair_natural,1.0,REDUNDANCY_ONLY,6,6,0.0018028846153846155,0.0019011406844106071,0.16666666666666666,0.9115833044052124
19,40,pair_natural,1.0,CRITICAL_RANK_AWARE,6,6,0.0018028846153846155,0.0019011406844106071,0.16666666666666666,0.9115833044052124
20,16,pair_resolution,0.25,RANDOM_MATCHED,37,10,0.0010416666666666667,0.0,0.0,0.9239978492259979
20,16,pair_resolution,0.25,REDUNDANCY_ONLY,37,10,0.0010416666666666667,0.000694444444444442,0.1,0.9309894442558289
20,16,pair_resolution,0.25,CRITICAL_RANK_AWARE,37,10,0.0010416666666666667,0.002777777777777768,0.4,0.9309894442558289
20,16,pair_resolution,0.5,RANDOM_MATCHED,37,19,0.001979166666666667,0.0,0.0,0.9173963069915771
20,16,pair_resolution,0.5,REDUNDANCY_ONLY,37,19,0.001979166666666667,0.001388888888888884,0.10526315789473684,0.9305993914604187
20,16,pair_resolution,0.5,CRITICAL_RANK_AWARE,37,19,0.001979166666666667,0.002777777777777768,0.21052631578947367,0.9305993914604187
20,16,pair_resolution,0.75,RANDOM_MATCHED,37,28,0.002916666666666667,0.000694444444444442,0.03571428571428571,0.9121396839618683
20,16,pair_resolution,0.75,REDUNDANCY_ONLY,37,28,0.002916666666666667,0.002083333333333326,0.10714285714285714,0.9173963665962219
20,16,pair_resolution,0.75,CRITICAL_RANK_AWARE,37,28,0.002916666666666667,0.002777777777777768,0.14285714285714285,0.9173963665962219
20,16,pair_resolution,1.0,RANDOM_MATCHED,37,37,0.0038541666666666668,0.002777777777777768,0.10810810810810811,0.9121397137641907
20,16,pair_resolution,1.0,REDUNDANCY_ONLY,37,37,0.0038541666666666668,0.002777777777777768,0.10810810810810811,0.9121397137641907
20,16,pair_resolution,1.0,CRITICAL_RANK_AWARE,37,37,0.0038541666666666668,0.002777777777777768,0.10810810810810811,0.9121397137641907
20,24,pair_resolution,0.25,RANDOM_MATCHED,96,24,0.0025,0.001854140914709479,0.125,0.9236806035041809
20,24,pair_resolution,0.25,REDUNDANCY_ONLY,96,24,0.0025,0.0,0.0,0.9692374467849731
20,24,pair_resolution,0.25,CRITICAL_RANK_AWARE,96,24,0.0025,0.008652657601977753,0.5833333333333334,0.9368665218353271
20,24,pair_resolution,0.5,RANDOM_MATCHED,96,48,0.005,0.005562422744128548,0.1875,0.9274048209190369
20,24,pair_resolution,0.5,REDUNDANCY_ONLY,96,48,0.005,0.0030902348578492056,0.10416666666666667,0.9457111358642578
20,24,pair_resolution,0.5,CRITICAL_RANK_AWARE,96,48,0.005,0.008652657601977753,0.2916666666666667,0.9457111358642578
20,24,pair_resolution,0.75,RANDOM_MATCHED,96,72,0.0075,0.0067985166872682745,0.1527777777777778,0.9276108741760254
20,24,pair_resolution,0.75,REDUNDANCY_ONLY,96,72,0.0075,0.005562422744128548,0.125,0.9384279549121857
20,24,pair_resolution,0.75,CRITICAL_RANK_AWARE,96,72,0.0075,0.008652657601977753,0.19444444444444445,0.9384279549121857
20,24,pair_resolution,1.0,RANDOM_MATCHED,96,96,0.01,0.008652657601977753,0.14583333333333334,0.9286317527294159
20,24,pair_resolution,1.0,REDUNDANCY_ONLY,96,96,0.01,0.008652657601977753,0.14583333333333334,0.9286317527294159
20,24,pair_resolution,1.0,CRITICAL_RANK_AWARE,96,96,0.01,0.008652657601977753,0.14583333333333334,0.9286317527294159
20,40,pair_resolution,0.25,RANDOM_MATCHED,214,54,0.005625,0.008119079837618393,0.2222222222222222,0.9297877550125122
20,40,pair_resolution,0.25,REDUNDANCY_ONLY,214,54,0.005625,0.006765899864682012,0.18518518518518517,0.9546833634376526
20,40,pair_resolution,0.25,CRITICAL_RANK_AWARE,214,54,0.005625,0.026387009472259804,0.7222222222222222,0.940811812877655
20,40,pair_resolution,0.5,RANDOM_MATCHED,214,107,0.011145833333333334,0.01420838971583216,0.19626168224299065,0.932991087436676
20,40,pair_resolution,0.5,REDUNDANCY_ONLY,214,107,0.011145833333333334,0.012855209742895779,0.17757009345794392,0.9469950199127197
20,40,pair_resolution,0.5,CRITICAL_RANK_AWARE,214,107,0.011145833333333334,0.026387009472259804,0.3644859813084112,0.9469950199127197
20,40,pair_resolution,0.75,RANDOM_MATCHED,214,161,0.016770833333333332,0.01962110960757779,0.18012422360248448,0.9304713010787964
20,40,pair_resolution,0.75,REDUNDANCY_ONLY,214,161,0.016770833333333332,0.01962110960757779,0.18012422360248448,0.9353962540626526
20,40,pair_resolution,0.75,CRITICAL_RANK_AWARE,214,161,0.016770833333333332,0.026387009472259804,0.2422360248447205,0.9353962540626526
20,40,pair_resolution,1.0,RANDOM_MATCHED,214,214,0.022291666666666668,0.026387009472259804,0.1822429906542056,0.9304713010787964
20,40,pair_resolution,1.0,REDUNDANCY_ONLY,214,214,0.022291666666666668,0.026387009472259804,0.1822429906542056,0.9304713010787964
20,40,pair_resolution,1.0,CRITICAL_RANK_AWARE,214,214,0.022291666666666668,0.026387009472259804,0.1822429906542056,0.9304713010787964
21,16,quad_diverse,0.25,RANDOM_MATCHED,27,7,0.0011792452830188679,0.002640845070422504,0.42857142857142855,0.904375433921814
21,16,quad_diverse,0.25,REDUNDANCY_ONLY,27,7,0.0011792452830188679,0.002640845070422504,0.42857142857142855,0.9130926728248596
21,16,quad_diverse,0.25,CRITICAL_RANK_AWARE,27,7,0.0011792452830188679,0.0061619718309858795,1.0,0.904375433921814
21,16,quad_diverse,0.5,RANDOM_MATCHED,27,14,0.0023584905660377358,0.004401408450704247,0.35714285714285715,0.904375433921814
21,16,quad_diverse,0.5,REDUNDANCY_ONLY,27,14,0.0023584905660377358,0.005281690140845119,0.42857142857142855,0.904375433921814
21,16,quad_diverse,0.5,CRITICAL_RANK_AWARE,27,14,0.0023584905660377358,0.008802816901408494,0.7142857142857143,0.904375433921814
21,16,quad_diverse,0.75,RANDOM_MATCHED,27,21,0.003537735849056604,0.007042253521126751,0.38095238095238093,0.904375433921814
21,16,quad_diverse,0.75,REDUNDANCY_ONLY,27,21,0.003537735849056604,0.008802816901408494,0.47619047619047616,0.904375433921814
21,16,quad_diverse,0.75,CRITICAL_RANK_AWARE,27,21,0.003537735849056604,0.008802816901408494,0.47619047619047616,0.904375433921814
21,16,quad_diverse,1.0,RANDOM_MATCHED,27,27,0.004548517520215634,0.008802816901408494,0.37037037037037035,0.904375433921814
21,16,quad_diverse,1.0,REDUNDANCY_ONLY,27,27,0.004548517520215634,0.008802816901408494,0.37037037037037035,0.904375433921814
21,16,quad_diverse,1.0,CRITICAL_RANK_AWARE,27,27,0.004548517520215634,0.008802816901408494,0.37037037037037035,0.904375433921814
21,24,quad_diverse,0.25,RANDOM_MATCHED,10,3,0.0005053908355795149,0.0,0.0,0.9295401573181152
21,24,quad_diverse,0.25,REDUNDANCY_ONLY,10,3,0.0005053908355795149,0.0010672358591248265,0.3333333333333333,0.9295401573181152
21,24,quad_diverse,0.25,CRITICAL_RANK_AWARE,10,3,0.0005053908355795149,0.002134471718249764,0.6666666666666666,0.9295401573181152
21,24,quad_diverse,0.5,RANDOM_MATCHED,10,5,0.0008423180592991914,0.0,0.0,0.9295400381088257
21,24,quad_diverse,0.5,REDUNDANCY_ONLY,10,5,0.0008423180592991914,0.0010672358591248265,0.2,0.9295401573181152
21,24,quad_diverse,0.5,CRITICAL_RANK_AWARE,10,5,0.0008423180592991914,0.002134471718249764,0.4,0.9295401573181152
21,24,quad_diverse,0.75,RANDOM_MATCHED,10,8,0.0013477088948787063,0.0010672358591248265,0.125,0.9295400977134705
21,24,quad_diverse,0.75,REDUNDANCY_ONLY,10,8,0.0013477088948787063,0.002134471718249764,0.25,0.9295401573181152
21,24,quad_diverse,0.75,CRITICAL_RANK_AWARE,10,8,0.0013477088948787063,0.002134471718249764,0.25,0.9295401573181152
21,24,quad_diverse,1.0,RANDOM_MATCHED,10,10,0.0016846361185983828,0.002134471718249764,0.2,0.9295400977134705
21,24,quad_diverse,1.0,REDUNDANCY_ONLY,10,10,0.0016846361185983828,0.002134471718249764,0.2,0.9295400977134705
21,24,quad_diverse,1.0,CRITICAL_RANK_AWARE,10,10,0.0016846361185983828,0.002134471718249764,0.2,0.9295400977134705
21,40,quad_diverse,0.25,RANDOM_MATCHED,29,8,0.0013477088948787063,0.0,0.0,0.9119507670402527
21,40,quad_diverse,0.25,REDUNDANCY_ONLY,29,8,0.0013477088948787063,0.0011235955056180247,0.125,0.9409657120704651
21,40,quad_diverse,0.25,CRITICAL_RANK_AWARE,29,8,0.0013477088948787063,0.003370786516853963,0.375,0.9409657120704651
21,40,quad_diverse,0.5,RANDOM_MATCHED,29,15,0.002526954177897574,0.0,0.0,0.9115833044052124
21,40,quad_diverse,0.5,REDUNDANCY_ONLY,29,15,0.002526954177897574,0.0022471910112359383,0.13333333333333333,0.9372482895851135
21,40,quad_diverse,0.5,CRITICAL_RANK_AWARE,29,15,0.002526954177897574,0.003370786516853963,0.2,0.9372482895851135
21,40,quad_diverse,0.75,RANDOM_MATCHED,29,22,0.003706199460916442,0.0022471910112359383,0.09090909090909091,0.9119507670402527
21,40,quad_diverse,0.75,REDUNDANCY_ONLY,29,22,0.003706199460916442,0.003370786516853963,0.13636363636363635,0.9123183786869049
21,40,quad_diverse,0.75,CRITICAL_RANK_AWARE,29,22,0.003706199460916442,0.003370786516853963,0.13636363636363635,0.9123183786869049
21,40,quad_diverse,1.0,RANDOM_MATCHED,29,29,0.00488544474393531,0.003370786516853963,0.10344827586206896,0.912318229675293
21,40,quad_diverse,1.0,REDUNDANCY_ONLY,29,29,0.00488544474393531,0.003370786516853963,0.10344827586206896,0.912318229675293
21,40,quad_diverse,1.0,CRITICAL_RANK_AWARE,29,29,0.00488544474393531,0.003370786516853963,0.10344827586206896,0.912318229675293
22,16,quad_repeated,0.25,RANDOM_MATCHED,445,112,0.017241379310344827,0.017094017094017144,0.16071428571428573,0.9445227980613708
22,16,quad_repeated,0.25,REDUNDANCY_ONLY,445,112,0.017241379310344827,0.018043684710351338,0.25892857142857145,0.9660402536392212
22,16,quad_repeated,0.25,CRITICAL_RANK_AWARE,445,112,0.017241379310344827,0.007597340930674212,0.75,0.957542896270752
22,16,quad_repeated,0.5,RANDOM_MATCHED,445,223,0.03432881773399015,0.03513770180436848,0.16591928251121077,0.9456295371055603
22,16,quad_repeated,0.5,REDUNDANCY_ONLY,445,223,0.03432881773399015,0.03703703703703709,0.21524663677130046,0.9567295908927917
22,16,quad_repeated,0.5,CRITICAL_RANK_AWARE,445,223,0.03432881773399015,0.02754036087369416,0.37668161434977576,0.9567295908927917
22,16,quad_repeated,0.75,RANDOM_MATCHED,445,334,0.05141625615763547,0.05603038936372273,0.17664670658682635,0.9456295371055603
22,16,quad_repeated,0.75,REDUNDANCY_ONLY,445,334,0.05141625615763547,0.05318138651471982,0.19161676646706588,0.9517463445663452
22,16,quad_repeated,0.75,CRITICAL_RANK_AWARE,445,334,0.05141625615763547,0.04938271604938271,0.25149700598802394,0.9517463445663452
22,16,quad_repeated,1.0,RANDOM_MATCHED,445,445,0.06850369458128079,0.07312440645773977,0.18876404494382024,0.9456295371055603
22,16,quad_repeated,1.0,REDUNDANCY_ONLY,445,445,0.06850369458128079,0.07312440645773977,0.18876404494382024,0.9456295371055603
22,16,quad_repeated,1.0,CRITICAL_RANK_AWARE,445,445,0.06850369458128079,0.07312440645773977,0.18876404494382024,0.9456295371055603
22,24,quad_repeated,0.25,RANDOM_MATCHED,3,1,0.0001539408866995074,0.0,0.0,0.9296649694442749
22,24,quad_repeated,0.25,REDUNDANCY_ONLY,3,1,0.0001539408866995074,0.0,0.0,0.9296649694442749
22,24,quad_repeated,0.25,CRITICAL_RANK_AWARE,3,1,0.0001539408866995074,0.0,0.0,0.9296649694442749
22,24,quad_repeated,0.5,RANDOM_MATCHED,3,2,0.0003078817733990148,0.0,0.0,0.9296649396419525
22,24,quad_repeated,0.5,REDUNDANCY_ONLY,3,2,0.0003078817733990148,0.0,0.0,0.9296649694442749
22,24,quad_repeated,0.5,CRITICAL_RANK_AWARE,3,2,0.0003078817733990148,0.0,0.0,0.9296649694442749
22,24,quad_repeated,0.75,RANDOM_MATCHED,3,3,0.00046182266009852215,0.0,0.0,0.9296649694442749
22,24,quad_repeated,0.75,REDUNDANCY_ONLY,3,3,0.00046182266009852215,0.0,0.0,0.9296649694442749
22,24,quad_repeated,0.75,CRITICAL_RANK_AWARE,3,3,0.00046182266009852215,0.0,0.0,0.9296649694442749
22,24,quad_repeated,1.0,RANDOM_MATCHED,3,3,0.00046182266009852215,0.0,0.0,0.9296649694442749
22,24,quad_repeated,1.0,REDUNDANCY_ONLY,3,3,0.00046182266009852215,0.0,0.0,0.9296649694442749
22,24,quad_repeated,1.0,CRITICAL_RANK_AWARE,3,3,0.00046182266009852215,0.0,0.0,0.9296649694442749
22,40,quad_repeated,0.25,RANDOM_MATCHED,34,9,0.0013854679802955665,0.0010131712259371373,0.1111111111111111,0.918613612651825
22,40,quad_repeated,0.25,REDUNDANCY_ONLY,34,9,0.0013854679802955665,0.0020263424518743856,0.2222222222222222,0.928690493106842
22,40,quad_repeated,0.25,CRITICAL_RANK_AWARE,34,9,0.0013854679802955665,0.006079027355623046,0.6666666666666666,0.9188067317008972
22,40,quad_repeated,0.5,RANDOM_MATCHED,34,17,0.0026169950738916255,0.003039513677811523,0.17647058823529413,0.9187129139900208
22,40,quad_repeated,0.5,REDUNDANCY_ONLY,34,17,0.0026169950738916255,0.003039513677811523,0.17647058823529413,0.9188067317008972
22,40,quad_repeated,0.5,CRITICAL_RANK_AWARE,34,17,0.0026169950738916255,0.006079027355623046,0.35294117647058826,0.9188067317008972
22,40,quad_repeated,0.75,RANDOM_MATCHED,34,26,0.0040024630541871924,0.004052684903748771,0.15384615384615385,0.9187129139900208
22,40,quad_repeated,0.75,REDUNDANCY_ONLY,34,26,0.0040024630541871924,0.005065856129685908,0.19230769230769232,0.9187597930431366
22,40,quad_repeated,0.75,CRITICAL_RANK_AWARE,34,26,0.0040024630541871924,0.006079027355623046,0.23076923076923078,0.9187597930431366
22,40,quad_repeated,1.0,RANDOM_MATCHED,34,34,0.005233990147783251,0.006079027355623046,0.17647058823529413,0.9187129139900208
22,40,quad_repeated,1.0,REDUNDANCY_ONLY,34,34,0.005233990147783251,0.006079027355623046,0.17647058823529413,0.9187129139900208
22,40,quad_repeated,1.0,CRITICAL_RANK_AWARE,34,34,0.005233990147783251,0.006079027355623046,0.17647058823529413,0.9187129139900208
23,16,quad_fine,0.25,RANDOM_MATCHED,32,8,0.0014005602240896359,0.005853658536585371,0.75,0.9020407795906067
23,16,quad_fine,0.25,REDUNDANCY_ONLY,32,8,0.0014005602240896359,0.0039024390243902474,0.5,0.9186351299285889
23,16,quad_fine,0.25,CRITICAL_RANK_AWARE,32,8,0.0014005602240896359,0.007804878048780495,1.0,0.9075247943401337
23,16,quad_fine,0.5,RANDOM_MATCHED,32,16,0.0028011204481792717,0.009756097560975618,0.625,0.9037642478942871
23,16,quad_fine,0.5,REDUNDANCY_ONLY,32,16,0.0028011204481792717,0.006829268292682933,0.4375,0.9112853407859802
23,16,quad_fine,0.5,CRITICAL_RANK_AWARE,32,16,0.0028011204481792717,0.013658536585365866,0.875,0.9037642478942871
23,16,quad_fine,0.75,RANDOM_MATCHED,32,24,0.004201680672268907,0.011707317073170742,0.5,0.9037642478942871
23,16,quad_fine,0.75,REDUNDANCY_ONLY,32,24,0.004201680672268907,0.009756097560975618,0.4166666666666667,0.9075247347354889
23,16,quad_fine,0.75,CRITICAL_RANK_AWARE,32,24,0.004201680672268907,0.013658536585365866,0.5833333333333334,0.9075247347354889
23,16,quad_fine,1.0,RANDOM_MATCHED,32,32,0.0056022408963585435,0.013658536585365866,0.4375,0.9037642478942871
23,16,quad_fine,1.0,REDUNDANCY_ONLY,32,32,0.0056022408963585435,0.013658536585365866,0.4375,0.9037642478942871
23,16,quad_fine,1.0,CRITICAL_RANK_AWARE,32,32,0.0056022408963585435,0.013658536585365866,0.4375,0.9037642478942871
23,24,quad_fine,0.25,RANDOM_MATCHED,23,6,0.0010504201680672268,0.0011918951132300348,0.16666666666666666,0.9221450388431549
23,24,quad_fine,0.25,REDUNDANCY_ONLY,23,6,0.0010504201680672268,0.0011918951132300348,0.16666666666666666,0.9554640650749207
23,24,quad_fine,0.25,CRITICAL_RANK_AWARE,23,6,0.0010504201680672268,0.0023837902264600697,0.3333333333333333,0.9554640650749207
23,24,quad_fine,0.5,RANDOM_MATCHED,23,12,0.0021008403361344537,0.0011918951132300348,0.08333333333333333,0.9288908541202545
23,24,quad_fine,0.5,REDUNDANCY_ONLY,23,12,0.0021008403361344537,0.0011918951132300348,0.08333333333333333,0.9554640650749207
23,24,quad_fine,0.5,CRITICAL_RANK_AWARE,23,12,0.0021008403361344537,0.0023837902264600697,0.16666666666666666,0.9554640650749207
23,24,quad_fine,0.75,RANDOM_MATCHED,23,18,0.0031512605042016808,0.0011918951132300348,0.05555555555555555,0.9395014941692352
23,24,quad_fine,0.75,REDUNDANCY_ONLY,23,18,0.0031512605042016808,0.0023837902264600697,0.1111111111111111,0.9485127329826355
23,24,quad_fine,0.75,CRITICAL_RANK_AWARE,23,18,0.0031512605042016808,0.0023837902264600697,0.1111111111111111,0.9485127329826355
23,24,quad_fine,1.0,RANDOM_MATCHED,23,23,0.004026610644257703,0.0023837902264600697,0.08695652173913043,0.9485124945640564
23,24,quad_fine,1.0,REDUNDANCY_ONLY,23,23,0.004026610644257703,0.0023837902264600697,0.08695652173913043,0.9485124945640564
23,24,quad_fine,1.0,CRITICAL_RANK_AWARE,23,23,0.004026610644257703,0.0023837902264600697,0.08695652173913043,0.9485124945640564
23,40,quad_fine,0.25,RANDOM_MATCHED,74,19,0.003326330532212885,0.004940711462450564,0.2631578947368421,0.9119501709938049
23,40,quad_fine,0.25,REDUNDANCY_ONLY,74,19,0.003326330532212885,0.0039525691699604515,0.21052631578947367,0.9459089040756226
23,40,quad_fine,0.25,CRITICAL_RANK_AWARE,74,19,0.003326330532212885,0.013833992094861691,0.7368421052631579,0.9244086742401123
23,40,quad_fine,0.5,RANDOM_MATCHED,74,37,0.006477591036414566,0.00691699604743079,0.1891891891891892,0.9125971794128418
23,40,quad_fine,0.5,REDUNDANCY_ONLY,74,37,0.006477591036414566,0.00691699604743079,0.1891891891891892,0.9263859391212463
23,40,quad_fine,0.5,CRITICAL_RANK_AWARE,74,37,0.006477591036414566,0.013833992094861691,0.3783783783783784,0.9263859391212463
23,40,quad_fine,0.75,RANDOM_MATCHED,74,56,0.00980392156862745,0.012845849802371578,0.23214285714285715,0.916252613067627
23,40,quad_fine,0.75,REDUNDANCY_ONLY,74,56,0.00980392156862745,0.00988142292490124,0.17857142857142858,0.9244086444377899
23,40,quad_fine,0.75,CRITICAL_RANK_AWARE,74,56,0.00980392156862745,0.013833992094861691,0.25,0.9244086444377899
23,40,quad_fine,1.0,RANDOM_MATCHED,74,74,0.012955182072829132,0.013833992094861691,0.1891891891891892,0.9125972986221313
23,40,quad_fine,1.0,REDUNDANCY_ONLY,74,74,0.012955182072829132,0.013833992094861691,0.1891891891891892,0.9125972986221313
23,40,quad_fine,1.0,CRITICAL_RANK_AWARE,74,74,0.012955182072829132,0.013833992094861691,0.1891891891891892,0.9125972986221313
