wave,layer,expert_id,token_a,token_b,dest_rank_a,dest_rank_b,cosine,critical_pair
22,16,109,131,527,6,6,0.9294320344924927,0
22,16,109,124,520,6,6,0.9293598532676697,0
22,16,109,59,455,6,6,0.9220029711723328,0
22,16,110,99,495,6,6,0.9456295371055603,0
22,16,110,105,501,6,6,0.936900794506073,0
22,16,110,71,467,6,6,0.9326695799827576,0
22,16,110,113,509,6,6,0.9124626517295837,0
22,16,110,81,92,6,6,0.9007489681243896,0
22,16,111,78,474,6,6,0.9654434323310852,0
22,16,111,90,486,6,6,0.9589706659317017,0
22,16,111,15,411,6,6,0.9539114236831665,0
22,16,111,126,522,6,6,0.9307056665420532,0
22,16,111,33,429,6,6,0.9147645831108093,0
22,16,112,112,508,7,7,0.9555739760398865,0
22,16,112,61,457,7,7,0.9524069428443909,0
22,16,112,126,522,7,7,0.9307056665420532,0
22,16,112,115,511,7,7,0.9194517731666565,0
22,16,112,30,426,7,7,0.9128233790397644,0
22,16,114,72,468,7,7,0.9172002077102661,0
22,16,117,68,464,7,7,0.9423621892929077,0
22,16,117,92,488,7,7,0.9415209293365479,0
22,16,117,106,502,7,7,0.9398189783096313,0
22,16,117,105,501,7,7,0.936900794506073,0
22,16,119,128,524,7,7,0.949195921421051,0
22,16,119,85,481,7,7,0.9022108912467957,0
22,16,120,83,479,7,7,0.9701730012893677,0
22,16,120,63,459,7,7,0.9643860459327698,0
22,16,120,90,486,7,7,0.9589706659317017,0
22,16,120,17,413,7,7,0.9567295908927917,0
22,16,120,103,499,7,7,0.9541344046592712,0
22,16,120,116,512,7,7,0.9508815407752991,0
22,16,120,42,438,7,7,0.9414204955101013,0
22,16,120,126,522,7,7,0.9307056665420532,0
22,16,120,115,511,7,7,0.9194516539573669,0
22,16,121,98,494,7,7,0.9649573564529419,0
22,16,121,99,495,7,7,0.9456295371055603,0
22,16,121,84,480,7,7,0.9357660412788391,0
22,16,121,23,419,7,7,0.923525869846344,0
22,16,122,90,486,7,7,0.9589706659317017,0
22,16,122,42,438,7,7,0.9414204955101013,0
22,16,122,64,460,7,7,0.9204559326171875,0
22,16,123,66,462,7,7,0.9693880081176758,0
22,16,123,101,497,7,7,0.9583562016487122,0
22,16,123,65,461,7,7,0.9448288679122925,0
22,16,123,59,455,7,7,0.9220029711723328,0
22,16,123,113,509,7,7,0.9124626517295837,0
22,16,124,112,508,7,7,0.9555739760398865,0
22,16,124,114,510,7,7,0.9499849677085876,0
22,16,124,108,504,7,7,0.9161654114723206,0
22,16,125,130,526,7,7,0.9718089699745178,0
22,16,125,45,441,7,7,0.9669750928878784,0
22,16,125,60,456,7,7,0.9656626582145691,0
22,16,125,31,427,7,7,0.9605237245559692,0
22,16,125,17,413,7,7,0.9567295908927917,0
22,16,125,103,499,7,7,0.9541344046592712,0
22,16,125,10,406,7,7,0.9436219930648804,0
22,16,125,74,470,7,7,0.9404457807540894,0
22,16,125,14,410,7,7,0.9343690872192383,0
22,16,125,22,418,7,7,0.9011874198913574,0
22,16,127,46,442,7,7,0.929271399974823,0
22,16,127,33,429,7,7,0.9147648215293884,0
22,24,66,130,526,4,4,0.9296649694442749,0
22,24,109,130,526,6,6,0.9296649694442749,0
22,24,114,130,526,7,7,0.9296649098396301,0
22,40,3,433,434,0,0,0.9121412634849548,1
22,40,6,86,113,0,0,0.911583423614502,1
22,40,13,118,514,0,0,0.928690493106842,1
22,40,13,455,497,0,0,0.9188067317008972,1
22,40,14,99,495,0,0,0.9187129139900208,1
22,40,14,43,439,0,0,0.918613612651825,1
22,40,21,118,514,1,1,0.928690493106842,0
22,40,23,455,497,1,1,0.9188067317008972,0
22,40,23,43,439,1,1,0.918613612651825,0
22,40,23,86,113,1,1,0.9115833044052124,0
22,40,28,455,497,1,1,0.9188066720962524,0
22,40,30,99,495,1,1,0.9187129139900208,0
22,40,30,43,439,1,1,0.918613612651825,0
22,40,35,455,497,2,2,0.9188066720962524,0
22,40,37,118,514,2,2,0.9286903738975525,0
22,40,39,455,497,2,2,0.9188066720962524,0
22,40,42,99,495,2,2,0.9187129139900208,0
22,40,51,118,514,3,3,0.9286903738975525,0
22,40,61,433,434,3,3,0.9121412634849548,0
22,40,62,433,434,3,3,0.9121412634849548,0
22,40,80,86,113,5,5,0.9115833044052124,0
22,40,85,86,113,5,5,0.9115833044052124,0
22,40,93,118,514,5,5,0.928690493106842,0
22,40,93,99,495,5,5,0.9187129139900208,0
22,40,94,43,439,5,5,0.918613612651825,0
22,40,94,86,113,5,5,0.9115833044052124,0
22,40,100,118,514,6,6,0.928690493106842,0
22,40,100,43,439,6,6,0.918613612651825,0
22,40,101,118,514,6,6,0.928690493106842,0
22,40,101,99,495,6,6,0.9187129139900208,0
22,40,105,99,495,6,6,0.9187129139900208,0
22,40,109,43,439,6,6,0.918613612651825,0
22,40,109,86,113,6,6,0.9115833044052124,0
22,40,123,455,497,7,7,0.9188067317008972,0
23,16,20,472,479,1,1,0.9186351299285889,1
23,16,20,449,475,1,1,0.9037642478942871,1
23,16,20,446,453,1,1,0.9003173112869263,1
23,16,20,419,447,1,1,0.9002989530563354,1
23,16,21,419,447,1,1,0.9002989530563354,1
23,16,27,445,452,1,1,0.9112853407859802,1
23,16,27,449,475,1,1,0.9037642478942871,1
23,16,27,446,453,1,1,0.9003173112869263,1
23,16,27,419,447,1,1,0.9002989530563354,1
23,16,29,472,479,1,1,0.9186351299285889,1
23,16,29,445,452,1,1,0.9112853407859802,1
23,16,29,449,475,1,1,0.9037642478942871,1
23,16,29,446,453,1,1,0.9003173112869263,1
23,16,29,419,447,1,1,0.9002989530563354,1
23,16,36,472,479,2,2,0.9186351299285889,0
23,16,36,445,452,2,2,0.9112853407859802,0
23,16,36,449,475,2,2,0.9037642478942871,0
23,16,36,446,453,2,2,0.9003173112869263,0
23,16,36,419,447,2,2,0.9002989530563354,0
23,16,60,472,479,3,3,0.9186351299285889,0
23,16,60,445,452,3,3,0.9112853407859802,0
23,16,60,449,475,3,3,0.9037642478942871,0
23,16,60,446,453,3,3,0.9003173112869263,0
23,16,60,419,447,3,3,0.9002989530563354,0
23,16,62,445,452,3,3,0.9112852215766907,0
23,16,93,445,452,5,5,0.9112853407859802,0
23,16,93,449,475,5,5,0.9037642478942871,0
23,16,93,419,447,5,5,0.9002989530563354,0
23,16,95,445,452,5,5,0.9112853407859802,0
23,16,111,472,479,6,6,0.9186351299285889,0
23,16,111,419,447,6,6,0.9002989530563354,0
23,16,119,446,453,7,7,0.9003173112869263,0
23,24,22,71,98,1,1,0.9554640650749207,0
23,24,22,423,464,1,1,0.9485127329826355,0
23,24,22,38,94,1,1,0.9169988632202148,0
23,24,32,71,98,2,2,0.9554641842842102,0
23,24,32,423,464,2,2,0.9485124945640564,0
23,24,32,38,94,2,2,0.9169987440109253,0
23,24,34,71,98,2,2,0.9554640650749207,0
23,24,34,94,121,2,2,0.9118083715438843,0
23,24,52,71,98,3,3,0.9554640650749207,0
23,24,52,423,464,3,3,0.9485127329826355,0
23,24,52,38,94,3,3,0.9169988632202148,0
23,24,65,94,464,4,4,0.9304904937744141,0
23,24,65,38,113,4,4,0.9102803468704224,0
23,24,87,71,98,5,5,0.9554641842842102,0
23,24,87,423,464,5,5,0.9485124945640564,0
23,24,87,38,94,5,5,0.9169987440109253,0
23,24,105,71,98,6,6,0.9554640650749207,1
23,24,105,38,423,6,6,0.927291214466095,1
23,24,115,71,98,7,7,0.9554640650749207,0
23,24,115,423,464,7,7,0.9485127329826355,0
23,24,115,38,94,7,7,0.9169988632202148,0
23,24,118,423,464,7,7,0.9485127329826355,0
23,24,118,38,94,7,7,0.9169988632202148,0
23,40,2,448,463,0,0,0.9048523306846619,0
23,40,3,10,11,0,0,0.9263859391212463,0
23,40,3,375,376,0,0,0.9053933620452881,0
23,40,3,12,13,0,0,0.9031410813331604,0
23,40,8,464,465,0,0,0.9318025708198547,0
23,40,8,84,109,0,0,0.9059261679649353,0
23,40,13,416,418,0,0,0.9125972986221313,0
23,40,15,408,466,0,0,0.9082105755805969,0
23,40,18,71,98,1,1,0.9499081373214722,0
23,40,18,423,465,1,1,0.9219242930412292,0
23,40,18,38,94,1,1,0.9199079275131226,0
23,40,18,408,466,1,1,0.9082105159759521,0
23,40,20,11,12,1,1,0.9051175117492676,0
23,40,21,71,94,1,1,0.9459089040756226,0
23,40,24,359,361,1,1,0.9244086146354675,0
23,40,27,416,418,1,1,0.9125972986221313,0
23,40,29,448,463,1,1,0.9048523306846619,0
23,40,31,10,11,1,1,0.9263859391212463,0
23,40,31,375,376,1,1,0.9053933620452881,0
23,40,31,12,13,1,1,0.9031410813331604,0
23,40,32,94,121,2,2,0.9389293789863586,1
23,40,32,464,465,2,2,0.9318025708198547,1
23,40,32,84,109,2,2,0.9059261679649353,1
23,40,36,12,13,2,2,0.9031410813331604,1
23,40,37,416,418,2,2,0.9125972986221313,1
23,40,38,375,376,2,2,0.9053933620452881,1
23,40,38,9,10,2,2,0.900870680809021,1
23,40,39,359,361,2,2,0.9244086146354675,1
23,40,41,423,464,2,2,0.9489226937294006,1
23,40,41,71,94,2,2,0.9459089040756226,1
23,40,45,109,121,2,2,0.9119501709938049,1
23,40,46,359,361,2,2,0.9244086742401123,1
23,40,47,375,376,2,2,0.9053933620452881,1
23,40,47,94,423,2,2,0.9034956097602844,1
23,40,52,71,98,3,3,0.9499081969261169,0
23,40,57,423,461,3,3,0.92523592710495,0
23,40,57,359,361,3,3,0.9244086742401123,0
23,40,57,38,113,3,3,0.9089492559432983,0
23,40,57,408,466,3,3,0.9082105159759521,0
23,40,61,10,11,3,3,0.9263859391212463,0
23,40,61,423,461,3,3,0.92523592710495,0
23,40,61,375,376,3,3,0.9053933620452881,0
23,40,61,12,13,3,3,0.9031410813331604,0
23,40,67,71,98,4,4,0.9499081373214722,0
23,40,67,423,464,4,4,0.9489226937294006,0
23,40,67,38,94,4,4,0.9199079275131226,0
23,40,67,408,466,4,4,0.9082105159759521,0
23,40,67,9,10,4,4,0.900870680809021,0
23,40,71,448,463,4,4,0.9048523306846619,0
23,40,73,10,11,4,4,0.9263860583305359,0
23,40,75,359,361,4,4,0.9244086146354675,0
23,40,77,448,463,4,4,0.9048523306846619,0
23,40,84,94,98,5,5,0.9447058439254761,0
23,40,84,38,113,5,5,0.9089489579200745,0
23,40,98,359,361,6,6,0.9244086742401123,0
23,40,100,416,418,6,6,0.9125972986221313,0
23,40,101,416,418,6,6,0.9125971794128418,0
23,40,102,71,98,6,6,0.9499081969261169,0
23,40,108,464,465,6,6,0.9318031668663025,0
23,40,108,109,121,6,6,0.9119501113891602,0
23,40,114,71,98,7,7,0.9499081373214722,0
23,40,114,94,121,7,7,0.9389296174049377,0
23,40,114,464,465,7,7,0.9318031668663025,0
23,40,114,38,113,7,7,0.9089492559432983,0
23,40,114,84,109,7,7,0.9059258699417114,0
23,40,120,10,11,7,7,0.9263859391212463,0
23,40,120,375,376,7,7,0.9053933620452881,0
23,40,120,12,13,7,7,0.9031410813331604,0
23,40,124,84,109,7,7,0.9059258699417114,0
23,40,125,10,11,7,7,0.9263859391212463,0
23,40,125,84,109,7,7,0.9059258699417114,0
23,40,125,375,376,7,7,0.9053933620452881,0
23,40,125,12,13,7,7,0.9031410813331604,0
23,40,127,71,98,7,7,0.9499081969261169,0
