combine_ms,dispatch_ms,expert_backend,expert_ms,iteration,layers,max_expert_load,mean_active_experts,mean_expert_load_cv,mean_expert_max_mean,mean_rank_load_cv,mean_rank_max_mean,prepare_finalize_backend,prompt_tokens,t_moe_ms,topology,wall_ms,workload
0.6152960006147623,1.2287360019981861,TritonExperts,31.516959726810455,3,48,1502.0,126.91666666666667,0.809817046141792,1.117019934816798,0.11833372237152678,1.158480173174498,MoEPrepareAndFinalizeNoDPEPModular,3022,418.181761264801,modality_aware_tp_ep_crossover_poc_20260904_final_tp_only,712.772776,mixed
1.7007999867200851,1.5700480043888092,TritonExperts,37.50134402513504,4,48,1502.0,126.91666666666667,0.809817046141792,1.189614461446664,0.11833372237152678,1.158480173174498,MoEPrepareAndFinalizeNoDPEPModular,3022,484.7014093399048,modality_aware_tp_ep_crossover_poc_20260904_final_tp_only,827.774896,mixed
1.4808000037446618,1.5552320033311844,TritonExperts,37.73350405693054,5,48,1502.0,126.91666666666667,0.809817046141792,1.2810845895375687,0.11833372237152678,1.158480173174498,MoEPrepareAndFinalizeNoDPEPModular,3022,493.1559028625488,modality_aware_tp_ep_crossover_poc_20260904_final_tp_only,847.94403,mixed
1.3126400094479322,1.5150400083512068,TritonExperts,37.77740794420242,6,48,1502.0,126.91666666666667,0.809817046141792,1.2521169428992753,0.11833372237152678,1.158480173174498,MoEPrepareAndFinalizeNoDPEPModular,3022,493.72300720214844,modality_aware_tp_ep_crossover_poc_20260904_final_tp_only,840.327655,mixed
0.806207993067801,1.4176640044897795,TritonExperts,33.658591985702515,7,48,1502.0,126.91666666666667,0.809817046141792,1.1887179263795435,0.11833372237152678,1.158480173174498,MoEPrepareAndFinalizeNoDPEPModular,3022,464.6265287399292,modality_aware_tp_ep_crossover_poc_20260904_final_tp_only,781.113888,mixed
0.6320960000157356,0.9818240012973547,TritonExperts,27.576640129089355,0,48,2776.0,103.39583333333333,1.3556038022485184,1.0280157968014707,0.23864732182777093,1.3246714205816554,MoEPrepareAndFinalizeNoDPEPModular,2980,290.23967933654785,modality_aware_tp_ep_crossover_poc_20260904_final_tp_only,343.457252,text_heavy
0.6395840020850301,0.9093119949102402,TritonExperts,26.559744119644165,1,48,2776.0,103.39583333333333,1.3556038022485184,1.0267704049802147,0.23864732182777093,1.3246714205816554,MoEPrepareAndFinalizeNoDPEPModular,2980,282.25040197372437,modality_aware_tp_ep_crossover_poc_20260904_final_tp_only,347.896423,text_heavy
0.5774719966575503,0.9957440085709095,TritonExperts,26.428608000278473,2,48,2776.0,103.39583333333333,1.3556038022485184,1.0229373224649738,0.23864732182777093,1.3246714205816554,MoEPrepareAndFinalizeNoDPEPModular,2980,279.1828155517578,modality_aware_tp_ep_crossover_poc_20260904_final_tp_only,353.374384,text_heavy
0.6787200001999736,1.0618240032345057,TritonExperts,26.99116814136505,3,48,2776.0,103.39583333333333,1.3556038022485184,1.0266756200772846,0.23864732182777093,1.3246714205816554,MoEPrepareAndFinalizeNoDPEPModular,2980,279.9701762199402,modality_aware_tp_ep_crossover_poc_20260904_final_tp_only,357.490978,text_heavy
0.7968319971114397,1.3171519953757524,TritonExperts,34.002175867557526,4,48,2776.0,103.39583333333333,1.3556038022485184,1.1486180660513978,0.23864732182777093,1.3246714205816554,MoEPrepareAndFinalizeNoDPEPModular,2980,587.30979347229,modality_aware_tp_ep_crossover_poc_20260904_final_tp_only,690.548869,text_heavy
1.6034239921718836,1.534720003604889,TritonExperts,36.658752143383026,5,48,2776.0,103.39583333333333,1.3556038022485184,1.1982224733698836,0.23864732182777093,1.3246714205816554,MoEPrepareAndFinalizeNoDPEPModular,2980,484.22367572784424,modality_aware_tp_ep_crossover_poc_20260904_final_tp_only,588.102867,text_heavy
0.9630079977214336,1.4364799968898296,TritonExperts,34.114048063755035,6,48,2776.0,103.39583333333333,1.3556038022485184,1.2164685263665642,0.23864732182777093,1.3246714205816554,MoEPrepareAndFinalizeNoDPEPModular,2980,469.3270092010498,modality_aware_tp_ep_crossover_poc_20260904_final_tp_only,563.88433,text_heavy
1.4730879999697208,1.5146559998393059,TritonExperts,35.78563213348389,7,48,2776.0,103.39583333333333,1.3556038022485184,1.2548147930141804,0.23864732182777093,1.3246714205816554,MoEPrepareAndFinalizeNoDPEPModular,2980,475.86160373687744,modality_aware_tp_ep_crossover_poc_20260904_final_tp_only,579.850676,text_heavy
0.9789120052009821,1.0470399970654398,TritonExperts,29.701887786388397,0,48,1292.0,127.08333333333333,0.7260095204611403,1.052534286155313,0.10087310978058399,1.1313165243966699,MoEPrepareAndFinalizeNoDPEPModular,3163,317.985951423645,modality_aware_tp_ep_crossover_poc_20260904_final_tp_only,792.597285,vision_heavy
0.5915199983865023,0.9081279917154461,TritonExperts,27.229151785373688,1,48,1292.0,127.08333333333333,0.7260095204611403,1.0220078210874999,0.10087310978058399,1.1313165243966699,MoEPrepareAndFinalizeNoDPEPModular,3163,281.65059185028076,modality_aware_tp_ep_crossover_poc_20260904_final_tp_only,811.588201,vision_heavy
0.5892480025067925,0.8790720095857978,TritonExperts,27.217375814914703,2,48,1292.0,127.08333333333333,0.7260095204611403,1.0221801516694093,0.10087310978058399,1.1313165243966699,MoEPrepareAndFinalizeNoDPEPModular,3163,279.6632008552551,modality_aware_tp_ep_crossover_poc_20260904_final_tp_only,798.576422,vision_heavy
0.5894400021061301,0.9717759997583926,TritonExperts,29.544991850852966,3,48,1292.0,127.08333333333333,0.7260095204611403,1.060288069235187,0.10087310978058399,1.1313165243966699,MoEPrepareAndFinalizeNoDPEPModular,3163,359.4602870941162,modality_aware_tp_ep_crossover_poc_20260904_final_tp_only,895.566067,vision_heavy
1.1231040097773075,1.451136004179716,TritonExperts,37.09552013874054,4,48,1292.0,127.08333333333333,0.7260095204611403,1.1720076131409554,0.10087310978058399,1.1313165243966699,MoEPrepareAndFinalizeNoDPEPModular,3163,571.2113628387451,modality_aware_tp_ep_crossover_poc_20260904_final_tp_only,1111.134314,vision_heavy
0.8438079981133342,1.4408639892935753,TritonExperts,35.39967983961105,5,48,1292.0,127.08333333333333,0.7260095204611403,1.1712140203553718,0.10087310978058399,1.1313165243966699,MoEPrepareAndFinalizeNoDPEPModular,3163,491.90579414367676,modality_aware_tp_ep_crossover_poc_20260904_final_tp_only,1060.572528,vision_heavy
0.9199040066450834,1.399072002619505,TritonExperts,34.74342405796051,6,48,1292.0,127.08333333333333,0.7260095204611403,1.2007762191915492,0.10087310978058399,1.1313165243966699,MoEPrepareAndFinalizeNoDPEPModular,3163,499.36774158477783,modality_aware_tp_ep_crossover_poc_20260904_final_tp_only,1069.489311,vision_heavy
1.229631993919611,1.5992000084370375,TritonExperts,37.21600008010864,7,48,1292.0,127.08333333333333,0.7260095204611403,1.242913243956372,0.10087310978058399,1.1313165243966699,MoEPrepareAndFinalizeNoDPEPModular,3163,517.5305271148682,modality_aware_tp_ep_crossover_poc_20260904_final_tp_only,1098.936081,vision_heavy
