active_experts,combine_ms,critical_rank,dispatch_ms,expert_backend,expert_load_cv,expert_max_mean_rank,expert_ms,full_moe_mean_rank_ms,full_moe_ms,iteration,layer,max_expert_load,mean_active_expert_load,prepare_finalize_backend,rank_count,rank_cv,rank_max_mean_load,topology,total_assignments,workload
128,0.012223999947309494,0,0.0197759997099638,TritonExperts,0.6189420014361365,1.0096127356075326,0.6108480095863342,5.646471977233887,5.6972479820251465,0,33,540.0,188.875,MoEPrepareAndFinalizeNoDPEPModular,4,0.08489183488738969,1.0671740569159498,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,24176,mixed
128,0.012095999903976917,1,0.036159999668598175,TritonExperts,0.6656388445400784,1.0840070353924018,0.6629440188407898,5.592471957206726,5.6249918937683105,0,34,594.0,188.875,MoEPrepareAndFinalizeNoDPEPModular,4,0.031157987839399978,1.0469887491727332,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,24176,mixed
128,0.012032000347971916,0,0.019711999222636223,TritonExperts,0.8046385071527435,1.0435190296188446,0.6407039761543274,5.59663999080658,5.63097620010376,0,35,841.0,188.875,MoEPrepareAndFinalizeNoDPEPModular,4,0.1527708755754673,1.2541363335539377,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,24176,mixed
128,0.01206399966031313,1,0.019071999937295914,TritonExperts,0.6262363320510388,1.0337427635202883,0.6382079720497131,5.618719935417175,5.6590399742126465,0,36,492.0,188.875,MoEPrepareAndFinalizeNoDPEPModular,4,0.10032722866331666,1.128722700198544,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,24176,mixed
127,0.012032000347971916,2,0.018688000738620758,TritonExperts,0.7231883634545978,1.0219127948767366,0.6211839914321899,5.723519921302795,5.756735801696777,0,37,624.0,190.36220472440945,MoEPrepareAndFinalizeNoDPEPModular,4,0.10827546592331758,1.1045665122435473,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,24176,mixed
127,0.012032000347971916,2,0.01849599927663803,TritonExperts,0.7436064722111437,1.0117996496228996,0.6263039708137512,5.581799864768982,5.612991809844971,0,38,784.0,190.36220472440945,MoEPrepareAndFinalizeNoDPEPModular,4,0.11581934856913037,1.1576770350761085,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,24176,mixed
128,0.011776000261306763,3,0.018751999363303185,TritonExperts,0.760972281759633,1.0216153257545137,0.6242560148239136,5.560263991355896,5.599967956542969,0,39,811.0,188.875,MoEPrepareAndFinalizeNoDPEPModular,4,0.07132468865824748,1.0560886829913965,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,24176,mixed
127,0.01228800043463707,3,0.018432000651955605,TritonExperts,0.7900278346202787,1.0288819906316276,0.6360960006713867,5.655303955078125,5.681471824645996,0,40,866.0,190.36220472440945,MoEPrepareAndFinalizeNoDPEPModular,4,0.08328139626191938,1.116148246194573,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,24176,mixed
124,0.01196799986064434,2,0.016896000131964684,TritonExperts,0.6942752662575694,1.0386113414661549,0.6419199705123901,5.630560040473938,5.659840106964111,0,41,735.0,194.96774193548387,MoEPrepareAndFinalizeNoDPEPModular,4,0.0671330886080225,1.1123428193249503,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,24176,mixed
122,0.011807999573647976,2,0.018559999763965607,TritonExperts,0.712588092018658,1.071822911402427,0.6709439754486084,5.593384027481079,5.620768070220947,0,42,1001.0,198.1639344262295,MoEPrepareAndFinalizeNoDPEPModular,4,0.10760281989608259,1.147749834546658,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,24176,mixed
124,0.012128000147640705,2,0.017920000478625298,TritonExperts,0.8002922148003389,1.0235589106919025,0.6207680106163025,5.600872039794922,5.628096103668213,0,43,914.0,194.96774193548387,MoEPrepareAndFinalizeNoDPEPModular,4,0.13512509727091485,1.2180675049636003,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,24176,mixed
124,0.012128000147640705,1,0.017823999747633934,TritonExperts,0.7981409804247528,1.0076701553762162,0.6663359999656677,5.979303956031799,6.0089921951293945,0,44,768.0,194.96774193548387,MoEPrepareAndFinalizeNoDPEPModular,4,0.13639984967102017,1.1545334215751157,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,24176,mixed
123,0.012160000391304493,0,0.01692800037562847,TritonExperts,0.7767290785745764,1.0192449782427553,0.6168959736824036,6.716279983520508,6.742208003997803,0,45,738.0,196.5528455284553,MoEPrepareAndFinalizeNoDPEPModular,4,0.08227898387329144,1.1153209794837855,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,24176,mixed
