run_id,candidate,research_question,start_utc,end_utc,physical_gpus,elapsed_seconds,gpu_hours,kind,valid,artifact
lite_control_20260909_v1/b0_layer_sampled:r0:two_real_images:b1,COMMON_VL_TRANSFER,Real-image operation cost and observer overhead; same-host request interval union,2026-09-09T02:56:20.650057+00:00,2026-09-09T02:56:23.931690+00:00,"4,5,6,7",3.281633138656616,0.003646259042951796,mechanism_diagnostic,COHORT_TRANSFER_DIAGNOSTIC_UTC_PLACEMENT_APPROX,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/vl_transfer/lite_control_20260909_v1/b0_layer_sampled
lite_control_20260909_v1/b0_layer_sampled:r0:long_text_plus_image:b1,COMMON_VL_TRANSFER,Real-image operation cost and observer overhead; same-host request interval union,2026-09-09T02:56:23.933613+00:00,2026-09-09T02:56:27.088237+00:00,"4,5,6,7",3.1546239852905273,0.003505137761433919,mechanism_diagnostic,COHORT_TRANSFER_DIAGNOSTIC_UTC_PLACEMENT_APPROX,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/vl_transfer/lite_control_20260909_v1/b0_layer_sampled
lite_control_20260909_v1/b0_layer_sampled:r0:single_real_image:b1,COMMON_VL_TRANSFER,Real-image operation cost and observer overhead; same-host request interval union,2026-09-09T02:56:27.090123+00:00,2026-09-09T02:56:30.238993+00:00,"4,5,6,7",3.1488699913024902,0.0034987444347805447,mechanism_diagnostic,COHORT_TRANSFER_DIAGNOSTIC_UTC_PLACEMENT_APPROX,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/vl_transfer/lite_control_20260909_v1/b0_layer_sampled
lite_control_20260909_v1/b0_layer_sampled:r0:two_real_images:b4,COMMON_VL_TRANSFER,Real-image operation cost and observer overhead; same-host request interval union,2026-09-09T02:56:30.240721+00:00,2026-09-09T02:56:33.627621+00:00,"4,5,6,7",3.3869004249572754,0.0037632226943969727,mechanism_diagnostic,COHORT_TRANSFER_DIAGNOSTIC_UTC_PLACEMENT_APPROX,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/vl_transfer/lite_control_20260909_v1/b0_layer_sampled
lite_control_20260909_v1/b0_layer_sampled:r0:text_only_no_image_control:b8,COMMON_VL_TRANSFER,Real-image operation cost and observer overhead; same-host request interval union,2026-09-09T02:56:33.630251+00:00,2026-09-09T02:56:36.714480+00:00,"4,5,6,7",3.084228754043579,0.003426920837826199,mechanism_diagnostic,COHORT_TRANSFER_DIAGNOSTIC_UTC_PLACEMENT_APPROX,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/vl_transfer/lite_control_20260909_v1/b0_layer_sampled
lite_control_20260909_v1/b0_layer_sampled:r0:long_text_plus_image:b8,COMMON_VL_TRANSFER,Real-image operation cost and observer overhead; same-host request interval union,2026-09-09T02:56:36.718148+00:00,2026-09-09T02:56:40.252108+00:00,"4,5,6,7",3.5339601039886475,0.003926622337765164,mechanism_diagnostic,COHORT_TRANSFER_DIAGNOSTIC_UTC_PLACEMENT_APPROX,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/vl_transfer/lite_control_20260909_v1/b0_layer_sampled
lite_control_20260909_v1/b0_layer_sampled:r0:two_real_images:b8,COMMON_VL_TRANSFER,Real-image operation cost and observer overhead; same-host request interval union,2026-09-09T02:56:40.255137+00:00,2026-09-09T02:56:43.839383+00:00,"4,5,6,7",3.5842459201812744,0.003982495466868082,mechanism_diagnostic,COHORT_TRANSFER_DIAGNOSTIC_UTC_PLACEMENT_APPROX,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/vl_transfer/lite_control_20260909_v1/b0_layer_sampled
lite_control_20260909_v1/b0_layer_sampled:r0:long_text_plus_image:b4,COMMON_VL_TRANSFER,Real-image operation cost and observer overhead; same-host request interval union,2026-09-09T02:56:43.842830+00:00,2026-09-09T02:56:47.222369+00:00,"4,5,6,7",3.3795390129089355,0.003755043347676595,mechanism_diagnostic,COHORT_TRANSFER_DIAGNOSTIC_UTC_PLACEMENT_APPROX,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/vl_transfer/lite_control_20260909_v1/b0_layer_sampled
lite_control_20260909_v1/b0_layer_sampled:r1:two_real_images:b1,COMMON_VL_TRANSFER,Real-image operation cost and observer overhead; same-host request interval union,2026-09-09T02:56:47.224849+00:00,2026-09-09T02:56:50.506163+00:00,"4,5,6,7",3.281313896179199,0.003645904329087999,mechanism_diagnostic,COHORT_TRANSFER_DIAGNOSTIC_UTC_PLACEMENT_APPROX,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/vl_transfer/lite_control_20260909_v1/b0_layer_sampled
lite_control_20260909_v1/b0_layer_sampled:r1:single_real_image:b1,COMMON_VL_TRANSFER,Real-image operation cost and observer overhead; same-host request interval union,2026-09-09T02:56:50.508094+00:00,2026-09-09T02:56:53.683895+00:00,"4,5,6,7",3.1758012771606445,0.0035286680857340496,mechanism_diagnostic,COHORT_TRANSFER_DIAGNOSTIC_UTC_PLACEMENT_APPROX,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/vl_transfer/lite_control_20260909_v1/b0_layer_sampled
lite_control_20260909_v1/b0_layer_sampled:r1:long_text_plus_image:b1,COMMON_VL_TRANSFER,Real-image operation cost and observer overhead; same-host request interval union,2026-09-09T02:56:53.685748+00:00,2026-09-09T02:56:56.855776+00:00,"4,5,6,7",3.170027732849121,0.0035222530364990234,mechanism_diagnostic,COHORT_TRANSFER_DIAGNOSTIC_UTC_PLACEMENT_APPROX,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/vl_transfer/lite_control_20260909_v1/b0_layer_sampled
lite_control_20260909_v1/b0_layer_sampled:r1:text_only_no_image_control:b1,COMMON_VL_TRANSFER,Real-image operation cost and observer overhead; same-host request interval union,2026-09-09T02:56:56.857656+00:00,2026-09-09T02:56:59.991614+00:00,"4,5,6,7",3.133958339691162,0.00348217593299018,mechanism_diagnostic,COHORT_TRANSFER_DIAGNOSTIC_UTC_PLACEMENT_APPROX,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/vl_transfer/lite_control_20260909_v1/b0_layer_sampled
lite_control_20260909_v1/b0_layer_sampled:r1:two_real_images:b4,COMMON_VL_TRANSFER,Real-image operation cost and observer overhead; same-host request interval union,2026-09-09T02:56:59.993488+00:00,2026-09-09T02:57:03.510828+00:00,"4,5,6,7",3.5173399448394775,0.003908155494266086,mechanism_diagnostic,COHORT_TRANSFER_DIAGNOSTIC_UTC_PLACEMENT_APPROX,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/vl_transfer/lite_control_20260909_v1/b0_layer_sampled
lite_control_20260909_v1/b0_layer_sampled:r1:text_only_no_image_control:b8,COMMON_VL_TRANSFER,Real-image operation cost and observer overhead; same-host request interval union,2026-09-09T02:57:03.513182+00:00,2026-09-09T02:57:06.631561+00:00,"4,5,6,7",3.1183791160583496,0.0034648656845092775,mechanism_diagnostic,COHORT_TRANSFER_DIAGNOSTIC_UTC_PLACEMENT_APPROX,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/vl_transfer/lite_control_20260909_v1/b0_layer_sampled
lite_control_20260909_v1/b0_layer_sampled:r1:text_only_no_image_control:b4,COMMON_VL_TRANSFER,Real-image operation cost and observer overhead; same-host request interval union,2026-09-09T02:57:06.635119+00:00,2026-09-09T02:57:09.733111+00:00,"4,5,6,7",3.097992181777954,0.003442213535308838,mechanism_diagnostic,COHORT_TRANSFER_DIAGNOSTIC_UTC_PLACEMENT_APPROX,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/vl_transfer/lite_control_20260909_v1/b0_layer_sampled
lite_control_20260909_v1/b0_layer_sampled:r1:single_real_image:b8,COMMON_VL_TRANSFER,Real-image operation cost and observer overhead; same-host request interval union,2026-09-09T02:57:09.735695+00:00,2026-09-09T02:57:13.225591+00:00,"4,5,6,7",3.4898953437805176,0.003877661493089464,mechanism_diagnostic,COHORT_TRANSFER_DIAGNOSTIC_UTC_PLACEMENT_APPROX,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/vl_transfer/lite_control_20260909_v1/b0_layer_sampled
lite_control_20260909_v1/b0_layer_sampled:r1:long_text_plus_image:b8,COMMON_VL_TRANSFER,Real-image operation cost and observer overhead; same-host request interval union,2026-09-09T02:57:13.228449+00:00,2026-09-09T02:57:16.710889+00:00,"4,5,6,7",3.4824397563934326,0.003869377507103814,mechanism_diagnostic,COHORT_TRANSFER_DIAGNOSTIC_UTC_PLACEMENT_APPROX,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/vl_transfer/lite_control_20260909_v1/b0_layer_sampled
lite_control_20260909_v1/b0_layer_sampled:r1:two_real_images:b8,COMMON_VL_TRANSFER,Real-image operation cost and observer overhead; same-host request interval union,2026-09-09T02:57:16.713978+00:00,2026-09-09T02:57:20.288295+00:00,"4,5,6,7",3.57431697845459,0.0039714633093939885,mechanism_diagnostic,COHORT_TRANSFER_DIAGNOSTIC_UTC_PLACEMENT_APPROX,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/vl_transfer/lite_control_20260909_v1/b0_layer_sampled
lite_control_20260909_v1/b0_layer_sampled:r1:single_real_image:b4,COMMON_VL_TRANSFER,Real-image operation cost and observer overhead; same-host request interval union,2026-09-09T02:57:20.291815+00:00,2026-09-09T02:57:23.624789+00:00,"4,5,6,7",3.332974672317505,0.0037033051914638943,mechanism_diagnostic,COHORT_TRANSFER_DIAGNOSTIC_UTC_PLACEMENT_APPROX,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/vl_transfer/lite_control_20260909_v1/b0_layer_sampled
lite_control_20260909_v1/b0_layer_sampled:r1:long_text_plus_image:b4,COMMON_VL_TRANSFER,Real-image operation cost and observer overhead; same-host request interval union,2026-09-09T02:57:23.627195+00:00,2026-09-09T02:57:26.947250+00:00,"4,5,6,7",3.3200554847717285,0.003688950538635254,mechanism_diagnostic,COHORT_TRANSFER_DIAGNOSTIC_UTC_PLACEMENT_APPROX,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/vl_transfer/lite_control_20260909_v1/b0_layer_sampled
lite_control_20260909_v1/b1_clean:r0:two_real_images:b1,COMMON_VL_TRANSFER,Real-image operation cost and observer overhead; same-host request interval union,2026-09-09T03:04:55.696503+00:00,2026-09-09T03:04:58.857234+00:00,"4,5,6,7",3.1607306003570557,0.0035119228892856176,measurement,COHORT_TRANSFER_DIAGNOSTIC_UTC_PLACEMENT_APPROX,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/vl_transfer/lite_control_20260909_v1/b1_clean
lite_control_20260909_v1/b1_clean:r0:single_real_image:b1,COMMON_VL_TRANSFER,Real-image operation cost and observer overhead; same-host request interval union,2026-09-09T03:04:58.859136+00:00,2026-09-09T03:05:01.884631+00:00,"4,5,6,7",3.0254948139190674,0.0033616609043545195,measurement,COHORT_TRANSFER_DIAGNOSTIC_UTC_PLACEMENT_APPROX,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/vl_transfer/lite_control_20260909_v1/b1_clean
lite_control_20260909_v1/b1_clean:r0:long_text_plus_image:b1,COMMON_VL_TRANSFER,Real-image operation cost and observer overhead; same-host request interval union,2026-09-09T03:05:01.886611+00:00,2026-09-09T03:05:04.926273+00:00,"4,5,6,7",3.0396623611450195,0.003377402623494466,measurement,COHORT_TRANSFER_DIAGNOSTIC_UTC_PLACEMENT_APPROX,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/vl_transfer/lite_control_20260909_v1/b1_clean
lite_control_20260909_v1/b1_clean:r0:text_only_no_image_control:b1,COMMON_VL_TRANSFER,Real-image operation cost and observer overhead; same-host request interval union,2026-09-09T03:05:04.928210+00:00,2026-09-09T03:05:07.963179+00:00,"4,5,6,7",3.0349690914154053,0.00337218787935045,measurement,COHORT_TRANSFER_DIAGNOSTIC_UTC_PLACEMENT_APPROX,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/vl_transfer/lite_control_20260909_v1/b1_clean
lite_control_20260909_v1/b1_clean:r0:two_real_images:b4,COMMON_VL_TRANSFER,Real-image operation cost and observer overhead; same-host request interval union,2026-09-09T03:05:07.965180+00:00,2026-09-09T03:05:11.417552+00:00,"4,5,6,7",3.452371835708618,0.003835968706342909,measurement,COHORT_TRANSFER_DIAGNOSTIC_UTC_PLACEMENT_APPROX,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/vl_transfer/lite_control_20260909_v1/b1_clean
lite_control_20260909_v1/b1_clean:r0:text_only_no_image_control:b8,COMMON_VL_TRANSFER,Real-image operation cost and observer overhead; same-host request interval union,2026-09-09T03:05:11.420436+00:00,2026-09-09T03:05:14.378180+00:00,"4,5,6,7",2.9577438831329346,0.0032863820923699273,measurement,COHORT_TRANSFER_DIAGNOSTIC_UTC_PLACEMENT_APPROX,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/vl_transfer/lite_control_20260909_v1/b1_clean
lite_control_20260909_v1/b1_clean:r0:text_only_no_image_control:b4,COMMON_VL_TRANSFER,Real-image operation cost and observer overhead; same-host request interval union,2026-09-09T03:05:14.382040+00:00,2026-09-09T03:05:17.383432+00:00,"4,5,6,7",3.001392364501953,0.00333488040500217,measurement,COHORT_TRANSFER_DIAGNOSTIC_UTC_PLACEMENT_APPROX,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/vl_transfer/lite_control_20260909_v1/b1_clean
lite_control_20260909_v1/b1_clean:r0:single_real_image:b8,COMMON_VL_TRANSFER,Real-image operation cost and observer overhead; same-host request interval union,2026-09-09T03:05:17.386094+00:00,2026-09-09T03:05:20.680488+00:00,"4,5,6,7",3.29439377784729,0.0036604375309414335,measurement,COHORT_TRANSFER_DIAGNOSTIC_UTC_PLACEMENT_APPROX,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/vl_transfer/lite_control_20260909_v1/b1_clean
lite_control_20260909_v1/b1_clean:r0:long_text_plus_image:b8,COMMON_VL_TRANSFER,Real-image operation cost and observer overhead; same-host request interval union,2026-09-09T03:05:20.684199+00:00,2026-09-09T03:05:24.042827+00:00,"4,5,6,7",3.3586277961730957,0.003731808662414551,measurement,COHORT_TRANSFER_DIAGNOSTIC_UTC_PLACEMENT_APPROX,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/vl_transfer/lite_control_20260909_v1/b1_clean
lite_control_20260909_v1/b1_clean:r0:two_real_images:b8,COMMON_VL_TRANSFER,Real-image operation cost and observer overhead; same-host request interval union,2026-09-09T03:05:24.046509+00:00,2026-09-09T03:05:27.529987+00:00,"4,5,6,7",3.48347806930542,0.0038705311881171334,measurement,COHORT_TRANSFER_DIAGNOSTIC_UTC_PLACEMENT_APPROX,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/vl_transfer/lite_control_20260909_v1/b1_clean
lite_control_20260909_v1/b1_clean:r0:single_real_image:b4,COMMON_VL_TRANSFER,Real-image operation cost and observer overhead; same-host request interval union,2026-09-09T03:05:27.533754+00:00,2026-09-09T03:05:30.761238+00:00,"4,5,6,7",3.2274842262268066,0.0035860935846964517,measurement,COHORT_TRANSFER_DIAGNOSTIC_UTC_PLACEMENT_APPROX,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/vl_transfer/lite_control_20260909_v1/b1_clean
lite_control_20260909_v1/b1_clean:r0:long_text_plus_image:b4,COMMON_VL_TRANSFER,Real-image operation cost and observer overhead; same-host request interval union,2026-09-09T03:05:30.763849+00:00,2026-09-09T03:05:33.978731+00:00,"4,5,6,7",3.2148826122283936,0.003572091791364882,measurement,COHORT_TRANSFER_DIAGNOSTIC_UTC_PLACEMENT_APPROX,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/vl_transfer/lite_control_20260909_v1/b1_clean
lite_control_20260909_v1/b1_clean:r1:two_real_images:b8,COMMON_VL_TRANSFER,Real-image operation cost and observer overhead; same-host request interval union,2026-09-09T03:05:33.981704+00:00,2026-09-09T03:05:37.505741+00:00,"4,5,6,7",3.5240371227264404,0.003915596803029379,measurement,COHORT_TRANSFER_DIAGNOSTIC_UTC_PLACEMENT_APPROX,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/vl_transfer/lite_control_20260909_v1/b1_clean
lite_control_20260909_v1/b1_clean:r1:long_text_plus_image:b8,COMMON_VL_TRANSFER,Real-image operation cost and observer overhead; same-host request interval union,2026-09-09T03:05:37.508634+00:00,2026-09-09T03:05:40.789826+00:00,"4,5,6,7",3.2811923027038574,0.003645769225226508,measurement,COHORT_TRANSFER_DIAGNOSTIC_UTC_PLACEMENT_APPROX,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/vl_transfer/lite_control_20260909_v1/b1_clean
lite_control_20260909_v1/b1_clean:r1:text_only_no_image_control:b1,COMMON_VL_TRANSFER,Real-image operation cost and observer overhead; same-host request interval union,2026-09-09T03:05:40.793519+00:00,2026-09-09T03:05:43.794570+00:00,"4,5,6,7",3.001051187515259,0.0033345013194613984,measurement,COHORT_TRANSFER_DIAGNOSTIC_UTC_PLACEMENT_APPROX,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/vl_transfer/lite_control_20260909_v1/b1_clean
lite_control_20260909_v1/b1_clean:r1:single_real_image:b1,COMMON_VL_TRANSFER,Real-image operation cost and observer overhead; same-host request interval union,2026-09-09T03:05:43.796492+00:00,2026-09-09T03:05:46.826234+00:00,"4,5,6,7",3.029742479324341,0.003366380532582601,measurement,COHORT_TRANSFER_DIAGNOSTIC_UTC_PLACEMENT_APPROX,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/vl_transfer/lite_control_20260909_v1/b1_clean
lite_control_20260909_v1/b1_clean:r1:single_real_image:b4,COMMON_VL_TRANSFER,Real-image operation cost and observer overhead; same-host request interval union,2026-09-09T03:05:46.828158+00:00,2026-09-09T03:05:50.090054+00:00,"4,5,6,7",3.2618958950042725,0.0036243287722269694,measurement,COHORT_TRANSFER_DIAGNOSTIC_UTC_PLACEMENT_APPROX,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/vl_transfer/lite_control_20260909_v1/b1_clean
lite_control_20260909_v1/b1_clean:r1:text_only_no_image_control:b8,COMMON_VL_TRANSFER,Real-image operation cost and observer overhead; same-host request interval union,2026-09-09T03:05:50.092492+00:00,2026-09-09T03:05:53.174789+00:00,"4,5,6,7",3.0822973251342773,0.0034247748057047527,measurement,COHORT_TRANSFER_DIAGNOSTIC_UTC_PLACEMENT_APPROX,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/vl_transfer/lite_control_20260909_v1/b1_clean
lite_control_20260909_v1/b1_clean:r1:two_real_images:b4,COMMON_VL_TRANSFER,Real-image operation cost and observer overhead; same-host request interval union,2026-09-09T03:05:53.178567+00:00,2026-09-09T03:05:56.534747+00:00,"4,5,6,7",3.356180191040039,0.0037290891011555988,measurement,COHORT_TRANSFER_DIAGNOSTIC_UTC_PLACEMENT_APPROX,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/vl_transfer/lite_control_20260909_v1/b1_clean
lite_control_20260909_v1/b1_clean:r1:long_text_plus_image:b4,COMMON_VL_TRANSFER,Real-image operation cost and observer overhead; same-host request interval union,2026-09-09T03:05:56.537648+00:00,2026-09-09T03:05:59.854190+00:00,"4,5,6,7",3.316541910171509,0.003685046566857232,measurement,COHORT_TRANSFER_DIAGNOSTIC_UTC_PLACEMENT_APPROX,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/vl_transfer/lite_control_20260909_v1/b1_clean
lite_control_20260909_v1/b1_clean:r1:text_only_no_image_control:b4,COMMON_VL_TRANSFER,Real-image operation cost and observer overhead; same-host request interval union,2026-09-09T03:05:59.856734+00:00,2026-09-09T03:06:02.935091+00:00,"4,5,6,7",3.0783562660217285,0.003420395851135254,measurement,COHORT_TRANSFER_DIAGNOSTIC_UTC_PLACEMENT_APPROX,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/vl_transfer/lite_control_20260909_v1/b1_clean
lite_control_20260909_v1/b1_clean:r1:long_text_plus_image:b1,COMMON_VL_TRANSFER,Real-image operation cost and observer overhead; same-host request interval union,2026-09-09T03:06:02.947212+00:00,2026-09-09T03:06:06.077281+00:00,"4,5,6,7",3.130068063735962,0.003477853404151069,measurement,COHORT_TRANSFER_DIAGNOSTIC_UTC_PLACEMENT_APPROX,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/vl_transfer/lite_control_20260909_v1/b1_clean
lite_control_20260909_v1/b1_clean:r1:single_real_image:b8,COMMON_VL_TRANSFER,Real-image operation cost and observer overhead; same-host request interval union,2026-09-09T03:06:06.079034+00:00,2026-09-09T03:06:09.520415+00:00,"4,5,6,7",3.441380739212036,0.003823756376902262,measurement,COHORT_TRANSFER_DIAGNOSTIC_UTC_PLACEMENT_APPROX,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/vl_transfer/lite_control_20260909_v1/b1_clean
lite_control_20260909_v1/b1_clean:r1:two_real_images:b1,COMMON_VL_TRANSFER,Real-image operation cost and observer overhead; same-host request interval union,2026-09-09T03:06:09.523905+00:00,2026-09-09T03:06:12.660408+00:00,"4,5,6,7",3.1365034580230713,0.003485003842247857,measurement,COHORT_TRANSFER_DIAGNOSTIC_UTC_PLACEMENT_APPROX,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/vl_transfer/lite_control_20260909_v1/b1_clean
lite_control_20260909_v1/b1_layer_sampled:r0:two_real_images:b1,COMMON_VL_TRANSFER,Real-image operation cost and observer overhead; same-host request interval union,2026-09-09T03:01:56.897823+00:00,2026-09-09T03:02:00.263462+00:00,"4,5,6,7",3.3656387329101562,0.003739598592122396,mechanism_diagnostic,COHORT_TRANSFER_DIAGNOSTIC_UTC_PLACEMENT_APPROX,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/vl_transfer/lite_control_20260909_v1/b1_layer_sampled
lite_control_20260909_v1/b1_layer_sampled:r0:single_real_image:b1,COMMON_VL_TRANSFER,Real-image operation cost and observer overhead; same-host request interval union,2026-09-09T03:02:00.265447+00:00,2026-09-09T03:02:03.478596+00:00,"4,5,6,7",3.213149070739746,0.0035701656341552736,mechanism_diagnostic,COHORT_TRANSFER_DIAGNOSTIC_UTC_PLACEMENT_APPROX,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/vl_transfer/lite_control_20260909_v1/b1_layer_sampled
lite_control_20260909_v1/b1_layer_sampled:r0:long_text_plus_image:b1,COMMON_VL_TRANSFER,Real-image operation cost and observer overhead; same-host request interval union,2026-09-09T03:02:03.480610+00:00,2026-09-09T03:02:06.839670+00:00,"4,5,6,7",3.3590595722198486,0.0037322884135776095,mechanism_diagnostic,COHORT_TRANSFER_DIAGNOSTIC_UTC_PLACEMENT_APPROX,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/vl_transfer/lite_control_20260909_v1/b1_layer_sampled
lite_control_20260909_v1/b1_layer_sampled:r0:text_only_no_image_control:b1,COMMON_VL_TRANSFER,Real-image operation cost and observer overhead; same-host request interval union,2026-09-09T03:02:06.841694+00:00,2026-09-09T03:02:10.163558+00:00,"4,5,6,7",3.3218631744384766,0.0036909590827094185,mechanism_diagnostic,COHORT_TRANSFER_DIAGNOSTIC_UTC_PLACEMENT_APPROX,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/vl_transfer/lite_control_20260909_v1/b1_layer_sampled
lite_control_20260909_v1/b1_layer_sampled:r0:two_real_images:b4,COMMON_VL_TRANSFER,Real-image operation cost and observer overhead; same-host request interval union,2026-09-09T03:02:10.165527+00:00,2026-09-09T03:02:13.859887+00:00,"4,5,6,7",3.69435977935791,0.004104844199286567,mechanism_diagnostic,COHORT_TRANSFER_DIAGNOSTIC_UTC_PLACEMENT_APPROX,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/vl_transfer/lite_control_20260909_v1/b1_layer_sampled
lite_control_20260909_v1/b1_layer_sampled:r0:text_only_no_image_control:b8,COMMON_VL_TRANSFER,Real-image operation cost and observer overhead; same-host request interval union,2026-09-09T03:02:13.863687+00:00,2026-09-09T03:02:17.205735+00:00,"4,5,6,7",3.342047691345215,0.0037133863237169052,mechanism_diagnostic,COHORT_TRANSFER_DIAGNOSTIC_UTC_PLACEMENT_APPROX,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/vl_transfer/lite_control_20260909_v1/b1_layer_sampled
lite_control_20260909_v1/b1_layer_sampled:r0:text_only_no_image_control:b4,COMMON_VL_TRANSFER,Real-image operation cost and observer overhead; same-host request interval union,2026-09-09T03:02:17.209375+00:00,2026-09-09T03:02:20.606630+00:00,"4,5,6,7",3.3972549438476562,0.003774727715386285,mechanism_diagnostic,COHORT_TRANSFER_DIAGNOSTIC_UTC_PLACEMENT_APPROX,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/vl_transfer/lite_control_20260909_v1/b1_layer_sampled
lite_control_20260909_v1/b1_layer_sampled:r0:single_real_image:b8,COMMON_VL_TRANSFER,Real-image operation cost and observer overhead; same-host request interval union,2026-09-09T03:02:20.609211+00:00,2026-09-09T03:02:24.289023+00:00,"4,5,6,7",3.67981219291687,0.004088680214352078,mechanism_diagnostic,COHORT_TRANSFER_DIAGNOSTIC_UTC_PLACEMENT_APPROX,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/vl_transfer/lite_control_20260909_v1/b1_layer_sampled
lite_control_20260909_v1/b1_layer_sampled:r0:long_text_plus_image:b8,COMMON_VL_TRANSFER,Real-image operation cost and observer overhead; same-host request interval union,2026-09-09T03:02:24.292754+00:00,2026-09-09T03:02:27.790242+00:00,"4,5,6,7",3.497488498687744,0.0038860983318752713,mechanism_diagnostic,COHORT_TRANSFER_DIAGNOSTIC_UTC_PLACEMENT_APPROX,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/vl_transfer/lite_control_20260909_v1/b1_layer_sampled
lite_control_20260909_v1/b1_layer_sampled:r0:two_real_images:b8,COMMON_VL_TRANSFER,Real-image operation cost and observer overhead; same-host request interval union,2026-09-09T03:02:27.793911+00:00,2026-09-09T03:02:31.436551+00:00,"4,5,6,7",3.642639398574829,0.004047377109527588,mechanism_diagnostic,COHORT_TRANSFER_DIAGNOSTIC_UTC_PLACEMENT_APPROX,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/vl_transfer/lite_control_20260909_v1/b1_layer_sampled
