sample_id,layer,strategy,granularity,wave,max_rank_assignments,predicted_window_ms,actual_window_ms,speedup,hidden_comm_per_wave_ms
model_card,47,sequential,4x4,1,456,0.4199385881821064,0.36611199378967285,0.9983992377747202,0.0
model_card,47,sequential,4x4,2,464,0.42017922701741267,0.36510396003723145,0.9983992377747202,0.0
model_card,47,sequential,4x4,3,484,0.42078082410567835,0.35299205780029297,0.9983992377747202,0.0
model_card,47,sequential,4x4,4,500,0.42126210177629086,0.3457759618759155,0.9983992377747202,0.0
model_card,47,sequential,4x4,5,436,0.4193369910938407,0.3448638916015625,0.9983992377747202,0.0
model_card,47,sequential,4x4,6,468,0.4202995464350658,0.34276795387268066,0.9983992377747202,0.0
model_card,47,sequential,4x4,7,444,0.41957762992914693,0.34401607513427734,0.9983992377747202,0.0
model_card,47,sequential,4x4,8,520,0.4218636988645566,0.3408482074737549,0.9983992377747202,0.0
model_card,47,sequential,4x4,9,452,0.4198182687644532,0.33678412437438965,0.9983992377747202,0.0
model_card,47,sequential,4x4,10,452,0.4198182687644532,0.3556480407714844,0.9983992377747202,0.0
model_card,47,sequential,4x4,11,444,0.41957762992914693,0.34532737731933594,0.9983992377747202,0.0
model_card,47,sequential,4x4,12,452,0.4198182687644532,0.35452795028686523,0.9983992377747202,0.0
model_card,47,sequential,4x4,13,424,0.41897603284088125,0.34431982040405273,0.9983992377747202,0.0
model_card,47,sequential,4x4,14,428,0.4190963522585344,0.35254383087158203,0.9983992377747202,0.0
model_card,47,sequential,4x4,15,508,0.42150274061159715,0.3422560691833496,0.9983992377747202,0.0
model_card,47,generic,4x4,0,460,0.4200589075997595,0.45724794268608093,0.9987934585207343,0.0
model_card,47,generic,4x4,1,460,0.4200589075997595,0.3816159963607788,0.9987934585207343,0.0
model_card,47,generic,4x4,2,456,0.4199385881821064,0.35470402240753174,0.9987934585207343,0.0
model_card,47,generic,4x4,3,436,0.4193369910938407,0.3530399799346924,0.9987934585207343,0.0
model_card,47,generic,4x4,4,516,0.42174337944690343,0.35105597972869873,0.9987934585207343,0.0
model_card,47,generic,4x4,5,432,0.41921667167618754,0.3491201400756836,0.9987934585207343,0.0
model_card,47,generic,4x4,6,424,0.41897603284088125,0.3554079532623291,0.9987934585207343,0.0
model_card,47,generic,4x4,7,464,0.42017922701741267,0.34433627128601074,0.9987934585207343,0.0
model_card,47,generic,4x4,8,444,0.41957762992914693,0.34374380111694336,0.9987934585207343,0.0
model_card,47,generic,4x4,9,432,0.41921667167618754,0.34924793243408203,0.9987934585207343,0.0
model_card,47,generic,4x4,10,480,0.4206605046880252,0.35462403297424316,0.9987934585207343,0.0
model_card,47,generic,4x4,11,420,0.41885571342322814,0.343536376953125,0.9987934585207343,0.0
model_card,47,generic,4x4,12,480,0.4206605046880252,0.35624027252197266,0.9987934585207343,0.0
model_card,47,generic,4x4,13,432,0.41921667167618754,0.3544645309448242,0.9987934585207343,0.0
model_card,47,generic,4x4,14,432,0.41921667167618754,0.3524961471557617,0.9987934585207343,0.0
model_card,47,generic,4x4,15,440,0.4194573105114938,0.3469276428222656,0.9987934585207343,0.0
retina,0,spatial,2x2,0,4792,0.5503648369181083,0.5432000011205673,1.0427621104800044,0.06555198132991791
retina,0,spatial,2x2,1,4700,0.5475974903120862,0.4995200037956238,1.0427621104800044,0.06555198132991791
retina,0,spatial,2x2,2,4448,0.5400173669999384,0.4924800395965576,1.0427621104800044,0.06555198132991791
retina,0,spatial,2x2,3,4824,0.5513273922593335,0.4912320375442505,1.0427621104800044,0.06555198132991791
retina,0,sequential,2x2,0,4424,0.5392954504940196,0.5377119928598404,1.0325432885528079,0.06537598371505737
retina,0,sequential,2x2,1,4596,0.5444691854531045,0.4991999864578247,1.0325432885528079,0.06537598371505737
retina,0,sequential,2x2,2,4292,0.5353249097114661,0.4952959418296814,1.0325432885528079,0.06537598371505737
retina,0,sequential,2x2,3,4680,0.5469958932238205,0.486799955368042,1.0325432885528079,0.06537598371505737
retina,0,generic,2x2,0,4296,0.5354452291291192,0.5532479733228683,1.0310603005284178,0.06228400021791458
retina,0,generic,2x2,1,4416,0.5390548116587133,0.5064319372177124,1.0310603005284178,0.06228400021791458
retina,0,generic,2x2,2,4380,0.537971936899835,0.4973440170288086,1.0310603005284178,0.06228400021791458
retina,0,generic,2x2,3,4324,0.5362874650526912,0.48742401599884033,1.0310603005284178,0.06228400021791458
retina,0,spatial,4x4,0,1112,0.43967097267722105,0.4615679979324341,0.992057585639028,0.0010110065340995789
retina,0,spatial,4x4,1,1096,0.4391896950066085,0.3801279664039612,0.992057585639028,0.0010110065340995789
retina,0,spatial,4x4,2,1264,0.44424311054804033,0.38408005237579346,0.992057585639028,0.0010110065340995789
retina,0,spatial,4x4,3,1208,0.4425586387008964,0.3822399377822876,0.992057585639028,0.0010110065340995789
retina,0,spatial,4x4,4,1372,0.4474917348246751,0.3757439851760864,0.992057585639028,0.0010110065340995789
retina,0,spatial,4x4,5,1212,0.4426789581185495,0.3659839630126953,0.992057585639028,0.0010110065340995789
retina,0,spatial,4x4,6,1060,0.4381068202477303,0.358623743057251,0.992057585639028,0.0010110065340995789
retina,0,spatial,4x4,7,1240,0.4435211940421215,0.37286376953125,0.992057585639028,0.0010110065340995789
retina,0,spatial,4x4,8,1184,0.44183672219497755,0.37001585960388184,0.992057585639028,0.0010110065340995789
retina,0,spatial,4x4,9,1088,0.4389490561713022,0.35982394218444824,0.992057585639028,0.0010110065340995789
retina,0,spatial,4x4,10,1064,0.4382271396653834,0.3622720241546631,0.992057585639028,0.0010110065340995789
retina,0,spatial,4x4,11,1148,0.4407538474360993,0.37822389602661133,0.992057585639028,0.0010110065340995789
retina,0,spatial,4x4,12,1148,0.4407538474360993,0.3656320571899414,0.992057585639028,0.0010110065340995789
retina,0,spatial,4x4,13,1036,0.43738490374181144,0.36671972274780273,0.992057585639028,0.0010110065340995789
retina,0,spatial,4x4,14,1216,0.44279927753620263,0.3833918571472168,0.992057585639028,0.0010110065340995789
retina,0,spatial,4x4,15,1404,0.44845429016590016,0.375216007232666,0.992057585639028,0.0010110065340995789
retina,0,sequential,4x4,0,1056,0.4379865008300771,0.45663997530937195,0.9975401266860114,0.0006669983267784119
retina,0,sequential,4x4,1,1156,0.4409944862714056,0.3924800157546997,0.9975401266860114,0.0006669983267784119
retina,0,sequential,4x4,2,1052,0.437866181412424,0.38915205001831055,0.9975401266860114,0.0006669983267784119
retina,0,sequential,4x4,3,1284,0.444844707636306,0.37622392177581787,0.9975401266860114,0.0006669983267784119
retina,0,sequential,4x4,4,1100,0.43931001442426165,0.3568481206893921,0.9975401266860114,0.0006669983267784119
retina,0,sequential,4x4,5,1052,0.437866181412424,0.36612796783447266,0.9975401266860114,0.0006669983267784119
retina,0,sequential,4x4,6,1196,0.44219768044793695,0.3785121440887451,0.9975401266860114,0.0006669983267784119
retina,0,sequential,4x4,7,1244,0.44364151345977465,0.383983850479126,0.9975401266860114,0.0006669983267784119
retina,0,sequential,4x4,8,1092,0.43906937558895537,0.36022377014160156,0.9975401266860114,0.0006669983267784119
retina,0,sequential,4x4,9,1092,0.43906937558895537,0.36908817291259766,0.9975401266860114,0.0006669983267784119
retina,0,sequential,4x4,10,1096,0.4391896950066085,0.36019206047058105,0.9975401266860114,0.0006669983267784119
retina,0,sequential,4x4,11,1076,0.4385880979183428,0.3758082389831543,0.9975401266860114,0.0006669983267784119
retina,0,sequential,4x4,12,1112,0.43967097267722105,0.3768477439880371,0.9975401266860114,0.0006669983267784119
retina,0,sequential,4x4,13,1136,0.4403928891831399,0.3622398376464844,0.9975401266860114,0.0006669983267784119
retina,0,sequential,4x4,14,1272,0.4444837493833466,0.358975887298584,0.9975401266860114,0.0006669983267784119
retina,0,sequential,4x4,15,1196,0.44219768044793695,0.38358402252197266,0.9975401266860114,0.0006669983267784119
retina,0,generic,4x4,0,1088,0.4389490561713022,0.4686560332775116,0.9961513504030431,0.0030670166015625
retina,0,generic,4x4,1,1072,0.4384677785006897,0.411408007144928,0.9961513504030431,0.0030670166015625
retina,0,generic,4x4,2,1128,0.4401522503478336,0.3771519660949707,0.9961513504030431,0.0030670166015625
retina,0,generic,4x4,3,1144,0.4406335280184462,0.37596797943115234,0.9961513504030431,0.0030670166015625
retina,0,generic,4x4,4,1104,0.43943033384191477,0.3747520446777344,0.9961513504030431,0.0030670166015625
retina,0,generic,4x4,5,1092,0.43906937558895537,0.37659192085266113,0.9961513504030431,0.0030670166015625
retina,0,generic,4x4,6,1052,0.437866181412424,0.3839681148529053,0.9961513504030431,0.0030670166015625
retina,0,generic,4x4,7,1132,0.44027256976548673,0.37895989418029785,0.9961513504030431,0.0030670166015625
retina,0,generic,4x4,8,1132,0.44027256976548673,0.3714559078216553,0.9961513504030431,0.0030670166015625
retina,0,generic,4x4,9,1104,0.43943033384191477,0.37664008140563965,0.9961513504030431,0.0030670166015625
retina,0,generic,4x4,10,1112,0.43967097267722105,0.3747680187225342,0.9961513504030431,0.0030670166015625
retina,0,generic,4x4,11,1084,0.4388287367536491,0.37694406509399414,0.9961513504030431,0.0030670166015625
retina,0,generic,4x4,12,1084,0.4388287367536491,0.375823974609375,0.9961513504030431,0.0030670166015625
retina,0,generic,4x4,13,1076,0.4385880979183428,0.39182424545288086,0.9961513504030431,0.0030670166015625
retina,0,generic,4x4,14,1100,0.43931001442426165,0.38593626022338867,0.9961513504030431,0.0030670166015625
retina,0,generic,4x4,15,1056,0.4379865008300771,0.3744640350341797,0.9961513504030431,0.0030670166015625
retina,12,spatial,2x2,0,4688,0.5472365320591267,0.5483840107917786,1.0373282903554473,0.05788802355527878
retina,12,spatial,2x2,1,4472,0.5407392835058573,0.5089759826660156,1.0373282903554473,0.05788802355527878
retina,12,spatial,2x2,2,4940,0.5548166553712744,0.501103937625885,1.0373282903554473,0.05788802355527878
retina,12,spatial,2x2,3,4620,0.5451911019590234,0.4875681400299072,1.0373282903554473,0.05788802355527878
retina,12,sequential,2x2,0,4372,0.5377312980645288,0.54619200527668,1.0304210999438606,0.05330798029899597
retina,12,sequential,2x2,1,4800,0.5506054757534147,0.5014559626579285,1.0304210999438606,0.05330798029899597
retina,12,sequential,2x2,2,4848,0.5520493087652523,0.5019840598106384,1.0304210999438606,0.05330798029899597
retina,12,sequential,2x2,3,4700,0.5475974903120862,0.49385595321655273,1.0304210999438606,0.05330798029899597
retina,12,generic,2x2,0,4672,0.5467552543885141,0.5543359816074371,1.036303462733992,0.06128399074077606
retina,12,generic,2x2,1,4660,0.5463942961355548,0.5055199861526489,1.036303462733992,0.06128399074077606
retina,12,generic,2x2,2,4728,0.5484397262356582,0.4992959499359131,1.036303462733992,0.06128399074077606
retina,12,generic,2x2,3,4660,0.5463942961355548,0.4966878890991211,1.036303462733992,0.06128399074077606
retina,12,spatial,4x4,0,1120,0.43991161151252733,0.46294403076171875,0.996690751390523,0.0008439943194389343
retina,12,spatial,4x4,1,1168,0.441355444524365,0.39934396743774414,0.996690751390523,0.0008439943194389343
retina,12,spatial,4x4,2,1080,0.43870841733599597,0.37599992752075195,0.996690751390523,0.0008439943194389343
retina,12,spatial,4x4,3,1052,0.437866181412424,0.38471996784210205,0.996690751390523,0.0008439943194389343
retina,12,spatial,4x4,4,1196,0.44219768044793695,0.37483203411102295,0.996690751390523,0.0008439943194389343
retina,12,spatial,4x4,5,1216,0.44279927753620263,0.37433576583862305,0.996690751390523,0.0008439943194389343
retina,12,spatial,4x4,6,1204,0.44243831928324323,0.3866879940032959,0.996690751390523,0.0008439943194389343
retina,12,spatial,4x4,7,1176,0.44159608335967127,0.36716794967651367,0.996690751390523,0.0008439943194389343
retina,12,spatial,4x4,8,1304,0.4454463047245717,0.3806722164154053,0.996690751390523,0.0008439943194389343
retina,12,spatial,4x4,9,1224,0.4430399163715089,0.3740959167480469,0.996690751390523,0.0008439943194389343
retina,12,spatial,4x4,10,1184,0.44183672219497755,0.37334418296813965,0.996690751390523,0.0008439943194389343
retina,12,spatial,4x4,11,1260,0.44412279113038716,0.3649439811706543,0.996690751390523,0.0008439943194389343
retina,12,spatial,4x4,12,1308,0.4455666241422248,0.37432003021240234,0.996690751390523,0.0008439943194389343
retina,12,spatial,4x4,13,1152,0.44087416685375247,0.36083221435546875,0.996690751390523,0.0008439943194389343
retina,12,spatial,4x4,14,1148,0.4407538474360993,0.3844642639160156,0.996690751390523,0.0008439943194389343
retina,12,spatial,4x4,15,1192,0.44207736103028383,0.3797917366027832,0.996690751390523,0.0008439943194389343
retina,12,sequential,4x4,0,1076,0.4385880979183428,0.45451197028160095,1.0040444654927312,0.0005250275135040283
retina,12,sequential,4x4,1,1212,0.4426789581185495,0.3913600444793701,1.0040444654927312,0.0005250275135040283
retina,12,sequential,4x4,2,1092,0.43906937558895537,0.39416003227233887,1.0040444654927312,0.0005250275135040283
retina,12,sequential,4x4,3,1232,0.4432805552068152,0.38553595542907715,1.0040444654927312,0.0005250275135040283
retina,12,sequential,4x4,4,1208,0.4425586387008964,0.3797280788421631,1.0040444654927312,0.0005250275135040283
retina,12,sequential,4x4,5,1180,0.4417164027773244,0.36712002754211426,1.0040444654927312,0.0005250275135040283
retina,12,sequential,4x4,6,1220,0.4429195969538558,0.3787522315979004,1.0040444654927312,0.0005250275135040283
retina,12,sequential,4x4,7,1192,0.44207736103028383,0.37598395347595215,1.0040444654927312,0.0005250275135040283
retina,12,sequential,4x4,8,1172,0.44147576394201815,0.37504005432128906,1.0040444654927312,0.0005250275135040283
retina,12,sequential,4x4,9,1164,0.44123512510671187,0.3669123649597168,1.0040444654927312,0.0005250275135040283
retina,12,sequential,4x4,10,1220,0.4429195969538558,0.3804481029510498,1.0040444654927312,0.0005250275135040283
retina,12,sequential,4x4,11,1280,0.4447243882186529,0.37867164611816406,1.0040444654927312,0.0005250275135040283
retina,12,sequential,4x4,12,1268,0.44436342996569345,0.37763166427612305,1.0040444654927312,0.0005250275135040283
retina,12,sequential,4x4,13,1156,0.4409944862714056,0.3768959045410156,1.0040444654927312,0.0005250275135040283
retina,12,sequential,4x4,14,1256,0.44400247171273405,0.37371206283569336,1.0040444654927312,0.0005250275135040283
retina,12,sequential,4x4,15,1320,0.44592758239518426,0.3742561340332031,1.0040444654927312,0.0005250275135040283
retina,12,generic,4x4,0,1140,0.440513208600793,0.46430400013923645,0.9939766368703871,0.003006972372531891
retina,12,generic,4x4,1,1296,0.4452056658892654,0.41177600622177124,0.9939766368703871,0.003006972372531891
retina,12,generic,4x4,2,1140,0.440513208600793,0.3770400285720825,0.9939766368703871,0.003006972372531891
retina,12,generic,4x4,3,1120,0.43991161151252733,0.38087987899780273,0.9939766368703871,0.003006972372531891
retina,12,generic,4x4,4,1208,0.4425586387008964,0.3801600933074951,0.9939766368703871,0.003006972372531891
retina,12,generic,4x4,5,1180,0.4417164027773244,0.3797118663787842,0.9939766368703871,0.003006972372531891
retina,12,generic,4x4,6,1148,0.4407538474360993,0.3903040885925293,0.9939766368703871,0.003006972372531891
retina,12,generic,4x4,7,1156,0.4409944862714056,0.3787200450897217,0.9939766368703871,0.003006972372531891
retina,12,generic,4x4,8,1168,0.441355444524365,0.3781919479370117,0.9939766368703871,0.003006972372531891
retina,12,generic,4x4,9,1064,0.4382271396653834,0.37926387786865234,0.9939766368703871,0.003006972372531891
retina,12,generic,4x4,10,1120,0.43991161151252733,0.38790416717529297,0.9939766368703871,0.003006972372531891
retina,12,generic,4x4,11,1188,0.44195704161263066,0.3834395408630371,0.9939766368703871,0.003006972372531891
retina,12,generic,4x4,12,1180,0.4417164027773244,0.38816022872924805,0.9939766368703871,0.003006972372531891
retina,12,generic,4x4,13,1224,0.4430399163715089,0.3863844871520996,0.9939766368703871,0.003006972372531891
retina,12,generic,4x4,14,1188,0.44195704161263066,0.3685598373413086,0.9939766368703871,0.003006972372531891
retina,12,generic,4x4,15,1200,0.4423179998655901,0.38260793685913086,0.9939766368703871,0.003006972372531891
retina,24,spatial,2x2,0,5156,0.5613139039245439,0.5464800000190735,1.0324232116809111,0.060192011296749115
retina,24,spatial,2x2,1,5008,0.5568620854713778,0.5121440291404724,1.0324232116809111,0.060192011296749115
retina,24,spatial,2x2,2,5276,0.5649234864541381,0.5022240281105042,1.0324232116809111,0.060192011296749115
retina,24,spatial,2x2,3,5108,0.5598700709127062,0.48948800563812256,1.0324232116809111,0.060192011296749115
retina,24,sequential,2x2,0,5256,0.5643218893658724,0.5469759851694107,1.0340946072585404,0.06093205511569977
retina,24,sequential,2x2,1,4916,0.5540947388653557,0.5037760138511658,1.0340946072585404,0.06093205511569977
retina,24,sequential,2x2,2,5128,0.5604716680009719,0.4960799813270569,1.0340946072585404,0.06093205511569977
retina,24,sequential,2x2,3,5248,0.5640812505305661,0.4920639991760254,1.0340946072585404,0.06093205511569977
retina,24,generic,2x2,0,5104,0.5597497514950531,0.555087998509407,1.0305761922618126,0.05507996678352356
retina,24,generic,2x2,1,5152,0.5611935845068908,0.5090720057487488,1.0305761922618126,0.05507996678352356
retina,24,generic,2x2,2,5068,0.5586668767361749,0.5120480060577393,1.0305761922618126,0.05507996678352356
retina,24,generic,2x2,3,5224,0.5633593340246472,0.496224045753479,1.0305761922618126,0.05507996678352356
retina,24,spatial,4x4,0,1284,0.444844707636306,0.4673439860343933,0.9932405256835873,0.0025830119848251343
retina,24,spatial,4x4,1,1440,0.4495371649247784,0.4005119800567627,0.9932405256835873,0.0025830119848251343
retina,24,spatial,4x4,2,1348,0.44676981831875623,0.39233601093292236,0.9932405256835873,0.0025830119848251343
retina,24,spatial,4x4,3,1208,0.4425586387008964,0.3880159854888916,0.9932405256835873,0.0025830119848251343
retina,24,spatial,4x4,4,1208,0.4425586387008964,0.3834400177001953,0.9932405256835873,0.0025830119848251343
retina,24,spatial,4x4,5,1228,0.4431602357891621,0.38294410705566406,0.9932405256835873,0.0025830119848251343
retina,24,spatial,4x4,6,1260,0.44412279113038716,0.3764479160308838,0.9932405256835873,0.0025830119848251343
retina,24,spatial,4x4,7,1204,0.44243831928324323,0.3818080425262451,0.9932405256835873,0.0025830119848251343
retina,24,spatial,4x4,8,1308,0.4455666241422248,0.37953615188598633,0.9932405256835873,0.0025830119848251343
retina,24,spatial,4x4,9,1288,0.44496502705395913,0.3903679847717285,0.9932405256835873,0.0025830119848251343
retina,24,spatial,4x4,10,1288,0.44496502705395913,0.385296106338501,0.9932405256835873,0.0025830119848251343
retina,24,spatial,4x4,11,1240,0.4435211940421215,0.3724799156188965,0.9932405256835873,0.0025830119848251343
retina,24,spatial,4x4,12,1312,0.445686943559878,0.3867201805114746,0.9932405256835873,0.0025830119848251343
retina,24,spatial,4x4,13,1364,0.4472510959893688,0.3840160369873047,0.9932405256835873,0.0025830119848251343
retina,24,spatial,4x4,14,1376,0.4476120542423282,0.3791680335998535,0.9932405256835873,0.0025830119848251343
retina,24,spatial,4x4,15,1192,0.44207736103028383,0.38879966735839844,0.9932405256835873,0.0025830119848251343
retina,24,sequential,4x4,0,1396,0.4482136513305939,0.45686399936676025,0.9950642748409156,0.0030889734625816345
retina,24,sequential,4x4,1,1376,0.4476120542423282,0.3967200517654419,0.9950642748409156,0.0030889734625816345
retina,24,sequential,4x4,2,1216,0.44279927753620263,0.39007997512817383,0.9950642748409156,0.0030889734625816345
retina,24,sequential,4x4,3,1288,0.44496502705395913,0.38510406017303467,0.9950642748409156,0.0030889734625816345
retina,24,sequential,4x4,4,1264,0.44424311054804033,0.3834240436553955,0.9950642748409156,0.0030889734625816345
retina,24,sequential,4x4,5,1276,0.44460406880099973,0.37929582595825195,0.9950642748409156,0.0030889734625816345
retina,24,sequential,4x4,6,1172,0.44147576394201815,0.38388800621032715,0.9950642748409156,0.0030889734625816345
retina,24,sequential,4x4,7,1192,0.44207736103028383,0.3790879249572754,0.9950642748409156,0.0030889734625816345
retina,24,sequential,4x4,8,1264,0.44424311054804033,0.3872799873352051,0.9950642748409156,0.0030889734625816345
retina,24,sequential,4x4,9,1392,0.44809333191294076,0.38124799728393555,0.9950642748409156,0.0030889734625816345
retina,24,sequential,4x4,10,1256,0.44400247171273405,0.38095951080322266,0.9950642748409156,0.0030889734625816345
retina,24,sequential,4x4,11,1216,0.44279927753620263,0.37695980072021484,0.9950642748409156,0.0030889734625816345
retina,24,sequential,4x4,12,1272,0.4444837493833466,0.37996816635131836,0.9950642748409156,0.0030889734625816345
retina,24,sequential,4x4,13,1368,0.4473714154070219,0.3919997215270996,0.9950642748409156,0.0030889734625816345
retina,24,sequential,4x4,14,1308,0.4455666241422248,0.3803682327270508,0.9950642748409156,0.0030889734625816345
retina,24,sequential,4x4,15,1292,0.4450853464716123,0.38324785232543945,0.9950642748409156,0.0030889734625816345
retina,24,generic,4x4,0,1192,0.44207736103028383,0.47064000368118286,0.9986176206760309,0.004777967929840088
retina,24,generic,4x4,1,1340,0.44652917948344995,0.41702401638031006,0.9986176206760309,0.004777967929840088
retina,24,generic,4x4,2,1372,0.4474917348246751,0.3866560459136963,0.9986176206760309,0.004777967929840088
retina,24,generic,4x4,3,1280,0.4447243882186529,0.38612794876098633,0.9986176206760309,0.004777967929840088
retina,24,generic,4x4,4,1316,0.4458072629775311,0.3914400339126587,0.9986176206760309,0.004777967929840088
retina,24,generic,4x4,5,1248,0.44376183287742776,0.3817598819732666,0.9986176206760309,0.004777967929840088
retina,24,generic,4x4,6,1300,0.4453259853069186,0.3840799331665039,0.9986176206760309,0.004777967929840088
retina,24,generic,4x4,7,1260,0.44412279113038716,0.3873121738433838,0.9986176206760309,0.004777967929840088
retina,24,generic,4x4,8,1280,0.4447243882186529,0.3777599334716797,0.9986176206760309,0.004777967929840088
retina,24,generic,4x4,9,1288,0.44496502705395913,0.3817121982574463,0.9986176206760309,0.004777967929840088
retina,24,generic,4x4,10,1260,0.44412279113038716,0.38352012634277344,0.9986176206760309,0.004777967929840088
retina,24,generic,4x4,11,1256,0.44400247171273405,0.39144039154052734,0.9986176206760309,0.004777967929840088
retina,24,generic,4x4,12,1292,0.4450853464716123,0.38020801544189453,0.9986176206760309,0.004777967929840088
retina,24,generic,4x4,13,1260,0.44412279113038716,0.38291215896606445,0.9986176206760309,0.004777967929840088
retina,24,generic,4x4,14,1384,0.4478526930776345,0.3870558738708496,0.9986176206760309,0.004777967929840088
retina,24,generic,4x4,15,1220,0.4429195969538558,0.38161611557006836,0.9986176206760309,0.004777967929840088
retina,36,spatial,2x2,0,4864,0.5525305864358648,0.5458400249481201,1.0295150891038565,0.05888799577951431
retina,36,spatial,2x2,1,4568,0.5436269495295326,0.5038400292396545,1.0295150891038565,0.05888799577951431
retina,36,spatial,2x2,2,4784,0.550124198082802,0.5007520318031311,1.0295150891038565,0.05888799577951431
retina,36,spatial,2x2,3,4500,0.5415815194294292,0.4959679841995239,1.0295150891038565,0.05888799577951431
retina,36,sequential,2x2,0,4796,0.5504851563357614,0.5430079996585846,1.0344096916347345,0.061388008296489716
retina,36,sequential,2x2,1,4636,0.5456723796296359,0.5046400427818298,1.0344096916347345,0.061388008296489716
retina,36,sequential,2x2,2,4840,0.551808669929946,0.5047199726104736,1.0344096916347345,0.061388008296489716
retina,36,sequential,2x2,3,4444,0.5398970475822853,0.49561595916748047,1.0344096916347345,0.061388008296489716
retina,36,generic,2x2,0,4736,0.5486803650709644,0.5567360073328018,1.0327871336098338,0.05738802254199982
retina,36,generic,2x2,1,4584,0.5441082272001452,0.5032959580421448,1.0327871336098338,0.05738802254199982
retina,36,generic,2x2,2,4740,0.5488006844886175,0.5050400495529175,1.0327871336098338,0.05738802254199982
retina,36,generic,2x2,3,4584,0.5441082272001452,0.49670398235321045,1.0327871336098338,0.05738802254199982
retina,36,spatial,4x4,0,1112,0.43967097267722105,0.46537598967552185,0.9995633469393268,0.0030960291624069214
retina,36,spatial,4x4,1,1436,0.44941684550712524,0.3954559564590454,0.9995633469393268,0.0030960291624069214
retina,36,spatial,4x4,2,1196,0.44219768044793695,0.38614392280578613,0.9995633469393268,0.0030960291624069214
retina,36,spatial,4x4,3,1080,0.43870841733599597,0.3839679956436157,0.9995633469393268,0.0030960291624069214
retina,36,spatial,4x4,4,1212,0.4426789581185495,0.37598395347595215,0.9995633469393268,0.0030960291624069214
retina,36,spatial,4x4,5,1212,0.4426789581185495,0.3899199962615967,0.9995633469393268,0.0030960291624069214
retina,36,spatial,4x4,6,1132,0.44027256976548673,0.3882558345794678,0.9995633469393268,0.0030960291624069214
retina,36,spatial,4x4,7,1172,0.44147576394201815,0.386415958404541,0.9995633469393268,0.0030960291624069214
retina,36,spatial,4x4,8,1268,0.44436342996569345,0.37736010551452637,0.9995633469393268,0.0030960291624069214
retina,36,spatial,4x4,9,1308,0.4455666241422248,0.38913607597351074,0.9995633469393268,0.0030960291624069214
retina,36,spatial,4x4,10,1168,0.441355444524365,0.3936481475830078,0.9995633469393268,0.0030960291624069214
retina,36,spatial,4x4,11,1160,0.4411148056890587,0.38692760467529297,0.9995633469393268,0.0030960291624069214
retina,36,spatial,4x4,12,1108,0.43955065325956794,0.3820958137512207,0.9995633469393268,0.0030960291624069214
retina,36,spatial,4x4,13,1212,0.4426789581185495,0.3840475082397461,0.9995633469393268,0.0030960291624069214
retina,36,spatial,4x4,14,1204,0.44243831928324323,0.38649606704711914,0.9995633469393268,0.0030960291624069214
retina,36,spatial,4x4,15,1140,0.440513208600793,0.38587188720703125,0.9995633469393268,0.0030960291624069214
retina,36,sequential,4x4,0,1264,0.44424311054804033,0.45814400911331177,0.999201923726151,0.005059003829956055
retina,36,sequential,4x4,1,1320,0.44592758239518426,0.40679997205734253,0.999201923726151,0.005059003829956055
retina,36,sequential,4x4,2,1080,0.43870841733599597,0.38748788833618164,0.999201923726151,0.005059003829956055
retina,36,sequential,4x4,3,1160,0.4411148056890587,0.38678407669067383,0.999201923726151,0.005059003829956055
retina,36,sequential,4x4,4,1276,0.44460406880099973,0.38518404960632324,0.999201923726151,0.005059003829956055
retina,36,sequential,4x4,5,1208,0.4425586387008964,0.3816800117492676,0.999201923726151,0.005059003829956055
retina,36,sequential,4x4,6,1096,0.4391896950066085,0.38288021087646484,0.999201923726151,0.005059003829956055
retina,36,sequential,4x4,7,1104,0.43943033384191477,0.3806881904602051,0.999201923726151,0.005059003829956055
retina,36,sequential,4x4,8,1140,0.440513208600793,0.38687992095947266,0.999201923726151,0.005059003829956055
retina,36,sequential,4x4,9,1264,0.44424311054804033,0.3814401626586914,0.999201923726151,0.005059003829956055
retina,36,sequential,4x4,10,1304,0.4454463047245717,0.3864157199859619,0.999201923726151,0.005059003829956055
retina,36,sequential,4x4,11,1136,0.4403928891831399,0.3827362060546875,0.999201923726151,0.005059003829956055
retina,36,sequential,4x4,12,1192,0.44207736103028383,0.3893756866455078,0.999201923726151,0.005059003829956055
retina,36,sequential,4x4,13,1196,0.44219768044793695,0.37591981887817383,0.999201923726151,0.005059003829956055
retina,36,sequential,4x4,14,1120,0.43991161151252733,0.3851199150085449,0.999201923726151,0.005059003829956055
retina,36,sequential,4x4,15,1148,0.4407538474360993,0.38414430618286133,0.999201923726151,0.005059003829956055
retina,36,generic,4x4,0,1136,0.4403928891831399,0.4915040135383606,1.006701581605043,0.005598977208137512
retina,36,generic,4x4,1,1144,0.4406335280184462,0.40403205156326294,1.006701581605043,0.005598977208137512
retina,36,generic,4x4,2,1248,0.44376183287742776,0.39172792434692383,1.006701581605043,0.005598977208137512
retina,36,generic,4x4,3,1128,0.4401522503478336,0.39327991008758545,1.006701581605043,0.005598977208137512
retina,36,generic,4x4,4,1180,0.4417164027773244,0.38310420513153076,1.006701581605043,0.005598977208137512
retina,36,generic,4x4,5,1180,0.4417164027773244,0.3930239677429199,1.006701581605043,0.005598977208137512
retina,36,generic,4x4,6,1212,0.4426789581185495,0.3916480541229248,1.006701581605043,0.005598977208137512
