M,fast_active_experts,fast_fanout,fast_median_ms,fast_rank_imbalance,fast_total_assignments,layer,n,p50_ms,p95_ms,phase,slow_active_experts,slow_fanout,slow_median_ms,slow_rank_imbalance,slow_total_assignments,source,tail_gap_mean_pct,tail_gap_pct
114,45.0,3.4254385964912286,0.8982719779014587,1.0480148719579359,912.0,19,50,0.9694559872150421,2.5973472118377687,prefill,45.0,3.425438596491228,2.617216110229492,1.3855883541980762,912.0,online_trace_recovery_sms12_c8,191.42991910881798,191.36121070390215
137,100.5,3.609489051094892,0.8921280205249786,1.0442771173427086,1096.0,19,52,0.953792005777359,2.7109264135360718,prefill,100.5,3.6094890510948905,2.732383966445923,1.3902489220821288,1096.0,online_trace_recovery_sms12_c8,209.4947186271388,206.27711534449625
193,110.0,3.7797927461139893,0.9022079706192017,1.0489712265321236,1544.0,19,50,0.9677279889583588,2.9476784110069274,prefill,110.0,3.7797927461139893,2.98089599609375,1.434938704484604,1544.0,online_trace_recovery_sms12_c8,233.31580746375278,230.40009545089734
284,65.0,3.65669014084507,0.9116640090942383,1.0479257050724784,2272.0,19,100,0.9980159997940063,3.3462463736534116,prefill,65.0,3.6566901408450705,3.379456043243408,1.3487660980331384,2272.0,online_trace_recovery_sms12_c8,303.28821299001254,270.69095736249125
411,112.0,3.609489051094891,0.9791359901428223,1.0474120462294108,3288.0,19,50,1.1562880277633667,3.8302592873573302,prefill,112.0,3.6094890510948905,3.837023973464966,1.527589147198473,3288.0,online_trace_recovery_sms12_c8,290.549635631267,291.87855538865006
444,120.0,3.6362612612612617,0.9924479722976685,1.0514174020631888,3552.0,19,50,1.1196640133857727,4.008220839500427,prefill,120.0,3.6362612612612613,4.022336006164551,1.5480009789036335,3552.0,online_trace_recovery_sms12_c8,303.5360420303287,305.294395115663
535,96.5,3.5523364485981306,1.0499199628829956,1.0572229194612945,4280.0,19,50,1.1225919723510742,4.433824110031128,prefill,96.5,3.552336448598131,4.4733757972717285,1.5859154128145578,4280.0,online_trace_recovery_sms12_c8,325.47179283536843,326.0682676215564
114,41.0,3.9254385964912286,0.9007359743118286,1.0462762517285034,912.0,20,50,0.9653120040893555,2.6065423846244813,prefill,41.0,3.9254385964912277,2.659712076187134,1.3907445176801783,912.0,online_trace_recovery_sms12_c8,195.18331482409758,195.28209731128234
137,107.0,3.686131386861314,0.8682399988174438,1.0404417608945937,1096.0,20,52,0.9606239795684814,2.711823916435242,prefill,107.0,3.686131386861314,2.716480016708374,1.4083771722604403,1096.0,online_trace_recovery_sms12_c8,211.00784793636993,212.87201930412473
193,112.5,3.6865284974093258,0.900223970413208,1.0495435675170706,1544.0,20,50,1.0159359574317932,2.946713590621948,prefill,112.5,3.6865284974093266,3.029792070388794,1.4271830557282843,1544.0,online_trace_recovery_sms12_c8,231.21529817286583,236.55980844364058
284,57.5,3.922535211267607,0.8891519904136658,1.04227394312426,2272.0,20,100,0.9687039852142334,3.3192864060401917,prefill,57.5,3.9225352112676064,3.3968000411987305,1.3725192739067251,2272.0,online_trace_recovery_sms12_c8,327.3681446962188,282.0269287836375
411,120.0,3.686131386861314,0.9732159972190857,1.0445626094328178,3288.0,20,50,1.0766240358352661,3.9123504042625425,prefill,120.0,3.686131386861314,3.997215986251831,1.4410332133377792,3288.0,online_trace_recovery_sms12_c8,312.0931465582265,310.72238821295184
444,122.5,3.7477477477477477,0.9982399940490723,1.0478641595349678,3552.0,20,50,1.1005759835243225,3.995260763168335,prefill,122.5,3.747747747747747,3.998784065246582,1.550950883354555,3552.0,online_trace_recovery_sms12_c8,301.45543611231375,300.58343575512976
535,97.5,3.8700934579439252,1.0343999862670898,1.0486651503585276,4280.0,20,50,1.154640018939972,4.4099520444869995,prefill,97.5,3.8700934579439252,4.41596794128418,1.5894047749421791,4280.0,online_trace_recovery_sms12_c8,325.1839482479276,326.91105954255823
114,47.5,3.3289473684210527,0.9155200123786926,1.0560085161083586,912.0,21,50,0.9759359955787659,2.571897530555725,prefill,47.5,3.3289473684210527,2.5872321128845215,1.3854711669048854,912.0,online_trace_recovery_sms12_c8,184.7171785726428,182.5970025669435
137,110.0,3.6131386861313874,0.8928640186786652,1.046707301548234,1096.0,21,52,0.9492959976196289,2.7117599964141843,prefill,110.0,3.613138686131387,2.737152099609375,1.3928107481331962,1096.0,online_trace_recovery_sms12_c8,208.49504732681578,206.55867437215983
193,111.5,3.60880829015544,0.9120960235595703,1.0505241974246473,1544.0,21,50,0.9767359793186188,2.9318111896514893,prefill,111.5,3.6088082901554404,2.949215888977051,1.4347175143701587,1544.0,online_trace_recovery_sms12_c8,226.82953780792224,223.34489053741606
284,62.0,3.197183098591549,0.9087519943714142,1.0460497989176272,2272.0,21,100,0.986048012971878,3.3431472420692443,prefill,62.0,3.197183098591549,3.3617920875549316,1.4657901902955377,2272.0,online_trace_recovery_sms12_c8,310.3857427293431,269.93504370547123
411,119.0,3.613138686131387,0.9568319916725159,1.0404081170922796,3288.0,21,50,1.0977920293807983,3.8936304092407226,prefill,119.0,3.613138686131387,3.9020800590515137,1.535942246172126,3288.0,online_trace_recovery_sms12_c8,302.51255594202235,307.8124574647329
444,121.5,3.5382882882882876,1.0006719827651978,1.0494179805767534,3552.0,21,50,1.0744960308074951,4.0064767599105835,prefill,121.5,3.5382882882882876,4.034976005554199,1.5453917236692323,3552.0,online_trace_recovery_sms12_c8,304.72662906932777,303.22663920310356
535,100.0,3.303738317757009,1.0481599569320679,1.0545100257689015,4280.0,21,50,1.1784799695014954,4.449158573150635,prefill,100.0,3.303738317757009,4.486815929412842,1.5843287316071304,4280.0,online_trace_recovery_sms12_c8,326.85574404678806,328.06595498480345
114,46.5,3.8289473684210527,0.8964160084724426,1.0442882350167766,912.0,22,50,0.9472000002861023,2.584281659126282,prefill,46.5,3.8289473684210527,2.6000959873199463,1.380412111672511,912.0,online_trace_recovery_sms12_c8,192.36274427913227,190.05461334283805
137,114.0,3.6313868613138687,0.8802080154418945,1.048193618834318,1096.0,22,52,0.9746720194816589,2.701483130455017,prefill,114.0,3.6313868613138687,2.720383882522583,1.385880763193276,1096.0,online_trace_recovery_sms12_c8,205.4000599489068,209.06147578703502
193,119.5,3.6476683937823835,0.8763520121574402,1.0353303778805165,1544.0,22,50,0.9247999787330627,2.9603966951370237,prefill,119.5,3.6476683937823835,2.9797439575195312,1.4302953225727597,1544.0,online_trace_recovery_sms12_c8,242.17786309726836,240.016787338854
284,60.0,3.6038732394366195,0.9053919911384583,1.0468074714103828,2272.0,22,100,1.0102559924125671,3.3605504631996155,prefill,60.0,3.60387323943662,3.4243199825286865,1.4604531251515103,2272.0,online_trace_recovery_sms12_c8,349.8706900122069,278.2140792100552
411,123.0,3.6313868613138687,0.9969279766082764,1.0471071624472268,3288.0,22,50,1.104304015636444,3.8443952679634092,prefill,123.0,3.6313868613138687,3.8466880321502686,1.527273521158121,3288.0,online_trace_recovery_sms12_c8,288.6697651234107,285.854156208407
444,125.5,3.6891891891891895,0.9688959717750549,1.0462504911761696,3552.0,22,50,1.0689600110054016,4.014303970336914,prefill,125.5,3.6891891891891895,4.032479763031006,1.5441322432967184,3552.0,online_trace_recovery_sms12_c8,311.316256264307,316.19326331186875
535,99.0,3.6485981308411213,1.0482879877090454,1.0550806478213266,4280.0,22,50,1.1266879439353943,4.42848801612854,prefill,99.0,3.6485981308411213,4.516160011291504,1.5853950810284705,4280.0,online_trace_recovery_sms12_c8,333.3989131637952,330.81291250488556
114,46.5,3.5307017543859645,0.8919039964675903,1.046813685354822,912.0,23,50,0.9705759882926941,2.627951955795288,prefill,46.5,3.5307017543859645,2.6392319202423096,1.3788403482174436,912.0,online_trace_recovery_sms12_c8,198.02611147774377,195.90986593771294
137,111.5,3.653284671532847,0.8761439919471741,1.0388042321441107,1096.0,23,52,0.9584800004959106,2.6765231609344484,prefill,111.5,3.6532846715328464,2.7571520805358887,1.4268760021878262,1096.0,online_trace_recovery_sms12_c8,317.8358914525814,214.69166094561095
193,116.5,3.639896373056995,0.910975992679596,1.0506513977179293,1544.0,23,50,0.9887680113315582,3.1273758888244623,prefill,116.5,3.639896373056995,3.2831039428710938,1.5700585716296933,1544.0,online_trace_recovery_sms12_c8,2281.064170050402,260.39412336338125
284,56.5,3.818661971830985,0.9099999964237213,1.0543827433536566,2272.0,23,100,0.9892159998416901,3.3533920884132384,prefill,56.5,3.8186619718309855,3.411776065826416,1.4608557529175386,2272.0,online_trace_recovery_sms12_c8,313.94325809440636,274.9204482672381
411,121.0,3.653284671532847,0.9756799936294556,1.048153284357413,3288.0,23,50,1.100000023841858,3.8674431920051573,prefill,121.0,3.653284671532847,3.9216959476470947,1.52753854940123,3288.0,online_trace_recovery_sms12_c8,301.4124618929293,301.9448972255405
444,122.5,3.6159909909909906,1.003775954246521,1.060333164575834,3552.0,23,50,1.0859999656677246,4.044912052154541,prefill,122.5,3.6159909909909906,4.095935821533203,1.6865819984544057,3552.0,online_trace_recovery_sms12_c8,1618.028212162146,308.0527934746867
535,98.5,3.7149532710280373,1.0709439516067505,1.0568384953500096,4280.0,23,50,1.1506240367889404,4.45393750667572,prefill,98.5,3.7149532710280373,4.456831932067871,1.5878480432390967,4280.0,online_trace_recovery_sms12_c8,324.54555312000036,316.15921406326345
114,48.0,3.5921052631578947,0.9141119718551636,1.053299047308962,912.0,24,50,0.9789600074291229,2.6012799739837646,prefill,48.0,3.592105263157895,2.6198079586029053,1.3659789120625823,912.0,online_trace_recovery_sms12_c8,189.4642329059693,186.59595752632094
137,112.5,3.6350364963503656,0.8768480122089386,1.0422149993005752,1096.0,24,52,0.955808013677597,2.7472687363624573,prefill,112.5,3.635036496350365,2.7857279777526855,1.4109823569640054,1096.0,online_trace_recovery_sms12_c8,235.88429042763687,217.6979292834064
193,117.0,3.6476683937823835,0.8897280097007751,1.0389816883852625,1544.0,24,50,0.9356639981269836,2.909500801563263,prefill,117.0,3.6476683937823835,2.967103958129883,1.4352793465059202,1544.0,online_trace_recovery_sms12_c8,236.89484923870722,233.48438239293108
284,58.5,3.4190140845070425,0.9245119988918304,1.0494926035388021,2272.0,24,100,1.013808012008667,3.351097583770752,prefill,58.5,3.4190140845070425,3.360896110534668,1.4443583638501625,2272.0,online_trace_recovery_sms12_c8,292.43867329348177,263.53190813754526
411,123.0,3.6350364963503647,0.9482240080833435,1.041339347451107,3288.0,24,50,1.055679976940155,3.8493199467658994,prefill,123.0,3.6350364963503647,3.8992319107055664,1.4617350800556475,3288.0,online_trace_recovery_sms12_c8,335.46952640546016,311.21421493893814
444,125.0,3.6295045045045047,0.9878399968147278,1.0481760633377535,3552.0,24,50,1.1129279732704163,3.9935247540473937,prefill,125.0,3.6295045045045047,3.9958720207214355,1.5410913401970199,3552.0,online_trace_recovery_sms12_c8,305.3725411301903,304.5059962750048
535,96.5,3.5261682242990657,1.0840320587158203,1.0647637368155196,4280.0,24,50,1.1815199851989746,4.487438344955445,prefill,96.5,3.5261682242990653,4.519839763641357,1.5927478910956079,4280.0,online_trace_recovery_sms12_c8,319.0251962280401,316.9470568049931
114,49.0,3.7236842105263164,0.8770560026168823,1.039805925133762,912.0,25,50,0.9544320106506348,2.6416800141334535,prefill,49.0,3.7236842105263164,4.113984107971191,1.3498695545389527,912.0,online_trace_recovery_sms12_c8,334.224800695122,369.0674364798323
137,111.0,3.583941605839416,0.8775840103626251,1.0433245371163793,1096.0,25,52,0.9673919975757599,2.7101215958595275,prefill,111.0,3.583941605839416,2.7279679775238037,1.4066068736731225,1096.0,online_trace_recovery_sms12_c8,214.3659549035214,210.8497813667407
193,116.0,3.5492227979274613,0.900223970413208,1.0513785492505725,1544.0,25,50,0.9646880030632019,2.9387935996055603,prefill,116.0,3.5492227979274613,3.0585920810699463,1.3951696972838186,1544.0,online_trace_recovery_sms12_c8,279.5415875384731,239.759013489014
284,64.5,3.697183098591549,0.8979360163211823,1.0471404247051823,2272.0,25,100,0.9987840056419373,3.350193500518799,prefill,64.5,3.697183098591549,3.3717761039733887,1.376866358563332,2272.0,online_trace_recovery_sms12_c8,318.66633172699505,275.5029359201675
411,122.0,3.583941605839416,0.9751359820365906,1.044042717866314,3288.0,25,50,1.0753600001335144,3.853265571594238,prefill,122.0,3.583941605839416,3.860896110534668,1.530242449740988,3288.0,online_trace_recovery_sms12_c8,295.8843036187224,295.93412423036136
444,123.0,3.60472972972973,0.9890879988670349,1.0552165987567685,3552.0,25,50,1.1437599658966064,3.9896271944046022,prefill,123.0,3.60472972972973,4.037888050079346,1.5370608754029516,3552.0,online_trace_recovery_sms12_c8,301.50237875361285,308.2435591880116
535,102.5,3.64766355140187,1.077247977256775,1.0716200967824934,4280.0,25,50,1.1639679670333862,4.445751810073853,prefill,102.5,3.6476635514018696,4.463679790496826,1.5806004250427028,4280.0,online_trace_recovery_sms12_c8,316.4870985988142,314.3595425317481
114,54.5,3.0526315789473686,0.8721920251846313,1.0407603418292155,912.0,26,50,0.966592013835907,2.6148560285568236,prefill,54.5,3.052631578947368,2.642751932144165,1.4104139737917185,912.0,online_trace_recovery_sms12_c8,263.5049991380244,203.00115752407848
137,110.5,3.7737226277372264,0.9016800224781036,1.0541749477242564,1096.0,26,52,1.0,2.6844735503196717,prefill,110.5,3.7737226277372264,2.7062718868255615,1.3629568644965664,1096.0,online_trace_recovery_sms12_c8,249.21590144440268,200.13661380517934
193,118.5,3.7331606217616575,0.9075199961662292,1.0518259732115245,1544.0,26,50,0.968639999628067,2.9487600326538086,prefill,118.5,3.7331606217616575,3.245408058166504,1.4364775227183928,1544.0,online_trace_recovery_sms12_c8,278.3306387897399,257.61284289866717
284,68.0,3.2306338028169006,0.9196319878101349,1.0447337192291288,2272.0,26,100,0.9874719977378845,3.3182303071022035,prefill,68.0,3.230633802816901,3.4153599739074707,1.376718884307713,2272.0,online_trace_recovery_sms12_c8,335.154049490283,271.38333802824224
411,120.0,3.7737226277372264,0.9643840193748474,1.0514361314674545,3288.0,26,50,1.093504011631012,3.8817312121391296,prefill,120.0,3.7737226277372264,3.9238080978393555,1.5859675699253062,3288.0,online_trace_recovery_sms12_c8,441.6277012423339,306.8719533925767
444,125.0,3.5709459459459465,0.9770240187644958,1.0432971329036091,3552.0,26,50,1.0717599987983704,3.976736032962799,prefill,125.0,3.5709459459459456,4.0107197761535645,1.5479824482614941,3552.0,online_trace_recovery_sms12_c8,306.62603095311573,310.5037029920974
535,103.0,3.320560747663551,1.0546560287475586,1.0640186919352448,4280.0,26,50,1.1478559970855713,4.423345518112183,prefill,103.0,3.320560747663551,4.445375919342041,1.5908142843222628,4280.0,online_trace_recovery_sms12_c8,327.94791602109837,321.5000718876909
114,45.0,3.4254385964912286,0.9074559807777405,1.0506984862718947,912.0,27,50,0.9769920110702515,2.5944863319396974,prefill,45.0,3.425438596491228,2.618720054626465,1.3878137147150957,912.0,online_trace_recovery_sms12_c8,188.41752994782254,188.5781911294683
137,108.0,3.7007299270072997,0.9106239974498749,1.0455679000302895,1096.0,27,52,1.0013920068740845,2.776878416538238,prefill,108.0,3.7007299270072997,3.9191360473632812,1.3984818856681198,1096.0,online_trace_recovery_sms12_c8,315.59334151063706,330.3791749761905
193,114.0,3.606217616580311,0.9085760116577148,1.046216701067373,1544.0,27,50,0.9677760004997253,2.930710458755493,prefill,114.0,3.606217616580311,2.9560320377349854,1.434070653076298,1544.0,online_trace_recovery_sms12_c8,237.93363398649822,225.3477969707117
284,58.5,3.772887323943662,0.9015839993953705,1.0503439147295786,2272.0,27,100,1.0102880001068115,3.360094463825226,prefill,58.5,3.7728873239436624,5.027616024017334,1.382057865812226,2272.0,online_trace_recovery_sms12_c8,432.97698222168657,457.64255215092874
411,121.0,3.7007299270072997,0.98716801404953,1.0519277156595321,3288.0,27,50,1.2329599857330322,3.8840958952903746,prefill,121.0,3.7007299270072997,3.91811203956604,1.5278889349549731,3288.0,online_trace_recovery_sms12_c8,292.62590314985175,296.904274024268
444,122.5,3.588963963963964,1.0084480047225952,1.054208356015848,3552.0,27,50,1.140608012676239,4.099359822273254,prefill,122.5,3.588963963963964,5.429471969604492,1.5234090679505714,3552.0,online_trace_recovery_sms12_c8,441.75993081978476,438.3988013436203
535,97.0,3.7056074766355143,1.046463966369629,1.0691586965710143,4280.0,27,50,1.2247039675712585,4.422100853919983,prefill,97.0,3.705607476635514,4.428703784942627,1.5932346927264378,4280.0,online_trace_recovery_sms12_c8,320.1276771566546,323.2065247600796
114,52.5,3.9298245614035086,0.8836479783058167,1.0394144717346456,912.0,28,50,0.9459199905395508,2.577891206741333,prefill,52.5,3.9298245614035086,2.5894720554351807,1.3777429314067728,912.0,online_trace_recovery_sms12_c8,192.97272741111212,193.043397258481
137,110.0,3.6277372262773726,0.9151040017604828,1.0494399784864188,1096.0,28,52,0.990528017282486,2.7053455829620363,prefill,110.0,3.627737226277372,2.812544107437134,1.351717897784263,1096.0,online_trace_recovery_sms12_c8,242.50013642509737,207.3469356514965
193,113.5,3.6502590673575126,0.8812479972839355,1.0409735226488024,1544.0,28,50,0.9694719910621643,2.973592019081116,prefill,113.5,3.650259067357513,3.048383951187134,1.49491348124867,1544.0,online_trace_recovery_sms12_c8,376.13395549623885,245.91669547959202
284,65.0,3.253521126760564,0.9040480256080627,1.0422833072206048,2272.0,28,100,0.9695520102977753,3.3587969064712526,prefill,65.0,3.253521126760563,4.5452799797058105,1.3915024227982538,2272.0,online_trace_recovery_sms12_c8,364.04429108353804,402.76974795057237
411,116.0,3.627737226277373,0.9526079893112183,1.0511010237391856,3288.0,28,50,1.1784639954566956,3.881924831867218,prefill,116.0,3.627737226277372,3.9159679412841797,1.5787848307460186,3288.0,online_trace_recovery_sms12_c8,416.798913633948,311.078637301006
444,122.5,3.71509009009009,0.9957119822502136,1.0490172297665301,3552.0,28,50,1.120959997177124,4.016574406623841,prefill,122.5,3.71509009009009,4.743072032928467,1.5574484532576076,3552.0,online_trace_recovery_sms12_c8,360.39768532195666,376.3497996886424
535,102.0,3.49626168224299,1.0416640043258667,1.060635998628892,4280.0,28,50,1.1598399877548218,4.463031816482544,prefill,102.0,3.49626168224299,4.472544193267822,1.5379016543546136,4280.0,online_trace_recovery_sms12_c8,362.83214228228275,329.36533994558283
114,47.0,3.596491228070176,0.8749759793281555,1.0370629644622567,912.0,29,50,0.9284640252590179,2.5790815711021424,prefill,47.0,3.596491228070176,2.5953919887542725,1.3757292131581582,912.0,online_trace_recovery_sms12_c8,196.75419848110118,196.62437027644583
137,111.0,3.6751824817518237,0.8985439836978912,1.049275366975462,1096.0,29,52,0.9713119864463806,2.6967648029327393,prefill,111.0,3.675182481751825,2.8720641136169434,1.4070894935808933,1096.0,online_trace_recovery_sms12_c8,261.841326462852,219.6353395851564
193,115.5,3.606217616580311,0.9083520174026489,1.0481608137367069,1544.0,29,50,0.9749760031700134,2.944473624229431,prefill,115.5,3.606217616580311,3.1026880741119385,1.4479897255846577,1544.0,online_trace_recovery_sms12_c8,257.1352924329701,241.57331240165908
284,59.5,3.8873239436619724,0.9060160219669342,1.0473957126220768,2272.0,29,100,0.9844000041484833,3.3844862937927243,prefill,59.5,3.887323943661972,4.574431896209717,1.305891812265617,2272.0,online_trace_recovery_sms12_c8,444.7309522243422,404.89525408995644
411,120.0,3.675182481751824,0.9994239807128906,1.0563664848292573,3288.0,29,50,1.14137601852417,3.868160092830658,prefill,120.0,3.675182481751824,3.892512083053589,1.5326498869487206,3288.0,online_trace_recovery_sms12_c8,294.1024613188174,289.47555373587886
444,123.0,3.625,0.9720960259437561,1.0411476839451423,3552.0,29,50,1.0458399653434753,4.01700336933136,prefill,123.0,3.625,4.024735927581787,1.555601439777318,3552.0,online_trace_recovery_sms12_c8,313.7461996885261,314.0265796963058
535,98.0,3.768224299065421,1.0637760162353516,1.0720221444717635,4280.0,29,50,1.2043519616127014,4.420030283927917,prefill,98.0,3.768224299065421,4.559904098510742,1.5903267925770486,4280.0,online_trace_recovery_sms12_c8,327.23993119430827,328.65265139598847
114,61.5,3.7587719298245617,0.895359992980957,1.0435474517043846,912.0,30,50,1.000896006822586,2.612112033367157,prefill,61.5,3.7587719298245617,5.314976215362549,1.4477195880912574,912.0,online_trace_recovery_sms12_c8,415.1776934565363,493.6133239170375
137,110.5,3.6240875912408765,0.8834719955921173,1.0415601996551977,1096.0,30,52,0.9769760072231293,2.7057024121284483,prefill,110.5,3.624087591240876,2.7841920852661133,1.3923703675648937,1096.0,online_trace_recovery_sms12_c8,214.24566776973109,215.14208703332483
193,116.0,3.6295336787564763,0.9003840088844299,1.050562675371019,1544.0,30,50,0.9929279983043671,2.943966507911682,prefill,116.0,3.6295336787564767,2.98307204246521,1.4335206915738372,1544.0,online_trace_recovery_sms12_c8,229.46669582204473,231.31108649507271
284,79.0,3.677816901408451,0.9368480145931244,1.057797163309532,2272.0,30,100,1.0547999739646912,3.3381183981895446,prefill,79.0,3.677816901408451,3.746527910232544,1.455060521048741,2272.0,online_trace_recovery_sms12_c8,323.3498629966141,299.9077600497101
411,122.0,3.624087591240876,0.9708160161972046,1.052285702339967,3288.0,30,50,1.153648018836975,3.8632736086845396,prefill,122.0,3.624087591240876,3.8775041103363037,1.5440611953450893,3288.0,online_trace_recovery_sms12_c8,307.6984525023723,299.4066893871332
444,124.0,3.661036036036036,0.998848021030426,1.0531660097511,3552.0,30,50,1.1044800281524658,4.012467360496521,prefill,124.0,3.661036036036036,4.040224075317383,1.5491923579774916,3552.0,online_trace_recovery_sms12_c8,301.9466447852013,304.488369626681
535,111.0,3.694392523364486,1.0631359815597534,1.0620645542135285,4280.0,30,50,1.1957599520683289,4.436495971679688,prefill,111.0,3.694392523364486,4.459743976593018,1.5796010294438323,4280.0,online_trace_recovery_sms12_c8,325.0881718549194,319.4895153531367
114,48.0,3.710526315789474,0.8910080194473267,1.0460444265648343,912.0,31,50,0.9790079891681671,2.6562736749649045,prefill,48.0,3.710526315789474,3.5216000080108643,1.4538252462007621,912.0,online_trace_recovery_sms12_c8,311.91539126733977,295.23774546858573
137,105.0,3.667883211678832,0.9133599996566772,1.0484447757590627,1096.0,31,52,0.9848800003528595,2.680118370056152,prefill,105.0,3.6678832116788325,2.7589759826660156,1.4574623754185592,1096.0,online_trace_recovery_sms12_c8,320.2492494431267,202.06884292076137
193,111.5,3.6994818652849744,0.9112640023231506,1.0469819187467928,1544.0,31,50,1.0177920162677765,2.916012728214264,prefill,111.5,3.6994818652849744,2.9251840114593506,1.4469953461095428,1544.0,online_trace_recovery_sms12_c8,233.74963773578742,221.00291507178594
284,67.5,3.563380281690141,0.9140320122241974,1.04812191122396,2272.0,31,100,0.9782719910144806,3.3470511555671694,prefill,67.5,3.563380281690141,3.3703999519348145,1.4512219302025189,2272.0,online_trace_recovery_sms12_c8,319.7130427369168,268.7398151111388
411,115.0,3.6678832116788316,0.9555519819259644,1.0544866368435855,3288.0,31,50,1.1299039721488953,3.8626943707466124,prefill,115.0,3.667883211678832,4.0748162269592285,1.5661819591666175,3288.0,online_trace_recovery_sms12_c8,383.4606322062245,326.435851113297
444,121.0,3.692567567567567,1.0010240077972412,1.0570257670867862,3552.0,31,50,1.0949119925498962,4.010956740379333,prefill,121.0,3.692567567567567,4.026080131530762,1.5557541790693346,3552.0,online_trace_recovery_sms12_c8,301.4635731054267,302.19616114773817
535,100.5,3.6158878504672898,1.0555839538574219,1.0577114540008354,4280.0,31,50,1.163152039051056,4.465444803237915,prefill,100.5,3.6158878504672898,4.513311862945557,1.5626488124600189,4280.0,online_trace_recovery_sms12_c8,367.0537855905366,327.5654102593431
114,47.0,3.289473684210526,0.8781440258026123,1.043168234710299,912.0,32,50,0.9655520021915436,2.5852976083755492,prefill,47.0,3.289473684210526,2.609312057495117,1.3779240268242379,912.0,online_trace_recovery_sms12_c8,194.86446790432115,197.139419141213
137,114.5,3.6824817518248185,0.9035039842128754,1.0491165027103275,1096.0,32,52,0.9606879949569702,2.7090144395828246,prefill,114.5,3.682481751824818,3.2957119941711426,1.3026969731040547,1096.0,online_trace_recovery_sms12_c8,247.8302283951042,264.7700565526216
193,113.0,3.5647668393782386,0.9143679738044739,1.0555663276495135,1544.0,32,50,0.9825440049171448,3.0312848091125484,prefill,113.0,3.5647668393782386,5.387008190155029,1.5301402979103702,1544.0,online_trace_recovery_sms12_c8,457.77026158511075,489.1510140863794
284,62.5,3.2253521126760565,0.9155200123786926,1.0427937960812834,2272.0,32,100,0.9783360064029694,3.34160315990448,prefill,62.5,3.225352112676056,3.941632032394409,1.3748540395797237,2272.0,online_trace_recovery_sms12_c8,359.9008610148424,330.53477576639807
411,121.0,3.682481751824818,0.9552639722824097,1.0459136502116337,3288.0,32,50,1.0753920078277588,3.8585391998291017,prefill,121.0,3.682481751824818,3.87609601020813,1.5271971238741304,3288.0,online_trace_recovery_sms12_c8,301.632049847428,305.7617708478973
444,122.0,3.5304054054054053,0.9890239834785461,1.0453069908757306,3552.0,32,50,1.077631950378418,4.006921601295471,prefill,122.0,3.5304054054054053,4.02345609664917,1.6684551579609366,3552.0,online_trace_recovery_sms12_c8,1037.4093864703987,306.8107714127418
535,99.5,3.369158878504673,1.090559959411621,1.069310944570402,4280.0,32,50,1.2054559588432312,4.491944122314453,prefill,99.5,3.3691588785046727,4.569888114929199,1.5987868534262477,4280.0,online_trace_recovery_sms12_c8,335.5712361159116,319.0405190918209
114,54.0,3.4692982456140355,0.8865919709205627,1.0483772617068272,912.0,33,50,0.9813279807567596,2.5956127524375914,prefill,54.0,3.4692982456140355,2.628671884536743,1.279119966605849,912.0,online_trace_recovery_sms12_c8,219.52560056750463,196.49173134349343
137,110.5,3.6350364963503647,0.866127997636795,1.037716314308624,1096.0,33,52,1.0223679840564728,3.754567861556998,prefill,110.5,3.6350364963503647,4.990208148956299,1.3754072247371614,1096.0,online_trace_recovery_sms12_c8,506.7361474971136,476.15134975051893
193,113.5,3.6865284974093258,0.890496015548706,1.0426848306787821,1544.0,33,50,1.0140960216522217,2.9925344109535215,prefill,113.5,3.6865284974093266,3.0938239097595215,1.434887945470637,1544.0,online_trace_recovery_sms12_c8,262.7322437876741,247.42703568984462
284,62.0,3.295774647887324,0.9057759940624237,1.0429857544916736,2272.0,33,100,0.9919039905071259,3.330444836616516,prefill,62.0,3.295774647887324,3.3629119396209717,1.4552171116044788,2272.0,online_trace_recovery_sms12_c8,409.30864461177697,271.2741297697161
411,119.0,3.6350364963503647,0.9745280146598816,1.050936765803304,3288.0,33,50,1.0704320073127747,3.878071939945221,prefill,119.0,3.6350364963503647,3.8903679847717285,1.4939333770584675,3288.0,online_trace_recovery_sms12_c8,325.6025116104959,299.2053513337436
444,120.5,3.614864864864865,0.96697598695755,1.0466355497433422,3552.0,33,50,1.0889440178871155,4.019572758674622,prefill,120.5,3.614864864864865,4.0292158126831055,1.5804764715190458,3552.0,online_trace_recovery_sms12_c8,434.1829059550189,316.6820962490788
535,101.0,3.4308411214953276,1.0923199653625488,1.0851806810859994,4280.0,33,50,1.2050399780273438,4.480366468429565,prefill,101.0,3.430841121495327,4.849952220916748,1.6117120361001749,4280.0,online_trace_recovery_sms12_c8,356.60231590579656,344.0047215747424
114,49.5,3.7236842105263164,0.8980159759521484,1.0382038863896839,912.0,34,50,0.9614399969577789,2.6153488039970396,prefill,49.5,3.7236842105263164,2.6428160667419434,1.3716064006811013,912.0,online_trace_recovery_sms12_c8,228.10120841218443,194.29499446687186
137,114.0,3.6897810218978107,0.9056160151958466,1.052164731067063,1096.0,34,52,0.9779839813709259,2.881295990943908,prefill,114.0,3.68978102189781,3.93174409866333,1.3241771890403564,1096.0,online_trace_recovery_sms12_c8,336.2996163826651,334.15134369169897
