modality,request_id,pair_id,token_bucket,layer,predicted_rank,actual_rank,correct,imbalance_cv
vision,cat,2,small,39,1,3,0,0.2350448027465823
vision,cat,2,small,40,3,3,1,0.15078219152569394
vision,cat,2,small,41,2,2,1,0.18410520624267962
vision,cat,2,small,42,1,3,0,0.10799895226864026
vision,cat,2,small,43,1,1,1,0.12149090256895043
vision,cat,2,small,44,1,1,1,0.08544503390325102
vision,cat,2,small,45,0,3,0,0.16772083271213536
vision,cat,2,small,46,0,1,0,0.10729075477959274
vision,cat,2,small,47,0,0,1,0.15257992746537988
vision,cell,12,medium,0,1,3,0,0.1480034015106091
vision,cell,12,medium,1,1,1,1,0.11739371413574794
vision,cell,12,medium,2,1,1,1,0.13156223234369316
vision,cell,12,medium,3,3,3,1,0.1615192569558531
vision,cell,12,medium,4,0,3,0,0.09424081021458665
vision,cell,12,medium,5,3,3,1,0.2477061558220731
vision,cell,12,medium,6,0,0,1,0.18785164574931887
vision,cell,12,medium,7,3,3,1,0.1676114357806172
vision,cell,12,medium,8,1,2,0,0.13601524536745577
vision,cell,12,medium,9,0,2,0,0.3179683435075182
vision,cell,12,medium,10,2,2,1,0.1444557091950305
vision,cell,12,medium,11,3,2,0,0.2044046724544652
vision,cell,12,medium,12,3,3,1,0.2628417049799502
vision,cell,12,medium,13,2,3,0,0.19107691134049423
vision,cell,12,medium,14,1,1,1,0.19940229406985893
vision,cell,12,medium,15,3,2,0,0.16072925442517652
vision,cell,12,medium,16,1,1,1,0.21655786364396576
vision,cell,12,medium,17,3,1,0,0.19964564013334887
vision,cell,12,medium,18,0,2,0,0.1382860436572844
vision,cell,12,medium,19,2,2,1,0.1755376229475346
vision,cell,12,medium,20,1,2,0,0.08984003900416365
vision,cell,12,medium,21,0,0,1,0.25216199335719086
vision,cell,12,medium,22,2,2,1,0.0809854429839625
vision,cell,12,medium,23,3,3,1,0.12679452887139994
vision,cell,12,medium,24,3,3,1,0.22791469746255494
vision,cell,12,medium,25,0,3,0,0.17464074872282953
vision,cell,12,medium,26,0,0,1,0.08934693178641731
vision,cell,12,medium,27,3,3,1,0.15234627214117372
vision,cell,12,medium,28,1,1,1,0.23651925508231111
vision,cell,12,medium,29,3,3,1,0.11789937129090576
vision,cell,12,medium,30,2,2,1,0.07547220774444946
vision,cell,12,medium,31,0,1,0,0.07372484759975514
vision,cell,12,medium,32,0,0,1,0.1019891879693187
vision,cell,12,medium,33,0,0,1,0.1680518985586461
vision,cell,12,medium,34,3,3,1,0.10535197378684659
vision,cell,12,medium,35,3,3,1,0.09903865898060785
vision,cell,12,medium,36,3,3,1,0.1643009433253632
vision,cell,12,medium,37,0,0,1,0.08491919265616639
vision,cell,12,medium,38,3,3,1,0.047628232506319666
vision,cell,12,medium,39,3,3,1,0.14696237473366297
vision,cell,12,medium,40,1,1,1,0.10633555020379318
vision,cell,12,medium,41,2,2,1,0.07217787463364181
vision,cell,12,medium,42,1,1,1,0.21226552793372358
vision,cell,12,medium,43,1,1,1,0.1651506807358016
vision,cell,12,medium,44,1,0,0,0.07519349730087814
vision,cell,12,medium,45,0,1,0,0.06311201289991955
vision,cell,12,medium,46,0,1,0,0.10825166020286203
vision,cell,12,medium,47,0,0,1,0.21201809848518116
vision,clock_motion,1,small,0,1,3,0,0.16738622388906343
vision,clock_motion,1,small,1,3,3,1,0.1744616656577814
vision,clock_motion,1,small,2,2,1,0,0.09069270509145419
vision,clock_motion,1,small,3,3,3,1,0.24216277568463743
vision,clock_motion,1,small,4,0,0,1,0.06549126065393722
vision,clock_motion,1,small,5,2,0,0,0.0912706344133071
vision,clock_motion,1,small,6,2,0,0,0.2772469538968922
vision,clock_motion,1,small,7,1,1,1,0.308048106956929
vision,clock_motion,1,small,8,1,1,1,0.13574194579718962
vision,clock_motion,1,small,9,0,0,1,0.2289447972964707
vision,clock_motion,1,small,10,3,3,1,0.11981070942692815
vision,clock_motion,1,small,11,1,3,0,0.09282116290564378
vision,clock_motion,1,small,12,3,3,1,0.20496877514912032
vision,clock_motion,1,small,13,3,3,1,0.14092758885812282
vision,clock_motion,1,small,14,0,0,1,0.19795921117215884
vision,clock_motion,1,small,15,0,3,0,0.2766502565718499
vision,clock_motion,1,small,16,2,2,1,0.133875318133105
vision,clock_motion,1,small,17,3,1,0,0.2525633264751149
vision,clock_motion,1,small,18,0,0,1,0.11246990797323185
vision,clock_motion,1,small,19,3,2,0,0.24293700483460676
vision,clock_motion,1,small,20,2,0,0,0.21521228390545333
vision,clock_motion,1,small,21,0,0,1,0.09592533853305878
vision,clock_motion,1,small,22,3,3,1,0.19247610880519592
vision,clock_motion,1,small,23,3,3,1,0.11714791674191793
vision,clock_motion,1,small,24,3,3,1,0.13303102559481017
vision,clock_motion,1,small,25,0,0,1,0.287567122719386
vision,clock_motion,1,small,26,3,0,0,0.15931599933771015
vision,clock_motion,1,small,27,3,3,1,0.21858884433478332
vision,clock_motion,1,small,28,3,3,1,0.1357972716384097
vision,clock_motion,1,small,29,1,1,1,0.14885941371838388
vision,clock_motion,1,small,30,0,0,1,0.09569013097386442
vision,clock_motion,1,small,31,3,3,1,0.14817662677221144
vision,clock_motion,1,small,32,0,0,1,0.1528184031295839
vision,clock_motion,1,small,33,3,3,1,0.10151783607526198
vision,clock_motion,1,small,34,1,1,1,0.17078471191370764
vision,clock_motion,1,small,35,3,3,1,0.14858162001614533
vision,clock_motion,1,small,36,3,3,1,0.11363267607960502
vision,clock_motion,1,small,37,0,3,0,0.15370062061161513
vision,clock_motion,1,small,38,0,0,1,0.07183625191027379
vision,clock_motion,1,small,39,3,3,1,0.30084361485017097
vision,clock_motion,1,small,40,3,1,0,0.10887265042781503
vision,clock_motion,1,small,41,1,1,1,0.08460806183311269
vision,clock_motion,1,small,42,1,0,0,0.19167440669113292
vision,clock_motion,1,small,43,1,1,1,0.1400453625204625
vision,clock_motion,1,small,44,0,0,1,0.07600260291134721
vision,clock_motion,1,small,45,2,0,0,0.07570552319621941
vision,clock_motion,1,small,46,0,0,1,0.1587965149272984
vision,clock_motion,1,small,47,0,0,1,0.24904420379479508
vision,coffee,5,small,0,3,3,1,0.17485197954344167
vision,coffee,5,small,1,3,2,0,0.15843618868331602
vision,coffee,5,small,2,0,3,0,0.13349910702503906
vision,coffee,5,small,3,2,1,0,0.09927260487185628
vision,coffee,5,small,4,0,2,0,0.15006962700710635
vision,coffee,5,small,5,1,2,0,0.24417228755402454
vision,coffee,5,small,6,0,1,0,0.3537803819643639
vision,coffee,5,small,7,3,3,1,0.1425404651639566
vision,coffee,5,small,8,1,0,0,0.04245854775938042
vision,coffee,5,small,9,1,1,1,0.14130892912173573
vision,coffee,5,small,10,3,3,1,0.1038942414068393
vision,coffee,5,small,11,1,3,0,0.13544876417273402
vision,coffee,5,small,12,1,0,0,0.09793283218710315
vision,coffee,5,small,13,0,2,0,0.17062813386906003
vision,coffee,5,small,14,1,2,0,0.1492684532975535
vision,coffee,5,small,15,1,1,1,0.21074576618679858
vision,coffee,5,small,16,3,3,1,0.10554392157226904
vision,coffee,5,small,17,0,1,0,0.08665837621103813
vision,coffee,5,small,18,2,2,1,0.18448957731079646
vision,coffee,5,small,19,3,3,1,0.14361293402022682
vision,coffee,5,small,20,0,3,0,0.30807876592613154
vision,coffee,5,small,21,0,0,1,0.18778702450190726
vision,coffee,5,small,22,3,3,1,0.05460323614496307
vision,coffee,5,small,23,3,2,0,0.12977827435390252
vision,coffee,5,small,24,3,3,1,0.06553194743203632
vision,coffee,5,small,25,3,3,1,0.2194850701523251
vision,coffee,5,small,26,3,3,1,0.13574852942634477
vision,coffee,5,small,27,3,1,0,0.20821352347520672
vision,coffee,5,small,28,1,1,1,0.13964513660682798
vision,coffee,5,small,29,2,2,1,0.19282774948887635
vision,coffee,5,small,30,0,2,0,0.12337161245872558
vision,coffee,5,small,31,0,2,0,0.13710418623227427
vision,coffee,5,small,32,0,3,0,0.27523299773774307
vision,coffee,5,small,33,0,3,0,0.22344040501702628
vision,coffee,5,small,34,2,3,0,0.060366148877338176
vision,coffee,5,small,35,0,3,0,0.06148367210474559
vision,coffee,5,small,36,1,1,1,0.05668514483673205
vision,coffee,5,small,37,3,2,0,0.103561151986797
vision,coffee,5,small,38,1,3,0,0.10999457523753498
vision,coffee,5,small,39,1,2,0,0.1675571834611948
vision,coffee,5,small,40,0,1,0,0.12602822419380638
vision,coffee,5,small,41,1,2,0,0.14578996927250745
vision,coffee,5,small,42,1,2,0,0.07852557296028406
vision,coffee,5,small,43,1,1,1,0.09314647045581863
vision,coffee,5,small,44,1,1,1,0.06029877592233138
vision,coffee,5,small,45,2,2,1,0.11786166857309693
vision,coffee,5,small,46,0,2,0,0.15662351297904803
vision,coffee,5,small,47,0,0,1,0.11791338875487672
vision,coffee_rocket,14,medium,0,3,2,0,0.10694720718751917
vision,coffee_rocket,14,medium,1,3,2,0,0.129215948209168
vision,coffee_rocket,14,medium,2,0,1,0,0.11726792580438672
vision,coffee_rocket,14,medium,3,2,1,0,0.04415616132894844
vision,coffee_rocket,14,medium,4,0,3,0,0.23954524114867218
vision,coffee_rocket,14,medium,5,1,1,1,0.16700827171909624
vision,coffee_rocket,14,medium,6,0,2,0,0.3572514110016124
vision,coffee_rocket,14,medium,7,2,2,1,0.08019604331759056
vision,coffee_rocket,14,medium,8,2,2,1,0.06616464113034903
vision,coffee_rocket,14,medium,9,0,2,0,0.17371282161322857
vision,coffee_rocket,14,medium,10,0,3,0,0.15735638000073768
vision,coffee_rocket,14,medium,11,1,1,1,0.18612743488019473
vision,coffee_rocket,14,medium,12,3,3,1,0.09730770951429996
vision,coffee_rocket,14,medium,13,0,1,0,0.0613636349130143
vision,coffee_rocket,14,medium,14,1,1,1,0.10959777711894991
vision,coffee_rocket,14,medium,15,3,3,1,0.19239761632198132
vision,coffee_rocket,14,medium,16,3,3,1,0.11049172193997941
vision,coffee_rocket,14,medium,17,1,1,1,0.10499573214176354
vision,coffee_rocket,14,medium,18,0,2,0,0.1918594331477286
vision,coffee_rocket,14,medium,19,2,2,1,0.07523119340536977
vision,coffee_rocket,14,medium,20,0,1,0,0.13612041124445382
vision,coffee_rocket,14,medium,21,0,0,1,0.1608049216169775
vision,coffee_rocket,14,medium,22,3,3,1,0.13283116731385333
vision,coffee_rocket,14,medium,23,1,1,1,0.12157509637053926
vision,coffee_rocket,14,medium,24,3,2,0,0.025421489347879803
vision,coffee_rocket,14,medium,25,3,3,1,0.164318025795581
vision,coffee_rocket,14,medium,26,1,3,0,0.13373625711953457
vision,coffee_rocket,14,medium,27,3,3,1,0.1883682360733775
vision,coffee_rocket,14,medium,28,1,3,0,0.11935974060111139
vision,coffee_rocket,14,medium,29,1,2,0,0.1502920769049587
vision,coffee_rocket,14,medium,30,0,2,0,0.1332647251943715
vision,coffee_rocket,14,medium,31,0,0,1,0.11526485236319976
vision,coffee_rocket,14,medium,32,0,1,0,0.1255862360337808
vision,coffee_rocket,14,medium,33,0,3,0,0.16425100656838354
vision,coffee_rocket,14,medium,34,2,2,1,0.08363230695542667
vision,coffee_rocket,14,medium,35,0,3,0,0.05652749514819639
vision,coffee_rocket,14,medium,36,3,1,0,0.07522164811656583
vision,coffee_rocket,14,medium,37,0,2,0,0.05541565064439968
vision,coffee_rocket,14,medium,38,1,3,0,0.09135244414635285
vision,coffee_rocket,14,medium,39,1,3,0,0.2078053064964115
vision,coffee_rocket,14,medium,40,0,1,0,0.14491487739340123
vision,coffee_rocket,14,medium,41,1,2,0,0.13864490722780137
vision,coffee_rocket,14,medium,42,1,2,0,0.09221821513490973
vision,coffee_rocket,14,medium,43,1,1,1,0.07649323219097641
vision,coffee_rocket,14,medium,44,1,0,0,0.09245410419583339
vision,coffee_rocket,14,medium,45,0,2,0,0.1190485126274446
vision,coffee_rocket,14,medium,46,0,0,1,0.13912056985214633
vision,coffee_rocket,14,medium,47,0,0,1,0.1568383579791119
vision,coins,0,small,0,3,2,0,0.1649205611920668
vision,coins,0,small,1,3,3,1,0.14291217289005248
vision,coins,0,small,2,3,1,0,0.17357557144917096
vision,coins,0,small,3,2,1,0,0.20340650565547
vision,coins,0,small,4,3,2,0,0.161744223537214
vision,coins,0,small,5,1,1,1,0.16112985319252218
vision,coins,0,small,6,0,3,0,0.13209248764774154
vision,coins,0,small,7,3,3,1,0.39976609066564633
vision,coins,0,small,8,0,3,0,0.14243089573050416
vision,coins,0,small,9,0,2,0,0.2561797255010874
vision,coins,0,small,10,0,2,0,0.07639690318596853
vision,coins,0,small,11,0,2,0,0.18369761025042963
vision,coins,0,small,12,1,2,0,0.20877435416504406
vision,coins,0,small,13,3,2,0,0.14717286120144146
vision,coins,0,small,14,1,0,0,0.2780306195199101
vision,coins,0,small,15,1,1,1,0.2569231820688336
vision,coins,0,small,16,0,0,1,0.19454929007717106
vision,coins,0,small,17,1,0,0,0.19912298556145208
vision,coins,0,small,18,0,0,1,0.14291217289005248
vision,coins,0,small,19,3,3,1,0.3704249730303442
vision,coins,0,small,20,0,0,1,0.17231832031338107
vision,coins,0,small,21,0,0,1,0.2240226712334323
vision,coins,0,small,22,0,0,1,0.18934234841245565
vision,coins,0,small,23,1,1,1,0.12293832017075168
vision,coins,0,small,24,3,3,1,0.19249927074740114
vision,coins,0,small,25,3,3,1,0.2487916353739234
vision,coins,0,small,26,0,0,1,0.10867521674409028
vision,coins,0,small,27,1,0,0,0.18407102192708458
vision,coins,0,small,28,3,2,0,0.04216217411117754
vision,coins,0,small,29,2,0,0,0.1539627513673153
vision,coins,0,small,30,0,0,1,0.05707671561016585
vision,coins,0,small,31,0,3,0,0.262082885677115
vision,coins,0,small,32,0,0,1,0.1736634578200931
vision,coins,0,small,33,2,0,0,0.2838959736032285
vision,coins,0,small,34,0,0,1,0.1174801034517388
vision,coins,0,small,35,0,3,0,0.12030362183151948
vision,coins,0,small,36,1,1,1,0.16533638621147115
vision,coins,0,small,37,0,1,0,0.052042627322164955
vision,coins,0,small,38,3,0,0,0.05433760837204514
vision,coins,0,small,39,1,0,0,0.08812901697405061
vision,coins,0,small,40,0,0,1,0.07271293151947768
vision,coins,0,small,41,2,1,0,0.12093613734697438
vision,coins,0,small,42,1,1,1,0.20983144626066835
vision,coins,0,small,43,1,1,1,0.21368651400949767
vision,coins,0,small,44,0,0,1,0.10042937603267532
vision,coins,0,small,45,0,0,1,0.1829067932569243
vision,coins,0,small,46,3,3,1,0.11637085242004869
vision,coins,0,small,47,3,3,1,0.18709265648168824
vision,color_wheel,4,small,0,1,1,1,0.26588211034664877
vision,color_wheel,4,small,1,2,2,1,0.1589537648412533
vision,color_wheel,4,small,2,1,1,1,0.1608916842722216
vision,color_wheel,4,small,3,3,3,1,0.11271342371755934
vision,color_wheel,4,small,4,3,3,1,0.24066597223711847
vision,color_wheel,4,small,5,1,1,1,0.182347713737338
vision,color_wheel,4,small,6,2,2,1,0.38134891798086834
vision,color_wheel,4,small,7,3,1,0,0.3618326477997447
vision,color_wheel,4,small,8,2,2,1,0.22182356343860857
vision,color_wheel,4,small,9,2,0,0,0.25756684476558256
vision,color_wheel,4,small,10,3,3,1,0.11897557836000351
vision,color_wheel,4,small,11,3,1,0,0.20793488067313518
vision,color_wheel,4,small,12,3,2,0,0.23465779159275374
vision,color_wheel,4,small,13,3,0,0,0.23144652322501555
vision,color_wheel,4,small,14,0,0,1,0.0894067787389814
vision,color_wheel,4,small,15,1,1,1,0.22930405348354685
vision,color_wheel,4,small,16,1,1,1,0.23003373410134811
vision,color_wheel,4,small,17,2,2,1,0.06628679652796168
vision,color_wheel,4,small,18,2,0,0,0.1644340825167123
vision,color_wheel,4,small,19,3,3,1,0.3374742788552764
vision,color_wheel,4,small,20,1,3,0,0.12322197340210583
vision,color_wheel,4,small,21,0,1,0,0.11287624564963136
vision,color_wheel,4,small,22,3,3,1,0.24399114828364438
vision,color_wheel,4,small,23,3,3,1,0.28457433615970124
vision,color_wheel,4,small,24,3,3,1,0.19910267019363884
vision,color_wheel,4,small,25,3,3,1,0.26223941983418103
vision,color_wheel,4,small,26,0,0,1,0.14114512651922687
vision,color_wheel,4,small,27,1,1,1,0.2557959902215177
vision,color_wheel,4,small,28,1,1,1,0.1592711821335503
vision,color_wheel,4,small,29,2,2,1,0.26279908843362204
vision,color_wheel,4,small,30,2,2,1,0.16084887305563894
vision,color_wheel,4,small,31,3,3,1,0.10427060929748638
vision,color_wheel,4,small,32,0,0,1,0.07599961335748154
vision,color_wheel,4,small,33,1,1,1,0.06866829814317976
vision,color_wheel,4,small,34,3,3,1,0.17635738820547225
vision,color_wheel,4,small,35,3,0,0,0.19770259918038852
vision,color_wheel,4,small,36,3,1,0,0.23502925594028087
vision,color_wheel,4,small,37,2,3,0,0.17802869115969217
vision,color_wheel,4,small,38,0,0,1,0.05965157480311978
vision,color_wheel,4,small,39,3,3,1,0.20665022595229376
vision,color_wheel,4,small,40,1,1,1,0.23956648940669542
vision,color_wheel,4,small,41,2,2,1,0.18055114072443917
vision,color_wheel,4,small,42,1,1,1,0.19468370429988882
vision,color_wheel,4,small,43,1,1,1,0.17282028330434995
vision,color_wheel,4,small,44,1,3,0,0.09765383663225466
vision,color_wheel,4,small,45,2,2,1,0.15791048364441088
vision,color_wheel,4,small,46,0,0,1,0.10503836371173948
vision,color_wheel,4,small,47,0,0,1,0.19744697420236973
vision,deep_field,17,large,0,1,0,0,0.09116371057893233
vision,deep_field,17,large,1,1,1,1,0.12106570968507517
vision,deep_field,17,large,2,1,1,1,0.10125252255126545
vision,deep_field,17,large,3,3,1,0,0.23175049117613264
vision,deep_field,17,large,4,0,3,0,0.13458543246560536
vision,deep_field,17,large,5,0,1,0,0.14150687265562506
vision,deep_field,17,large,6,0,0,1,0.24633797092322768
vision,deep_field,17,large,7,2,2,1,0.3300474531085694
vision,deep_field,17,large,8,1,2,0,0.17638380884885352
vision,deep_field,17,large,9,0,0,1,0.1815898951472601
vision,deep_field,17,large,10,1,1,1,0.07605325772700204
vision,deep_field,17,large,11,1,1,1,0.28767416798672185
vision,deep_field,17,large,12,1,1,1,0.23501246805523346
vision,deep_field,17,large,13,0,2,0,0.20204816468596284
vision,deep_field,17,large,14,0,0,1,0.0897658701350014
vision,deep_field,17,large,15,1,1,1,0.22742494876611666
vision,deep_field,17,large,16,1,1,1,0.16040256189535623
vision,deep_field,17,large,17,3,3,1,0.19138123563405646
vision,deep_field,17,large,18,0,0,1,0.17990675554929578
vision,deep_field,17,large,19,2,2,1,0.25121649188387113
vision,deep_field,17,large,20,1,1,1,0.07546917443931998
vision,deep_field,17,large,21,0,0,1,0.21230300186962014
vision,deep_field,17,large,22,2,2,1,0.13507205281595322
vision,deep_field,17,large,23,1,1,1,0.13840714489591138
vision,deep_field,17,large,24,3,3,1,0.15457827569672025
vision,deep_field,17,large,25,3,2,0,0.14398388032482462
vision,deep_field,17,large,26,0,0,1,0.14397205937636912
vision,deep_field,17,large,27,1,1,1,0.17020280786467198
vision,deep_field,17,large,28,1,1,1,0.15083175458364115
vision,deep_field,17,large,29,2,2,1,0.2160474209250118
vision,deep_field,17,large,30,0,2,0,0.1296345444976859
vision,deep_field,17,large,31,3,2,0,0.1102321006181659
vision,deep_field,17,large,32,0,0,1,0.05547347955101685
vision,deep_field,17,large,33,0,0,1,0.11921486869034432
vision,deep_field,17,large,34,2,2,1,0.11371584195084625
vision,deep_field,17,large,35,3,3,1,0.048797611252202874
vision,deep_field,17,large,36,3,0,0,0.1711188042024357
vision,deep_field,17,large,37,2,2,1,0.10635172802884443
vision,deep_field,17,large,38,1,2,0,0.028483723450954828
vision,deep_field,17,large,39,1,1,1,0.1596943371007166
vision,deep_field,17,large,40,1,1,1,0.1384901229922275
vision,deep_field,17,large,41,2,1,0,0.09308871999513484
vision,deep_field,17,large,42,1,1,1,0.2138553599103215
vision,deep_field,17,large,43,1,1,1,0.1836495429955105
vision,deep_field,17,large,44,1,2,0,0.09205547196072188
vision,deep_field,17,large,45,0,2,0,0.0500153492885596
vision,deep_field,17,large,46,0,3,0,0.07174061213040558
vision,deep_field,17,large,47,0,1,0,0.15431049299376598
vision,fast_gptq,21,large,0,0,1,0,0.09216654335756204
vision,fast_gptq,21,large,1,3,3,1,0.09495770260105416
vision,fast_gptq,21,large,2,0,0,1,0.13285109553787341
vision,fast_gptq,21,large,3,1,1,1,0.19825099600028065
vision,fast_gptq,21,large,4,0,1,0,0.13822049293901564
vision,fast_gptq,21,large,5,0,0,1,0.15469614489027764
vision,fast_gptq,21,large,6,2,2,1,0.2723845827156753
vision,fast_gptq,21,large,7,3,3,1,0.22359180848139254
vision,fast_gptq,21,large,8,1,1,1,0.19415095981538663
vision,fast_gptq,21,large,9,3,3,1,0.10506385994827705
vision,fast_gptq,21,large,10,1,1,1,0.0717911772727607
vision,fast_gptq,21,large,11,0,0,1,0.20110912278046836
vision,fast_gptq,21,large,12,2,2,1,0.20052164793192626
vision,fast_gptq,21,large,13,1,1,1,0.1568439577731845
vision,fast_gptq,21,large,14,0,0,1,0.18619707847120498
vision,fast_gptq,21,large,15,1,1,1,0.25450135046349753
vision,fast_gptq,21,large,16,2,3,0,0.07931200935668332
vision,fast_gptq,21,large,17,0,0,1,0.10589834644194235
vision,fast_gptq,21,large,18,2,2,1,0.1703835724131542
vision,fast_gptq,21,large,19,3,3,1,0.1695484930061142
vision,fast_gptq,21,large,20,1,1,1,0.1607341338445717
vision,fast_gptq,21,large,21,3,3,1,0.05366600975711309
vision,fast_gptq,21,large,22,1,1,1,0.13520072215459256
vision,fast_gptq,21,large,23,0,0,1,0.12298646778660455
vision,fast_gptq,21,large,24,3,3,1,0.08234023982460367
vision,fast_gptq,21,large,25,3,3,1,0.19683554556470126
vision,fast_gptq,21,large,26,0,2,0,0.1846755992298994
vision,fast_gptq,21,large,27,1,1,1,0.21615686106589516
vision,fast_gptq,21,large,28,2,2,1,0.16068238110932542
vision,fast_gptq,21,large,29,3,3,1,0.2528130246673016
vision,fast_gptq,21,large,30,2,2,1,0.1786299851593849
vision,fast_gptq,21,large,31,3,3,1,0.13885015510336957
vision,fast_gptq,21,large,32,1,1,1,0.12182611774575951
vision,fast_gptq,21,large,33,3,3,1,0.08562514251265127
vision,fast_gptq,21,large,34,1,1,1,0.12172041564712881
vision,fast_gptq,21,large,35,0,0,1,0.14074369640212628
vision,fast_gptq,21,large,36,3,3,1,0.14014144414999294
vision,fast_gptq,21,large,37,0,0,1,0.13065671690536831
vision,fast_gptq,21,large,38,0,2,0,0.15226079305850082
vision,fast_gptq,21,large,39,1,1,1,0.1814405783142438
vision,fast_gptq,21,large,40,3,3,1,0.05194995003756888
vision,fast_gptq,21,large,41,0,3,0,0.06471324664779717
vision,fast_gptq,21,large,42,1,1,1,0.16341162817848565
vision,fast_gptq,21,large,43,1,1,1,0.08295332964184209
vision,fast_gptq,21,large,44,2,2,1,0.115030637902015
vision,fast_gptq,21,large,45,0,0,1,0.13189179369328996
vision,fast_gptq,21,large,46,3,3,1,0.09623708690968014
vision,fast_gptq,21,large,47,3,3,1,0.17855763552799805
vision,grass,9,medium,0,1,2,0,0.105445139400252
vision,grass,9,medium,1,1,3,0,0.24600113470578078
vision,grass,9,medium,2,1,1,1,0.1596376257805726
vision,grass,9,medium,3,1,2,0,0.13752214671073545
vision,grass,9,medium,4,3,3,1,0.17048447402533334
vision,grass,9,medium,5,3,3,1,0.17701498935171123
vision,grass,9,medium,6,1,1,1,0.08328716241920092
vision,grass,9,medium,7,3,3,1,0.1643838545486701
vision,grass,9,medium,8,1,0,0,0.06474334452873991
vision,grass,9,medium,9,0,0,1,0.17385304822820996
vision,grass,9,medium,10,2,2,1,0.1562857955973978
vision,grass,9,medium,11,1,3,0,0.1603961002998055
vision,grass,9,medium,12,1,1,1,0.18961232554921756
vision,grass,9,medium,13,0,3,0,0.12181106728377608
vision,grass,9,medium,14,0,0,1,0.10355883711114489
vision,grass,9,medium,15,3,3,1,0.16271539479764532
vision,grass,9,medium,16,0,1,0,0.007332164625122708
vision,grass,9,medium,17,2,2,1,0.1335313133057203
vision,grass,9,medium,18,2,1,0,0.027612019026675733
vision,grass,9,medium,19,1,0,0,0.16509586158223263
vision,grass,9,medium,20,0,3,0,0.20015356613971932
vision,grass,9,medium,21,0,0,1,0.14096190144885382
vision,grass,9,medium,22,3,2,0,0.20664913949996958
vision,grass,9,medium,23,3,0,0,0.13298117051329889
vision,grass,9,medium,24,1,1,1,0.10623782649503365
vision,grass,9,medium,25,3,3,1,0.11635250808291206
vision,grass,9,medium,26,1,3,0,0.07571551328940197
vision,grass,9,medium,27,3,3,1,0.15837743035089186
vision,grass,9,medium,28,1,3,0,0.15022670942958946
vision,grass,9,medium,29,2,3,0,0.23414272991006502
vision,grass,9,medium,30,1,1,1,0.13251482684007773
vision,grass,9,medium,31,1,1,1,0.059003462558415716
vision,grass,9,medium,32,0,1,0,0.20335919839804376
vision,grass,9,medium,33,2,2,1,0.050686357697108206
vision,grass,9,medium,34,1,3,0,0.143697502961107
vision,grass,9,medium,35,3,3,1,0.0994173619510999
vision,grass,9,medium,36,1,3,0,0.1924521276147691
vision,grass,9,medium,37,3,3,1,0.05052539712013865
vision,grass,9,medium,38,0,3,0,0.08173726882734729
vision,grass,9,medium,39,3,3,1,0.16243983083182034
vision,grass,9,medium,40,1,1,1,0.1319851349636504
vision,grass,9,medium,41,2,2,1,0.1735153781098079
vision,grass,9,medium,42,1,1,1,0.15702414960865954
vision,grass,9,medium,43,1,2,0,0.1332137301497211
vision,grass,9,medium,44,1,1,1,0.031601338267168946
vision,grass,9,medium,45,2,2,1,0.04564681810975376
vision,grass,9,medium,46,0,0,1,0.10083291645078928
vision,grass,9,medium,47,0,0,1,0.12358360954538948
vision,histology,8,medium,0,1,0,0,0.09259593522513072
vision,histology,8,medium,1,1,1,1,0.2945116087222997
vision,histology,8,medium,2,1,1,1,0.1778688307736464
vision,histology,8,medium,3,2,1,0,0.12394559133648297
vision,histology,8,medium,4,0,3,0,0.1202564411837608
vision,histology,8,medium,5,3,0,0,0.1532543063156989
vision,histology,8,medium,6,1,1,1,0.13990625288191857
vision,histology,8,medium,7,3,3,1,0.2607506780073123
vision,histology,8,medium,8,0,2,0,0.1549037275238798
vision,histology,8,medium,9,1,2,0,0.16822388079126804
vision,histology,8,medium,10,0,3,0,0.10320427695973144
vision,histology,8,medium,11,2,3,0,0.0987019719457929
vision,histology,8,medium,12,1,1,1,0.26574480242695764
vision,histology,8,medium,13,0,0,1,0.12467946887602255
vision,histology,8,medium,14,0,3,0,0.18598628399760642
vision,histology,8,medium,15,1,1,1,0.37574620461895614
vision,histology,8,medium,16,2,0,0,0.2381474647447566
vision,histology,8,medium,17,1,1,1,0.13108720328783616
vision,histology,8,medium,18,2,2,1,0.1709473005855137
vision,histology,8,medium,19,3,3,1,0.30770747057559616
vision,histology,8,medium,20,0,2,0,0.22540060360434136
vision,histology,8,medium,21,0,0,1,0.22194460228299198
vision,histology,8,medium,22,3,3,1,0.1639621214349238
vision,histology,8,medium,23,0,3,0,0.13236721907848717
vision,histology,8,medium,24,1,1,1,0.16752030647932872
vision,histology,8,medium,25,3,3,1,0.2627795577306383
vision,histology,8,medium,26,0,0,1,0.22619784585486052
vision,histology,8,medium,27,1,1,1,0.3090993829615722
vision,histology,8,medium,28,0,1,0,0.08964597503132864
vision,histology,8,medium,29,2,2,1,0.13636822741522395
vision,histology,8,medium,30,1,1,1,0.2117652419973661
vision,histology,8,medium,31,3,1,0,0.29162380240214897
vision,histology,8,medium,32,0,1,0,0.26342042779909003
vision,histology,8,medium,33,3,1,0,0.06063746221025569
vision,histology,8,medium,34,3,3,1,0.18820665253987184
vision,histology,8,medium,35,0,3,0,0.04350891983102509
vision,histology,8,medium,36,3,3,1,0.16206833275667837
