active_id,cuda_device,duration_ms,layer,pid,rows,stage
independent_4,2,2.648319959640503,43,1836932,1,decode
independent_4,2,2.6960320472717285,44,1836932,1,decode
independent_4,2,2.6721599102020264,45,1836932,1,decode
independent_4,2,2.336927890777588,46,1836932,1,decode
independent_4,2,2.2946560382843018,47,1836932,1,decode
independent_4,2,5.183008193969727,0,1836932,1,decode
independent_4,2,2.5222721099853516,1,1836932,1,decode
independent_4,2,2.3249919414520264,2,1836932,1,decode
independent_4,2,2.1486399173736572,3,1836932,1,decode
independent_4,2,2.0366721153259277,4,1836932,1,decode
independent_4,2,2.146399974822998,5,1836932,1,decode
independent_4,2,2.113248109817505,6,1836932,1,decode
independent_4,2,2.3812479972839355,7,1836932,1,decode
independent_4,2,4.039103984832764,8,1836932,1,decode
independent_4,2,2.311552047729492,9,1836932,1,decode
independent_4,2,2.266144037246704,10,1836932,1,decode
independent_4,2,2.237823963165283,11,1836932,1,decode
independent_4,2,7.820256233215332,12,1836932,1,decode
independent_4,2,2.5515201091766357,13,1836932,1,decode
independent_4,2,2.290463924407959,14,1836932,1,decode
independent_4,2,2.24947190284729,15,1836932,1,decode
independent_4,2,2.237407922744751,16,1836932,1,decode
independent_4,2,2.1467840671539307,17,1836932,1,decode
independent_4,2,2.473599910736084,18,1836932,1,decode
independent_4,2,2.46889591217041,19,1836932,1,decode
independent_4,2,2.349792003631592,20,1836932,1,decode
independent_4,2,2.163327932357788,21,1836932,1,decode
independent_4,2,3.0992319583892822,22,1836932,1,decode
independent_4,2,2.329024076461792,23,1836932,1,decode
independent_4,2,2.806879997253418,24,1836932,1,decode
independent_4,2,2.0898239612579346,25,1836932,1,decode
independent_4,2,2.320672035217285,26,1836932,1,decode
independent_4,2,2.3603200912475586,27,1836932,1,decode
independent_4,2,2.1971840858459473,28,1836932,1,decode
independent_4,2,2.0833280086517334,29,1836932,1,decode
independent_4,2,2.4089601039886475,30,1836932,1,decode
independent_4,2,2.136575937271118,31,1836932,1,decode
independent_4,2,2.163872003555298,32,1836932,1,decode
independent_4,2,2.1828160285949707,33,1836932,1,decode
independent_4,2,2.2416000366210938,34,1836932,1,decode
independent_4,2,2.1915199756622314,35,1836932,1,decode
independent_4,2,2.3183999061584473,36,1836932,1,decode
independent_4,2,2.1904959678649902,37,1836932,1,decode
independent_4,2,2.38700795173645,38,1836932,1,decode
independent_4,2,1.977952003479004,39,1836932,1,decode
independent_4,2,2.100224018096924,40,1836932,1,decode
independent_4,2,2.031680107116699,41,1836932,1,decode
independent_4,2,2.0403521060943604,42,1836932,1,decode
independent_4,2,2.194528102874756,43,1836932,1,decode
independent_4,2,2.161695957183838,44,1836932,1,decode
independent_4,2,2.1689279079437256,45,1836932,1,decode
independent_4,2,2.192768096923828,46,1836932,1,decode
independent_4,2,2.046367883682251,47,1836932,1,decode
independent_4,2,3.769695997238159,0,1836932,1,decode
independent_4,2,2.1574079990386963,1,1836932,1,decode
independent_4,2,2.219935894012451,2,1836932,1,decode
independent_4,2,2.2528319358825684,3,1836932,1,decode
independent_4,2,1.984447956085205,4,1836932,1,decode
independent_4,2,1.9710079431533813,5,1836932,1,decode
independent_4,2,1.9816639423370361,6,1836932,1,decode
independent_4,2,2.1911680698394775,7,1836932,1,decode
independent_4,2,2.188607931137085,8,1836932,1,decode
independent_4,2,2.1952641010284424,9,1836932,1,decode
independent_4,2,2.193023920059204,10,1836932,1,decode
independent_4,2,2.174367904663086,11,1836932,1,decode
independent_4,2,2.221503973007202,12,1836932,1,decode
independent_4,2,2.2273600101470947,13,1836932,1,decode
independent_4,2,2.5134079456329346,14,1836932,1,decode
independent_4,2,2.124703884124756,15,1836932,1,decode
independent_4,2,2.0407679080963135,16,1836932,1,decode
independent_4,2,1.937824010848999,17,1836932,1,decode
independent_4,2,1.9611519575119019,18,1836932,1,decode
independent_4,2,2.111936092376709,19,1836932,1,decode
independent_4,2,2.280832052230835,20,1836932,1,decode
independent_4,2,2.190592050552368,21,1836932,1,decode
independent_4,2,2.3607358932495117,22,1836932,1,decode
independent_4,2,4.412223815917969,23,1836932,1,decode
independent_4,2,2.4056639671325684,24,1836932,1,decode
independent_4,2,2.121664047241211,25,1836932,1,decode
independent_4,2,2.2482240200042725,26,1836932,1,decode
independent_4,2,2.191744089126587,27,1836932,1,decode
independent_4,2,2.0846400260925293,28,1836932,1,decode
independent_4,2,2.155616044998169,29,1836932,1,decode
independent_4,2,2.3013761043548584,30,1836932,1,decode
independent_4,2,2.176287889480591,31,1836932,1,decode
independent_4,2,2.30131196975708,32,1836932,1,decode
independent_4,2,2.184799909591675,33,1836932,1,decode
independent_4,2,2.2038400173187256,34,1836932,1,decode
independent_4,2,2.114527940750122,35,1836932,1,decode
independent_4,2,2.239936113357544,36,1836932,1,decode
independent_4,2,7.78329610824585,37,1836932,1,decode
independent_4,2,5.810944080352783,38,1836932,1,decode
independent_4,2,2.0490880012512207,39,1836932,1,decode
independent_4,2,7.53545618057251,40,1836932,1,decode
independent_4,2,2.4500160217285156,41,1836932,1,decode
independent_4,2,2.2040960788726807,42,1836932,1,decode
independent_4,2,2.161760091781616,43,1836932,1,decode
independent_4,2,2.2416000366210938,44,1836932,1,decode
independent_4,2,7.96665620803833,45,1836932,1,decode
independent_4,2,2.134687900543213,46,1836932,1,decode
independent_4,2,2.242719888687134,47,1836932,1,decode
independent_4,2,2.1052160263061523,0,1836932,1,decode
independent_4,2,2.21126389503479,1,1836932,1,decode
independent_4,2,2.3538239002227783,2,1836932,1,decode
independent_4,2,13.711711883544922,3,1836932,1,decode
independent_4,2,2.4665920734405518,4,1836932,1,decode
independent_4,2,2.2312960624694824,5,1836932,1,decode
independent_4,2,2.131392002105713,6,1836932,1,decode
independent_4,2,2.233311891555786,7,1836932,1,decode
independent_4,2,2.0986239910125732,8,1836932,1,decode
independent_4,2,7.81056022644043,9,1836932,1,decode
independent_4,2,2.3123199939727783,10,1836932,1,decode
independent_4,2,7.838784217834473,11,1836932,1,decode
independent_4,2,3.0846400260925293,12,1836932,1,decode
independent_4,2,3.1601920127868652,13,1836932,1,decode
independent_4,2,3.0418241024017334,14,1836932,1,decode
independent_4,2,7.4047040939331055,15,1836932,1,decode
independent_4,2,2.1899518966674805,16,1836932,1,decode
independent_4,2,7.722400188446045,17,1836932,1,decode
independent_4,2,2.5161919593811035,18,1836932,1,decode
independent_4,2,2.1789441108703613,19,1836932,1,decode
independent_4,2,2.2157440185546875,20,1836932,1,decode
independent_4,2,1.9944959878921509,21,1836932,1,decode
independent_4,2,2.32096004486084,22,1836932,1,decode
independent_4,2,2.0904641151428223,23,1836932,1,decode
independent_4,2,2.342400074005127,24,1836932,1,decode
independent_4,2,2.126528024673462,25,1836932,1,decode
independent_4,2,2.2726080417633057,26,1836932,1,decode
independent_4,2,2.2150719165802,27,1836932,1,decode
independent_4,2,2.2667839527130127,28,1836932,1,decode
independent_4,2,2.0808000564575195,29,1836932,1,decode
independent_4,2,2.292799949645996,30,1836932,1,decode
independent_4,2,2.0080320835113525,31,1836932,1,decode
independent_4,2,2.158112049102783,32,1836932,1,decode
independent_4,2,2.2805120944976807,33,1836932,1,decode
independent_4,2,13.470687866210938,34,1836932,1,decode
independent_4,2,2.140575885772705,35,1836932,1,decode
independent_4,2,2.2989120483398438,36,1836932,1,decode
independent_4,2,1.905344009399414,37,1836932,1,decode
independent_4,2,2.0484158992767334,38,1836932,1,decode
independent_4,2,2.0767359733581543,39,1836932,1,decode
independent_4,2,2.2030398845672607,40,1836932,1,decode
independent_4,2,2.1667520999908447,41,1836932,1,decode
independent_4,2,2.175839900970459,42,1836932,1,decode
independent_4,2,2.1613759994506836,43,1836932,1,decode
independent_4,2,2.1954879760742188,44,1836932,1,decode
independent_4,2,2.2802560329437256,45,1836932,1,decode
independent_4,2,2.1592319011688232,46,1836932,1,decode
independent_4,2,2.2452800273895264,47,1836932,1,decode
independent_4,2,2.0956480503082275,0,1836932,1,decode
independent_4,2,2.109920024871826,1,1836932,1,decode
independent_4,2,2.284575939178467,2,1836932,1,decode
independent_4,2,2.2596800327301025,3,1836932,1,decode
independent_4,2,2.2228479385375977,4,1836932,1,decode
independent_4,2,2.2224960327148438,5,1836932,1,decode
independent_4,2,2.1366078853607178,6,1836932,1,decode
independent_4,2,2.2319040298461914,7,1836932,1,decode
independent_4,2,2.413503885269165,8,1836932,1,decode
independent_4,2,2.541759967803955,9,1836932,1,decode
independent_4,2,2.147615909576416,10,1836932,1,decode
independent_4,2,2.334336042404175,11,1836932,1,decode
independent_4,2,2.1541759967803955,12,1836932,1,decode
independent_4,2,2.2446401119232178,13,1836932,1,decode
independent_4,2,2.2326080799102783,14,1836932,1,decode
independent_4,2,2.220128059387207,15,1836932,1,decode
independent_4,2,2.284543991088867,16,1836932,1,decode
independent_4,2,2.211711883544922,17,1836932,1,decode
independent_4,2,2.1564478874206543,18,1836932,1,decode
independent_4,2,2.282464027404785,19,1836932,1,decode
independent_4,2,2.3280959129333496,20,1836932,1,decode
independent_4,2,2.0764479637145996,21,1836932,1,decode
independent_4,2,2.3136000633239746,22,1836932,1,decode
independent_4,2,3.7767999172210693,23,1836932,1,decode
independent_4,2,4.255104064941406,24,1836932,1,decode
independent_4,2,2.178112030029297,25,1836932,1,decode
independent_4,2,2.207520008087158,26,1836932,1,decode
independent_4,2,2.1883199214935303,27,1836932,1,decode
independent_4,2,7.485343933105469,28,1836932,1,decode
independent_4,2,2.370687961578369,29,1836932,1,decode
independent_4,2,2.275360107421875,30,1836932,1,decode
independent_4,2,1.954848051071167,31,1836932,1,decode
independent_4,2,11.158592224121094,32,1836932,1,decode
independent_4,2,6.490943908691406,33,1836932,1,decode
independent_4,2,8.061471939086914,34,1836932,1,decode
independent_4,2,2.3577919006347656,35,1836932,1,decode
independent_4,2,2.196352005004883,36,1836932,1,decode
independent_4,2,2.785856008529663,37,1836932,1,decode
independent_4,2,2.8936638832092285,38,1836932,1,decode
independent_4,2,2.939807891845703,39,1836932,1,decode
independent_4,2,2.860095977783203,40,1836932,1,decode
independent_4,2,2.558432102203369,41,1836932,1,decode
independent_4,2,2.1619200706481934,42,1836932,1,decode
independent_4,2,2.2269439697265625,43,1836932,1,decode
independent_4,2,2.245055913925171,44,1836932,1,decode
independent_4,2,2.1194560527801514,45,1836932,1,decode
independent_4,2,1.8681279420852661,46,1836932,1,decode
independent_4,2,2.0482239723205566,47,1836932,1,decode
independent_4,2,2.0956480503082275,0,1836932,1,decode
independent_4,2,2.2068159580230713,1,1836932,1,decode
independent_4,2,2.151103973388672,2,1836932,1,decode
independent_4,2,2.1831040382385254,3,1836932,1,decode
independent_4,2,2.1851840019226074,4,1836932,1,decode
independent_4,2,2.171776056289673,5,1836932,1,decode
independent_4,2,1.9869439601898193,6,1836932,1,decode
independent_4,2,1.9540159702301025,7,1836932,1,decode
independent_4,2,1.9568959474563599,8,1836932,1,decode
independent_4,2,1.9763200283050537,9,1836932,1,decode
independent_4,2,2.015903949737549,10,1836932,1,decode
independent_4,2,2.1978559494018555,11,1836932,1,decode
independent_4,2,2.1872000694274902,12,1836932,1,decode
independent_4,2,2.232800006866455,13,1836932,1,decode
independent_4,2,2.1675519943237305,14,1836932,1,decode
independent_4,2,2.173664093017578,15,1836932,1,decode
independent_4,2,1.9452799558639526,16,1836932,1,decode
independent_4,2,2.837791919708252,17,1836932,1,decode
independent_4,2,2.8392961025238037,18,1836932,1,decode
independent_4,2,2.7413759231567383,19,1836932,1,decode
independent_4,2,2.5566399097442627,20,1836932,1,decode
independent_4,2,2.2531840801239014,21,1836932,1,decode
independent_4,2,2.3304638862609863,22,1836932,1,decode
independent_4,2,2.021375894546509,23,1836932,1,decode
independent_4,2,2.0651519298553467,24,1836932,1,decode
independent_4,2,1.7962239980697632,25,1836932,1,decode
independent_4,2,2.1403520107269287,26,1836932,1,decode
independent_4,2,1.9350719451904297,27,1836932,1,decode
independent_4,2,1.9900480508804321,28,1836932,1,decode
independent_4,2,2.018336057662964,29,1836932,1,decode
independent_4,2,2.2682559490203857,30,1836932,1,decode
independent_4,2,2.147615909576416,31,1836932,1,decode
independent_4,2,2.155519962310791,32,1836932,1,decode
independent_4,2,2.220992088317871,33,1836932,1,decode
independent_4,2,2.1417601108551025,34,1836932,1,decode
independent_4,2,1.9176959991455078,35,1836932,1,decode
independent_4,2,4.554751873016357,36,1836932,1,decode
independent_4,2,3.905247926712036,37,1836932,1,decode
independent_4,2,9.629535675048828,38,1836932,1,decode
independent_4,2,7.535488128662109,39,1836932,1,decode
independent_4,2,6.024991989135742,40,1836932,1,decode
independent_4,2,2.9548799991607666,41,1836932,1,decode
independent_4,2,2.9222400188446045,42,1836932,1,decode
independent_4,2,2.9632959365844727,43,1836932,1,decode
independent_4,2,2.857503890991211,44,1836932,1,decode
independent_4,2,2.9112958908081055,45,1836932,1,decode
independent_4,2,2.583199977874756,46,1836932,1,decode
independent_4,2,3.302367925643921,47,1836932,1,decode
single_control,2,34.846622467041016,0,1836932,1,decode
single_control,2,3.2033278942108154,1,1836932,1,decode
single_control,2,3.262943983078003,2,1836932,1,decode
single_control,2,3.238111972808838,3,1836932,1,decode
single_control,2,3.1968960762023926,4,1836932,1,decode
single_control,2,8.458880424499512,5,1836932,1,decode
single_control,2,8.364383697509766,6,1836932,1,decode
single_control,2,2.472543954849243,7,1836932,1,decode
single_control,2,20.32364845275879,8,1836932,1,decode
single_control,2,3.166111946105957,9,1836932,1,decode
single_control,2,3.2109439373016357,10,1836932,1,decode
single_control,2,3.126271963119507,11,1836932,1,decode
single_control,2,18.739103317260742,12,1836932,1,decode
single_control,2,2.2826240062713623,13,1836932,1,decode
single_control,2,7.776256084442139,14,1836932,1,decode
single_control,2,2.269184112548828,15,1836932,1,decode
single_control,2,2.349503993988037,16,1836932,1,decode
single_control,2,7.913119792938232,17,1836932,1,decode
single_control,2,13.341440200805664,18,1836932,1,decode
single_control,2,2.250175952911377,19,1836932,1,decode
single_control,2,13.541248321533203,20,1836932,1,decode
single_control,2,2.3848319053649902,21,1836932,1,decode
single_control,2,9.356736183166504,22,1836932,1,decode
single_control,2,2.451359987258911,23,1836932,1,decode
single_control,2,2.293855905532837,24,1836932,1,decode
single_control,2,2.4168319702148438,25,1836932,1,decode
single_control,2,2.3930559158325195,26,1836932,1,decode
single_control,2,2.361311912536621,27,1836932,1,decode
single_control,2,2.289151906967163,28,1836932,1,decode
single_control,2,2.3871359825134277,29,1836932,1,decode
single_control,2,7.768191814422607,30,1836932,1,decode
single_control,2,2.2644479274749756,31,1836932,1,decode
single_control,2,2.409759998321533,32,1836932,1,decode
single_control,2,8.110879898071289,33,1836932,1,decode
single_control,2,2.0938880443573,34,1836932,1,decode
single_control,2,7.577663898468018,35,1836932,1,decode
single_control,2,2.3627519607543945,36,1836932,1,decode
single_control,2,2.4352641105651855,37,1836932,1,decode
single_control,2,2.428447961807251,38,1836932,1,decode
single_control,2,7.890399932861328,39,1836932,1,decode
single_control,2,2.2634239196777344,40,1836932,1,decode
single_control,2,2.2654080390930176,41,1836932,1,decode
single_control,2,2.455264091491699,42,1836932,1,decode
single_control,2,2.192415952682495,43,1836932,1,decode
single_control,2,2.2099521160125732,44,1836932,1,decode
single_control,2,1.9672960042953491,45,1836932,1,decode
single_control,2,2.413599967956543,46,1836932,1,decode
single_control,2,2.294879913330078,47,1836932,1,decode
single_control,2,2.8996479511260986,0,1836932,1,decode
single_control,2,8.31657600402832,1,1836932,1,decode
single_control,2,3.0138559341430664,2,1836932,1,decode
single_control,2,2.9702401161193848,3,1836932,1,decode
single_control,2,2.869920015335083,4,1836932,1,decode
single_control,2,2.895296096801758,5,1836932,1,decode
single_control,2,8.099679946899414,6,1836932,1,decode
single_control,2,3.198496103286743,7,1836932,1,decode
single_control,2,4.072319984436035,8,1836932,1,decode
single_control,2,3.263295888900757,9,1836932,1,decode
single_control,2,2.579871892929077,10,1836932,1,decode
single_control,2,2.803391933441162,11,1836932,1,decode
single_control,2,3.290560007095337,12,1836932,1,decode
single_control,2,2.999936103820801,13,1836932,1,decode
single_control,2,2.5547521114349365,14,1836932,1,decode
single_control,2,3.3617279529571533,15,1836932,1,decode
single_control,2,2.909440040588379,16,1836932,1,decode
single_control,2,2.9540159702301025,17,1836932,1,decode
single_control,2,2.957535982131958,18,1836932,1,decode
single_control,2,2.9308159351348877,19,1836932,1,decode
single_control,2,2.915519952774048,20,1836932,1,decode
single_control,2,2.9722559452056885,21,1836932,1,decode
single_control,2,2.6778879165649414,22,1836932,1,decode
single_control,2,35.89020919799805,23,1836932,1,decode
single_control,2,2.4163520336151123,24,1836932,1,decode
single_control,2,2.0522561073303223,25,1836932,1,decode
single_control,2,3.449183940887451,26,1836932,1,decode
single_control,2,2.3212480545043945,27,1836932,1,decode
single_control,2,9.549887657165527,28,1836932,1,decode
single_control,2,2.3228158950805664,29,1836932,1,decode
single_control,2,2.538367986679077,30,1836932,1,decode
single_control,2,2.2802560329437256,31,1836932,1,decode
single_control,2,2.0239040851593018,32,1836932,1,decode
single_control,2,2.225600004196167,33,1836932,1,decode
single_control,2,2.2195520401000977,34,1836932,1,decode
single_control,2,2.1245760917663574,35,1836932,1,decode
single_control,2,2.23852801322937,36,1836932,1,decode
single_control,2,2.3071041107177734,37,1836932,1,decode
single_control,2,2.2232959270477295,38,1836932,1,decode
single_control,2,2.1743359565734863,39,1836932,1,decode
single_control,2,2.1992321014404297,40,1836932,1,decode
single_control,2,2.232896089553833,41,1836932,1,decode
single_control,2,2.1944000720977783,42,1836932,1,decode
single_control,2,2.0517759323120117,43,1836932,1,decode
single_control,2,2.441119909286499,44,1836932,1,decode
single_control,2,2.2140159606933594,45,1836932,1,decode
single_control,2,2.361248016357422,46,1836932,1,decode
single_control,2,2.2033920288085938,47,1836932,1,decode
single_control,2,7.028384208679199,0,1836932,1,decode
single_control,2,2.3356480598449707,1,1836932,1,decode
single_control,2,3.2989120483398438,2,1836932,1,decode
single_control,2,2.5415360927581787,3,1836932,1,decode
single_control,2,3.3423678874969482,4,1836932,1,decode
single_control,2,3.0547521114349365,5,1836932,1,decode
single_control,2,9.318559646606445,6,1836932,1,decode
single_control,2,7.609248161315918,7,1836932,1,decode
single_control,2,2.1482560634613037,8,1836932,1,decode
single_control,2,8.375295639038086,9,1836932,1,decode
single_control,2,2.5927999019622803,10,1836932,1,decode
single_control,2,13.510175704956055,11,1836932,1,decode
single_control,2,3.5278079509735107,12,1836932,1,decode
single_control,2,11.042207717895508,13,1836932,1,decode
single_control,2,2.0528318881988525,14,1836932,1,decode
single_control,2,19.17964744567871,15,1836932,1,decode
single_control,2,2.3441920280456543,16,1836932,1,decode
single_control,2,2.34604811668396,17,1836932,1,decode
single_control,2,2.3620800971984863,18,1836932,1,decode
single_control,2,2.244767904281616,19,1836932,1,decode
single_control,2,4.439871788024902,20,1836932,1,decode
single_control,2,2.4369280338287354,21,1836932,1,decode
single_control,2,8.391072273254395,22,1836932,1,decode
single_control,2,13.478495597839355,23,1836932,1,decode
single_control,2,22.91084861755371,24,1836932,1,decode
single_control,2,11.003744125366211,25,1836932,1,decode
single_control,2,18.571199417114258,26,1836932,1,decode
single_control,2,2.3105599880218506,27,1836932,1,decode
single_control,2,7.979231834411621,28,1836932,1,decode
single_control,2,7.880864143371582,29,1836932,1,decode
single_control,2,8.191871643066406,30,1836932,1,decode
single_control,2,7.6847357749938965,31,1836932,1,decode
single_control,2,2.026848077774048,32,1836932,1,decode
single_control,2,2.0456960201263428,33,1836932,1,decode
single_control,2,2.062943935394287,34,1836932,1,decode
single_control,2,2.3575360774993896,35,1836932,1,decode
single_control,2,2.3440639972686768,36,1836932,1,decode
single_control,2,6.774367809295654,37,1836932,1,decode
single_control,2,2.2123520374298096,38,1836932,1,decode
single_control,2,2.1986560821533203,39,1836932,1,decode
single_control,2,2.176703929901123,40,1836932,1,decode
single_control,2,2.2929279804229736,41,1836932,1,decode
single_control,2,2.1536319255828857,42,1836932,1,decode
single_control,2,2.1997759342193604,43,1836932,1,decode
single_control,2,2.2980480194091797,44,1836932,1,decode
single_control,2,2.332672119140625,45,1836932,1,decode
single_control,2,2.227231979370117,46,1836932,1,decode
single_control,2,2.0725760459899902,47,1836932,1,decode
single_control,2,2.1963839530944824,0,1836932,1,decode
single_control,2,2.001024007797241,1,1836932,1,decode
single_control,2,2.0034239292144775,2,1836932,1,decode
single_control,2,2.083103895187378,3,1836932,1,decode
single_control,2,2.4666879177093506,4,1836932,1,decode
single_control,2,2.251840114593506,5,1836932,1,decode
single_control,2,2.367232084274292,6,1836932,1,decode
single_control,2,2.0690560340881348,7,1836932,1,decode
single_control,2,1.9353920221328735,8,1836932,1,decode
single_control,2,1.9301120042800903,9,1836932,1,decode
single_control,2,1.9333440065383911,10,1836932,1,decode
single_control,2,2.0124800205230713,11,1836932,1,decode
single_control,2,1.9422080516815186,12,1836932,1,decode
single_control,2,2.1701440811157227,13,1836932,1,decode
single_control,2,2.187903881072998,14,1836932,1,decode
single_control,2,2.1670079231262207,15,1836932,1,decode
single_control,2,2.198496103286743,16,1836932,1,decode
single_control,2,2.1281280517578125,17,1836932,1,decode
single_control,2,2.165663957595825,18,1836932,1,decode
single_control,2,1.9026240110397339,19,1836932,1,decode
single_control,2,1.9784640073776245,20,1836932,1,decode
single_control,2,1.9648959636688232,21,1836932,1,decode
single_control,2,1.8592000007629395,22,1836932,1,decode
single_control,2,2.2375359535217285,23,1836932,1,decode
single_control,2,2.1529600620269775,24,1836932,1,decode
single_control,2,2.1730880737304688,25,1836932,1,decode
single_control,2,2.144320011138916,26,1836932,1,decode
single_control,2,2.121407985687256,27,1836932,1,decode
single_control,2,1.85971200466156,28,1836932,1,decode
single_control,2,2.0523838996887207,29,1836932,1,decode
single_control,2,1.918015956878662,30,1836932,1,decode
single_control,2,1.9383679628372192,31,1836932,1,decode
single_control,2,1.9444799423217773,32,1836932,1,decode
single_control,2,2.1267199516296387,33,1836932,1,decode
single_control,2,2.246079921722412,34,1836932,1,decode
single_control,2,2.1565439701080322,35,1836932,1,decode
single_control,2,2.1219840049743652,36,1836932,1,decode
single_control,2,2.1835200786590576,37,1836932,1,decode
single_control,2,2.954591989517212,38,1836932,1,decode
single_control,2,2.5437440872192383,39,1836932,1,decode
single_control,2,2.5787839889526367,40,1836932,1,decode
single_control,2,2.591871976852417,41,1836932,1,decode
single_control,2,2.5223679542541504,42,1836932,1,decode
single_control,2,2.570688009262085,43,1836932,1,decode
single_control,2,2.540127992630005,44,1836932,1,decode
single_control,2,2.5443520545959473,45,1836932,1,decode
single_control,2,2.5340800285339355,46,1836932,1,decode
single_control,2,2.5613760948181152,47,1836932,1,decode
single_control,2,2.6618878841400146,0,1836932,1,decode
single_control,2,2.3601279258728027,1,1836932,1,decode
single_control,2,2.0820159912109375,2,1836932,1,decode
single_control,2,1.8494080305099487,3,1836932,1,decode
single_control,2,2.1789441108703613,4,1836932,1,decode
single_control,2,1.9558080434799194,5,1836932,1,decode
single_control,2,2.029344081878662,6,1836932,1,decode
single_control,2,1.9392000436782837,7,1836932,1,decode
single_control,2,2.0186240673065186,8,1836932,1,decode
single_control,2,1.9681600332260132,9,1836932,1,decode
single_control,2,1.9936319589614868,10,1836932,1,decode
single_control,2,2.006239891052246,11,1836932,1,decode
single_control,2,1.9779839515686035,12,1836932,1,decode
single_control,2,1.9566400051116943,13,1836932,1,decode
single_control,2,1.9479999542236328,14,1836932,1,decode
single_control,2,2.0245120525360107,15,1836932,1,decode
single_control,2,1.9895360469818115,16,1836932,1,decode
single_control,2,2.023776054382324,17,1836932,1,decode
single_control,2,1.940224051475525,18,1836932,1,decode
single_control,2,1.917248010635376,19,1836932,1,decode
single_control,2,2.0482239723205566,20,1836932,1,decode
single_control,2,1.9378559589385986,21,1836932,1,decode
single_control,2,1.980064034461975,22,1836932,1,decode
single_control,2,1.9540480375289917,23,1836932,1,decode
single_control,2,2.0082240104675293,24,1836932,1,decode
single_control,2,1.9060800075531006,25,1836932,1,decode
single_control,2,2.098400115966797,26,1836932,1,decode
single_control,2,1.9559040069580078,27,1836932,1,decode
single_control,2,1.911520004272461,28,1836932,1,decode
single_control,2,2.044800043106079,29,1836932,1,decode
single_control,2,1.971519947052002,30,1836932,1,decode
single_control,2,1.9192639589309692,31,1836932,1,decode
single_control,2,2.002847909927368,32,1836932,1,decode
single_control,2,1.947551965713501,33,1836932,1,decode
single_control,2,2.04367995262146,34,1836932,1,decode
single_control,2,2.201632022857666,35,1836932,1,decode
single_control,2,2.17305588722229,36,1836932,1,decode
single_control,2,2.2340800762176514,37,1836932,1,decode
single_control,2,2.1425600051879883,38,1836932,1,decode
single_control,2,2.1997439861297607,39,1836932,1,decode
single_control,2,1.937824010848999,40,1836932,1,decode
single_control,2,2.2482879161834717,41,1836932,1,decode
single_control,2,2.2471680641174316,42,1836932,1,decode
single_control,2,2.156383991241455,43,1836932,1,decode
single_control,2,2.125312089920044,44,1836932,1,decode
single_control,2,2.2688000202178955,45,1836932,1,decode
single_control,2,2.2975358963012695,46,1836932,1,decode
single_control,2,2.096127986907959,47,1836932,1,decode
single_control,2,2.2744319438934326,0,1836932,1,decode
single_control,2,2.2604479789733887,1,1836932,1,decode
single_control,2,2.014143943786621,2,1836932,1,decode
single_control,2,2.293247938156128,3,1836932,1,decode
single_control,2,2.235840082168579,4,1836932,1,decode
single_control,2,2.1598079204559326,5,1836932,1,decode
single_control,2,2.1764159202575684,6,1836932,1,decode
single_control,2,2.175584077835083,7,1836932,1,decode
single_control,2,2.296191930770874,8,1836932,1,decode
single_control,2,2.160799980163574,9,1836932,1,decode
single_control,2,2.274240016937256,10,1836932,1,decode
single_control,2,2.209376096725464,11,1836932,1,decode
single_control,2,2.2852799892425537,12,1836932,1,decode
single_control,2,2.277024030685425,13,1836932,1,decode
single_control,2,2.234272003173828,14,1836932,1,decode
single_control,2,2.2683839797973633,15,1836932,1,decode
single_control,2,2.220479965209961,16,1836932,1,decode
single_control,2,2.1480960845947266,17,1836932,1,decode
single_control,2,2.2572479248046875,18,1836932,1,decode
single_control,2,2.1552319526672363,19,1836932,1,decode
single_control,2,2.187135934829712,20,1836932,1,decode
single_control,2,2.2605440616607666,21,1836932,1,decode
single_control,2,2.1247360706329346,22,1836932,1,decode
single_control,2,2.2410879135131836,23,1836932,1,decode
single_control,2,2.175391912460327,24,1836932,1,decode
single_control,2,2.056096076965332,25,1836932,1,decode
single_control,2,2.3305280208587646,26,1836932,1,decode
single_control,2,2.204416036605835,27,1836932,1,decode
single_control,2,2.1907200813293457,28,1836932,1,decode
single_control,2,2.270591974258423,29,1836932,1,decode
single_control,2,2.209280014038086,30,1836932,1,decode
single_control,2,2.3337600231170654,31,1836932,1,decode
single_control,2,2.2183680534362793,32,1836932,1,decode
single_control,2,2.1669440269470215,33,1836932,1,decode
single_control,2,2.1649279594421387,34,1836932,1,decode
single_control,2,2.2133119106292725,35,1836932,1,decode
single_control,2,2.2146239280700684,36,1836932,1,decode
single_control,2,1.962656021118164,37,1836932,1,decode
single_control,2,1.963871955871582,38,1836932,1,decode
single_control,2,2.1561279296875,39,1836932,1,decode
single_control,2,2.1871678829193115,40,1836932,1,decode
single_control,2,2.2436161041259766,41,1836932,1,decode
single_control,2,2.3071041107177734,42,1836932,1,decode
single_control,2,2.1711039543151855,43,1836932,1,decode
single_control,2,2.281951904296875,44,1836932,1,decode
single_control,2,2.3205759525299072,45,1836932,1,decode
single_control,2,2.2488319873809814,46,1836932,1,decode
single_control,2,2.1022400856018066,47,1836932,1,decode
single_control,2,1.9437439441680908,0,1836932,1,decode
single_control,2,2.271872043609619,1,1836932,1,decode
single_control,2,1.9410239458084106,2,1836932,1,decode
single_control,2,2.084127902984619,3,1836932,1,decode
