variant,stage,layer,critical_span_ms,critical_ep_rank,calls_per_rank
C,causal_wait,28,0.06817626953125,1,1
C,causal_wait,29,0.067474365234375,0,1
C,causal_wait,30,0.064422607421875,0,1
C,causal_wait,31,0.07049560546875,0,1
C,causal_wait,32,0.066650390625,0,1
C,causal_wait,33,0.0645751953125,0,1
C,causal_wait,34,0.09912109375,2,1
C,causal_wait,35,0.084716796875,0,1
C,causal_wait,36,0.09063720703125,3,1
C,causal_wait,37,0.072509765625,2,1
C,causal_wait,38,0.0909423828125,2,1
C,causal_wait,39,0.0654296875,0,1
C,causal_wait,40,0.068603515625,0,1
C,causal_wait,41,0.1090087890625,0,1
C,causal_wait,42,0.07989501953125,1,1
C,causal_wait,43,0.0897216796875,0,1
C,causal_wait,44,0.070068359375,0,1
C,causal_wait,45,0.07696533203125,2,1
C,causal_wait,46,0.1146240234375,0,1
C,causal_wait,47,0.06732177734375,0,1
C,combine_comm,0,9.096991539001465,1,2
C,combine_comm,1,8.89321517944336,1,2
C,combine_comm,2,9.473278045654297,1,2
C,combine_comm,3,8.940605163574219,2,2
C,combine_comm,4,8.878273010253906,1,2
C,combine_comm,5,8.74969482421875,1,2
C,combine_comm,6,8.625221252441406,1,2
C,combine_comm,7,8.835578918457031,1,2
C,combine_comm,8,8.6998291015625,3,2
C,combine_comm,9,8.810348510742188,1,2
C,combine_comm,10,8.666397094726562,1,2
C,combine_comm,11,8.801177978515625,0,2
C,combine_comm,12,8.859649658203125,2,2
C,combine_comm,13,8.699447631835938,2,2
C,combine_comm,14,8.69427490234375,1,2
C,combine_comm,15,8.791229248046875,2,2
C,combine_comm,16,8.707733154296875,2,2
C,combine_comm,17,8.66937255859375,2,2
C,combine_comm,18,8.781707763671875,1,2
C,combine_comm,19,8.796142578125,2,2
C,combine_comm,20,8.881927490234375,2,2
C,combine_comm,21,9.186126708984375,2,2
C,combine_comm,22,8.802459716796875,3,2
C,combine_comm,23,8.741851806640625,1,2
C,combine_comm,24,8.844696044921875,1,2
C,combine_comm,25,8.847381591796875,1,2
C,combine_comm,26,8.84515380859375,2,2
C,combine_comm,27,10.27490234375,3,2
C,combine_comm,28,8.89306640625,2,2
C,combine_comm,29,8.99249267578125,2,2
C,combine_comm,30,8.933990478515625,2,2
C,combine_comm,31,8.88134765625,1,2
C,combine_comm,32,8.71624755859375,1,2
C,combine_comm,33,8.7945556640625,2,2
C,combine_comm,34,8.77606201171875,1,2
C,combine_comm,35,8.9315185546875,2,2
C,combine_comm,36,8.87603759765625,2,2
C,combine_comm,37,8.756103515625,1,2
C,combine_comm,38,8.90277099609375,1,2
C,combine_comm,39,8.753662109375,1,2
C,combine_comm,40,10.16717529296875,1,2
C,combine_comm,41,8.82025146484375,1,2
C,combine_comm,42,8.8826904296875,1,2
C,combine_comm,43,9.02557373046875,2,2
C,combine_comm,44,9.02996826171875,2,2
C,combine_comm,45,8.906982421875,1,2
C,combine_comm,46,8.94970703125,1,2
C,combine_comm,47,5.66436767578125,1,2
C,combine_compute,0,9.095391273498535,1,2
C,combine_compute,1,8.890878677368164,1,2
C,combine_compute,2,9.472480773925781,1,2
C,combine_compute,3,8.941020965576172,2,2
C,combine_compute,4,8.870658874511719,1,2
C,combine_compute,5,8.749053955078125,1,2
C,combine_compute,6,8.623939514160156,1,2
C,combine_compute,7,8.833473205566406,1,2
C,combine_compute,8,8.699981689453125,3,2
C,combine_compute,9,8.808425903320312,1,2
C,combine_compute,10,8.665054321289062,1,2
C,combine_compute,11,8.798187255859375,0,2
C,combine_compute,12,8.861129760742188,2,2
C,combine_compute,13,8.6995849609375,2,2
C,combine_compute,14,8.69354248046875,1,2
C,combine_compute,15,8.78997802734375,2,2
C,combine_compute,16,8.707794189453125,2,2
C,combine_compute,17,8.669647216796875,2,2
C,combine_compute,18,8.785491943359375,1,2
C,combine_compute,19,8.795654296875,2,2
C,combine_compute,20,8.883087158203125,2,2
C,combine_compute,21,9.185882568359375,2,2
C,combine_compute,22,8.796661376953125,3,2
C,combine_compute,23,8.741851806640625,1,2
C,combine_compute,24,8.84228515625,1,2
C,combine_compute,25,8.845733642578125,1,2
C,combine_compute,26,8.8447265625,2,2
C,combine_compute,27,10.27398681640625,3,2
C,combine_compute,28,8.893524169921875,2,2
C,combine_compute,29,8.992767333984375,2,2
C,combine_compute,30,8.93804931640625,2,2
C,combine_compute,31,8.8790283203125,1,2
C,combine_compute,32,8.7320556640625,1,2
C,combine_compute,33,8.79461669921875,2,2
C,combine_compute,34,8.7735595703125,1,2
C,combine_compute,35,8.931396484375,2,2
C,combine_compute,36,8.88330078125,2,2
C,combine_compute,37,8.75384521484375,1,2
C,combine_compute,38,8.90130615234375,1,2
C,combine_compute,39,8.75189208984375,1,2
C,combine_compute,40,10.16534423828125,1,2
C,combine_compute,41,8.81890869140625,1,2
C,combine_compute,42,8.88116455078125,1,2
C,combine_compute,43,9.02532958984375,2,2
C,combine_compute,44,9.0299072265625,2,2
C,combine_compute,45,8.90618896484375,1,2
C,combine_compute,46,8.9490966796875,1,2
C,combine_compute,47,5.59832763671875,1,2
C,decoder_layer,0,22.698559679090977,0,2
C,decoder_layer,1,21.371326446533203,0,2
C,decoder_layer,2,22.43686294555664,3,2
C,decoder_layer,3,21.063232421875,0,2
C,decoder_layer,4,21.210845947265625,0,2
C,decoder_layer,5,20.88787078857422,0,2
C,decoder_layer,6,20.637184143066406,0,2
C,decoder_layer,7,20.947105407714844,0,2
C,decoder_layer,8,20.77337646484375,3,2
C,decoder_layer,9,20.816864013671875,1,2
C,decoder_layer,10,20.675094604492188,0,2
C,decoder_layer,11,20.684539794921875,2,2
C,decoder_layer,12,20.998428344726562,2,2
C,decoder_layer,13,20.886367797851562,2,2
C,decoder_layer,14,20.70013427734375,1,2
C,decoder_layer,15,21.06597900390625,2,2
C,decoder_layer,16,20.752227783203125,1,2
C,decoder_layer,17,20.6558837890625,2,2
C,decoder_layer,18,20.752532958984375,1,2
C,decoder_layer,19,20.742584228515625,2,2
C,decoder_layer,20,21.018310546875,2,2
C,decoder_layer,21,21.47412109375,3,2
C,decoder_layer,22,21.615875244140625,3,2
C,decoder_layer,23,20.90386962890625,3,2
C,decoder_layer,24,20.87408447265625,3,2
C,decoder_layer,25,21.116424560546875,3,2
C,decoder_layer,26,21.108062744140625,3,2
C,decoder_layer,27,22.35791015625,3,2
C,decoder_layer,28,22.264862060546875,2,2
C,decoder_layer,29,21.172515869140625,2,2
C,decoder_layer,30,21.087188720703125,3,2
C,decoder_layer,31,21.005126953125,1,2
C,decoder_layer,32,20.83544921875,3,2
C,decoder_layer,33,20.82940673828125,2,2
C,decoder_layer,34,20.9415283203125,1,2
C,decoder_layer,35,21.02813720703125,2,2
C,decoder_layer,36,21.133544921875,2,2
C,decoder_layer,37,20.9002685546875,3,2
C,decoder_layer,38,20.98101806640625,1,2
C,decoder_layer,39,20.89453125,2,2
C,decoder_layer,40,22.4840087890625,1,2
C,decoder_layer,41,21.26702880859375,2,2
C,decoder_layer,42,21.0474853515625,1,2
C,decoder_layer,43,21.10595703125,2,2
C,decoder_layer,44,21.08929443359375,2,2
C,decoder_layer,45,20.909423828125,1,2
C,decoder_layer,46,21.011962890625,1,2
C,decoder_layer,47,17.76165771484375,1,2
C,dispatch_comm,0,12.934528350830078,0,2
C,dispatch_comm,1,12.711008071899414,0,2
C,dispatch_comm,2,13.681377410888672,0,2
C,dispatch_comm,3,12.241954803466797,0,2
C,dispatch_comm,4,11.772125244140625,0,2
C,dispatch_comm,5,11.338020324707031,0,2
C,dispatch_comm,6,10.347419738769531,0,2
C,dispatch_comm,7,10.312606811523438,0,2
C,dispatch_comm,8,10.014251708984375,0,2
C,dispatch_comm,9,9.958404541015625,0,2
C,dispatch_comm,10,9.83135986328125,0,2
C,dispatch_comm,11,9.395614624023438,0,2
C,dispatch_comm,12,9.156936645507812,0,2
C,dispatch_comm,13,9.115005493164062,1,2
C,dispatch_comm,14,9.003585815429688,1,2
C,dispatch_comm,15,9.256820678710938,0,2
C,dispatch_comm,16,9.07012939453125,0,2
C,dispatch_comm,17,8.89556884765625,0,2
C,dispatch_comm,18,8.911712646484375,0,2
C,dispatch_comm,19,8.965423583984375,0,2
C,dispatch_comm,20,9.04833984375,3,2
C,dispatch_comm,21,12.170379638671875,3,2
C,dispatch_comm,22,12.742462158203125,3,2
C,dispatch_comm,23,10.33087158203125,3,2
C,dispatch_comm,24,10.359649658203125,3,2
C,dispatch_comm,25,10.295928955078125,3,2
C,dispatch_comm,26,10.022796630859375,3,2
C,dispatch_comm,27,9.7816162109375,3,2
C,dispatch_comm,28,10.35986328125,1,2
C,dispatch_comm,29,9.6331787109375,3,2
C,dispatch_comm,30,9.25140380859375,0,2
C,dispatch_comm,31,9.026947021484375,0,2
C,dispatch_comm,32,9.0611572265625,0,2
C,dispatch_comm,33,8.9970703125,0,2
C,dispatch_comm,34,9.1129150390625,0,2
C,dispatch_comm,35,9.2255859375,0,2
C,dispatch_comm,36,9.3321533203125,0,2
C,dispatch_comm,37,9.1981201171875,0,2
C,dispatch_comm,38,9.17169189453125,0,2
C,dispatch_comm,39,9.11541748046875,0,2
C,dispatch_comm,40,10.43804931640625,0,2
C,dispatch_comm,41,9.38800048828125,0,2
C,dispatch_comm,42,9.00714111328125,0,2
C,dispatch_comm,43,9.16021728515625,0,2
C,dispatch_comm,44,9.30108642578125,3,2
C,dispatch_comm,45,9.1893310546875,0,2
C,dispatch_comm,46,9.163330078125,0,2
C,dispatch_comm,47,9.13739013671875,0,2
C,dispatch_compute,0,10.764256238937378,0,2
C,dispatch_compute,1,10.314016342163086,0,2
C,dispatch_compute,2,11.26950454711914,0,2
C,dispatch_compute,3,10.221569061279297,0,2
C,dispatch_compute,4,10.346626281738281,0,2
C,dispatch_compute,5,10.169662475585938,0,2
C,dispatch_compute,6,9.937538146972656,0,2
C,dispatch_compute,7,10.088630676269531,0,2
C,dispatch_compute,8,10.013031005859375,0,2
C,dispatch_compute,9,9.955718994140625,0,2
C,dispatch_compute,10,9.830108642578125,0,2
C,dispatch_compute,11,9.394973754882812,0,2
C,dispatch_compute,12,9.161270141601562,0,2
C,dispatch_compute,13,9.115371704101562,1,2
C,dispatch_compute,14,9.004287719726562,1,2
C,dispatch_compute,15,9.257827758789062,0,2
C,dispatch_compute,16,9.07745361328125,0,2
C,dispatch_compute,17,8.895721435546875,0,2
C,dispatch_compute,18,8.91143798828125,0,2
C,dispatch_compute,19,8.9652099609375,0,2
C,dispatch_compute,20,9.049530029296875,3,2
C,dispatch_compute,21,10.056915283203125,3,2
C,dispatch_compute,22,10.27459716796875,3,2
C,dispatch_compute,23,10.00640869140625,3,2
C,dispatch_compute,24,10.000701904296875,3,2
C,dispatch_compute,25,10.093292236328125,3,2
C,dispatch_compute,26,9.96343994140625,3,2
C,dispatch_compute,27,9.78131103515625,3,2
C,dispatch_compute,28,10.358428955078125,1,2
C,dispatch_compute,29,9.6328125,3,2
C,dispatch_compute,30,9.2537841796875,0,2
C,dispatch_compute,31,9.028411865234375,0,2
C,dispatch_compute,32,9.06280517578125,0,2
C,dispatch_compute,33,8.998046875,0,2
C,dispatch_compute,34,9.11199951171875,0,2
C,dispatch_compute,35,9.22686767578125,0,2
C,dispatch_compute,36,9.333740234375,0,2
C,dispatch_compute,37,9.19818115234375,0,2
C,dispatch_compute,38,9.1717529296875,0,2
C,dispatch_compute,39,9.115966796875,0,2
C,dispatch_compute,40,10.43963623046875,0,2
C,dispatch_compute,41,9.3895263671875,0,2
C,dispatch_compute,42,9.00799560546875,0,2
C,dispatch_compute,43,9.16058349609375,0,2
C,dispatch_compute,44,9.30078125,3,2
C,dispatch_compute,45,9.18829345703125,0,2
C,dispatch_compute,46,9.16412353515625,0,2
C,dispatch_compute,47,9.13818359375,0,2
C,expert,0,4.93135929107666,0,2
C,expert,1,4.8070068359375,0,2
C,expert,2,5.965507507324219,0,2
C,expert,3,4.640926361083984,0,2
C,expert,4,4.627166748046875,0,2
C,expert,5,4.5457916259765625,0,2
C,expert,6,4.443931579589844,0,2
C,expert,7,4.482139587402344,0,2
C,expert,8,4.3520965576171875,0,2
C,expert,9,4.4333343505859375,0,2
C,expert,10,4.28973388671875,0,2
C,expert,11,4.264801025390625,0,2
C,expert,12,4.473480224609375,0,2
C,expert,13,4.2359466552734375,0,2
C,expert,14,4.224609375,0,2
C,expert,15,4.302459716796875,0,2
C,expert,16,4.411376953125,0,2
C,expert,17,4.27288818359375,0,2
C,expert,18,4.241912841796875,0,2
C,expert,19,4.2447509765625,0,2
C,expert,20,4.189971923828125,2,2
C,expert,21,4.71063232421875,3,2
C,expert,22,4.764434814453125,3,2
C,expert,23,4.440521240234375,3,2
C,expert,24,4.457061767578125,3,2
C,expert,25,4.329803466796875,3,2
C,expert,26,4.366729736328125,3,2
C,expert,27,4.31298828125,3,2
C,expert,28,4.731292724609375,3,2
C,expert,29,4.37530517578125,0,2
C,expert,30,4.33868408203125,0,2
C,expert,31,4.20806884765625,2,2
C,expert,32,4.2698974609375,3,2
C,expert,33,4.27471923828125,2,2
C,expert,34,4.2647705078125,3,2
C,expert,35,4.33837890625,3,2
C,expert,36,4.1973876953125,2,2
C,expert,37,4.24267578125,2,2
C,expert,38,4.39990234375,3,2
C,expert,39,4.26141357421875,3,2
C,expert,40,5.5787353515625,1,2
C,expert,41,4.55364990234375,2,2
C,expert,42,4.26165771484375,0,2
C,expert,43,4.33636474609375,2,2
C,expert,44,4.37335205078125,3,2
C,expert,45,4.1922607421875,3,2
C,expert,46,4.33758544921875,3,2
C,expert,47,4.3338623046875,0,2
C,moe_total,0,19.219552278518677,0,2
C,moe_total,1,18.5335693359375,0,2
C,moe_total,2,19.740737915039062,3,2
C,moe_total,3,18.418655395507812,2,2
C,moe_total,4,18.540061950683594,0,2
C,moe_total,5,18.21324920654297,3,2
C,moe_total,6,17.946273803710938,0,2
C,moe_total,7,18.279266357421875,0,2
C,moe_total,8,18.17333984375,3,2
C,moe_total,9,18.29638671875,0,2
C,moe_total,10,18.092117309570312,0,2
C,moe_total,11,18.171112060546875,0,2
C,moe_total,12,18.292327880859375,3,2
C,moe_total,13,18.184005737304688,1,2
C,moe_total,14,18.116455078125,1,2
C,moe_total,15,18.361221313476562,1,2
C,moe_total,16,18.085540771484375,1,2
C,moe_total,17,17.944610595703125,2,2
C,moe_total,18,18.10284423828125,1,2
C,moe_total,19,18.031280517578125,2,2
C,moe_total,20,18.208221435546875,2,2
C,moe_total,21,18.673095703125,3,2
C,moe_total,22,18.740142822265625,1,2
C,moe_total,23,18.1546630859375,1,2
C,moe_total,24,18.175079345703125,1,2
C,moe_total,25,18.34027099609375,3,2
C,moe_total,26,18.256103515625,3,2
C,moe_total,27,19.67559814453125,3,2
C,moe_total,28,19.61444091796875,1,2
C,moe_total,29,18.487548828125,3,2
C,moe_total,30,18.337646484375,1,2
C,moe_total,31,18.2996826171875,1,2
C,moe_total,32,18.12713623046875,3,2
C,moe_total,33,18.103515625,2,2
C,moe_total,34,18.24853515625,1,2
C,moe_total,35,18.39837646484375,2,2
C,moe_total,36,18.46978759765625,2,2
C,moe_total,37,18.3082275390625,3,2
C,moe_total,38,18.37939453125,1,2
C,moe_total,39,18.28704833984375,3,2
C,moe_total,40,19.79046630859375,1,2
C,moe_total,41,18.54351806640625,2,2
C,moe_total,42,18.22607421875,1,2
C,moe_total,43,18.331787109375,2,2
C,moe_total,44,18.4010009765625,1,2
C,moe_total,45,18.3363037109375,1,2
C,moe_total,46,18.43182373046875,1,2
C,moe_total,47,15.01629638671875,2,2
