ep_size,sample_id,request_id,block_id,iteration_id,nfe,layer_id,virtual_rank,active_experts,assignments,recv_unique_activation_rows,max_rows_per_expert,cv_rows_per_expert,latency_ms,p10_ms,p90_ms,split,backend
8,request0_nfe5_layer16_rank7,0,47,0,5,16,7,28,2306,980,284,0.9699643552215932,0.615231990814209,0.6037951946258545,0.6338432192802429,heldout,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
8,request0_nfe30_layer5_rank0,0,48,0,30,5,0,29,650,455,217,1.8572716516884866,0.4700799882411957,0.46361598968505857,0.48353280425071715,heldout,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
8,request0_nfe21_layer9_rank4,0,47,16,21,9,4,30,2381,1110,585,1.6696844637944366,0.6483839750289917,0.6400831937789917,0.6678336143493653,heldout,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
8,request5_nfe25_layer1_rank5,5,47,12,25,1,5,31,1611,742,153,0.8745003561009805,0.5563520193099976,0.5537215948104859,0.5683007836341858,heldout,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
8,request5_nfe110_layer9_rank1,5,51,12,110,9,1,32,1219,593,178,0.9545902908895042,0.5187519788742065,0.50556800365448,0.5409663915634155,heldout,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
8,request5_nfe0_layer15_rank4,5,46,0,0,15,4,18,225,155,35,0.8670768260207525,0.40777599811553955,0.3838911890983582,0.42755199670791627,heldout,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
8,request5_nfe68_layer3_rank2,5,49,11,68,3,2,28,822,428,144,1.162408599973761,0.4641279876232147,0.4588416039943695,0.47603839039802553,heldout,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
8,request0_nfe5_layer9_rank1,0,47,0,5,9,1,31,1081,535,172,1.0114473568153814,0.5053120255470276,0.495551997423172,0.514847993850708,heldout,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
8,request5_nfe76_layer3_rank7,5,49,19,76,3,7,26,1422,781,231,0.9774833297033556,0.5437120199203491,0.5312000274658203,0.5498688101768494,heldout,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
8,request5_nfe107_layer4_rank6,5,51,9,107,4,6,28,1254,685,292,1.4608492977447456,0.5292159914970398,0.5199872016906738,0.5476032018661499,heldout,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
8,request5_nfe32_layer8_rank2,5,47,19,32,8,2,28,1642,828,381,1.3024329267928703,0.5633599758148193,0.5527807950973511,0.573695981502533,heldout,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
8,request5_nfe1_layer17_rank3,5,46,1,1,17,3,25,2603,1107,589,1.5082567647434906,0.642304003238678,0.6348672032356262,0.6559936046600342,heldout,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
8,request5_nfe98_layer6_rank6,5,51,0,98,6,6,25,3003,1454,1350,2.1889058484290356,0.6988160014152527,0.6901567935943603,0.7252671957015991,heldout,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
8,request5_nfe65_layer2_rank7,5,49,8,65,2,7,32,1736,772,159,0.6583735994634909,0.5619199872016907,0.5438336253166198,0.565446400642395,heldout,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
8,request0_nfe49_layer19_rank2,0,49,4,49,19,2,28,1292,611,176,0.9409294730483075,0.5206720232963562,0.5082304120063782,0.5368768215179444,heldout,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
8,request0_nfe41_layer8_rank5,0,48,11,41,8,5,31,3259,1279,439,1.056719192382542,0.6962559819221497,0.6878464102745057,0.7183616042137146,heldout,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
8,request5_nfe38_layer15_rank2,5,48,5,38,15,2,28,1118,667,191,1.1550464558816527,0.5219519734382629,0.514195191860199,0.5327167868614197,heldout,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
8,request0_nfe70_layer11_rank0,0,50,11,70,11,0,26,1569,842,374,1.2621062344494645,0.5592319965362549,0.5392127990722656,0.5769919991493225,heldout,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
8,request5_nfe107_layer5_rank4,5,51,9,107,5,4,29,2058,1125,489,1.4223841803368058,0.635263979434967,0.6268224120140076,0.6497600078582764,heldout,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
