workload,repeat,layer,ep_rank,N,active_experts,Q,tail_count,padded_rows,padding_amplification,tail_oracle_speedup,expert_ms
L1536_B1,2,8,1,4721,29,54,29,2191,1.4640965897055709,1.0045800794099937,0.9753919839859009
L1536_B1,2,9,1,3393,30,45,30,2367,1.6976127320954908,1.0047874601625153,0.9277759790420532
L1536_B1,2,10,1,3640,29,48,29,2504,1.687912087912088,1.0068555434460795,0.9209280014038086
L1536_B1,2,11,1,3507,32,47,32,2509,1.7154262902765898,1.0047392008333504,0.9214720129966736
L1536_B1,2,12,1,2640,29,39,29,2352,1.8909090909090909,1.008050552405587,0.7971199750900269
L1536_B1,2,13,1,3306,29,44,29,2326,1.7035692679975802,1.0051240110017292,0.8871999979019165
L1536_B1,2,14,1,2684,25,36,25,1924,1.7168405365126678,1.0054876846982008,0.7588160037994385
L1536_B1,2,15,1,3240,30,44,30,2392,1.7382716049382716,1.0032502838161435,0.8788480162620544
L1536_B1,2,16,1,2470,27,40,27,2650,2.0728744939271255,1.0068828391917557,0.8647040128707886
L1536_B1,2,17,1,2461,28,36,27,2147,1.8724095895977244,1.0078722865377963,0.7494080066680908
L1536_B1,2,18,1,3480,22,40,22,1640,1.471264367816092,1.0073457298729336,0.7668160200119019
L1536_B1,2,19,1,2983,23,36,22,1625,1.5447536037546095,1.0072185339432191,0.734495997428894
L1536_B1,2,20,1,3951,28,46,28,1937,1.4902556314856998,1.0055087028567071,0.8995839953422546
L1536_B1,2,21,1,3517,28,45,28,2243,1.6377594540801819,1.005726634161596,0.8540160059928894
L1536_B1,2,22,1,3782,28,46,28,2106,1.5568482284505554,1.0068536904346606,0.8895040154457092
L1536_B1,2,23,1,3543,30,46,30,2345,1.6618684730454416,1.0056414804056821,0.8931840062141418
L1536_B1,2,24,1,2592,28,38,28,2272,1.876543209876543,1.0071735739476055,0.7806400060653687
L1536_B1,2,25,1,3339,28,43,28,2165,1.648397723869422,1.006014851234558,0.8268799781799316
L1536_B1,2,26,1,2332,26,35,26,2148,1.9210977701543739,1.0069208614259413,0.7470719814300537
L1536_B1,2,27,1,3567,29,45,29,2193,1.614802354920101,1.0036998849677108,0.8850240111351013
L1536_B1,2,28,1,2726,26,37,26,2010,1.7373440939104916,1.0051190628796487,0.7572799921035767
L1536_B1,2,29,1,2273,28,34,28,2079,1.9146502419709635,1.0070417800694254,0.7535679936408997
L1536_B1,2,30,1,3355,22,41,22,1893,1.5642324888226529,1.0057890111690806,0.8150720000267029
L1536_B1,2,31,1,2748,24,37,24,1988,1.7234352256186318,1.009394826215554,0.7910400032997131
L1536_B1,2,32,1,4070,30,51,30,2458,1.603931203931204,1.0043640827028648,0.96697598695755
L1536_B1,2,33,1,3944,28,50,28,2456,1.6227180527383367,1.003776368697636,0.9333760142326355
L1536_B1,2,34,1,3310,29,46,29,2578,1.7788519637462237,1.006698244271096,0.9075199961662292
L1536_B1,2,35,1,3246,31,48,31,2898,1.8927911275415896,1.0059362898079052,0.90556800365448
L1536_B1,2,36,1,2177,27,34,27,2175,1.9990813045475424,1.0066205273828823,0.7700160145759583
L1536_B1,2,37,1,3555,29,46,29,2333,1.6562587904360055,1.0069515240182836,0.9104639887809753
L1536_B1,2,38,1,2609,25,38,25,2255,1.8643158298198543,1.0056487009867623,0.8168960213661194
L1536_B1,2,39,1,3430,30,46,30,2458,1.7166180758017493,1.004419655705236,0.8977919816970825
L1536_B1,2,40,1,2855,26,39,26,2137,1.7485113835376533,1.008384708941853,0.8190400004386902
L1536_B1,2,41,1,2798,28,37,28,1938,1.692637598284489,1.0087433383382474,0.7896000146865845
L1536_B1,2,42,1,2931,29,41,29,2317,1.7905151825315593,1.0036047497335094,0.8291839957237244
L1536_B1,2,43,1,3412,27,48,27,2732,1.8007033997655335,1.007090340496464,0.9070079922676086
L1536_B1,2,44,1,2485,27,38,27,2379,1.9573440643863178,1.004725413044322,0.8114879727363586
L1536_B1,2,45,1,2575,27,38,27,2289,1.8889320388349515,1.0086250996907073,0.8154879808425903
L1536_B1,2,46,1,1977,27,32,26,2119,2.0718259989883663,1.0083999879591372,0.7256320118904114
L1536_B1,2,47,1,2404,26,34,26,1948,1.8103161397670549,1.0080905576951782,0.7349119782447815
L1536_B4,0,0,1,2974,31,37,31,1762,1.5924680564895763,1.00771662813221,0.7681919932365417
L1536_B4,0,1,1,2216,32,34,32,2136,1.963898916967509,1.0046339992318545,0.7449920177459717
L1536_B4,0,2,1,2942,28,40,28,2178,1.7403127124405167,1.0045391836815196,0.8236160278320312
L1536_B4,0,3,1,3099,29,41,29,2149,1.6934494998386576,1.0042749860021751,0.8383039832115173
L1536_B4,0,4,1,2762,28,42,28,2614,1.946415640839971,1.0056372163056433,0.8287680149078369
L1536_B4,0,5,1,2999,27,39,27,1993,1.6645548516172057,1.0041599983641651,0.7754560112953186
L1536_B4,0,6,1,3686,22,43,22,1818,1.4932175800325556,1.0034988314107005,0.8470720052719116
L1536_B4,0,7,1,2366,25,34,25,1986,1.8393913778529163,1.0078281213582263,0.748416006565094
L1536_B4,0,8,1,4721,29,54,29,2191,1.4640965897055709,1.0045800794099937,0.9925439953804016
L1536_B4,0,9,1,3393,30,45,30,2367,1.6976127320954908,1.0047874601625153,0.8990079760551453
L1536_B4,0,10,1,3640,29,48,29,2504,1.687912087912088,1.0068555434460795,0.927839994430542
L1536_B4,0,11,1,3507,32,47,32,2509,1.7154262902765898,1.0047392008333504,0.9298239946365356
L1536_B4,0,12,1,2640,29,39,29,2352,1.8909090909090909,1.008050552405587,0.8367040157318115
L1536_B4,0,13,1,3306,29,44,29,2326,1.7035692679975802,1.0051240110017292,0.9076480269432068
L1536_B4,0,14,1,2684,25,36,25,1924,1.7168405365126678,1.0054876846982008,0.7477759718894958
L1536_B4,0,15,1,3240,30,44,30,2392,1.7382716049382716,1.0032502838161435,0.8727999925613403
L1536_B4,0,16,1,2470,27,40,27,2650,2.0728744939271255,1.0068828391917557,0.8657600283622742
L1536_B4,0,17,1,2461,28,36,27,2147,1.8724095895977244,1.0078722865377963,0.7996159791946411
L1536_B4,0,18,1,3480,22,40,22,1640,1.471264367816092,1.0073457298729336,0.7545599937438965
L1536_B4,0,19,1,2983,23,36,22,1625,1.5447536037546095,1.0072185339432191,0.7523840069770813
L1536_B4,0,20,1,3951,28,46,28,1937,1.4902556314856998,1.0055087028567071,0.8843839764595032
L1536_B4,0,21,1,3517,28,45,28,2243,1.6377594540801819,1.005726634161596,0.8973439931869507
L1536_B4,0,22,1,3782,28,46,28,2106,1.5568482284505554,1.0068536904346606,0.8644800186157227
L1536_B4,0,23,1,3543,30,46,30,2345,1.6618684730454416,1.0056414804056821,0.8858879804611206
L1536_B4,0,24,1,2592,28,38,28,2272,1.876543209876543,1.0071735739476055,0.77920001745224
L1536_B4,0,25,1,3339,28,43,28,2165,1.648397723869422,1.006014851234558,0.8341119885444641
L1536_B4,0,26,1,2332,26,35,26,2148,1.9210977701543739,1.0069208614259413,0.7635520100593567
L1536_B4,0,27,1,3567,29,45,29,2193,1.614802354920101,1.0036998849677108,0.8757439851760864
L1536_B4,0,28,1,2726,26,37,26,2010,1.7373440939104916,1.0051190628796487,0.7850559949874878
L1536_B4,0,29,1,2273,28,34,28,2079,1.9146502419709635,1.0070417800694254,0.7294399738311768
L1536_B4,0,30,1,3355,22,41,22,1893,1.5642324888226529,1.0057890111690806,0.7956479787826538
L1536_B4,0,31,1,2748,24,37,24,1988,1.7234352256186318,1.009394826215554,0.7576000094413757
L1536_B4,0,32,1,4070,30,51,30,2458,1.603931203931204,1.0043640827028648,0.9571200013160706
L1536_B4,0,33,1,3944,28,50,28,2456,1.6227180527383367,1.003776368697636,0.9499199986457825
L1536_B4,0,34,1,3310,29,46,29,2578,1.7788519637462237,1.006698244271096,0.9200639724731445
L1536_B4,0,35,1,3246,31,48,31,2898,1.8927911275415896,1.0059362898079052,0.9320639967918396
L1536_B4,0,36,1,2177,27,34,27,2175,1.9990813045475424,1.0066205273828823,0.7309439778327942
L1536_B4,0,37,1,3555,29,46,29,2333,1.6562587904360055,1.0069515240182836,0.9286400079727173
L1536_B4,0,38,1,2609,25,38,25,2255,1.8643158298198543,1.0056487009867623,0.7969279885292053
L1536_B4,0,39,1,3430,30,46,30,2458,1.7166180758017493,1.004419655705236,0.9017279744148254
L1536_B4,0,40,1,2855,26,39,26,2137,1.7485113835376533,1.008384708941853,0.8015999794006348
L1536_B4,0,41,1,2798,28,37,28,1938,1.692637598284489,1.0087433383382474,0.7746239900588989
L1536_B4,0,42,1,2931,29,41,29,2317,1.7905151825315593,1.0036047497335094,0.8147839903831482
L1536_B4,0,43,1,3412,27,48,27,2732,1.8007033997655335,1.007090340496464,0.9338560104370117
L1536_B4,0,44,1,2485,27,38,27,2379,1.9573440643863178,1.004725413044322,0.799839973449707
L1536_B4,0,45,1,2575,27,38,27,2289,1.8889320388349515,1.0086250996907073,0.815392017364502
L1536_B4,0,46,1,1977,27,32,26,2119,2.0718259989883663,1.0083999879591372,0.8384960293769836
L1536_B4,0,47,1,2404,26,34,26,1948,1.8103161397670549,1.0080905576951782,0.7274879813194275
L1536_B4,1,0,1,2974,31,37,31,1762,1.5924680564895763,1.00771662813221,0.7889919877052307
L1536_B4,1,1,1,2216,32,34,32,2136,1.963898916967509,1.0046339992318545,0.7445120215415955
L1536_B4,1,2,1,2942,28,40,28,2178,1.7403127124405167,1.0045391836815196,0.8206719756126404
L1536_B4,1,3,1,3099,29,41,29,2149,1.6934494998386576,1.0042749860021751,0.813759982585907
L1536_B4,1,4,1,2762,28,42,28,2614,1.946415640839971,1.0056372163056433,0.8493120074272156
L1536_B4,1,5,1,2999,27,39,27,1993,1.6645548516172057,1.0041599983641651,0.7945280075073242
L1536_B4,1,6,1,3686,22,43,22,1818,1.4932175800325556,1.0034988314107005,0.849888026714325
L1536_B4,1,7,1,2366,25,34,25,1986,1.8393913778529163,1.0078281213582263,0.7470719814300537
L1536_B4,1,8,1,4721,29,54,29,2191,1.4640965897055709,1.0045800794099937,0.9696000218391418
L1536_B4,1,9,1,3393,30,45,30,2367,1.6976127320954908,1.0047874601625153,0.9135680198669434
L1536_B4,1,10,1,3640,29,48,29,2504,1.687912087912088,1.0068555434460795,0.9193919897079468
L1536_B4,1,11,1,3507,32,47,32,2509,1.7154262902765898,1.0047392008333504,0.9385280013084412
L1536_B4,1,12,1,2640,29,39,29,2352,1.8909090909090909,1.008050552405587,0.785152018070221
L1536_B4,1,13,1,3306,29,44,29,2326,1.7035692679975802,1.0051240110017292,0.8668799996376038
L1536_B4,1,14,1,2684,25,36,25,1924,1.7168405365126678,1.0054876846982008,0.7664960026741028
L1536_B4,1,15,1,3240,30,44,30,2392,1.7382716049382716,1.0032502838161435,0.8671360015869141
L1536_B4,1,16,1,2470,27,40,27,2650,2.0728744939271255,1.0068828391917557,0.8615999817848206
L1536_B4,1,17,1,2461,28,36,27,2147,1.8724095895977244,1.0078722865377963,0.7629119753837585
L1536_B4,1,18,1,3480,22,40,22,1640,1.471264367816092,1.0073457298729336,0.7681919932365417
L1536_B4,1,19,1,2983,23,36,22,1625,1.5447536037546095,1.0072185339432191,0.7406719923019409
L1536_B4,1,20,1,3951,28,46,28,1937,1.4902556314856998,1.0055087028567071,0.8650879859924316
L1536_B4,1,21,1,3517,28,45,28,2243,1.6377594540801819,1.005726634161596,0.8688960075378418
L1536_B4,1,22,1,3782,28,46,28,2106,1.5568482284505554,1.0068536904346606,0.8844159841537476
L1536_B4,1,23,1,3543,30,46,30,2345,1.6618684730454416,1.0056414804056821,0.901856005191803
L1536_B4,1,24,1,2592,28,38,28,2272,1.876543209876543,1.0071735739476055,0.8039680123329163
L1536_B4,1,25,1,3339,28,43,28,2165,1.648397723869422,1.006014851234558,0.8383679986000061
L1536_B4,1,26,1,2332,26,35,26,2148,1.9210977701543739,1.0069208614259413,0.7263039946556091
L1536_B4,1,27,1,3567,29,45,29,2193,1.614802354920101,1.0036998849677108,0.8930559754371643
L1536_B4,1,28,1,2726,26,37,26,2010,1.7373440939104916,1.0051190628796487,0.7717120051383972
L1536_B4,1,29,1,2273,28,34,28,2079,1.9146502419709635,1.0070417800694254,0.7499520182609558
L1536_B4,1,30,1,3355,22,41,22,1893,1.5642324888226529,1.0057890111690806,0.7950720191001892
L1536_B4,1,31,1,2748,24,37,24,1988,1.7234352256186318,1.009394826215554,0.785152018070221
L1536_B4,1,32,1,4070,30,51,30,2458,1.603931203931204,1.0043640827028648,0.9765440225601196
L1536_B4,1,33,1,3944,28,50,28,2456,1.6227180527383367,1.003776368697636,0.9583359956741333
L1536_B4,1,34,1,3310,29,46,29,2578,1.7788519637462237,1.006698244271096,0.936959981918335
L1536_B4,1,35,1,3246,31,48,31,2898,1.8927911275415896,1.0059362898079052,0.9247040152549744
L1536_B4,1,36,1,2177,27,34,27,2175,1.9990813045475424,1.0066205273828823,0.7742080092430115
L1536_B4,1,37,1,3555,29,46,29,2333,1.6562587904360055,1.0069515240182836,0.898464024066925
L1536_B4,1,38,1,2609,25,38,25,2255,1.8643158298198543,1.0056487009867623,0.8073920011520386
L1536_B4,1,39,1,3430,30,46,30,2458,1.7166180758017493,1.004419655705236,0.9544320106506348
L1536_B4,1,40,1,2855,26,39,26,2137,1.7485113835376533,1.008384708941853,0.799776017665863
L1536_B4,1,41,1,2798,28,37,28,1938,1.692637598284489,1.0087433383382474,0.774399995803833
L1536_B4,1,42,1,2931,29,41,29,2317,1.7905151825315593,1.0036047497335094,0.84169602394104
L1536_B4,1,43,1,3412,27,48,27,2732,1.8007033997655335,1.007090340496464,0.9218239784240723
L1536_B4,1,44,1,2485,27,38,27,2379,1.9573440643863178,1.004725413044322,0.8043199777603149
L1536_B4,1,45,1,2575,27,38,27,2289,1.8889320388349515,1.0086250996907073,0.8444479703903198
L1536_B4,1,46,1,1977,27,32,26,2119,2.0718259989883663,1.0083999879591372,0.7274559736251831
L1536_B4,1,47,1,2404,26,34,26,1948,1.8103161397670549,1.0080905576951782,0.7296000123023987
L1536_B4,2,0,1,2974,31,37,31,1762,1.5924680564895763,1.00771662813221,0.7761279940605164
L1536_B4,2,1,1,2216,32,34,32,2136,1.963898916967509,1.0046339992318545,0.7636479735374451
L1536_B4,2,2,1,2942,28,40,28,2178,1.7403127124405167,1.0045391836815196,0.8551679849624634
L1536_B4,2,3,1,3099,29,41,29,2149,1.6934494998386576,1.0042749860021751,0.818015992641449
L1536_B4,2,4,1,2762,28,42,28,2614,1.946415640839971,1.0056372163056433,0.8468160033226013
L1536_B4,2,5,1,2999,27,39,27,1993,1.6645548516172057,1.0041599983641651,0.7842239737510681
L1536_B4,2,6,1,3686,22,43,22,1818,1.4932175800325556,1.0034988314107005,0.8450239896774292
L1536_B4,2,7,1,2366,25,34,25,1986,1.8393913778529163,1.0078281213582263,0.7234560251235962
L1536_B4,2,8,1,4721,29,54,29,2191,1.4640965897055709,1.0045800794099937,0.9919360280036926
L1536_B4,2,9,1,3393,30,45,30,2367,1.6976127320954908,1.0047874601625153,0.8912320137023926
L1536_B4,2,10,1,3640,29,48,29,2504,1.687912087912088,1.0068555434460795,0.9396160244941711
L1536_B4,2,11,1,3507,32,47,32,2509,1.7154262902765898,1.0047392008333504,0.9354879856109619
L1536_B4,2,12,1,2640,29,39,29,2352,1.8909090909090909,1.008050552405587,0.772159993648529
L1536_B4,2,13,1,3306,29,44,29,2326,1.7035692679975802,1.0051240110017292,0.8594880104064941
L1536_B4,2,14,1,2684,25,36,25,1924,1.7168405365126678,1.0054876846982008,0.7623680233955383
L1536_B4,2,15,1,3240,30,44,30,2392,1.7382716049382716,1.0032502838161435,0.8577280044555664
L1536_B4,2,16,1,2470,27,40,27,2650,2.0728744939271255,1.0068828391917557,0.845408022403717
L1536_B4,2,17,1,2461,28,36,27,2147,1.8724095895977244,1.0078722865377963,0.7592960000038147
L1536_B4,2,18,1,3480,22,40,22,1640,1.471264367816092,1.0073457298729336,0.7523840069770813
L1536_B4,2,19,1,2983,23,36,22,1625,1.5447536037546095,1.0072185339432191,0.7474880218505859
L1536_B4,2,20,1,3951,28,46,28,1937,1.4902556314856998,1.0055087028567071,0.8960959911346436
L1536_B4,2,21,1,3517,28,45,28,2243,1.6377594540801819,1.005726634161596,0.8600320219993591
L1536_B4,2,22,1,3782,28,46,28,2106,1.5568482284505554,1.0068536904346606,0.8664320111274719
L1536_B4,2,23,1,3543,30,46,30,2345,1.6618684730454416,1.0056414804056821,0.915552020072937
L1536_B4,2,24,1,2592,28,38,28,2272,1.876543209876543,1.0071735739476055,0.7987840175628662
L1536_B4,2,25,1,3339,28,43,28,2165,1.648397723869422,1.006014851234558,0.8353279829025269
L1536_B4,2,26,1,2332,26,35,26,2148,1.9210977701543739,1.0069208614259413,0.7366080284118652
L1536_B4,2,27,1,3567,29,45,29,2193,1.614802354920101,1.0036998849677108,0.8865280151367188
L1536_B4,2,28,1,2726,26,37,26,2010,1.7373440939104916,1.0051190628796487,0.7596480250358582
L1536_B4,2,29,1,2273,28,34,28,2079,1.9146502419709635,1.0070417800694254,0.7759680151939392
L1536_B4,2,30,1,3355,22,41,22,1893,1.5642324888226529,1.0057890111690806,0.8021439909934998
L1536_B4,2,31,1,2748,24,37,24,1988,1.7234352256186318,1.009394826215554,0.7964479923248291
L1536_B4,2,32,1,4070,30,51,30,2458,1.603931203931204,1.0043640827028648,0.974016010761261
L1536_B4,2,33,1,3944,28,50,28,2456,1.6227180527383367,1.003776368697636,0.9430720210075378
L1536_B4,2,34,1,3310,29,46,29,2578,1.7788519637462237,1.006698244271096,0.9182400107383728
L1536_B4,2,35,1,3246,31,48,31,2898,1.8927911275415896,1.0059362898079052,0.9325119853019714
L1536_B4,2,36,1,2177,27,34,27,2175,1.9990813045475424,1.0066205273828823,0.788864016532898
L1536_B4,2,37,1,3555,29,46,29,2333,1.6562587904360055,1.0069515240182836,0.8994879722595215
L1536_B4,2,38,1,2609,25,38,25,2255,1.8643158298198543,1.0056487009867623,0.8162879943847656
L1536_B4,2,39,1,3430,30,46,30,2458,1.7166180758017493,1.004419655705236,0.8980159759521484
L1536_B4,2,40,1,2855,26,39,26,2137,1.7485113835376533,1.008384708941853,0.8278719782829285
L1536_B4,2,41,1,2798,28,37,28,1938,1.692637598284489,1.0087433383382474,0.7712000012397766
L1536_B4,2,42,1,2931,29,41,29,2317,1.7905151825315593,1.0036047497335094,0.8329600095748901
L1536_B4,2,43,1,3412,27,48,27,2732,1.8007033997655335,1.007090340496464,0.8863679766654968
L1536_B4,2,44,1,2485,27,38,27,2379,1.9573440643863178,1.004725413044322,0.8047040104866028
L1536_B4,2,45,1,2575,27,38,27,2289,1.8889320388349515,1.0086250996907073,0.849888026714325
L1536_B4,2,46,1,1977,27,32,26,2119,2.0718259989883663,1.0083999879591372,0.7537279725074768
L1536_B4,2,47,1,2404,26,34,26,1948,1.8103161397670549,1.0080905576951782,0.7351999878883362
L1536_B8,0,0,1,2974,31,37,31,1762,1.5924680564895763,1.00771662813221,0.7709760069847107
L1536_B8,0,1,1,2216,32,34,32,2136,1.963898916967509,1.0046339992318545,0.7426239848136902
L1536_B8,0,2,1,2942,28,40,28,2178,1.7403127124405167,1.0045391836815196,0.8175359964370728
L1536_B8,0,3,1,3099,29,41,29,2149,1.6934494998386576,1.0042749860021751,0.809984028339386
L1536_B8,0,4,1,2762,28,42,28,2614,1.946415640839971,1.0056372163056433,0.8467519879341125
L1536_B8,0,5,1,2999,27,39,27,1993,1.6645548516172057,1.0041599983641651,0.7980480194091797
L1536_B8,0,6,1,3686,22,43,22,1818,1.4932175800325556,1.0034988314107005,0.8277440071105957
L1536_B8,0,7,1,2366,25,34,25,1986,1.8393913778529163,1.0078281213582263,0.7581120133399963
L1536_B8,0,8,1,4721,29,54,29,2191,1.4640965897055709,1.0045800794099937,0.9631680250167847
L1536_B8,0,9,1,3393,30,45,30,2367,1.6976127320954908,1.0047874601625153,0.8955199718475342
L1536_B8,0,10,1,3640,29,48,29,2504,1.687912087912088,1.0068555434460795,0.9119359850883484
L1536_B8,0,11,1,3507,32,47,32,2509,1.7154262902765898,1.0047392008333504,0.9297279715538025
L1536_B8,0,12,1,2640,29,39,29,2352,1.8909090909090909,1.008050552405587,0.7956799864768982
L1536_B8,0,13,1,3306,29,44,29,2326,1.7035692679975802,1.0051240110017292,0.8645439743995667
L1536_B8,0,14,1,2684,25,36,25,1924,1.7168405365126678,1.0054876846982008,0.7567039728164673
L1536_B8,0,15,1,3240,30,44,30,2392,1.7382716049382716,1.0032502838161435,0.861024022102356
L1536_B8,0,16,1,2470,27,40,27,2650,2.0728744939271255,1.0068828391917557,0.8695039749145508
L1536_B8,0,17,1,2461,28,36,27,2147,1.8724095895977244,1.0078722865377963,0.7483199834823608
L1536_B8,0,18,1,3480,22,40,22,1640,1.471264367816092,1.0073457298729336,0.7496320009231567
L1536_B8,0,19,1,2983,23,36,22,1625,1.5447536037546095,1.0072185339432191,0.7680320143699646
L1536_B8,0,20,1,3951,28,46,28,1937,1.4902556314856998,1.0055087028567071,0.8837760090827942
L1536_B8,0,21,1,3517,28,45,28,2243,1.6377594540801819,1.005726634161596,0.9154239892959595
L1536_B8,0,22,1,3782,28,46,28,2106,1.5568482284505554,1.0068536904346606,0.8644160032272339
L1536_B8,0,23,1,3543,30,46,30,2345,1.6618684730454416,1.0056414804056821,0.882752001285553
L1536_B8,0,24,1,2592,28,38,28,2272,1.876543209876543,1.0071735739476055,0.7825279831886292
L1536_B8,0,25,1,3339,28,43,28,2165,1.648397723869422,1.006014851234558,0.8403840065002441
L1536_B8,0,26,1,2332,26,35,26,2148,1.9210977701543739,1.0069208614259413,0.7434239983558655
L1536_B8,0,27,1,3567,29,45,29,2193,1.614802354920101,1.0036998849677108,0.8757759928703308
L1536_B8,0,28,1,2726,26,37,26,2010,1.7373440939104916,1.0051190628796487,0.782368004322052
L1536_B8,0,29,1,2273,28,34,28,2079,1.9146502419709635,1.0070417800694254,0.7534400224685669
L1536_B8,0,30,1,3355,22,41,22,1893,1.5642324888226529,1.0057890111690806,0.8155519962310791
L1536_B8,0,31,1,2748,24,37,24,1988,1.7234352256186318,1.009394826215554,0.7762879729270935
L1536_B8,0,32,1,4070,30,51,30,2458,1.603931203931204,1.0043640827028648,0.9837440252304077
L1536_B8,0,33,1,3944,28,50,28,2456,1.6227180527383367,1.003776368697636,0.946399986743927
L1536_B8,0,34,1,3310,29,46,29,2578,1.7788519637462237,1.006698244271096,0.9495999813079834
L1536_B8,0,35,1,3246,31,48,31,2898,1.8927911275415896,1.0059362898079052,0.9177600145339966
L1536_B8,0,36,1,2177,27,34,27,2175,1.9990813045475424,1.0066205273828823,0.7560639977455139
L1536_B8,0,37,1,3555,29,46,29,2333,1.6562587904360055,1.0069515240182836,0.9111040234565735
L1536_B8,0,38,1,2609,25,38,25,2255,1.8643158298198543,1.0056487009867623,0.8270400166511536
L1536_B8,0,39,1,3430,30,46,30,2458,1.7166180758017493,1.004419655705236,0.9396160244941711
L1536_B8,0,40,1,2855,26,39,26,2137,1.7485113835376533,1.008384708941853,0.8155840039253235
L1536_B8,0,41,1,2798,28,37,28,1938,1.692637598284489,1.0087433383382474,0.776639997959137
L1536_B8,0,42,1,2931,29,41,29,2317,1.7905151825315593,1.0036047497335094,0.8671039938926697
L1536_B8,0,43,1,3412,27,48,27,2732,1.8007033997655335,1.007090340496464,0.9052479863166809
L1536_B8,0,44,1,2485,27,38,27,2379,1.9573440643863178,1.004725413044322,0.7923840284347534
L1536_B8,0,45,1,2575,27,38,27,2289,1.8889320388349515,1.0086250996907073,0.8355519771575928
L1536_B8,0,46,1,1977,27,32,26,2119,2.0718259989883663,1.0083999879591372,0.754751980304718
L1536_B8,0,47,1,2404,26,34,26,1948,1.8103161397670549,1.0080905576951782,0.7289919853210449
L1536_B8,1,0,1,2974,31,37,31,1762,1.5924680564895763,1.00771662813221,0.7881600260734558
L1536_B8,1,1,1,2216,32,34,32,2136,1.963898916967509,1.0046339992318545,0.7845759987831116
L1536_B8,1,2,1,2942,28,40,28,2178,1.7403127124405167,1.0045391836815196,0.8171520233154297
L1536_B8,1,3,1,3099,29,41,29,2149,1.6934494998386576,1.0042749860021751,0.8075839877128601
L1536_B8,1,4,1,2762,28,42,28,2614,1.946415640839971,1.0056372163056433,0.8386880159378052
L1536_B8,1,5,1,2999,27,39,27,1993,1.6645548516172057,1.0041599983641651,0.8018239736557007
L1536_B8,1,6,1,3686,22,43,22,1818,1.4932175800325556,1.0034988314107005,0.847711980342865
L1536_B8,1,7,1,2366,25,34,25,1986,1.8393913778529163,1.0078281213582263,0.7481920123100281
L1536_B8,1,8,1,4721,29,54,29,2191,1.4640965897055709,1.0045800794099937,0.9681599736213684
L1536_B8,1,9,1,3393,30,45,30,2367,1.6976127320954908,1.0047874601625153,0.9125440120697021
L1536_B8,1,10,1,3640,29,48,29,2504,1.687912087912088,1.0068555434460795,0.9445120096206665
L1536_B8,1,11,1,3507,32,47,32,2509,1.7154262902765898,1.0047392008333504,0.9249600172042847
L1536_B8,1,12,1,2640,29,39,29,2352,1.8909090909090909,1.008050552405587,0.800000011920929
L1536_B8,1,13,1,3306,29,44,29,2326,1.7035692679975802,1.0051240110017292,0.8626880049705505
L1536_B8,1,14,1,2684,25,36,25,1924,1.7168405365126678,1.0054876846982008,0.756384015083313
L1536_B8,1,15,1,3240,30,44,30,2392,1.7382716049382716,1.0032502838161435,0.8684800267219543
L1536_B8,1,16,1,2470,27,40,27,2650,2.0728744939271255,1.0068828391917557,0.8472639918327332
L1536_B8,1,17,1,2461,28,36,27,2147,1.8724095895977244,1.0078722865377963,0.7692480087280273
L1536_B8,1,18,1,3480,22,40,22,1640,1.471264367816092,1.0073457298729336,0.7625920176506042
L1536_B8,1,19,1,2983,23,36,22,1625,1.5447536037546095,1.0072185339432191,0.7619839906692505
L1536_B8,1,20,1,3951,28,46,28,1937,1.4902556314856998,1.0055087028567071,0.8808640241622925
L1536_B8,1,21,1,3517,28,45,28,2243,1.6377594540801819,1.005726634161596,0.8683840036392212
L1536_B8,1,22,1,3782,28,46,28,2106,1.5568482284505554,1.0068536904346606,0.8938239812850952
L1536_B8,1,23,1,3543,30,46,30,2345,1.6618684730454416,1.0056414804056821,0.921567976474762
L1536_B8,1,24,1,2592,28,38,28,2272,1.876543209876543,1.0071735739476055,0.8050879836082458
L1536_B8,1,25,1,3339,28,43,28,2165,1.648397723869422,1.006014851234558,0.840287983417511
L1536_B8,1,26,1,2332,26,35,26,2148,1.9210977701543739,1.0069208614259413,0.7494400143623352
L1536_B8,1,27,1,3567,29,45,29,2193,1.614802354920101,1.0036998849677108,0.8966720104217529
L1536_B8,1,28,1,2726,26,37,26,2010,1.7373440939104916,1.0051190628796487,0.795744001865387
L1536_B8,1,29,1,2273,28,34,28,2079,1.9146502419709635,1.0070417800694254,0.7420160174369812
L1536_B8,1,30,1,3355,22,41,22,1893,1.5642324888226529,1.0057890111690806,0.7919039726257324
L1536_B8,1,31,1,2748,24,37,24,1988,1.7234352256186318,1.009394826215554,0.7864000201225281
L1536_B8,1,32,1,4070,30,51,30,2458,1.603931203931204,1.0043640827028648,0.9873600006103516
L1536_B8,1,33,1,3944,28,50,28,2456,1.6227180527383367,1.003776368697636,0.9564160108566284
L1536_B8,1,34,1,3310,29,46,29,2578,1.7788519637462237,1.006698244271096,0.9118720293045044
L1536_B8,1,35,1,3246,31,48,31,2898,1.8927911275415896,1.0059362898079052,0.9225280284881592
L1536_B8,1,36,1,2177,27,34,27,2175,1.9990813045475424,1.0066205273828823,0.7662720084190369
L1536_B8,1,37,1,3555,29,46,29,2333,1.6562587904360055,1.0069515240182836,0.9145280122756958
