context,iteration,layer,rank,n,g,q,histogram,block_m,dispatch_ms,expert_ms,combine_ms,dispatch_expert_overlap_ms,expert_combine_overlap_ms,previous_expert_ms,previous_combine_ms,static_median_ms,tail
controlled,13,25,0,2333,31,38,"101,10,27,3,249,159,150,128,235,1,49,3,44,31,9,177,22,0,127,84,21,31,121,23,46,5,118,144,176,2,2,35",128,1.428223967552185,0.4485760033130646,0.41791999340057373,0.0,0.03125,0.4755519926548004,0.5249279737472534,0.4643840044736862,False
controlled,13,26,0,3486,32,48,"206,416,29,169,149,42,20,283,14,8,104,19,100,11,45,214,39,132,122,28,153,61,37,28,62,225,120,22,29,22,549,28",128,1.2753280401229858,0.4870400130748749,0.49587199091911316,0.0,0.0546875,0.4485760033130646,0.41791999340057373,0.4921119958162308,False
controlled,13,27,0,1678,31,35,"111,10,39,61,48,56,4,4,36,1,20,16,9,8,2,8,69,19,83,39,102,11,2,67,4,106,15,8,173,295,252,0",128,1.3586879968643188,0.44918400049209595,0.5254080295562744,0.0,0.03125,0.4870400130748749,0.49587199091911316,0.46400000154972076,False
controlled,13,28,0,1527,32,36,"298,19,3,3,33,28,44,35,128,33,29,19,28,265,28,16,8,5,12,98,21,69,17,72,65,1,8,28,51,24,19,20",128,1.354367971420288,0.4590719938278198,0.5527039766311646,0.0,0.0234375,0.44918400049209595,0.5254080295562744,0.4615039974451065,False
controlled,13,29,0,3251,30,46,"112,154,84,25,3,315,9,200,0,16,131,249,17,22,22,32,657,43,133,127,79,92,40,493,1,7,162,1,0,1,21,3",128,1.4108480215072632,0.4867840111255646,0.5153599977493286,0.0,0.046875,0.4590719938278198,0.5527039766311646,0.4885440021753311,False
controlled,13,30,0,1846,31,38,"8,7,10,15,3,234,13,3,47,1,26,5,56,25,98,1,0,277,38,200,81,345,28,7,38,49,129,14,22,1,64,1",128,1.396191954612732,0.45689600706100464,0.5161920189857483,0.0,0.02734375,0.4867840111255646,0.5153599977493286,0.46478399634361267,False
controlled,13,31,0,2961,30,44,"150,4,26,28,15,15,118,89,128,257,47,6,4,4,12,3,119,0,19,235,0,2,1,66,1,32,7,245,936,130,82,180",128,1.340127944946289,0.45606398582458496,0.5436800122261047,0.0,0.04296875,0.45689600706100464,0.5161920189857483,0.47487999498844147,False
controlled,13,32,0,2229,29,37,"8,6,43,90,109,4,59,452,0,86,16,10,0,10,42,89,56,19,40,140,250,1,153,5,50,7,2,52,29,0,239,162",128,1.3496639728546143,0.4543040096759796,0.5390719771385193,0.0,0.0078125,0.45606398582458496,0.5436800122261047,0.4703360050916672,False
controlled,13,33,0,2293,30,40,"34,20,42,5,7,11,108,259,13,115,24,49,197,3,33,25,79,198,9,1,0,44,23,480,8,4,41,1,28,0,287,145",128,1.3932479619979858,0.4540160000324249,0.5172479748725891,0.0,0.02734375,0.4543040096759796,0.5390719771385193,0.463359996676445,False
controlled,13,34,0,3030,31,43,"43,25,84,12,315,15,34,76,9,104,9,0,152,125,39,52,177,213,184,74,242,276,5,177,34,4,79,293,66,24,4,84",128,1.382688045501709,0.46351999044418335,0.5000320076942444,0.0,0.00390625,0.4540160000324249,0.5172479748725891,0.4657279998064041,False
controlled,13,35,0,2786,31,43,"16,101,4,86,91,55,6,21,28,179,20,15,0,22,306,11,29,27,326,50,17,44,16,134,140,251,141,44,7,88,506,5",128,1.3745280504226685,0.4492799937725067,0.5019519925117493,0.0,0.01953125,0.46351999044418335,0.5000320076942444,0.4702720046043396,False
controlled,13,36,0,2541,31,42,"153,16,64,23,152,5,17,29,83,65,7,4,57,0,46,119,3,105,16,13,32,79,10,137,129,154,31,71,10,318,76,517",128,1.3310400247573853,0.5034559965133667,0.46348801255226135,0.0,0.015625,0.4492799937725067,0.5019519925117493,0.4721279889345169,False
controlled,13,37,0,2506,31,39,"133,17,9,4,299,289,126,215,312,14,6,9,43,28,14,125,38,0,119,80,96,27,22,43,48,15,124,50,95,36,4,66",128,1.2915199995040894,0.4854080080986023,0.48611199855804443,0.0,0.01953125,0.5034559965133667,0.46348801255226135,0.4713760018348694,False
controlled,13,38,0,2986,32,41,"113,444,16,39,220,59,15,103,22,3,122,38,175,15,20,227,84,110,161,27,119,118,57,8,58,90,147,30,38,43,236,29",128,1.3517119884490967,0.4842880070209503,0.47839999198913574,0.0,0.03125,0.4854080080986023,0.48611199855804443,0.47224000096321106,False
controlled,13,39,0,2023,31,39,"105,4,92,62,127,27,3,6,6,1,29,64,11,18,5,27,7,5,27,44,137,18,11,71,19,136,34,15,257,331,324,0",128,1.3570560216903687,0.48419201374053955,0.47251200675964355,0.0,0.01953125,0.4842880070209503,0.47839999198913574,0.4658239930868149,False
controlled,13,40,0,1651,32,35,"297,62,4,3,26,48,79,32,128,15,32,6,27,256,15,35,7,41,6,2,34,81,57,91,28,5,14,23,51,68,28,50",128,1.3452800512313843,0.45635199546813965,0.5681599974632263,0.0,0.03125,0.48419201374053955,0.47251200675964355,0.4700800031423569,False
controlled,13,41,0,3037,28,44,"136,48,110,25,3,316,9,278,0,13,48,199,6,18,37,57,662,6,44,112,58,77,36,538,0,4,176,0,4,0,16,1",128,1.425663948059082,0.4645119905471802,0.5396479964256287,0.0,0.0234375,0.45635199546813965,0.5681599974632263,0.45956799387931824,False
controlled,13,42,0,2378,27,36,"7,135,3,13,85,15,84,23,112,100,29,0,305,0,6,27,0,78,166,0,25,137,54,74,52,75,0,43,66,613,20,31",128,1.3916800022125244,0.5331839919090271,0.42208001017570496,0.0,0.01171875,0.4645119905471802,0.5396479964256287,0.4660319983959198,False
controlled,13,43,0,2992,31,46,"276,13,58,7,50,52,15,10,41,625,64,30,97,48,14,52,109,1,59,32,898,2,1,0,28,303,4,1,2,41,20,39",128,1.2719680070877075,0.4755840003490448,0.5420160293579102,0.0,0.05078125,0.5331839919090271,0.42208001017570496,0.4814240038394928,False
controlled,13,44,0,2849,31,41,"116,152,69,95,12,62,14,21,306,31,4,47,55,73,95,4,171,61,511,46,101,276,2,170,0,31,84,6,27,104,12,91",128,1.3753600120544434,0.45286399126052856,0.5689280033111572,0.0,0.04296875,0.4755840003490448,0.5420160293579102,0.46716800332069397,False
controlled,13,45,0,2984,30,45,"136,1037,34,33,22,69,15,353,31,2,17,314,5,1,145,52,14,88,82,85,23,19,48,62,38,0,52,67,0,131,5,4",128,1.3725119829177856,0.47833600640296936,0.5057920217514038,0.0,0.015625,0.45286399126052856,0.5689280033111572,0.4804319888353348,False
controlled,13,46,0,4019,30,49,"39,161,92,204,608,421,362,3,240,41,121,186,13,50,21,14,113,22,23,17,14,27,1,228,0,170,196,366,0,33,61,172",128,1.3176000118255615,0.48371198773384094,0.5218240022659302,0.0,0.04296875,0.47833600640296936,0.5057920217514038,0.48284800350666046,False
controlled,13,47,0,2992,32,46,"62,69,142,154,306,59,10,14,118,72,19,31,5,8,58,420,154,76,40,27,178,321,18,137,10,49,221,51,9,2,3,149",128,1.333888053894043,0.47724801301956177,0.5391680002212524,0.0,0.03125,0.48371198773384094,0.5218240022659302,0.4800480008125305,False
controlled,13,0,1,2539,31,35,"143,83,58,35,228,105,174,14,61,29,59,63,83,117,78,65,91,67,45,0,217,93,62,1,97,54,126,63,55,33,90,50",128,0.37756800651550293,0.6530879735946655,0.1733119934797287,0.0,0.0,0.0,0.0,0.6615359783172607,False
controlled,13,1,1,1884,32,34,"86,93,90,28,35,66,59,58,38,22,42,37,75,99,43,100,39,97,94,13,168,31,32,6,41,71,8,41,25,43,38,166",128,0.3892480134963989,0.6428800225257874,0.1475200057029724,0.0,0.0,0.6530879735946655,0.1733119934797287,0.6450400054454803,False
controlled,13,2,1,2660,31,43,"22,33,2,4,236,3,178,51,258,34,1,0,88,187,155,45,175,152,34,8,3,130,23,72,12,66,225,36,367,2,24,34",128,0.39478400349617004,0.6490880250930786,0.14220799505710602,0.0,0.0,0.6428800225257874,0.1475200057029724,0.6510720252990723,False
controlled,13,3,1,2273,30,36,"35,88,144,95,76,99,15,10,108,87,42,168,328,80,50,55,9,78,6,63,0,305,0,32,54,9,13,38,127,2,49,8",128,0.36665600538253784,0.6503679752349854,0.14467200636863708,0.0,0.0,0.6490880250930786,0.14220799505710602,0.6556479930877686,False
controlled,13,4,1,2373,30,38,"300,91,44,37,59,614,54,49,15,0,0,16,4,16,10,17,31,148,103,29,22,35,57,50,41,56,76,4,128,38,53,176",128,0.3715200126171112,0.6543999910354614,0.14246399700641632,0.0,0.0,0.6503679752349854,0.14467200636863708,0.6520639955997467,False
controlled,13,5,1,2411,31,39,"21,162,18,337,0,121,134,80,85,54,152,89,59,14,29,60,123,8,11,39,20,20,201,36,140,6,77,57,43,143,2,70",128,0.3691520094871521,0.6516479849815369,0.13996799290180206,0.0,0.0,0.6543999910354614,0.14246399700641632,0.6516639888286591,False
controlled,13,6,1,2748,30,43,"557,21,25,113,0,13,3,95,17,69,18,64,64,0,99,191,11,2,14,544,31,3,1,74,82,2,16,596,4,2,12,5",128,0.3665280044078827,0.6698240041732788,0.1451839953660965,0.0,0.0,0.6516479849815369,0.13996799290180206,0.6494559943675995,False
controlled,13,7,1,1684,31,35,"53,24,51,1,117,6,6,41,66,13,0,64,184,15,24,6,33,157,49,42,36,5,3,147,78,1,116,65,33,38,60,150",128,0.36719998717308044,0.6593279838562012,0.1817599982023239,0.0,0.0,0.6698240041732788,0.1451839953660965,0.6495999991893768,False
controlled,13,8,1,3460,30,45,"77,0,186,264,42,46,105,85,71,99,5,767,86,97,55,12,0,307,155,26,35,95,15,86,4,146,5,86,439,31,10,23",128,0.3577600121498108,0.6707199811935425,0.13366399705410004,0.0,0.0,0.6593279838562012,0.1817599982023239,0.6520000100135803,False
controlled,13,9,1,2759,32,43,"61,45,28,39,80,5,63,52,214,54,3,48,38,82,7,3,33,72,288,16,15,37,480,20,11,242,1,448,12,61,192,9",128,0.3639039993286133,0.6653439998626709,0.13967999815940857,0.0,0.0,0.6707199811935425,0.13366399705410004,0.6517280042171478,False
controlled,13,10,1,3055,30,43,"0,183,5,11,23,112,7,169,129,196,37,106,3,249,21,197,65,90,236,12,9,81,38,135,23,187,210,136,0,140,66,179",128,0.4280959963798523,0.6375359892845154,0.1430719941854477,0.0,0.0,0.6653439998626709,0.13967999815940857,0.6492959856987,False
controlled,13,11,1,3153,32,47,"45,6,303,34,20,85,13,326,1,137,101,64,15,380,16,18,77,130,169,13,67,288,71,131,192,6,29,144,70,152,9,41",128,0.363072007894516,0.6754879951477051,0.14233599603176117,0.0,0.0,0.6375359892845154,0.1430719941854477,0.654992014169693,False
controlled,13,12,1,2038,32,37,"147,6,9,90,180,43,140,8,10,227,5,73,4,28,72,31,10,34,113,26,203,68,16,88,76,41,35,6,86,34,25,104",128,0.3587520122528076,0.8429440259933472,0.15692800283432007,0.0,0.0,0.6754879951477051,0.14233599603176117,0.6535360217094421,True
controlled,13,13,1,2301,29,38,"86,34,17,24,86,8,131,20,46,130,105,6,70,269,3,397,32,59,18,38,61,0,28,31,0,176,77,0,42,93,180,34",128,0.3798080086708069,0.6348159909248352,0.2865599989891052,0.0,0.0,0.8429440259933472,0.15692800283432007,0.6473599970340729,False
controlled,13,14,1,1760,28,32,"60,111,17,11,72,32,155,115,0,17,7,56,35,84,48,153,179,78,0,15,44,49,0,52,11,10,0,2,164,86,79,18",128,0.3935999870300293,0.6163520216941833,0.1435520052909851,0.0,0.0,0.6348159909248352,0.2865599989891052,0.6382240056991577,False
controlled,13,15,1,2571,32,42,"144,25,29,76,23,272,13,14,41,41,182,77,6,196,231,58,169,40,24,53,100,131,50,8,18,67,379,20,20,7,20,37",128,0.36851200461387634,0.6722239851951599,0.14579200744628906,0.0,0.0,0.6163520216941833,0.1435520052909851,0.6478399932384491,False
controlled,13,16,1,1732,29,33,"1,57,1,34,81,0,0,12,85,87,78,63,119,127,5,77,52,11,107,150,2,1,38,15,12,12,1,394,73,4,33,0",128,0.36396801471710205,0.6388800144195557,0.14281600713729858,0.0,0.0,0.6722239851951599,0.14579200744628906,0.6363199949264526,False
controlled,13,17,1,2310,30,40,"13,0,182,75,298,35,12,65,0,47,135,10,204,39,64,19,3,48,265,4,3,144,117,36,1,279,19,30,10,46,58,49",128,0.3670719861984253,0.6496639847755432,0.14934399724006653,0.0,0.0,0.6388800144195557,0.14281600713729858,0.6483519971370697,False
controlled,13,18,1,2789,29,44,"652,13,8,93,0,7,3,131,12,71,76,20,41,1,48,66,4,1,1,451,200,1,0,131,104,0,13,568,57,2,4,10",128,0.36259201169013977,0.647104024887085,0.14579200744628906,0.0,0.0,0.6496639847755432,0.14934399724006653,0.647680014371872,False
controlled,13,19,1,1946,29,35,"46,20,294,0,107,4,2,47,7,6,2,83,293,12,6,12,44,182,66,111,27,0,0,187,48,4,63,45,22,16,63,127",128,0.3632639944553375,0.6721280217170715,0.14268800616264343,0.0,0.0,0.647104024887085,0.14579200744628906,0.6446560025215149,False
controlled,13,20,1,3354,31,47,"51,0,94,117,32,35,113,122,47,88,31,839,136,93,33,9,8,298,138,3,32,40,4,97,1,141,4,151,517,70,5,5",128,0.3622719943523407,0.6520959734916687,0.14044800400733948,0.0,0.0,0.6721280217170715,0.14268800616264343,0.6546719968318939,False
controlled,13,21,1,2525,31,40,"15,78,19,75,116,1,30,28,233,66,1,27,16,60,0,116,28,83,125,16,70,20,378,15,2,133,2,533,17,35,185,2",128,0.3663040101528168,0.6651840209960938,0.14604799449443817,0.0,0.0,0.6520959734916687,0.14044800400733948,0.6474240124225616,False
controlled,13,22,1,3133,32,45,"3,162,19,16,37,58,4,157,261,192,23,120,20,222,17,175,47,191,147,2,12,11,27,192,94,128,179,114,6,179,75,243",128,0.373088002204895,0.6640639901161194,0.14137600362300873,0.0,0.0,0.6651840209960938,0.14604799449443817,0.6561760008335114,False
controlled,13,23,1,3114,30,44,"25,4,290,52,20,152,2,187,0,69,180,61,5,351,52,11,85,174,140,9,64,219,87,169,217,0,26,182,42,182,9,48",128,0.3879680037498474,0.6529600024223328,0.1422400027513504,0.0,0.0,0.6640639901161194,0.14137600362300873,0.6460159718990326,False
controlled,13,24,1,1762,32,36,"50,30,1,90,240,21,156,42,5,164,1,111,2,12,39,20,5,11,48,40,201,74,15,78,38,40,29,6,67,21,12,93",128,0.4065920114517212,0.6366400122642517,0.16732800006866455,0.0,0.0,0.6529600024223328,0.1422400027513504,0.6472959816455841,False
controlled,13,25,1,2473,31,39,"81,39,16,29,82,8,134,26,16,76,70,5,79,341,11,362,92,38,1,28,50,5,26,37,15,191,129,0,45,121,234,86",128,0.37939199805259705,0.6326079964637756,0.1430400013923645,0.0,0.0,0.6366400122642517,0.16732800006866455,0.653328001499176,False
controlled,13,26,1,1806,30,34,"104,143,56,15,67,28,194,63,0,38,8,59,20,63,52,121,173,62,0,2,51,23,1,41,23,3,3,12,214,51,55,61",128,0.3947199881076813,0.6222079992294312,0.1555519998073578,0.0,0.0,0.6326079964637756,0.1430400013923645,0.643807977437973,False
controlled,13,27,1,2821,31,42,"100,12,40,67,42,264,26,0,11,36,236,124,7,231,281,77,129,63,15,46,110,120,57,6,12,15,549,10,17,1,73,44",128,0.40806400775909424,0.6325759887695312,0.1626559942960739,0.0,0.0,0.6222079992294312,0.1555519998073578,0.6510240137577057,False
controlled,13,28,1,1925,28,34,"2,56,38,95,50,0,0,77,50,38,66,46,230,93,23,81,10,9,133,71,0,6,58,12,7,2,8,534,63,3,64,0",128,0.39427199959754944,0.6484479904174805,0.14854399859905243,0.0,0.0,0.6325759887695312,0.1626559942960739,0.6458240151405334,False
controlled,13,29,1,2257,30,39,"5,2,162,52,387,25,4,55,4,54,139,3,256,38,60,4,12,45,239,7,19,98,88,52,0,278,15,44,0,37,38,35",128,0.39638400077819824,0.6314560174942017,0.14735999703407288,0.0,0.0,0.6484479904174805,0.14854399859905243,0.6486400067806244,False
controlled,13,30,1,2916,32,48,"672,11,1,138,5,7,1,39,17,55,58,14,55,5,137,35,5,16,2,528,86,1,1,56,98,2,28,729,65,24,9,16",128,0.37881600856781006,0.6495680212974548,0.14521600306034088,0.0,0.0,0.6314560174942017,0.14735999703407288,0.6507680118083954,False
controlled,13,31,1,1791,31,37,"45,16,147,8,38,2,16,47,7,12,4,89,347,5,2,26,41,150,44,80,17,0,1,179,83,7,64,51,20,21,74,148",128,0.3734399974346161,0.6511359810829163,0.14537599682807922,0.0,0.0,0.6495680212974548,0.14521600306034088,0.6458079814910889,False
controlled,13,32,1,3309,31,46,"54,0,340,157,34,30,101,121,21,95,24,672,138,77,25,1,17,334,131,15,54,44,6,38,1,94,7,120,500,38,8,12",128,0.3839679956436157,0.6758720278739929,0.14828799664974213,0.0,0.0,0.6511359810829163,0.14537599682807922,0.6653439998626709,False
controlled,13,33,1,2874,30,43,"58,64,22,127,184,2,27,25,280,49,0,24,22,55,0,178,45,103,178,32,11,20,428,18,12,101,21,563,23,28,168,6",128,0.36425599455833435,0.6560320258140564,0.15276800096035004,0.0,0.0,0.6758720278739929,0.14828799664974213,0.6512640118598938,False
controlled,13,34,1,2772,31,41,"7,166,15,10,58,96,4,142,125,150,8,171,1,84,39,163,14,124,105,1,10,2,14,204,123,169,197,126,0,113,20,311",128,0.37196800112724304,0.656063973903656,0.15087999403476715,0.0,0.0,0.6560320258140564,0.15276800096035004,0.6476479768753052,False
controlled,13,35,1,2790,32,44,"26,23,201,35,19,31,5,124,1,15,144,39,1,369,31,37,68,135,139,3,61,259,139,154,255,9,29,243,19,122,14,40",128,0.3654080033302307,0.6534720063209534,0.14057600498199463,0.0,0.0,0.656063973903656,0.15087999403476715,0.6482560038566589,False
controlled,13,36,1,1761,31,35,"69,19,0,131,132,26,124,73,6,201,5,72,2,20,12,29,4,1,62,8,237,57,17,113,45,26,15,8,127,17,20,83",128,0.3683840036392212,0.6468799710273743,0.1451839953660965,0.0,0.0,0.6534720063209534,0.14057600498199463,0.6447359919548035,False
controlled,13,37,1,2854,30,42,"139,96,15,49,73,3,185,36,2,121,42,5,49,286,0,375,134,65,6,14,99,14,26,31,0,155,89,1,83,158,353,150",128,0.3654719889163971,0.6617599725723267,0.1408960074186325,0.0,0.0,0.6468799710273743,0.1451839953660965,0.6493439972400665,False
controlled,13,38,1,1909,28,33,"116,174,16,6,22,28,95,46,1,64,0,62,9,52,217,104,120,69,1,0,67,12,0,72,0,4,30,10,182,129,53,148",128,0.36982399225234985,0.6212800145149231,0.14099200069904327,0.0,0.0,0.6617599725723267,0.1408960074186325,0.6351360082626343,False
controlled,13,39,1,2645,32,42,"54,34,27,8,104,152,33,4,5,48,112,130,10,281,271,76,76,96,42,54,144,114,222,3,13,14,311,27,52,2,61,65",128,0.38227200508117676,0.637440025806427,0.14524799585342407,0.0,0.0,0.6212800145149231,0.14099200069904327,0.6515839993953705,False
controlled,13,40,1,2215,28,37,"5,48,46,110,36,0,0,15,54,26,107,63,173,16,18,192,137,8,129,112,0,12,130,39,1,4,17,544,122,0,11,40",128,0.4301759898662567,0.6321920156478882,0.1618880033493042,0.0,0.0,0.637440025806427,0.14524799585342407,0.6409759819507599,False
controlled,13,41,1,2619,30,40,"14,26,174,92,202,62,13,69,10,69,153,0,295,31,82,1,51,87,269,10,24,81,109,105,0,315,17,68,9,32,14,135",128,0.3861120045185089,0.630079984664917,0.15036800503730774,0.0,0.0,0.6321920156478882,0.1618880033493042,0.6456639766693115,False
controlled,13,42,1,2589,30,41,"33,64,583,321,6,32,12,102,24,9,0,3,138,31,55,215,16,135,75,0,230,5,40,32,96,9,193,72,9,5,32,12",128,0.38604798913002014,0.6285120248794556,0.14707200229167938,0.0,0.0,0.630079984664917,0.15036800503730774,0.6500000059604645,False
controlled,13,43,1,2594,31,44,"21,11,35,33,1,74,22,1,586,129,1,32,33,782,74,145,6,82,7,14,21,74,4,23,10,1,225,1,0,33,99,14",128,0.3840320110321045,0.6417919993400574,0.16838400065898895,0.0,0.0,0.6285120248794556,0.14707200229167938,0.648496001958847,False
controlled,13,44,1,2202,32,40,"36,172,46,10,390,62,23,31,21,2,63,20,4,46,244,67,97,13,22,42,11,109,41,1,9,133,258,29,22,5,121,52",128,0.37145599722862244,0.6952000260353088,0.13568000495433807,0.0,0.0,0.6417919993400574,0.16838400065898895,0.6512799859046936,False
controlled,13,45,1,2107,30,39,"53,17,11,279,9,2,46,37,12,55,1,15,17,37,44,84,85,1,285,91,58,33,235,28,513,6,6,0,10,24,0,13",128,0.36748799681663513,0.6579520106315613,0.1472959965467453,0.0,0.0,0.6952000260353088,0.13568000495433807,0.6495520174503326,False
controlled,13,46,1,1625,31,34,"353,53,75,20,11,68,41,52,64,9,18,72,67,69,51,147,124,21,1,65,15,9,96,9,1,39,0,1,27,1,39,7",128,0.37676799297332764,0.6834560036659241,0.13385599851608276,0.0,0.0,0.6579520106315613,0.1472959965467453,0.647136002779007,False
controlled,13,47,1,1858,27,32,"95,2,77,45,47,25,16,79,0,30,133,0,219,0,50,125,11,8,151,5,29,322,12,19,0,127,36,0,9,71,50,65",128,0.3720000088214874,0.6862720251083374,0.1380160003900528,0.0,0.0,0.6834560036659241,0.13385599851608276,0.6397440135478973,False
controlled,13,0,2,2592,32,36,"106,154,91,107,29,49,44,17,142,59,40,119,233,105,121,45,28,41,31,92,97,116,60,65,217,96,9,58,118,26,6,71",128,2.1198720932006836,0.48822399973869324,0.4984320104122162,0.0,0.03515625,0.0,0.0,0.48926399648189545,False
controlled,13,1,2,2754,32,40,"62,161,71,28,64,12,212,609,10,58,31,37,32,21,89,4,121,19,55,31,42,90,57,128,56,113,170,43,67,60,181,20",128,1.487712025642395,0.4684480130672455,0.5196160078048706,0.0,0.0390625,0.48822399973869324,0.4984320104122162,0.47620800137519836,False
controlled,13,2,2,2727,31,41,"52,166,337,58,46,38,53,343,32,33,18,69,152,58,9,0,65,47,148,33,107,5,28,117,142,64,86,182,1,148,23,67",128,1.4781440496444702,0.46988800168037415,0.5067520141601562,0.0,0.03125,0.4684480130672455,0.5196160078048706,0.47086401283741,False
controlled,13,3,2,3117,31,43,"45,160,20,61,49,63,88,28,32,45,138,91,58,124,12,34,24,269,59,0,63,99,279,87,58,164,95,31,129,124,59,529",128,1.485152006149292,0.4764479994773865,0.49248000979423523,0.0,0.04296875,0.46988800168037415,0.5067520141601562,0.47708800435066223,False
controlled,13,4,2,3296,31,45,"68,30,6,0,4,21,14,201,2,192,52,92,119,16,839,147,13,13,69,100,591,196,108,105,44,19,2,31,126,31,4,41",128,1.4385919570922852,0.4967679977416992,0.47152000665664673,0.0,0.04296875,0.4764479994773865,0.49248000979423523,0.49054400622844696,False
controlled,13,5,2,2883,31,45,"75,77,154,2,102,9,66,145,18,144,35,35,129,313,14,13,56,10,16,45,127,683,0,148,9,1,132,62,14,22,6,221",128,1.4744319915771484,0.4930559992790222,0.4724160134792328,0.0,0.046875,0.4967679977416992,0.47152000665664673,0.4933280050754547,False
controlled,13,6,2,2685,31,43,"127,54,184,100,453,4,393,23,2,30,30,12,5,46,76,5,461,39,130,129,3,4,37,62,76,10,37,71,1,65,16,0",128,1.4098559617996216,0.47683200240135193,0.4875519871711731,0.0,0.015625,0.4930559992790222,0.4724160134792328,0.47833600640296936,False
controlled,13,7,2,2531,29,39,"69,0,23,256,100,7,37,163,30,8,10,56,8,6,706,122,0,424,3,0,49,92,81,53,20,26,4,29,23,2,80,44",128,1.4191999435424805,0.46511998772621155,0.5378239750862122,0.0,0.015625,0.47683200240135193,0.4875519871711731,0.47142399847507477,False
controlled,13,8,2,2432,28,37,"68,76,125,29,30,89,1,0,66,0,18,0,10,247,3,281,62,130,84,151,140,16,49,301,35,36,37,17,110,87,134,0",128,1.4578239917755127,0.4562239944934845,0.4854399859905243,0.0,0.01171875,0.46511998772621155,0.5378239750862122,0.4668319970369339,False
controlled,13,9,2,2975,32,46,"14,37,42,60,556,51,7,10,524,7,30,1,25,28,20,154,1,1,242,446,23,226,1,50,35,79,58,6,68,47,57,69",128,1.43123197555542,0.49961599707603455,0.47305598855018616,0.0,0.05078125,0.4562239944934845,0.4854399859905243,0.4942079931497574,False
controlled,13,10,2,1911,30,35,"5,60,40,6,31,51,78,135,31,158,13,0,5,1,11,0,15,14,147,99,16,60,124,205,71,5,98,109,2,61,118,142",128,1.3942400217056274,0.5032960176467896,0.48425599932670593,0.0,0.0234375,0.49961599707603455,0.47305598855018616,0.4697760045528412,False
controlled,13,11,2,3158,31,46,"144,38,1,57,158,197,11,25,151,190,32,47,5,8,316,75,5,132,4,0,75,600,103,30,55,89,136,1,161,7,67,238",128,1.4693759679794312,0.5140799880027771,0.4601919949054718,0.0,0.046875,0.5032960176467896,0.48425599932670593,0.4976479858160019,False
controlled,13,12,2,2455,32,41,"273,104,133,106,36,48,5,8,9,54,163,41,90,17,7,87,72,18,62,19,6,93,43,2,8,86,36,23,60,22,180,544",128,1.4192320108413696,0.47945600748062134,0.7108799815177917,0.0,0.0390625,0.5140799880027771,0.4601919949054718,0.4785279929637909,False
controlled,13,13,2,2379,31,39,"8,37,90,286,70,2,408,2,7,5,11,42,36,36,105,93,134,55,150,115,18,9,3,86,66,42,59,51,238,53,0,62",128,1.647744059562683,0.5798720121383667,0.5496320128440857,0.0,0.03125,0.47945600748062134,0.7108799815177917,0.4835359901189804,True
controlled,13,14,2,1924,27,35,"177,0,9,102,410,169,0,51,8,6,2,60,3,9,4,34,17,16,51,0,18,38,13,55,147,0,43,0,47,200,4,231",128,1.4139519929885864,0.47020798921585083,0.46489599347114563,0.0,0.02734375,0.5798720121383667,0.5496320128440857,0.4684000015258789,False
controlled,13,15,2,3601,31,49,"13,34,372,2,0,149,41,416,107,6,10,30,536,96,170,10,114,19,184,74,15,167,212,181,17,214,10,3,1,295,69,34",128,1.4456000328063965,0.49663999676704407,0.5149760246276855,0.0,0.05859375,0.47020798921585083,0.46489599347114563,0.5000959932804108,False
controlled,13,16,2,3748,30,48,"4,43,42,384,13,3,65,1,6,4,36,7,254,113,4,6,3,102,40,123,778,231,0,6,0,346,367,48,211,365,142,1",128,1.4684799909591675,0.47494399547576904,0.495712012052536,0.0,0.0546875,0.49663999676704407,0.5149760246276855,0.4949119985103607,False
controlled,13,17,2,2374,31,39,"133,84,104,56,2,62,19,201,90,33,19,108,7,179,27,11,134,210,138,72,157,72,29,0,85,3,16,40,238,31,2,12",128,1.40556800365448,0.4578239917755127,0.5065280199050903,0.0,0.046875,0.47494399547576904,0.495712012052536,0.47441600263118744,False
controlled,13,18,2,3051,27,40,"167,24,103,103,483,0,246,15,0,45,135,15,2,29,73,9,477,32,410,58,0,12,60,116,88,7,249,45,0,21,27,0",128,1.4876799583435059,0.4753279983997345,0.45081600546836853,0.0,0.015625,0.4578239917755127,0.5065280199050903,0.47206398844718933,False
controlled,13,19,2,2388,30,41,"112,0,42,307,136,4,37,140,33,1,1,28,14,11,740,36,0,341,4,7,17,86,70,35,52,15,3,1,1,2,36,76",128,1.4246079921722412,0.488319993019104,0.47200000286102295,0.0,0.01171875,0.4753279983997345,0.45081600546836853,0.47409600019454956,False
controlled,13,20,2,2333,28,38,"61,67,120,9,54,29,0,0,51,0,1,8,12,287,0,182,55,111,338,134,178,2,25,267,19,35,1,27,73,57,129,1",128,1.4475200176239014,0.45552000403404236,0.4838719964027405,0.0,0.01171875,0.488319993019104,0.47200000286102295,0.4673759937286377,False
controlled,13,21,2,2792,30,43,"10,32,89,57,546,65,6,3,468,1,8,1,11,15,10,171,5,0,233,436,10,188,0,8,9,74,115,7,61,45,50,58",128,1.4551680088043213,0.45526400208473206,0.5013120174407959,0.0,0.0234375,0.45552000403404236,0.4838719964027405,0.4715840071439743,False
