workload,q,policy,repeat,wall_ms,waves_per_s,p50_completion_ms,p95_completion_ms,p99_completion_ms,max_relative_l2,restart
heterogeneous,2,normal_serial,7.0,0.43690809980034806,4577.621703314564,0.230666249990463,0.230666249990463,0.230666249990463,0.0,inflight_r3
heterogeneous,4,ll_serial,7.0,0.351117923855781,11392.18401633909,0.15819491818547202,0.20929099991917602,0.20929099991917602,0.0,inflight_r3
heterogeneous,4,ll_two_slot,7.0,0.32722530886530804,12223.99335146312,0.145824160426855,0.325954984873533,0.325954984873533,0.0,inflight_r3
heterogeneous,4,normal_serial,7.0,0.805035699158906,4968.723752473536,0.43143192306160905,0.608669128268957,0.608669128268957,0.0,inflight_r3
heterogeneous,8,ll_serial,7.0,0.595077872276306,13443.618680355577,0.36102067679166705,0.537260901182889,0.537260901182889,0.0,inflight_r3
heterogeneous,8,ll_two_slot,7.0,0.5216621793806551,15335.595172910598,0.32569514587521503,0.520788133144378,0.520788133144378,0.0,inflight_r3
heterogeneous,8,normal_serial,7.0,1.514180097728967,5283.387367195451,0.8187489584088321,1.34612200781703,1.34612200781703,0.0,inflight_r3
heterogeneous,16,ll_serial,7.0,1.14369299262762,13989.76832343809,0.584885943681001,1.086845062673091,1.086845062673091,0.0,inflight_r3
heterogeneous,16,ll_two_slot,7.0,1.020867377519607,15672.94670427716,0.53127808496356,1.019636169075965,1.019636169075965,0.0,inflight_r3
heterogeneous,16,normal_serial,7.0,2.90742889046669,5503.144050216732,1.506166066974401,2.734564244747162,2.734564244747162,0.0,inflight_r3
homogeneous_large,1,ll_serial,7.0,0.152576249092817,6554.100038149883,0.152133870869874,0.152133870869874,0.152133870869874,0.0,inflight_r3
homogeneous_large,1,ll_two_slot,7.0,0.154959969222545,6453.27954708,0.15338463708758301,0.15338463708758301,0.15338463708758301,0.0,inflight_r3
homogeneous_large,1,normal_serial,7.0,0.25558006018400103,3912.6683015884005,0.255134422332048,0.255134422332048,0.255134422332048,0.0,inflight_r3
homogeneous_large,2,ll_serial,7.0,0.30161300674080804,6631.0137669848655,0.15393691137433002,0.15393691137433002,0.15393691137433002,0.0,inflight_r3
homogeneous_large,2,ll_two_slot,7.0,0.286065973341465,6991.394246014305,0.28438633307814604,0.28438633307814604,0.28438633307814604,0.0,inflight_r3
homogeneous_large,2,normal_serial,7.0,0.477535184472799,4188.173070865988,0.258303713053464,0.258303713053464,0.258303713053464,0.0,inflight_r3
homogeneous_large,4,ll_serial,7.0,0.5919397808611391,6757.444134234228,0.29880693182349205,0.443973112851381,0.443973112851381,0.0,inflight_r3
homogeneous_large,4,ll_two_slot,7.0,0.567173119634389,7052.5204060772,0.28731720522046,0.56606438010931,0.56606438010931,0.0,inflight_r3
homogeneous_large,4,normal_serial,7.0,0.8664135821163651,4616.732796627341,0.46484870836138703,0.669655855745077,0.669655855745077,0.0,inflight_r3
homogeneous_large,8,ll_serial,7.0,1.180377788841724,6777.491135147674,0.597340054810047,1.033721026033163,1.033721026033163,0.0,inflight_r3
homogeneous_large,8,ll_two_slot,7.0,1.113845966756343,7182.3216483846345,0.562536995857954,1.112767029553651,1.112767029553651,0.0,inflight_r3
homogeneous_large,8,normal_serial,7.0,1.676013227552175,4773.232017795011,0.882166903465986,1.47583382204175,1.47583382204175,0.0,inflight_r3
homogeneous_large,16,ll_serial,7.0,2.337469719350338,6845.008458311469,1.176432706415653,2.193291205912828,2.193291205912828,0.0,inflight_r3
homogeneous_large,16,ll_two_slot,7.0,2.220883965492248,7204.338564556062,1.122562680393457,2.220135182142257,2.220135182142257,0.0,inflight_r3
homogeneous_large,16,normal_serial,7.0,3.280558623373508,4877.218131693274,1.699973829090595,3.087506629526615,3.087506629526615,0.0,inflight_r3
homogeneous_small,1,ll_serial,7.0,0.067142304033041,14893.739713011575,0.066757202148437,0.066757202148437,0.066757202148437,0.0,inflight_r3
homogeneous_small,1,ll_two_slot,7.0,0.07285503670573201,13725.886983477678,0.07150974124670001,0.07150974124670001,0.07150974124670001,0.0,inflight_r3
homogeneous_small,1,normal_serial,7.0,0.23983791470527602,4169.482549199298,0.23937597870826702,0.23937597870826702,0.23937597870826702,0.0,inflight_r3
homogeneous_small,2,ll_serial,7.0,0.11859508231282201,16864.105669445307,0.06824312731623601,0.06824312731623601,0.06824312731623601,0.0,inflight_r3
homogeneous_small,2,ll_two_slot,7.0,0.11619273573160101,17212.780019397087,0.11459086090326301,0.11459086090326301,0.11459086090326301,0.0,inflight_r3
homogeneous_small,2,normal_serial,7.0,0.425627455115318,4698.9449951205,0.230500008910894,0.230500008910894,0.230500008910894,0.0,inflight_r3
homogeneous_small,4,ll_serial,7.0,0.220939051359891,18104.540484716406,0.11889683082699701,0.16918499022722203,0.16918499022722203,0.0,inflight_r3
homogeneous_small,4,ll_two_slot,7.0,0.20765187218785203,19263.009564302836,0.121739227324724,0.20701205357909203,0.20701205357909203,0.0,inflight_r3
homogeneous_small,4,normal_serial,7.0,0.7807100191712381,5123.541265995531,0.42672595009207703,0.6125499494373791,0.6125499494373791,0.0,inflight_r3
homogeneous_small,8,ll_serial,7.0,0.425935722887516,18782.17667625097,0.224013812839984,0.371481757611036,0.371481757611036,0.0,inflight_r3
homogeneous_small,8,ll_two_slot,7.0,0.36173965781927103,22115.352373106085,0.19711256027221602,0.36103790625929805,0.36103790625929805,0.0,inflight_r3
homogeneous_small,8,normal_serial,7.0,1.465728040784597,5458.038447376389,0.7745521143078801,1.2772111222147942,1.2772111222147942,0.0,inflight_r3
homogeneous_small,16,ll_serial,7.0,0.8251359686255451,19390.74359666043,0.42962282896041804,0.776630826294422,0.776630826294422,0.0,inflight_r3
homogeneous_small,16,ll_two_slot,7.0,0.6963028572499751,22978.506885913786,0.370012130588293,0.6953747943043701,0.6953747943043701,0.0,inflight_r3
homogeneous_small,16,normal_serial,7.0,2.774266060441732,5767.291114628134,1.464792992919683,2.610776107758283,2.610776107758283,0.0,inflight_r3
homogeneous_large,1,ll_serial,7.0,0.276150181889534,3621.2179660994084,0.27575716376304604,0.27575716376304604,0.27575716376304604,0.0,real_inflight_r2
homogeneous_large,1,ll_two_slot,7.0,0.28505735099315604,3508.065996249322,0.283583998680114,0.283583998680114,0.283583998680114,0.0,real_inflight_r2
homogeneous_large,1,normal_serial,7.0,0.40127383545041,2492.0638019609414,0.40087290108203805,0.40087290108203805,0.40087290108203805,0.00040619842722900004,real_inflight_r2
homogeneous_large,2,ll_serial,7.0,0.5318308249115941,3760.594358802835,0.281868036836385,0.281868036836385,0.281868036836385,0.0,real_inflight_r2
homogeneous_large,2,ll_two_slot,7.0,0.49617793411016403,4030.8120585546776,0.494663137942552,0.494663137942552,0.494663137942552,0.0,real_inflight_r2
homogeneous_large,2,normal_serial,7.0,0.7220678962767121,2769.822630687289,0.40193740278482404,0.40193740278482404,0.40193740278482404,0.00040142555157800003,real_inflight_r2
homogeneous_large,4,ll_serial,7.0,1.029488630592823,3885.4241621849005,0.530845019966363,0.781361013650894,0.781361013650894,0.0,real_inflight_r2
homogeneous_large,4,ll_two_slot,7.0,0.9564822539687151,4181.990814155587,0.49124797806143705,0.955521129071712,0.955521129071712,0.0,real_inflight_r2
homogeneous_large,4,normal_serial,7.0,1.301701180636882,3072.9018760226686,0.7154978811740871,1.005587168037891,1.005587168037891,0.00040198738684800006,real_inflight_r2
homogeneous_large,8,ll_serial,7.0,2.032091375440359,3936.830841706801,1.031226944178342,1.7791441641747952,1.7791441641747952,0.0,real_inflight_r2
homogeneous_large,8,ll_two_slot,7.0,1.8888609483838081,4235.35676718032,0.9579500183463091,1.887463964521885,1.887463964521885,0.0,real_inflight_r2
homogeneous_large,8,normal_serial,7.0,2.510713879019022,3186.3447551123327,1.322370022535324,2.21563596278429,2.21563596278429,0.00040508485780400003,real_inflight_r2
homogeneous_large,16,ll_serial,7.0,4.001384135335684,3998.616343456295,2.014493569731712,3.751100040972233,3.751100040972233,0.0,real_inflight_r2
homogeneous_large,16,ll_two_slot,7.0,3.729195799678564,4290.4692752735355,1.874642912298441,3.728020004928112,3.728020004928112,0.0,real_inflight_r2
homogeneous_large,16,normal_serial,7.0,4.86166262999177,3291.0551837339412,2.513590268790722,4.569769836962223,4.569769836962223,0.000409421698008,real_inflight_r2
homogeneous_small,1,ll_serial,7.0,0.13652676716446802,7324.571003687041,0.13614865019917402,0.13614865019917402,0.13614865019917402,0.0,real_inflight_r2
homogeneous_small,1,ll_two_slot,7.0,0.14131236821413,7076.521415908207,0.139889307320117,0.139889307320117,0.139889307320117,0.0,real_inflight_r2
homogeneous_small,1,normal_serial,7.0,0.395608134567737,2527.753887297219,0.395108945667743,0.395108945667743,0.395108945667743,0.0007671439677750001,real_inflight_r2
homogeneous_small,2,ll_serial,7.0,0.22884598001837703,8739.502436701712,0.139070209115743,0.139070209115743,0.139070209115743,0.0,real_inflight_r2
homogeneous_small,2,ll_two_slot,7.0,0.20348792895674703,9828.592832281052,0.20187394693493801,0.20187394693493801,0.20187394693493801,0.0,real_inflight_r2
homogeneous_small,2,normal_serial,7.0,0.6920290179550641,2890.052220512327,0.37725316360592803,0.37725316360592803,0.37725316360592803,0.000754973126904,real_inflight_r2
homogeneous_small,4,ll_serial,7.0,0.38729608058929405,10328.015697741526,0.22380426526069602,0.30435714870691305,0.30435714870691305,0.0,real_inflight_r2
homogeneous_small,4,ll_two_slot,7.0,0.362937804311513,11021.17209197296,0.19764760509133303,0.36198692396283105,0.36198692396283105,0.0,real_inflight_r2
homogeneous_small,4,normal_serial,7.0,1.271361019462347,3146.2345775644294,0.6886110641062261,0.9882682934403421,0.9882682934403421,0.000728500117035,real_inflight_r2
homogeneous_small,8,ll_serial,7.0,0.6982837803661821,11456.660207408475,0.38297707214951504,0.6200699135661121,0.6200699135661121,0.0,real_inflight_r2
homogeneous_small,8,ll_two_slot,7.0,0.6687208078801631,11963.13903459936,0.35632681101560504,0.667678657919168,0.667678657919168,0.0,real_inflight_r2
homogeneous_small,8,normal_serial,7.0,2.41294177249074,3315.4550562329005,1.282913144677877,2.134221140295267,2.134221140295267,0.0007456706162630001,real_inflight_r2
homogeneous_small,16,ll_serial,7.0,1.321354880928993,12108.7833638992,0.7112789899110791,1.243840903043747,1.243840903043747,0.0,real_inflight_r2
homogeneous_small,16,ll_two_slot,7.0,1.2616352178156371,12681.954160808846,0.6714882329106331,1.260950230062008,1.260950230062008,0.0,real_inflight_r2
homogeneous_small,16,normal_serial,7.0,4.647925030440092,3442.3963156060263,2.403635997325182,4.370558075606823,4.370558075606823,0.00074804927548,real_inflight_r2
real_age_offset,1,ll_serial,7.0,0.1802290789783,5548.494203426528,0.179800204932689,0.179800204932689,0.179800204932689,0.0,real_inflight_r2
real_age_offset,1,ll_two_slot,7.0,0.183118041604757,5460.9583590807715,0.18152175471186602,0.18152175471186602,0.18152175471186602,0.0,real_inflight_r2
real_age_offset,1,normal_serial,7.0,0.39370125159621205,2539.9970052054073,0.39322022348642305,0.39322022348642305,0.39322022348642305,0.000215097154336,real_inflight_r2
real_age_offset,2,ll_serial,7.0,0.29853219166398004,6699.445004078972,0.17976388335227902,0.17976388335227902,0.17976388335227902,0.0,real_inflight_r2
real_age_offset,2,ll_two_slot,7.0,0.282327644526958,7083.968002322305,0.280535779893398,0.280535779893398,0.280535779893398,0.0,real_inflight_r2
real_age_offset,2,normal_serial,7.0,0.705122016370296,2836.3885307329497,0.38586510345339703,0.38586510345339703,0.38586510345339703,0.000361899307089,real_inflight_r2
real_age_offset,4,ll_serial,7.0,0.494012143462896,8096.966953000472,0.29987609013915,0.414531212300062,0.414531212300062,0.0,real_inflight_r2
real_age_offset,4,ll_two_slot,7.0,0.439826864749193,9094.48767364622,0.282129738479852,0.43893279507756205,0.43893279507756205,0.0,real_inflight_r2
real_age_offset,4,normal_serial,7.0,1.267910934984684,3154.7957270739357,0.6855339743196961,0.9881220757961271,0.9881220757961271,0.000515495770037,real_inflight_r2
real_age_offset,8,ll_serial,7.0,0.8907206356525421,8981.491704342516,0.49063377082347803,0.772356986999511,0.772356986999511,0.0,real_inflight_r2
real_age_offset,8,ll_two_slot,7.0,0.782927963882684,10218.05372786344,0.45845005661249105,0.7822238840162751,0.7822238840162751,0.0,real_inflight_r2
real_age_offset,8,normal_serial,7.0,2.436478156596422,3283.4277534321923,1.285107806324958,2.1457658149302,2.1457658149302,0.000770613313957,real_inflight_r2
real_age_offset,16,ll_serial,7.0,1.727825962007045,9260.191912740083,0.8837669156491751,1.611988060176372,1.611988060176372,0.0,real_inflight_r2
real_age_offset,16,ll_two_slot,7.0,1.494143158197403,10708.478576646612,0.76840491965413,1.493121031671762,1.493121031671762,0.0,real_inflight_r2
real_age_offset,16,normal_serial,7.0,4.754694178700447,3365.0955032344727,2.42710905149579,4.449679050594568,4.449679050594568,0.0007560221671550001,real_inflight_r2
