arrival,offered_load,seed,policy,requests_per_s,generated_tokens_per_s,refinement_waves_per_s,rows_per_s,request_latency_p50_ms,request_latency_p95_ms,request_latency_p99_ms,queue_delay_p50_ms,queue_delay_p95_ms,queue_delay_p99_ms
closed_loop,2.0,1,simple_normal_ll_switch,139.6595241931318,43573.77154825712,10020.570860857206,2106545.7044468415,12.814982514311573,16.622638521826726,16.680548064726963,0.0,0.0,0.0
closed_loop,2.0,1,o1_variable_capacity_ll,141.07022645770869,44013.910654805106,10121.788748340598,2127823.943885695,12.686832689168593,16.45641213660845,16.51374258407945,0.0,0.0,0.0
closed_loop,2.0,1,o2_unlimited_inflight_ll,141.29280505274443,44083.355176456265,10137.758762534413,2131181.1942127547,12.66684711811028,16.430488345999773,16.487728480801266,0.0,0.0,0.0
closed_loop,2.0,1,o3_combined,142.72000510378078,44528.6415923796,10240.16036619627,2152708.2769825584,12.540178646929467,16.266183462539743,16.32285119599297,0.0,0.0,0.0
closed_loop,2.0,1,o4_credible_refinestreamep,142.72000510378078,44528.6415923796,10240.16036619627,2152708.2769825584,12.540178646929467,16.266183462539743,16.32285119599297,0.0,0.0,0.0
closed_loop,4.0,1,normal_only,46.829673486606886,15391.352685931462,3481.9813473687495,699236.5379516225,95.2583892848371,95.41423561289123,95.45871259228181,71.44006213538768,71.59590846344203,71.6403854428326
closed_loop,4.0,1,ll_only,135.38830845694264,44497.62404618181,10066.684851725588,2021548.4122825193,32.60288060401084,33.129992979960015,33.322171971353626,16.25451266039235,16.706226845921385,16.90256921443461
closed_loop,4.0,1,existing_backend_oracle,135.38830845694264,44497.62404618181,10066.684851725588,2021548.4122825193,32.60288060401084,33.129992979960015,33.322171971353626,16.25451266039235,16.706226845921385,16.90256921443461
closed_loop,4.0,1,simple_normal_ll_switch,135.38830845694264,44497.62404618181,10066.684851725588,2021548.4122825193,32.60288060401084,33.129992979960015,33.322171971353626,16.25451266039235,16.706226845921385,16.90256921443461
closed_loop,4.0,1,o1_variable_capacity_ll,136.75586712822363,44947.09499614283,10168.36853709646,2041968.093214647,32.27685179797118,32.79869305016089,32.98895025163963,16.091967533788665,16.5391645774624,16.733543522290248
closed_loop,4.0,1,o2_unlimited_inflight_ll,136.9716385885291,45018.011882763225,10184.412044217923,2045189.881402769,32.22600606436976,32.74702525989066,32.936982749147525,16.066617852863786,16.513110426910394,16.707183166532793
closed_loop,4.0,1,o3_combined,138.35519049346246,45472.73927551799,10287.284893149323,2065848.365053283,31.90374600372625,32.4195550072922,32.60761292165557,15.905951674335205,16.347979322641503,16.540111334867493
closed_loop,4.0,1,o4_credible_refinestreamep,138.35519049346246,45472.73927551799,10287.284893149323,2065848.365053283,31.90374600372625,32.4195550072922,32.60761292165557,15.905951674335205,16.347979322641503,16.540111334867493
closed_loop,8.0,1,normal_only,48.30735390698617,15168.509126793659,3481.148690922191,727760.0990400091,144.98107532682303,190.83462685430882,190.93631344452794,126.86340224917414,167.01629970486007,167.1179862950787
closed_loop,8.0,1,ll_only,139.10737799710438,43679.71669109077,10024.425426916334,2095680.905712533,50.72329506802414,66.46146556129227,66.66903467174167,38.02268801350006,50.08355487146781,50.29269440724302
closed_loop,8.0,1,existing_backend_oracle,139.10737799710438,43679.71669109077,10024.425426916334,2095680.905712533,50.72329506802414,66.46146556129227,66.66903467174167,38.02268801350006,50.08355487146781,50.29269440724302
closed_loop,8.0,1,simple_normal_ll_switch,139.10737799710438,43679.71669109077,10024.425426916334,2095680.905712533,50.72329506802414,66.46146556129227,66.66903467174167,38.02268801350006,50.08355487146781,50.29269440724302
closed_loop,8.0,1,o1_variable_capacity_ll,140.5125030273779,44120.925950596655,10125.68224941042,2116849.399709625,50.216062117344,65.79685090567925,66.0023443250245,37.64246113336506,49.582719322752695,49.78976746317087
closed_loop,8.0,1,o2_unlimited_inflight_ll,140.7342016543248,44190.53931945799,10141.658406714781,2120189.334557114,50.13695674074614,65.69320110817625,65.89837081368104,37.583162953888696,49.504611651235976,49.71133362866024
closed_loop,8.0,1,o3_combined,142.15575924679106,44636.908403492394,10244.09940072188,2141605.3884415044,49.635587173338294,65.03626909709457,65.23938710554391,37.20733132434956,49.00956553472381,49.21422029237539
closed_loop,8.0,1,o4_credible_refinestreamep,142.15575924679106,44636.908403492394,10244.09940072188,2141605.3884415044,49.635587173338294,65.03626909709457,65.23938710554391,37.20733132434956,49.00956553472381,49.21422029237539
closed_loop,16.0,1,normal_only,47.22363633157496,15331.940595651336,3481.7593536967456,706841.175003061,358.30390627009365,381.5474161160266,381.66547524759017,334.4855791206447,357.72908896657816,357.8471480981398
closed_loop,16.0,1,ll_only,136.41953464397074,44290.87558107583,10058.098606354426,2041921.1998852675,123.83208286830016,132.56783149947296,132.8781297132901,107.53550658360389,116.09938598723394,116.47752242367253
closed_loop,16.0,1,existing_backend_oracle,136.41953464397074,44290.87558107583,10058.098606354426,2041921.1998852675,123.83208286830016,132.56783149947296,132.8781297132901,107.53550658360389,116.09938598723394,116.47752242367253
closed_loop,16.0,1,simple_normal_ll_switch,136.41953464397074,44290.87558107583,10058.098606354426,2041921.1998852675,123.83208286830016,132.56783149947296,132.8781297132901,107.53550658360389,116.09938598723394,116.47752242367253
closed_loop,16.0,1,o1_variable_capacity_ll,137.7975097413859,44738.25816270329,10159.695561974266,2062546.6665507953,122.59376203961602,131.24215318447756,131.54934841615687,106.46015151776655,114.93839212736064,115.31274719943558
closed_loop,16.0,1,o2_unlimited_inflight_ll,138.01492469057706,44808.84554954068,10175.725384999005,2065800.9233189626,122.40064005222895,131.0354073841212,131.34211869106764,106.29244481151513,114.75732964632563,115.13109499675086
closed_loop,16.0,1,o3_combined,139.40901483896482,45261.46015105058,10278.510489897844,2086667.599312055,121.17663365171482,129.72505331028043,130.02869750415678,105.22952036340705,113.60975634986158,113.97978404678422
closed_loop,16.0,1,o4_credible_refinestreamep,139.40901483896482,45261.46015105058,10278.510489897844,2086667.599312055,121.17663365171482,129.72505331028043,130.02869750415678,105.22952036340705,113.60975634986158,113.97978404678422
closed_loop,32.0,1,normal_only,47.025829809349716,15361.771071054241,3481.8708154672686,703022.9296351444,611.0968693736356,762.8153521816382,763.0604877633949,587.2785422241873,738.9970250321887,739.242160613945
closed_loop,32.0,1,ll_only,135.9236260991826,44401.71785906632,10064.011815760312,2032019.9816629395,209.28308442917321,265.05084346125466,265.6136502472739,193.13482627296986,248.6360021033298,249.3456605894281
closed_loop,32.0,1,existing_backend_oracle,135.9236260991826,44401.71785906632,10064.011815760312,2032019.9816629395,209.28308442917321,265.05084346125466,265.6136502472739,193.13482627296986,248.6360021033298,249.3456605894281
closed_loop,32.0,1,simple_normal_ll_switch,135.9236260991826,44401.71785906632,10064.011815760312,2032019.9816629395,209.28308442917321,265.05084346125466,265.6136502472739,193.13482627296986,248.6360021033298,249.3456605894281
closed_loop,32.0,1,o1_variable_capacity_ll,137.29659201937747,44850.22005966331,10165.668500768073,2052545.4360231878,207.1902535848773,262.4003350266402,262.9575137447997,191.20347801023695,246.14964208229486,246.85220398353255
closed_loop,32.0,1,o2_unlimited_inflight_ll,137.51321662771667,44920.98409838745,10181.707747810522,2055783.9129921878,206.86386672086775,261.9869757060108,262.5432767003795,190.90227511822965,245.761882482773,246.46333763805126
closed_loop,32.0,1,o3_combined,138.9022390178947,45374.731412512265,10284.55328061662,2076549.4070628018,204.79522805366835,259.36710594894754,259.91784393337247,188.99325236705545,243.30426365794233,243.99870426166774
closed_loop,32.0,1,o4_credible_refinestreamep,138.9022390178947,45374.731412512265,10284.55328061662,2076549.4070628018,204.79522805366835,259.36710594894754,259.91784393337247,188.99325236705545,243.30426365794233,243.99870426166774
poisson,0.3,2,normal_only,37.74227930639482,12137.917024936574,2764.6219591934205,565979.9180292574,53.28604057817288,200.23324981760553,263.35810479489146,32.11260008695993,177.1382259343978,239.53977764544206
poisson,0.3,2,ll_only,38.002985555494284,12221.760154646961,2783.718691939956,569889.4461289562,9.19450178622716,19.460997541199266,27.76806648719026,0.0,4.22382351905342,13.831634818970235
poisson,0.3,2,existing_backend_oracle,38.002985555494284,12221.760154646961,2783.718691939956,569889.4461289562,9.19450178622716,19.460997541199266,27.76806648719026,0.0,4.22382351905342,13.831634818970235
poisson,0.3,2,simple_normal_ll_switch,38.002985555494284,12221.760154646961,2783.718691939956,569889.4461289562,9.19450178622716,19.460997541199266,27.76806648719026,0.0,4.22382351905342,13.831634818970235
poisson,0.3,2,o1_variable_capacity_ll,38.003538853004535,12221.938095126257,2783.759220982582,569897.7433300064,9.102556768366021,19.22175010668968,27.01426768936143,0.0,4.146729622293295,13.169151606664888
poisson,0.3,2,o2_unlimited_inflight_ll,38.00362514381923,12221.965846252262,2783.765541784758,569899.0373395131,9.088217508159246,19.182775768048163,26.9457329621873,0.0,4.1386854133284645,13.088545479198617
poisson,0.3,2,o3_combined,38.004172063777666,12222.141735710899,2783.8056036717144,569907.2389033544,8.997335333077672,19.038695270603156,25.795569495562777,0.0,4.091284135033143,11.972490682547898
poisson,0.3,2,o4_credible_refinestreamep,38.004172063777666,12222.141735710899,2783.8056036717144,569907.2389033544,8.997335333077672,19.038695270603156,25.795569495562777,0.0,4.091284135033143,11.972490682547898
poisson,0.6,2,normal_only,47.53019266376272,15285.70996066609,3481.5866126206192,712758.6102939277,2028.3627585287052,2739.5628909267807,2756.9971711673784,2009.3861880772276,2715.744563777333,2733.178844017931
poisson,0.6,2,ll_only,75.8846905573814,24404.51648325386,5558.553583328188,1137960.1796880679,12.238533676751914,35.51310400553209,49.44788020394541,0.038031979832271745,19.40666112749653,34.47928305030288
poisson,0.6,2,existing_backend_oracle,75.8846905573814,24404.51648325386,5558.553583328188,1137960.1796880679,12.238533676751914,35.51310400553209,49.44788020394541,0.038031979832271745,19.40666112749653,34.47928305030288
poisson,0.6,2,simple_normal_ll_switch,75.8846905573814,24404.51648325386,5558.553583328188,1137960.1796880679,12.238533676751914,35.51310400553209,49.44788020394541,0.038031979832271745,19.40666112749653,34.47928305030288
poisson,0.6,2,o1_variable_capacity_ll,75.88849123677318,24405.73878174625,5558.831983093635,1138017.1743436672,12.089924544024758,34.771653387922974,48.73297755136093,0.03228663281595878,18.842069492532882,33.84050743322339
poisson,0.6,2,o2_unlimited_inflight_ll,75.88917564945729,24405.958888865465,5558.882116322747,1138027.4377363923,12.070263167688152,34.66999461721657,48.64328225267887,0.028065102766983152,18.765504599760646,33.774272246854316
poisson,0.6,2,o3_combined,75.89292181495333,24407.16365568899,5559.156522945332,1138083.6149063814,11.866366989113919,33.85171340730534,48.0594673829941,0.016573191450097724,17.848091659616667,33.550944057617485
poisson,0.6,2,o4_credible_refinestreamep,75.89292181495333,24407.16365568899,5559.156522945332,1138083.6149063814,11.866366989113919,33.85171340730534,48.0594673829941,0.016573191450097724,17.848091659616667,33.550944057617485
poisson,0.825,2,normal_only,47.53019266376309,15285.709960666209,3481.586612620646,712758.6102939332,2877.199609255029,3532.6206867027386,3548.6431621749566,2857.670873315722,3508.802359553292,3524.824835025509
poisson,0.825,2,ll_only,103.89923730959921,33413.994718767106,7610.619132928142,1558063.8715114852,16.057495518777802,60.18875524177355,81.22757860423305,2.7041461796605826,47.07929581835015,64.70388944705044
poisson,0.825,2,existing_backend_oracle,103.89923730959921,33413.994718767106,7610.619132928142,1558063.8715114852,16.057495518777802,60.18875524177355,81.22757860423305,2.7041461796605826,47.07929581835015,64.70388944705044
poisson,0.825,2,simple_normal_ll_switch,103.89923730959921,33413.994718767106,7610.619132928142,1558063.8715114852,16.057495518777802,60.18875524177355,81.22757860423305,2.7041461796605826,47.07929581835015,64.70388944705044
poisson,0.825,2,o1_variable_capacity_ll,103.92838097913507,33423.36732288984,7612.753906721644,1558500.9074297738,15.676691884183413,58.18505983158057,79.37640070013639,2.2871651550163685,44.52325179713628,62.95137381827105
poisson,0.825,2,o2_unlimited_inflight_ll,103.93310344608624,33424.88606826133,7613.099827425816,1558571.7251309576,15.640517689809453,58.08232009583479,78.83501542646714,2.2341574088691196,45.45681748215317,62.51793143062739
poisson,0.825,2,o3_combined,103.96190943134279,33434.15007311984,7615.209865845859,1559003.6971653411,15.298535971377314,57.325842466187275,76.54608571700496,1.6520485303775923,42.84418724216659,60.428526886302905
poisson,0.825,2,o4_credible_refinestreamep,103.96190943134279,33434.15007311984,7615.209865845859,1559003.6971653411,15.298535971377314,57.325842466187275,76.54608571700496,1.6520485303775923,42.84418724216659,60.428526886302905
poisson,0.95,2,normal_only,47.53019266376306,15285.709960666201,3481.5866126206442,712758.6102939328,3134.0090300200286,3770.497450002861,3788.045136419632,3115.8913569423808,3746.6791228534134,3764.2268092701843
poisson,0.95,2,ll_only,119.12954909541872,38312.06298908666,8726.239471239422,1786456.2943993534,26.77963829994068,83.22935161163602,102.17453285226843,12.646085317607442,68.09142442810982,85.67349617925616
poisson,0.95,2,existing_backend_oracle,119.12954909541872,38312.06298908666,8726.239471239422,1786456.2943993534,26.77963829994068,83.22935161163602,102.17453285226843,12.646085317607442,68.09142442810982,85.67349617925616
poisson,0.95,2,simple_normal_ll_switch,119.12954909541872,38312.06298908666,8726.239471239422,1786456.2943993534,26.77963829994068,83.22935161163602,102.17453285226843,12.646085317607442,68.09142442810982,85.67349617925616
poisson,0.95,2,o1_variable_capacity_ll,119.16919776424504,38324.814000981205,8729.143736230948,1787050.8623678142,25.527896603025624,79.9040648891048,99.68716022812478,10.666511235251196,65.80358495848456,83.40075671328032
poisson,0.95,2,o2_unlimited_inflight_ll,119.17538354061568,38326.803346662,8729.596844350099,1787143.623729013,25.482906812157815,79.30139972728313,99.08785142178755,10.43830077960961,66.08330065647432,82.91302409802478
poisson,0.95,2,o3_combined,119.21314079657478,38338.94608017845,8732.362563349103,1787709.8282356157,23.802984795971703,76.18218576755164,96.63818530213432,9.294493000167353,63.81608263706329,80.55853808131522
poisson,0.95,2,o4_credible_refinestreamep,119.21314079657478,38338.94608017845,8732.362563349103,1787709.8282356157,23.802984795971703,76.18218576755164,96.63818530213432,9.294493000167353,63.81608263706329,80.55853808131522
bursty,0.825,2,normal_only,45.70020674129194,14697.186487999488,3347.5401437996347,685316.3015243241,1751.9056607668942,2528.5664659187187,2534.2306354001,1728.0873336174466,2504.7481387692733,2510.412308250654
bursty,0.825,2,ll_only,65.93626091355937,21205.101509800694,4829.8311119182235,988774.3992369063,122.01568469741898,193.52642598874172,196.51650287698277,109.32883166534913,177.25256270196877,180.27817806485487
bursty,0.825,2,existing_backend_oracle,65.93626091355937,21205.101509800694,4829.8311119182235,988774.3992369063,122.01568469741898,193.52642598874172,196.51650287698277,109.32883166534913,177.25256270196877,180.27817806485487
bursty,0.825,2,simple_normal_ll_switch,65.93626091355937,21205.101509800694,4829.8311119182235,988774.3992369063,122.01568469741898,193.52642598874172,196.51650287698277,109.32883166534913,177.25256270196877,180.27817806485487
bursty,0.825,2,o1_variable_capacity_ll,65.96292315088782,21213.676085325522,4831.784120802533,989174.223814938,120.59788612835919,191.27630785600655,193.8785821438339,107.97182754813473,175.14271028486567,177.73681529239605
bursty,0.825,2,o2_unlimited_inflight_ll,65.96708319657317,21215.013956017934,4832.088844148985,989236.6074960317,120.38152001658764,190.54491986182398,193.35388229190687,107.7916125606937,174.36304693263105,177.2154092778552
bursty,0.825,2,o3_combined,65.99346175658434,21223.497300917523,4834.021073669803,989632.1780738351,119.09780292488858,188.25628584295117,191.28656348119713,106.7235301557663,172.17281996656968,175.22003525803234
bursty,0.825,2,o4_credible_refinestreamep,65.99346175658434,21223.497300917523,4834.021073669803,989632.1780738351,119.09780292488858,188.25628584295117,191.28656348119713,106.7235301557663,172.17281996656968,175.22003525803234
closed_loop,1.0,2,normal_only,48.100384331208936,15199.721448662023,3481.2653159712463,723764.9798946904,18.117673077648888,23.818327149449424,23.818327149449424,0.0,0.0,0.0
closed_loop,1.0,2,ll_only,122.53547108976882,38721.20886436695,8868.504720122019,1843787.40425428,7.2489026327695605,9.19450178622716,9.19450178622716,0.0,0.0,0.0
closed_loop,1.0,2,existing_backend_oracle,122.53547108976882,38721.20886436695,8868.504720122019,1843787.40425428,7.2489026327695605,9.19450178622716,9.19450178622716,0.0,0.0,0.0
closed_loop,1.0,2,simple_normal_ll_switch,122.53547108976882,38721.20886436695,8868.504720122019,1843787.40425428,7.2489026327695605,9.19450178622716,9.19450178622716,0.0,0.0,0.0
closed_loop,1.0,2,o1_variable_capacity_ll,123.77320312097615,39112.332186228465,8958.085575880648,1862411.5194487306,7.1764136064425,9.102556768364579,9.102556768364689,0.0,0.0,0.0
closed_loop,1.0,2,o2_unlimited_inflight_ll,123.96849071883317,39174.04306715128,8972.21951577555,1865350.0058309478,7.165108600094838,9.088217508159913,9.088217508159913,0.0,0.0,0.0
closed_loop,1.0,2,o3_combined,125.22069769579429,39569.740471870995,9062.847995733111,1884191.9250818135,7.093457514093959,8.997335333078116,8.997335333078144,0.0,0.0,0.0
closed_loop,1.0,2,o4_credible_refinestreamep,125.22069769579429,39569.740471870995,9062.847995733111,1884191.9250818135,7.093457514093959,8.997335333078116,8.997335333078144,0.0,0.0,0.0
closed_loop,2.0,2,normal_only,46.63514679896006,15420.688541522792,3482.0909609890177,695481.602999591,47.623667375471136,47.72087018239176,47.741973537990305,23.80534022602232,23.90254303294246,23.92364638854171
closed_loop,2.0,2,ll_only,134.89248245744355,44604.44753259467,10071.97202348912,2011685.3140084702,16.25451266039224,16.58534750353695,16.680548064727127,0.0,0.0,0.0
closed_loop,2.0,2,existing_backend_oracle,134.89248245744355,44604.44753259467,10071.97202348912,2011685.3140084702,16.25451266039224,16.58534750353695,16.680548064727127,0.0,0.0,0.0
closed_loop,2.0,2,simple_normal_ll_switch,134.89248245744355,44604.44753259467,10071.97202348912,2011685.3140084702,16.25451266039224,16.58534750353695,16.680548064727127,0.0,0.0,0.0
closed_loop,2.0,2,o1_variable_capacity_ll,136.2550327852966,45054.99750767141,10173.70911463548,2032005.3676853247,16.091967533788054,16.41949402850185,16.51374258407977,0.0,0.0,0.0
closed_loop,2.0,2,o2_unlimited_inflight_ll,136.47001403630492,45126.08464133816,10189.7610480441,2035211.436826924,16.066617852863672,16.393628394998604,16.48772848080127,0.0,0.0,0.0
closed_loop,2.0,2,o3_combined,137.84849902657035,45581.903678119255,10292.687927317253,2055769.1281080001,15.90595167433495,16.22969211104887,16.322851195993344,0.0,0.0,0.0
closed_loop,2.0,2,o4_credible_refinestreamep,137.84849902657035,45581.903678119255,10292.687927317253,2055769.1281080001,15.90595167433495,16.22969211104887,16.322851195993344,0.0,0.0,0.0
closed_loop,4.0,2,normal_only,46.76465119248008,15401.158459390106,3482.017986706746,697981.4171873122,95.24383204985689,95.42008334299301,95.45323115474626,71.42550490040803,71.6017561935438,71.63490400529776
closed_loop,4.0,2,ll_only,135.2672340037689,44548.00906524122,10071.772798530625,2018918.4198200647,32.637596232193864,33.12901857929179,33.30178571034435,16.26631409075563,16.757259240629086,16.90705533347757
closed_loop,4.0,2,existing_backend_oracle,135.2672340037689,44548.00906524122,10071.772798530625,2018918.4198200647,32.637596232193864,33.12901857929179,33.30178571034435,16.26631409075563,16.757259240629086,16.90705533347757
closed_loop,4.0,2,simple_normal_ll_switch,135.2672340037689,44548.00906524122,10071.772798530625,2018918.4198200647,32.637596232193864,33.12901857929179,33.30178571034435,16.26631409075563,16.757259240629086,16.90705533347757
closed_loop,4.0,2,o1_variable_capacity_ll,136.63356970077774,44997.98895478946,10173.507877303742,2039311.5351717987,32.31122026987177,32.79772839349825,32.968767853240536,16.103650949847413,16.58968664822246,16.737984780142746
closed_loop,4.0,2,o2_unlimited_inflight_ll,136.84914820194194,45068.98614117288,10189.559493202927,2042529.1318804405,32.26032039560848,32.74606212285308,32.91683214408679,16.078282864034566,16.563552910238787,16.71161742807027
closed_loop,4.0,2,o3_combined,138.23146283024306,45524.22842542672,10292.484336568516,2063160.7392731525,31.937717191652517,32.418601501624046,32.58766382264604,15.917500035394605,16.39791738113682,16.544501253789896
closed_loop,4.0,2,o4_credible_refinestreamep,138.23146283024306,45524.22842542672,10292.484336568516,2063160.7392731525,31.937717191652517,32.418601501624046,32.58766382264604,15.917500035394605,16.39791738113682,16.544501253789896
closed_loop,8.0,2,normal_only,47.55703793659782,15281.661523626768,3481.5714856084323,713276.8027048849,162.73155329351917,190.83786437140236,190.89441707047544,138.9132261440713,167.01953722195316,167.07608992102624
closed_loop,8.0,2,ll_only,137.2390711542348,44099.488197560786,10047.043667416274,2058358.7651019231,54.99066953406051,66.3989592200696,66.71593330498213,40.05079104068932,50.01875111825566,50.190485726142605
closed_loop,8.0,2,existing_backend_oracle,137.2390711542348,44099.488197560786,10047.043667416274,2058358.7651019231,54.99066953406051,66.3989592200696,66.71593330498213,40.05079104068932,50.01875111825566,50.190485726142605
closed_loop,8.0,2,simple_normal_ll_switch,137.2390711542348,44099.488197560786,10047.043667416274,2058358.7651019231,54.99066953406051,66.3989592200696,66.71593330498213,40.05079104068932,50.01875111825566,50.190485726142605
closed_loop,8.0,2,o1_variable_capacity_ll,138.6253243982189,44544.937573294344,10148.528956986276,2079150.2677797491,54.44076283871979,65.73496962786906,66.04877397193245,39.650283130281736,49.51856360707299,49.68858086888103
closed_loop,8.0,2,o2_unlimited_inflight_ll,138.84404546158999,44615.21994165758,10164.541161500567,2082430.721473554,54.35500228989953,65.63141731196016,65.94472731995317,39.58782202825506,49.44055700007202,49.61030643364021
closed_loop,8.0,2,o3_combined,140.24651056726148,45065.878728946685,10267.213294444933,2103465.375225795,53.81145226700268,64.97510313884037,65.28528004675366,39.19194380797336,48.94615143007136,49.1142033693038
closed_loop,8.0,2,o4_credible_refinestreamep,140.24651056726148,45065.878728946685,10267.213294444933,2103465.375225795,53.81145226700268,64.97510313884037,65.28528004675366,39.19194380797336,48.94615143007136,49.1142033693038
closed_loop,16.0,2,normal_only,47.48998153308648,15291.774053653846,3481.6092711444026,711982.4176703772,289.9052356724445,381.62294676107797,381.733815987857,271.78756259479655,357.80461961162877,357.91548883840755
closed_loop,16.0,2,ll_only,137.08485273126837,44141.32257946841,10050.033265861111,2055212.525311182,101.34235456305257,132.73501218362694,133.78663061137127,88.72292049940498,116.37164108640098,117.18580944037119
closed_loop,16.0,2,existing_backend_oracle,137.08485273126837,44141.32257946841,10050.033265861111,2055212.525311182,101.34235456305257,132.73501218362694,133.78663061137127,88.72292049940498,116.37164108640098,117.18580944037119
closed_loop,16.0,2,simple_normal_ll_switch,137.08485273126837,44141.32257946841,10050.033265861111,2055212.525311182,101.34235456305257,132.73501218362694,133.78663061137127,88.72292049940498,116.37164108640098,117.18580944037119
closed_loop,16.0,2,o1_variable_capacity_ll,138.469548213404,44587.19452471609,10151.548753395182,2075972.247789097,100.32893101742216,131.40766206178938,132.4487643052556,87.8356912944112,115.20792467553495,116.01395134596602
closed_loop,16.0,2,o2_unlimited_inflight_ll,138.68802349532842,44657.543565495755,10167.565722501266,2079247.6872482046,100.17088282453041,131.20065553525345,132.24011773006396,87.69732370552427,115.02643759980239,115.8311945361934
closed_loop,16.0,2,o3_combined,140.08891262154256,45108.6298641367,10270.268406566838,2100250.189139581,99.16917399628453,129.88864897990075,130.91771655276557,86.8203504684685,113.87617322380501,114.67288259083311
closed_loop,16.0,2,o4_credible_refinestreamep,140.08891262154256,45108.6298641367,10270.268406566838,2100250.189139581,99.16917399628453,129.88864897990075,130.91771655276557,86.8203504684685,113.87617322380501,114.67288259083311
closed_loop,32.0,2,normal_only,48.376740139711856,15158.045243776382,3481.1095925534323,729099.4566037616,579.291833108333,763.1248002402785,763.233777660218,561.1741600306854,739.3064730908293,739.4154505107689
closed_loop,32.0,2,ll_only,139.2963270481308,43646.18247508098,10023.531533838412,2099374.1220343616,202.74839932949848,265.84284457017293,266.19503280557666,189.98473456881763,249.30760781232826,249.64207985548597
closed_loop,32.0,2,existing_backend_oracle,139.2963270481308,43646.18247508098,10023.531533838412,2099374.1220343616,202.74839932949848,265.84284457017293,266.19503280557666,189.98473456881763,249.30760781232826,249.64207985548597
closed_loop,32.0,2,simple_normal_ll_switch,139.2963270481308,43646.18247508098,10023.531533838412,2099374.1220343616,202.74839932949848,265.84284457017293,266.19503280557666,189.98473456881763,249.30760781232826,249.64207985548597
closed_loop,32.0,2,o1_variable_capacity_ll,140.7033606546783,44087.05300513253,10124.77932710956,2120579.9212468406,200.72091533620394,263.18441612446696,263.533082477521,188.08488722313015,246.81453173420368,247.14565905693038
closed_loop,32.0,2,o2_unlimited_inflight_ll,140.92536041407317,44156.61292974293,10140.754059796016,2123925.742058113,200.40471962253605,262.7698216406549,263.1179387395129,187.78859704805808,246.42572473382108,246.75633043158916
closed_loop,32.0,2,o3_combined,142.34884890310286,44602.63932297223,10243.185918985777,2145379.5374324173,198.4006724263103,260.1421234242569,260.48675935211764,185.91071107757705,243.96146748648604,244.28876712727143
closed_loop,32.0,2,o4_credible_refinestreamep,142.34884890310286,44602.63932297223,10243.185918985777,2145379.5374324173,198.4006724263103,260.1421234242569,260.48675935211764,185.91071107757705,243.96146748648604,244.28876712727143
poisson,0.3,3,normal_only,41.912797601212986,13210.913803902335,3028.1996266876386,630966.2571980306,96.07128510852414,254.79615003569583,288.739992335233,74.75828149313735,230.97782288625007,264.9216651857856
poisson,0.3,3,ll_only,43.33861253850326,13660.330672136228,3131.214755906861,652430.8495404194,9.19450178622716,17.910293539394615,23.443651664525127,0.0,3.65012430082967,7.869192283649698
poisson,0.3,3,existing_backend_oracle,43.33861253850326,13660.330672136228,3131.214755906861,652430.8495404194,9.19450178622716,17.910293539394615,23.443651664525127,0.0,3.65012430082967,7.869192283649698
poisson,0.3,3,simple_normal_ll_switch,43.33861253850326,13660.330672136228,3131.214755906861,652430.8495404194,9.19450178622716,17.910293539394615,23.443651664525127,0.0,3.65012430082967,7.869192283649698
poisson,0.3,3,o1_variable_capacity_ll,43.33933211037372,13660.557481189797,3131.2667449745013,652441.6821642449,9.102556768366021,17.487879462368138,22.98759018878937,0.0,3.5731259439686127,7.66261684964798
poisson,0.3,3,o2_unlimited_inflight_ll,43.33944433316255,13660.592853812836,3131.274853070994,652443.3715955665,9.088217508159635,17.43310764138595,22.936326061824,0.0,3.561117686205594,7.635586372804448
poisson,0.3,3,o3_combined,43.34015561427404,13660.817049619178,3131.326243131299,652454.0794081301,8.997335333077672,17.091823793984744,22.370537994190734,0.0,3.5142296315016512,7.306522127446442
poisson,0.3,3,o4_credible_refinestreamep,43.34015561427404,13660.817049619178,3131.326243131299,652454.0794081301,8.997335333077672,17.091823793984744,22.370537994190734,0.0,3.5142296315016512,7.306522127446442
poisson,0.6,3,normal_only,48.1829589768716,15187.26866950993,3481.218786078973,725358.9124645565,2335.0173875599457,3030.2313694043264,3057.315525567271,2316.759476058536,3006.413042254877,3033.497198417823
poisson,0.6,3,ll_only,85.82052675221618,27050.63003229854,6200.53305784762,1291964.737616135,13.911186072889326,46.089840702831275,61.342476606064324,0.4139089946297858,33.1005548972217,44.84791445247249
poisson,0.6,3,existing_backend_oracle,85.82052675221618,27050.63003229854,6200.53305784762,1291964.737616135,13.911186072889326,46.089840702831275,61.342476606064324,0.4139089946297858,33.1005548972217,44.84791445247249
poisson,0.6,3,simple_normal_ll_switch,85.82052675221618,27050.63003229854,6200.53305784762,1291964.737616135,13.911186072889326,46.089840702831275,61.342476606064324,0.4139089946297858,33.1005548972217,44.84791445247249
poisson,0.6,3,o1_variable_capacity_ll,85.86346134143963,27064.163014821774,6203.635081919014,1292611.0861926344,13.716388868900697,45.069217374714704,59.50975092003639,0.3284657253823653,32.36233648536299,43.22234476597671
