active_experts,active_src_dst_pairs,backend,ep_size,expert_entropy,expert_hhi,expert_load_max,expert_load_max_over_mean,expert_load_mean,fanout_density,frac_f1,frac_f2,frac_f3,frac_f4,frac_full_fanout,layer_id,mean_fanout,median_fanout,num_experts,num_tokens,p90_fanout,p99_fanout,phase,placement_hash,rank_load_cv,rank_load_max,rank_load_max_over_mean,rank_load_mean,request_id,route_hash,run_id,source_ep_rank,step_id,top_k,workload_id
109,4,allgather_reducescatter,4,3.933048003740573,0.03268556748049195,368,9.302411873840445,39.559633027522935,0.8961038961038961,0.0,0.022263450834879406,0.37105751391465674,0.6066790352504638,0.6066790352504638,18,3.5844155844155843,4.0,128,539,4.0,4.0,prefill,bc846e9db6f8fdff9a9d7423e6f72977c773f112014b6e3b38059df6e0f2c2b4,0.3243524766432478,1679,1.5575139146567718,1078.0,dp0-r0,f92b170e12b9be417c06e74892036021675012b6efb0a9f8c1adb82fd8c0f2b3,profile-r2-agrs,0,2,8,image1024_c2
113,4,allgather_reducescatter,4,3.8604641662645056,0.033726477604028623,372,9.74860853432282,38.15929203539823,0.9174397031539888,0.0,0.0074211502782931356,0.31539888682745826,0.6771799628942486,0.6771799628942486,19,3.6697588126159553,4.0,128,539,4.0,4.0,prefill,bc846e9db6f8fdff9a9d7423e6f72977c773f112014b6e3b38059df6e0f2c2b4,0.13181031521638142,1264,1.1725417439703154,1078.0,dp0-r0,29cd0fced771b45614fa597436f707e023ab7aeb2ad3077d97bdbd128731ef4e,profile-r2-agrs,0,2,8,image1024_c2
110,4,allgather_reducescatter,4,3.9927548306266214,0.026094606758203364,263,6.709183673469387,39.2,0.8863636363636364,0.0,0.03896103896103896,0.37662337662337664,0.5844155844155844,0.5844155844155844,20,3.5454545454545454,4.0,128,539,4.0,4.0,prefill,bc846e9db6f8fdff9a9d7423e6f72977c773f112014b6e3b38059df6e0f2c2b4,0.27898260294591776,1376,1.2764378478664193,1078.0,dp0-r0,75d3410786bf41aa2f68c5af792e8fe6e3ad38da16bcb0d1eb184949456cb207,profile-r2-agrs,0,2,8,image1024_c2
112,4,allgather_reducescatter,4,4.066028931211438,0.025406188365040737,305,7.922077922077922,38.5,0.9239332096474954,0.0,0.0018552875695732839,0.300556586270872,0.6975881261595547,0.6975881261595547,21,3.6957328385899815,4.0,128,539,4.0,4.0,prefill,bc846e9db6f8fdff9a9d7423e6f72977c773f112014b6e3b38059df6e0f2c2b4,0.1667838000533121,1307,1.212430426716141,1078.0,dp0-r0,cb990e220892002c3c67389c2a89b5b01d2d496d2aa470ac7403d9815746a9be,profile-r2-agrs,0,2,8,image1024_c2
116,4,allgather_reducescatter,4,4.091456241553654,0.023537670254473862,209,5.622448979591837,37.172413793103445,0.9137291280148423,0.0,0.0055658627087198514,0.3339517625231911,0.660482374768089,0.660482374768089,22,3.654916512059369,4.0,128,539,4.0,4.0,prefill,bc846e9db6f8fdff9a9d7423e6f72977c773f112014b6e3b38059df6e0f2c2b4,0.1757364778304919,1355,1.2569573283859,1078.0,dp0-r0,c0206fd6adf626c3103542dd47e38bdfdfc812df9a10d86c6c584aaa5b6a50d2,profile-r2-agrs,0,2,8,image1024_c2
120,4,allgather_reducescatter,4,4.055651788911271,0.026428919940382968,307,8.543599257884972,35.93333333333333,0.910482374768089,0.0,0.0018552875695732839,0.35435992578849723,0.6437847866419295,0.6437847866419295,23,3.641929499072356,4.0,128,539,4.0,4.0,prefill,bc846e9db6f8fdff9a9d7423e6f72977c773f112014b6e3b38059df6e0f2c2b4,0.1828187982348796,1282,1.189239332096475,1078.0,dp0-r0,d57539fb6bc37ade5c111bc6adb59c3225dad07fc34b13ed55da14a291452805,profile-r2-agrs,0,2,8,image1024_c2
120,4,allgather_reducescatter,4,4.203601908831912,0.021087868863180287,274,7.625231910946197,35.93333333333333,0.910482374768089,0.0,0.011131725417439703,0.3358070500927644,0.6530612244897959,0.6530612244897959,24,3.641929499072356,4.0,128,539,4.0,4.0,prefill,bc846e9db6f8fdff9a9d7423e6f72977c773f112014b6e3b38059df6e0f2c2b4,0.11816084603763448,1269,1.1771799628942485,1078.0,dp0-r0,8d99b380a89802d9e3c8c1febc88213cdb44fda64841ec751c716be236efee0f,profile-r2-agrs,0,2,8,image1024_c2
120,4,allgather_reducescatter,4,4.194117418537061,0.02170776811314845,233,6.484230055658628,35.93333333333333,0.9007421150278293,0.0,0.012987012987012988,0.37105751391465674,0.6159554730983302,0.6159554730983302,25,3.602968460111317,4.0,128,539,4.0,4.0,prefill,bc846e9db6f8fdff9a9d7423e6f72977c773f112014b6e3b38059df6e0f2c2b4,0.24406729309836306,1522,1.411873840445269,1078.0,dp0-r0,245d98c2ede571913a946559e9b9cd968d953ee9b6e99d6092d4c1a3e3ddfaca,profile-r2-agrs,0,2,8,image1024_c2
120,4,allgather_reducescatter,4,4.144816749212625,0.024701312469666566,326,9.07235621521336,35.93333333333333,0.9192949907235621,0.0,0.012987012987012988,0.29684601113172543,0.6901669758812616,0.6901669758812616,26,3.6771799628942485,4.0,128,539,4.0,4.0,prefill,bc846e9db6f8fdff9a9d7423e6f72977c773f112014b6e3b38059df6e0f2c2b4,0.26825831943253536,1428,1.3246753246753247,1078.0,dp0-r0,7a9760d203d6567bc91e943345470defd157b5b83d83fe2e257640ddaf929ed9,profile-r2-agrs,0,2,8,image1024_c2
116,4,allgather_reducescatter,4,4.171009423593983,0.022097047201407122,261,7.021335807050093,37.172413793103445,0.8705936920222634,0.0,0.02040816326530612,0.47680890538033394,0.5027829313543599,0.5027829313543599,27,3.4823747680890538,4.0,128,539,4.0,4.0,prefill,bc846e9db6f8fdff9a9d7423e6f72977c773f112014b6e3b38059df6e0f2c2b4,0.32819651677721223,1526,1.4155844155844155,1078.0,dp0-r0,61f27b3006a0456556a5f2027a3799a0e79a93ff022de4bf9e08b404c009c60f,profile-r2-agrs,0,2,8,image1024_c2
120,4,allgather_reducescatter,4,4.262177389532736,0.01949859046334,226,6.289424860853432,35.93333333333333,0.9216141001855288,0.0,0.014842300556586271,0.28385899814471244,0.7012987012987013,0.7012987012987013,28,3.6864564007421152,4.0,128,539,4.0,4.0,prefill,bc846e9db6f8fdff9a9d7423e6f72977c773f112014b6e3b38059df6e0f2c2b4,0.16774841901495874,1259,1.1679035250463823,1078.0,dp0-r0,1d5ab822c79020f16487fdd6a48d477d31c0c28ffae45622612c1082015d2e4d,profile-r2-agrs,0,2,8,image1024_c2
120,4,allgather_reducescatter,4,4.2732180814919545,0.019525912068318642,265,7.374768089053804,35.93333333333333,0.9012059369202227,0.0,0.016697588126159554,0.36178107606679033,0.62152133580705,0.62152133580705,29,3.6048237476808906,4.0,128,539,4.0,4.0,prefill,bc846e9db6f8fdff9a9d7423e6f72977c773f112014b6e3b38059df6e0f2c2b4,0.20814495139013783,1371,1.271799628942486,1078.0,dp0-r0,5b5472b8dcf15b6993819bb9366c7a397988a22690a7746127e3ec71cf6bbd94,profile-r2-agrs,0,2,8,image1024_c2
118,4,allgather_reducescatter,4,4.158875388662498,0.023546490615136258,275,7.525510204081633,36.54237288135593,0.898886827458256,0.0,0.027829313543599257,0.34879406307977734,0.6233766233766234,0.6233766233766234,30,3.595547309833024,4.0,128,539,4.0,4.0,prefill,bc846e9db6f8fdff9a9d7423e6f72977c773f112014b6e3b38059df6e0f2c2b4,0.2752789769495081,1567,1.4536178107606679,1078.0,dp0-r0,f441de20cb927eaa9dad4632042784ed6f5c8a2558607412a720f5b219a7f0b9,profile-r2-agrs,0,2,8,image1024_c2
121,4,allgather_reducescatter,4,4.302581399201478,0.018585360438660197,258,7.2397959183673475,35.63636363636363,0.890074211502783,0.0,0.02411873840445269,0.3914656771799629,0.5844155844155844,0.5844155844155844,31,3.560296846011132,4.0,128,539,4.0,4.0,prefill,bc846e9db6f8fdff9a9d7423e6f72977c773f112014b6e3b38059df6e0f2c2b4,0.18849324532358974,1280,1.1873840445269017,1078.0,dp0-r0,fd61c7df8a7f670f332012b3930d50ed7afa6001932ee1bd506e77d9c69b0856,profile-r2-agrs,0,2,8,image1024_c2
115,4,allgather_reducescatter,4,4.208117971130924,0.02122781141466538,252,6.720779220779221,37.495652173913044,0.87152133580705,0.0,0.02411873840445269,0.46567717996289426,0.5102040816326531,0.5102040816326531,32,3.4860853432282,4.0,128,539,4.0,4.0,prefill,bc846e9db6f8fdff9a9d7423e6f72977c773f112014b6e3b38059df6e0f2c2b4,0.27906433033447076,1481,1.3738404452690167,1078.0,dp0-r0,b72a51b7df22bd1ce5aead5acec3c25fc430cf8268e6ca08fcd4fef4d74a7e12,profile-r2-agrs,0,2,8,image1024_c2
123,4,allgather_reducescatter,4,4.262624778530352,0.02006621294157737,246,7.017161410018553,35.05691056910569,0.9021335807050093,0.0,0.025974025974025976,0.3395176252319109,0.634508348794063,0.634508348794063,33,3.608534322820037,4.0,128,539,4.0,4.0,prefill,bc846e9db6f8fdff9a9d7423e6f72977c773f112014b6e3b38059df6e0f2c2b4,0.2698303541956812,1480,1.37291280148423,1078.0,dp0-r0,7cb77e80dfbc072c5bd91a2c19ee6b7b02d1cd861b2e55ad2f18c8538990ccdc,profile-r2-agrs,0,2,8,image1024_c2
121,4,allgather_reducescatter,4,4.32900344216221,0.017677723813424848,182,5.107142857142858,35.63636363636363,0.9206864564007421,0.0,0.016697588126159554,0.28385899814471244,0.699443413729128,0.699443413729128,34,3.6827458256029684,4.0,128,539,4.0,4.0,prefill,bc846e9db6f8fdff9a9d7423e6f72977c773f112014b6e3b38059df6e0f2c2b4,0.09450591583754771,1175,1.0899814471243043,1078.0,dp0-r0,dd690685a3fc946b4e4a84d4555cfa0a97bf8f09a585efd305452e2df2d199d9,profile-r2-agrs,0,2,8,image1024_c2
122,4,allgather_reducescatter,4,4.237019443250765,0.02055326895473993,213,6.026437847866419,35.34426229508197,0.885899814471243,0.0,0.02411873840445269,0.40816326530612246,0.5677179962894249,0.5677179962894249,35,3.543599257884972,4.0,128,539,4.0,4.0,prefill,bc846e9db6f8fdff9a9d7423e6f72977c773f112014b6e3b38059df6e0f2c2b4,0.2454568943523609,1330,1.2337662337662338,1078.0,dp0-r0,3ce9b993a6747f9c53a7a3455e2b579c49275d686540bc70d028ca43bfa94f67,profile-r2-agrs,0,2,8,image1024_c2
121,4,allgather_reducescatter,4,4.215851687539445,0.02314021619779637,327,9.176020408163266,35.63636363636363,0.9063079777365491,0.0,0.011131725417439703,0.3525046382189239,0.6363636363636364,0.6363636363636364,36,3.6252319109461966,4.0,128,539,4.0,4.0,prefill,bc846e9db6f8fdff9a9d7423e6f72977c773f112014b6e3b38059df6e0f2c2b4,0.25664401573350076,1518,1.4081632653061225,1078.0,dp0-r0,6aaa6c90056572cba524e61bd26ead1452ae00e81fc871aeee3b866e1076f747,profile-r2-agrs,0,2,8,image1024_c2
124,4,allgather_reducescatter,4,4.326862556888014,0.017715801955796653,247,7.102968460111318,34.774193548387096,0.8826530612244898,0.0,0.01855287569573284,0.4322820037105751,0.549165120593692,0.549165120593692,37,3.5306122448979593,4.0,128,539,4.0,4.0,prefill,bc846e9db6f8fdff9a9d7423e6f72977c773f112014b6e3b38059df6e0f2c2b4,0.19551509488102922,1386,1.2857142857142858,1078.0,dp0-r0,3bf5d9b6f763f39d7e7d17ba26631d99962c9133a56f05d65427e719bdd95744,profile-r2-agrs,0,2,8,image1024_c2
116,4,allgather_reducescatter,4,4.315060125319498,0.01782444298346763,231,6.214285714285715,37.172413793103445,0.9100185528756958,0.0,0.01855287569573284,0.3228200371057514,0.6586270871985158,0.6586270871985158,38,3.640074211502783,4.0,128,539,4.0,4.0,prefill,bc846e9db6f8fdff9a9d7423e6f72977c773f112014b6e3b38059df6e0f2c2b4,0.19920272831058586,1256,1.1651205936920224,1078.0,dp0-r0,98a71a42c9656315ec37171428725d1a518e065d42d6d50c4311576e05ba74ac,profile-r2-agrs,0,2,8,image1024_c2
121,4,allgather_reducescatter,4,4.339112849579224,0.016735128441661702,184,5.163265306122449,35.63636363636363,0.9294990723562152,0.0,0.0074211502782931356,0.26716141001855287,0.725417439703154,0.725417439703154,39,3.717996289424861,4.0,128,539,4.0,4.0,prefill,bc846e9db6f8fdff9a9d7423e6f72977c773f112014b6e3b38059df6e0f2c2b4,0.17407477232367782,1224,1.1354359925788498,1078.0,dp0-r0,66e99d111df5d48063cd27258be84967f037687e4534d1cd2b4412625fbe2abb,profile-r2-agrs,0,2,8,image1024_c2
116,4,allgather_reducescatter,4,4.291724704954207,0.019043481366235144,301,8.097402597402597,37.172413793103445,0.9211502782931354,0.0,0.01855287569573284,0.2782931354359926,0.7031539888682746,0.7031539888682746,40,3.684601113172542,4.0,128,539,4.0,4.0,prefill,bc846e9db6f8fdff9a9d7423e6f72977c773f112014b6e3b38059df6e0f2c2b4,0.17399565978441464,1364,1.2653061224489797,1078.0,dp0-r0,e1ff3c36e9ef45f56d972d5d11b08e0305b962af54bf15b1ac7832b005fa57e3,profile-r2-agrs,0,2,8,image1024_c2
115,4,allgather_reducescatter,4,4.242531489252888,0.019109418940455248,230,6.13404452690167,37.495652173913044,0.9174397031539888,0.0,0.0055658627087198514,0.31910946196660483,0.6753246753246753,0.6753246753246753,41,3.6697588126159553,4.0,128,539,4.0,4.0,prefill,bc846e9db6f8fdff9a9d7423e6f72977c773f112014b6e3b38059df6e0f2c2b4,0.25605573124480735,1522,1.411873840445269,1078.0,dp0-r0,ed603bf4c0fa876ef47038d8d27002dbe5c53cbda98a093e008128d4a5236349,profile-r2-agrs,0,2,8,image1024_c2
113,4,allgather_reducescatter,4,4.248762321851761,0.018485324640903755,205,5.37221706864564,38.15929203539823,0.9025974025974026,0.0,0.02411873840445269,0.34137291280148424,0.634508348794063,0.634508348794063,42,3.6103896103896105,4.0,128,539,4.0,4.0,prefill,bc846e9db6f8fdff9a9d7423e6f72977c773f112014b6e3b38059df6e0f2c2b4,0.2970524850108118,1626,1.5083487940630798,1078.0,dp0-r0,eef82ae45c8759352f386ca8b26124342f8e3b122b03ed320d85758054889800,profile-r2-agrs,0,2,8,image1024_c2
117,4,allgather_reducescatter,4,4.408944442630398,0.014758937391789231,141,3.825834879406308,36.85470085470085,0.8970315398886828,0.0,0.016697588126159554,0.3784786641929499,0.6048237476808905,0.6048237476808905,43,3.588126159554731,4.0,128,539,4.0,4.0,prefill,bc846e9db6f8fdff9a9d7423e6f72977c773f112014b6e3b38059df6e0f2c2b4,0.1492930206058929,1355,1.2569573283859,1078.0,dp0-r0,50c23ea1b5d49a2a57957a0b5fa06a71f5e9810bf08ed5c97e22936e4ee6bd7a,profile-r2-agrs,0,2,8,image1024_c2
113,4,allgather_reducescatter,4,4.280765089475468,0.017720749962997513,189,4.952922077922078,38.15929203539823,0.8993506493506493,0.0,0.03710575139146568,0.32838589981447125,0.634508348794063,0.634508348794063,44,3.5974025974025974,4.0,128,539,4.0,4.0,prefill,bc846e9db6f8fdff9a9d7423e6f72977c773f112014b6e3b38059df6e0f2c2b4,0.24203593416612665,1364,1.2653061224489797,1078.0,dp0-r0,1851b21d07c170e7a486e6261b06685b98d211b8f871d9031bbe66b6a93fb555,profile-r2-agrs,0,2,8,image1024_c2
113,4,allgather_reducescatter,4,4.272747046216359,0.019437600896320746,282,7.390074211502783,38.15929203539823,0.9016697588126159,0.0,0.027829313543599257,0.33766233766233766,0.634508348794063,0.634508348794063,45,3.6066790352504636,4.0,128,539,4.0,4.0,prefill,bc846e9db6f8fdff9a9d7423e6f72977c773f112014b6e3b38059df6e0f2c2b4,0.16721020457887345,1329,1.2328385899814471,1078.0,dp0-r0,ddcab2537d4ff736950a083f872e60f23f67afaf3a13db6a26360e4380741ad0,profile-r2-agrs,0,2,8,image1024_c2
109,4,allgather_reducescatter,4,4.334482723588124,0.01637209530464235,196,4.954545454545455,39.559633027522935,0.9049165120593692,0.0,0.016697588126159554,0.3469387755102041,0.6363636363636364,0.6363636363636364,46,3.6196660482374767,4.0,128,539,4.0,4.0,prefill,bc846e9db6f8fdff9a9d7423e6f72977c773f112014b6e3b38059df6e0f2c2b4,0.20505964004982746,1379,1.2792207792207793,1078.0,dp0-r0,e5a276020c7c0e0b0b4222df0b4e49f130477213f6a3865583de6cd155f048e8,profile-r2-agrs,0,2,8,image1024_c2
108,4,allgather_reducescatter,4,4.30533527833657,0.01715958140719604,180,4.50834879406308,39.925925925925924,0.891465677179963,0.0,0.027829313543599257,0.3784786641929499,0.5936920222634509,0.5936920222634509,47,3.565862708719852,4.0,128,539,4.0,4.0,prefill,bc846e9db6f8fdff9a9d7423e6f72977c773f112014b6e3b38059df6e0f2c2b4,0.18479912185617955,1418,1.3153988868274582,1078.0,dp0-r0,f400687336d3f2956a2d78e98404e9140988b540d0b7e615510e5a0aaef3aa5a,profile-r2-agrs,0,2,8,image1024_c2
116,4,allgather_reducescatter,4,4.191761751752891,0.021614616499323627,273,7.3441558441558445,37.172413793103445,0.884508348794063,0.0018552875695732839,0.03896103896103896,0.3784786641929499,0.5807050092764379,0.5807050092764379,0,3.538033395176252,4.0,128,539,4.0,4.0,prefill,bc846e9db6f8fdff9a9d7423e6f72977c773f112014b6e3b38059df6e0f2c2b4,0.19699602941954072,1287,1.1938775510204083,1078.0,dp0-r0,29bdadef932065707feea7bd5b5b02a52894ed116747a369bf2ec752e399a167,profile-r2-agrs,1,2,8,image1024_c2
116,4,allgather_reducescatter,4,4.053306138791681,0.026187865937402115,247,6.644712430426717,37.172413793103445,0.9030612244897959,0.0018552875695732839,0.025974025974025976,0.3302411873840445,0.6419294990723562,0.6419294990723562,1,3.6122448979591835,4.0,128,539,4.0,4.0,prefill,bc846e9db6f8fdff9a9d7423e6f72977c773f112014b6e3b38059df6e0f2c2b4,0.11980798704150127,1269,1.1771799628942485,1078.0,dp0-r0,5f1856b6d14902b6b6f131c9e277b7a3096310dd5d775cbcc6a9d7f6d256f3e0,profile-r2-agrs,1,2,8,image1024_c2
119,4,allgather_reducescatter,4,4.243265457647962,0.018637099383521327,175,4.829545454545455,36.23529411764706,0.8961038961038961,0.0018552875695732839,0.03339517625231911,0.3432282003710575,0.62152133580705,0.62152133580705,2,3.5844155844155843,4.0,128,539,4.0,4.0,prefill,bc846e9db6f8fdff9a9d7423e6f72977c773f112014b6e3b38059df6e0f2c2b4,0.19441497271326194,1357,1.2588126159554731,1078.0,dp0-r0,8d919ffa8a140eb1224fc50c7fa4e970fbca773cdef47bc1df7770605c0bd176,profile-r2-agrs,1,2,8,image1024_c2
115,4,allgather_reducescatter,4,4.066112502869536,0.02600382158260504,254,6.774118738404453,37.495652173913044,0.8733766233766234,0.0018552875695732839,0.03710575139146568,0.4267161410018553,0.5343228200371057,0.5343228200371057,3,3.4935064935064934,4.0,128,539,4.0,4.0,prefill,bc846e9db6f8fdff9a9d7423e6f72977c773f112014b6e3b38059df6e0f2c2b4,0.4082275628222998,1817,1.6855287569573283,1078.0,dp0-r0,d837edb19aadd14b4a38029826f62dbe85cdcbfad55e27bc4ea46cf830bbb8e2,profile-r2-agrs,1,2,8,image1024_c2
117,4,allgather_reducescatter,4,4.05517700916832,0.026399231897177827,329,8.926948051948052,36.85470085470085,0.9081632653061225,0.0018552875695732839,0.014842300556586271,0.3320964749536178,0.6512059369202227,0.6512059369202227,4,3.63265306122449,4.0,128,539,4.0,4.0,prefill,bc846e9db6f8fdff9a9d7423e6f72977c773f112014b6e3b38059df6e0f2c2b4,0.2779125412335654,1596,1.4805194805194806,1078.0,dp0-r0,eb39f0a5bff01c723da748b796d80ddc1f40016f758164be8868c7ed549a93d5,profile-r2-agrs,1,2,8,image1024_c2
116,4,allgather_reducescatter,4,4.125666051364616,0.02240264042874697,230,6.187384044526902,37.172413793103445,0.9299628942486086,0.0018552875695732839,0.0055658627087198514,0.2634508348794063,0.7291280148423006,0.7291280148423006,5,3.7198515769944343,4.0,128,539,4.0,4.0,prefill,bc846e9db6f8fdff9a9d7423e6f72977c773f112014b6e3b38059df6e0f2c2b4,0.12368661100562385,1200,1.1131725417439704,1078.0,dp0-r0,818490f4ec7f97d141a63edcff5bd7fcb919945c823f735c84381893a2cfcd6c,profile-r2-agrs,1,2,8,image1024_c2
114,4,allgather_reducescatter,4,4.039463409519558,0.025580014009314304,303,8.010667903525047,37.824561403508774,0.8780148423005566,0.0018552875695732839,0.03896103896103896,0.4044526901669759,0.5547309833024119,0.5547309833024119,6,3.5120593692022264,4.0,128,539,4.0,4.0,prefill,bc846e9db6f8fdff9a9d7423e6f72977c773f112014b6e3b38059df6e0f2c2b4,0.41230557442278276,1847,1.7133580705009277,1078.0,dp0-r0,4377d4b84076181ba41b704449255ec26290b9f283decbb04644efc82da05e9f,profile-r2-agrs,1,2,8,image1024_c2
115,4,allgather_reducescatter,4,4.047128047824842,0.025945628715308013,298,7.9475881261595545,37.495652173913044,0.9039888682745826,0.0018552875695732839,0.02040816326530612,0.33766233766233766,0.640074211502783,0.640074211502783,7,3.6159554730983303,4.0,128,539,4.0,4.0,prefill,bc846e9db6f8fdff9a9d7423e6f72977c773f112014b6e3b38059df6e0f2c2b4,0.27982648078013633,1493,1.3849721706864564,1078.0,dp0-r0,5721599883b41cee3348e8c8455d3b7e23f46252be4a6b18edb45020fb7a91aa,profile-r2-agrs,1,2,8,image1024_c2
109,4,allgather_reducescatter,4,3.980800878241079,0.026341684422124388,259,6.547077922077922,39.559633027522935,0.884508348794063,0.0018552875695732839,0.03710575139146568,0.3821892393320965,0.5788497217068646,0.5788497217068646,8,3.538033395176252,4.0,128,539,4.0,4.0,prefill,bc846e9db6f8fdff9a9d7423e6f72977c773f112014b6e3b38059df6e0f2c2b4,0.2655743872514789,1526,1.4155844155844155,1078.0,dp0-r0,2c21b03f6aced1c242a1b060edd7013e86059349b2dbe603bbb7c242a4cb2d47,profile-r2-agrs,1,2,8,image1024_c2
117,4,allgather_reducescatter,4,3.9996843870835668,0.028475028483311012,281,7.624536178107607,36.85470085470085,0.9076994434137291,0.0018552875695732839,0.016697588126159554,0.3302411873840445,0.6512059369202227,0.6512059369202227,9,3.6307977736549164,4.0,128,539,4.0,4.0,prefill,bc846e9db6f8fdff9a9d7423e6f72977c773f112014b6e3b38059df6e0f2c2b4,0.31345370372616266,1648,1.528756957328386,1078.0,dp0-r0,10ecbee4ea1a17d9728e154869b7ae9374474e397a8f517309fa98e8308fcf2e,profile-r2-agrs,1,2,8,image1024_c2
115,4,allgather_reducescatter,4,4.147935703667972,0.023523256494367012,330,8.801020408163264,37.495652173913044,0.9155844155844156,0.0018552875695732839,0.012987012987012988,0.30612244897959184,0.6790352504638218,0.6790352504638218,10,3.6623376623376624,4.0,128,539,4.0,4.0,prefill,bc846e9db6f8fdff9a9d7423e6f72977c773f112014b6e3b38059df6e0f2c2b4,0.14671588997006496,1246,1.155844155844156,1078.0,dp0-r0,eebc21466a42f3d6768b9bc5b64d73ec7a773312292ed06b37183c641aa09489,profile-r2-agrs,1,2,8,image1024_c2
117,4,allgather_reducescatter,4,4.096458740365095,0.02528076713903642,382,10.365027829313544,36.85470085470085,0.9225417439703154,0.0018552875695732839,0.012987012987012988,0.2782931354359926,0.7068645640074211,0.7068645640074211,11,3.6901669758812616,4.0,128,539,4.0,4.0,prefill,bc846e9db6f8fdff9a9d7423e6f72977c773f112014b6e3b38059df6e0f2c2b4,0.1736912355182754,1339,1.2421150278293136,1078.0,dp0-r0,8c4e4f6b1d88ea4639218218651785711c05c44761a494df085590b20cf37abe,profile-r2-agrs,1,2,8,image1024_c2
116,4,allgather_reducescatter,4,4.0458625892294435,0.027688187773000916,353,9.496289424860855,37.172413793103445,0.9132653061224489,0.0018552875695732839,0.00927643784786642,0.3228200371057514,0.6660482374768089,0.6660482374768089,12,3.6530612244897958,4.0,128,539,4.0,4.0,prefill,bc846e9db6f8fdff9a9d7423e6f72977c773f112014b6e3b38059df6e0f2c2b4,0.1207416674545529,1242,1.1521335807050093,1078.0,dp0-r0,6a2d49b59febe5b48b7cfc913afe6858893472f09773a11f4987f11825f620b3,profile-r2-agrs,1,2,8,image1024_c2
115,4,allgather_reducescatter,4,4.107869597234885,0.023458502139260158,277,7.38752319109462,37.495652173913044,0.8868274582560297,0.0018552875695732839,0.03339517625231911,0.3803339517625232,0.5844155844155844,0.5844155844155844,13,3.547309833024119,4.0,128,539,4.0,4.0,prefill,bc846e9db6f8fdff9a9d7423e6f72977c773f112014b6e3b38059df6e0f2c2b4,0.3675073673786248,1693,1.5705009276437847,1078.0,dp0-r0,0c9726a19b759895ed92fef4561be311cc720ca1ccf037fa6436591383103b93,profile-r2-agrs,1,2,8,image1024_c2
118,4,allgather_reducescatter,4,4.164794663727111,0.023194751842379725,295,8.072820037105751,36.54237288135593,0.9123376623376623,0.0018552875695732839,0.014842300556586271,0.31539888682745826,0.6679035250463822,0.6679035250463822,14,3.6493506493506493,4.0,128,539,4.0,4.0,prefill,bc846e9db6f8fdff9a9d7423e6f72977c773f112014b6e3b38059df6e0f2c2b4,0.16993740415716763,1301,1.2068645640074211,1078.0,dp0-r0,5dc0948c4179fd90c739c26d4d27d59d6b778ee07e210cb11db7479b7f08ccf0,profile-r2-agrs,1,2,8,image1024_c2
112,4,allgather_reducescatter,4,4.054475644221222,0.026502279525404362,355,9.220779220779221,38.5,0.9030612244897959,0.0018552875695732839,0.02411873840445269,0.3339517625231911,0.640074211502783,0.640074211502783,15,3.6122448979591835,4.0,128,539,4.0,4.0,prefill,bc846e9db6f8fdff9a9d7423e6f72977c773f112014b6e3b38059df6e0f2c2b4,0.266451043580929,1565,1.4517625231910947,1078.0,dp0-r0,7ec56c7d83c560b926134ad649845f27e72204cc6827b24cb223989dfd4c3229,profile-r2-agrs,1,2,8,image1024_c2
115,4,allgather_reducescatter,4,4.173154439301183,0.023357605818512258,339,9.041048237476808,37.495652173913044,0.887291280148423,0.0018552875695732839,0.02040816326530612,0.4044526901669759,0.5732838589981447,0.5732838589981447,16,3.549165120593692,4.0,128,539,4.0,4.0,prefill,bc846e9db6f8fdff9a9d7423e6f72977c773f112014b6e3b38059df6e0f2c2b4,0.2749544628291042,1558,1.4452690166975881,1078.0,dp0-r0,b7a16598895764202674082e7284f7b6abce20a4efeb37e141ec8ebffe2cf7ff,profile-r2-agrs,1,2,8,image1024_c2
119,4,allgather_reducescatter,4,4.260434507084712,0.019886901463233297,284,7.837662337662338,36.23529411764706,0.9165120593692022,0.0018552875695732839,0.0055658627087198514,0.3172541743970315,0.6753246753246753,0.6753246753246753,17,3.666048237476809,4.0,128,539,4.0,4.0,prefill,bc846e9db6f8fdff9a9d7423e6f72977c773f112014b6e3b38059df6e0f2c2b4,0.16636535467340474,1348,1.2504638218923934,1078.0,dp0-r0,fc458936d9deab260ae504f0ba1edaf17edbe38204a4c9e06964c2e7faf40a2b,profile-r2-agrs,1,2,8,image1024_c2
118,4,allgather_reducescatter,4,4.052756127206451,0.02801335789839633,332,9.08534322820037,36.54237288135593,0.87847866419295,0.0018552875695732839,0.016697588126159554,0.44712430426716143,0.5343228200371057,0.5343228200371057,18,3.5139146567718,4.0,128,539,4.0,4.0,prefill,bc846e9db6f8fdff9a9d7423e6f72977c773f112014b6e3b38059df6e0f2c2b4,0.30342957364611917,1597,1.481447124304267,1078.0,dp0-r0,e9674bbe199a731b110804572fd472c1d6ea6de0d42911e72cc84a0cfdae678b,profile-r2-agrs,1,2,8,image1024_c2
