hypothesis,experiment,variant,pair_index,requests,prompt_words,output_tokens_requested,image_count,wave_e2e_ms,sum_request_e2e_ms,request_e2e_p50_ms,request_e2e_p90_ms,request_e2e_p99_ms,ttft_p50_ms,ttft_p99_ms
H45,common_regime_transition_repeat,B,240,8,3840,32,0,492.118078,3918.402441,489.754781,490.8962739,491.29938759,195.685203,197.33766437999998
H45,common_regime_transition_repeat,B,241,8,3840,32,0,491.945275,3916.815402,489.62435200000004,490.61465380000004,491.05355338000004,193.0876955,196.85331943
H45,common_regime_transition_repeat,B,245,8,3840,32,0,544.000558,4333.594615,541.7032025000001,542.7427052,543.16789472,194.975433,196.72630086
H45,common_regime_transition_repeat,B,246,8,3840,32,0,499.967884,3981.520874,497.73822,498.7324127,499.14672527000005,202.458795,204.13712594
H45,common_regime_transition_repeat,B,247,8,3840,32,0,542.273184,4319.914322,540.0027635,541.0160478,541.40888178,199.172606,203.18224462999999
H45,common_regime_transition_repeat,B,249,8,3840,32,0,513.755542,4091.362417,511.4445425,512.5190721,512.93375511,204.8265185,206.58817331
H45,common_regime_transition_repeat,B,252,8,3840,32,0,513.168685,4086.486924,510.80819199999996,511.9678682,512.35149032,212.059757,213.46301772
H45,common_regime_transition_repeat,B,253,8,3840,32,0,497.555418,3961.0324570000002,495.1357395,496.2883621,496.69596391,192.790902,196.64556460999998
H45,common_regime_transition_repeat,B,257,8,3840,32,0,491.903875,3916.839161,489.6121695,490.59581860000003,491.02891966,193.7082485,197.42676713
H45,common_regime_transition_repeat,B,258,8,3840,32,0,492.257201,3920.3494389999996,490.06879000000004,491.0205444,491.43273324,194.01372650000002,197.62174873
H45,common_regime_transition_repeat,B,259,8,3840,32,0,514.831827,4100.488896000001,512.527598,513.5905979,513.99151289,204.4348785,208.15295865
H45,common_regime_transition_repeat,B,261,8,3840,32,0,498.015102,3966.334554,495.818845,496.7237679,497.12655399,200.23309749999999,201.98716357
H45,common_regime_transition_repeat,B,264,8,3840,32,0,494.385221,3937.3793830000004,492.2251595,493.1731279,493.56992269,193.357382,196.92244888000002
H45,common_regime_transition_repeat,B,265,8,3840,32,0,524.46649,4176.896688000001,522.1369345,523.2224221,523.6457487099999,205.43326050000002,207.34769621
H45,common_regime_transition_repeat,B,269,8,3840,32,0,501.010784,3978.974682,497.385825,500.2395676,500.67676366,193.68945300000001,197.43532541
H45,common_regime_transition_repeat,B,270,8,3840,32,0,490.838249,3904.253521,487.854965,490.100274,490.7644515,193.6227655,195.91667911000002
H45,common_regime_transition_repeat,B,271,8,3840,32,0,504.315981,4005.66126,500.67197,503.57722850000005,503.99086445,193.2601485,196.87728244
H45,common_regime_transition_repeat,B,273,8,3840,32,0,491.044875,3910.332168,488.78457849999995,489.78352459999996,490.20117806,193.14291300000002,196.87147849
H45,common_regime_transition_repeat,B,276,8,3840,32,0,511.75476,4064.281713,508.1022435,510.94905209999996,511.37050761,198.42994499999998,200.11349187000002
H45,common_regime_transition_repeat,B,277,8,3840,32,0,538.739745,4292.006316,536.220825,538.119146,538.6776851,206.002633,209.87187225
H45,common_regime_transition_repeat,B,281,8,3840,32,0,493.957965,3933.943926,491.69027500000004,492.8454215,493.20437975,193.126491,195.25935018
H45,common_regime_transition_repeat,B,282,8,3840,32,0,557.906326,4437.928267,554.770179,556.4744479,557.10233929,216.9518305,221.49676158
H45,common_regime_transition_repeat,B,283,8,3840,32,0,493.23822,3928.269313,491.0318,491.9915608,492.40719448,194.32455549999997,196.08667246000002
H45,common_regime_transition_repeat,B,285,8,3840,32,0,518.882101,4113.157494,514.2312440000001,517.919156,518.5340612,193.4631065,196.31703253
H45,common_regime_transition_repeat,B,288,8,3840,32,0,493.829507,3919.627274,490.0513935,493.0490889,493.46402769,195.55954400000002,197.31580746
H45,common_regime_transition_repeat,B,289,8,3840,32,0,510.337919,4064.222963,507.7907205,509.5751556,510.26164266,195.6869275,197.93277926
H45,common_regime_transition_repeat,B,293,8,3840,32,0,515.843885,4108.685184,513.623745,514.6240885,515.02560325,195.0239285,196.81767004
H45,common_regime_transition_repeat,B,294,8,3840,32,0,490.316875,3903.8263150000002,487.9958805,489.0851299,489.49464439,194.174872,196.05743959
H45,common_regime_transition_repeat,B,295,8,3840,32,0,502.20919,4000.407474,499.9690965,501.1821799,501.61329709,198.27689,200.02425631
H45,common_regime_transition_repeat,B,297,8,3840,32,0,493.295703,3928.441048,491.0916615,492.0646386,492.46142646,194.500473,196.27618937
H45,common_regime_transition_repeat,B,300,8,3840,32,0,502.787947,4004.349985,500.576449,501.5166367,501.93397956999996,205.98480999999998,207.63511180999998
H45,common_regime_transition_repeat,B,301,8,3840,32,0,496.262783,3951.654286,493.8738935,495.0988841,495.53047631000004,196.404599,198.28186121
H45,common_regime_transition_repeat,B,305,8,3840,32,0,490.761705,3907.411501,488.410324,489.4871408,489.89005478,192.3077765,196.12990369000002
H45,common_regime_transition_repeat,B,306,8,3840,32,0,514.229081,4084.1118030000002,510.567635,513.5617756,513.99177706,194.7965115,196.54238703000001
H45,common_regime_transition_repeat,B,307,8,3840,32,0,534.839918,4260.6613689999995,532.329372,534.2434984,534.78027604,214.329838,218.27326213
H45,common_regime_transition_repeat,B,309,8,3840,32,0,491.986374,3917.470412,489.495088,490.806056,491.2110893,194.960344,196.73838926
H45,common_regime_transition_repeat,B,312,8,3840,32,0,493.77635,3931.7787449999996,491.3828605,492.6196213,492.97709023000004,194.10422699999998,195.84965141
H45,common_regime_transition_repeat,B,313,8,3840,32,0,503.917801,3994.878686,499.387317,502.9975468,503.64340768,192.441282,195.15519514000002
H45,common_regime_transition_repeat,B,317,8,3840,32,0,504.39685,4016.5328010000003,502.053114,503.0896277,503.51461247,206.55606849999998,208.31746773999998
H45,common_regime_transition_repeat,B,318,8,3840,32,0,505.920386,4029.1652590000003,503.638358,504.6461887,505.05307357,195.8945965,197.60659319
H45,common_regime_transition_repeat,B,319,8,3840,32,0,491.018371,3910.247791,488.79739600000005,489.7794295,490.18716235,194.5900855,196.40198734
H45,common_regime_transition_repeat,B,321,8,3840,32,0,492.068468,3918.138915,489.77603250000004,490.81781459999996,491.24540316,193.108811,196.86511113
H45,common_regime_transition_repeat,B,324,8,3840,32,0,512.52205,4081.485326,510.172992,511.26846090000004,511.68171129,209.4876925,211.20156954
H45,common_regime_transition_repeat,B,325,8,3840,32,0,505.285808,4019.758131,502.57294,504.0708023,504.43709123,204.7440295,208.85150154
H45,common_regime_transition_repeat,B,329,8,3840,32,0,491.342689,3901.621919,487.77955399999996,490.5243677,490.94031197000004,193.864799,195.55699577000001
H45,common_regime_transition_repeat,B,330,8,3840,32,0,497.389478,3949.273837,493.53720250000003,496.6662107,497.31715127,191.145847,195.02925796000002
H45,common_regime_transition_repeat,B,331,8,3840,32,0,513.754166,4092.1744439999998,511.5825135,512.5302457,512.91648547,204.6062265,208.20088518999998
H45,common_regime_transition_repeat,B,333,8,3840,32,0,497.350822,3948.755696,493.69126800000004,496.5456054,496.98391404,194.0509155,195.82380113
H45,common_regime_transition_repeat,B,336,8,3840,32,0,512.017892,4066.031761,508.2961755,511.2680952,511.65741882,195.3941715,197.15863629
H45,common_regime_transition_repeat,B,337,8,3840,32,0,541.777299,4310.081786000001,538.5301380000001,541.0155009,541.70111919,228.178448,232.82128618000002
H45,common_regime_transition_repeat,B,341,8,3840,32,0,492.711626,3922.711432,490.3747915,491.4641777,491.86275917,195.4228075,197.21328319
H45,common_regime_transition_repeat,B,342,8,3840,32,0,539.775393,4289.983603,536.26581,539.1019967,539.51329787,205.537431,207.20349449
H45,common_regime_transition_repeat,B,343,8,3840,32,0,509.557281,4058.756143,507.10108149999996,508.9826384,509.49981673999997,211.693958,213.84720883
H45,common_regime_transition_repeat,B,345,8,3840,32,0,504.742149,4020.530953,502.4651335,503.7807565,504.21126385,195.207694,196.99254208
H45,common_regime_transition_repeat,B,348,8,3840,32,0,496.426066,3952.769889,493.9539935,495.2464912,495.64621612,195.933031,197.69592834
H45,common_regime_transition_repeat,B,349,8,3840,32,0,505.053406,4010.3830239999998,501.35704,504.2669729,504.68537039,205.403777,207.18711696
H45,common_regime_transition_repeat,B,353,8,3840,32,0,497.736463,3952.944719,494.08975150000003,496.97237210000003,497.36853941,194.441691,198.06605393
H45,common_regime_transition_repeat,B,354,8,3840,32,0,502.057575,3986.532196,498.5008275,499.1183085,499.37698965,193.954637,196.27992135000002
H45,common_regime_transition_repeat,B,355,8,3840,32,0,505.270644,4023.333905,502.721219,504.6144576,505.08641706,196.306824,198.52305887
H45,common_regime_transition_repeat,B,357,8,3840,32,0,496.265534,3940.564707,492.656032,495.4747251,495.90516441,198.1547665,199.94012261
H45,common_regime_transition_repeat,B,360,8,3840,32,0,491.812951,3916.288413,489.5503145,490.6085912,490.99838102,193.6072615,195.38588071
H45,common_regime_transition_repeat,B,361,8,3840,32,0,494.499517,3926.853148,490.896106,493.8088013,494.25380243,196.5823595,198.38326074
H45,common_regime_transition_repeat,B,365,8,3840,32,0,518.670843,4132.16776,516.534943,517.4837797,517.8504957700001,195.1382215,196.8711495
H45,common_regime_transition_repeat,B,366,8,3840,32,0,542.577731,4311.330325,539.029273,541.8270982,542.2443560199999,198.5926055,200.32734238999998
H45,common_regime_transition_repeat,B,367,8,3840,32,0,490.381703,3905.151624,487.882205,489.7930422,490.32283692,194.40094950000002,196.61659769
H45,common_regime_transition_repeat,B,369,8,3840,32,0,492.44943,3921.092882,489.983061,491.26416969999997,491.64382597,192.558741,196.23790164
H45,common_regime_transition_repeat,B,372,8,3840,32,0,522.707596,4163.958624,520.434039,521.6075513,521.96145443,207.4107335,211.03236934
H45,common_regime_transition_repeat,B,373,8,3840,32,0,490.934959,3906.0146520000003,488.2266565,489.6034455,490.08700515,192.1508105,196.3152312
H45,common_regime_transition_repeat,B,377,8,3840,32,0,490.844822,3908.0236760000003,488.23447350000004,490.25142500000004,490.7854823,193.2839695,195.49230658
H45,common_regime_transition_repeat,B,378,8,3840,32,0,499.163873,3975.926611,497.0186095,497.95905239999996,498.35649293999995,197.6466025,199.35249089
H45,common_regime_transition_repeat,B,379,8,3840,32,0,517.251258,4120.206776,515.0461290000001,516.0656342,516.45062972,209.5494975,211.16590774
H45,common_regime_transition_repeat,B,381,8,3840,32,0,490.81767,3908.9420499999997,488.3754275,490.2235422,490.75825722,193.197131,195.32683646
H45,common_regime_transition_repeat,B,384,8,3840,32,0,498.961339,3977.779544,497.263461,497.8443264,498.13711764,196.25872,197.37699733000002
H45,common_regime_transition_repeat,B,385,8,3840,32,0,519.204367,4135.103164,516.9270485,517.935262,518.3277268,207.20034049999998,208.88171827000002
H45,common_regime_transition_repeat,B,389,8,3840,32,0,492.18775,3919.477032,489.988057,490.975615,491.3512336,195.0834205,196.79422424
H45,common_regime_transition_repeat,B,390,8,3840,32,0,493.318692,3928.8767390000003,491.134592,492.1519141,492.51896281,197.034433,198.76785823
H45,common_regime_transition_repeat,B,391,8,3840,32,0,499.884861,3980.305605,497.394402,498.67346679999997,499.06883968,193.196024,196.92826011
H45,common_regime_transition_repeat,B,393,8,3840,32,0,502.883674,4005.543355,500.68044150000003,501.6760518,502.04390628000004,205.0653185,208.61137839
H45,common_regime_transition_repeat,B,396,8,3840,32,0,553.115622,4406.841948,550.8639244999999,551.870097,552.2473914,206.336319,208.05650072
H45,common_regime_transition_repeat,B,397,8,3840,32,0,494.081591,3934.564394,491.86746200000005,492.8651507,493.26361247,193.087271,196.78714383
H45,common_regime_transition_repeat,B,401,8,3840,32,0,488.75713,3891.902984,486.511066,487.5418829,487.93397789,191.97216650000001,195.70305248
H45,common_regime_transition_repeat,B,402,8,3840,32,0,513.821368,4082.1022300000004,510.329518,513.1871107,513.5663196700001,194.652669,196.31993452
H45,common_regime_transition_repeat,B,403,8,3840,32,0,533.133542,4246.020678,530.4526735,532.4443752,533.06462532,197.4554015,201.48056667999998
H45,common_regime_transition_repeat,B,405,8,3840,32,0,509.744776,4048.195748,506.0424325,506.9570584,507.36314884,203.8512005,205.67114489
H45,common_regime_transition_repeat,B,408,8,3840,32,0,492.049118,3917.632567,489.731086,490.7986406,491.21058625999996,193.778669,195.53515825000002
H45,common_regime_transition_repeat,B,409,8,3840,32,0,500.271835,3984.038963,498.02908049999996,499.0861587,499.49347197,205.7682315,207.56241694
H45,common_regime_transition_repeat,B,413,8,3840,32,0,502.403519,3989.86964,498.84946149999996,501.670166,502.0513349,205.646956,207.27988292999999
H45,common_regime_transition_repeat,B,414,8,3840,32,0,491.570415,3913.751882,488.97818,490.8322209,491.49659559,196.138341,198.38427332999998
H45,common_regime_transition_repeat,B,415,8,3840,32,0,488.136865,3887.314485,485.956719,486.942303,487.33473,193.6630025,195.29832197
H45,common_regime_transition_repeat,B,417,8,3840,32,0,492.85969,3924.8776000000003,490.40596800000003,492.18201089999997,492.79192209,195.382873,197.55605545999998
H45,common_regime_transition_repeat,B,420,8,3840,32,0,497.647539,3951.842241,494.073317,496.9073232,497.33043372000003,193.692251,195.43229407
H45,common_regime_transition_repeat,B,421,8,3840,32,0,489.734892,3899.456282,487.205194,489.1112879,489.67253159,193.428557,195.70976904
H45,common_regime_transition_repeat,B,425,8,3840,32,0,489.863546,3899.999807,487.51741200000004,488.579621,488.9749523,194.0312585,195.81363796
H45,common_regime_transition_repeat,B,426,8,3840,32,0,540.37623,4293.196676,536.753496,539.6397964,540.05013934,197.981607,199.71474378
H45,common_regime_transition_repeat,B,427,8,3840,32,0,500.751029,3987.5377,498.18088450000005,500.1658472,500.69251082,205.2220405,207.53814893
H45,common_regime_transition_repeat,B,429,8,3840,32,0,494.594267,3938.973297,492.389603,493.364629,493.7684527,195.5594555,197.33634452
H45,common_regime_transition_repeat,B,432,8,3840,32,0,489.942811,3901.695296,487.7116645,488.6930583,489.12619022999996,193.0709935,194.8440239
H45,common_regime_transition_repeat,B,433,8,3840,32,0,501.093092,3990.3131869999997,498.7559685,499.8112451,500.19846011,191.89040699999998,195.59559783
H45,common_regime_transition_repeat,B,437,8,3840,32,0,513.102014,4085.7864959999997,510.628555,511.89902040000004,512.29963614,206.1533195,207.89619744
H45,common_regime_transition_repeat,B,438,8,3840,32,0,488.652796,3891.4144459999998,486.42609500000003,487.4253712,487.83600142,194.7173135,196.44172235000002
H45,common_regime_transition_repeat,B,439,8,3840,32,0,489.511092,3898.072064,487.2816735,488.2952942,488.67479612,194.3844065,196.19190237
H45,common_regime_transition_repeat,B,441,8,3840,32,0,499.727429,3979.422484,497.4062695,498.4456361,498.91521731,192.66457250000002,194.43794018
H45,common_regime_transition_repeat,B,444,8,3840,32,0,538.3962,4289.072405000001,536.1808484999999,537.1752243,537.5766294299999,231.482076,233.1672421
H45,common_regime_transition_repeat,B,445,8,3840,32,0,500.050029,3982.382427,497.8408775,498.8363937,499.22735216999996,193.796514,195.59453346
H45,common_regime_transition_repeat,B,449,8,3840,32,0,488.227461,3887.33047,485.8436815,487.0359232,487.42053442,191.7386975,195.40269379
H45,common_regime_transition_repeat,B,450,8,3840,32,0,491.072528,3910.7327880000003,488.84157,489.87982339999996,490.29215714,193.47817550000002,195.23405326
H45,common_regime_transition_repeat,B,451,8,3840,32,0,500.105559,3982.71461,497.8766405,498.8719807,499.27125517,191.490734,195.17120388
H45,common_regime_transition_repeat,B,453,8,3840,32,0,489.141494,3897.953088,487.317097,488.0861238,488.40945618,194.09492899999998,195.47224053
H45,common_regime_transition_repeat,B,456,8,3840,32,0,536.444165,4276.703507,534.6357654999999,535.3117669000001,535.6114345899999,197.9130075,199.18237743
H45,common_regime_transition_repeat,B,457,8,3840,32,0,488.905918,3893.514557,486.7344225,487.667735,488.0547062,194.166949,195.81835712
H45,common_regime_transition_repeat,B,461,8,3840,32,0,492.201001,3919.817982,490.0207645,490.99755319999997,491.39399582,193.34733849999998,194.99731247
H45,common_regime_transition_repeat,B,462,8,3840,32,0,501.458765,3982.281041,497.89343199999996,500.7012987,501.09078296999996,204.7347095,206.45654207
H45,common_regime_transition_repeat,B,463,8,3840,32,0,502.649317,4003.081411,500.143678,501.9776726,502.58215256,201.565911,205.44341099
H45,common_regime_transition_repeat,B,465,8,3840,32,0,499.752757,3979.289697,497.4580015,498.5071359,498.91420598999997,193.733878,195.57733632
H45,common_regime_transition_repeat,B,468,8,3840,32,0,501.988902,3998.0059459999998,499.79436899999996,500.77249059999997,501.16754596,197.00418,198.73134222
H45,common_regime_transition_repeat,B,469,8,3840,32,0,514.340987,4095.704419,511.81591299999997,513.1440342,513.55618272,205.410693,207.08115572
H45,common_regime_transition_repeat,B,473,8,3840,32,0,489.662078,3891.906411,486.51973050000004,488.2534976,488.84485465999995,192.0194655,194.67264839999999
H45,common_regime_transition_repeat,B,474,8,3840,32,0,495.010327,3931.27467,491.4969405,494.27794589999996,494.68361109,195.4922245,197.21844036
H45,common_regime_transition_repeat,B,475,8,3840,32,0,502.490473,4002.129664,500.0418065,501.8937825,502.43080395,193.17182100000002,195.38768373
H45,common_regime_transition_repeat,B,477,8,3840,32,0,490.566901,3894.165752,486.865044,489.76756389999997,490.18117338999997,193.439058,195.17082745
H45,common_regime_transition_repeat,B,480,8,3840,32,0,502.530627,3988.962693,498.687334,501.7878285,502.19876175,204.54306350000002,206.24239713
H45,common_regime_transition_repeat,B,481,8,3840,32,0,495.312018,3944.04005,492.7239355,494.69964189999996,495.25078039000005,197.3252775,199.60390227
H45,common_regime_transition_repeat,B,485,8,3840,32,0,500.507003,3973.3835609999996,496.784095,499.71789229999996,500.14117103,193.167845,194.96055473
H45,common_regime_transition_repeat,B,486,8,3840,32,0,544.799646,4340.567883,542.2760089999999,544.1880539,544.73848679,212.38423,216.28223609
H45,common_regime_transition_repeat,B,487,8,3840,32,0,495.171326,3942.666733,492.8683115,493.9211679,494.32585029,198.63830000000002,200.38466182
H45,common_regime_transition_repeat,B,489,8,3840,32,0,502.186408,3999.70309,500.00679249999996,500.9915739,501.36796928999996,206.7878435,208.50469801
H45,common_regime_transition_repeat,B,492,8,3840,32,0,501.017876,3994.682379,499.37876500000004,499.93271480000004,500.20924448000005,206.322667,207.40583794
H45,common_regime_transition_repeat,B,493,8,3840,32,0,505.145964,4022.427678,502.735285,503.8966926,504.29950326,205.71141849999998,207.36477829
H45,common_regime_transition_repeat,B,497,8,3840,32,0,500.174714,3982.900013,497.76054899999997,498.98926140000003,499.37996094,191.6710165,195.42465244
H45,common_regime_transition_repeat,B,498,8,3840,32,0,491.176114,3910.66265,488.755379,489.93467300000003,490.358537,194.96427749999998,196.77403497
H45,common_regime_transition_repeat,B,499,8,3840,32,0,492.669478,3923.307593,490.45063600000003,491.457651,491.8657335,197.3489705,199.11479064000002
H45,common_regime_transition_repeat,B,501,8,3840,32,0,489.935512,3901.998848,487.7414895,488.9499622,489.39063082,193.5443045,197.32509403
H45,common_regime_transition_repeat,B,504,8,3840,32,0,540.913414,4298.283029,537.3544265,540.0436455,540.47022165,205.932221,207.63232227999998
H45,common_regime_transition_repeat,B,505,8,3840,32,0,499.757151,3979.290425,497.1140485,499.1466964,499.69610554,197.391199,201.41564862
H45,common_regime_transition_repeat,B,509,8,3840,32,0,498.892707,3972.967914,496.53147650000005,497.7272624,498.10715114,193.56151849999998,197.26264012
H45,common_regime_transition_repeat,B,510,8,3840,32,0,500.887402,3989.265039,498.6731625,499.7181245,500.11390624999996,204.6529225,206.33274341999999
H45,common_regime_transition_repeat,B,511,8,3840,32,0,502.714367,4004.3471109999996,500.5413135,501.5141882,501.88000022,204.03245950000002,207.57255141
H45,common_regime_transition_repeat,B,513,8,3840,32,0,496.774808,3948.479298,493.5612695,495.3544525,495.95213665,193.45984850000002,196.07573895
H45,common_regime_transition_repeat,B,516,8,3840,32,0,547.400004,4361.383542,545.203852,546.228807,546.6050934,213.85020250000002,217.45078006
H45,common_regime_transition_repeat,B,517,8,3840,32,0,488.918679,3893.369537,486.604098,487.88339329999997,488.30946923,193.997704,195.68981254
H45,common_regime_transition_repeat,B,521,8,3840,32,0,489.328416,3890.911257,486.48552600000005,487.922876,488.47526,191.001466,195.38966694
H45,common_regime_transition_repeat,B,522,8,3840,32,0,512.447771,4069.466217,508.772009,511.5883651,512.01239101,202.330463,206.05377993
H45,common_regime_transition_repeat,B,523,8,3840,32,0,492.416314,3904.199138,487.880552,491.7163595,492.34631855,192.7589795,195.09984035
H45,common_regime_transition_repeat,B,525,8,3840,32,0,536.164793,4260.031703000001,532.3125895000001,535.4432596,536.09263966,222.960351,225.12712700999998
H45,common_regime_transition_repeat,B,528,8,3840,32,0,489.498569,3897.483996,487.1978305,488.2554075,488.64080055,193.829157,195.63928216999997
H45,common_regime_transition_repeat,B,529,8,3840,32,0,501.893466,3997.786236,499.6587565,500.93517299999996,501.3610908,203.145245,206.89895199
H45,common_regime_transition_repeat,B,533,8,3840,32,0,511.665706,4075.4291139999996,509.14898500000004,511.0979808,511.60893348,192.7676745,195.04438953
H45,common_regime_transition_repeat,B,534,8,3840,32,0,490.63918,3906.674266,488.18117900000004,489.4672196,489.87624206000004,194.683697,196.35393826
H45,common_regime_transition_repeat,B,535,8,3840,32,0,488.530731,3890.867975,486.37735399999997,487.2953466,487.70518176,191.4184255,195.05143338
H45,common_regime_transition_repeat,B,537,8,3840,32,0,489.299737,3895.209353,486.696738,488.0552189,488.45090489,194.31781,196.02919497
H45,common_regime_transition_repeat,B,540,8,3840,32,0,490.244539,3904.065092,487.9387325,489.2271987,489.61622307,193.7223985,195.47694101
H45,common_regime_transition_repeat,B,541,8,3840,32,0,492.251289,3908.694016,488.6832795,491.4995507,491.91697546999995,193.6822955,195.38596773
H45,common_regime_transition_repeat,B,545,8,3840,32,0,537.738621,4283.365718999999,535.4293805,536.4929908,536.88708478,218.187164,221.90384451999998
H45,common_regime_transition_repeat,B,546,8,3840,32,0,548.948032,4373.900304,546.729156,547.7540022,548.16976062,211.52387099999999,215.26731393
H45,common_regime_transition_repeat,B,547,8,3840,32,0,500.751037,3988.493798,498.55967150000004,499.52169860000004,499.91659016,194.4775845,196.2252043
H45,common_regime_transition_repeat,B,549,8,3840,32,0,492.076795,3918.9824150000004,489.879463,490.8149689,491.23022269,194.175059,195.77442241
H45,common_regime_transition_repeat,B,552,8,3840,32,0,489.208282,3892.942601,486.647824,487.95320069999997,488.41931187,192.2084245,194.18805214
H45,common_regime_transition_repeat,B,553,8,3840,32,0,502.703828,4003.180281,500.41361,501.4770975,501.89932035,192.6393835,196.27721351000002
H45,common_regime_transition_repeat,B,557,8,3840,32,0,529.15498,4201.366348,525.2232145,528.3753019,528.78996979,206.44376,208.11830782
H45,common_regime_transition_repeat,B,558,8,3840,32,0,498.791583,3960.810482,494.924739,498.12509689999996,498.72493439,198.3328295,202.41639742
H45,common_regime_transition_repeat,B,559,8,3840,32,0,491.934709,3916.8566699999997,489.65790549999997,490.7079511,491.14722931,196.0500235,197.8557355
H45,common_regime_transition_repeat,B,561,8,3840,32,0,502.396511,4001.731052,500.2204295,501.1886798,501.58213118000003,191.87743,195.4455317
H45,common_regime_transition_repeat,B,564,8,3840,32,0,505.97846,4029.868366,503.7197585,504.7751595,505.14089025000004,198.157183,200.00463277
H45,common_regime_transition_repeat,B,565,8,3840,32,0,534.381812,4256.472763,532.1110305,533.0652541,533.46940351,199.43521900000002,203.14696831999998
H45,common_regime_transition_repeat,B,569,8,3840,32,0,503.33083,4008.687302,501.1239275,502.0439881,502.44539070999997,206.864063,208.52711166
H45,common_regime_transition_repeat,B,570,8,3840,32,0,494.540531,3938.7354779999996,492.35094749999996,493.27774819999996,493.65435212,195.7789175,197.52490159
H45,common_regime_transition_repeat,B,571,8,3840,32,0,499.966748,3981.473129,497.61584000000005,498.7751459,499.18391699,196.652208,198.31427151
H45,common_regime_transition_repeat,B,573,8,3840,32,0,514.947276,4101.556692,512.7342085,513.6792667,514.0532466699999,194.1554805,195.91346497
H45,common_regime_transition_repeat,B,576,8,3840,32,0,533.682441,4251.829974,531.2221885,533.0840117,533.62259807,226.28509400000002,230.09300094
H45,common_regime_transition_repeat,B,577,8,3840,32,0,490.688617,3906.962332,488.277387,489.52009530000004,489.89110293,191.81757149999999,195.58867859
H45,common_regime_transition_repeat,B,581,8,3840,32,0,492.529261,3922.057197,490.263804,491.2242106,491.63158876,193.4291475,195.24059383
H45,common_regime_transition_repeat,B,582,8,3840,32,0,500.964424,3989.8060130000003,498.7129665,499.7194449,500.11772649000005,193.6069905,195.27575273
H45,common_regime_transition_repeat,B,583,8,3840,32,0,501.517465,3994.221991,499.272514,500.2555277,500.68111727,195.132738,198.84812171000002
H45,common_regime_transition_repeat,B,585,8,3840,32,0,532.30687,4240.433720999999,530.0972615000001,531.1059279,531.49356879,194.4773555,196.14856941
H45,common_regime_transition_repeat,B,588,8,3840,32,0,489.123113,3893.612123,486.7139975,487.79472039999996,488.25825424,194.3690605,196.26453631
H45,common_regime_transition_repeat,B,589,8,3840,32,0,516.781526,4104.964489,513.1971795000001,516.0173584,516.45155944,193.2158315,194.96739544
H45,common_regime_transition_repeat,B,593,8,3840,32,0,503.355059,4008.646183,501.10999300000003,502.1368139,502.54677569,204.9987695,208.72419168
H45,common_regime_transition_repeat,B,594,8,3840,32,0,489.075625,3895.043028,486.8893525,487.8746897,488.26428737,193.699726,195.31134792
H45,common_regime_transition_repeat,B,595,8,3840,32,0,488.386318,3889.29749,486.19052899999997,487.2102552,487.58315472000004,192.47166199999998,194.24798726
H45,common_regime_transition_repeat,B,597,8,3840,32,0,500.781501,3990.010128,498.81118449999997,499.6187367,499.96161357,205.9594615,207.46333849
H45,common_regime_transition_repeat,B,600,8,3840,32,0,515.465839,4104.605221,513.0303925000001,514.154839,514.6493449,206.5846005,208.43879943
H45,common_regime_transition_repeat,B,601,8,3840,32,0,489.792451,3900.4863720000003,487.605808,488.5733298,488.94417678,194.226145,195.87473608000002
H45,common_regime_transition_repeat,B,605,8,3840,32,0,506.534054,4026.105675,503.315741,505.7982114,506.18854554,199.655647,201.30921048000002
H45,common_regime_transition_repeat,B,606,8,3840,32,0,511.317668,4064.522108,507.79668300000003,510.43929890000004,511.22983109,201.255646,204.50290232
H45,common_regime_transition_repeat,B,607,8,3840,32,0,502.068245,3986.7768810000002,498.4482175,501.2792488,501.71159008,205.023833,206.7475905
H45,common_regime_transition_repeat,B,609,8,3840,32,0,509.519505,4050.173761,506.2320155,508.0476054,508.67389344,196.139031,198.9539686
H45,common_regime_transition_repeat,B,612,8,3840,32,0,492.552502,3922.243402,490.27917449999995,491.2577636,491.67963806,194.7143255,196.52377339
H45,common_regime_transition_repeat,B,613,8,3840,32,0,503.725875,4011.091673,501.3147795,502.4671407,502.88462217,208.045033,209.72761277
H45,common_regime_transition_repeat,B,617,8,3840,32,0,503.22338,4007.269089,500.90176899999994,501.9932811,502.40342181,206.414981,208.15756256
H45,common_regime_transition_repeat,B,618,8,3840,32,0,492.38255,3909.160153,488.73030200000005,491.5531661,492.00076031000003,195.8426715,197.69330216
H45,common_regime_transition_repeat,B,619,8,3840,32,0,488.476823,3889.4090610000003,485.990328,487.8888909,488.41802979000005,193.85664100000002,196.06558809
H45,common_regime_transition_repeat,B,621,8,3840,32,0,504.62071,4019.491696,502.4411755,503.41143220000004,503.79277372,205.7549395,207.44972357
H45,common_regime_transition_repeat,B,624,8,3840,32,0,501.089487,3990.2623590000003,498.8226625,499.8735766,500.24496286,204.0647215,205.78600872
H45,common_regime_transition_repeat,B,625,8,3840,32,0,498.591179,3959.465694,494.9564165,497.8771893,498.30932583000003,192.4501385,196.16401205
H45,common_regime_transition_repeat,B,629,8,3840,32,0,489.721931,3899.877123,487.5047605,488.53479269999997,488.94140667,194.677982,196.43498629
H45,common_regime_transition_repeat,B,630,8,3840,32,0,501.679374,3995.687873,499.505769,500.50361069999997,500.88487977,194.131143,195.89359527
