topology,submitted_batch,mini_batch_size,repeat,iteration,phase,layer,selected_sequences,sequence_ids,remaining_before,physical_rows,live_positions,live_ratio,accepted_positions,expert_row_histogram,active_experts,rows_per_active_expert_mean,rows_per_active_expert_p50,tiny_expert_fraction_le4,rank_load_max,rank_load_mean,rank_load_cv,critical_rank,rank_fanout_mean,remote_pairs,remote_fraction,dispatch_bytes_bf16,combine_bytes_bf16,router_critical_ms,dispatch_critical_ms,expert_critical_ms,combine_critical_ms,shared_critical_ms,gather_critical_ms,prepare_attn_critical_ms,attention_critical_ms,prepare_mlp_critical_ms,mlp_critical_ms,postprocess_critical_ms,block_critical_sum_ms,moe_sampled_critical_ms
ep4,32,4,shape,28,middle,1,4,"[10,11,13,14]","[18,18,18,18]",128,72,0.5625,4,"[3,0,12,2,0,0,0,2,1,1,22,16,2,1,8,0,0,7,1,2,2,5,0,5,41,3,1,0,0,2,2,3,0,0,0,5,33,0,0,2,0,0,0,21,13,4,15,0,0,19,1,0,0,10,2,0,0,0,0,0,0,5,0,1,1,0,0,62,8,0,0,0,4,2,0,0,0,10,8,0,0,2,9,15,3,0,5,0,1,0,1,0,9,0,1,0,1,0,66,1,2,1,2,2,0,0,4,0,0,14,3,0,0,3,0,0,0,0,0,0,1,0,0,5,0,64,4,0,0,2,1,5,0,0,0,2,9,1,0,0,1,54,4,63,60,0,1,0,7,1,2,7,0,1,0,0,2,0,0,23,0,1,0,0,8,1,1,10,1,0,0,15,1,0,3,0,0,0,6,0,2,1,0,0,1,3,0,0,0,1,0,1,1,3,1,36,0,0,1,0,1,0,7,2,11,0,2,1,2,0,1,0,5,0,16,0,0,0,11,0,4,0,2,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,4,0,1,0,1]",129,7.937984496124031,2.0,0.6356589147286822,314.0,256.0,0.2828324621753243,1,2.9921875,775,0.7568359375,6348800,6348800,1.91212797164917,0.46143999695777893,0.6852160096168518,0.15558399260044098,0.09824000298976898,0.16067199409008026,0.12720000743865967,0.5246080160140991,0.371616005897522,6.248447895050049,0.015200000256299973,7.28707192465663,3.473279967904091
ep4,32,4,shape,28,middle,16,4,"[10,11,13,14]","[18,18,18,18]",128,72,0.5625,4,"[0,16,16,8,0,2,2,11,11,7,5,53,5,27,1,1,22,2,0,2,0,10,0,0,0,0,4,0,0,0,0,15,0,0,13,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,1,0,2,0,0,0,0,2,0,1,1,48,0,0,0,1,1,0,3,0,4,41,40,0,0,0,0,0,0,0,0,1,0,0,29,4,0,17,6,0,0,13,0,6,2,0,0,0,0,3,1,4,11,3,0,4,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,20,1,68,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,29,0,0,0,1,15,0,1,0,3,0,11,0,0,0,0,33,0,0,2,2,1,0,0,0,0,3,0,0,0,49,66,4,0,0,4,4,0,4,21,1,0,4,0,0,1,6,1,2,0,14,1,0,2,0,0,0,1,0,0,0,0,49,0,0,8,0,0,7,0,10,15,0,2,0,3,2,0,0,0,0,1,2,0,3,0,0,4,1,4,6,0,0,0,14,0,0,4,0,0,0,0]",105,9.752380952380953,4.0,0.5904761904761905,337.0,256.0,0.20242894562622152,2,3.203125,802,0.783203125,6569984,6569984,1.931391954421997,0.3680320084095001,0.5748479962348938,0.10726399719715118,0.1430719941854477,0.11648000031709671,0.19865599274635315,0.6059839725494385,0.2690880000591278,6.3697919845581055,0.013151999562978745,7.456671949476004,3.2410879507660866
ep4,32,4,shape,28,middle,31,4,"[10,11,13,14]","[18,18,18,18]",128,72,0.5625,4,"[0,0,2,0,0,1,0,0,1,0,0,0,1,2,1,0,4,4,0,1,32,0,0,0,0,0,12,0,0,4,0,1,22,1,5,6,0,0,3,0,3,0,0,0,2,2,0,0,0,0,0,4,0,0,0,0,0,0,0,11,0,10,2,0,0,0,0,2,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,5,0,0,0,1,7,0,0,0,0,0,8,0,0,0,0,0,39,0,0,0,0,0,4,0,0,0,1,26,0,2,0,2,0,3,6,3,0,0,41,0,0,0,0,1,0,0,5,0,0,0,19,0,1,0,0,23,0,2,3,0,18,0,0,7,55,1,10,0,0,2,2,11,1,18,2,0,3,0,10,0,25,0,6,1,1,0,27,0,0,0,0,31,0,4,0,0,0,2,3,6,0,0,23,5,5,2,0,5,3,0,0,1,36,1,32,0,14,10,0,0,25,9,18,1,6,0,1,0,6,0,0,0,7,0,0,48,0,0,2,28,33,20,39,0,5,0,8,2,0,3,0,0,13,16,0,0]",108,9.481481481481481,4.0,0.5185185185185185,442.0,256.0,0.5509128278118565,3,2.984375,771,0.7529296875,6316032,6316032,1.897055983543396,0.3750079870223999,0.697983980178833,0.28627198934555054,0.03094400092959404,0.07552000135183334,0.20131200551986694,0.5704320073127747,0.23871999979019165,6.142111778259277,0.015807999297976494,7.168383790180087,3.362783942371607
ep4,32,4,shape,29,middle,1,4,"[16,17,18,0]","[18,18,18,17]",128,71,0.5546875,8,"[4,1,8,2,2,0,0,3,0,1,18,10,1,2,3,0,3,0,1,0,2,0,0,4,27,4,0,0,2,0,0,3,1,0,1,6,11,3,3,1,0,0,3,9,8,4,0,1,0,11,1,0,0,4,2,1,2,1,0,1,0,1,1,1,4,1,2,64,6,0,0,2,0,10,0,2,0,2,8,1,0,1,9,21,2,6,5,0,1,0,4,0,12,1,2,1,0,0,63,34,2,0,4,7,0,0,1,0,1,9,3,2,0,1,3,0,0,0,0,0,1,0,0,4,0,65,2,0,2,6,3,1,0,0,1,7,7,2,0,0,0,59,5,57,42,0,0,1,5,1,8,16,3,2,0,1,2,0,0,24,0,0,1,0,4,4,1,10,4,0,1,35,0,1,3,3,0,1,0,1,7,10,0,0,1,0,0,0,3,1,0,0,2,3,0,40,2,0,0,0,1,1,3,0,9,0,0,0,1,0,3,0,3,2,1,1,1,0,10,0,6,1,2,11,0,0,0,1,6,0,0,0,0,1,0,0,0,0,0,6,1,0,1,0,0,1,2,1,2,0,0,5,0,1,0,0]",154,6.64935064935065,2.0,0.7012987012987013,369.0,256.0,0.40301635224365434,1,2.8828125,754,0.736328125,6176768,6176768,1.8835200071334839,0.5906879901885986,0.7559360265731812,0.18240000307559967,0.03136000037193298,0.03999999910593033,0.11948800086975098,0.5417280197143555,0.39187198877334595,6.212031841278076,0.015135999768972397,7.280255850404501,3.4839040264487267
ep4,32,4,shape,29,middle,16,4,"[16,17,18,0]","[18,18,18,17]",128,71,0.5546875,8,"[0,24,6,6,1,7,0,7,11,0,7,33,4,53,2,0,5,3,0,0,10,20,0,0,0,0,0,3,11,0,0,11,0,0,13,0,1,0,1,0,0,1,3,0,1,0,0,0,0,2,3,1,1,2,0,1,0,6,0,1,0,3,0,0,4,0,4,0,21,0,0,2,1,0,2,2,0,0,16,38,0,1,0,1,0,0,0,0,10,0,1,47,6,0,3,10,0,0,3,0,0,1,3,2,0,0,2,4,0,1,3,0,5,0,1,0,0,0,0,0,1,0,0,0,3,0,0,0,10,0,66,13,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,22,0,0,0,3,15,0,4,0,3,0,5,0,0,0,0,60,0,0,0,1,19,9,2,4,0,10,0,0,0,28,66,5,0,0,8,2,0,10,19,1,0,3,0,0,2,4,0,2,0,2,3,0,0,0,0,2,1,0,0,0,3,62,0,0,0,0,0,14,0,1,4,0,2,0,2,0,0,0,0,0,1,3,0,0,0,0,2,3,2,3,0,0,0,25,1,5,2,0,0,0,0]",114,8.982456140350877,3.0,0.5964912280701754,378.0,256.0,0.29938291025562064,2,3.15625,808,0.7890625,6619136,6619136,1.8907519578933716,0.44944000244140625,0.6475520133972168,0.17980800569057465,0.03167999908328056,0.11814399808645248,0.20147199928760529,0.6266880035400391,0.32051199674606323,6.174272060394287,0.013311999849975109,7.33625605981797,3.3173759765923023
ep4,32,4,shape,29,middle,31,4,"[16,17,18,0]","[18,18,18,17]",128,71,0.5546875,8,"[17,1,2,0,0,0,1,0,0,0,0,0,3,3,1,0,6,7,1,2,6,0,2,0,0,4,1,0,1,3,6,3,14,0,6,5,1,0,1,0,7,0,0,0,4,2,0,0,0,0,0,2,1,0,0,0,0,1,0,8,1,11,3,0,1,0,2,0,0,0,4,0,0,2,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,5,1,0,1,0,2,3,3,0,0,0,0,15,0,0,13,0,0,0,0,0,0,0,0,1,0,0,20,0,0,0,0,2,4,0,0,1,0,28,0,13,0,2,0,3,6,5,0,0,24,0,4,0,0,0,0,1,15,0,0,0,7,1,1,0,0,20,1,9,4,0,17,0,0,9,31,0,2,0,0,2,12,8,4,0,4,1,3,1,8,0,20,1,3,9,0,0,23,0,0,0,0,28,2,3,0,0,0,10,2,4,0,0,15,19,2,2,0,3,4,8,0,6,35,4,49,0,19,1,0,0,13,14,15,10,3,0,2,0,3,0,0,0,3,0,0,52,0,3,3,15,29,32,37,0,19,0,4,2,0,0,1,10,7,6,0,2]",131,7.816793893129771,4.0,0.5801526717557252,473.0,256.0,0.5664129848737525,3,2.9140625,750,0.732421875,6144000,6144000,1.8751360177993774,0.38470399379730225,0.7571520209312439,0.359391987323761,0.03126399964094162,0.01820800080895424,0.20047999918460846,0.6105920076370239,0.2500480115413666,6.200511932373047,0.014047999866306782,7.275679950602353,3.4258560203015804
ep4,32,4,shape,30,middle,1,4,"[2,9,10,11]","[17,17,17,17]",128,68,0.53125,13,"[2,0,9,3,1,0,0,1,0,3,10,11,4,4,6,0,2,3,1,0,0,3,0,3,33,2,3,1,0,1,2,4,0,1,0,3,22,1,4,3,1,1,1,17,20,2,15,0,1,17,3,0,0,2,4,0,1,1,0,1,0,1,0,2,3,0,0,49,12,0,0,0,2,7,0,0,0,23,5,0,1,2,11,14,3,12,2,1,4,0,0,0,6,1,3,0,0,0,58,0,5,0,2,1,0,0,6,0,0,18,0,0,0,2,2,0,12,0,0,1,1,1,0,3,0,42,3,0,2,2,4,14,0,1,1,3,9,5,10,0,1,44,1,46,55,1,1,0,9,3,2,12,3,4,0,0,6,0,0,31,0,2,0,0,9,3,1,9,1,0,1,11,1,0,5,3,0,0,5,0,2,0,0,0,1,4,0,0,0,4,0,1,1,9,1,19,0,0,0,0,4,1,5,1,10,0,0,1,1,1,0,0,0,0,29,2,0,0,6,0,6,0,0,6,6,0,0,1,6,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,1,5,0,4,0,2]",149,6.87248322147651,3.0,0.6442953020134228,333.0,256.0,0.3046749797107054,2,2.9453125,796,0.77734375,6520832,6520832,1.893887996673584,0.43113601207733154,0.7576959729194641,0.22934399545192719,0.03136000037193298,0.14582400023937225,0.11097600311040878,0.5112000107765198,0.3699199855327606,6.273888111114502,0.012992000207304955,7.278976110741496,3.489247977733612
ep4,32,4,shape,30,middle,16,4,"[2,9,10,11]","[17,17,17,17]",128,68,0.53125,13,"[0,14,8,4,0,5,1,11,12,6,3,32,5,40,0,3,7,1,0,2,1,9,0,1,0,0,3,0,6,0,0,14,0,0,25,0,0,0,1,0,0,1,4,0,1,0,1,0,0,0,4,0,0,6,0,0,0,10,0,14,0,0,0,0,0,0,1,0,2,0,0,3,0,0,1,2,0,6,19,26,0,0,0,0,2,0,0,0,2,0,0,27,4,0,7,7,0,0,4,0,10,2,0,0,0,0,3,0,2,7,1,0,1,0,0,2,0,0,5,0,5,0,0,0,1,0,0,0,4,3,66,22,0,0,4,0,12,0,0,1,0,0,2,0,1,0,0,15,0,0,0,0,0,0,25,0,0,0,6,8,0,0,1,0,1,11,2,0,0,0,68,0,0,11,0,0,6,0,3,0,0,0,0,0,38,51,2,1,0,1,3,0,5,34,2,0,4,0,8,1,7,0,2,0,4,6,0,0,0,0,0,1,0,0,0,3,59,0,1,10,0,0,16,0,10,16,0,2,0,4,4,0,0,0,0,0,0,1,3,0,0,6,0,0,5,0,0,0,28,1,2,4,0,0,0,0]",114,8.982456140350877,4.0,0.5350877192982456,368.0,256.0,0.2988345076932737,2,3.046875,834,0.814453125,6832128,6832128,1.8887039422988892,0.31324800848960876,0.6319680213928223,0.13568000495433807,0.046911999583244324,0.10751999914646149,0.21475200355052948,0.5714240074157715,0.24979199469089508,6.066271781921387,0.013567999936640263,7.115807787515223,3.124031975865364
ep4,32,4,shape,30,middle,31,4,"[2,9,10,11]","[17,17,17,17]",128,68,0.53125,13,"[0,1,5,0,0,1,0,0,1,0,0,0,5,5,1,0,7,2,0,2,19,3,0,0,0,0,22,2,0,8,8,2,21,0,12,4,0,0,3,0,4,0,0,0,2,4,0,0,0,0,0,7,0,0,0,0,1,2,0,9,1,12,4,0,4,0,1,3,0,1,5,0,0,0,7,3,0,0,1,1,0,1,1,0,0,0,5,1,0,10,1,0,1,0,3,13,2,0,0,0,0,0,3,3,6,0,2,0,0,4,5,0,0,2,0,0,27,0,0,0,0,4,10,0,0,6,0,21,0,5,0,2,0,2,4,6,0,0,33,0,0,0,0,0,0,0,2,0,2,0,38,3,1,0,0,15,0,0,2,0,13,1,0,5,2,1,1,0,1,0,9,4,1,18,2,1,2,3,8,0,24,1,8,1,4,0,25,1,0,0,0,29,2,4,0,0,0,12,3,8,0,0,27,1,9,3,0,1,6,12,0,1,31,7,35,0,20,8,0,0,13,9,20,2,6,0,2,0,2,0,0,0,3,0,0,27,0,0,3,26,12,9,32,0,16,0,5,1,0,1,4,2,15,7,0,0]",139,7.366906474820144,4.0,0.5539568345323741,407.0,256.0,0.38548374451480605,3,3.0078125,758,0.740234375,6209536,6209536,1.906272053718567,0.35100799798965454,0.7368639707565308,0.16390399634838104,0.03129599988460541,0.04044799879193306,0.17504000663757324,0.5869439840316772,0.22022399306297302,6.189856052398682,0.012927999719977379,7.1849920358508825,3.2297920174896717
ep4,32,4,shape,31,middle,1,4,"[13,14,15,16]","[17,17,17,17]",128,68,0.53125,13,"[3,0,10,2,2,0,0,2,1,0,31,13,1,0,8,0,1,7,1,3,4,6,1,6,39,5,0,0,0,2,1,3,0,0,0,7,25,0,1,2,0,0,0,21,16,5,10,0,0,24,0,0,0,10,3,0,0,0,0,1,0,7,0,6,1,0,0,55,6,0,0,0,3,2,0,0,0,4,8,0,0,3,9,15,5,2,7,0,0,0,3,0,4,0,1,0,1,0,59,11,5,1,5,5,0,0,4,0,0,4,6,0,0,3,0,0,7,1,0,0,2,0,0,5,0,64,2,0,0,1,1,1,0,0,0,4,8,2,1,0,2,51,8,56,27,0,1,0,6,1,3,12,1,0,0,0,0,0,0,27,0,1,0,0,8,0,0,7,0,0,0,29,0,0,1,0,0,0,0,1,2,18,0,0,0,1,0,0,0,0,0,0,1,0,0,38,0,0,2,0,2,0,6,3,4,1,4,0,4,0,2,0,9,1,2,0,1,0,13,0,2,1,2,15,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,6,1,0,2,0,0,2,3,0,3,0,0,5,0,1,0,0]",129,7.937984496124031,3.0,0.5813953488372093,313.0,256.0,0.26555318422557794,1,2.90625,806,0.787109375,6602752,6602752,1.8545600175857544,0.47462400794029236,0.7232319712638855,0.15667200088500977,0.031647998839616776,0.04771199822425842,0.13551999628543854,0.522816002368927,0.4150719940662384,6.111455917358398,0.013055999763309956,7.197919909842312,3.288447994738817
ep4,32,4,shape,31,middle,16,4,"[13,14,15,16]","[17,17,17,17]",128,68,0.53125,13,"[0,18,14,9,1,2,8,12,7,8,5,59,2,23,2,1,22,1,1,0,0,8,0,0,0,0,4,0,5,0,0,12,0,0,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,3,0,2,0,0,2,0,0,1,63,0,0,2,1,1,0,1,0,1,30,38,1,2,0,0,3,0,0,0,11,5,0,41,7,0,17,2,0,0,15,0,0,0,0,0,0,0,1,2,3,20,3,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,16,0,62,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,22,0,0,0,0,23,0,4,0,7,0,3,0,0,0,0,39,2,0,3,14,5,13,0,1,0,8,0,0,0,33,72,8,1,0,4,3,0,0,13,0,0,7,0,0,2,0,1,5,0,12,2,3,2,0,0,0,0,0,0,0,0,37,0,0,1,0,0,11,0,1,4,0,0,0,2,0,0,0,0,0,1,5,0,0,0,0,0,4,6,9,0,0,0,7,0,2,7,0,0,0,0]",103,9.941747572815533,4.0,0.5048543689320388,361.0,256.0,0.3043242024795986,2,3.2109375,717,0.7001953125,5873664,5873664,1.9226880073547363,0.4031679928302765,0.5848960280418396,0.11264000087976456,0.09724800288677216,0.09759999811649323,0.18518400192260742,0.6180800199508667,0.2572160065174103,6.129856109619141,0.012992000207304955,7.20332813821733,3.2182400301098824
ep4,32,4,shape,31,middle,31,4,"[13,14,15,16]","[17,17,17,17]",128,68,0.53125,13,"[0,0,2,0,0,0,0,0,0,0,0,0,0,3,1,0,2,5,0,1,31,0,1,0,0,1,4,0,0,1,7,1,17,1,8,7,0,0,3,0,4,0,0,0,2,1,1,0,0,0,0,2,0,0,0,0,0,1,0,16,1,7,1,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,1,0,6,0,0,0,0,10,0,0,0,0,2,7,0,0,0,0,0,15,0,0,0,0,3,4,0,0,0,0,23,0,9,0,1,1,2,7,4,0,0,28,0,1,0,0,3,0,0,8,0,0,0,3,1,1,0,0,13,2,1,7,0,23,0,0,11,76,0,12,0,0,1,10,17,3,17,8,1,10,1,13,0,23,0,4,0,0,0,25,0,0,0,0,29,2,7,0,0,0,1,2,5,0,0,13,12,1,4,0,12,5,0,0,0,35,2,18,0,7,0,0,0,25,2,10,3,4,0,3,0,10,0,0,0,8,1,0,50,0,3,3,15,39,38,45,0,6,0,7,3,0,3,1,0,9,19,0,1]",118,8.677966101694915,4.0,0.5423728813559322,434.0,256.0,0.5915615507784249,3,2.765625,781,0.7626953125,6397952,6397952,2.028991937637329,0.4536319971084595,0.7450879812240601,0.37696000933647156,0.03129599988460541,0.0551999993622303,0.19286400079727173,0.5659520030021667,0.2524160146713257,6.355072021484375,0.013088000006973743,7.379392039962113,3.691167924553156
ep4,32,4,shape,32,middle,1,4,"[0,1,2,7]","[16,16,16,16]",128,64,0.5,8,"[4,0,4,0,2,0,1,2,0,4,10,1,3,6,3,0,7,0,1,1,0,2,1,5,9,5,3,6,3,0,1,2,2,2,1,3,4,6,6,4,1,2,6,5,20,4,10,0,1,7,4,0,1,3,9,0,3,2,1,4,0,1,2,1,5,0,1,55,19,0,0,2,0,17,0,2,0,30,0,1,1,6,10,12,5,18,0,1,4,0,1,0,20,3,6,0,4,0,58,2,3,1,3,0,0,0,5,0,1,11,4,2,1,0,3,0,5,0,2,0,0,3,1,4,0,57,0,0,3,5,6,9,0,4,1,7,2,3,14,0,0,54,1,22,52,1,0,1,1,1,9,9,4,2,0,2,7,0,1,10,0,5,0,0,6,5,1,2,4,0,2,3,0,0,2,2,0,1,0,0,2,0,1,0,1,4,0,1,3,5,0,1,3,2,0,8,1,0,0,0,5,4,1,2,25,0,0,0,0,1,2,0,4,0,16,3,12,0,1,0,9,1,0,6,0,0,0,2,9,0,0,1,0,1,1,0,0,0,0,14,0,0,1,0,1,0,1,0,0,0,1,10,0,4,0,0]",168,6.095238095238095,3.0,0.6547619047619048,389.0,256.0,0.35050840237677433,1,2.921875,767,0.7490234375,6283264,6283264,2.11955189704895,0.5909759998321533,0.822048008441925,0.2391040027141571,0.031039999797940254,0.018112000077962875,0.11212799698114395,0.5140159726142883,0.25625601410865784,6.43939208984375,0.013024000450968742,7.334816073998809,3.820831907913089
ep4,32,4,shape,32,middle,16,4,"[0,1,2,7]","[16,16,16,16]",128,64,0.5,8,"[0,8,1,1,3,10,0,10,5,2,7,13,0,38,6,2,1,2,0,7,18,9,0,3,0,0,0,4,8,0,0,14,0,0,33,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,8,0,0,7,0,2,0,6,0,2,0,1,0,0,0,0,2,0,1,0,0,1,2,0,3,0,0,4,4,12,7,0,0,2,0,0,0,0,3,0,0,19,2,0,1,6,0,3,0,0,9,0,4,4,0,0,5,1,0,6,0,0,1,0,0,1,0,0,3,0,2,0,0,0,1,0,0,0,2,0,56,39,0,0,4,0,6,0,0,0,0,0,2,4,0,0,0,14,1,0,0,1,0,0,3,0,0,1,8,7,0,1,0,0,1,3,2,0,0,0,77,0,0,15,0,3,5,1,3,0,1,0,0,0,38,88,2,1,0,4,4,0,11,19,12,0,3,0,17,0,11,0,0,0,1,7,0,8,0,0,1,1,0,0,0,3,53,0,0,2,0,0,34,0,0,11,0,12,0,5,5,0,0,0,0,0,0,0,1,0,0,8,1,1,1,0,0,0,44,2,4,0,0,0,0,0]",116,8.827586206896552,4.0,0.5603448275862069,397.0,256.0,0.40136599946600326,2,2.9140625,714,0.697265625,5849088,5849088,1.8759679794311523,0.42208001017570496,0.6153920292854309,0.14617599546909332,0.10185600072145462,0.1265919953584671,0.1746560037136078,0.6946880221366882,0.33267199993133545,6.167424201965332,0.013567999936640263,7.383008227683604,3.2880640104413033
ep4,32,4,shape,32,middle,31,4,"[0,1,2,7]","[16,16,16,16]",128,64,0.5,8,"[16,4,6,0,0,4,1,1,0,0,0,0,11,4,4,0,5,1,0,7,17,5,0,0,0,8,0,1,1,12,12,7,7,0,7,2,1,0,1,0,0,0,0,0,1,2,0,0,0,0,1,4,0,0,1,0,2,3,0,4,1,8,6,0,6,0,3,2,0,3,5,0,0,1,6,1,0,0,0,4,3,2,12,0,0,0,5,1,0,29,3,0,2,0,5,8,0,4,0,0,0,13,9,5,6,0,1,0,3,0,0,1,0,2,0,0,10,0,0,0,9,5,13,0,1,20,0,14,0,11,0,0,0,4,5,9,0,0,16,0,7,0,0,0,0,0,3,0,1,0,22,1,1,0,0,0,0,0,4,1,16,0,0,3,0,1,0,0,3,2,17,8,0,1,5,0,4,2,9,0,20,1,11,1,3,0,8,0,0,1,0,24,4,12,0,1,0,28,2,3,0,0,14,9,6,3,1,0,2,30,0,1,20,6,38,0,12,3,0,0,10,18,18,6,10,0,1,0,0,3,0,1,3,0,0,18,0,5,5,14,5,9,20,0,24,0,2,2,0,0,9,6,15,4,0,1]",147,6.965986394557823,5.0,0.4965986394557823,404.0,256.0,0.3409308224311697,3,3.0078125,769,0.7509765625,6299648,6299648,1.8643840551376343,0.31756800413131714,0.7422400116920471,0.1571200042963028,0.031007999554276466,0.05183999985456467,0.1786240041255951,0.5846080183982849,0.2446720004081726,6.096735954284668,0.012671999633312225,7.117311976850033,3.1641600746661425
ep4,32,4,shape,33,middle,1,4,"[10,12,16,18]","[16,16,16,16]",128,64,0.5,11,"[5,1,14,4,1,0,0,3,0,2,22,15,3,2,8,0,4,4,2,1,1,4,0,6,41,4,0,0,0,1,2,5,1,0,0,4,18,0,1,0,0,0,1,13,15,4,15,0,0,14,2,0,1,4,2,0,0,0,0,0,0,3,0,1,3,0,1,58,8,0,0,0,2,5,0,0,1,3,8,0,0,1,13,16,1,4,5,0,2,0,2,0,10,1,2,1,1,0,56,2,4,1,3,11,0,0,2,0,0,14,2,0,0,5,0,0,1,1,0,0,0,0,0,4,0,55,6,0,0,4,2,6,0,0,1,5,10,4,0,0,0,53,6,50,44,0,0,0,8,2,6,16,2,5,0,0,4,0,0,29,0,2,1,0,3,4,1,9,1,0,0,18,1,0,3,1,0,0,2,1,3,10,0,0,1,2,0,0,0,2,0,1,2,5,0,29,0,0,1,0,2,1,5,1,8,0,0,0,1,0,0,0,0,1,24,0,0,0,10,0,7,0,0,7,2,0,0,0,4,0,1,0,0,0,0,0,0,0,0,4,1,0,1,0,1,1,2,1,0,0,0,5,0,4,0,1]",143,7.160839160839161,3.0,0.6433566433566433,323.0,256.0,0.29845130449093993,2,2.9609375,766,0.748046875,6275072,6275072,1.860703945159912,0.5047680139541626,0.7306879758834839,0.22486400604248047,0.031199999153614044,0.02127999998629093,0.11126399785280228,0.5305920243263245,0.45683199167251587,6.283840179443359,0.01321600005030632,7.395744193345308,3.373503940179944
ep4,32,4,shape,33,middle,16,4,"[10,12,16,18]","[16,16,16,16]",128,64,0.5,11,"[0,18,9,2,1,2,4,7,13,1,1,37,6,41,14,0,11,3,0,4,2,14,0,1,0,0,2,0,0,0,0,13,0,0,24,0,0,0,3,0,0,2,4,0,0,0,0,0,0,2,3,2,0,0,0,0,0,4,0,3,0,3,0,0,0,0,1,0,21,0,0,1,0,0,0,4,0,3,23,41,1,2,0,0,0,0,0,0,14,0,2,30,4,0,4,10,0,0,2,0,1,2,0,0,0,0,8,1,0,6,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,11,0,54,7,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,24,0,0,0,5,17,0,5,0,3,0,7,0,0,0,0,50,0,0,4,2,3,5,0,1,0,3,0,0,0,35,50,7,2,0,4,3,0,3,33,1,0,4,0,0,2,3,0,3,0,9,3,0,0,0,0,0,4,0,0,0,1,60,0,0,12,0,0,13,0,15,17,0,4,0,11,2,0,0,0,0,0,2,0,4,0,0,5,2,0,7,0,0,0,25,2,0,4,0,0,0,0]",108,9.481481481481481,4.0,0.5740740740740741,330.0,256.0,0.1978545509707668,2,3.1640625,814,0.794921875,6668288,6668288,1.8661439418792725,0.4097279906272888,0.6133120059967041,0.13551999628543854,0.10636799782514572,0.1103999987244606,0.20924800634384155,0.6811839938163757,0.29760000109672546,6.035967826843262,0.013791999779641628,7.237791827879846,3.2414719313383102
ep4,32,4,shape,33,middle,31,4,"[10,12,16,18]","[16,16,16,16]",128,64,0.5,11,"[0,1,5,0,0,4,0,1,0,0,0,0,3,0,1,0,6,2,1,0,5,1,3,0,0,1,0,0,0,6,5,5,20,0,5,6,0,0,2,0,8,0,0,0,3,5,0,0,0,0,0,5,0,1,0,0,0,3,0,8,2,15,3,0,1,0,1,3,0,1,3,0,0,0,1,0,0,0,0,2,0,2,0,1,0,0,0,0,1,0,2,0,1,0,1,1,1,0,0,0,0,4,0,5,6,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,7,0,0,1,0,34,0,6,0,2,0,4,4,7,1,0,51,0,5,0,0,0,0,0,12,0,1,0,11,2,1,0,0,38,1,9,3,0,20,0,0,8,30,2,5,0,1,0,13,8,4,1,4,1,7,1,13,0,26,2,5,1,1,0,29,0,0,0,1,38,0,1,0,0,0,2,2,6,0,0,24,15,9,2,0,6,3,0,0,0,46,5,25,0,21,10,0,0,4,12,2,5,2,0,3,0,1,0,0,0,2,1,0,34,0,1,4,19,22,37,46,0,6,0,4,0,0,0,0,0,13,5,0,2]",128,8.0,4.0,0.5390625,402.0,256.0,0.5278715529983063,3,2.9765625,777,0.7587890625,6365184,6365184,1.8797760009765625,0.531711995601654,0.735647976398468,0.27344000339508057,0.03049599938094616,0.08767999708652496,0.1801919937133789,0.5582399964332581,0.5594239830970764,6.4996161460876465,0.01711999997496605,7.814592119306326,3.5387519728392363
