case_id,rank,M,active_experts_per_rank,wall_ms,layout_ms,dispatch_ms,expert_ms,combine_ms,iterations,warmups,correctness
balanced_rank_A8_M512,1,512,8,0.8612160086631775,0.026784000918269157,0.20735999383032322,0.4882560074329376,0.07939201593399048,5,2,True
balanced_rank_A16_M512,1,512,16,0.8705599904060364,0.0261439997702837,0.19670399744063616,0.49241602420806885,0.07744002342224121,5,2,True
balanced_rank_A1_M128,2,128,1,5.820511817932129,0.06300800293684006,0.2150079943239689,2.968127965927124,0.10502433776855469,5,2,True
balanced_rank_A2_M128,2,128,2,2.096031904220581,0.03328000009059906,0.16841600090265274,0.9977280497550964,0.10329604148864746,5,2,True
balanced_rank_A4_M128,2,128,4,2.041440010070801,0.028736000880599022,0.1713279988616705,1.028544008731842,0.12608015537261963,5,2,True
balanced_rank_A8_M128,2,128,8,1.9931199550628662,0.027775999158620834,0.16508799977600574,0.9419840574264526,0.11158406734466553,5,2,True
balanced_rank_A16_M128,2,128,16,0.8858879804611206,0.026048000901937485,0.16288000158965588,0.43750399351119995,0.10633599758148193,5,2,True
balanced_rank_A1_M512,2,512,1,0.8854719996452332,0.02489599958062172,0.20748799480497837,0.45929598808288574,0.08905601501464844,5,2,True
balanced_rank_A2_M512,2,512,2,0.8919039964675903,0.025631999596953392,0.19878399558365345,0.4559999704360962,0.1077759861946106,5,2,True
balanced_rank_A4_M512,2,512,4,0.872704029083252,0.024351999163627625,0.20463999547064304,0.4649279713630676,0.08851200342178345,5,2,True
balanced_rank_A8_M512,2,512,8,0.8751680254936218,0.026496000587940216,0.21513600554317236,0.4883839786052704,0.07900798320770264,5,2,True
balanced_rank_A16_M512,2,512,16,0.8759040236473083,0.02659199945628643,0.2055359985679388,0.481471985578537,0.07222402095794678,5,2,True
balanced_rank_A1_M128,3,128,1,6.0029120445251465,0.02723200060427189,0.41500800009816885,3.051071882247925,0.33580803871154785,5,2,True
balanced_rank_A2_M128,3,128,2,2.1841280460357666,0.025760000571608543,0.21209600660949945,0.9613440036773682,0.20767998695373535,5,2,True
balanced_rank_A4_M128,3,128,4,2.1057920455932617,0.025439999997615814,0.23033600207418203,1.0036479830741882,0.10998392105102539,5,2,True
balanced_rank_A8_M128,3,128,8,2.005376100540161,0.025567999109625816,0.1826879996806383,0.946336030960083,0.13468801975250244,5,2,True
balanced_rank_A16_M128,3,128,16,0.8833280205726624,0.023840000852942467,0.1852799989283085,0.41814395785331726,0.1268160343170166,5,2,True
balanced_rank_A1_M512,3,512,1,0.8806399703025818,0.025312000885605812,0.2240000031888485,0.46272000670433044,0.0952640175819397,5,2,True
balanced_rank_A2_M512,3,512,2,0.8999360203742981,0.02454400062561035,0.2270079953595996,0.4511680006980896,0.11299198865890503,5,2,True
balanced_rank_A4_M512,3,512,4,0.8791360259056091,0.02627200074493885,0.22076800372451544,0.45555201172828674,0.08928000926971436,5,2,True
balanced_rank_A8_M512,3,512,8,0.8779199719429016,0.02675200067460537,0.22630399838089943,0.4776640236377716,0.08860796689987183,5,2,True
balanced_rank_A16_M512,3,512,16,0.8942080140113831,0.024191999807953835,0.22499200236052275,0.474592000246048,0.09110403060913086,5,2,True
