2, 2026/09/06 20:45:59.201, P0, 1980, 9, 21963
3, 2026/09/06 20:45:59.201, P0, 1980, 21, 21959
4, 2026/09/06 20:45:59.201, P0, 1980, 9, 21963
1, 2026/09/06 20:46:00.201, P0, 1980, 9, 22827
2, 2026/09/06 20:46:00.202, P0, 1980, 11, 21963
3, 2026/09/06 20:46:00.202, P0, 1980, 11, 21959
4, 2026/09/06 20:46:00.202, P0, 1980, 9, 21963
1, 2026/09/06 20:46:01.202, P0, 1980, 18, 22827
2, 2026/09/06 20:46:01.202, P0, 1980, 12, 21963
3, 2026/09/06 20:46:01.202, P0, 1980, 13, 21959
4, 2026/09/06 20:46:01.202, P0, 1980, 7, 21963
1, 2026/09/06 20:46:02.203, P0, 1980, 10, 22827
2, 2026/09/06 20:46:02.203, P0, 1980, 11, 21963
3, 2026/09/06 20:46:02.203, P0, 1980, 11, 21959
4, 2026/09/06 20:46:02.203, P0, 1980, 9, 21963
1, 2026/09/06 20:46:03.203, P0, 1980, 2, 22827
2, 2026/09/06 20:46:03.203, P0, 1980, 90, 21963
3, 2026/09/06 20:46:03.203, P0, 1980, 41, 21959
4, 2026/09/06 20:46:03.204, P0, 1980, 39, 21963
1, 2026/09/06 20:46:04.204, P0, 1980, 10, 22827
2, 2026/09/06 20:46:04.204, P0, 1980, 20, 21963
3, 2026/09/06 20:46:04.204, P0, 1980, 19, 21959
4, 2026/09/06 20:46:04.204, P0, 1980, 10, 21963
1, 2026/09/06 20:46:05.204, P0, 1980, 9, 22827
2, 2026/09/06 20:46:05.204, P0, 1980, 9, 21963
3, 2026/09/06 20:46:05.204, P0, 1980, 11, 21959
4, 2026/09/06 20:46:05.204, P0, 1980, 8, 21963
1, 2026/09/06 20:46:06.205, P0, 1980, 9, 22827
2, 2026/09/06 20:46:06.205, P0, 1980, 10, 21963
3, 2026/09/06 20:46:06.205, P0, 1980, 12, 21959
4, 2026/09/06 20:46:06.205, P0, 1980, 9, 21963
1, 2026/09/06 20:46:07.205, P0, 1980, 10, 22827
2, 2026/09/06 20:46:07.205, P0, 1980, 11, 21963
3, 2026/09/06 20:46:07.205, P0, 1980, 9, 21959
4, 2026/09/06 20:46:07.205, P0, 1980, 8, 21963
1, 2026/09/06 20:46:08.206, P0, 1980, 10, 22827
2, 2026/09/06 20:46:08.206, P0, 1980, 11, 21963
3, 2026/09/06 20:46:08.206, P0, 1980, 10, 21959
4, 2026/09/06 20:46:08.206, P0, 1980, 9, 21963
1, 2026/09/06 20:46:09.206, P0, 1980, 18, 22827
2, 2026/09/06 20:46:09.206, P0, 1980, 11, 21963
3, 2026/09/06 20:46:09.206, P0, 1980, 18, 21959
4, 2026/09/06 20:46:09.206, P0, 1980, 8, 21963
1, 2026/09/06 20:46:10.206, P0, 1980, 10, 22827
2, 2026/09/06 20:46:10.207, P0, 1980, 13, 21963
3, 2026/09/06 20:46:10.207, P0, 1980, 9, 21959
4, 2026/09/06 20:46:10.207, P0, 1980, 11, 21963
1, 2026/09/06 20:46:11.207, P0, 1980, 10, 22827
2, 2026/09/06 20:46:11.207, P0, 1980, 10, 21963
3, 2026/09/06 20:46:11.207, P0, 1980, 10, 21959
4, 2026/09/06 20:46:11.207, P0, 1980, 10, 21963
1, 2026/09/06 20:46:12.207, P0, 1980, 10, 22827
2, 2026/09/06 20:46:12.207, P0, 1980, 11, 21963
3, 2026/09/06 20:46:12.207, P0, 1980, 16, 21959
4, 2026/09/06 20:46:12.208, P0, 1980, 9, 21963
1, 2026/09/06 20:46:13.208, P0, 1980, 11, 22827
2, 2026/09/06 20:46:13.208, P0, 1980, 11, 21963
3, 2026/09/06 20:46:13.208, P0, 1980, 12, 21959
4, 2026/09/06 20:46:13.208, P0, 1980, 9, 21963
1, 2026/09/06 20:46:14.208, P0, 1980, 10, 22827
2, 2026/09/06 20:46:14.209, P0, 1980, 10, 21963
3, 2026/09/06 20:46:14.210, P0, 1980, 19, 21959
4, 2026/09/06 20:46:14.210, P0, 1980, 8, 21963
1, 2026/09/06 20:46:15.211, P0, 1980, 11, 22827
2, 2026/09/06 20:46:15.211, P0, 1980, 9, 21963
3, 2026/09/06 20:46:15.211, P0, 1980, 9, 21959
4, 2026/09/06 20:46:15.211, P0, 1980, 7, 21963
1, 2026/09/06 20:46:16.211, P0, 1980, 11, 22827
2, 2026/09/06 20:46:16.211, P0, 1980, 10, 21963
3, 2026/09/06 20:46:16.211, P0, 1980, 10, 21959
4, 2026/09/06 20:46:16.211, P0, 1980, 8, 21963
1, 2026/09/06 20:46:17.212, P0, 1980, 11, 22827
2, 2026/09/06 20:46:17.212, P0, 1980, 9, 21963
3, 2026/09/06 20:46:17.212, P0, 1980, 9, 21959
4, 2026/09/06 20:46:17.212, P0, 1980, 9, 21963
1, 2026/09/06 20:46:18.212, P0, 1980, 10, 22827
2, 2026/09/06 20:46:18.212, P0, 1980, 10, 21963
3, 2026/09/06 20:46:18.212, P0, 1980, 12, 21959
4, 2026/09/06 20:46:18.212, P0, 1980, 8, 21963
1, 2026/09/06 20:46:19.213, P0, 1980, 10, 22827
2, 2026/09/06 20:46:19.213, P0, 1980, 10, 21963
3, 2026/09/06 20:46:19.213, P0, 1980, 11, 21959
4, 2026/09/06 20:46:19.213, P0, 1980, 8, 21963
1, 2026/09/06 20:46:20.213, P0, 1980, 11, 22827
2, 2026/09/06 20:46:20.213, P0, 1980, 12, 21963
3, 2026/09/06 20:46:20.213, P0, 1980, 13, 21959
4, 2026/09/06 20:46:20.214, P0, 1980, 8, 21963
1, 2026/09/06 20:46:21.214, P0, 1980, 12, 22827
2, 2026/09/06 20:46:21.214, P0, 1980, 10, 21963
3, 2026/09/06 20:46:21.214, P0, 1980, 12, 21959
4, 2026/09/06 20:46:21.214, P0, 1980, 8, 21963
1, 2026/09/06 20:46:22.214, P0, 1980, 12, 22827
2, 2026/09/06 20:46:22.214, P0, 1980, 12, 21963
3, 2026/09/06 20:46:22.215, P0, 1980, 13, 21959
4, 2026/09/06 20:46:22.215, P0, 1980, 9, 21963
1, 2026/09/06 20:46:23.215, P0, 1980, 14, 22827
2, 2026/09/06 20:46:23.215, P0, 1980, 19, 21963
3, 2026/09/06 20:46:23.216, P0, 1980, 11, 21959
4, 2026/09/06 20:46:23.217, P0, 1980, 8, 21963
1, 2026/09/06 20:46:24.217, P0, 1980, 1, 22827
2, 2026/09/06 20:46:24.217, P0, 1980, 90, 21963
3, 2026/09/06 20:46:24.217, P0, 1980, 4, 21959
4, 2026/09/06 20:46:24.217, P0, 1980, 93, 21963
1, 2026/09/06 20:46:25.217, P0, 1980, 11, 22827
2, 2026/09/06 20:46:25.218, P0, 1980, 11, 21963
3, 2026/09/06 20:46:25.218, P0, 1980, 12, 21959
4, 2026/09/06 20:46:25.218, P0, 1980, 8, 21963
1, 2026/09/06 20:46:26.218, P0, 1980, 11, 22827
2, 2026/09/06 20:46:26.218, P0, 1980, 12, 21963
3, 2026/09/06 20:46:26.218, P0, 1980, 12, 21959
4, 2026/09/06 20:46:26.218, P0, 1980, 7, 21963
1, 2026/09/06 20:46:27.219, P0, 1980, 11, 22827
2, 2026/09/06 20:46:27.219, P0, 1980, 13, 21963
3, 2026/09/06 20:46:27.219, P0, 1980, 12, 21959
4, 2026/09/06 20:46:27.219, P0, 1980, 8, 21963
1, 2026/09/06 20:46:28.219, P0, 1980, 16, 22827
2, 2026/09/06 20:46:28.220, P0, 1980, 12, 21963
3, 2026/09/06 20:46:28.220, P0, 1980, 25, 21959
4, 2026/09/06 20:46:28.220, P0, 1980, 9, 21963
1, 2026/09/06 20:46:29.220, P0, 1980, 10, 22827
2, 2026/09/06 20:46:29.220, P0, 1980, 11, 21963
3, 2026/09/06 20:46:29.220, P0, 1980, 12, 21959
4, 2026/09/06 20:46:29.220, P0, 1980, 8, 21963
1, 2026/09/06 20:46:30.220, P0, 1980, 10, 22827
2, 2026/09/06 20:46:30.221, P0, 1980, 9, 21963
3, 2026/09/06 20:46:30.221, P0, 1980, 11, 21959
4, 2026/09/06 20:46:30.221, P0, 1980, 9, 21963
1, 2026/09/06 20:46:31.221, P0, 1980, 10, 22827
2, 2026/09/06 20:46:31.221, P0, 1980, 12, 21963
3, 2026/09/06 20:46:31.221, P0, 1980, 12, 21959
4, 2026/09/06 20:46:31.221, P0, 1980, 9, 21963
1, 2026/09/06 20:46:32.221, P0, 1980, 10, 22827
2, 2026/09/06 20:46:32.222, P0, 1980, 11, 21963
3, 2026/09/06 20:46:32.222, P0, 1980, 12, 21959
4, 2026/09/06 20:46:32.222, P0, 1980, 8, 21963
1, 2026/09/06 20:46:33.222, P0, 1980, 15, 22827
2, 2026/09/06 20:46:33.222, P0, 1980, 22, 21963
3, 2026/09/06 20:46:33.222, P0, 1980, 26, 21959
4, 2026/09/06 20:46:33.222, P0, 1980, 8, 21963
1, 2026/09/06 20:46:34.223, P0, 1980, 2, 20699
2, 2026/09/06 20:46:34.223, P0, 1980, 2, 19901
3, 2026/09/06 20:46:34.223, P0, 1980, 0, 20561
4, 2026/09/06 20:46:34.223, P0, 1980, 1, 20623
1, 2026/09/06 20:46:35.223, P0, 1980, 1, 20469
2, 2026/09/06 20:46:35.223, P0, 1980, 0, 19299
3, 2026/09/06 20:46:35.224, P0, 1980, 0, 19525
4, 2026/09/06 20:46:35.224, P0, 1980, 0, 19299
1, 2026/09/06 20:46:36.224, P0, 1980, 0, 18533
2, 2026/09/06 20:46:36.231, P0, 1980, 0, 22
3, 2026/09/06 20:46:36.316, P0, 1980, 0, 17647
4, 2026/09/06 20:46:36.404, P0, 1980, 0, 22
1, 2026/09/06 20:46:37.501, P0, 1980, 0, 0
2, 2026/09/06 20:46:37.501, P0, 1980, 0, 0
3, 2026/09/06 20:46:37.501, P0, 1980, 0, 0
4, 2026/09/06 20:46:37.501, P0, 1980, 0, 0
1, 2026/09/06 20:46:38.502, P0, 540, 0, 0
2, 2026/09/06 20:46:38.502, P0, 585, 0, 0
3, 2026/09/06 20:46:38.502, P0, 735, 0, 0
4, 2026/09/06 20:46:38.502, P0, 600, 0, 0
1, 2026/09/06 20:46:39.502, P0, 345, 0, 0
2, 2026/09/06 20:46:39.502, P0, 375, 0, 0
3, 2026/09/06 20:46:39.502, P0, 465, 0, 0
4, 2026/09/06 20:46:39.502, P0, 345, 0, 0
1, 2026/09/06 20:46:40.503, P0, 345, 0, 0
2, 2026/09/06 20:46:40.503, P0, 345, 0, 0
3, 2026/09/06 20:46:40.503, P0, 345, 0, 0
4, 2026/09/06 20:46:40.503, P0, 345, 0, 0
