request_id,condition,wave,layer,observed_A0_expert_ms,observed_expert_mean_ms,observed_rank_ratio,total_assignments,capacity_mild_cap_assignments,capacity_strong_cap_assignments,capacity_mild_drop_fraction,capacity_strong_drop_fraction,A1_rank_ratio_proxy,A2_rank_ratio_proxy,EPLB_ideal_rank_ratio,EPLB_ideal_load_reduction_proxy,active_experts
qwen_ep8_hetero_512_1k_2k_4k_rep1,hetero_512_1k_2k_4k,7,17,0.8341760039329529,0.6159760020673275,2.3421052631578947,49552.0,484,581,0.6652001937358734,0.6272400710364869,1.587462326702833,1.635861620919279,1.0,0.5730337078651686,107
qwen_ep8_hetero_512_1k_2k_4k_rep1,hetero_512_1k_2k_4k,7,18,0.8076159954071045,0.6279760077595711,2.073458185340652,49552.0,484,581,0.6986599935421376,0.6573296738779464,1.5349584784355745,1.5326266195524145,1.0,0.5177139297671883,103
qwen_ep8_hetero_512_1k_2k_4k_rep1,hetero_512_1k_2k_4k,7,19,0.7465919852256775,0.6155279949307442,1.8792379722311916,49552.0,484,581,0.6914756215692606,0.6511139812721989,1.3437990580847723,1.4127718648773715,1.0,0.46786941580756014,97
qwen_ep8_hetero_512_1k_2k_4k_rep1,hetero_512_1k_2k_4k,7,20,0.7975040078163147,0.6224960051476955,1.7933484016790442,49552.0,484,581,0.6343033580884727,0.5860711979334841,1.9367584570387948,2.0137487201989175,1.0,0.44238386748289527,106
qwen_ep8_hetero_512_1k_2k_4k_rep1,hetero_512_1k_2k_4k,7,21,0.8557760119438171,0.6025000028312206,2.666289958023894,49552.0,484,581,0.6729496286729093,0.6226186632224733,2.1044057756386523,2.1441711229946523,1.0,0.6249470178625491,97
qwen_ep8_hetero_512_1k_2k_4k_rep1,hetero_512_1k_2k_4k,7,22,0.7355520129203796,0.6161680109798908,1.505812076202777,49552.0,484,581,0.6297828543752018,0.5841943816596706,1.7321340964840557,1.7682003494467093,1.0,0.33590650798756294,103
qwen_ep8_hetero_512_1k_2k_4k_rep1,hetero_512_1k_2k_4k,7,23,0.7745919823646545,0.6427439898252487,1.8813367775266387,49552.0,484,581,0.6448579270261543,0.6021553115918631,1.5174451642232072,1.5140509282743229,1.0,0.46846305672359045,97
qwen_ep8_hetero_512_1k_2k_4k_rep1,hetero_512_1k_2k_4k,7,24,0.8015360236167908,0.6223759986460209,2.05618340329351,49552.0,484,581,0.6544236357765579,0.6050209880529545,1.6841859378649848,1.64316370324954,1.0001614465611883,0.5135835427135678,102
qwen_ep8_hetero_512_1k_2k_4k_rep1,hetero_512_1k_2k_4k,7,25,0.750111997127533,0.6280999965965748,1.5458508233774622,49552.0,484,581,0.6266548272521795,0.5743865030674846,1.2821621621621622,1.3067804646752015,1.0,0.35310704960835504,98
qwen_ep8_hetero_512_1k_2k_4k_rep1,hetero_512_1k_2k_4k,7,26,0.7594559788703918,0.6117119900882244,1.9426864707781724,49552.0,484,581,0.6334154020019374,0.5853245075879884,1.7237544728874208,1.7340860424372202,1.0001614465611883,0.48516579406631766,102
qwen_ep8_hetero_512_1k_2k_4k_rep1,hetero_512_1k_2k_4k,7,27,0.7656319737434387,0.6284359991550446,1.7407168227316758,49552.0,484,581,0.6120237326444946,0.5625,1.52925877763329,1.5635407537248027,1.0001614465611883,0.4254312743461325,102
qwen_ep8_hetero_512_1k_2k_4k_rep1,hetero_512_1k_2k_4k,7,28,0.8105599880218506,0.6232799962162971,2.246690345495641,49552.0,484,581,0.6593275750726509,0.6150912173070713,1.4970677092589302,1.5691291354270436,1.0,0.5549008335728658,101
qwen_ep8_hetero_512_1k_2k_4k_rep1,hetero_512_1k_2k_4k,7,29,0.8188160061836243,0.6180560104548931,2.0238940910558605,49552.0,484,581,0.6547061672586374,0.6084920891185017,1.3428404441846873,1.3443298969072166,1.0,0.5059029993618379,103
qwen_ep8_hetero_512_1k_2k_4k_rep1,hetero_512_1k_2k_4k,7,30,0.8433279991149902,0.629611998796463,2.4953180497255407,49552.0,484,581,0.6206005812076203,0.5842751049402648,1.3480851063829786,1.3809708737864077,1.0001614465611883,0.5991847826086957,110
qwen_ep8_hetero_512_1k_2k_4k_rep1,hetero_512_1k_2k_4k,7,31,0.7972480058670044,0.6286760047078133,2.0755569906361,49552.0,484,581,0.7055416532127865,0.6676420729738457,1.479268041943664,1.5461776671321878,1.0,0.518201617921593,110
qwen_ep8_hetero_512_1k_2k_4k_rep1,hetero_512_1k_2k_4k,7,32,0.800000011920929,0.6153800003230572,2.2855989667420085,49552.0,484,581,0.612568614788505,0.5573538908621246,1.9118658193561828,1.9564146986413786,1.0,0.5624779261142898,110
qwen_ep8_hetero_512_1k_2k_4k_rep1,hetero_512_1k_2k_4k,7,33,0.8203840255737305,0.6147160083055496,2.2305456893768163,49552.0,484,581,0.637431385211495,0.5887350661930901,1.7704553044639875,1.8273713136071446,1.0001614465611883,0.5516068326577881,107
qwen_ep8_hetero_512_1k_2k_4k_rep1,hetero_512_1k_2k_4k,7,34,0.7735999822616577,0.6124760024249554,1.97142395866968,49552.0,484,581,0.649257345818534,0.6081086535356797,1.3652474108170312,1.382151501107163,1.0,0.4927524363279011,103
qwen_ep8_hetero_512_1k_2k_4k_rep1,hetero_512_1k_2k_4k,7,35,0.796064019203186,0.6111599989235401,2.2705844365515016,49552.0,484,581,0.6092185986438489,0.5586252825314821,1.5257178268952696,1.5282337341685337,1.0003228931223764,0.5594425483503982,96
qwen_ep8_hetero_512_1k_2k_4k_rep1,hetero_512_1k_2k_4k,7,36,0.7872959971427917,0.6299079954624176,1.864546335163061,49552.0,484,581,0.6745842751049402,0.6346464320309977,1.6545736434108527,1.6411842686699072,1.0,0.46367650878863975,106
qwen_ep8_hetero_512_1k_2k_4k_rep1,hetero_512_1k_2k_4k,7,37,0.7560960054397583,0.6363240033388138,1.632224733613174,49552.0,484,581,0.6238900548918308,0.5764449467226348,1.4221172935558297,1.4537831141604727,1.0,0.38733926805143426,98
qwen_ep8_hetero_512_1k_2k_4k_rep1,hetero_512_1k_2k_4k,7,38,0.8326399922370911,0.6120919995009899,2.3648692282854373,49552.0,484,581,0.6038101388440427,0.5617331288343559,1.8569682151589242,1.8695031542109868,1.0001614465611883,0.5770753686510104,101
qwen_ep8_hetero_512_1k_2k_4k_rep1,hetero_512_1k_2k_4k,7,39,0.8038399815559387,0.6295479983091354,2.1659670649015177,49552.0,484,581,0.6104899903132064,0.5663545366483693,1.4884202891041916,1.5223380491437082,1.0001614465611883,0.5382379248658318,101
qwen_ep8_hetero_512_1k_2k_4k_rep1,hetero_512_1k_2k_4k,7,40,0.7604799866676331,0.6360439993441105,1.7221504681950277,49552.0,484,581,0.6247981917985147,0.5736196319018405,1.2568846815834767,1.248769405528209,1.0,0.41933064591731506,98
qwen_ep8_hetero_512_1k_2k_4k_rep1,hetero_512_1k_2k_4k,7,41,0.8009920120239258,0.6277079954743385,2.098320955763642,49552.0,484,581,0.6430012915724895,0.6056062318372619,1.3024307518371963,1.3635572839379828,1.0,0.5234284834961914,100
qwen_ep8_hetero_512_1k_2k_4k_rep1,hetero_512_1k_2k_4k,7,42,0.747327983379364,0.6368319988250732,1.6401356151113982,49552.0,484,581,0.6197731675815306,0.5701485308362932,1.3264688710790298,1.355492957746479,1.0001614465611883,0.3901958854217935,94
qwen_ep8_hetero_512_1k_2k_4k_rep1,hetero_512_1k_2k_4k,7,43,0.7952319979667664,0.6096999943256378,2.130287374878915,49552.0,484,581,0.6209032935098482,0.568735873425896,1.4752195900984828,1.514646700982686,1.0,0.5305797650625237,99
qwen_ep8_hetero_512_1k_2k_4k_rep1,hetero_512_1k_2k_4k,7,44,0.7746559977531433,0.6337119899690151,2.190829835324508,49552.0,484,581,0.6002381336777527,0.5509162092347433,1.3767479428542582,1.4128432121511707,1.0001614465611883,0.5434782608695652,99
qwen_ep8_hetero_512_1k_2k_4k_rep1,hetero_512_1k_2k_4k,7,45,0.7332479953765869,0.640172004699707,1.6675815305134,49552.0,484,581,0.5831247981917985,0.5367896351307717,1.5363315098997918,1.5516925892040256,1.0,0.40032917029722137,102
qwen_ep8_hetero_512_1k_2k_4k_rep1,hetero_512_1k_2k_4k,7,46,0.7599679827690125,0.6170120052993298,1.6625766871165644,49552.0,484,581,0.5805820148530836,0.5254883758475944,1.7010056296011162,1.673287117764641,1.0001614465611883,0.3984268790056321,104
qwen_ep8_hetero_512_1k_2k_4k_rep1,hetero_512_1k_2k_4k,7,47,0.7549440264701843,0.6221040040254593,1.7560542460445592,49552.0,484,581,0.5601993865030674,0.5138642234420407,1.2503097324829073,1.3058242351280667,1.0001614465611883,0.4304495724924152,99
qwen_ep8_hetero_512_1k_2k_4k_rep2,hetero_512_1k_2k_4k,13,0,0.7601919770240784,0.6113639995455742,1.762996448175654,49552.0,484,581,0.41645140458508234,0.34719082983532445,1.4444598146354959,1.467293186595771,1.0009686793671295,0.43223443223443225,101
qwen_ep8_hetero_512_1k_2k_4k_rep2,hetero_512_1k_2k_4k,13,1,0.6949759721755981,0.6135079935193062,1.404585082337746,49552.0,484,581,0.43382709073296744,0.36482886664514047,1.3042951345571199,1.3588358645230985,1.0016144656118824,0.28689655172413797,100
qwen_ep8_hetero_512_1k_2k_4k_rep2,hetero_512_1k_2k_4k,13,2,0.7617599964141846,0.603728000074625,1.9263803680981595,49552.0,484,581,0.5176985792702615,0.4588714885372942,1.7630863216034143,1.8029387633325875,1.001291572489506,0.48022125377137115,88
qwen_ep8_hetero_512_1k_2k_4k_rep2,hetero_512_1k_2k_4k,13,3,0.692255973815918,0.6044479981064796,1.4565708750403616,49552.0,484,581,0.473159509202454,0.4149580238940911,1.3814448785719757,1.3695757157640567,1.003390377784953,0.31112835291509644,93
qwen_ep8_hetero_512_1k_2k_4k_rep2,hetero_512_1k_2k_4k,13,4,0.6904640197753906,0.6180320084095001,1.479011947045528,49552.0,484,581,0.5981796900226025,0.5510978366160801,1.4014363919441515,1.4288796978960618,1.0001614465611883,0.3237637812465888,94
qwen_ep8_hetero_512_1k_2k_4k_rep2,hetero_512_1k_2k_4k,13,5,0.7535679936408997,0.6116680018603802,1.7471746851792056,49552.0,484,581,0.5702090732967388,0.5268203099773975,1.6144996947926937,1.607028617733612,1.0,0.42764738495656995,100
qwen_ep8_hetero_512_1k_2k_4k_rep2,hetero_512_1k_2k_4k,13,6,0.7728959918022156,0.6059959977865219,2.1025185663545365,49552.0,484,581,0.6852397481433645,0.6477639651275429,1.4469449253061486,1.491463274894007,1.0,0.5243799431774553,91
qwen_ep8_hetero_512_1k_2k_4k_rep2,hetero_512_1k_2k_4k,13,7,0.7554240226745605,0.6194080039858818,1.861317403939296,49552.0,484,581,0.6574911204391347,0.6188448498546981,1.4748998350223899,1.5007147773600888,1.0,0.4627461184838234,99
qwen_ep8_hetero_512_1k_2k_4k_rep2,hetero_512_1k_2k_4k,13,8,0.7032319903373718,0.6323999911546707,1.423958669680336,49552.0,484,581,0.5884323538908621,0.5331369066838876,1.283907031479847,1.292297051958157,1.0,0.2977324263038549,106
qwen_ep8_hetero_512_1k_2k_4k_rep2,hetero_512_1k_2k_4k,13,9,0.8352320194244385,0.6127599999308586,2.77074588311269,49552.0,484,581,0.6698619631901841,0.6279060381013885,1.6734519224891498,1.7372817008352315,1.0,0.6390863535718447,101
qwen_ep8_hetero_512_1k_2k_4k_rep2,hetero_512_1k_2k_4k,13,10,0.8609600067138672,0.596840001642704,2.287859218598644,49552.0,484,581,0.6869752986761382,0.6403777849531804,1.5555412288053638,1.6067340067340068,1.0,0.562910168654294,100
qwen_ep8_hetero_512_1k_2k_4k_rep2,hetero_512_1k_2k_4k,13,11,0.7703359723091125,0.6194959990680218,1.7465288989344527,49552.0,484,581,0.6397319987084276,0.5953140135615111,1.4187766076630068,1.442178227696604,1.0,0.4274357552227769,96
qwen_ep8_hetero_512_1k_2k_4k_rep2,hetero_512_1k_2k_4k,13,12,0.7292159795761108,0.6226359866559505,1.6863093316112368,49552.0,484,581,0.6367250565062964,0.5974128188569583,1.3861452141547692,1.373502431199559,1.0001614465611883,0.40689325035902346,99
qwen_ep8_hetero_512_1k_2k_4k_rep2,hetero_512_1k_2k_4k,13,13,0.7722560167312622,0.6192600019276142,1.7728446884081368,49552.0,484,581,0.6195713593800452,0.5645786244752986,1.5341361200997294,1.5561735261401557,1.0001614465611883,0.4358437300792277,92
qwen_ep8_hetero_512_1k_2k_4k_rep2,hetero_512_1k_2k_4k,13,14,0.7536640167236328,0.6194400042295456,1.8530836293186956,49552.0,484,581,0.6445148530836293,0.5975339037778495,1.7371558330967924,1.7289274432131574,1.0,0.46035894755183826,99
qwen_ep8_hetero_512_1k_2k_4k_rep2,hetero_512_1k_2k_4k,13,15,0.7784000039100647,0.6250199973583221,1.6824346141427189,49552.0,484,581,0.6331530513400064,0.5854859541491766,1.423698976785125,1.4488802336903603,1.0001614465611883,0.4055273006429325,99
qwen_ep8_hetero_512_1k_2k_4k_rep2,hetero_512_1k_2k_4k,13,16,0.8776959776878357,0.6124639883637428,2.82870519857927,49552.0,484,581,0.6953907006780755,0.6644333225702292,1.6112362528156883,1.6959345681982199,1.0001614465611883,0.6464242908509787,95
qwen_ep8_hetero_512_1k_2k_4k_rep2,hetero_512_1k_2k_4k,13,17,0.8542079925537109,0.6279279962182045,2.3421052631578947,49552.0,484,581,0.6652001937358734,0.6272400710364869,1.587462326702833,1.635861620919279,1.0,0.5730337078651686,107
qwen_ep8_hetero_512_1k_2k_4k_rep2,hetero_512_1k_2k_4k,13,18,0.8083840012550354,0.6162080019712448,2.073458185340652,49552.0,484,581,0.6986599935421376,0.6573296738779464,1.5349584784355745,1.5326266195524145,1.0,0.5177139297671883,103
qwen_ep8_hetero_512_1k_2k_4k_rep2,hetero_512_1k_2k_4k,13,19,0.7399680018424988,0.6098399981856346,1.8792379722311916,49552.0,484,581,0.6914756215692606,0.6511139812721989,1.3437990580847723,1.4127718648773715,1.0,0.46786941580756014,97
qwen_ep8_hetero_512_1k_2k_4k_rep2,hetero_512_1k_2k_4k,13,20,0.7678400278091431,0.6167720183730125,1.7933484016790442,49552.0,484,581,0.6343033580884727,0.5860711979334841,1.9367584570387948,2.0137487201989175,1.0,0.44238386748289527,106
qwen_ep8_hetero_512_1k_2k_4k_rep2,hetero_512_1k_2k_4k,13,21,0.8559039831161499,0.6177599914371967,2.666289958023894,49552.0,484,581,0.6729496286729093,0.6226186632224733,2.1044057756386523,2.1441711229946523,1.0,0.6249470178625491,97
qwen_ep8_hetero_512_1k_2k_4k_rep2,hetero_512_1k_2k_4k,13,22,0.7039679884910583,0.6070040017366409,1.505812076202777,49552.0,484,581,0.6297828543752018,0.5841943816596706,1.7321340964840557,1.7682003494467093,1.0,0.33590650798756294,103
qwen_ep8_hetero_512_1k_2k_4k_rep2,hetero_512_1k_2k_4k,13,23,0.7517759799957275,0.6300239935517311,1.8813367775266387,49552.0,484,581,0.6448579270261543,0.6021553115918631,1.5174451642232072,1.5140509282743229,1.0,0.46846305672359045,97
qwen_ep8_hetero_512_1k_2k_4k_rep2,hetero_512_1k_2k_4k,13,24,0.7952319979667664,0.6224879994988441,2.05618340329351,49552.0,484,581,0.6544236357765579,0.6050209880529545,1.6841859378649848,1.64316370324954,1.0001614465611883,0.5135835427135678,102
qwen_ep8_hetero_512_1k_2k_4k_rep2,hetero_512_1k_2k_4k,13,25,0.7293440103530884,0.6112640053033829,1.5458508233774622,49552.0,484,581,0.6266548272521795,0.5743865030674846,1.2821621621621622,1.3067804646752015,1.0,0.35310704960835504,98
qwen_ep8_hetero_512_1k_2k_4k_rep2,hetero_512_1k_2k_4k,13,26,0.7543359994888306,0.6069240011274815,1.9426864707781724,49552.0,484,581,0.6334154020019374,0.5853245075879884,1.7237544728874208,1.7340860424372202,1.0001614465611883,0.48516579406631766,102
qwen_ep8_hetero_512_1k_2k_4k_rep2,hetero_512_1k_2k_4k,13,27,0.7263039946556091,0.618503998965025,1.7407168227316758,49552.0,484,581,0.6120237326444946,0.5625,1.52925877763329,1.5635407537248027,1.0001614465611883,0.4254312743461325,102
qwen_ep8_hetero_512_1k_2k_4k_rep2,hetero_512_1k_2k_4k,13,28,0.7862399816513062,0.6147119849920273,2.246690345495641,49552.0,484,581,0.6593275750726509,0.6150912173070713,1.4970677092589302,1.5691291354270436,1.0,0.5549008335728658,101
qwen_ep8_hetero_512_1k_2k_4k_rep2,hetero_512_1k_2k_4k,13,29,0.7760000228881836,0.6079479940235615,2.0238940910558605,49552.0,484,581,0.6547061672586374,0.6084920891185017,1.3428404441846873,1.3443298969072166,1.0,0.5059029993618379,103
qwen_ep8_hetero_512_1k_2k_4k_rep2,hetero_512_1k_2k_4k,13,30,0.7959039807319641,0.6100399941205978,2.4953180497255407,49552.0,484,581,0.6206005812076203,0.5842751049402648,1.3480851063829786,1.3809708737864077,1.0001614465611883,0.5991847826086957,110
qwen_ep8_hetero_512_1k_2k_4k_rep2,hetero_512_1k_2k_4k,13,31,0.7764480113983154,0.662260003387928,2.0755569906361,49552.0,484,581,0.7055416532127865,0.6676420729738457,1.479268041943664,1.5461776671321878,1.0,0.518201617921593,110
qwen_ep8_hetero_512_1k_2k_4k_rep2,hetero_512_1k_2k_4k,13,32,0.7727360129356384,0.6006639935076237,2.2855989667420085,49552.0,484,581,0.612568614788505,0.5573538908621246,1.9118658193561828,1.9564146986413786,1.0,0.5624779261142898,110
qwen_ep8_hetero_512_1k_2k_4k_rep2,hetero_512_1k_2k_4k,13,33,0.7704319953918457,0.6008319966495037,2.2305456893768163,49552.0,484,581,0.637431385211495,0.5887350661930901,1.7704553044639875,1.8273713136071446,1.0001614465611883,0.5516068326577881,107
qwen_ep8_hetero_512_1k_2k_4k_rep2,hetero_512_1k_2k_4k,13,34,0.7544959783554077,0.5999719947576523,1.97142395866968,49552.0,484,581,0.649257345818534,0.6081086535356797,1.3652474108170312,1.382151501107163,1.0,0.4927524363279011,103
qwen_ep8_hetero_512_1k_2k_4k_rep2,hetero_512_1k_2k_4k,13,35,0.7940800189971924,0.5998760014772415,2.2705844365515016,49552.0,484,581,0.6092185986438489,0.5586252825314821,1.5257178268952696,1.5282337341685337,1.0003228931223764,0.5594425483503982,96
qwen_ep8_hetero_512_1k_2k_4k_rep2,hetero_512_1k_2k_4k,13,36,0.7655360102653503,0.6167880073189735,1.864546335163061,49552.0,484,581,0.6745842751049402,0.6346464320309977,1.6545736434108527,1.6411842686699072,1.0,0.46367650878863975,106
qwen_ep8_hetero_512_1k_2k_4k_rep2,hetero_512_1k_2k_4k,13,37,0.8247680068016052,0.63612000644207,1.632224733613174,49552.0,484,581,0.6238900548918308,0.5764449467226348,1.4221172935558297,1.4537831141604727,1.0,0.38733926805143426,98
qwen_ep8_hetero_512_1k_2k_4k_rep2,hetero_512_1k_2k_4k,13,38,0.815392017364502,0.59451599791646,2.3648692282854373,49552.0,484,581,0.6038101388440427,0.5617331288343559,1.8569682151589242,1.8695031542109868,1.0001614465611883,0.5770753686510104,101
qwen_ep8_hetero_512_1k_2k_4k_rep2,hetero_512_1k_2k_4k,13,39,0.7986559867858887,0.6089199967682362,2.1659670649015177,49552.0,484,581,0.6104899903132064,0.5663545366483693,1.4884202891041916,1.5223380491437082,1.0001614465611883,0.5382379248658318,101
qwen_ep8_hetero_512_1k_2k_4k_rep2,hetero_512_1k_2k_4k,13,40,0.7434239983558655,0.6155319921672344,1.7221504681950277,49552.0,484,581,0.6247981917985147,0.5736196319018405,1.2568846815834767,1.248769405528209,1.0,0.41933064591731506,98
qwen_ep8_hetero_512_1k_2k_4k_rep2,hetero_512_1k_2k_4k,13,41,0.7824320197105408,0.6035840027034283,2.098320955763642,49552.0,484,581,0.6430012915724895,0.6056062318372619,1.3024307518371963,1.3635572839379828,1.0,0.5234284834961914,100
qwen_ep8_hetero_512_1k_2k_4k_rep2,hetero_512_1k_2k_4k,13,42,0.7298880219459534,0.6124280020594597,1.6401356151113982,49552.0,484,581,0.6197731675815306,0.5701485308362932,1.3264688710790298,1.355492957746479,1.0001614465611883,0.3901958854217935,94
qwen_ep8_hetero_512_1k_2k_4k_rep2,hetero_512_1k_2k_4k,13,43,0.7970880270004272,0.5980600081384182,2.130287374878915,49552.0,484,581,0.6209032935098482,0.568735873425896,1.4752195900984828,1.514646700982686,1.0,0.5305797650625237,99
qwen_ep8_hetero_512_1k_2k_4k_rep2,hetero_512_1k_2k_4k,13,44,0.7700160145759583,0.6164400093257427,2.190829835324508,49552.0,484,581,0.6002381336777527,0.5509162092347433,1.3767479428542582,1.4128432121511707,1.0001614465611883,0.5434782608695652,99
qwen_ep8_hetero_512_1k_2k_4k_rep2,hetero_512_1k_2k_4k,13,45,0.7592319846153259,0.6334640011191368,1.6675815305134,49552.0,484,581,0.5831247981917985,0.5367896351307717,1.5363315098997918,1.5516925892040256,1.0,0.40032917029722137,102
qwen_ep8_hetero_512_1k_2k_4k_rep2,hetero_512_1k_2k_4k,13,46,0.7184960246086121,0.6069040037691593,1.6625766871165644,49552.0,484,581,0.5805820148530836,0.5254883758475944,1.7010056296011162,1.673287117764641,1.0001614465611883,0.3984268790056321,104
qwen_ep8_hetero_512_1k_2k_4k_rep2,hetero_512_1k_2k_4k,13,47,0.7611520290374756,0.6132560037076473,1.7560542460445592,49552.0,484,581,0.5601993865030674,0.5138642234420407,1.2503097324829073,1.3058242351280667,1.0001614465611883,0.4304495724924152,99
qwen_ep8_long_balanced_rep1,long_balanced,9,0,1.0659840106964111,0.8115680068731308,1.880232558139535,82560.0,807,968,0.44121850775193794,0.3804505813953488,1.4413976979602454,1.4626783968719452,1.0031007751937984,0.46650175221603796,89
qwen_ep8_long_balanced_rep1,long_balanced,9,1,0.9546560049057008,0.8083000034093857,1.3238372093023256,82560.0,807,968,0.42060319767441856,0.3614825581395349,1.2367513327061774,1.2447074891873435,1.0034883720930232,0.24198506807202458,93
qwen_ep8_long_balanced_rep1,long_balanced,9,2,1.0859520435333252,0.7786720022559166,2.0625968992248063,82560.0,807,968,0.5265503875968992,0.4665697674418605,1.4965206713057715,1.4826521344232515,1.0106589147286822,0.510006577092925,77
qwen_ep8_long_balanced_rep1,long_balanced,9,3,0.9632959961891174,0.7941320016980171,1.571705426356589,82560.0,807,968,0.5208333333333333,0.45603197674418605,1.3356926188068756,1.357737697617457,1.0013565891472869,0.36288532675709007,83
qwen_ep8_long_balanced_rep1,long_balanced,9,4,0.9620800018310548,0.8165119960904121,1.4833333333333334,82560.0,807,968,0.6318798449612404,0.5857558139534884,1.4198473282442747,1.487719298245614,1.0001937984496123,0.32571204598902537,85
qwen_ep8_long_balanced_rep1,long_balanced,9,5,1.0166079998016355,0.7983480021357536,1.7680232558139537,82560.0,807,968,0.5847383720930233,0.5370397286821705,1.4185042585462606,1.4626131547276437,1.0001937984496123,0.4342869670064672,93
qwen_ep8_long_balanced_rep1,long_balanced,9,6,1.080064058303833,0.7977400086820126,1.9751937984496124,82560.0,807,968,0.6722383720930232,0.6349806201550388,1.4864745011086475,1.4526148128484204,1.0001937984496123,0.49362244897959184,84
qwen_ep8_long_balanced_rep1,long_balanced,9,7,1.1032639741897583,0.7852999903261662,2.099031007751938,82560.0,807,968,0.7120397286821705,0.674297480620155,1.6858753259863717,1.682112309408702,1.0,0.5235896962422676,89
qwen_ep8_long_balanced_rep1,long_balanced,9,8,0.9578559994697572,0.8110680058598518,1.5054263565891473,82560.0,807,968,0.609702034883721,0.5578488372093023,1.296961797473854,1.2859960552268244,1.0,0.33573635427394444,98
qwen_ep8_long_balanced_rep1,long_balanced,9,9,1.155712008476257,0.7847200036048889,2.581201550387597,82560.0,807,968,0.6822916666666667,0.6389534883720931,1.7244376667937475,1.7509393451422437,1.0,0.6125835272918387,93
qwen_ep8_long_balanced_rep1,long_balanced,9,10,1.166975975036621,0.7941880039870739,2.546124031007752,82560.0,807,968,0.6984375,0.6535852713178294,1.65931638350002,1.7146853146853147,1.0,0.6072461561881565,89
qwen_ep8_long_balanced_rep1,long_balanced,9,11,1.1015039682388306,0.7966479957103729,2.1011627906976744,82560.0,807,968,0.6694161821705427,0.6237403100775194,1.3201919906203057,1.3252639711563223,1.0,0.5240730492529053,92
qwen_ep8_long_balanced_rep1,long_balanced,9,12,1.068992018699646,0.7926560118794441,1.8589147286821703,82560.0,807,968,0.6445978682170543,0.5945978682170543,1.632881194192625,1.6181655213624142,1.0001937984496123,0.4619474562135113,93
qwen_ep8_long_balanced_rep1,long_balanced,9,13,1.0406399965286257,0.7876319922506809,1.8151162790697677,82560.0,807,968,0.6407461240310077,0.5871124031007752,1.5536075522589345,1.5601971368223422,1.0,0.44907110826393337,87
qwen_ep8_long_balanced_rep1,long_balanced,9,14,1.047711968421936,0.7780479937791824,2.0362403100775195,82560.0,807,968,0.669828003875969,0.6278343023255815,1.6522983234894897,1.633535116839159,1.0001937984496123,0.5088036547063862,92
qwen_ep8_long_balanced_rep1,long_balanced,9,15,1.0352959632873535,0.7891439981758595,1.8527131782945736,82560.0,807,968,0.6676598837209302,0.6251695736434109,1.4767840221590496,1.515930976539779,1.0001937984496123,0.4601464435146444,89
qwen_ep8_long_balanced_rep1,long_balanced,9,16,1.200063943862915,0.7823279835283756,2.749031007751938,82560.0,807,968,0.7376695736434109,0.7071705426356589,1.9979684181364854,2.037061548643283,1.0,0.6362354599929503,87
qwen_ep8_long_balanced_rep1,long_balanced,9,17,1.1949119567871094,0.7909440100193024,2.5897286821705428,82560.0,807,968,0.699890988372093,0.6665455426356589,1.4968720991241877,1.5343261896113332,1.0,0.6138591633615207,90
qwen_ep8_long_balanced_rep1,long_balanced,9,18,1.116960048675537,0.8160080015659332,2.057170542635659,82560.0,807,968,0.7230620155038759,0.6809593023255813,1.5129461161651505,1.508883826879271,1.0,0.5138954309938766,91
qwen_ep8_long_balanced_rep1,long_balanced,9,19,1.124351978302002,0.8403279930353165,2.0472868217054265,82560.0,807,968,0.733406007751938,0.6988614341085271,1.5062244434348024,1.5258627624487169,1.0,0.5115486558121923,86
qwen_ep8_long_balanced_rep1,long_balanced,9,20,1.1164159774780271,0.8148319870233536,1.875,82560.0,807,968,0.6431201550387597,0.5989341085271318,1.8460494162367636,1.8941773375211404,1.0,0.4666666666666667,93
qwen_ep8_long_balanced_rep1,long_balanced,9,21,1.2838720083236694,0.8853960037231445,3.026937984496124,82560.0,807,968,0.6944404069767443,0.6495881782945736,1.9690014666825226,2.0286208088489457,1.0,0.6696331391254242,93
qwen_ep8_long_balanced_rep1,long_balanced,9,22,1.0402560234069824,0.8252719901502132,1.919186046511628,82560.0,807,968,0.6530281007751938,0.6126937984496124,1.7440480346296168,1.74430823117338,1.0,0.4789457740078764,91
qwen_ep8_long_balanced_rep1,long_balanced,9,23,1.0954560041427612,0.8348320052027702,1.8835271317829456,82560.0,807,968,0.6987645348837209,0.662015503875969,1.3812625653397668,1.3990825688073394,1.0001937984496123,0.46897828994752544,92
qwen_ep8_long_balanced_rep1,long_balanced,9,24,1.1411199569702148,0.8184679970145226,2.21531007751938,82560.0,807,968,0.6618338178294574,0.6141957364341085,1.727569039005695,1.7164385281928922,1.0079457364341085,0.545009185548071,95
qwen_ep8_long_balanced_rep1,long_balanced,9,25,1.0127040147781372,0.8069720081984997,1.5284883720930234,82560.0,807,968,0.6561531007751937,0.6102228682170543,1.419191207552487,1.4120571783716593,1.0001937984496123,0.3456320527450235,92
qwen_ep8_long_balanced_rep1,long_balanced,9,26,0.9843519926071168,0.8244919963181019,1.4513565891472868,82560.0,807,968,0.6744307170542636,0.6347383720930233,1.7066111090442353,1.6920015917230402,1.0,0.31098945119508614,98
qwen_ep8_long_balanced_rep1,long_balanced,9,27,1.011680006980896,0.793332003057003,1.712209302325581,82560.0,807,968,0.6583938953488372,0.6110707364341086,1.51416515973478,1.4903768296480846,1.0001937984496123,0.4158460667798528,93
