fold,policy,fit_profile,eval_profile,layer,partition,optimizer,tokens,assignments,mean_u,median_u,p90_u,p_u4,p_u_ge3,rank_load_max,rank_load_mean,rank_load_cv,rank_load_max_mean,critical_rank,remote_volume_proxy
B_last12,P_sat,all,text,44,calibration,coactivation_surrogate+swap,2643,21144,2.3779795686719636,2.0,3.0,0.07756337495270525,0.42905788876276957,14159,5286.0,0.9989274733481182,2.6785849413545213,0,3642.0
B_last12,P_sat,all,all,44,calibration_fit,coactivation_surrogate+swap,26573,212584,2.788958717495202,3.0,4.0,0.19911188048018666,0.6534075941745381,112264,53146.0,0.6984083067421835,2.112369698566214,0,47538.0
B_last12,P_sat,all,all,45,calibration,coactivation_surrogate+swap,5286,42288,2.853764661369656,3.0,4.0,0.26579644343548997,0.682368520620507,21533,10572.0,0.6403831801936889,2.03679530836171,0,9799.0
B_last12,P_sat,all,vision,45,calibration,coactivation_surrogate+swap,2643,21144,3.351872871736663,3.0,4.0,0.440786984487325,0.9114642451759364,7000,5286.0,0.32382313593587697,1.3242527430949678,1,6216.0
B_last12,P_sat,all,text,45,calibration,coactivation_surrogate+swap,2643,21144,2.3556564510026483,2.0,3.0,0.09080590238365494,0.4532727960650776,14982,5286.0,1.0714286077285178,2.8342792281498297,0,3583.0
B_last12,P_sat,all,all,45,calibration_fit,coactivation_surrogate+swap,26573,212584,2.7440258909419337,3.0,4.0,0.23260452338840176,0.6346667670191548,114230,53146.0,0.7038821402553849,2.149362134497422,0,46344.0
B_last12,P_sat,all,all,46,calibration,coactivation_surrogate+swap,5286,42288,2.841846386681801,3.0,4.0,0.2446083995459705,0.682368520620507,20647,10572.0,0.6046631745132592,1.9529890276201287,0,9736.0
B_last12,P_sat,all,vision,46,calibration,coactivation_surrogate+swap,2643,21144,3.283390087022323,3.0,4.0,0.38441165342413924,0.9016269390843739,7341,5286.0,0.3299049790648875,1.3887627695800226,1,6035.0
B_last12,P_sat,all,text,46,calibration,coactivation_surrogate+swap,2643,21144,2.400302686341279,2.0,4.0,0.10480514566780175,0.46311010215664017,14634,5286.0,1.0370037493022557,2.76844494892168,0,3701.0
B_last12,P_sat,all,all,46,calibration_fit,coactivation_surrogate+swap,26573,212584,2.766830993865954,3.0,4.0,0.21676137432732473,0.6550634102284274,111298,53146.0,0.684816058176516,2.0941933541564746,0,46950.0
B_last12,P_sat,all,all,47,calibration,coactivation_surrogate+swap,5286,42288,2.876655315928869,3.0,4.0,0.2175558077941733,0.7213393870601589,18170,10572.0,0.5273256498439826,1.718690881573969,0,9920.0
B_last12,P_sat,all,vision,47,calibration,coactivation_surrogate+swap,2643,21144,3.2436625047294743,3.0,4.0,0.33825198637911463,0.9069239500567536,7653,5286.0,0.3719881425179358,1.4477866061293985,1,5930.0
B_last12,P_sat,all,text,47,calibration,coactivation_surrogate+swap,2643,21144,2.5096481271282634,3.0,3.0,0.09685962920923194,0.5357548240635641,13053,5286.0,0.8946693706694292,2.4693530079455166,0,3990.0
B_last12,P_sat,all,all,47,calibration_fit,coactivation_surrogate+swap,26573,212584,2.825424302863809,3.0,4.0,0.20193429420840703,0.6988296391073646,99545,53146.0,0.593362491992824,1.8730478305046476,0,48507.0
B_last12,P_joint_0,all,all,0,calibration,joint_surrogate_lambda_0,5286,42288,3.395005675368899,3.0,4.0,0.4598940597805524,0.9353007945516458,12852,10572.0,0.17997745018805877,1.2156640181611804,0,12660.0
B_last12,P_joint_0,all,vision,0,calibration,joint_surrogate_lambda_0,2643,21144,3.485811577752554,4.0,4.0,0.5259175179720015,0.9598940597805524,5808,5286.0,0.11000321579365203,1.0987514188422247,2,6570.0
B_last12,P_joint_0,all,text,0,calibration,joint_surrogate_lambda_0,2643,21144,3.304199772985244,3.0,4.0,0.3938706015891033,0.9107075293227394,7245,5286.0,0.2791674226748033,1.3706015891032917,0,6090.0
B_last12,P_joint_0,all,all,0,calibration_fit,joint_surrogate_lambda_0,26573,212584,3.3773002671884997,3.0,4.0,0.44801113912618074,0.9296654498927482,73871,53146.0,0.2671675049246665,1.3899634967824483,0,63172.0
B_last12,P_joint_0,all,all,1,calibration,joint_surrogate_lambda_0,5286,42288,3.4001135073779793,3.0,4.0,0.49564888384411654,0.9127884979190314,15421,10572.0,0.28167992465662123,1.458664396519107,0,12687.0
B_last12,P_joint_0,all,vision,1,calibration,joint_surrogate_lambda_0,2643,21144,3.58948164964056,4.0,4.0,0.6163450624290578,0.9731365872115021,5492,5286.0,0.05126924421779056,1.038970866439652,0,6844.0
B_last12,P_joint_0,all,text,1,calibration,joint_surrogate_lambda_0,2643,21144,3.210745365115399,3.0,4.0,0.3749527052591752,0.8524404086265607,9929,5286.0,0.5310981489009405,1.8783579265985622,0,5843.0
B_last12,P_joint_0,all,all,1,calibration_fit,joint_surrogate_lambda_0,26573,212584,3.36040341700222,3.0,4.0,0.4544086102434802,0.9108869905543221,83341,53146.0,0.3720333006208066,1.5681518834907613,0,62723.0
B_last12,P_joint_0,all,all,2,calibration,joint_surrogate_lambda_0,5286,42288,3.2555807794173286,3.0,4.0,0.43340900491865303,0.8477109345440788,17542,10572.0,0.4282976425013829,1.6592886870979946,0,11923.0
B_last12,P_joint_0,all,vision,2,calibration,joint_surrogate_lambda_0,2643,21144,3.5319712447975786,4.0,4.0,0.5811577752553916,0.9508134695421869,6875,5286.0,0.2582484099805949,1.3006053726825577,0,6692.0
B_last12,P_joint_0,all,text,2,calibration,joint_surrogate_lambda_0,2643,21144,2.979190314037079,3.0,4.0,0.2856602345819145,0.7446083995459705,10667,5286.0,0.6252512415093054,2.017972001513432,0,5231.0
B_last12,P_joint_0,all,all,2,calibration_fit,joint_surrogate_lambda_0,26573,212584,3.1179768938396117,3.0,4.0,0.3444473713920144,0.8005494298724269,97739,53146.0,0.5322611611466884,1.8390659692168743,0,56281.0
B_last12,P_joint_0,all,all,3,calibration,joint_surrogate_lambda_0,5286,42288,3.2608777903897086,3.0,4.0,0.4086265607264472,0.858683314415437,15773,10572.0,0.3776510434609358,1.4919598940597805,0,11951.0
B_last12,P_joint_0,all,vision,3,calibration,joint_surrogate_lambda_0,2643,21144,3.4695421869088157,4.0,4.0,0.5274309496783958,0.9436246689368142,6502,5286.0,0.22257204516604634,1.230041619371926,0,6527.0
B_last12,P_joint_0,all,text,3,calibration,joint_surrogate_lambda_0,2643,21144,3.0522133938706015,3.0,4.0,0.28982217177449865,0.7737419598940598,9271,5286.0,0.5397448886082433,1.7538781687476352,0,5424.0
B_last12,P_joint_0,all,all,3,calibration_fit,joint_surrogate_lambda_0,26573,212584,3.090392503669138,3.0,4.0,0.31193316524291576,0.7902005795356188,98130,53146.0,0.542026514849963,1.8464230610017687,0,55548.0
B_last12,P_joint_0,all,all,4,calibration,joint_surrogate_lambda_0,5286,42288,3.080022701475596,3.0,4.0,0.3246311010215664,0.7881195611048052,20750,10572.0,0.5963938266020615,1.9627317442300416,0,10995.0
B_last12,P_joint_0,all,vision,4,calibration,joint_surrogate_lambda_0,2643,21144,3.358683314415437,3.0,4.0,0.45251608021188044,0.9091940976163451,9488,5286.0,0.47882628820187406,1.7949300037835794,0,6234.0
B_last12,P_joint_0,all,text,4,calibration,joint_surrogate_lambda_0,2643,21144,2.801362088535755,3.0,4.0,0.19674612183125237,0.6670450245932652,11262,5286.0,0.7203746635241014,2.130533484676504,0,4761.0
B_last12,P_joint_0,all,all,4,calibration_fit,joint_surrogate_lambda_0,26573,212584,2.902946599932262,3.0,4.0,0.2533398562450608,0.7086892710646144,113208,53146.0,0.6963402486438787,2.1301320889624806,0,50567.0
B_last12,P_joint_0,all,all,5,calibration,joint_surrogate_lambda_0,5286,42288,3.1059402194475974,3.0,4.0,0.33636019674612183,0.7907680665909951,18583,10572.0,0.5052207023793092,1.7577563374952705,0,11132.0
B_last12,P_joint_0,all,vision,5,calibration,joint_surrogate_lambda_0,2643,21144,3.471812334468407,4.0,4.0,0.5088914112750662,0.9632992811199395,6452,5286.0,0.24452897684350802,1.2205826712069618,0,6533.0
B_last12,P_joint_0,all,text,5,calibration,joint_surrogate_lambda_0,2643,21144,2.7400681044267876,3.0,4.0,0.16382898221717745,0.6182368520620507,12131,5286.0,0.8049936902108928,2.294930003783579,0,4599.0
B_last12,P_joint_0,all,all,5,calibration_fit,joint_surrogate_lambda_0,26573,212584,2.8833026003838484,3.0,4.0,0.23072291423625485,0.6881044669401272,110368,53146.0,0.6758579825462826,2.076694389041508,0,50045.0
B_last12,P_joint_0,all,all,6,calibration,joint_surrogate_lambda_0,5286,42288,2.8111993946273173,3.0,4.0,0.2506621263715475,0.6609912977676883,22706,10572.0,0.7006622077138488,2.1477487703367384,0,9574.0
B_last12,P_joint_0,all,vision,6,calibration,joint_surrogate_lambda_0,2643,21144,3.3106318577374196,3.0,4.0,0.40559969731365875,0.9061672342035566,7922,5286.0,0.37756907928380545,1.498675747256905,0,6107.0
B_last12,P_joint_0,all,text,6,calibration,joint_surrogate_lambda_0,2643,21144,2.3117669315172154,2.0,3.0,0.09572455542943625,0.4158153613318199,14784,5286.0,1.0586380158988058,2.796821793416572,0,3467.0
B_last12,P_joint_0,all,all,6,calibration_fit,joint_surrogate_lambda_0,26573,212584,2.55891318255372,3.0,4.0,0.1585067549768562,0.5449140104617469,126551,53146.0,0.8406130740543709,2.381195198133444,0,41425.0
B_last12,P_joint_0,all,all,7,calibration,joint_surrogate_lambda_0,5286,42288,2.7919031403707906,3.0,4.0,0.22531214528944382,0.6609912977676883,21631,10572.0,0.6572564715266147,2.046065077563375,0,9472.0
B_last12,P_joint_0,all,vision,7,calibration,joint_surrogate_lambda_0,2643,21144,3.3234960272417706,3.0,4.0,0.3927355278093076,0.9307604994324631,7012,5286.0,0.32204280594766554,1.3265228906545592,1,6141.0
B_last12,P_joint_0,all,text,7,calibration,joint_surrogate_lambda_0,2643,21144,2.260310253499811,2.0,3.0,0.05788876276958002,0.39122209610291336,15141,5286.0,1.0998685149420355,2.8643586833144155,0,3331.0
B_last12,P_joint_0,all,all,7,calibration_fit,joint_surrogate_lambda_0,26573,212584,2.5831859406164153,3.0,4.0,0.14510969781357017,0.5535317803785798,128134,53146.0,0.8534455087947127,2.4109810710119293,0,42070.0
B_last12,P_joint_0,all,all,8,calibration,joint_surrogate_lambda_0,5286,42288,3.014566780174045,3.0,4.0,0.30211880438895194,0.7465001891789633,17399,10572.0,0.4506318106181921,1.645762391222096,0,10649.0
B_last12,P_joint_0,all,vision,8,calibration,joint_surrogate_lambda_0,2643,21144,3.455542943624669,3.0,4.0,0.4967839576239122,0.9587589860007567,6404,5286.0,0.1792653607477817,1.2115020809685964,1,6490.0
B_last12,P_joint_0,all,text,8,calibration,joint_surrogate_lambda_0,2643,21144,2.57359061672342,3.0,4.0,0.10745365115399168,0.5342413923571698,12266,5286.0,0.8365660174744027,2.320469163828982,0,4159.0
B_last12,P_joint_0,all,all,8,calibration_fit,joint_surrogate_lambda_0,26573,212584,2.8437135438226773,3.0,4.0,0.21352500658563203,0.6740676626651112,110738,53146.0,0.6834641392858645,2.083656342904452,0,48993.0
B_last12,P_joint_0,all,all,9,calibration,joint_surrogate_lambda_0,5286,42288,2.9632992811199395,3.0,4.0,0.2856602345819145,0.7237987135830496,19567,10572.0,0.5433581317341246,1.8508323874385169,0,10378.0
B_last12,P_joint_0,all,vision,9,calibration,joint_surrogate_lambda_0,2643,21144,3.4415437003405223,3.0,4.0,0.4850548618993568,0.9564888384411654,6336,5286.0,0.21385679823471668,1.1986379114642451,1,6453.0
B_last12,P_joint_0,all,text,9,calibration,joint_surrogate_lambda_0,2643,21144,2.4850548618993566,2.0,3.0,0.08626560726447219,0.4911085887249338,13571,5286.0,0.9453589950393662,2.567347710934544,0,3925.0
B_last12,P_joint_0,all,all,9,calibration_fit,joint_surrogate_lambda_0,26573,212584,2.7707823730854626,3.0,4.0,0.20419222519098332,0.6266511120310089,117157,53146.0,0.7480967068568594,2.2044368343807625,0,47055.0
B_last12,P_joint_0,all,all,10,calibration,joint_surrogate_lambda_0,5286,42288,3.1021566401816116,3.0,4.0,0.35054861899356793,0.7856602345819145,16698,10572.0,0.41771674153415317,1.579455164585698,0,11112.0
B_last12,P_joint_0,all,vision,10,calibration,joint_surrogate_lambda_0,2643,21144,3.547862277714718,4.0,4.0,0.565266742338252,0.9825955353764662,6289,5286.0,0.17316226461535253,1.189746500189179,2,6734.0
B_last12,P_joint_0,all,text,10,calibration,joint_surrogate_lambda_0,2643,21144,2.6564510026485055,3.0,4.0,0.13583049564888383,0.5887249337873628,11746,5286.0,0.7997050258685868,2.222096102913356,0,4378.0
B_last12,P_joint_0,all,all,10,calibration_fit,joint_surrogate_lambda_0,26573,212584,2.9693297708200053,3.0,4.0,0.26316185601926767,0.7403379370037256,101459,53146.0,0.5881233644630522,1.9090618296767397,0,52331.0
B_last12,P_joint_0,all,all,11,calibration,joint_surrogate_lambda_0,5286,42288,2.9982973893303067,3.0,4.0,0.3197124479757851,0.7427166099129777,18361,10572.0,0.4808266991371349,1.7367574725690502,0,10563.0
B_last12,P_joint_0,all,vision,11,calibration,joint_surrogate_lambda_0,2643,21144,3.4188422247446084,3.0,4.0,0.4820279984865683,0.9375709421112373,6632,5286.0,0.20088343040346193,1.2546348846008324,1,6393.0
B_last12,P_joint_0,all,text,11,calibration,joint_surrogate_lambda_0,2643,21144,2.5777525539160044,3.0,4.0,0.15739689746500188,0.5478622777147181,13191,5286.0,0.8990638029215885,2.495459704880817,0,4170.0
B_last12,P_joint_0,all,all,11,calibration_fit,joint_surrogate_lambda_0,26573,212584,2.8771309223648065,3.0,4.0,0.2555601550445941,0.6953674782674143,105875,53146.0,0.6275305696471313,1.9921536898355474,0,49881.0
B_last12,P_joint_0,all,all,12,calibration,joint_surrogate_lambda_0,5286,42288,3.0359440030268634,3.0,4.0,0.3316307226636398,0.7425274309496784,18287,10572.0,0.46715512342028853,1.7297578509269769,0,10762.0
B_last12,P_joint_0,all,vision,12,calibration,joint_surrogate_lambda_0,2643,21144,3.4714339765418085,4.0,4.0,0.5183503594400303,0.9534619750283768,6536,5286.0,0.1826961006372336,1.2364737041241014,2,6532.0
B_last12,P_joint_0,all,text,12,calibration,joint_surrogate_lambda_0,2643,21144,2.6004540295119183,3.0,4.0,0.14491108588724932,0.5315928868709799,13021,5286.0,0.8914326638360726,2.4632992811199395,0,4230.0
B_last12,P_joint_0,all,all,12,calibration_fit,joint_surrogate_lambda_0,26573,212584,2.8880066232642156,3.0,4.0,0.24626500583298838,0.6830241222293305,103996,53146.0,0.6170148982039547,1.9567982538667068,0,50170.0
B_last12,P_joint_0,all,all,13,calibration,joint_surrogate_lambda_0,5286,42288,3.1093454407869845,3.0,4.0,0.3312523647370412,0.7998486568293606,17635,10572.0,0.46898873902313876,1.6680855088914113,0,11150.0
B_last12,P_joint_0,all,vision,13,calibration,joint_surrogate_lambda_0,2643,21144,3.4108967082860384,3.0,4.0,0.4714339765418086,0.93946273174423,6762,5286.0,0.26352789160173407,1.2792281498297389,1,6372.0
B_last12,P_joint_0,all,text,13,calibration,joint_surrogate_lambda_0,2643,21144,2.8077941732879306,3.0,4.0,0.19107075293227394,0.6602345819144911,11906,5286.0,0.775307704881839,2.252364737041241,0,4778.0
B_last12,P_joint_0,all,all,13,calibration_fit,joint_surrogate_lambda_0,26573,212584,2.877319083280021,3.0,4.0,0.21533135137169307,0.6997328115003951,103246,53146.0,0.6144073444530019,1.942686185225605,0,49886.0
B_last12,P_joint_0,all,all,14,calibration,joint_surrogate_lambda_0,5286,42288,3.0321604237608777,3.0,4.0,0.32368520620507,0.7482027998486568,19799,10572.0,0.546741613094281,1.8727771471812333,0,10742.0
B_last12,P_joint_0,all,vision,14,calibration,joint_surrogate_lambda_0,2643,21144,3.491865304578131,4.0,4.0,0.5353764661369655,0.9564888384411654,6143,5286.0,0.19035093844343676,1.1621263715474839,0,6586.0
B_last12,P_joint_0,all,text,14,calibration,joint_surrogate_lambda_0,2643,21144,2.572455542943625,3.0,4.0,0.11199394627317442,0.5399167612561483,13656,5286.0,0.9513189259448563,2.583427922814983,0,4156.0
B_last12,P_joint_0,all,all,14,calibration_fit,joint_surrogate_lambda_0,26573,212584,2.7977270161442065,3.0,4.0,0.20535882286531443,0.6421555714446995,117524,53146.0,0.7422317560512518,2.2113423399691414,0,47771.0
B_last12,P_joint_0,all,all,15,calibration,joint_surrogate_lambda_0,5286,42288,2.887627695800227,3.0,4.0,0.28509269769201667,0.6768823306848278,20244,10572.0,0.583787931902211,1.9148694665153234,0,9978.0
B_last12,P_joint_0,all,vision,15,calibration,joint_surrogate_lambda_0,2643,21144,3.440786984487325,4.0,4.0,0.5028376844494892,0.9387060158910329,8610,5286.0,0.3697092540000103,1.6288308740068105,1,6451.0
B_last12,P_joint_0,all,text,15,calibration,joint_surrogate_lambda_0,2643,21144,2.334468407113129,2.0,3.0,0.06734771093454407,0.41505864547862276,15622,5286.0,1.140333938248635,2.9553537646613695,0,3527.0
B_last12,P_joint_0,all,all,15,calibration_fit,joint_surrogate_lambda_0,26573,212584,2.7342415233507698,3.0,4.0,0.18680615662514582,0.6121627215594777,119553,53146.0,0.7649933801905922,2.2495201896662027,0,46084.0
B_last12,P_joint_0,all,all,16,calibration,joint_surrogate_lambda_0,5286,42288,2.8811956110480517,3.0,4.0,0.2945516458569807,0.6670450245932652,19674,10572.0,0.5541246888096267,1.8609534619750283,0,9944.0
B_last12,P_joint_0,all,vision,16,calibration,joint_surrogate_lambda_0,2643,21144,3.4309496783957623,3.0,4.0,0.4948921679909194,0.936057510404843,7885,5286.0,0.32314796089672876,1.4916761256148316,1,6425.0
B_last12,P_joint_0,all,text,16,calibration,joint_surrogate_lambda_0,2643,21144,2.3314415437003406,2.0,3.0,0.094211123723042,0.3980325387816875,15285,5286.0,1.1077467686607616,2.8916004540295117,0,3519.0
B_last12,P_joint_0,all,all,16,calibration_fit,joint_surrogate_lambda_0,26573,212584,2.659955594024009,3.0,4.0,0.1711511684792835,0.5626011364919279,120016,53146.0,0.7750122028352544,2.258232040040643,0,44110.0
B_last12,P_joint_0,all,all,17,calibration,joint_surrogate_lambda_0,5286,42288,3.0056753688989786,3.0,4.0,0.2939841089670829,0.7419598940597806,18974,10572.0,0.5117161091757603,1.79474082482028,0,10602.0
B_last12,P_joint_0,all,vision,17,calibration,joint_surrogate_lambda_0,2643,21144,3.4824063564131666,4.0,4.0,0.5145667801740447,0.9682179341657208,6441,5286.0,0.20436726805948346,1.2185017026106697,1,6561.0
B_last12,P_joint_0,all,text,17,calibration,joint_surrogate_lambda_0,2643,21144,2.52894438138479,3.0,3.0,0.07340143776012108,0.5157018539538404,13727,5286.0,0.9582814122771109,2.596859629209232,0,4041.0
B_last12,P_joint_0,all,all,17,calibration_fit,joint_surrogate_lambda_0,26573,212584,2.823015843149061,3.0,4.0,0.19869792646671433,0.6595416400105371,111839,53146.0,0.6921146459940452,2.1043728596695894,0,48443.0
B_last12,P_joint_0,all,all,18,calibration,joint_surrogate_lambda_0,5286,42288,2.782255013242527,3.0,4.0,0.25595913734392733,0.6282633371169126,21979,10572.0,0.6433367946104614,2.0789822171774497,0,9421.0
B_last12,P_joint_0,all,vision,18,calibration,joint_surrogate_lambda_0,2643,21144,3.385546727203935,3.0,4.0,0.4498675747256905,0.9356791524782444,6095,5286.0,0.16832649407329137,1.1530457813091184,0,6305.0
B_last12,P_joint_0,all,text,18,calibration,joint_surrogate_lambda_0,2643,21144,2.17896329928112,2.0,3.0,0.06205069996216421,0.3208475217555808,15884,5286.0,1.1731714569168505,3.0049186530457814,0,3116.0
B_last12,P_joint_0,all,all,18,calibration_fit,joint_surrogate_lambda_0,26573,212584,2.4945621495502954,2.0,4.0,0.132390019945057,0.49125051744251685,130156,53146.0,0.8743406401891893,2.44902720806834,0,39715.0
B_last12,P_joint_0,all,all,19,calibration,joint_surrogate_lambda_0,5286,42288,2.7427166099129776,3.0,4.0,0.2529322739311389,0.6220204313280363,21165,10572.0,0.6247945732150253,2.0019863791146424,0,9212.0
B_last12,P_joint_0,all,vision,19,calibration,joint_surrogate_lambda_0,2643,21144,3.3787362845251607,3.0,4.0,0.4411653424139236,0.9375709421112373,7691,5286.0,0.2941871566721546,1.454975406734771,1,6287.0
B_last12,P_joint_0,all,text,19,calibration,joint_surrogate_lambda_0,2643,21144,2.1066969353007945,2.0,3.0,0.06469920544835414,0.3064699205448354,16118,5286.0,1.1966468929624288,3.049186530457813,0,2925.0
B_last12,P_joint_0,all,all,19,calibration_fit,joint_surrogate_lambda_0,26573,212584,2.434388288864637,2.0,4.0,0.11906822714785685,0.4642306100176871,132195,53146.0,0.8989713181734953,2.487393218680616,0,38116.0
B_last12,P_joint_0,all,all,20,calibration,joint_surrogate_lambda_0,5286,42288,2.9566780174044647,3.0,4.0,0.3100643208475218,0.6940976163450624,18743,10572.0,0.5036990481428705,1.772890654559213,0,10343.0
B_last12,P_joint_0,all,vision,20,calibration,joint_surrogate_lambda_0,2643,21144,3.5259175179720015,4.0,4.0,0.5569428679530836,0.9689746500189179,6217,5286.0,0.1676978944910491,1.1761256148316308,2,6676.0
B_last12,P_joint_0,all,text,20,calibration,joint_surrogate_lambda_0,2643,21144,2.387438516836928,2.0,3.0,0.0631857737419599,0.419220582671207,13666,5286.0,0.9815425493629643,2.585319712447976,0,3667.0
B_last12,P_joint_0,all,all,20,calibration_fit,joint_surrogate_lambda_0,26573,212584,2.6792985361080794,3.0,4.0,0.17133932939449817,0.5644451134610319,117537,53146.0,0.757362821893125,2.211586949158921,0,44624.0
B_last12,P_joint_0,all,all,21,calibration,joint_surrogate_lambda_0,5286,42288,2.8335225122966325,3.0,4.0,0.2735527809307605,0.6507756337495271,19716,10572.0,0.5390233504222699,1.8649262202043133,0,9692.0
B_last12,P_joint_0,all,vision,21,calibration,joint_surrogate_lambda_0,2643,21144,3.440786984487325,3.0,4.0,0.489216799091941,0.9515701853953841,6652,5286.0,0.1917612260539936,1.258418463866818,1,6451.0
B_last12,P_joint_0,all,text,21,calibration,joint_surrogate_lambda_0,2643,21144,2.2262580401059404,2.0,3.0,0.05788876276958002,0.34998108210367007,15136,5286.0,1.1023810359979263,2.8634127884979192,0,3241.0
B_last12,P_joint_0,all,all,21,calibration_fit,joint_surrogate_lambda_0,26573,212584,2.602566514883528,3.0,4.0,0.15797990441425508,0.5359199187144846,122321,53146.0,0.7892762646606584,2.3016031309976293,0,42585.0
B_last12,P_joint_0,all,all,22,calibration,joint_surrogate_lambda_0,5286,42288,2.9767309875141885,3.0,4.0,0.2548240635641317,0.7521755580779418,17324,10572.0,0.4372988309535137,1.6386681800983731,0,10449.0
B_last12,P_joint_0,all,vision,22,calibration,joint_surrogate_lambda_0,2643,21144,3.356034808929247,3.0,4.0,0.41241013999243287,0.9440030268634128,7087,5286.0,0.22821958470057296,1.3407113129020054,2,6227.0
B_last12,P_joint_0,all,text,22,calibration,joint_surrogate_lambda_0,2643,21144,2.5974271660991297,3.0,3.0,0.0972379871358305,0.5603480892924707,11992,5286.0,0.8288322678468087,2.268634127884979,0,4222.0
B_last12,P_joint_0,all,all,22,calibration_fit,joint_surrogate_lambda_0,26573,212584,2.8289617280698454,3.0,4.0,0.18970383471945207,0.6773416625898468,101341,53146.0,0.6040168896491052,1.9068415308772062,0,48601.0
B_last12,P_joint_0,all,all,23,calibration,joint_surrogate_lambda_0,5286,42288,2.970298902762013,3.0,4.0,0.27998486568293607,0.7302307983352251,19075,10572.0,0.5037318729646726,1.8042943624668937,0,10415.0
B_last12,P_joint_0,all,vision,23,calibration,joint_surrogate_lambda_0,2643,21144,3.3919788119561103,3.0,4.0,0.4570563753310632,0.9349224366250473,5960,5286.0,0.15740332077830213,1.1275066212637155,2,6322.0
B_last12,P_joint_0,all,text,23,calibration,joint_surrogate_lambda_0,2643,21144,2.5486189935679153,3.0,4.0,0.10291335603480893,0.5255391600454029,13635,5286.0,0.9478691653686183,2.5794551645856982,0,4093.0
B_last12,P_joint_0,all,all,23,calibration_fit,joint_surrogate_lambda_0,26573,212584,2.811575659504008,3.0,4.0,0.20313852406578106,0.6530312723441086,104075,53146.0,0.6168976690566945,1.9582847250969029,0,48139.0
B_last12,P_joint_0,all,all,24,calibration,joint_surrogate_lambda_0,5286,42288,2.8170639424895954,3.0,4.0,0.2054483541430193,0.665531592886871,18407,10572.0,0.4702959444533528,1.7411085887249338,0,9605.0
B_last12,P_joint_0,all,vision,24,calibration,joint_surrogate_lambda_0,2643,21144,3.195232690124858,3.0,4.0,0.32122587968217936,0.874763526295876,6613,5286.0,0.17241636209449804,1.251040484298146,2,5802.0
B_last12,P_joint_0,all,text,24,calibration,joint_surrogate_lambda_0,2643,21144,2.4388951948543323,2.0,3.0,0.08967082860385925,0.45629965947786605,12952,5286.0,0.9012214587446369,2.450245932652289,0,3803.0
B_last12,P_joint_0,all,all,24,calibration_fit,joint_surrogate_lambda_0,26573,212584,2.7033455010725174,3.0,4.0,0.17295751326534453,0.5978248598201181,108906,53146.0,0.6625825158465063,2.0491852632371206,0,45263.0
B_last12,P_joint_0,all,all,25,calibration,joint_surrogate_lambda_0,5286,42288,2.8009837306091563,3.0,4.0,0.22285281876655316,0.659477866061294,21073,10572.0,0.6065627970407983,1.9932841468028755,0,9520.0
B_last12,P_joint_0,all,vision,25,calibration,joint_surrogate_lambda_0,2643,21144,3.2243662504729476,3.0,4.0,0.36435868331441545,0.8687097994702989,7401,5286.0,0.27986273552950136,1.4001135073779796,0,5879.0
B_last12,P_joint_0,all,text,25,calibration,joint_surrogate_lambda_0,2643,21144,2.377601210745365,2.0,3.0,0.08134695421869088,0.45024593265228907,13672,5286.0,0.9566407008736498,2.5864547862277716,0,3641.0
B_last12,P_joint_0,all,all,25,calibration_fit,joint_surrogate_lambda_0,26573,212584,2.688292627855342,3.0,4.0,0.17092537538102584,0.6043352274865464,106965,53146.0,0.649412323477443,2.0126632295939486,0,44863.0
B_last12,P_joint_0,all,all,26,calibration,joint_surrogate_lambda_0,5286,42288,3.0015134317063943,3.0,4.0,0.317631479379493,0.7277714718123345,19743,10572.0,0.5451507732083748,1.8674801362088536,0,10580.0
B_last12,P_joint_0,all,vision,26,calibration,joint_surrogate_lambda_0,2643,21144,3.47105561861521,4.0,4.0,0.5126749905410518,0.9583806280741581,6034,5286.0,0.1807452783491167,1.1415058645478622,1,6531.0
B_last12,P_joint_0,all,text,26,calibration,joint_surrogate_lambda_0,2643,21144,2.5319712447975786,2.0,4.0,0.12258796821793416,0.49716231555051077,13836,5286.0,0.9737900631320999,2.6174801362088536,0,4049.0
B_last12,P_joint_0,all,all,26,calibration_fit,joint_surrogate_lambda_0,26573,212584,2.7884694991156436,3.0,4.0,0.2163474203138524,0.6316561923757197,115032,53146.0,0.7193860779092749,2.1644526398976405,0,47525.0
B_last12,P_joint_0,all,all,27,calibration,joint_surrogate_lambda_0,5286,42288,2.8407113129020054,3.0,4.0,0.2707150964812713,0.6564510026485055,20490,10572.0,0.58001497707926,1.9381384790011351,0,9730.0
B_last12,P_joint_0,all,vision,27,calibration,joint_surrogate_lambda_0,2643,21144,3.4362466893681423,3.0,4.0,0.4888384411653424,0.9474082482027999,6714,5286.0,0.23976054750615658,1.2701475595913734,1,6439.0
B_last12,P_joint_0,all,text,27,calibration,joint_surrogate_lambda_0,2643,21144,2.2451759364358685,2.0,3.0,0.05259175179720015,0.3654937570942111,15542,5286.0,1.1353896883506533,2.940219447597427,0,3291.0
B_last12,P_joint_0,all,all,27,calibration_fit,joint_surrogate_lambda_0,26573,212584,2.642494261092086,3.0,4.0,0.1760809844579084,0.561923757197155,121012,53146.0,0.7715967792969245,2.276972867196026,0,43646.0
