result,batch_id,condition,modality,concurrency,control_iteration,chunk_index,layer,scheduled_tokens,scheduled_requests,scheduler_mode,N,rank_max,rank_mean,rank_ratio,rank_cv,hottest_rank,expert_max_ms,expert_mean_ms,expert_ratio,dispatch_max_ms,dispatch_mean_ms,dispatch_ratio,combine_max_ms,combine_mean_ms,combine_ratio,active_experts,effective_experts,tiny_expert_fraction,total_ms,run
poc_flashvep/deepep_revalidation/results/ep4_serving_straggler_regime_20260901_4096,text_control_c16_i2,text_control,text,16,1,2,19,432,1,prefill,3472.0,994.0,868.0,1.1451612903225807,0.1460705012940597,1,0.4052799940109253,0.4024159982800483,1.0071170026617178,0.3568640053272247,0.3127440065145492,1.1410738428031968,0.0927039980888366,0.0907039996236562,1.0220497273932647,86,42.08755888001402,0.2441860465116279,0.8548479974269867,ep4_serving_straggler_regime_20260901_4096
poc_flashvep/deepep_revalidation/results/ep4_serving_straggler_regime_20260901_4096,text_control_c16_i2,text_control,text,16,1,2,20,432,1,prefill,3472.0,1094.0,868.0,1.26036866359447,0.1636735545848147,1,0.4959039986133575,0.4406400024890899,1.1254175649330338,0.4288640022277832,0.3736320063471794,1.1478245839283965,0.2480320036411285,0.1808080002665519,1.3717977261817682,91,45.66353672575162,0.2527472527472527,1.1728000044822693,ep4_serving_straggler_regime_20260901_4096
poc_flashvep/deepep_revalidation/results/ep4_serving_straggler_regime_20260901_4096,text_control_c16_i2,text_control,text,16,1,2,21,432,1,prefill,3472.0,1401.0,868.0,1.6140552995391706,0.3782917913949642,3,0.4042240083217621,0.391008011996746,1.0337998095167575,0.5341759920120239,0.4155439957976341,1.2854860072919028,0.095551997423172,0.0921679977327585,1.0367155604293954,89,43.72936861202972,0.2921348314606741,1.033951997756958,ep4_serving_straggler_regime_20260901_4096
poc_flashvep/deepep_revalidation/results/ep4_serving_straggler_regime_20260901_4096,text_control_c16_i2,text_control,text,16,1,2,22,432,1,prefill,3472.0,1003.0,868.0,1.1555299539170507,0.1570078274406596,3,0.4113920032978058,0.4014080017805099,1.0248724526492003,0.4094080030918121,0.3497999981045723,1.1704059614357691,0.1138560026884079,0.100544000044465,1.132399771622928,101,58.42359910158321,0.2376237623762376,0.9346560090780258,ep4_serving_straggler_regime_20260901_4096
poc_flashvep/deepep_revalidation/results/ep4_serving_straggler_regime_20260901_4096,text_control_c16_i2,text_control,text,16,1,2,23,432,1,prefill,3472.0,934.0,868.0,1.076036866359447,0.0617784433123945,1,0.4206399917602539,0.4042399972677231,1.0405699450904886,0.3964479863643646,0.3182559907436371,1.2456889984632311,0.1478080004453659,0.1122399996966123,1.3168923810129614,95,54.88628292582164,0.2210526315789473,0.9648959785699844,ep4_serving_straggler_regime_20260901_4096
poc_flashvep/deepep_revalidation/results/ep4_serving_straggler_regime_20260901_4096,text_control_c16_i2,text_control,text,16,1,2,24,432,1,prefill,3472.0,1105.0,868.0,1.273041474654378,0.2273558476826664,3,0.4345279932022095,0.4138399958610534,1.0499903285039225,0.431872010231018,0.3778240084648132,1.1430507340859952,0.1027199998497963,0.0945999994874,1.085835099433354,97,55.80149085731699,0.2061855670103092,0.9691200032830238,ep4_serving_straggler_regime_20260901_4096
poc_flashvep/deepep_revalidation/results/ep4_serving_straggler_regime_20260901_4096,text_control_c16_i2,text_control,text,16,1,2,25,432,1,prefill,3472.0,1139.0,868.0,1.3122119815668205,0.2210210744709092,3,0.4342400133609772,0.4055840075016022,1.0706536878411357,0.399040013551712,0.3569760024547577,1.1178342824383145,0.1345919966697693,0.1119999997317791,1.2017142588579837,101,53.63072802857607,0.2277227722772277,0.9678720235824584,ep4_serving_straggler_regime_20260901_4096
poc_flashvep/deepep_revalidation/results/ep4_serving_straggler_regime_20260901_4096,text_control_c16_i2,text_control,text,16,1,2,26,432,1,prefill,3472.0,1146.0,868.0,1.3202764976958523,0.2628180433656282,0,0.4448640048503876,0.4197919964790344,1.059724836542007,0.4169600009918213,0.3211840018630028,1.2981966678703711,0.1030720025300979,0.099576000124216,1.0351088856905355,98,47.19912694662371,0.3265306122448979,0.9648960083723068,ep4_serving_straggler_regime_20260901_4096
poc_flashvep/deepep_revalidation/results/ep4_serving_straggler_regime_20260901_4096,text_control_c16_i2,text_control,text,16,1,2,27,432,1,prefill,3472.0,1435.0,868.0,1.653225806451613,0.3908612828353217,2,0.4137279987335205,0.3940719962120056,1.049879216768654,0.4049600064754486,0.3409680053591728,1.1876774363297435,0.1379519999027252,0.1121040005236864,1.2305716054582494,96,43.8930056291012,0.2395833333333333,0.9566400051116944,ep4_serving_straggler_regime_20260901_4096
poc_flashvep/deepep_revalidation/results/ep4_serving_straggler_regime_20260901_4096,text_control_c16_i2,text_control,text,16,1,2,28,432,1,prefill,3472.0,1309.0,868.0,1.5080645161290325,0.3135154401885089,2,0.4403840005397796,0.4310479983687401,1.021658845897373,0.3833920061588287,0.3415280058979988,1.1225785280792846,0.1178240031003952,0.0989520028233528,1.1907187296727315,97,41.527491641922175,0.2783505154639175,0.9416000097990036,ep4_serving_straggler_regime_20260901_4096
poc_flashvep/deepep_revalidation/results/ep4_serving_straggler_regime_20260901_4096,text_control_c16_i2,text_control,text,16,1,2,29,432,1,prefill,3472.0,1229.0,868.0,1.415898617511521,0.2738581284971266,3,0.4113920032978058,0.4015920013189316,1.0244028813987542,0.3789120018482208,0.3389840051531791,1.1177872586554611,0.1185600012540817,0.0996320005506277,1.189979129183859,101,55.18921069988875,0.198019801980198,0.9088640064001084,ep4_serving_straggler_regime_20260901_4096
poc_flashvep/deepep_revalidation/results/ep4_serving_straggler_regime_20260901_4096,text_control_c16_i2,text_control,text,16,1,2,30,432,1,prefill,3472.0,1263.0,868.0,1.455069124423963,0.2901602391551728,2,0.4248319864273071,0.420487992465496,1.0103308394999353,0.4256319999694824,0.3491520062088966,1.2190449786928277,0.1312640011310577,0.11366399936378,1.1548423587573156,82,34.640793972855654,0.2926829268292683,0.9817279875278472,ep4_serving_straggler_regime_20260901_4096
poc_flashvep/deepep_revalidation/results/ep4_serving_straggler_regime_20260901_4096,text_control_c16_i2,text_control,text,16,1,2,31,432,1,prefill,3472.0,1034.0,868.0,1.1912442396313363,0.1324408850597967,0,0.4109440147876739,0.4005680009722709,1.0259032518579068,0.3724479973316192,0.2943039983510971,1.265521363686328,0.1118400022387504,0.1014400012791156,1.1025236674733354,87,41.068846865883,0.2758620689655172,0.8952320143580437,ep4_serving_straggler_regime_20260901_4096
poc_flashvep/deepep_revalidation/results/ep4_serving_straggler_regime_20260901_4096,text_control_c16_i2,text_control,text,16,1,2,32,432,1,prefill,3472.0,1042.0,868.0,1.2004608294930876,0.1577373648183852,1,0.5895040035247803,0.4716639965772629,1.2498388848897737,0.3455359935760498,0.3109359964728355,1.111276910668775,0.2659200131893158,0.2134320009499788,1.2459238165116504,94,47.678073102727744,0.2446808510638297,1.200960010290146,ep4_serving_straggler_regime_20260901_4096
poc_flashvep/deepep_revalidation/results/ep4_serving_straggler_regime_20260901_4096,text_control_c16_i2,text_control,text,16,1,2,33,432,1,prefill,3472.0,1185.0,868.0,1.3652073732718897,0.2726231020532018,3,0.4135040044784546,0.4078000038862228,1.0139872499702651,0.5097600221633911,0.3921360075473785,1.2999571892203778,0.1094079986214637,0.1008480004966259,1.084880196758331,95,46.08708286494395,0.3157894736842105,1.0326720252633097,ep4_serving_straggler_regime_20260901_4096
poc_flashvep/deepep_revalidation/results/ep4_serving_straggler_regime_20260901_4096,text_control_c16_i2,text_control,text,16,1,2,34,432,1,prefill,3472.0,1041.0,868.0,1.1993087557603688,0.1426037406190307,0,0.4411520063877105,0.4379839971661567,1.0072331620380002,0.3736000061035156,0.3201920017600059,1.166799932696447,0.1046399995684623,0.0984320007264614,1.063068908446276,102,58.84080339880082,0.196078431372549,0.9193920120596886,ep4_serving_straggler_regime_20260901_4096
poc_flashvep/deepep_revalidation/results/ep4_serving_straggler_regime_20260901_4096,text_control_c16_i2,text_control,text,16,1,2,35,432,1,prefill,3472.0,1266.0,868.0,1.45852534562212,0.2662075711508052,0,0.4406720101833343,0.4209679961204529,1.0468064419254417,0.3327040076255798,0.3031599968671798,1.0974535264009246,0.1152319982647895,0.1116800010204315,1.0318051326280722,106,57.9001755444516,0.2358490566037736,0.8886080160737038,ep4_serving_straggler_regime_20260901_4096
poc_flashvep/deepep_revalidation/results/ep4_serving_straggler_regime_20260901_4096,text_control_c16_i2,text_control,text,16,1,2,36,432,1,prefill,3472.0,1293.0,868.0,1.48963133640553,0.3208044417042176,0,0.4366079866886139,0.4203119948506355,1.0387711795942665,0.3440960049629211,0.3021360039710998,1.1388778577869685,0.1184000000357627,0.1012959983199834,1.1688517019374205,104,57.010814666580245,0.2211538461538461,0.8991039916872978,ep4_serving_straggler_regime_20260901_4096
poc_flashvep/deepep_revalidation/results/ep4_serving_straggler_regime_20260901_4096,text_control_c16_i2,text_control,text,16,1,2,37,432,1,prefill,3472.0,1125.0,868.0,1.2960829493087558,0.2856991875749176,1,0.4282560050487518,0.4167839959263801,1.0275250711027737,0.9056640267372132,0.6559680178761482,1.3806527179015753,0.1375039964914322,0.1166399996727705,1.178875144694744,101,51.54882823126182,0.2079207920792079,1.4714240282773972,ep4_serving_straggler_regime_20260901_4096
poc_flashvep/deepep_revalidation/results/ep4_serving_straggler_regime_20260901_4096,text_control_c16_i2,text_control,text,16,1,2,38,432,1,prefill,3472.0,1215.0,868.0,1.3997695852534562,0.2816225328969144,2,0.424127995967865,0.4144319966435432,1.023395875325383,0.4144960045814514,0.3425840064883232,1.2099105525394085,0.1150399968028068,0.0974559988826513,1.1804301235609802,105,57.31962371834115,0.238095238095238,0.9536639973521231,ep4_serving_straggler_regime_20260901_4096
poc_flashvep/deepep_revalidation/results/ep4_serving_straggler_regime_20260901_4096,text_control_c16_i2,text_control,text,16,1,2,39,432,1,prefill,3472.0,1339.0,868.0,1.542626728110599,0.3399720589558672,2,0.409631997346878,0.4047759994864464,1.0119967534305212,0.3886719942092895,0.3336959928274154,1.1647487610386356,0.1160319969058036,0.106496000662446,1.089543233398814,105,51.2789639656031,0.2857142857142857,0.9143359884619712,ep4_serving_straggler_regime_20260901_4096
poc_flashvep/deepep_revalidation/results/ep4_serving_straggler_regime_20260901_4096,text_control_c16_i2,text_control,text,16,1,2,40,432,1,prefill,3472.0,1290.0,868.0,1.4861751152073732,0.2924009888032104,2,0.4399040043354034,0.4311039969325065,1.0204127251556765,0.3691839873790741,0.323463998734951,1.1413449064592391,0.1065919995307922,0.0986000001430511,1.0810547604071614,98,44.38678032498873,0.2244897959183673,0.9156799912452698,ep4_serving_straggler_regime_20260901_4096
poc_flashvep/deepep_revalidation/results/ep4_serving_straggler_regime_20260901_4096,text_control_c16_i2,text_control,text,16,1,2,41,432,1,prefill,3472.0,1054.0,868.0,1.2142857142857142,0.2375633583984305,2,0.4240959882736206,0.4033360034227371,1.0514706960814626,0.3856959939002991,0.324143998324871,1.1898909000120923,0.1123199984431266,0.0964320003986358,1.1647585654016523,99,45.15286239318575,0.2121212121212121,0.9221119806170464,ep4_serving_straggler_regime_20260901_4096
poc_flashvep/deepep_revalidation/results/ep4_serving_straggler_regime_20260901_4096,text_control_c16_i2,text_control,text,16,1,2,42,432,1,prefill,3472.0,1173.0,868.0,1.351382488479263,0.2908626842797396,0,0.4370880126953125,0.4212879985570907,1.0375040689322663,0.3550719916820526,0.3203599974513054,1.1083530856127672,0.1335359960794448,0.1158799994736909,1.152364486416506,93,40.68629017541499,0.2258064516129032,0.92569600045681,ep4_serving_straggler_regime_20260901_4096
poc_flashvep/deepep_revalidation/results/ep4_serving_straggler_regime_20260901_4096,text_control_c16_i2,text_control,text,16,1,2,43,432,1,prefill,3472.0,1081.0,868.0,1.2453917050691243,0.1790075690679063,3,0.4103359878063202,0.4011359959840774,1.0229348448265607,0.3327359855175018,0.2869279980659485,1.1596497649595865,0.1133119985461235,0.1037919986993074,1.0917219050227192,90,34.71160742178147,0.2777777777777778,0.8563839718699455,ep4_serving_straggler_regime_20260901_4096
poc_flashvep/deepep_revalidation/results/ep4_serving_straggler_regime_20260901_4096,text_control_c16_i2,text_control,text,16,1,2,44,432,1,prefill,3472.0,1405.0,868.0,1.618663594470046,0.3930201224159393,3,1.2273279428482056,0.6324639841914177,1.9405499341077892,0.3625920116901397,0.3144000023603439,1.1532824712722534,0.9349759817123412,0.7133919950574636,1.3106062139609922,96,40.89589604906019,0.3645833333333333,2.524895936250686,ep4_serving_straggler_regime_20260901_4096
poc_flashvep/deepep_revalidation/results/ep4_serving_straggler_regime_20260901_4096,text_control_c16_i2,text_control,text,16,1,2,45,432,1,prefill,3472.0,1218.0,868.0,1.403225806451613,0.257122880894947,2,0.4704000055789947,0.4264239966869354,1.103127425364724,1.1977280378341677,0.7940720021724701,1.5083368190256687,0.1680960059165954,0.1369920037686824,1.2270497641631228,91,32.10044356534964,0.2967032967032967,1.8362240493297577,ep4_serving_straggler_regime_20260901_4096
poc_flashvep/deepep_revalidation/results/ep4_serving_straggler_regime_20260901_4096,text_control_c16_i2,text_control,text,16,1,2,46,432,1,prefill,3472.0,1195.0,868.0,1.3767281105990783,0.2414508532084059,2,0.4189440011978149,0.4107680022716522,1.0199041767638846,0.3716799914836883,0.2948319986462593,1.2606501098601297,0.1265279948711395,0.1045119985938072,1.2106552029772095,87,32.15555708867832,0.3103448275862069,0.9171519875526428,ep4_serving_straggler_regime_20260901_4096
poc_flashvep/deepep_revalidation/results/ep4_serving_straggler_regime_20260901_4096,text_control_c16_i2,text_control,text,16,1,2,47,432,1,prefill,3472.0,1255.0,868.0,1.445852534562212,0.4010515772868224,3,0.5698559880256653,0.4695039987564087,1.21374043572592,0.3671039938926697,0.30884800106287,1.188623506156159,0.2831679880619049,0.2082079965621233,1.360024555912845,87,29.51706550949378,0.3333333333333333,1.22012796998024,ep4_serving_straggler_regime_20260901_4096
poc_flashvep/deepep_revalidation/results/ep4_serving_straggler_regime_20260901_4096,long_multi_image_c1_i1,long_multi_image,vision,1,0,0,0,3203,1,prefill,25648.0,6892.0,6412.0,1.0748596381784157,0.0658779104542199,3,0.6768640279769897,0.665800005197525,1.0166176369676991,1.6827199459075928,1.0873679965734482,1.547516527256861,0.184031993150711,0.1472639963030815,1.2496740396203696,128,98.13881471874092,0.0,2.5436159670352936,ep4_serving_straggler_regime_20260901_4096
poc_flashvep/deepep_revalidation/results/ep4_serving_straggler_regime_20260901_4096,long_multi_image_c1_i1,long_multi_image,vision,1,0,0,1,3203,1,prefill,25648.0,7925.0,6412.0,1.235963817841547,0.1973132435870971,1,0.6947839856147766,0.6501279920339584,1.0686880031747434,0.5645440220832825,0.4320000037550926,1.30681485457424,0.2462400048971176,0.1802880018949508,1.3658147092927198,128,99.1704625398548,0.0,1.5055680125951767,ep4_serving_straggler_regime_20260901_4096
poc_flashvep/deepep_revalidation/results/ep4_serving_straggler_regime_20260901_4096,long_multi_image_c1_i1,long_multi_image,vision,1,0,0,2,3203,1,prefill,25648.0,6654.0,6412.0,1.0377417342482844,0.0419071974974035,3,0.623583972454071,0.6144880056381226,1.0148025132020315,0.5293440222740173,0.3693360015749931,1.4332315832106468,0.1542080044746399,0.1367040015757084,1.1280430908910708,128,95.06323282639806,0.0,1.3071359992027285,ep4_serving_straggler_regime_20260901_4096
poc_flashvep/deepep_revalidation/results/ep4_serving_straggler_regime_20260901_4096,long_multi_image_c1_i1,long_multi_image,vision,1,0,0,3,3203,1,prefill,25648.0,7116.0,6412.0,1.1097941359950094,0.1139764517404239,1,0.6556800007820129,0.6234479993581772,1.051699582735076,0.5902720093727112,0.4388960003852844,1.344901773665154,0.2171200066804886,0.187424000352621,1.1584429223151635,128,97.8297708933982,0.0,1.4630720168352127,ep4_serving_straggler_regime_20260901_4096
poc_flashvep/deepep_revalidation/results/ep4_serving_straggler_regime_20260901_4096,long_multi_image_c1_i1,long_multi_image,vision,1,0,0,4,3203,1,prefill,25648.0,7325.0,6412.0,1.142389270118528,0.1056820044873889,3,0.6347200274467468,0.6163920015096664,1.0297343669161694,0.5583360195159912,0.3861360028386116,1.4459569048508327,0.1858240067958831,0.1605600006878376,1.157349314896704,128,90.67794023312356,0.0,1.3788800537586212,ep4_serving_straggler_regime_20260901_4096
poc_flashvep/deepep_revalidation/results/ep4_serving_straggler_regime_20260901_4096,long_multi_image_c1_i1,long_multi_image,vision,1,0,0,5,3203,1,prefill,25648.0,7406.0,6412.0,1.1550218340611351,0.0979292526221291,3,0.6603519916534424,0.6412080079317093,1.029856120767244,0.510528028011322,0.3609280064702034,1.4144871521724622,0.18783999979496,0.148327998816967,1.2663826202276875,128,94.96006191037286,0.0,1.3587200194597244,ep4_serving_straggler_regime_20260901_4096
poc_flashvep/deepep_revalidation/results/ep4_serving_straggler_regime_20260901_4096,long_multi_image_c1_i1,long_multi_image,vision,1,0,0,6,3203,1,prefill,25648.0,8205.0,6412.0,1.2796319401122895,0.166982797935807,0,0.6632000207901001,0.6295760124921799,1.0534073847013634,0.6456959843635559,0.4916559904813766,1.3133084857389,0.2633279860019684,0.2162799965590238,1.21753278246472,128,83.57799766202623,0.015625,1.5722239911556244,ep4_serving_straggler_regime_20260901_4096
poc_flashvep/deepep_revalidation/results/ep4_serving_straggler_regime_20260901_4096,long_multi_image_c1_i1,long_multi_image,vision,1,0,0,7,3203,1,prefill,25648.0,7667.0,6412.0,1.195726762320649,0.2036375746408061,3,0.6499840021133423,0.6177200078964233,1.0522307741444064,0.6391680240631104,0.516168013215065,1.238294523680212,0.2283840030431747,0.1613760013133287,1.4152290376791703,128,83.6377727958767,0.0078125,1.5175360292196274,ep4_serving_straggler_regime_20260901_4096
poc_flashvep/deepep_revalidation/results/ep4_serving_straggler_regime_20260901_4096,long_multi_image_c1_i1,long_multi_image,vision,1,0,0,8,3203,1,prefill,25648.0,7237.0,6412.0,1.1286650031191516,0.1034028743746628,2,0.6870080232620239,0.627688005566597,1.0945055778816106,0.4709120094776153,0.3688240051269531,1.2767932751978073,0.2750079929828644,0.2271359991282224,1.2107635691320655,128,91.09393882021266,0.0,1.4329280257225037,ep4_serving_straggler_regime_20260901_4096
poc_flashvep/deepep_revalidation/results/ep4_serving_straggler_regime_20260901_4096,long_multi_image_c1_i1,long_multi_image,vision,1,0,0,9,3203,1,prefill,25648.0,7816.0,6412.0,1.2189644416718652,0.1327171970170846,0,0.6720319986343384,0.6223039925098419,1.0799095084123376,0.629535973072052,0.5101279839873314,1.2340745711524934,0.2734079957008362,0.2300159968435764,1.188647743864392,128,89.47544032039433,0.015625,1.5749759674072266,ep4_serving_straggler_regime_20260901_4096
poc_flashvep/deepep_revalidation/results/ep4_serving_straggler_regime_20260901_4096,long_multi_image_c1_i1,long_multi_image,vision,1,0,0,10,3203,1,prefill,25648.0,6844.0,6412.0,1.067373674360574,0.0830306787580398,2,0.7049599885940552,0.6357440054416656,1.1088739847484737,0.6975359916687012,0.5521279945969582,1.2633592183238016,0.3034879863262176,0.2326799966394901,1.3043148990432385,128,94.84321773639408,0.0,1.705983966588974,ep4_serving_straggler_regime_20260901_4096
poc_flashvep/deepep_revalidation/results/ep4_serving_straggler_regime_20260901_4096,long_multi_image_c1_i1,long_multi_image,vision,1,0,0,11,3203,1,prefill,25648.0,6931.0,6412.0,1.0809419837804115,0.0510647366065286,3,0.6928960084915161,0.6374240070581436,1.0870252780239458,0.6345599889755249,0.5041920021176338,1.2585681373570752,0.2620800137519836,0.2033680025488138,1.2886983717562814,128,90.34506593728264,0.0,1.5895360112190249,ep4_serving_straggler_regime_20260901_4096
poc_flashvep/deepep_revalidation/results/ep4_serving_straggler_regime_20260901_4096,long_multi_image_c1_i1,long_multi_image,vision,1,0,0,12,3203,1,prefill,25648.0,7480.0,6412.0,1.1665626949469745,0.1392839584203615,1,0.6389439702033997,0.6232479810714722,1.0251841796662435,0.6559680104255676,0.5421280041337013,1.2099873192748605,0.2474559992551803,0.1902719978243112,1.30053818788233,128,91.28770053175766,0.0,1.5423679798841476,ep4_serving_straggler_regime_20260901_4096
poc_flashvep/deepep_revalidation/results/ep4_serving_straggler_regime_20260901_4096,long_multi_image_c1_i1,long_multi_image,vision,1,0,0,13,3203,1,prefill,25648.0,7492.0,6412.0,1.1684341859014349,0.1460963790454865,0,0.6708160042762756,0.6273040026426315,1.069363500711524,0.6828160285949707,0.5677920132875443,1.2025812491469043,0.2351360023021698,0.1991680022329092,1.1805912579632103,128,95.2935087435042,0.0078125,1.588768035173416,ep4_serving_straggler_regime_20260901_4096
poc_flashvep/deepep_revalidation/results/ep4_serving_straggler_regime_20260901_4096,long_multi_image_c1_i1,long_multi_image,vision,1,0,0,14,3203,1,prefill,25648.0,6860.0,6412.0,1.0698689956331875,0.0630416920401406,1,0.6829119920730591,0.6528479903936386,1.046050538749906,0.6546559929847717,0.52241600304842,1.2531315831917484,0.274399995803833,0.2059840019792318,1.3321422691433054,128,94.74063026713677,0.0,1.6119679808616638,ep4_serving_straggler_regime_20260901_4096
poc_flashvep/deepep_revalidation/results/ep4_serving_straggler_regime_20260901_4096,long_multi_image_c1_i1,long_multi_image,vision,1,0,0,15,3203,1,prefill,25648.0,7517.0,6412.0,1.172333125389894,0.1726988142937485,3,0.6485120058059692,0.6233519911766052,1.0403624516894112,0.5998719930648804,0.5094880014657974,1.1774016097318252,0.2571839988231659,0.2020880002528429,1.272633696713261,128,93.50380500690471,0.0,1.5055679976940155,ep4_serving_straggler_regime_20260901_4096
poc_flashvep/deepep_revalidation/results/ep4_serving_straggler_regime_20260901_4096,long_multi_image_c1_i1,long_multi_image,vision,1,0,0,16,3203,1,prefill,25648.0,7579.0,6412.0,1.1820024953212729,0.142364883644171,0,0.7025920152664185,0.6233600080013275,1.1271047328158437,0.6676480174064636,0.5325920060276985,1.2535824981416286,0.306304007768631,0.2478240057826042,1.2359739194810957,128,91.40531328079112,0.015625,1.676544040441513,ep4_serving_straggler_regime_20260901_4096
poc_flashvep/deepep_revalidation/results/ep4_serving_straggler_regime_20260901_4096,long_multi_image_c1_i1,long_multi_image,vision,1,0,0,17,3203,1,prefill,25648.0,7589.0,6412.0,1.1835620711166563,0.106113633387971,1,0.6581119894981384,0.6165280044078827,1.0674486556862786,0.6544640064239502,0.5586080029606819,1.1715979773924134,0.2830080091953277,0.2039520014077425,1.3876206521236134,128,98.02978622589131,0.0078125,1.5955840051174164,ep4_serving_straggler_regime_20260901_4096
poc_flashvep/deepep_revalidation/results/ep4_serving_straggler_regime_20260901_4096,long_multi_image_c1_i1,long_multi_image,vision,1,0,0,18,3203,1,prefill,25648.0,7171.0,6412.0,1.1183718028696197,0.0980421962052506,0,0.7859839797019958,0.6621840000152588,1.1869570688568198,0.6781759858131409,0.5296240001916885,1.2804857513399817,0.3116160035133362,0.234056007117033,1.3313736628751491,128,92.99855646106148,0.0,1.775775969028473,ep4_serving_straggler_regime_20260901_4096
poc_flashvep/deepep_revalidation/results/ep4_serving_straggler_regime_20260901_4096,long_multi_image_c1_i1,long_multi_image,vision,1,0,0,19,3203,1,prefill,25648.0,7502.0,6412.0,1.1699937616968186,0.1515944977321858,2,0.718176007270813,0.6406960040330887,1.1209309918432435,0.6491519808769226,0.4572879895567894,1.4195692773520925,0.3152320086956024,0.2435439992696046,1.2943534213160337,128,94.23134927939827,0.0078125,1.682559996843338,ep4_serving_straggler_regime_20260901_4096
poc_flashvep/deepep_revalidation/results/ep4_serving_straggler_regime_20260901_4096,long_multi_image_c1_i1,long_multi_image,vision,1,0,0,20,3203,1,prefill,25648.0,7120.0,6412.0,1.1104179663131628,0.0982741291279297,2,1.6666879653930664,0.8977519869804382,1.856512700126592,0.637503981590271,0.5313120037317276,1.199867454739762,1.1850240230560305,0.875608004629612,1.3533727613160678,128,100.83948679255836,0.0078125,3.489215970039368,ep4_serving_straggler_regime_20260901_4096
poc_flashvep/deepep_revalidation/results/ep4_serving_straggler_regime_20260901_4096,long_multi_image_c1_i1,long_multi_image,vision,1,0,0,21,3203,1,prefill,25648.0,8356.0,6412.0,1.3031815346225826,0.1759070145036737,0,0.6291840076446533,0.6136080026626587,1.025384292438177,1.3523520231246948,0.8263759985566139,1.6364851175333923,0.1791040003299713,0.159383999183774,1.1237263542588087,127,97.80385353946266,0.0157480314960629,2.1606400310993195,ep4_serving_straggler_regime_20260901_4096
poc_flashvep/deepep_revalidation/results/ep4_serving_straggler_regime_20260901_4096,long_multi_image_c1_i1,long_multi_image,vision,1,0,0,22,3203,1,prefill,25648.0,7225.0,6412.0,1.1267935121646913,0.1041657707742437,3,0.7232000231742859,0.6405200064182281,1.1290826452375815,0.6646400094032288,0.5015600100159645,1.325145538182108,0.3390400111675262,0.2637520022690296,1.2854499994343251,128,100.43024507687456,0.0,1.726880043745041,ep4_serving_straggler_regime_20260901_4096
poc_flashvep/deepep_revalidation/results/ep4_serving_straggler_regime_20260901_4096,long_multi_image_c1_i1,long_multi_image,vision,1,0,0,23,3203,1,prefill,25648.0,7035.0,6412.0,1.0971615720524015,0.0629298979294704,3,0.6607999801635742,0.6369839906692505,1.0373886782763588,0.6528639793395996,0.5460239872336388,1.1956690449576255,0.2614719867706299,0.2128559965640306,1.2283984994144843,128,101.56856858138008,0.0078125,1.5751359462738037,ep4_serving_straggler_regime_20260901_4096
poc_flashvep/deepep_revalidation/results/ep4_serving_straggler_regime_20260901_4096,long_multi_image_c1_i1,long_multi_image,vision,1,0,0,24,3203,1,prefill,25648.0,7085.0,6412.0,1.10495945102932,0.1085926814017697,3,0.6640639901161194,0.6229359954595566,1.066022825709761,0.6642879843711853,0.5263440012931824,1.2620795197420058,0.275296002626419,0.207728000357747,1.3252715192574285,128,100.10257664118808,0.015625,1.6036479771137238,ep4_serving_straggler_regime_20260901_4096
poc_flashvep/deepep_revalidation/results/ep4_serving_straggler_regime_20260901_4096,long_multi_image_c1_i1,long_multi_image,vision,1,0,0,25,3203,1,prefill,25648.0,7208.0,6412.0,1.124142233312539,0.120700335689324,2,0.7105919718742371,0.6433199942111969,1.104570009122016,0.6760960221290588,0.5452480092644691,1.239978891515994,0.2983680069446563,0.2275600023567676,1.3111619083079291,128,102.41941539001934,0.0078125,1.6850560009479525,ep4_serving_straggler_regime_20260901_4096
poc_flashvep/deepep_revalidation/results/ep4_serving_straggler_regime_20260901_4096,long_multi_image_c1_i1,long_multi_image,vision,1,0,0,26,3203,1,prefill,25648.0,7127.0,6412.0,1.1115096693699311,0.0902243241069014,1,0.6625919938087463,0.6313919872045517,1.0494146381906595,0.6610239744186401,0.5434240028262138,1.21640555253507,0.2759679853916168,0.2108159940689802,1.3090467192034705,128,100.99969322805894,0.0,1.5995839536190033,ep4_serving_straggler_regime_20260901_4096
poc_flashvep/deepep_revalidation/results/ep4_serving_straggler_regime_20260901_4096,long_multi_image_c1_i1,long_multi_image,vision,1,0,0,27,3203,1,prefill,25648.0,7470.0,6412.0,1.1650031191515908,0.1401624007903388,3,0.6753919720649719,0.6362159848213196,1.0615765528976058,0.669152021408081,0.5289360135793686,1.265090680590749,0.2616640031337738,0.1940160039812326,1.3486722629288088,128,100.26502528347773,0.0,1.6062079966068268,ep4_serving_straggler_regime_20260901_4096
poc_flashvep/deepep_revalidation/results/ep4_serving_straggler_regime_20260901_4096,long_multi_image_c1_i1,long_multi_image,vision,1,0,0,28,3203,1,prefill,25648.0,7822.0,6412.0,1.2199001871490955,0.1599990615641049,0,0.715071976184845,0.6433759927749634,1.1114371443992612,0.6480640172958374,0.5293439999222755,1.224277629275091,0.2967360019683838,0.2456320039927959,1.2080510566411642,128,96.07923513196523,0.0078125,1.6598719954490662,ep4_serving_straggler_regime_20260901_4096
