label,wave,iteration,scheduler_iteration,worker_dp_rank,ep_rank,layer,total_assignments,dispatched_rows,runtime_m,delay_ms,measured,pre_moe_cuda_ms,prepare_host_ms,dispatch_cuda_ms,expert_cuda_ms,combine_cuda_ms,event_wait_cuda_ms,ep_entry_to_done_ms
B_het_8k,1,0,47,0,0,0,2,1,1,0.0,True,1.1994880437850952,0.350985,0.2978239953517914,0.3960320055484772,0.1181119978427887,0.012384000234305859,0.5971199870109558
B_het_8k,1,0,47,0,0,1,8,4,4,0.0,True,1.042688012123108,0.313507,0.26812800765037537,0.38892799615859985,0.11548800021409988,0.012736000120639801,0.5996800065040588
B_het_8k,1,0,47,0,0,2,8,4,4,0.0,True,1.0587519407272339,0.302804,0.25513601303100586,0.3909119963645935,0.12214399874210358,0.01651199907064438,0.5922880172729492
B_het_8k,1,0,47,0,0,3,15,4,4,0.0,True,1.0336639881134033,0.327594,0.28089600801467896,0.36745598912239075,0.11046399921178818,0.01369599997997284,0.5610880255699158
B_het_8k,1,0,47,0,0,4,14,4,4,0.0,True,1.0901440382003784,0.370471,0.32655999064445496,0.3672960102558136,0.1175680011510849,0.012703999876976013,0.5643839836120605
B_het_8k,1,0,47,0,0,5,0,0,0,0.0,True,1.077247977256775,0.312234,0.25887998938560486,0.014015999622642994,0.46217599511146545,0.3842880129814148,0.5528320074081421
B_het_8k,1,0,47,0,0,6,10,4,4,0.0,True,1.1570559740066528,0.719377,0.6716799736022949,0.3808960020542145,0.12281599640846252,0.01228800043463707,0.6125760078430176
B_het_8k,1,0,47,0,0,7,4,4,4,0.0,True,1.0101759433746338,0.323976,0.28118398785591125,0.3648320138454437,0.11190400272607803,0.012415999546647072,0.557919979095459
B_het_8k,1,0,47,0,0,8,10,4,4,0.0,True,1.0898239612579346,0.341387,0.2957119941711426,0.37164801359176636,0.11363200098276138,0.012160000391304493,0.5786240100860596
B_het_8k,1,0,47,0,0,9,9,4,4,0.0,True,1.0656960010528564,0.328953,0.2810240089893341,0.39667201042175293,0.11817599833011627,0.01206399966031313,0.5947200059890747
B_het_8k,1,0,47,0,0,10,4,4,4,0.0,True,1.0215359926223755,0.300976,0.256415992975235,0.35068801045417786,0.14127999544143677,0.06128000095486641,0.5595840215682983
B_het_8k,1,0,47,0,0,11,11,4,4,0.0,True,1.1400959491729736,0.336183,0.28281599283218384,0.38950398564338684,0.11151999980211258,0.012384000234305859,0.5800960063934326
B_het_8k,1,0,47,0,0,12,1,1,1,0.0,True,1.065824031829834,0.334484,0.2847039997577667,0.40617600083351135,0.1369280070066452,0.05212799832224846,0.6171519756317139
B_het_8k,1,0,47,0,0,13,9,4,4,0.0,True,1.131935954093933,0.427394,0.38207998871803284,0.3989120125770569,0.11827199906110764,0.012415999546647072,0.6022400259971619
B_het_8k,1,0,47,0,0,14,9,4,4,0.0,True,1.0447360277175903,0.30613,0.25974398851394653,0.35872000455856323,0.11398400366306305,0.033984001725912094,0.5461120009422302
B_het_8k,1,0,47,0,0,15,8,4,4,0.0,True,1.0969599485397339,0.367485,0.3162879943847656,0.38604798913002014,0.11446399986743927,0.012128000147640705,0.5769280195236206
B_het_8k,1,0,47,0,0,16,9,4,4,0.0,True,1.128991961479187,0.394893,0.3510720133781433,0.3927040100097656,0.23078399896621704,0.14361600577831268,0.7029759883880615
B_het_8k,1,0,47,0,0,17,8,4,4,0.0,True,1.2150399684906006,0.445197,0.39395201206207275,0.3719039857387543,0.11827199906110764,0.012415999546647072,0.5686079859733582
B_het_8k,1,0,47,0,0,18,8,4,4,0.0,True,1.0729279518127441,0.321473,0.27484801411628723,0.37673598527908325,0.1327040046453476,0.026784000918269157,0.5902079939842224
B_het_8k,1,0,47,0,0,19,5,4,4,0.0,True,1.0298559665679932,0.328842,0.28044798970222473,0.37676799297332764,0.11699199676513672,0.011839999817311764,0.5732160210609436
B_het_8k,1,0,47,0,0,20,5,4,4,0.0,True,1.0438400506973267,0.313583,0.26867198944091797,0.40348801016807556,0.11801599711179733,0.012640000320971012,0.602400004863739
B_het_8k,1,0,47,0,0,21,10,4,4,0.0,True,1.0438719987869263,0.309133,0.2619200050830841,0.3720960021018982,0.12380799651145935,0.012512000277638435,0.5840640068054199
B_het_8k,1,0,47,0,0,22,1,1,1,0.0,True,1.0408960580825806,0.351268,0.3072640001773834,0.3792319893836975,0.18172800540924072,0.08854400366544724,0.6331200003623962
B_het_8k,1,0,47,0,0,23,9,4,4,0.0,True,1.1316800117492676,0.384488,0.33878400921821594,0.3643200099468231,0.11798399686813354,0.022336000576615334,0.5730879902839661
B_het_8k,1,0,47,0,0,24,4,4,4,0.0,True,1.0780160427093506,0.338185,0.29254400730133057,0.39737600088119507,0.11456000059843063,0.012384000234305859,0.587552011013031
B_het_8k,1,0,47,0,0,25,11,4,4,0.0,True,1.0568959712982178,0.328001,0.27673599123954773,0.37139201164245605,0.13264000415802002,0.01283199992030859,0.5816640257835388
B_het_8k,1,0,47,0,0,26,4,4,4,0.0,True,1.0431679487228394,0.330576,0.28547200560569763,0.4865280091762543,0.12457600235939026,0.012128000147640705,0.6943680047988892
B_het_8k,1,0,47,0,0,27,9,4,4,0.0,True,1.072767972946167,0.297395,0.2502399981021881,0.3691520094871521,0.11321599781513214,0.01820800080895424,0.5605760216712952
B_het_8k,1,0,47,0,0,28,6,4,4,0.0,True,1.0895359516143799,0.359643,0.31059199571609497,0.42399999499320984,0.1377599984407425,0.04931199923157692,0.6479359865188599
B_het_8k,1,0,47,0,0,29,10,4,4,0.0,True,1.0912959575653076,0.349106,0.30086401104927063,0.3752959966659546,0.11830399930477142,0.012575999833643436,0.6005120277404785
B_het_8k,1,0,47,0,0,30,10,4,4,0.0,True,1.0588799715042114,0.374752,0.32870399951934814,0.38438400626182556,0.11590400338172913,0.012000000104308128,0.5797119736671448
B_het_8k,1,0,47,0,0,31,2,1,1,0.0,True,1.0442559719085693,0.297245,0.2516160011291504,0.37727999687194824,0.1231359988451004,0.014175999909639359,0.5918400287628174
B_het_8k,1,0,47,0,0,32,12,4,4,0.0,True,1.0725120306015015,0.319467,0.2728959918022156,0.3935999870300293,0.11952000111341476,0.012128000147640705,0.5981760025024414
B_het_8k,1,0,47,0,0,33,5,4,4,0.0,True,1.0674879550933838,0.346925,0.3011839985847473,0.3537920117378235,0.11238399893045425,0.011680000461637974,0.5411199927330017
B_het_8k,1,0,47,0,0,34,9,4,4,0.0,True,1.1208959817886353,0.408123,0.3612479865550995,0.39103999733924866,0.12479999661445618,0.017664000391960144,0.5951679944992065
B_het_8k,1,0,47,0,0,35,13,4,4,0.0,True,1.0299839973449707,0.308694,0.2630079984664917,0.3991360068321228,0.11619199812412262,0.012480000033974648,0.5951039791107178
B_het_8k,1,0,47,0,0,36,5,4,4,0.0,True,1.0318399667739868,0.307228,0.262719988822937,0.3574399948120117,0.13369600474834442,0.05008000135421753,0.5864959955215454
B_het_8k,1,0,47,0,0,37,5,4,4,0.0,True,1.0823040008544922,0.368088,0.323199987411499,0.37996798753738403,0.11238399893045425,0.03171199932694435,0.5699520111083984
B_het_8k,1,0,47,0,0,38,3,3,3,0.0,True,1.1223360300064087,0.411397,0.36476799845695496,0.3798080086708069,0.11449600011110306,0.012160000391304493,0.5778239965438843
B_het_8k,1,0,47,0,0,39,5,4,4,0.0,True,1.088096022605896,0.34296,0.29795199632644653,0.3894079923629761,0.11948800086975098,0.012223999947309494,0.5914239883422852
B_het_8k,1,0,47,0,0,40,8,4,4,0.0,True,1.056607961654663,0.311282,0.263839989900589,0.3529280126094818,0.1276800036430359,0.022784000262618065,0.5558720231056213
B_het_8k,1,0,47,0,0,41,5,4,4,0.0,True,1.0667519569396973,0.339583,0.29500800371170044,0.37862399220466614,0.11244799941778183,0.011680000461637974,0.5720319747924805
B_het_8k,1,0,47,0,0,42,12,4,4,0.0,True,1.0370559692382812,0.320161,0.2740800082683563,0.40672001242637634,0.11727999895811081,0.01235199999064207,0.6042559742927551
B_het_8k,1,0,47,0,0,43,10,4,4,0.0,True,1.0367679595947266,0.315219,0.2709439992904663,0.36028799414634705,0.11999999731779099,0.016063999384641647,0.5874239802360535
B_het_8k,1,0,47,0,0,44,13,4,4,0.0,True,1.0595840215682983,0.344968,0.301503986120224,0.3792319893836975,0.11193600296974182,0.01616000011563301,0.5667200088500977
B_het_8k,1,0,47,0,0,45,6,3,3,0.0,True,1.0686719417572021,0.335342,0.2874239981174469,0.38364800810813904,0.11532799899578094,0.012608000077307224,0.5830720067024231
B_het_8k,1,0,47,0,0,46,4,4,4,0.0,True,1.0914560556411743,0.318091,0.26950401067733765,0.4036799967288971,0.11846400052309036,0.01244799979031086,0.6009600162506104
B_het_8k,1,0,47,0,0,47,8,4,4,0.0,True,1.0322240591049194,0.304067,0.2582719922065735,0.36982399225234985,0.1332480013370514,0.01408000010997057,0.587007999420166
B_het_8k,1,0,48,0,0,0,2,1,1,0.0,True,1.2063360214233398,0.362627,0.3089599907398224,0.3816640079021454,0.13580800592899323,0.012768000364303589,0.6004800200462341
B_het_8k,1,0,48,0,0,1,8,4,4,0.0,True,1.105407953262329,0.407769,0.36057600378990173,0.37513598799705505,0.11270400136709213,0.01206399966031313,0.5800960063934326
B_het_8k,1,0,48,0,0,2,8,4,4,0.0,True,1.064255952835083,0.292904,0.24851199984550476,0.39392000436782837,0.12399999797344208,0.012319999746978283,0.6036480069160461
B_het_8k,1,0,48,0,0,3,15,4,4,0.0,True,1.0575679540634155,0.305742,0.259552001953125,0.40483200550079346,0.1143999993801117,0.013439999893307686,0.597216010093689
B_het_8k,1,0,48,0,0,4,14,4,4,0.0,True,1.063264012336731,0.329236,0.28224000334739685,0.3744640052318573,0.13120000064373016,0.015263999812304974,0.5844159722328186
B_het_8k,1,0,48,0,0,5,0,0,0,0.0,True,0.9984959959983826,0.3021,0.25865599513053894,0.013791999779641628,0.4773760139942169,0.40870401263237,0.5699520111083984
B_het_8k,1,0,48,0,0,6,10,4,4,0.0,True,1.1835520267486572,0.78283,0.7370560169219971,0.39849600195884705,0.20259200036525726,0.1181119978427887,0.6728320121765137
B_het_8k,1,0,48,0,0,7,4,4,4,0.0,True,1.1390080451965332,0.42324,0.3771199882030487,0.3880639970302582,0.11843200027942657,0.011872000060975552,0.5825920104980469
B_het_8k,1,0,48,0,0,8,10,4,4,0.0,True,1.1139520406723022,0.395197,0.3431360125541687,0.39024001359939575,0.13577599823474884,0.013952000066637993,0.6080639958381653
B_het_8k,1,0,48,0,0,9,9,4,4,0.0,True,1.0133119821548462,0.328321,0.28441599011421204,0.3871360123157501,0.11689600348472595,0.012671999633312225,0.5840319991111755
B_het_8k,1,0,48,0,0,10,4,4,4,0.0,True,1.0438079833984375,0.299196,0.255264014005661,0.5229439735412598,0.12191999703645706,0.012512000277638435,0.7294080257415771
B_het_8k,1,0,48,0,0,11,11,4,4,0.0,True,1.057088017463684,0.30357,0.25779199600219727,0.38633599877357483,0.11769600212574005,0.01635199971497059,0.5818880200386047
B_het_8k,1,0,48,0,0,12,2,1,1,0.0,True,1.0570240020751953,0.331615,0.2828480005264282,0.3781439960002899,0.2138880044221878,0.13580800592899323,0.6653119921684265
B_het_8k,1,0,48,0,0,13,9,4,4,0.0,True,1.1658879518508911,0.468552,0.4242880046367645,0.3633919954299927,0.11801599711179733,0.012927999719977379,0.5682880282402039
B_het_8k,1,0,48,0,0,14,9,4,4,0.0,True,1.0824639797210693,0.316772,0.266975998878479,0.3774400055408478,0.11638399958610535,0.017311999574303627,0.5849599838256836
B_het_8k,1,0,48,0,0,15,8,4,4,0.0,True,1.0872960090637207,0.328632,0.2809920012950897,0.39980798959732056,0.11631999909877777,0.011776000261306763,0.6027519702911377
B_het_8k,1,0,48,0,0,16,9,4,4,0.0,True,1.038591980934143,0.339933,0.2911680042743683,0.37596800923347473,0.11609599739313126,0.012703999876976013,0.5720000267028809
B_het_8k,1,0,48,0,0,17,8,4,4,0.0,True,1.0240319967269897,0.324475,0.27955201268196106,0.3657599985599518,0.11664000153541565,0.021856000646948814,0.5650240182876587
B_het_8k,1,0,48,0,0,18,8,4,4,0.0,True,1.0720959901809692,0.333842,0.2882879972457886,0.37561601400375366,0.11680000275373459,0.021695999428629875,0.5705599784851074
B_het_8k,1,0,48,0,0,19,5,4,4,0.0,True,1.0719679594039917,0.338946,0.29280000925064087,0.3893760144710541,0.1499200016260147,0.013055999763309956,0.6194239854812622
B_het_8k,1,0,48,0,0,20,5,4,4,0.0,True,1.0843520164489746,0.340424,0.2893120050430298,0.3946880102157593,0.11919999867677689,0.01228800043463707,0.5954239964485168
B_het_8k,1,0,48,0,0,21,10,4,4,0.0,True,1.016767978668213,0.305935,0.2618879973888397,0.385919988155365,0.1165120005607605,0.012319999746978283,0.5990080237388611
B_het_8k,1,0,48,0,0,22,1,1,1,0.0,True,1.0456960201263428,0.306876,0.26175999641418457,0.37884798645973206,0.11695999652147293,0.011935999616980553,0.5800960063934326
B_het_8k,1,0,48,0,0,23,9,4,4,0.0,True,1.059615969657898,0.311129,0.26124799251556396,0.3800320029258728,0.11641599982976913,0.012799999676644802,0.5784639716148376
B_het_8k,1,0,48,0,0,24,4,4,4,0.0,True,1.0448960065841675,0.330122,0.28591999411582947,0.37491199374198914,0.11027199774980545,0.020864000543951988,0.5626879930496216
B_het_8k,1,0,48,0,0,25,11,4,4,0.0,True,1.0818239450454712,0.354531,0.3052160143852234,0.4071039855480194,0.11680000275373459,0.012959999963641167,0.6047679781913757
B_het_8k,1,0,48,0,0,26,4,4,4,0.0,True,1.0476160049438477,0.307767,0.25734400749206543,0.3826560080051422,0.1239359974861145,0.012671999633312225,0.6181439757347107
B_het_8k,1,0,48,0,0,27,10,4,4,0.0,True,1.275712013244629,0.431304,0.3675839900970459,0.5777599811553955,0.12947200238704681,0.01283199992030859,0.8198720216751099
B_het_8k,1,0,48,0,0,28,6,4,4,0.0,True,1.0768320560455322,0.303287,0.25488001108169556,0.38787201046943665,0.14579200744628906,0.013279999606311321,0.6145280003547668
B_het_8k,1,0,48,0,0,29,10,4,4,0.0,True,1.0388480424880981,0.311636,0.2683199942111969,0.37363201379776,0.12131199985742569,0.0163199994713068,0.578112006187439
B_het_8k,1,0,48,0,0,30,10,4,4,0.0,True,1.0456960201263428,0.301557,0.25516799092292786,0.37884798645973206,0.11318399757146835,0.022048000246286392,0.57014399766922
B_het_8k,1,0,48,0,0,31,2,1,1,0.0,True,1.1498240232467651,0.324981,0.27219200134277344,0.42847999930381775,0.11814399808645248,0.011935999616980553,0.6342080235481262
B_het_8k,1,0,48,0,0,32,12,4,4,0.0,True,1.0368319749832153,0.307262,0.25731199979782104,0.37887999415397644,0.1101439967751503,0.012415999546647072,0.5739200115203857
B_het_8k,1,0,48,0,0,33,5,4,4,0.0,True,1.0634560585021973,0.369615,0.32576000690460205,0.3754880130290985,0.1186240017414093,0.012736000120639801,0.5757759809494019
B_het_8k,1,0,48,0,0,34,9,4,4,0.0,True,1.0696640014648438,0.323151,0.2766079902648926,0.37667199969291687,0.1120000034570694,0.02537599951028824,0.5648000240325928
B_het_8k,1,0,48,0,0,35,12,4,4,0.0,True,1.0779520273208618,0.353271,0.30425599217414856,0.36774399876594543,0.11603199690580368,0.011680000461637974,0.5940160155296326
B_het_8k,1,0,48,0,0,36,5,4,4,0.0,True,1.0707199573516846,0.381605,0.3369919955730438,0.3795199990272522,0.11324799805879593,0.012128000147640705,0.5778239965438843
B_het_8k,1,0,48,0,0,37,5,4,4,0.0,True,1.0869120359420776,0.32475,0.2786239981651306,0.3720319867134094,0.12156800180673599,0.013407999649643898,0.5874239802360535
B_het_8k,1,0,48,0,0,38,3,3,3,0.0,True,1.0706239938735962,0.306353,0.2602880001068115,0.3798399865627289,0.20073600113391876,0.11785600334405899,0.6507200002670288
B_het_8k,1,0,48,0,0,39,5,4,4,0.0,True,1.1667200326919556,0.441091,0.3949759900569916,0.37251201272010803,0.12316799908876419,0.011168000288307667,0.5886080265045166
B_het_8k,1,0,48,0,0,40,9,4,4,0.0,True,1.0483839511871338,0.352456,0.3083840012550354,0.3739840090274811,0.1165120005607605,0.012256000190973282,0.5707200169563293
B_het_8k,1,0,48,0,0,41,5,4,4,0.0,True,1.0497280359268188,0.317659,0.2720640003681183,0.358240008354187,0.11462400108575821,0.015200000256299973,0.5617920160293579
B_het_8k,1,0,48,0,0,42,12,4,4,0.0,True,1.0630079507827759,0.338975,0.29023998975753784,0.4949760138988495,0.12015999853610992,0.012223999947309494,0.7068799734115601
B_het_8k,1,0,48,0,0,43,10,4,4,0.0,True,1.0771520137786865,0.317959,0.2656959891319275,0.3834879994392395,0.13766400516033173,0.013248000293970108,0.6020799875259399
B_het_8k,1,0,48,0,0,44,13,4,4,0.0,True,1.0350719690322876,0.338397,0.2947840094566345,0.3816640079021454,0.16803200542926788,0.08463999629020691,0.6209279894828796
B_het_8k,1,0,48,0,0,45,6,3,3,0.0,True,1.1191359758377075,0.357459,0.3129599988460541,0.36585599184036255,0.11059200018644333,0.02598400041460991,0.5702400207519531
B_het_8k,1,0,48,0,0,46,4,4,4,0.0,True,1.0797760486602783,0.349766,0.30396801233291626,0.39136001467704773,0.11603199690580368,0.011807999573647976,0.5850239992141724
B_het_8k,1,0,48,0,0,47,8,4,4,0.0,True,1.0525439977645874,0.32197,0.27321600914001465,0.37139201164245605,0.11631999909877777,0.014368000440299511,0.5689600110054016
B_het_8k,1,0,49,0,0,0,2,1,1,0.0,True,1.18230402469635,0.317398,0.26396799087524414,0.3919680118560791,0.13126400113105774,0.013151999562978745,0.6048960089683533
B_het_8k,1,0,49,0,0,1,8,4,4,0.0,True,1.0610239505767822,0.325125,0.28009599447250366,0.40931200981140137,0.11584000289440155,0.012256000190973282,0.6102399826049805
B_het_8k,1,0,49,0,0,2,8,4,4,0.0,True,1.0478399991989136,0.306461,0.25654399394989014,0.41654399037361145,0.11564800143241882,0.01321600005030632,0.6148160099983215
B_het_8k,1,0,49,0,0,3,15,4,4,0.0,True,1.0592319965362549,0.342053,0.29609599709510803,0.3798080086708069,0.12246400117874146,0.012799999676644802,0.5851519703865051
B_het_8k,1,0,49,0,0,4,14,4,4,0.0,True,1.1125119924545288,0.400358,0.353983998298645,0.3612160086631775,0.1406400054693222,0.01532800029963255,0.5816320180892944
B_het_8k,1,0,49,0,0,5,1,1,1,0.0,True,1.1143039464950562,0.340804,0.29280000925064087,0.39529600739479065,0.11407999694347382,0.012223999947309494,0.5967040061950684
B_het_8k,1,0,49,0,0,6,10,4,4,0.0,True,1.0406080484390259,0.30541,0.2563520073890686,0.40355199575424194,0.11817599833011627,0.013535999692976475,0.6023359894752502
B_het_8k,1,0,49,0,0,7,4,4,4,0.0,True,1.0748480558395386,0.344623,0.2975679934024811,0.39423999190330505,0.1170239970088005,0.012703999876976013,0.5927039980888367
B_het_8k,1,0,49,0,0,8,10,4,4,0.0,True,1.0446399450302124,0.314482,0.2611840069293976,0.35126399993896484,0.11340799927711487,0.012736000120639801,0.5420479774475098
B_het_8k,1,0,49,0,0,9,9,4,4,0.0,True,1.1050879955291748,0.373338,0.3283199965953827,0.3798399865627289,0.11462400108575821,0.018015999346971512,0.572704017162323
B_het_8k,1,0,49,0,0,10,4,4,4,0.0,True,1.1031039953231812,0.39342,0.3460479974746704,0.4032000005245209,0.1138560026884079,0.012000000104308128,0.5985280275344849
B_het_8k,1,0,49,0,0,11,10,4,4,0.0,True,1.0463039875030518,0.318308,0.26393601298332214,0.37219199538230896,0.12406399846076965,0.012480000033974648,0.6072319746017456
B_het_8k,1,0,49,0,0,12,2,1,1,0.0,True,1.0463039875030518,0.32861,0.28361600637435913,0.371071994304657,0.114656001329422,0.026944000273942947,0.5631999969482422
B_het_8k,1,0,49,0,0,13,9,4,4,0.0,True,1.0374720096588135,0.298249,0.253248006105423,0.3983680009841919,0.1122559979557991,0.02208000048995018,0.5879359841346741
B_het_8k,1,0,49,0,0,14,9,4,4,0.0,True,1.0947519540786743,0.351951,0.30668801069259644,0.392192006111145,0.11852800101041794,0.011872000060975552,0.5898240208625793
B_het_8k,1,0,49,0,0,15,8,4,4,0.0,True,1.0514240264892578,0.339465,0.2913919985294342,0.3858560025691986,0.1175680011510849,0.01206399966031313,0.5925760269165039
B_het_8k,1,0,49,0,0,16,10,4,4,0.0,True,1.0401279926300049,0.334868,0.2868160009384155,0.3771840035915375,0.11507199704647064,0.012703999876976013,0.5725119709968567
B_het_8k,1,0,49,0,0,17,8,4,4,0.0,True,1.0635199546813965,0.317893,0.2678399980068207,0.40985599160194397,0.11977600306272507,0.012160000391304493,0.6102079749107361
B_het_8k,1,0,49,0,0,18,8,4,4,0.0,True,1.0353599786758423,0.302728,0.2566719949245453,0.3787519931793213,0.11935999989509583,0.012223999947309494,0.6059839725494385
B_het_8k,1,0,49,0,0,19,5,4,4,0.0,True,1.043295979499817,0.329663,0.28672000765800476,0.35734400153160095,0.11302399635314941,0.012191999703645706,0.5551040172576904
B_het_8k,1,0,49,0,0,20,5,4,4,0.0,True,1.0593279600143433,0.319586,0.2746239900588989,0.3837440013885498,0.10995200276374817,0.029472000896930695,0.5695040225982666
B_het_8k,1,0,49,0,0,21,10,4,4,0.0,True,1.0882879495620728,0.361624,0.31225600838661194,0.3936319947242737,0.11817599833011627,0.012671999633312225,0.5991039872169495
B_het_8k,1,0,49,0,0,22,1,1,1,0.0,True,1.0505280494689941,0.341991,0.29449599981307983,0.38252800703048706,0.17852799594402313,0.10140799731016159,0.6336960196495056
B_het_8k,1,0,49,0,0,23,9,4,4,0.0,True,1.2210240364074707,0.471042,0.42297598719596863,0.37196800112724304,0.11030399799346924,0.013311999849975109,0.5584959983825684
B_het_8k,1,0,49,0,0,24,4,4,4,0.0,True,1.0519039630889893,0.312251,0.2651839852333069,0.4028480052947998,0.12236800044775009,0.016831999644637108,0.6042879819869995
B_het_8k,1,0,49,0,0,25,11,4,4,0.0,True,1.0370240211486816,0.340027,0.2940160036087036,0.4192639887332916,0.11481600254774094,0.012736000120639801,0.6156479716300964
B_het_8k,1,0,49,0,0,26,4,4,4,0.0,True,1.0235519409179688,0.29982,0.25465598702430725,0.5006399750709534,0.13651199638843536,0.013055999763309956,0.7184000015258789
B_het_8k,1,0,49,0,0,27,10,4,4,0.0,True,1.0503040552139282,0.319371,0.2760320007801056,0.36265599727630615,0.11276800185441971,0.03244800120592117,0.5474240183830261
B_het_8k,1,0,49,0,0,28,6,4,4,0.0,True,1.0994880199432373,0.345013,0.298335999250412,0.40243199467658997,0.1892479956150055,0.10732799768447876,0.6626880168914795
B_het_8k,1,0,49,0,0,29,7,4,4,0.0,True,1.1740479469299316,0.427809,0.3821440041065216,0.3909440040588379,0.11446399986743927,0.012128000147640705,0.5885760188102722
B_het_8k,1,0,49,0,0,30,10,4,4,0.0,True,1.0386879444122314,0.309076,0.26047998666763306,0.3842880129814148,0.1327040046453476,0.013344000093638897,0.6011840105056763
B_het_8k,1,0,49,0,0,31,3,1,1,0.0,True,1.0329279899597168,0.321817,0.2726399898529053,0.3696640133857727,0.11801599711179733,0.013248000293970108,0.5695040225982666
B_het_8k,1,0,49,0,0,32,12,4,4,0.0,True,1.0399999618530273,0.301889,0.2560960054397583,0.4009599983692169,0.11324799805879593,0.012671999633312225,0.5910720229148865
B_het_8k,1,0,49,0,0,33,5,4,4,0.0,True,1.083135962486267,0.366326,0.3199999928474426,0.3665600121021271,0.13859200477600098,0.05660799890756607,0.5921279788017273
B_het_8k,1,0,49,0,0,34,9,4,4,0.0,True,1.181663990020752,0.504008,0.45983999967575073,0.4007999897003174,0.1438400000333786,0.03484800085425377,0.6300479769706726
B_het_8k,1,0,49,0,0,35,12,4,4,0.0,True,1.0399680137634277,0.316499,0.2733440101146698,0.3566400110721588,0.11299200356006622,0.013504000380635262,0.5462719798088074
B_het_8k,1,0,49,0,0,36,5,4,4,0.0,True,1.069216012954712,0.321434,0.2770240008831024,0.3989439904689789,0.1093439981341362,0.011327999643981457,0.5864959955215454
B_het_8k,1,0,49,0,0,37,5,4,4,0.0,True,1.059391975402832,0.325454,0.2773120105266571,0.380511999130249,0.11987199634313583,0.012703999876976013,0.5954239964485168
B_het_8k,1,0,49,0,0,38,3,3,3,0.0,True,1.0339200496673584,0.337508,0.2962239980697632,0.3617599904537201,0.11395200341939926,0.01369599997997284,0.5555199980735779
B_het_8k,1,0,49,0,0,39,5,4,4,0.0,True,1.0563199520111084,0.313839,0.2677760124206543,0.3874239921569824,0.11139199882745743,0.019999999552965164,0.5861120223999023
B_het_8k,1,0,49,0,0,40,9,4,4,0.0,True,1.0652799606323242,0.330957,0.2849920094013214,0.41548800468444824,0.11865600198507309,0.01196799986064434,0.622655987739563
B_het_8k,1,0,49,0,0,41,5,4,4,0.0,True,1.0192639827728271,0.308297,0.2587200105190277,0.3752000033855438,0.11612799763679504,0.011807999573647976,0.5702720284461975
B_het_8k,1,0,49,0,0,42,13,4,4,0.0,True,1.0389440059661865,0.325777,0.2815679907798767,0.374208003282547,0.11497599631547928,0.01228800043463707,0.5684800148010254
B_het_8k,1,0,49,0,0,43,10,4,4,0.0,True,1.048799991607666,0.318585,0.2703999876976013,0.3702400028705597,0.11417599767446518,0.02236800082027912,0.561568021774292
B_het_8k,1,0,49,0,0,44,13,4,4,0.0,True,1.1046719551086426,0.35745,0.3099519908428192,0.3702720105648041,0.13990400731563568,0.02236800082027912,0.5919039845466614
B_het_8k,1,0,49,0,0,45,6,3,3,0.0,True,1.0655039548873901,0.37385,0.3301120102405548,0.38550400733947754,0.11296000331640244,0.012223999947309494,0.577567994594574
B_het_8k,1,0,49,0,0,46,4,4,4,0.0,True,1.0730880498886108,0.332313,0.2861120104789734,0.40140798687934875,0.11798399686813354,0.012160000391304493,0.6174399852752686
B_het_8k,1,0,49,0,0,47,8,4,4,0.0,True,1.0410879850387573,0.306567,0.26159998774528503,0.3856000006198883,0.12396799772977829,0.013504000380635262,0.592736005783081
B_het_8k,1,0,50,0,0,0,2,1,1,0.0,True,1.247167944908142,0.392907,0.338591992855072,0.3890880048274994,0.1305920034646988,0.012543999589979649,0.6025599837303162
B_het_8k,1,0,50,0,0,1,8,4,4,0.0,True,1.0611519813537598,0.329952,0.2797119915485382,0.374752014875412,0.15228800475597382,0.013088000006973743,0.6079040169715881
B_het_8k,1,0,50,0,0,2,8,4,4,0.0,True,1.0285760164260864,0.338221,0.2937920093536377,0.38889598846435547,0.11593600362539291,0.012799999676644802,0.5860480070114136
B_het_8k,1,0,50,0,0,3,15,4,4,0.0,True,1.0894399881362915,0.308858,0.25964799523353577,0.3850879967212677,0.11750400066375732,0.012736000120639801,0.5815039873123169
B_het_8k,1,0,50,0,0,4,14,4,4,0.0,True,1.0871039628982544,0.333226,0.2852799892425537,0.37782400846481323,0.11510399729013443,0.01228800043463707,0.5698239803314209
B_het_8k,1,0,50,0,0,5,1,1,1,0.0,True,1.0297280550003052,0.330687,0.2666879892349243,0.36748799681663513,0.11209599673748016,0.012160000391304493,0.5605120062828064
B_het_8k,1,0,50,0,0,6,10,4,4,0.0,True,1.070688009262085,0.363943,0.2911680042743683,0.38047999143600464,0.2048960030078888,0.12025599926710129,0.6598079800605774
B_het_8k,1,0,50,0,0,7,4,4,4,0.0,True,1.235360026359558,0.515329,0.4700799882411957,0.3864319920539856,0.11379200220108032,0.012992000207304955,0.5830720067024231
B_het_8k,1,0,50,0,0,8,10,4,4,0.0,True,1.046496033668518,0.303561,0.2573759853839874,0.4015040099620819,0.12652799487113953,0.012927999719977379,0.6118720173835754
B_het_8k,1,0,50,0,0,9,9,4,4,0.0,True,1.0472639799118042,0.301061,0.25440001487731934,0.3776960074901581,0.11603199690580368,0.012032000347971916,0.5720639824867249
