label,iteration,layer,topology,mode,scale,pre_moe_cuda_ms_median,pre_moe_cuda_ms_spread_ms,pre_moe_cuda_ms_ratio,prepare_host_ms_median,prepare_host_ms_spread_ms,prepare_host_ms_ratio,dispatch_cuda_ms_median,dispatch_cuda_ms_spread_ms,dispatch_cuda_ms_ratio,expert_cuda_ms_median,expert_cuda_ms_spread_ms,expert_cuda_ms_ratio,combine_cuda_ms_median,combine_cuda_ms_spread_ms,combine_cuda_ms_ratio,event_wait_cuda_ms_median,event_wait_cuda_ms_spread_ms,event_wait_cuda_ms_ratio,ep_entry_to_done_ms_median,ep_entry_to_done_ms_spread_ms,ep_entry_to_done_ms_ratio
A_het_8k,0,10,A,heterogeneous,8192,1.1822239756584167,1.358367919921875,2.0016914281560476,0.346624,1.845067,4.912799207208794,0.2985280007123947,1.7904639840126038,5.473767189204539,0.39422400295734406,0.6186879873275757,2.3108844312927688,0.11899200081825256,0.6704640090465546,5.010753129009277,0.012896000407636166,0.6817919835448265,12.039113554469662,0.6000799834728241,0.753663957118988,1.9903547552636343
A_het_8k,0,11,A,heterogeneous,8192,1.1876800060272217,1.2414720058441162,1.913126584634769,0.3557765,1.672903,4.592534190747992,0.3065600097179413,1.6385920345783234,5.104017691465679,0.3932799994945526,0.6305279731750488,2.3534858857506036,0.11935999989509583,0.4982079789042473,3.9774099044305413,0.012752000242471695,0.5806399825960398,10.748344258394333,0.5978080034255981,0.7768319845199585,2.0387730837922704
A_het_8k,0,12,A,heterogeneous,8192,1.1872320175170898,1.0765119791030884,1.7839537540679176,0.351099,1.28718,3.8171943481621966,0.30452799797058105,1.2893440574407578,4.296207166285222,0.3969920128583908,0.760767936706543,2.50929614064154,0.1292160004377365,0.7246400192379951,4.010711304147994,0.019071999937295914,0.7418880220502615,6.60756495678119,0.6313599944114685,0.7985920310020447,1.8499156679707092
A_het_8k,0,13,A,heterogeneous,8192,1.201744019985199,1.0283199548721313,1.7052238262114603,0.3766645,1.2027619999999999,3.148393768822589,0.32683199644088745,1.1475519835948944,3.4059320999247404,0.391744002699852,0.742976039648056,2.615877266862104,0.11707199737429619,0.6022720187902451,4.683212333476397,0.012736000120639801,0.681088020093739,12.27162675443376,0.5957919955253601,0.8697600364685059,2.185019927282299
A_het_8k,0,14,A,heterogeneous,8192,1.1827999949455261,0.8918081521987915,1.6570723272670531,0.3449215,1.075412,3.31257306293903,0.2979680001735687,1.2159359753131866,4.139944866057517,0.391744002699852,0.8580800592899323,2.725206765701515,0.11631999909877777,0.8273600190877914,6.0806873910246795,0.012543999589979649,0.829536016099155,15.374185880495387,0.5948480069637299,0.9045119881629944,2.2551411490801017
A_het_8k,0,15,A,heterogeneous,8192,1.1738399863243103,0.7557439804077148,1.559889077457594,0.3431615,1.033798,3.283570994938615,0.2977920025587082,1.220416009426117,4.263861748472149,0.3915040045976639,1.0491840541362762,3.0819812234432025,0.11793599650263786,1.2225600108504295,8.154178688058355,0.012512000277638435,1.2229440091177821,18.923778798482367,0.5949759781360626,1.051904022693634,2.447226857867639
A_het_8k,0,16,A,heterogeneous,8192,1.1831680536270142,0.7428480386734009,1.5262339665453695,0.34179,1.203519,3.6403814557548606,0.293040007352829,1.2367360591888428,4.272670146796317,0.3927359879016876,0.6177600026130676,2.338164884255069,0.11990399658679962,0.47388799488544464,3.972736961001925,0.013760000001639128,0.5590400286018848,11.61343709852448,0.5983999967575073,0.755295991897583,2.035368518746433
A_het_8k,0,17,A,heterogeneous,8192,1.1901599764823914,0.8409919738769531,1.5965720606280493,0.35277749999999997,0.9041949999999999,2.975168035240353,0.3059840053319931,1.1528000235557556,3.9857057223936003,0.3895200043916702,0.6227520406246185,2.342053663118509,0.11908799782395363,0.49987202137708664,4.124788207085481,0.01310399966314435,0.5856960294768214,11.53025113735243,0.6000799834728241,0.7599679231643677,2.04232099315018
A_het_8k,0,18,A,heterogeneous,8192,1.1948320269584656,0.6231999397277832,1.3880915246606704,0.360122,0.9625830000000001,3.0872984147830027,0.314303994178772,1.1967999935150146,4.1101412427163,0.39348798990249634,0.9166400283575058,2.6718438918827014,0.11905599758028984,1.0950719863176346,7.718041836717113,0.012896000407636166,1.0703039411455393,18.641541942907352,0.6021279990673065,0.8950079679489136,2.223527531104227
A_het_8k,0,19,A,heterogeneous,8192,1.1940320134162903,2.228320002555847,2.5616412727868068,0.3604725,2.175408,5.3648540813828065,0.31483200192451477,2.1730239242315292,6.042050651447417,0.39321599900722504,1.0760320127010345,2.8754994636846494,0.1329919993877411,1.2982079461216927,7.254216714281396,0.02864000014960766,1.224927993491292,12.967192945922173,0.6280799806118011,1.3512000441551208,2.677366524138588
A_het_8k,0,20,A,heterogeneous,8192,1.2236480116844177,2.014240026473999,2.3974023683548085,0.389721,2.974329,6.67371155375103,0.34119999408721924,2.7855679988861084,6.985764028250897,0.40115199983119965,0.6209599673748016,2.1582855710699205,0.19785600155591965,0.5118079781532288,2.973001612636943,0.10990400239825249,0.56208002474159,4.791448364054388,0.6891840100288391,0.7207679748535156,1.7708901829846344
A_het_8k,0,21,A,heterogeneous,8192,1.2784479856491089,1.2497280836105347,1.801265564183147,0.4580315,1.493791,3.5725515769971117,0.41201600432395935,1.4904000163078308,3.914114844143205,0.396464005112648,0.6231999695301056,2.3201116099876895,0.11840000003576279,0.7371840253472328,5.551328224603576,0.013007999863475561,0.7493119807913899,13.617252602130879,0.6027359962463379,0.7669759392738342,2.0077554540369644
A_het_8k,0,22,A,heterogeneous,8192,1.2041760087013245,0.9641599655151367,1.6468953576315772,0.3697785,1.137628,3.349603440240377,0.32308800518512726,1.1387519836425781,3.6721335043160312,0.39580799639225006,0.618367999792099,2.313840426866885,0.11804799735546112,0.46057600528001785,3.8114834689058394,0.01358399959281087,0.5451200092211366,10.372973829246344,0.6030720174312592,0.7625600099563599,2.0153071761266523
A_het_8k,0,23,A,heterogeneous,8192,1.2108319997787476,2.2294400930404663,2.4739959201135244,0.370682,1.902491,4.547790839228921,0.32233600318431854,1.8945919871330261,4.986234448860708,0.3938239961862564,0.7291519641876221,2.468548049314237,0.1188800036907196,1.21417598426342,6.869596574173017,0.01345600001513958,1.2250239625573158,13.350689732891063,0.6008480191230774,1.2453439235687256,2.5177223239487363
A_het_8k,0,24,A,heterogeneous,8192,1.1980479955673218,2.2535359859466553,2.517033322132834,0.356255,3.174096,6.657109865352327,0.30929599702358246,3.013983905315399,7.150916781495959,0.39238400757312775,0.5555840134620667,2.105314091711439,0.11739199981093407,0.6808319911360741,4.944525396738347,0.013663999736309052,0.6906559923663735,11.187057142480743,0.5919840037822723,0.7160320281982422,1.8708575499787168
A_het_8k,0,25,A,heterogeneous,8192,1.2018399834632874,1.3664960861206055,1.9176675732043356,0.3606895,1.7919960000000001,4.511541480526535,0.314303994178772,1.7925761044025421,4.96303560114577,0.39452800154685974,0.5480319857597351,2.1161512820149633,0.1186400018632412,0.48553601652383804,3.833598747671101,0.013520000036805868,0.49958398565649986,9.110165679188079,0.5964159965515137,0.6909760236740112,1.8725451302660034
A_het_8k,0,26,A,heterogeneous,8192,1.1922879815101624,1.1142079830169678,1.7716843897884054,0.360723,1.3572920000000002,3.790628525736776,0.3139840066432953,1.358847975730896,4.148948602427918,0.39417600631713867,1.0795520134270191,2.6170811916898846,0.11713599786162376,0.6093119829893112,4.481323758604473,0.012815999798476696,0.6877120016142726,11.133892909222915,0.5942080020904541,0.8742400407791138,2.1685624173085434
A_het_8k,0,27,A,heterogeneous,8192,1.193071961402893,0.831104040145874,1.5660468059627286,0.354333,1.0352549999999998,3.108970181035374,0.3070240020751953,1.2449920028448105,4.0110060750867556,0.3956639915704727,0.627487987279892,2.304269411917962,0.11769600212574005,0.49267201870679855,4.000413353709283,0.013632000423967838,0.5785600077360868,10.84867440811993,0.5984160006046295,0.7665280103683472,2.0057506773911307
A_het_8k,0,28,A,heterogeneous,8192,1.1863519549369812,0.8197120428085327,1.547732769250334,0.358202,0.9464339999999999,2.974859791759238,0.3100479990243912,1.092703953385353,3.7176202682275594,0.39316798746585846,1.1087359935045242,3.024632830515494,0.12292799726128578,1.2707840576767921,7.348436024406953,0.022400000132620335,1.2561920545995235,13.539027428777663,0.6367999911308289,1.0544320344924927,2.319302909150504
A_het_8k,0,29,A,heterogeneous,8192,1.204751968383789,0.7517759799957275,1.4850694757345007,0.3679,1.134099,3.255706562799485,0.3171840012073517,1.2461439967155457,3.9312405567638393,0.39348800480365753,0.7454720139503479,2.617632238906325,0.11873599886894226,0.6134079843759537,4.81629832709249,0.012624000199139118,0.6913600051775575,13.334548612952167,0.6016159951686859,0.8872000575065613,2.204353232074179
A_het_8k,0,30,A,heterogeneous,8192,1.1800159811973572,0.5713599920272827,1.3821372377241903,0.34638650000000004,1.0620910000000001,3.338464007938696,0.29712000489234924,1.2604800313711166,4.3208102651026925,0.39449599385261536,0.9614719860255718,2.3963144868767654,0.11815999820828438,0.42931198328733444,3.365227070678068,0.013120000250637531,0.5134080238640308,8.188895640664974,0.5981279909610748,0.7530240416526794,2.0291092112655558
A_het_8k,0,31,A,heterogeneous,8192,1.1981920003890991,0.5380480289459229,1.348729256426112,0.35719999999999996,0.893548,2.819892289816353,0.3105600029230118,1.1435840129852295,3.797286506659418,0.39633600413799286,0.6524159610271454,2.4038532784816353,0.11764800176024437,0.5139839947223663,4.4138479264230615,0.012912000063806772,0.592127981595695,13.34614909875625,0.5997120141983032,0.7883840799331665,2.091938053640159
A_het_8k,0,32,A,heterogeneous,8192,1.188655972480774,0.57094407081604,1.3879176095913333,0.34985849999999996,0.902028,3.043695895187843,0.3038879930973053,1.1751040369272232,4.147564039886271,0.39287999272346497,0.7368000447750092,2.620965551932204,0.11639999970793724,0.5746240317821503,4.715266695347761,0.012784000020474195,0.6593280024826527,13.28236100377112,0.5972959995269775,0.8716800808906555,2.2185936227818575
A_het_8k,0,33,A,heterogeneous,8192,1.195631980895996,0.5415999889373779,1.3686333710220415,0.3519895,0.9873610000000002,3.1814301584426974,0.30268800258636475,1.244767963886261,4.262809080453201,0.39473600685596466,0.6238720118999481,2.3351424592118586,0.11886399984359741,0.49641600251197815,4.304714972175962,0.012480000033974648,0.5743040014058352,13.633674172345122,0.5994240045547485,0.7597119808197021,2.0549759348065515
A_het_8k,0,34,A,heterogeneous,8192,1.1818560361862183,0.5420160293579102,1.3834153113333563,0.350885,0.9183240000000001,3.1264097092321297,0.3012319952249527,1.1743680387735367,4.206173663429042,0.3903200030326843,0.49398401379585266,2.046815752448528,0.11689600348472595,0.2287680059671402,2.5866315421393153,0.013824000023305416,0.3106559980660677,8.818842371709984,0.5943999886512756,0.6220159530639648,1.8833289229614039
A_het_8k,0,35,A,heterogeneous,8192,1.1912959814071655,0.5639039278030396,1.4007384197689183,0.35039,0.8227430000000001,2.9263529634555203,0.301487997174263,1.0795520395040512,3.972707175476583,0.398047998547554,0.6402559876441956,2.3221670612261884,0.12888000160455704,0.48444800078868866,3.6989375670318063,0.022991999983787537,0.5683840233832598,8.664252010866036,0.6301760077476501,0.7722880244255066,2.0055329318786654
A_het_8k,0,36,A,heterogeneous,8192,1.2054399847984314,0.5752320289611816,1.3536989794380636,0.373864,0.881963,2.8673142640996314,0.32630400359630585,1.1367999911308289,3.856625913017657,0.3993760049343109,0.9366400390863419,2.5154316044973397,0.17585600167512894,1.056000031530857,4.619737425246409,0.09283200278878212,1.043647974729538,6.362306686352004,0.6720960140228271,0.8238719701766968,1.8188710204912453
A_het_8k,0,37,A,heterogeneous,8192,1.2525759935379028,0.5694719552993774,1.3289358301439398,0.423516,0.984197,2.5292722947285537,0.3755519986152649,1.2415680289268494,3.4018068690661836,0.39054399728775024,0.6093440055847168,2.340731338413765,0.11692800000309944,0.4647040218114853,4.128247110032547,0.012415999546647072,0.5405760267749429,13.425217495164338,0.5929760038852692,0.7566719651222229,2.0766254435691693
A_het_8k,0,38,A,heterogeneous,8192,1.1730879545211792,0.5519360303878784,1.4117866300741113,0.339366,0.9303790000000001,3.256293094662661,0.29227200150489807,1.186111956834793,4.401044751983736,0.3912480026483536,0.6011519730091095,2.318699418511316,0.11601599678397179,0.439968004822731,3.968758035926432,0.01244799979031086,0.5254720114171505,13.011782158419253,0.5929439961910248,0.7400320768356323,2.0508453169296055
A_het_8k,0,39,A,heterogeneous,8192,1.1851840019226074,0.5544960498809814,1.3932029179339365,0.3478795,0.9270949999999999,3.1703995560896256,0.2966879904270172,1.1973759531974792,4.302867285145061,0.39075200259685516,0.5678400099277496,2.229716409954977,0.11639999970793724,0.49564800411462784,4.366312985186175,0.012512000277638435,0.5767039936035872,14.106658825458432,0.5953439772129059,0.7095039486885071,1.987322971064817
A_het_8k,0,40,A,heterogeneous,8192,1.18231999874115,2.554815888404846,2.8967368289766733,0.351255,2.333132,6.100359016506841,0.3028640002012253,2.330336093902588,6.807425308857382,0.3896480053663254,0.9310719966888428,2.8793675895790787,0.1172959990799427,1.134079948067665,7.4252625416806115,0.012703999876976013,1.1371520329266787,16.539580034990333,0.5904319882392883,1.0288959741592407,2.3687360070208774
A_het_8k,0,41,A,heterogeneous,8192,1.1903040409088135,1.7809280157089233,2.30762540509617,0.35186649999999997,2.38767,6.136623195144893,0.3035679906606674,2.3826560378074646,6.96987902694353,0.38966400921344757,1.040864035487175,3.046686673431278,0.1172959990799427,1.2134400457143784,7.8837046221523615,0.012784000020474195,1.217151946388185,17.547715229454557,0.5922079980373383,1.0437119603157043,2.400127677901367
A_het_8k,0,42,A,heterogeneous,8192,1.1900479793548584,1.34281587600708,1.9871600927666604,0.3560805,1.621625,4.448209609423219,0.30855999886989594,1.6168319880962372,5.037181590870056,0.38862399756908417,0.6092159748077393,2.3182807437611674,0.11742400005459785,0.49939198046922684,4.199863616909766,0.012559999711811543,0.5347840301692486,11.30507039993845,0.5870400071144104,0.7341439723968506,2.014805801468794
A_het_8k,0,43,A,heterogeneous,8192,1.1905120015144348,1.1273919343948364,1.8307711629983745,0.34883,1.3169620000000002,3.997338187712291,0.2998879998922348,1.3038400411605835,4.3898063533070335,0.39049600064754486,0.6052800118923187,2.2948005736482497,0.11644800007343292,0.4633280262351036,4.023272822891506,0.012640000320971012,0.5401919856667519,11.993883110758592,0.590719997882843,0.7374720573425293,2.0199763341120622
A_het_8k,0,44,A,heterogeneous,8192,1.1849279999732971,0.9373759031295776,1.6689588380259568,0.34841049999999996,0.9127419999999999,3.0041234894041553,0.298880010843277,1.2031999826431274,4.101120074110432,0.3904000073671341,0.9627520265057683,2.555802122573902,0.1364479959011078,0.48553600162267685,2.8772838203872424,0.027904000133275986,0.5557759953662753,4.89483106987259,0.6130560040473938,0.7550080418586731,1.9643891186558036
A_het_8k,0,45,A,heterogeneous,8192,1.210752010345459,0.7791680097579956,1.5002678399214364,0.3796885,0.897182,2.535033359061386,0.33190399408340454,1.1706240475177765,3.566240461881729,0.39526399970054626,1.2804159671068192,3.5437006137647336,0.11799999698996544,1.2194560542702675,7.965160388127145,0.01268799975514412,1.3074239576235414,18.798580658460047,0.6016959846019745,1.2343360781669617,2.677997968535808
A_het_8k,0,46,A,heterogeneous,8192,1.190720021724701,0.7375360727310181,1.5205395170892144,0.354555,1.139745,3.4099689671646285,0.3072640001773834,1.1887679994106293,3.984828538504048,0.3911200016736984,0.7308799922466278,2.6064138000515253,0.12070399895310402,0.5903039872646332,4.720264458805642,0.013311999849975109,0.6649279994890094,13.60557912257581,0.5997759997844696,0.8654080033302307,2.205954604132978
A_het_8k,0,47,A,heterogeneous,8192,1.1916159987449646,0.5624319314956665,1.3649312322844116,0.3569025,1.042243,3.3592741033062565,0.3125759959220886,1.2184000313282013,4.32880526751463,0.38868799805641174,0.8891840428113937,2.7106016454522153,0.12124799937009811,1.064063973724842,7.5117508917652644,0.012768000364303589,1.0721600567921996,19.736323340485498,0.5930719971656799,0.8855999708175659,2.2264449523552265
B_bal_4k_first,0,0,B,balanced,4096,1.2131839990615845,0.37420809268951416,1.2282132364504175,0.354331,0.233738,1.4300961665370777,0.30351999402046204,0.3151039779186249,1.7508663734329943,0.38660798966884613,1.6985279759392142,5.003250243398488,0.12193600088357925,1.55337605625391,7.085114647775376,0.01432000007480383,1.556607955135405,11.053203629641965,0.6013440191745758,1.4698880314826965,3.0832667939796274
B_bal_4k_first,0,1,B,balanced,4096,1.0745440125465393,0.4636480212211609,1.1959683252824964,0.34183549999999996,1.0566119999999999,2.9221040881651876,0.29707199335098267,0.5835839807987213,2.1309581619867926,0.38014400005340576,1.3091839607805014,3.9112943464470833,0.12043200060725212,0.4442559778690338,2.544255376848161,0.01905599981546402,0.4928000122308731,3.9437944470625235,0.5922079980373383,1.0552319288253784,2.549438287476979
B_bal_4k_first,0,2,B,balanced,4096,1.0810880064964294,0.3909119963645935,1.1241612239450158,0.3521525,0.682149,2.127372645778687,0.3019520044326782,0.5697599798440933,2.0600233910766637,0.38388799130916595,0.9679679572582245,3.1822409203946798,0.11494400352239609,0.5615680068731308,5.034704655017206,0.01307199988514185,0.6424000123515725,17.348010626446136,0.5832160115242004,1.06796795129776,2.5734967344113744
B_bal_4k_first,0,3,B,balanced,4096,1.056831955909729,0.31491196155548096,1.0682610928124223,0.3292275,0.7462660000000001,2.848029591366087,0.28358399868011475,0.20236799120903015,1.4309906084409938,0.37916800379753113,1.5666239624843001,4.385791903630201,0.11734399944543839,1.4287040084600449,7.9250966113397014,0.015232000034302473,1.4314879635348916,13.940394788430764,0.5819199979305267,1.3513919711112976,2.9933529892466173
B_bal_4k_first,0,4,B,balanced,4096,1.076032042503357,0.3917439579963684,1.1456676087818445,0.342872,0.9398110000000002,2.8935051954406665,0.2962559908628464,0.5490239709615707,2.2317194444796393,0.38281600177288055,0.8663679957389832,2.9064414343208447,0.11576000228524208,0.4400000274181366,4.163422436793252,0.01294400030747056,0.5166400242596865,14.503910907835875,0.5842080116271973,0.9551679491996765,2.4016061901378336
B_bal_4k_first,0,5,B,balanced,4096,1.0656960010528564,0.33529603481292725,1.0827095269746216,0.334947,0.6632389999999999,2.608271753932279,0.28811199963092804,0.2324800044298172,1.5330457144701863,0.3776639997959137,1.3114560563117266,3.985220491936555,0.12006400153040886,1.1929920464754105,6.073457943415733,0.015248000156134367,1.198751992546022,9.717538563383066,0.5817600190639496,1.0877439975738525,2.630364418012529
B_bal_4k_first,0,6,B,balanced,4096,1.0741440057754517,0.38236796855926514,1.1317734380731297,0.35294099999999995,0.6776,2.162318978280466,0.30399999022483826,0.5539519935846329,2.0737061181100915,0.38755200803279877,0.9481600522994995,3.034589950765024,0.12107199802994728,0.43331198394298553,3.7395060801140505,0.023376000113785267,0.5150080043822527,9.303215727241426,0.6050719916820526,1.0482239723205566,2.4542603725038084
B_bal_4k_first,0,7,B,balanced,4096,1.0711519718170166,0.33401602506637573,1.0942901065555073,0.344327,0.710671,2.670046966737662,0.29891200363636017,0.2016960084438324,1.3840616586657537,0.3815840035676956,1.3105920013040304,3.368018324861047,0.11713599786162376,0.5360320061445236,3.983892570371633,0.01369599997997284,0.6162879783660173,8.82193756581587,0.5847199857234955,1.0712639689445496,2.5526373085486416
B_bal_4k_first,0,8,B,balanced,4096,1.0587839484214783,0.44230401515960693,1.2003247220577267,0.33964950000000005,0.703692,2.5086848848752337,0.29396799206733704,0.528127983212471,2.3054695365708526,0.37329599261283875,1.3020799709483981,3.956598260445841,0.11694400012493134,0.5486079826951027,3.1826007740960285,0.01718399953097105,0.6285439832136035,5.384972544858691,0.5750719904899597,1.0749760270118713,2.6164781057953794
B_bal_4k_first,0,9,B,balanced,4096,1.060271978378296,0.4041920304298401,1.1610323744783995,0.346305,0.7088760000000001,2.260684429174193,0.3006239980459213,0.5517120212316513,2.097308449525478,0.3832640051841736,1.184000015258789,3.4939589297395792,0.13420800119638443,1.3089919611811638,7.865708355547849,0.04230399988591671,1.3131199665367603,14.647201052611804,0.6222079992294312,1.1879680156707764,2.579216410828455
B_bal_4k_first,0,10,B,balanced,4096,1.1028800010681152,0.3516159653663635,1.091099473280038,0.389206,0.819,2.662068038829916,0.341839998960495,0.25760000944137573,1.441209335316831,0.3854239881038666,0.9491840302944183,3.058721596209979,0.11710399761795998,0.7953279986977577,6.027425392485798,0.012735999654978514,0.8018559729680419,14.589333470958724,0.582720011472702,1.0472639799118042,2.437933021169274
B_bal_4k_first,0,11,B,balanced,4096,1.063152015209198,0.41388797760009766,1.1736229012707298,0.3375415,0.9509780000000001,3.2759143520296954,0.2905440032482147,0.8981119692325592,3.616967574767836,0.3818559944629669,0.9710080325603485,3.169441778215746,0.11708799749612808,0.5663360059261322,4.866986185905093,0.014832000248134136,0.6468160264194012,14.506526129351181,0.5840480029582977,1.067807912826538,2.5447360684736537
B_bal_4k_first,0,12,B,balanced,4096,1.0632959604263306,0.3539199233055115,1.1368143483477309,0.3263815,0.7502519999999999,2.8326673918597027,0.28115199506282806,0.2255680114030838,1.5118970158364238,0.3742079883813858,1.2977599939331412,3.8662245506906396,0.13436799496412277,0.5303680300712585,2.6173247118885308,0.04617599956691265,0.6006399942561984,3.8468795950740473,0.6007519960403442,1.0772799849510193,2.446722562755202
B_bal_4k_first,0,13,B,balanced,4096,1.0727840065956116,0.3856000304222107,1.12605422589542,0.3631635,0.6677,2.018694217184217,0.31649599969387054,0.633184015750885,2.1286879479352856,0.393887996673584,1.0898879766464233,3.23359088422671,0.13204799592494965,0.7182400152087212,3.9090096896979665,0.0395359992980957,0.8002239782363176,6.588812233039349,0.6490879952907562,1.1943359375,2.3740850421502095
B_bal_4k_first,0,14,B,balanced,4096,1.0903680324554443,0.4252479672431946,1.1094673553025496,0.3770915,0.844337,2.4767074643743743,0.33452799916267395,0.8433919697999954,2.7858325218547204,0.3776479959487915,1.4346880177035928,3.7128821459531434,0.11849600076675415,1.302496001124382,8.95343479842202,0.016032000072300434,1.3089280175045133,20.865137411364376,0.5826399922370911,1.230239987373352,2.812307191428741
B_bal_4k_first,0,15,B,balanced,4096,1.0694559812545776,0.3794560432434082,1.1189566279520673,0.3451265,0.842655,2.9213191835352936,0.29713599383831024,0.541375994682312,2.4521634286494276,0.3806400001049042,1.3167999982833862,4.083023560019668,0.11511999741196632,1.4818560108542442,10.570191286868777,0.01324799982830882,1.47686402592808,26.42883258933961,0.5799520015716553,1.4299200177192688,3.1036921945615688
B_bal_4k_first,0,16,B,balanced,4096,1.0677279829978943,0.32179200649261475,1.091711449556167,0.3369375,1.020658,3.5329075649863233,0.2895839959383011,0.17468799650669098,1.4073493089454245,0.3856159895658493,0.9800640344619751,3.210132590270682,0.11820800229907036,0.5804159790277481,5.092456884693196,0.014576000161468983,0.6591040138155222,15.871815281049164,0.5857920050621033,1.0763519406318665,2.571010606048166
B_bal_4k_first,0,17,B,balanced,4096,1.0595679879188538,0.3222079873085022,1.0984975767038432,0.3340525,0.73153,2.794714590625495,0.2857440114021301,0.19596798717975616,1.4190065334281081,0.37591999769210815,1.2761279856786132,3.942408817274253,0.1212799996137619,0.5035200119018555,2.783703653701735,0.018687999807298183,0.5803199959918857,4.497747104328166,0.5832160115242004,1.0486720204353333,2.540704384561439
B_bal_4k_first,0,18,B,balanced,4096,1.0707839727401733,0.4170239567756653,1.1365969090865475,0.3505935,0.670048,2.0892394342983853,0.30406399071216583,0.5513280034065247,1.997438747646451,0.38201600313186646,1.298656016588211,3.977747982161741,0.11560000106692314,0.9284160286188126,7.326092841560552,0.012608000077307224,0.9759360123425722,22.5020550134334,0.582256019115448,1.4287360310554504,3.101924319221493
B_bal_4k_first,0,19,B,balanced,4096,1.0600320100784302,1.79692804813385,2.4758857851500413,0.329239,2.705927,7.7856121469201405,0.2829279899597168,1.9140479862689972,6.629759051579218,0.3792960047721863,1.567455967888236,4.075223578775692,0.11977600306272507,0.6666880175471306,4.5627893421780605,0.014512000139802694,0.7456960054114461,10.168149959085696,0.5827520191669464,1.5608319640159607,3.3004613068423514
B_bal_4k_first,0,20,B,balanced,4096,1.0646559596061707,0.9789119958877563,1.7850621236283357,0.340299,2.245081,6.185402091760479,0.2958559989929199,1.2870399504899979,4.378716852326303,0.38494400680065155,1.6927679441869259,4.098339883302195,0.11822399869561195,1.0795839428901672,7.189348181750567,0.015343999955803156,1.0926079470664263,15.025328611213238,0.5843839943408966,1.538399875164032,3.1408005765366718
B_bal_4k_first,0,21,B,balanced,4096,1.083952009677887,2.053791880607605,2.6676557126782745,0.3577405,1.749698,4.670749473649323,0.3073920011520386,1.7484479993581772,5.367069242358973,0.38048000633716583,1.3473279476165771,3.9571916042055304,0.11665600165724754,1.5216320231556892,10.07503365341392,0.014928000047802925,1.549343948252499,23.928908127113925,0.5798080265522003,1.405184030532837,2.951056331913083
B_bal_4k_first,0,22,B,balanced,4096,1.0615200400352478,1.6247360110282898,2.3473288516306323,0.3372765,2.652819,7.276836726600933,0.28966400027275085,2.1492159962654114,7.096242975885255,0.37827199697494507,1.5369599992409348,4.239745155542729,0.16176000237464905,1.1257279589772224,3.9367243417195112,0.07673599943518639,1.13110404741019,5.029994394755775,0.6424800157546997,1.3071679472923279,2.433008194220956
B_bal_4k_first,0,23,B,balanced,4096,1.09934401512146,1.2639360427856445,1.890293178133387,0.385299,1.683419,3.4918130818023214,0.33771200478076935,1.6199360340833664,3.755679668778798,0.38862399756908417,1.5170880556106567,4.390930059215338,0.11744000017642975,1.1029440090060234,7.673219415577478,0.017839999869465828,1.1830079909414053,18.31292815750548,0.5916000008583069,1.6260799169540405,3.273731405519655
B_bal_4k_first,0,24,B,balanced,4096,1.0743520259857178,0.9343360662460327,1.6260398619643603,0.3458735,1.238108,3.834321283845163,0.2998719960451126,1.1956160366535187,4.408110243701227,0.37727999687194824,1.4399040546268225,3.5603527664227017,0.115167997777462,0.6451199799776077,5.204443118448755,0.01411199988797307,0.7234559953212738,14.136583318322016,0.579503983259201,1.2074559926986694,2.7635404175232394
B_bal_4k_first,0,25,B,balanced,4096,1.0720639824867249,2.246016025543213,2.695166083317046,0.34741500000000003,1.803351,4.980788329835366,0.2975199967622757,1.7978879511356354,5.646374763702688,0.38712000846862793,1.2415039576590061,2.8463512067852643,0.1249919980764389,1.058048002421856,5.3824497363925445,0.02759999968111515,1.0722879506647587,8.607147696162487,0.6374399960041046,1.0792640447616577,2.201962987430788
B_bal_4k_first,0,26,B,balanced,4096,1.092960000038147,1.5718399286270142,2.092078922631161,0.362611,2.4456029999999997,5.67034440273768,0.31803199648857117,2.080959916114807,5.461954285693764,0.38707199692726135,1.503200026229024,3.6388299455637574,0.11739199981093407,0.7315520122647285,5.175813871277458,0.014031999744474888,0.8121599722653627,12.171706102613435,0.5869280099868774,1.2686079740524292,2.7589743723349454
B_bal_4k_first,0,27,B,balanced,4096,1.0753600001335144,1.2132800817489624,1.846522641170868,0.35198050000000003,1.601229,4.521918898455288,0.3032640069723129,1.5875519663095474,5.2220027938042195,0.3795679956674576,0.9966399669647217,3.2195869737096623,0.11535999923944473,0.5761279985308647,4.769789150271861,0.016719999723136425,0.6564159765839577,13.347242222436442,0.5781759917736053,1.108832061290741,2.5749261572213156
B_bal_4k_first,0,28,B,balanced,4096,1.073792040348053,1.0089920163154602,1.655967965383226,0.3425505,1.20469,3.8544266877708453,0.2980639934539795,1.1985600292682648,4.430951627065433,0.38447999954223633,1.4643839597702026,4.072370423137717,0.1854880005121231,1.582656018435955,7.766386034122793,0.10407999902963638,1.5892479699105024,12.419596259343933,0.6640160083770752,1.4938240051269531,2.8156770913201488
